message,count,symbols,fixed_attribute_values
"(10, 10, 10, 19, 0)",12,"{(10, 19)}","{('?', 2, 2, '?')}"
"(10, 10, 10, 23, 0)",8,"{(10, 23)}","{('?', 7, 2, '?')}"
"(10, 10, 10, 25, 0)",1,"{(25, 10)}","{(4, 1, 2, 0)}"
"(10, 10, 10, 6, 0)",7,"{(10, 6)}","{('?', 1, 2, '?')}"
"(10, 10, 10, 9, 0)",15,"{(9, 10)}","{('?', 6, 2, '?')}"
"(10, 10, 11, 10, 0)",2,"{(10, 11)}","{(4, '?', 2, 6)}"
"(10, 10, 11, 11, 0)",1,"{(10, 11)}","{(4, '?', 2, 6)}"
"(10, 10, 14, 10, 0)",1,"{(10, 14)}","{(2, 4, 2, 0)}"
"(10, 10, 14, 14, 0)",21,"{(10, 14)}","{('?', 4, 2, '?')}"
"(10, 10, 15, 15, 0)",42,"{(10, 15)}","{('?', 5, 2, '?')}"
"(10, 10, 17, 23, 0)",1,"{(17, 10, 23)}","{(0, 7, 2, 0)}"
"(10, 10, 19, 10, 0)",9,"{(10, 19)}","{('?', 2, 2, '?')}"
"(10, 10, 19, 19, 0)",7,"{(10, 19)}","{('?', 2, 2, '?')}"
"(10, 10, 23, 10, 0)",16,"{(10, 23)}","{('?', 7, 2, '?')}"
"(10, 10, 23, 23, 0)",7,"{(10, 23)}","{('?', 7, 2, '?')}"
"(10, 10, 3, 10, 0)",1,"{(10, 3)}","{(6, 3, 2, 0)}"
"(10, 10, 3, 3, 0)",1,"{(10, 3)}","{(6, 3, 2, 1)}"
"(10, 10, 6, 10, 0)",2,"{(10, 6)}","{('?', 1, 2, '?')}"
"(10, 10, 6, 6, 0)",3,"{(10, 6)}","{('?', 1, 2, '?')}"
"(10, 10, 7, 7, 0)",1,"{(10, 7)}","{(6, '?', 2, 5)}"
"(10, 10, 9, 10, 0)",11,"{(9, 10)}","{('?', 6, 2, '?')}"
"(10, 10, 9, 9, 0)",13,"{(9, 10)}","{('?', 6, 2, '?')}"
"(10, 11, 11, 11, 0)",2,"{(10, 11)}","{('?', '?', 2, 6)}"
"(10, 14, 10, 14, 0)",1,"{(10, 14)}","{(4, 3, 2, 6)}"
"(10, 14, 14, 14, 0)",2,"{(10, 14)}","{(7, '?', 2, 6)}"
"(10, 15, 15, 15, 0)",23,"{(10, 15)}","{('?', 5, 2, '?')}"
"(10, 17, 10, 10, 0)",1,"{(17, 10)}","{(7, 0, 2, 0)}"
"(10, 17, 10, 15, 0)",1,"{(17, 10, 15)}","{(5, 5, 2, 4)}"
"(10, 17, 17, 10, 0)",1,"{(17, 10)}","{(7, 0, 2, 0)}"
"(10, 17, 3, 10, 0)",1,"{(17, 10, 3)}","{(0, 5, 2, 0)}"
"(10, 19, 19, 19, 0)",4,"{(10, 19)}","{('?', 2, 2, '?')}"
"(10, 23, 10, 10, 0)",3,"{(10, 23)}","{('?', 7, 2, '?')}"
"(10, 23, 10, 23, 0)",3,"{(10, 23)}","{('?', 7, 2, '?')}"
"(10, 23, 23, 10, 0)",10,"{(10, 23)}","{('?', 7, 2, '?')}"
"(10, 23, 23, 23, 0)",11,"{(10, 23)}","{('?', 7, 2, '?')}"
"(10, 25, 10, 10, 0)",1,"{(25, 10)}","{(0, 1, 2, 1)}"
"(10, 25, 25, 6, 0)",3,"{(25, 10, 6)}","{('?', 1, 2, '?')}"
"(10, 25, 6, 10, 0)",1,"{(25, 10, 6)}","{(7, 1, 2, 0)}"
"(10, 25, 6, 6, 0)",2,"{(25, 10, 6)}","{('?', 1, 2, '?')}"
"(10, 3, 14, 14, 0)",1,"{(10, 3, 14)}","{(6, 3, 2, 6)}"
"(10, 6, 6, 6, 0)",1,"{(10, 6)}","{(2, 1, 2, 6)}"
"(10, 7, 10, 19, 0)",1,"{(10, 19, 7)}","{(6, 2, 2, 7)}"
"(10, 7, 7, 15, 0)",1,"{(10, 15, 7)}","{(3, 5, 2, 7)}"
"(10, 7, 7, 7, 0)",1,"{(10, 7)}","{(6, 2, 2, 7)}"
"(10, 9, 10, 10, 0)",1,"{(9, 10)}","{('?', 6, 2, 6)}"
"(10, 9, 10, 9, 0)",4,"{(9, 10)}","{('?', 6, 2, '?')}"
"(10, 9, 9, 9, 0)",5,"{(9, 10)}","{('?', 6, 2, '?')}"
"(11, 11, 11, 11, 0)",7,"{(11,)}","{('?', '?', '?', '?')}"
"(11, 23, 11, 11, 0)",1,"{(11, 23)}","{(4, '?', '?', 4)}"
"(12, 11, 11, 11, 0)",1,"{(11, 12)}","{(4, '?', '?', '?')}"
"(12, 12, 1, 12, 0)",1,"{(1, 12)}","{(5, 0, 1, 4)}"
"(12, 12, 11, 11, 0)",1,"{(11, 12)}","{(4, '?', 1, 2)}"
"(12, 12, 11, 12, 0)",1,"{(11, 12)}","{(4, '?', 1, 6)}"
"(12, 12, 12, 11, 0)",2,"{(11, 12)}","{('?', '?', 1, 2)}"
"(12, 12, 12, 12, 0)",439,"{(12,)}","{('?', '?', 1, '?')}"
"(12, 12, 12, 14, 0)",33,"{(12, 14)}","{('?', '?', 1, '?')}"
"(12, 12, 12, 15, 0)",1,"{(12, 15)}","{(0, 5, 1, 6)}"
"(12, 12, 12, 19, 0)",4,"{(19, 12)}","{('?', '?', 1, '?')}"
"(12, 12, 12, 23, 0)",1,"{(12, 23)}","{(4, 7, 1, 4)}"
"(12, 12, 12, 6, 0)",7,"{(12, 6)}","{('?', 1, 1, '?')}"
"(12, 12, 12, 8, 0)",1,"{(8, 12)}","{(6, 0, 1, 0)}"
"(12, 12, 12, 9, 0)",11,"{(9, 12)}","{('?', 6, 1, '?')}"
"(12, 12, 14, 12, 0)",4,"{(12, 14)}","{('?', 3, 1, '?')}"
"(12, 12, 14, 14, 0)",23,"{(12, 14)}","{('?', '?', 1, '?')}"
"(12, 12, 15, 12, 0)",2,"{(12, 15)}","{('?', '?', 1, '?')}"
"(12, 12, 15, 15, 0)",11,"{(12, 15)}","{('?', 5, 1, '?')}"
"(12, 12, 19, 12, 0)",4,"{(19, 12)}","{('?', '?', 1, '?')}"
"(12, 12, 19, 19, 0)",3,"{(19, 12)}","{('?', 2, 1, '?')}"
"(12, 12, 23, 12, 0)",1,"{(12, 23)}","{(2, 7, 1, 1)}"
"(12, 12, 24, 24, 0)",2,"{(24, 12)}","{('?', '?', 1, '?')}"
"(12, 12, 6, 12, 0)",1,"{(12, 6)}","{(2, 1, 1, 1)}"
"(12, 12, 6, 6, 0)",3,"{(12, 6)}","{('?', 1, 1, 0)}"
"(12, 12, 8, 8, 0)",1,"{(8, 12)}","{(6, 0, 1, 0)}"
"(12, 12, 9, 12, 0)",9,"{(9, 12)}","{('?', 6, 1, '?')}"
"(12, 12, 9, 9, 0)",9,"{(9, 12)}","{('?', 6, 1, '?')}"
"(12, 14, 14, 14, 0)",5,"{(12, 14)}","{('?', 3, 1, '?')}"
"(12, 15, 15, 15, 0)",51,"{(12, 15)}","{('?', 5, 1, '?')}"
"(12, 17, 12, 12, 0)",1,"{(17, 12)}","{(6, '?', 1, 0)}"
"(12, 19, 12, 12, 0)",3,"{(19, 12)}","{(6, '?', 1, '?')}"
"(12, 19, 12, 19, 0)",1,"{(19, 12)}","{(6, 2, 1, 7)}"
"(12, 19, 19, 12, 0)",2,"{(19, 12)}","{(6, 2, 1, '?')}"
"(12, 19, 19, 19, 0)",4,"{(19, 12)}","{('?', 2, 1, '?')}"
"(12, 23, 12, 12, 0)",2,"{(12, 23)}","{('?', 7, 1, '?')}"
"(12, 23, 23, 12, 0)",1,"{(12, 23)}","{(4, 7, 1, 4)}"
"(12, 23, 23, 23, 0)",3,"{(12, 23)}","{('?', 7, 1, '?')}"
"(12, 24, 24, 12, 0)",1,"{(24, 12)}","{(6, '?', 1, 0)}"
"(12, 6, 6, 12, 0)",1,"{(12, 6)}","{(6, 1, 1, 5)}"
"(12, 6, 6, 6, 0)",4,"{(12, 6)}","{('?', 1, 1, '?')}"
"(12, 7, 12, 12, 0)",1,"{(12, 7)}","{(6, '?', 1, 0)}"
"(12, 9, 11, 12, 0)",2,"{(9, 11, 12)}","{(4, 6, 1, '?')}"
"(12, 9, 12, 12, 0)",31,"{(9, 12)}","{('?', '?', 1, '?')}"
"(12, 9, 12, 13, 0)",1,"{(9, 12, 13)}","{(7, 6, 1, 6)}"
"(12, 9, 12, 14, 0)",22,"{(9, 12, 14)}","{('?', 4, 1, '?')}"
"(12, 9, 12, 15, 0)",1,"{(9, 12, 15)}","{(7, '?', 1, 7)}"
"(12, 9, 12, 8, 0)",1,"{(8, 9, 12)}","{('?', 6, 1, 2)}"
"(12, 9, 12, 9, 0)",19,"{(9, 12)}","{('?', 6, 1, '?')}"
"(12, 9, 14, 14, 0)",23,"{(9, 12, 14)}","{('?', 4, 1, '?')}"
"(12, 9, 17, 12, 0)",1,"{(9, 12, 17)}","{(5, 6, 1, '?')}"
"(12, 9, 17, 9, 0)",1,"{(9, 12, 17)}","{('?', 6, 1, 0)}"
"(12, 9, 7, 19, 0)",1,"{(9, 19, 12, 7)}","{(6, '?', 1, 7)}"
"(12, 9, 9, 12, 0)",11,"{(9, 12)}","{('?', 6, 1, '?')}"
"(12, 9, 9, 9, 0)",18,"{(9, 12)}","{('?', 6, 1, '?')}"
"(13, 13, 13, 13, 0)",3,"{(13,)}","{(7, '?', '?', '?')}"
"(13, 13, 9, 13, 0)",1,"{(9, 13)}","{(7, '?', '?', 5)}"
"(14, 14, 14, 14, 0)",60,"{(14,)}","{('?', 3, '?', '?')}"
"(14, 14, 14, 8, 0)",22,"{(8, 14)}","{('?', 3, 5, '?')}"
"(14, 14, 23, 14, 0)",1,"{(14, 23)}","{(4, 3, 6, 0)}"
"(14, 14, 8, 14, 0)",1,"{(8, 14)}","{('?', 3, 5, 0)}"
"(14, 14, 8, 8, 0)",37,"{(8, 14)}","{('?', 3, 5, '?')}"
"(14, 8, 14, 8, 0)",1,"{(8, 14)}","{(2, 3, 5, 6)}"
"(14, 8, 8, 14, 0)",4,"{(8, 14)}","{('?', 3, 5, '?')}"
"(14, 8, 8, 8, 0)",57,"{(8, 14)}","{('?', 3, 5, '?')}"
"(15, 15, 15, 15, 0)",115,"{(15,)}","{('?', 5, '?', '?')}"
"(15, 22, 15, 15, 0)",1,"{(22, 15)}","{(4, 5, 0, 0)}"
"(15, 24, 15, 15, 0)",1,"{(24, 15)}","{(6, 5, 4, 7)}"
"(15, 8, 8, 8, 0)",3,"{(8, 15)}","{('?', 5, 5, '?')}"
"(16, 1, 1, 1, 0)",4,"{(16, 1)}","{('?', 0, 7, '?')}"
"(16, 1, 16, 16, 0)",2,"{(16, 1)}","{(6, 0, 7, '?')}"
"(16, 14, 14, 14, 0)",4,"{(16, 14)}","{('?', 3, 7, '?')}"
"(16, 15, 15, 15, 0)",12,"{(16, 15)}","{('?', 5, 7, '?')}"
"(16, 15, 15, 16, 0)",1,"{(16, 15)}","{(1, 5, 7, 0)}"
"(16, 15, 16, 15, 0)",1,"{(16, 15)}","{('?', 5, 7, 0)}"
"(16, 16, 1, 1, 0)",10,"{(16, 1)}","{('?', 0, 7, '?')}"
"(16, 16, 1, 16, 0)",5,"{(16, 1)}","{('?', 0, 7, '?')}"
"(16, 16, 14, 14, 0)",7,"{(16, 14)}","{('?', 3, 7, '?')}"
"(16, 16, 15, 15, 0)",25,"{(16, 15)}","{('?', 5, 7, '?')}"
"(16, 16, 15, 16, 0)",7,"{(16, 15)}","{('?', 5, 7, '?')}"
"(16, 16, 16, 1, 0)",10,"{(16, 1)}","{('?', 0, 7, '?')}"
"(16, 16, 16, 14, 0)",7,"{(16, 14)}","{('?', 3, 7, '?')}"
"(16, 16, 16, 15, 0)",25,"{(16, 15)}","{('?', 5, 7, '?')}"
"(16, 16, 16, 16, 0)",441,"{(16,)}","{('?', '?', 7, '?')}"
"(16, 16, 16, 17, 0)",1,"{(16, 17)}","{(3, '?', 7, 0)}"
"(16, 16, 16, 19, 0)",1,"{(16, 19)}","{(6, 2, 7, 5)}"
"(16, 16, 16, 25, 0)",2,"{(16, 25)}","{('?', 1, 7, '?')}"
"(16, 16, 16, 27, 0)",1,"{(16, 27)}","{(3, 3, 7, 5)}"
"(16, 16, 16, 6, 0)",6,"{(16, 6)}","{('?', 1, 7, '?')}"
"(16, 16, 16, 7, 0)",1,"{(16, 7)}","{(6, '?', 7, 3)}"
"(16, 16, 16, 9, 0)",14,"{(16, 9)}","{('?', 6, 7, '?')}"
"(16, 16, 19, 19, 0)",1,"{(16, 19)}","{(6, 2, 7, 4)}"
"(16, 16, 25, 16, 0)",6,"{(16, 25)}","{('?', 1, 7, '?')}"
"(16, 16, 25, 25, 0)",1,"{(16, 25)}","{('?', 1, 7, 1)}"
"(16, 16, 25, 6, 0)",2,"{(16, 25, 6)}","{('?', 1, 7, '?')}"
"(16, 16, 6, 16, 0)",7,"{(16, 6)}","{('?', 1, 7, '?')}"
"(16, 16, 6, 6, 0)",3,"{(16, 6)}","{('?', 1, 7, '?')}"
"(16, 16, 7, 16, 0)",1,"{(16, 7)}","{(6, 2, 7, 3)}"
"(16, 16, 7, 7, 0)",3,"{(16, 7)}","{(6, '?', 7, '?')}"
"(16, 16, 9, 14, 0)",1,"{(16, 9, 14)}","{(6, 4, 7, 1)}"
"(16, 16, 9, 16, 0)",4,"{(16, 9)}","{('?', '?', 7, '?')}"
"(16, 16, 9, 17, 0)",1,"{(16, 9, 17)}","{(5, 6, 7, 0)}"
"(16, 16, 9, 9, 0)",30,"{(16, 9)}","{('?', 6, 7, '?')}"
"(16, 19, 16, 16, 0)",2,"{(16, 19)}","{(6, 2, 7, '?')}"
"(16, 25, 16, 16, 0)",2,"{(16, 25)}","{('?', 1, 7, '?')}"
"(16, 25, 16, 25, 0)",2,"{(16, 25)}","{('?', 1, 7, '?')}"
"(16, 25, 25, 16, 0)",1,"{(16, 25)}","{(5, 1, 7, 7)}"
"(16, 25, 6, 25, 0)",1,"{(16, 25, 6)}","{(4, 1, 7, 0)}"
"(16, 25, 6, 6, 0)",3,"{(16, 25, 6)}","{('?', 1, 7, '?')}"
"(16, 6, 16, 16, 0)",3,"{(16, 6)}","{('?', 1, 7, '?')}"
"(16, 6, 16, 6, 0)",5,"{(16, 6)}","{('?', 1, 7, '?')}"
"(16, 6, 25, 16, 0)",1,"{(16, 25, 6)}","{(4, 1, 7, 3)}"
"(16, 6, 6, 16, 0)",2,"{(16, 6)}","{('?', 1, 7, '?')}"
"(16, 6, 6, 6, 0)",5,"{(16, 6)}","{('?', 1, 7, '?')}"
"(16, 7, 16, 16, 0)",2,"{(16, 7)}","{(6, '?', 7, '?')}"
"(16, 7, 16, 7, 0)",1,"{(16, 7)}","{(6, '?', 7, 3)}"
"(16, 9, 14, 14, 0)",5,"{(16, 9, 14)}","{(6, 4, 7, '?')}"
"(16, 9, 15, 15, 0)",10,"{(16, 9, 15)}","{('?', 5, 7, '?')}"
"(16, 9, 16, 14, 0)",1,"{(16, 9, 14)}","{(6, 4, 7, 3)}"
"(16, 9, 16, 16, 0)",4,"{(16, 9)}","{('?', '?', 7, '?')}"
"(16, 9, 16, 9, 0)",2,"{(16, 9)}","{('?', 6, 7, '?')}"
"(16, 9, 17, 9, 0)",4,"{(16, 9, 17)}","{('?', 6, 7, '?')}"
"(16, 9, 7, 9, 0)",1,"{(16, 9, 7)}","{(6, 6, 7, '?')}"
"(16, 9, 9, 16, 0)",3,"{(16, 9)}","{('?', 6, 7, 0)}"
"(16, 9, 9, 9, 0)",60,"{(16, 9)}","{('?', 6, 7, '?')}"
"(17, 1, 1, 1, 0)",7,"{(17, 1)}","{('?', 0, '?', '?')}"
"(17, 1, 16, 13, 0)",1,"{(16, 17, 13, 1)}","{(7, 0, 7, 0)}"
"(17, 1, 16, 16, 0)",1,"{(16, 17, 1)}","{(1, 0, 7, 0)}"
"(17, 1, 16, 17, 0)",1,"{(16, 17, 1)}","{(7, 0, 7, 0)}"
"(17, 1, 17, 1, 0)",1,"{(17, 1)}","{(7, 0, 7, 0)}"
"(17, 10, 10, 10, 0)",1,"{(17, 10)}","{(0, 5, 2, 0)}"
"(17, 10, 15, 15, 0)",1,"{(17, 10, 15)}","{(0, 5, 2, 0)}"
"(17, 11, 11, 11, 0)",5,"{(17, 11)}","{(4, '?', '?', '?')}"
"(17, 11, 11, 14, 0)",1,"{(17, 11, 14)}","{(4, '?', '?', 0)}"
"(17, 13, 1, 16, 0)",1,"{(16, 17, 13, 1)}","{(7, 0, 7, 0)}"
"(17, 13, 13, 13, 0)",1,"{(17, 13)}","{(7, '?', '?', 0)}"
"(17, 15, 15, 15, 0)",5,"{(17, 15)}","{('?', 5, '?', 0)}"
"(17, 16, 16, 16, 0)",4,"{(16, 17)}","{('?', '?', 7, 0)}"
"(17, 16, 17, 1, 0)",1,"{(16, 17, 1)}","{('?', 0, 7, 0)}"
"(17, 16, 17, 16, 0)",2,"{(16, 17)}","{('?', 0, 7, 0)}"
"(17, 17, 1, 1, 0)",8,"{(17, 1)}","{('?', 0, '?', 0)}"
"(17, 17, 1, 17, 0)",4,"{(17, 1)}","{('?', 0, 7, 0)}"
"(17, 17, 1, 7, 0)",1,"{(17, 1, 7)}","{(4, 0, 7, 0)}"
"(17, 17, 10, 15, 0)",1,"{(17, 10, 15)}","{(0, 5, 2, 0)}"
"(17, 17, 10, 3, 0)",1,"{(17, 10, 3)}","{(0, 5, 2, 0)}"
"(17, 17, 11, 11, 0)",3,"{(17, 11)}","{('?', '?', '?', 0)}"
"(17, 17, 11, 12, 0)",1,"{(17, 11, 12)}","{(4, '?', '?', 0)}"
"(17, 17, 11, 17, 0)",1,"{(17, 11)}","{(4, '?', '?', 0)}"
"(17, 17, 11, 8, 0)",1,"{(8, 17, 11)}","{(4, 0, '?', 0)}"
"(17, 17, 12, 12, 0)",1,"{(17, 12)}","{(7, 0, 1, 0)}"
"(17, 17, 12, 15, 0)",1,"{(17, 12, 15)}","{(0, 5, 1, 0)}"
"(17, 17, 13, 13, 0)",2,"{(17, 13)}","{('?', '?', '?', 0)}"
"(17, 17, 14, 14, 0)",1,"{(17, 14)}","{(7, '?', '?', 0)}"
"(17, 17, 15, 15, 0)",2,"{(17, 15)}","{(0, 5, '?', 0)}"
"(17, 17, 16, 1, 0)",1,"{(16, 17, 1)}","{(6, 0, 7, 0)}"
"(17, 17, 16, 16, 0)",2,"{(16, 17)}","{('?', 0, 7, 0)}"
"(17, 17, 17, 1, 0)",3,"{(17, 1)}","{('?', 0, '?', 0)}"
"(17, 17, 17, 11, 0)",3,"{(17, 11)}","{('?', '?', '?', 0)}"
"(17, 17, 17, 13, 0)",1,"{(17, 13)}","{(7, '?', 2, 0)}"
"(17, 17, 17, 16, 0)",4,"{(16, 17)}","{('?', '?', 7, 0)}"
"(17, 17, 17, 17, 0)",13,"{(17,)}","{('?', '?', '?', 0)}"
"(17, 17, 17, 9, 0)",3,"{(17, 9)}","{('?', '?', '?', 0)}"
"(17, 17, 19, 12, 0)",1,"{(17, 19, 12)}","{(0, 5, 1, 0)}"
"(17, 17, 20, 17, 0)",2,"{(17, 20)}","{('?', '?', '?', 0)}"
"(17, 17, 8, 11, 0)",1,"{(8, 17, 11)}","{(4, 0, '?', 0)}"
"(17, 17, 9, 17, 0)",2,"{(17, 9)}","{('?', 6, '?', 0)}"
"(17, 17, 9, 9, 0)",2,"{(17, 9)}","{('?', 6, '?', 0)}"
"(17, 19, 19, 12, 0)",1,"{(17, 19, 12)}","{(0, 5, 1, 0)}"
"(17, 19, 19, 19, 0)",2,"{(17, 19)}","{('?', 2, '?', 0)}"
"(17, 3, 11, 8, 0)",1,"{(11, 17, 3, 8)}","{(4, 0, '?', 0)}"
"(17, 3, 3, 9, 0)",1,"{(17, 3, 9)}","{(7, 6, 6, 0)}"
"(17, 3, 9, 9, 0)",1,"{(17, 3, 9)}","{(0, 6, 6, 0)}"
"(17, 7, 9, 9, 0)",1,"{(17, 9, 7)}","{(6, 6, 7, 5)}"
"(17, 8, 10, 9, 0)",1,"{(8, 17, 10, 9)}","{(4, 6, 6, 4)}"
"(17, 8, 8, 15, 0)",1,"{(8, 17, 15)}","{(0, 5, 5, 0)}"
"(17, 8, 8, 8, 0)",3,"{(8, 17)}","{('?', '?', 5, 0)}"
"(17, 8, 9, 8, 0)",1,"{(8, 17, 9)}","{(6, 6, 5, 0)}"
"(17, 9, 17, 9, 0)",2,"{(17, 9)}","{('?', 6, '?', 0)}"
"(17, 9, 3, 9, 0)",1,"{(17, 3, 9)}","{(7, 6, 6, 0)}"
"(17, 9, 7, 9, 0)",1,"{(17, 9, 7)}","{(6, 6, 7, 5)}"
"(17, 9, 9, 17, 0)",2,"{(17, 9)}","{('?', 6, '?', 0)}"
"(17, 9, 9, 9, 0)",23,"{(17, 9)}","{('?', 6, '?', '?')}"
"(19, 19, 19, 12, 0)",1,"{(19, 12)}","{(6, 2, 1, 0)}"
"(19, 19, 19, 19, 0)",43,"{(19,)}","{('?', 2, '?', '?')}"
"(19, 19, 19, 8, 0)",1,"{(8, 19)}","{(3, 2, 5, 0)}"
"(19, 19, 8, 8, 0)",1,"{(8, 19)}","{(3, 2, 5, 0)}"
"(19, 8, 8, 8, 0)",1,"{(8, 19)}","{(3, 2, 5, 0)}"
