message,count,symbols,fixed_attribute_values
"(2, 15, 15, 0)",1,"{(2, 15)}","{(2, 1, 1)}"
"(2, 2, 14, 0)",1,"{(2, 14)}","{(2, 1, 2)}"
"(2, 2, 2, 0)",1,"{(2,)}","{(2, '?', '?')}"
"(2, 2, 3, 0)",1,"{(2, 3)}","{(2, '?', 2)}"
"(2, 2, 5, 0)",1,"{(2, 5)}","{(2, 2, '?')}"
"(2, 2, 8, 0)",1,"{(8, 2)}","{(2, 1, '?')}"
"(2, 2, 9, 0)",1,"{(9, 2)}","{(2, 2, 0)}"
"(2, 3, 14, 0)",1,"{(2, 3, 14)}","{(2, 3, '?')}"
"(2, 3, 2, 0)",1,"{(2, 3)}","{(2, 3, 2)}"
"(2, 3, 9, 0)",1,"{(9, 2, 3)}","{(2, 3, 0)}"
"(2, 5, 2, 0)",1,"{(2, 5)}","{(2, 2, 3)}"
"(2, 8, 15, 0)",1,"{(8, 2, 15)}","{(2, 1, 1)}"
"(2, 8, 2, 0)",1,"{(8, 2)}","{(2, 1, 3)}"
"(2, 9, 2, 0)",1,"{(9, 2)}","{(2, 1, 0)}"
"(2, 9, 3, 0)",1,"{(9, 2, 3)}","{(2, '?', 0)}"
"(2, 9, 5, 0)",1,"{(9, 2, 5)}","{(0, 1, 0)}"
"(3, 14, 14, 0)",1,"{(3, 14)}","{(2, 0, 1)}"
"(3, 15, 15, 0)",1,"{(3, 15)}","{(2, 0, 3)}"
"(3, 15, 8, 0)",1,"{(8, 3, 15)}","{(2, 0, 3)}"
"(3, 2, 3, 0)",1,"{(2, 3)}","{(2, 0, '?')}"
"(3, 2, 9, 0)",1,"{(9, 2, 3)}","{(2, 0, 0)}"
"(3, 3, 3, 0)",1,"{(3,)}","{('?', 0, '?')}"
"(3, 3, 8, 0)",1,"{(8, 3)}","{('?', 0, 3)}"
"(3, 3, 9, 0)",1,"{(9, 3)}","{('?', 0, 0)}"
"(3, 9, 9, 0)",1,"{(9, 3)}","{(0, 0, 0)}"
"(5, 12, 9, 0)",1,"{(9, 12, 5)}","{(0, 2, 2)}"
"(5, 5, 5, 0)",1,"{(5,)}","{('?', 2, '?')}"
"(5, 8, 5, 0)",2,"{(8, 5)}","{(0, 2, '?')}"
"(5, 8, 8, 0)",1,"{(8, 5)}","{('?', 2, 0)}"
"(5, 9, 5, 0)",1,"{(9, 5)}","{(0, 2, '?')}"
"(5, 9, 8, 0)",1,"{(8, 9, 5)}","{(0, 2, 0)}"
"(5, 9, 9, 0)",1,"{(9, 5)}","{(0, 2, 0)}"
"(7, 12, 13, 0)",1,"{(12, 13, 7)}","{(1, 3, 2)}"
"(7, 12, 3, 0)",1,"{(3, 12, 7)}","{(1, 0, 2)}"
"(7, 12, 7, 0)",1,"{(12, 7)}","{(1, 1, 2)}"
"(7, 13, 15, 0)",1,"{(15, 13, 7)}","{('?', 3, 3)}"
"(7, 13, 9, 0)",1,"{(9, 13, 7)}","{(1, 3, 0)}"
"(7, 14, 14, 0)",1,"{(14, 7)}","{(1, 3, 1)}"
"(7, 3, 14, 0)",1,"{(3, 14, 7)}","{(1, 0, 1)}"
"(7, 3, 3, 0)",2,"{(3, 7)}","{(1, 0, '?')}"
"(7, 3, 8, 0)",1,"{(8, 3, 7)}","{(1, 0, 3)}"
"(7, 3, 9, 0)",1,"{(9, 3, 7)}","{(1, 0, 0)}"
"(7, 5, 12, 0)",1,"{(12, 5, 7)}","{(1, 2, 2)}"
"(7, 5, 7, 0)",1,"{(5, 7)}","{(1, 2, 0)}"
"(7, 5, 8, 0)",1,"{(8, 5, 7)}","{(1, 2, 0)}"
"(7, 7, 12, 0)",1,"{(12, 7)}","{(1, '?', 2)}"
"(7, 7, 13, 0)",1,"{(13, 7)}","{(1, 3, '?')}"
"(7, 7, 14, 0)",1,"{(14, 7)}","{(1, '?', 1)}"
"(7, 7, 15, 0)",1,"{(15, 7)}","{(1, 3, 3)}"
"(7, 7, 3, 0)",1,"{(3, 7)}","{(1, 0, '?')}"
"(7, 7, 5, 0)",1,"{(5, 7)}","{(1, 2, '?')}"
"(7, 7, 7, 0)",1,"{(7,)}","{(1, '?', '?')}"
"(7, 7, 9, 0)",1,"{(9, 7)}","{(1, 1, 0)}"
"(7, 8, 13, 0)",1,"{(8, 13, 7)}","{(1, 1, 1)}"
"(8, 13, 13, 0)",1,"{(8, 13)}","{('?', '?', 1)}"
"(8, 13, 8, 0)",1,"{(8, 13)}","{('?', 1, 1)}"
"(8, 5, 8, 0)",1,"{(8, 5)}","{('?', 1, 0)}"
"(8, 8, 5, 0)",1,"{(8, 5)}","{('?', 1, 0)}"
"(8, 8, 8, 0)",3,"{(8,)}","{('?', 1, '?')}"
"(9, 13, 13, 0)",1,"{(9, 13)}","{(0, 3, 1)}"
"(9, 13, 15, 0)",1,"{(9, 13, 15)}","{(0, 3, 1)}"
"(9, 13, 3, 0)",2,"{(9, 3, 13)}","{(0, '?', '?')}"
"(9, 3, 3, 0)",2,"{(9, 3)}","{(0, '?', '?')}"
"(9, 3, 9, 0)",1,"{(9, 3)}","{(0, 0, 3)}"
"(9, 5, 2, 0)",1,"{(9, 2, 5)}","{(0, 1, 0)}"
"(9, 8, 13, 0)",1,"{(8, 9, 13)}","{(0, '?', 1)}"
"(9, 8, 5, 0)",2,"{(8, 9, 5)}","{(0, 1, '?')}"
"(9, 8, 9, 0)",1,"{(8, 9)}","{(0, '?', 0)}"
"(9, 9, 13, 0)",1,"{(9, 13)}","{(0, 3, 0)}"
"(9, 9, 5, 0)",1,"{(9, 5)}","{(0, 1, 3)}"
"(9, 9, 8, 0)",1,"{(8, 9)}","{(0, '?', 0)}"
"(9, 9, 9, 0)",1,"{(9,)}","{(0, '?', 0)}"
