message,count,symbols,fixed_attribute_values
"(15, 3, 3, 0)",2,"{(3, 15)}","{(3, '?', 0)}"
"(15, 4, 12, 0)",1,"{(4, 12, 15)}","{(3, 1, 0)}"
"(15, 4, 15, 0)",2,"{(4, 15)}","{(3, 1, '?')}"
"(15, 4, 4, 0)",2,"{(4, 15)}","{(3, 1, '?')}"
"(15, 7, 15, 0)",1,"{(7, 15)}","{(0, '?', 0)}"
"(15, 9, 15, 0)",1,"{(9, 15)}","{(0, '?', 0)}"
"(15, 9, 3, 0)",3,"{(9, 3, 15)}","{(3, '?', '?')}"
"(15, 9, 9, 0)",3,"{(9, 15)}","{('?', '?', 0)}"
"(2, 7, 9, 0)",1,"{(9, 2, 7)}","{(0, 3, 2)}"
"(3, 10, 10, 0)",1,"{(10, 3)}","{(0, 0, 3)}"
"(3, 11, 11, 0)",2,"{(11, 3)}","{('?', 0, 3)}"
"(3, 11, 3, 0)",1,"{(11, 3)}","{(1, 0, 3)}"
"(3, 15, 11, 0)",1,"{(11, 3, 15)}","{(3, 0, 3)}"
"(3, 15, 15, 0)",4,"{(3, 15)}","{(3, '?', '?')}"
"(3, 15, 2, 0)",3,"{(2, 3, 15)}","{('?', '?', 3)}"
"(3, 15, 3, 0)",2,"{(3, 15)}","{(3, '?', '?')}"
"(3, 15, 4, 0)",3,"{(3, 4, 15)}","{(3, '?', 3)}"
"(3, 15, 9, 0)",1,"{(9, 3, 15)}","{(3, 3, '?')}"
"(3, 2, 15, 0)",1,"{(2, 3, 15)}","{(3, 2, 3)}"
"(3, 2, 2, 0)",3,"{(2, 3)}","{('?', 2, 3)}"
"(3, 2, 7, 0)",3,"{(2, 3, 7)}","{('?', '?', 3)}"
"(3, 2, 9, 0)",2,"{(9, 2, 3)}","{('?', 2, 3)}"
"(3, 3, 11, 0)",2,"{(11, 3)}","{(1, '?', 3)}"
"(3, 3, 2, 0)",1,"{(2, 3)}","{(1, 2, 3)}"
"(3, 3, 3, 0)",1,"{(3,)}","{('?', '?', 0)}"
"(3, 3, 4, 0)",3,"{(3, 4)}","{('?', '?', 3)}"
"(3, 3, 8, 0)",3,"{(8, 3)}","{('?', '?', 3)}"
"(3, 4, 15, 0)",1,"{(3, 4, 15)}","{(3, 1, 3)}"
"(3, 4, 4, 0)",1,"{(3, 4)}","{('?', 1, 3)}"
"(3, 4, 7, 0)",2,"{(3, 4, 7)}","{('?', 1, 3)}"
"(3, 4, 8, 0)",2,"{(8, 3, 4)}","{('?', 1, 3)}"
"(3, 7, 4, 0)",2,"{(3, 4, 7)}","{(0, '?', 3)}"
"(3, 8, 8, 0)",2,"{(8, 3)}","{(2, '?', 3)}"
"(3, 8, 9, 0)",1,"{(8, 9, 3)}","{(2, 3, 3)}"
"(3, 9, 15, 0)",3,"{(9, 3, 15)}","{(3, '?', '?')}"
"(3, 9, 8, 0)",1,"{(8, 9, 3)}","{(1, 2, 3)}"
"(3, 9, 9, 0)",1,"{(9, 3)}","{('?', 2, '?')}"
"(4, 15, 4, 0)",1,"{(4, 15)}","{(3, 1, '?')}"
"(4, 4, 4, 0)",1,"{(4,)}","{('?', 1, '?')}"
"(4, 8, 11, 0)",1,"{(8, 11, 4)}","{(1, 1, 0)}"
"(4, 8, 12, 0)",1,"{(8, 4, 12)}","{(1, 1, 2)}"
"(4, 8, 3, 0)",1,"{(8, 3, 4)}","{(1, 1, 0)}"
"(4, 8, 4, 0)",2,"{(8, 4)}","{(1, 1, '?')}"
"(4, 8, 8, 0)",1,"{(8, 4)}","{(1, 1, 0)}"
"(5, 10, 10, 0)",1,"{(10, 5)}","{(0, 0, 1)}"
"(5, 11, 10, 0)",1,"{(10, 11, 5)}","{(0, 0, 1)}"
"(5, 11, 11, 0)",1,"{(11, 5)}","{('?', 0, 1)}"
"(5, 11, 3, 0)",1,"{(3, 11, 5)}","{(3, 0, 1)}"
"(5, 11, 5, 0)",1,"{(11, 5)}","{(3, 0, 1)}"
"(5, 11, 8, 0)",1,"{(8, 11, 5)}","{(2, 0, 1)}"
"(5, 15, 11, 0)",1,"{(11, 5, 15)}","{(3, 0, 1)}"
"(5, 15, 4, 0)",1,"{(4, 5, 15)}","{(3, 1, 1)}"
"(5, 15, 9, 0)",2,"{(9, 5, 15)}","{(3, '?', 1)}"
"(5, 3, 3, 0)",2,"{(3, 5)}","{(1, '?', 1)}"
"(5, 3, 5, 0)",2,"{(3, 5)}","{(1, '?', 1)}"
"(5, 4, 4, 0)",1,"{(4, 5)}","{(1, 1, 1)}"
"(5, 4, 5, 0)",1,"{(4, 5)}","{(1, 1, 1)}"
"(5, 4, 8, 0)",1,"{(8, 4, 5)}","{(2, 1, 1)}"
"(5, 5, 5, 0)",4,"{(5,)}","{('?', '?', 1)}"
"(5, 5, 8, 0)",1,"{(8, 5)}","{(2, 2, 1)}"
"(5, 8, 5, 0)",1,"{(8, 5)}","{(2, 2, 1)}"
"(5, 9, 3, 0)",2,"{(9, 3, 5)}","{(1, '?', 1)}"
"(5, 9, 5, 0)",1,"{(9, 5)}","{('?', 2, 1)}"
"(5, 9, 8, 0)",1,"{(8, 9, 5)}","{(2, 2, 1)}"
"(5, 9, 9, 0)",2,"{(9, 5)}","{('?', 3, 1)}"
"(7, 15, 15, 0)",1,"{(15, 7)}","{(0, '?', 0)}"
"(7, 15, 9, 0)",1,"{(9, 15, 7)}","{(0, 2, 0)}"
"(7, 3, 2, 0)",1,"{(2, 3, 7)}","{(0, 2, 3)}"
"(7, 3, 4, 0)",2,"{(3, 4, 7)}","{(0, '?', 3)}"
"(7, 3, 6, 0)",1,"{(3, 6, 7)}","{(0, '?', 3)}"
"(7, 4, 15, 0)",2,"{(4, 15, 7)}","{(0, 1, '?')}"
"(7, 4, 3, 0)",1,"{(3, 4, 7)}","{(0, 1, 3)}"
"(7, 4, 4, 0)",2,"{(4, 7)}","{(0, 1, '?')}"
"(7, 4, 7, 0)",1,"{(4, 7)}","{(0, 1, '?')}"
"(7, 7, 12, 0)",1,"{(12, 7)}","{(0, 2, 2)}"
"(7, 7, 15, 0)",3,"{(15, 7)}","{(0, '?', '?')}"
"(7, 7, 3, 0)",1,"{(3, 7)}","{(0, 2, '?')}"
"(7, 7, 7, 0)",2,"{(7,)}","{(0, '?', '?')}"
"(7, 7, 9, 0)",2,"{(9, 7)}","{(0, '?', '?')}"
"(7, 9, 7, 0)",1,"{(9, 7)}","{(0, 3, '?')}"
"(7, 9, 9, 0)",2,"{(9, 7)}","{(0, '?', '?')}"
"(8, 11, 12, 0)",1,"{(8, 11, 12)}","{(2, 0, 2)}"
"(8, 11, 8, 0)",1,"{(8, 11)}","{(2, 0, 3)}"
"(8, 12, 12, 0)",2,"{(8, 12)}","{(2, '?', 2)}"
"(8, 12, 3, 0)",1,"{(8, 3, 12)}","{(1, 3, 2)}"
"(8, 12, 9, 0)",3,"{(8, 9, 12)}","{('?', '?', 2)}"
"(8, 3, 3, 0)",1,"{(8, 3)}","{(2, '?', 0)}"
"(8, 3, 8, 0)",2,"{(8, 3)}","{(2, '?', '?')}"
"(8, 4, 3, 0)",1,"{(8, 3, 4)}","{(2, 1, 0)}"
"(8, 4, 8, 0)",3,"{(8, 4)}","{(2, 1, '?')}"
"(8, 8, 11, 0)",1,"{(8, 11)}","{(2, '?', '?')}"
"(8, 8, 12, 0)",1,"{(8, 12)}","{(2, 3, 2)}"
"(8, 8, 3, 0)",5,"{(8, 3)}","{(2, '?', '?')}"
"(8, 8, 4, 0)",1,"{(8, 4)}","{(2, 1, '?')}"
"(8, 8, 8, 0)",4,"{(8,)}","{(2, '?', '?')}"
"(8, 8, 9, 0)",1,"{(8, 9)}","{(2, 2, '?')}"
"(8, 9, 8, 0)",1,"{(8, 9)}","{(2, 2, '?')}"
"(8, 9, 9, 0)",1,"{(8, 9)}","{(2, 2, '?')}"
"(9, 12, 9, 0)",1,"{(9, 12)}","{('?', 3, 2)}"
"(9, 15, 9, 0)",2,"{(9, 15)}","{('?', 3, 0)}"
"(9, 3, 3, 0)",2,"{(9, 3)}","{('?', 2, 0)}"
"(9, 3, 8, 0)",2,"{(8, 9, 3)}","{('?', '?', 0)}"
"(9, 3, 9, 0)",1,"{(9, 3)}","{('?', 2, 0)}"
"(9, 7, 9, 0)",1,"{(9, 7)}","{(0, 3, 0)}"
"(9, 8, 3, 0)",2,"{(8, 9, 3)}","{(2, '?', 0)}"
"(9, 8, 8, 0)",1,"{(8, 9)}","{(2, '?', 0)}"
"(9, 9, 3, 0)",2,"{(9, 3)}","{('?', 3, 0)}"
"(9, 9, 9, 0)",4,"{(9,)}","{('?', 3, '?')}"
