message,count,symbols,fixed_attribute_values
"(10, 11, 13, 0)",8,"{(10, 11, 13)}","{(3, '?', '?')}"
"(10, 11, 16, 0)",6,"{(16, 10, 11)}","{('?', '?', '?')}"
"(10, 11, 26, 0)",1,"{(26, 10, 11)}","{('?', 10, 9)}"
"(10, 11, 40, 0)",1,"{(40, 10, 11)}","{(12, 10, 5)}"
"(10, 11, 44, 0)",3,"{(10, 11, 44)}","{(3, '?', '?')}"
"(10, 11, 9, 0)",13,"{(9, 10, 11)}","{('?', '?', '?')}"
"(10, 13, 10, 0)",18,"{(10, 13)}","{('?', '?', '?')}"
"(10, 13, 13, 0)",1,"{(10, 13)}","{(14, 5, 5)}"
"(10, 13, 3, 0)",18,"{(10, 3, 13)}","{('?', '?', '?')}"
"(10, 13, 30, 0)",7,"{(10, 13, 30)}","{('?', '?', '?')}"
"(10, 13, 32, 0)",1,"{(32, 10, 13)}","{(14, 9, 5)}"
"(10, 13, 34, 0)",1,"{(10, 34, 13)}","{(9, 9, 14)}"
"(10, 14, 41, 0)",1,"{(41, 10, 14)}","{(6, 1, 13)}"
"(10, 16, 10, 0)",5,"{(16, 10)}","{('?', '?', '?')}"
"(10, 16, 11, 0)",6,"{(16, 10, 11)}","{('?', '?', '?')}"
"(10, 16, 16, 0)",1,"{(16, 10)}","{(7, 5, 13)}"
"(10, 16, 18, 0)",6,"{(16, 10, 18)}","{('?', '?', '?')}"
"(10, 16, 3, 0)",1,"{(16, 10, 3)}","{(13, 5, 5)}"
"(10, 16, 30, 0)",3,"{(16, 10, 30)}","{(7, '?', '?')}"
"(10, 16, 33, 0)",4,"{(16, 33, 10)}","{('?', '?', '?')}"
"(10, 16, 38, 0)",2,"{(16, 10, 38)}","{('?', 5, 13)}"
"(10, 16, 41, 0)",2,"{(16, 41, 10)}","{(7, 5, '?')}"
"(10, 17, 18, 0)",2,"{(17, 10, 18)}","{(14, '?', '?')}"
"(10, 17, 29, 0)",3,"{(17, 10, 29)}","{('?', 5, '?')}"
"(10, 17, 3, 0)",1,"{(17, 10, 3)}","{(14, 5, 7)}"
"(10, 17, 32, 0)",4,"{(32, 17, 10)}","{('?', '?', '?')}"
"(10, 17, 38, 0)",1,"{(17, 10, 38)}","{(14, 9, 7)}"
"(10, 17, 41, 0)",3,"{(17, 10, 41)}","{('?', 5, '?')}"
"(10, 17, 45, 0)",2,"{(17, 10, 45)}","{(9, '?', '?')}"
"(10, 18, 16, 0)",3,"{(16, 10, 18)}","{('?', '?', '?')}"
"(10, 18, 18, 0)",1,"{(10, 18)}","{('?', 5, 7)}"
"(10, 18, 2, 0)",1,"{(2, 10, 18)}","{(10, 5, 13)}"
"(10, 18, 21, 0)",1,"{(10, 18, 21)}","{(12, 9, 13)}"
"(10, 18, 25, 0)",2,"{(25, 10, 18)}","{(3, '?', 13)}"
"(10, 18, 27, 0)",1,"{(27, 10, 18)}","{('?', 10, 7)}"
"(10, 18, 3, 0)",2,"{(3, 10, 18)}","{('?', 9, 7)}"
"(10, 18, 35, 0)",1,"{(35, 10, 18)}","{('?', 9, 7)}"
"(10, 18, 37, 0)",1,"{(10, 18, 37)}","{(12, 9, 13)}"
"(10, 18, 40, 0)",6,"{(40, 10, 18)}","{('?', '?', '?')}"
"(10, 18, 42, 0)",2,"{(10, 18, 42)}","{(8, '?', '?')}"
"(10, 18, 43, 0)",4,"{(43, 10, 18)}","{('?', '?', '?')}"
"(10, 18, 44, 0)",1,"{(10, 18, 44)}","{(3, 10, 7)}"
"(10, 18, 46, 0)",3,"{(10, 18, 46)}","{('?', '?', '?')}"
"(10, 2, 18, 0)",5,"{(18, 10, 2)}","{('?', '?', '?')}"
"(10, 2, 27, 0)",1,"{(27, 10, 2)}","{(10, 9, 13)}"
"(10, 2, 32, 0)",2,"{(32, 10, 2)}","{(8, 9, '?')}"
"(10, 2, 38, 0)",1,"{(10, 2, 38)}","{(8, 5, 13)}"
"(10, 2, 41, 0)",1,"{(41, 10, 2)}","{(10, 5, 13)}"
"(10, 21, 3, 0)",4,"{(10, 3, 21)}","{(6, '?', '?')}"
"(10, 21, 30, 0)",12,"{(10, 21, 30)}","{('?', '?', '?')}"
"(10, 21, 33, 0)",5,"{(33, 10, 21)}","{('?', '?', '?')}"
"(10, 22, 18, 0)",1,"{(10, 18, 22)}","{(8, 1, 7)}"
"(10, 25, 26, 0)",1,"{(25, 10, 26)}","{(14, 9, 7)}"
"(10, 25, 3, 0)",6,"{(25, 10, 3)}","{('?', '?', '?')}"
"(10, 25, 33, 0)",7,"{(25, 10, 33)}","{('?', '?', '?')}"
"(10, 25, 38, 0)",1,"{(25, 10, 38)}","{(14, 9, 7)}"
"(10, 27, 21, 0)",1,"{(10, 27, 21)}","{(0, 5, 7)}"
"(10, 27, 37, 0)",4,"{(10, 27, 37)}","{('?', '?', '?')}"
"(10, 3, 13, 0)",2,"{(10, 3, 13)}","{(3, 10, '?')}"
"(10, 3, 16, 0)",1,"{(16, 10, 3)}","{(7, 5, 14)}"
"(10, 3, 21, 0)",3,"{(10, 3, 21)}","{('?', '?', '?')}"
"(10, 3, 3, 0)",1,"{(10, 3)}","{('?', 9, 5)}"
"(10, 3, 30, 0)",10,"{(10, 3, 30)}","{('?', '?', '?')}"
"(10, 3, 47, 0)",2,"{(10, 3, 47)}","{(7, '?', '?')}"
"(10, 3, 9, 0)",13,"{(9, 10, 3)}","{('?', '?', '?')}"
"(10, 30, 3, 0)",4,"{(10, 3, 30)}","{('?', '?', '?')}"
"(10, 30, 47, 0)",2,"{(10, 30, 47)}","{(7, 9, '?')}"
"(10, 30, 9, 0)",2,"{(9, 10, 30)}","{(12, 10, '?')}"
"(10, 32, 37, 0)",1,"{(32, 10, 37)}","{(0, 10, 7)}"
"(10, 33, 10, 0)",2,"{(33, 10)}","{('?', '?', '?')}"
"(10, 33, 13, 0)",7,"{(33, 10, 13)}","{(3, '?', '?')}"
"(10, 33, 16, 0)",2,"{(16, 33, 10)}","{('?', '?', '?')}"
"(10, 33, 21, 0)",8,"{(33, 10, 21)}","{('?', '?', '?')}"
"(10, 33, 25, 0)",6,"{(33, 10, 25)}","{(3, '?', '?')}"
"(10, 33, 26, 0)",1,"{(33, 10, 26)}","{('?', 5, 5)}"
"(10, 33, 3, 0)",5,"{(33, 10, 3)}","{('?', '?', '?')}"
"(10, 33, 30, 0)",3,"{(33, 10, 30)}","{('?', '?', '?')}"
"(10, 33, 33, 0)",5,"{(33, 10)}","{('?', '?', '?')}"
"(10, 33, 40, 0)",4,"{(40, 33, 10)}","{('?', '?', '?')}"
"(10, 33, 46, 0)",2,"{(33, 10, 46)}","{('?', '?', 14)}"
"(10, 33, 9, 0)",11,"{(33, 10, 9)}","{('?', '?', '?')}"
"(10, 34, 10, 0)",10,"{(10, 34)}","{('?', '?', '?')}"
"(10, 34, 3, 0)",8,"{(10, 3, 34)}","{('?', '?', '?')}"
"(10, 34, 30, 0)",1,"{(10, 34, 30)}","{(8, 10, 9)}"
"(10, 34, 32, 0)",1,"{(32, 10, 34)}","{(8, 5, 5)}"
"(10, 34, 34, 0)",7,"{(10, 34)}","{('?', '?', '?')}"
"(10, 34, 35, 0)",2,"{(10, 35, 34)}","{(10, '?', '?')}"
"(10, 34, 42, 0)",4,"{(10, 34, 42)}","{('?', '?', '?')}"
"(10, 35, 9, 0)",1,"{(9, 10, 35)}","{(12, 10, 5)}"
"(10, 37, 16, 0)",1,"{(16, 10, 37)}","{(6, 5, 7)}"
"(10, 37, 27, 0)",6,"{(10, 27, 37)}","{('?', '?', '?')}"
"(10, 37, 29, 0)",8,"{(10, 29, 37)}","{('?', '?', '?')}"
"(10, 37, 32, 0)",3,"{(32, 10, 37)}","{('?', '?', 13)}"
"(10, 37, 38, 0)",2,"{(10, 37, 38)}","{('?', '?', '?')}"
"(10, 38, 21, 0)",2,"{(10, 21, 38)}","{(12, '?', '?')}"
"(10, 38, 25, 0)",3,"{(25, 10, 38)}","{(3, '?', '?')}"
"(10, 38, 3, 0)",2,"{(10, 3, 38)}","{('?', '?', 7)}"
"(10, 40, 27, 0)",1,"{(40, 10, 27)}","{(2, 9, 7)}"
"(10, 41, 16, 0)",1,"{(16, 41, 10)}","{(13, 5, 13)}"
"(10, 41, 2, 0)",2,"{(41, 10, 2)}","{(8, '?', 7)}"
"(10, 41, 21, 0)",2,"{(41, 10, 21)}","{(12, '?', 13)}"
"(10, 41, 25, 0)",5,"{(41, 10, 25)}","{(3, '?', '?')}"
"(10, 41, 29, 0)",1,"{(41, 10, 29)}","{('?', 9, 7)}"
"(10, 41, 40, 0)",4,"{(40, 41, 10)}","{('?', '?', '?')}"
"(10, 41, 42, 0)",1,"{(41, 10, 42)}","{(8, 9, 13)}"
"(10, 41, 44, 0)",5,"{(41, 10, 44)}","{(3, '?', '?')}"
"(10, 42, 3, 0)",10,"{(10, 3, 42)}","{('?', '?', '?')}"
"(10, 42, 30, 0)",7,"{(10, 42, 30)}","{('?', '?', '?')}"
"(10, 42, 33, 0)",5,"{(33, 10, 42)}","{('?', '?', '?')}"
"(10, 43, 18, 0)",3,"{(18, 10, 43)}","{('?', '?', '?')}"
"(10, 43, 3, 0)",1,"{(3, 10, 43)}","{(8, 10, 7)}"
"(10, 43, 38, 0)",1,"{(10, 43, 38)}","{(8, 5, 7)}"
"(10, 43, 45, 0)",2,"{(10, 43, 45)}","{('?', '?', '?')}"
"(10, 44, 32, 0)",1,"{(32, 10, 44)}","{(9, 9, 7)}"
"(10, 44, 41, 0)",2,"{(41, 10, 44)}","{(9, '?', 7)}"
"(10, 45, 16, 0)",1,"{(16, 10, 45)}","{(7, 5, 7)}"
"(10, 45, 21, 0)",2,"{(10, 21, 45)}","{(0, '?', 7)}"
"(10, 45, 40, 0)",1,"{(40, 10, 45)}","{(12, 5, 13)}"
"(10, 45, 42, 0)",4,"{(10, 42, 45)}","{('?', '?', '?')}"
"(10, 45, 46, 0)",1,"{(10, 45, 46)}","{(12, 10, 7)}"
"(10, 47, 16, 0)",10,"{(16, 10, 47)}","{('?', '?', '?')}"
"(10, 47, 26, 0)",2,"{(10, 26, 47)}","{(7, 9, '?')}"
"(10, 47, 3, 0)",6,"{(10, 3, 47)}","{('?', '?', '?')}"
"(10, 47, 30, 0)",6,"{(10, 30, 47)}","{('?', '?', '?')}"
"(10, 51, 9, 0)",1,"{(9, 10, 51)}","{(0, 1, 5)}"
"(10, 9, 10, 0)",8,"{(9, 10)}","{('?', '?', '?')}"
"(10, 9, 26, 0)",1,"{(9, 10, 26)}","{(2, 10, 5)}"
"(10, 9, 3, 0)",9,"{(9, 10, 3)}","{('?', '?', '?')}"
"(10, 9, 30, 0)",3,"{(9, 10, 30)}","{('?', 10, '?')}"
"(10, 9, 33, 0)",6,"{(9, 10, 33)}","{('?', '?', '?')}"
"(11, 1, 13, 0)",1,"{(1, 11, 13)}","{(3, 1, 9)}"
"(11, 11, 13, 0)",2,"{(11, 13)}","{(3, 7, '?')}"
"(11, 11, 14, 0)",9,"{(11, 14)}","{('?', '?', '?')}"
"(11, 11, 16, 0)",1,"{(16, 11)}","{(13, 7, 14)}"
"(11, 11, 23, 0)",4,"{(11, 23)}","{('?', '?', '?')}"
"(11, 11, 24, 0)",3,"{(24, 11)}","{(3, '?', '?')}"
"(11, 11, 27, 0)",2,"{(27, 11)}","{('?', 7, '?')}"
"(11, 11, 31, 0)",1,"{(11, 31)}","{(3, 4, 14)}"
"(11, 11, 36, 0)",2,"{(11, 36)}","{(3, '?', '?')}"
"(11, 11, 40, 0)",3,"{(40, 11)}","{('?', 7, '?')}"
"(11, 11, 44, 0)",3,"{(11, 44)}","{(3, 7, '?')}"
"(11, 11, 49, 0)",7,"{(49, 11)}","{('?', '?', '?')}"
"(11, 11, 5, 0)",1,"{(11, 5)}","{(13, 4, 9)}"
"(11, 11, 51, 0)",1,"{(51, 11)}","{(13, 2, 9)}"
"(11, 11, 9, 0)",2,"{(9, 11)}","{(0, 7, '?')}"
"(11, 13, 1, 0)",10,"{(1, 11, 13)}","{('?', '?', '?')}"
"(11, 13, 10, 0)",1,"{(10, 11, 13)}","{(14, 7, 14)}"
"(11, 13, 11, 0)",5,"{(11, 13)}","{('?', 7, '?')}"
"(11, 13, 27, 0)",3,"{(27, 11, 13)}","{('?', 7, '?')}"
"(11, 13, 3, 0)",2,"{(3, 11, 13)}","{('?', '?', '?')}"
"(11, 13, 30, 0)",1,"{(11, 13, 30)}","{(9, 5, 5)}"
"(11, 13, 31, 0)",9,"{(11, 13, 31)}","{('?', '?', '?')}"
"(11, 13, 35, 0)",8,"{(35, 11, 13)}","{('?', 7, '?')}"
"(11, 13, 51, 0)",11,"{(51, 11, 13)}","{('?', '?', '?')}"
"(11, 13, 7, 0)",4,"{(11, 13, 7)}","{('?', '?', '?')}"
"(11, 14, 27, 0)",3,"{(27, 11, 14)}","{(6, 1, '?')}"
"(11, 14, 32, 0)",1,"{(32, 11, 14)}","{(6, 1, 9)}"
"(11, 14, 41, 0)",1,"{(41, 11, 14)}","{(6, 1, 13)}"
"(11, 16, 11, 0)",4,"{(16, 11)}","{('?', 7, '?')}"
"(11, 16, 14, 0)",1,"{(16, 11, 14)}","{(7, 2, 7)}"
"(11, 16, 23, 0)",1,"{(16, 11, 23)}","{(7, 2, 5)}"
"(11, 16, 27, 0)",2,"{(16, 27, 11)}","{('?', 7, 7)}"
"(11, 16, 33, 0)",3,"{(16, 33, 11)}","{('?', '?', '?')}"
"(11, 16, 35, 0)",2,"{(16, 35, 11)}","{(7, 7, '?')}"
"(11, 16, 41, 0)",4,"{(16, 41, 11)}","{('?', 7, '?')}"
"(11, 16, 5, 0)",1,"{(16, 11, 5)}","{(13, 4, 7)}"
"(11, 16, 50, 0)",3,"{(16, 50, 11)}","{('?', '?', '?')}"
"(11, 16, 51, 0)",9,"{(16, 51, 11)}","{('?', '?', '?')}"
"(11, 17, 15, 0)",1,"{(17, 11, 15)}","{(9, 2, 7)}"
"(11, 17, 27, 0)",2,"{(27, 17, 11)}","{('?', 7, 13)}"
"(11, 17, 35, 0)",1,"{(17, 11, 35)}","{(9, 7, 13)}"
"(11, 17, 41, 0)",3,"{(17, 11, 41)}","{('?', 7, '?')}"
"(11, 17, 5, 0)",2,"{(17, 11, 5)}","{('?', '?', '?')}"
"(11, 17, 6, 0)",1,"{(17, 11, 6)}","{(9, 2, 7)}"
"(11, 18, 24, 0)",1,"{(24, 18, 11)}","{(3, 4, 13)}"
"(11, 18, 25, 0)",1,"{(25, 18, 11)}","{(3, 5, 13)}"
"(11, 18, 49, 0)",1,"{(49, 18, 11)}","{(0, 4, 13)}"
"(11, 18, 7, 0)",1,"{(18, 11, 7)}","{('?', 4, 7)}"
"(11, 2, 1, 0)",1,"{(1, 2, 11)}","{(10, 2, 5)}"
"(11, 2, 11, 0)",5,"{(2, 11)}","{('?', 7, '?')}"
"(11, 2, 27, 0)",2,"{(27, 2, 11)}","{(8, 7, '?')}"
"(11, 2, 33, 0)",1,"{(33, 2, 11)}","{(8, '?', 5)}"
"(11, 2, 35, 0)",3,"{(35, 2, 11)}","{('?', 7, '?')}"
"(11, 2, 38, 0)",1,"{(2, 11, 38)}","{(8, 7, 7)}"
"(11, 2, 41, 0)",1,"{(41, 2, 11)}","{(8, 7, 7)}"
"(11, 2, 5, 0)",1,"{(2, 11, 5)}","{(10, 4, 7)}"
"(11, 2, 6, 0)",1,"{(2, 11, 6)}","{(8, 15, 7)}"
"(11, 2, 7, 0)",1,"{(2, 11, 7)}","{(10, 4, 7)}"
"(11, 20, 17, 0)",1,"{(17, 11, 20)}","{(3, 13, 13)}"
"(11, 20, 2, 0)",2,"{(2, 11, 20)}","{('?', 13, 13)}"
"(11, 20, 25, 0)",1,"{(25, 11, 20)}","{(3, 13, 7)}"
"(11, 20, 37, 0)",1,"{(11, 20, 37)}","{(0, 13, 13)}"
"(11, 20, 40, 0)",1,"{(40, 11, 20)}","{(12, 13, 7)}"
"(11, 20, 44, 0)",1,"{(11, 20, 44)}","{(3, 13, 13)}"
"(11, 20, 49, 0)",1,"{(49, 11, 20)}","{(0, 6, 13)}"
"(11, 21, 11, 0)",2,"{(11, 21)}","{('?', 7, 9)}"
"(11, 21, 31, 0)",1,"{(11, 21, 31)}","{(6, 11, 5)}"
"(11, 21, 35, 0)",4,"{(35, 11, 21)}","{('?', 7, '?')}"
"(11, 22, 11, 0)",2,"{(11, 22)}","{('?', 1, '?')}"
"(11, 22, 33, 0)",4,"{(33, 11, 22)}","{('?', 1, '?')}"
"(11, 23, 11, 0)",2,"{(11, 23)}","{(2, 1, '?')}"
"(11, 23, 27, 0)",1,"{(27, 11, 23)}","{(6, 1, 14)}"
"(11, 24, 13, 0)",4,"{(24, 11, 13)}","{('?', 13, '?')}"
"(11, 24, 17, 0)",3,"{(24, 17, 11)}","{('?', 13, 7)}"
"(11, 24, 25, 0)",1,"{(24, 25, 11)}","{(5, 13, 7)}"
"(11, 24, 31, 0)",5,"{(24, 11, 31)}","{('?', 6, '?')}"
"(11, 24, 35, 0)",1,"{(24, 35, 11)}","{(5, 13, 7)}"
"(11, 24, 41, 0)",6,"{(24, 41, 11)}","{('?', 13, '?')}"
"(11, 24, 44, 0)",3,"{(24, 11, 44)}","{('?', 13, '?')}"
"(11, 25, 35, 0)",2,"{(25, 11, 35)}","{('?', 7, 5)}"
"(11, 27, 11, 0)",1,"{(27, 11)}","{('?', 7, 14)}"
"(11, 27, 13, 0)",1,"{(27, 11, 13)}","{(3, 7, 1)}"
"(11, 27, 14, 0)",4,"{(27, 11, 14)}","{('?', '?', 7)}"
"(11, 27, 17, 0)",1,"{(27, 17, 11)}","{(3, 4, 7)}"
"(11, 27, 23, 0)",1,"{(27, 11, 23)}","{(12, 2, 9)}"
"(11, 27, 24, 0)",3,"{(27, 24, 11)}","{(3, '?', '?')}"
"(11, 27, 25, 0)",1,"{(27, 25, 11)}","{(3, '?', 7)}"
"(11, 27, 35, 0)",2,"{(27, 35, 11)}","{('?', 7, '?')}"
"(11, 27, 36, 0)",1,"{(27, 11, 36)}","{(3, 2, 7)}"
"(11, 27, 37, 0)",3,"{(27, 11, 37)}","{(0, '?', '?')}"
"(11, 27, 38, 0)",1,"{(27, 11, 38)}","{('?', 7, 7)}"
"(11, 27, 40, 0)",3,"{(27, 40, 11)}","{('?', 7, '?')}"
"(11, 27, 44, 0)",3,"{(27, 11, 44)}","{(3, 7, '?')}"
"(11, 27, 49, 0)",4,"{(27, 49, 11)}","{('?', '?', 7)}"
"(11, 27, 9, 0)",2,"{(27, 9, 11)}","{('?', 7, 5)}"
"(11, 3, 12, 0)",2,"{(3, 11, 12)}","{('?', 11, 9)}"
"(11, 3, 31, 0)",1,"{(3, 11, 31)}","{(3, 11, 5)}"
"(11, 3, 49, 0)",1,"{(3, 49, 11)}","{(0, 11, 5)}"
"(11, 31, 2, 0)",5,"{(2, 11, 31)}","{('?', 13, '?')}"
"(11, 31, 31, 0)",1,"{(11, 31)}","{(8, 6, 9)}"
"(11, 31, 4, 0)",5,"{(11, 4, 31)}","{('?', 6, '?')}"
"(11, 31, 43, 0)",2,"{(43, 11, 31)}","{(8, 13, '?')}"
"(11, 31, 5, 0)",1,"{(11, 5, 31)}","{(8, 6, 5)}"
"(11, 33, 1, 0)",1,"{(33, 11, 1)}","{('?', 2, 5)}"
"(11, 33, 23, 0)",2,"{(33, 11, 23)}","{('?', '?', 14)}"
"(11, 33, 24, 0)",2,"{(24, 33, 11)}","{(3, '?', 14)}"
"(11, 33, 25, 0)",1,"{(33, 11, 25)}","{(3, '?', 9)}"
"(11, 33, 49, 0)",3,"{(33, 11, 49)}","{(0, '?', '?')}"
"(11, 33, 5, 0)",1,"{(33, 11, 5)}","{('?', 4, 9)}"
"(11, 33, 7, 0)",2,"{(33, 11, 7)}","{('?', 4, '?')}"
"(11, 33, 9, 0)",2,"{(33, 11, 9)}","{(0, '?', '?')}"
"(11, 34, 1, 0)",1,"{(1, 34, 11)}","{(10, 2, 5)}"
"(11, 34, 11, 0)",2,"{(34, 11)}","{('?', 7, 14)}"
"(11, 34, 3, 0)",1,"{(3, 34, 11)}","{(8, '?', 5)}"
"(11, 34, 31, 0)",4,"{(34, 11, 31)}","{('?', '?', '?')}"
"(11, 34, 35, 0)",1,"{(35, 34, 11)}","{(10, 7, 5)}"
"(11, 34, 42, 0)",1,"{(34, 11, 42)}","{(10, '?', 5)}"
"(11, 34, 50, 0)",2,"{(34, 11, 50)}","{(8, '?', 5)}"
"(11, 34, 51, 0)",7,"{(51, 34, 11)}","{('?', '?', '?')}"
"(11, 34, 7, 0)",1,"{(34, 11, 7)}","{(8, 11, 9)}"
"(11, 35, 1, 0)",2,"{(35, 11, 1)}","{('?', 2, 5)}"
"(11, 35, 11, 0)",3,"{(35, 11)}","{('?', 7, '?')}"
"(11, 35, 12, 0)",2,"{(35, 11, 12)}","{('?', 4, 9)}"
"(11, 35, 13, 0)",5,"{(35, 11, 13)}","{('?', 7, '?')}"
"(11, 35, 23, 0)",6,"{(35, 11, 23)}","{('?', '?', '?')}"
"(11, 35, 31, 0)",1,"{(35, 11, 31)}","{(3, 4, 14)}"
"(11, 35, 34, 0)",1,"{(35, 34, 11)}","{(10, 7, 14)}"
"(11, 35, 35, 0)",6,"{(35, 11)}","{('?', 7, '?')}"
"(11, 35, 40, 0)",3,"{(40, 35, 11)}","{(0, 7, '?')}"
"(11, 35, 42, 0)",1,"{(35, 42, 11)}","{(10, 7, 14)}"
"(11, 35, 44, 0)",2,"{(35, 11, 44)}","{(3, 7, '?')}"
"(11, 35, 9, 0)",5,"{(35, 11, 9)}","{('?', 7, '?')}"
"(11, 36, 13, 0)",3,"{(11, 36, 13)}","{('?', 1, '?')}"
"(11, 36, 33, 0)",3,"{(33, 11, 36)}","{('?', 1, '?')}"
"(11, 36, 34, 0)",1,"{(34, 11, 36)}","{(5, 1, 9)}"
"(11, 36, 35, 0)",2,"{(35, 11, 36)}","{(5, 1, '?')}"
"(11, 37, 27, 0)",1,"{(27, 11, 37)}","{(2, 7, 7)}"
"(11, 37, 5, 0)",1,"{(5, 11, 37)}","{(6, 4, 7)}"
"(11, 37, 6, 0)",1,"{(11, 37, 6)}","{(6, 2, 13)}"
"(11, 38, 40, 0)",2,"{(40, 11, 38)}","{(0, 7, '?')}"
"(11, 4, 33, 0)",1,"{(33, 11, 4)}","{(8, 13, 9)}"
"(11, 40, 1, 0)",5,"{(40, 1, 11)}","{('?', '?', '?')}"
"(11, 40, 11, 0)",8,"{(40, 11)}","{('?', 7, '?')}"
"(11, 40, 20, 0)",1,"{(40, 11, 20)}","{(6, 4, 7)}"
"(11, 40, 27, 0)",1,"{(40, 27, 11)}","{(2, 7, 7)}"
"(11, 40, 30, 0)",1,"{(40, 11, 30)}","{(6, 5, 5)}"
"(11, 40, 31, 0)",2,"{(40, 11, 31)}","{(6, '?', '?')}"
"(11, 40, 35, 0)",5,"{(40, 35, 11)}","{('?', 7, '?')}"
"(11, 40, 51, 0)",6,"{(40, 51, 11)}","{('?', '?', '?')}"
"(11, 40, 6, 0)",2,"{(40, 11, 6)}","{(2, '?', 7)}"
"(11, 41, 14, 0)",2,"{(41, 11, 14)}","{(12, 15, '?')}"
"(11, 41, 22, 0)",1,"{(41, 11, 22)}","{(8, 2, 7)}"
"(11, 41, 24, 0)",2,"{(24, 41, 11)}","{(3, '?', 13)}"
"(11, 41, 35, 0)",3,"{(41, 11, 35)}","{('?', 7, '?')}"
"(11, 41, 36, 0)",1,"{(41, 11, 36)}","{(3, 2, 13)}"
