message,count,symbols,fixed_attribute_values
"(6, 2, 2, 4, 0)",1,"{(2, 4, 6)}","{(1, 3, 1, 1)}"
"(6, 2, 4, 4, 0)",2,"{(2, 4, 6)}","{(1, '?', 1, 1)}"
"(6, 2, 4, 6, 0)",1,"{(2, 4, 6)}","{(1, 2, 1, 1)}"
"(6, 4, 2, 2, 0)",1,"{(2, 4, 6)}","{('?', 0, 1, 1)}"
"(6, 4, 2, 4, 0)",1,"{(2, 4, 6)}","{('?', '?', 1, 1)}"
"(6, 4, 4, 2, 0)",1,"{(2, 4, 6)}","{(1, 3, 1, 1)}"
"(6, 4, 4, 4, 0)",5,"{(4, 6)}","{('?', '?', '?', 1)}"
"(6, 4, 8, 8, 0)",1,"{(8, 4, 6)}","{(2, '?', 3, 1)}"
"(7, 1, 1, 1, 0)",11,"{(1, 7)}","{('?', '?', 2, 0)}"
"(7, 1, 7, 1, 0)",4,"{(1, 7)}","{('?', '?', 2, 0)}"
"(7, 10, 10, 10, 0)",16,"{(10, 7)}","{('?', '?', 2, 2)}"
"(7, 4, 4, 4, 0)",3,"{(4, 7)}","{('?', '?', 2, 1)}"
"(7, 7, 1, 1, 0)",13,"{(1, 7)}","{('?', '?', 2, 0)}"
"(7, 7, 1, 7, 0)",4,"{(1, 7)}","{('?', '?', 2, 0)}"
"(7, 7, 10, 10, 0)",6,"{(10, 7)}","{('?', '?', 2, 2)}"
"(7, 7, 4, 4, 0)",1,"{(4, 7)}","{('?', 2, 2, 1)}"
"(7, 7, 7, 1, 0)",4,"{(1, 7)}","{('?', '?', 2, 0)}"
"(7, 7, 7, 7, 0)",35,"{(7,)}","{('?', '?', 2, '?')}"
"(7, 7, 7, 9, 0)",5,"{(9, 7)}","{('?', '?', 2, 3)}"
"(7, 7, 9, 7, 0)",4,"{(9, 7)}","{('?', '?', 2, 3)}"
"(7, 7, 9, 9, 0)",9,"{(9, 7)}","{('?', '?', 2, 3)}"
"(7, 9, 7, 7, 0)",3,"{(9, 7)}","{('?', '?', 2, 3)}"
"(7, 9, 7, 9, 0)",7,"{(9, 7)}","{('?', '?', 2, 3)}"
"(7, 9, 9, 7, 0)",7,"{(9, 7)}","{('?', '?', 2, 3)}"
"(7, 9, 9, 9, 0)",11,"{(9, 7)}","{('?', '?', 2, 3)}"
"(8, 1, 1, 1, 0)",8,"{(8, 1)}","{('?', '?', 3, 0)}"
"(8, 1, 1, 8, 0)",4,"{(8, 1)}","{('?', '?', 3, 0)}"
"(8, 1, 8, 1, 0)",6,"{(8, 1)}","{('?', '?', 3, 0)}"
"(8, 1, 8, 8, 0)",2,"{(8, 1)}","{('?', '?', 3, 0)}"
"(8, 10, 8, 8, 0)",3,"{(8, 10)}","{('?', '?', 3, 2)}"
"(8, 11, 11, 8, 0)",1,"{(8, 11)}","{(0, 1, 3, 3)}"
"(8, 11, 8, 8, 0)",2,"{(8, 11)}","{('?', 1, 3, 3)}"
"(8, 8, 1, 1, 0)",3,"{(8, 1)}","{('?', '?', 3, 0)}"
"(8, 8, 7, 8, 0)",1,"{(8, 7)}","{('?', 2, 3, '?')}"
"(8, 8, 8, 1, 0)",3,"{(8, 1)}","{('?', '?', 3, 0)}"
"(8, 8, 8, 8, 0)",40,"{(8,)}","{('?', '?', 3, '?')}"
"(8, 8, 9, 8, 0)",2,"{(8, 9)}","{('?', '?', 3, 3)}"
"(8, 9, 8, 8, 0)",5,"{(8, 9)}","{('?', '?', 3, 3)}"
"(8, 9, 8, 9, 0)",1,"{(8, 9)}","{(0, 0, 3, 3)}"
"(8, 9, 9, 8, 0)",1,"{(8, 9)}","{(0, '?', 3, 3)}"
"(9, 11, 11, 11, 0)",1,"{(9, 11)}","{(0, 1, '?', 3)}"
"(9, 11, 9, 9, 0)",3,"{(9, 11)}","{('?', '?', '?', 3)}"
"(9, 3, 9, 9, 0)",1,"{(9, 3)}","{(1, '?', 0, 3)}"
"(9, 7, 7, 7, 0)",1,"{(9, 7)}","{(1, 1, 2, 3)}"
"(9, 7, 7, 9, 0)",3,"{(9, 7)}","{('?', '?', 2, 3)}"
"(9, 7, 9, 7, 0)",2,"{(9, 7)}","{('?', '?', 2, 3)}"
"(9, 7, 9, 9, 0)",6,"{(9, 7)}","{('?', '?', 2, 3)}"
"(9, 8, 11, 8, 0)",1,"{(8, 9, 11)}","{(0, '?', 3, 3)}"
"(9, 8, 8, 8, 0)",13,"{(8, 9)}","{('?', '?', 3, 3)}"
"(9, 8, 8, 9, 0)",4,"{(8, 9)}","{('?', '?', 3, 3)}"
"(9, 8, 9, 8, 0)",5,"{(8, 9)}","{('?', '?', 3, 3)}"
"(9, 8, 9, 9, 0)",3,"{(8, 9)}","{('?', '?', 3, 3)}"
"(9, 9, 7, 9, 0)",2,"{(9, 7)}","{(2, '?', 2, 3)}"
"(9, 9, 8, 8, 0)",11,"{(8, 9)}","{('?', '?', 3, 3)}"
"(9, 9, 8, 9, 0)",3,"{(8, 9)}","{('?', '?', 3, 3)}"
"(9, 9, 9, 11, 0)",1,"{(9, 11)}","{(0, 1, '?', 3)}"
"(9, 9, 9, 8, 0)",5,"{(8, 9)}","{('?', '?', 3, 3)}"
"(9, 9, 9, 9, 0)",75,"{(9,)}","{('?', '?', '?', 3)}"
