message,count,symbols,fixed_attribute_values
"(11, 19, 20, 0)",3,"{(19, 11, 20)}","{(5, '?', '?')}"
"(11, 19, 24, 0)",2,"{(19, 24, 11)}","{(5, 13, '?')}"
"(11, 19, 27, 0)",3,"{(19, 27, 11)}","{(5, '?', '?')}"
"(11, 19, 28, 0)",1,"{(19, 11, 28)}","{(5, 13, 2)}"
"(11, 19, 40, 0)",5,"{(19, 40, 11)}","{(5, '?', '?')}"
"(11, 20, 11, 0)",2,"{(11, 20)}","{(5, 0, '?')}"
"(11, 20, 40, 0)",1,"{(40, 11, 20)}","{(5, 10, 1)}"
"(11, 20, 51, 0)",1,"{(51, 11, 20)}","{(4, 10, '?')}"
"(11, 21, 21, 0)",1,"{(11, 21)}","{(5, 13, 10)}"
"(11, 21, 35, 0)",3,"{(35, 11, 21)}","{(5, '?', 10)}"
"(11, 22, 11, 0)",9,"{(11, 22)}","{('?', '?', '?')}"
"(11, 22, 24, 0)",2,"{(24, 11, 22)}","{(5, 13, '?')}"
"(11, 22, 27, 0)",3,"{(27, 11, 22)}","{(5, '?', '?')}"
"(11, 22, 40, 0)",3,"{(40, 11, 22)}","{(5, '?', '?')}"
"(11, 27, 11, 0)",10,"{(27, 11)}","{('?', '?', '?')}"
"(11, 27, 16, 0)",2,"{(27, 16, 11)}","{(5, 0, '?')}"
"(11, 27, 27, 0)",1,"{(27, 11)}","{(5, 4, 7)}"
"(11, 27, 35, 0)",3,"{(27, 35, 11)}","{(5, '?', '?')}"
"(11, 27, 44, 0)",6,"{(27, 11, 44)}","{('?', '?', '?')}"
"(11, 28, 11, 0)",1,"{(11, 28)}","{(5, 0, 9)}"
"(11, 29, 35, 0)",1,"{(35, 11, 29)}","{(5, 8, 10)}"
"(11, 35, 11, 0)",3,"{(35, 11)}","{(5, 0, '?')}"
"(11, 35, 21, 0)",4,"{(35, 11, 21)}","{(5, '?', '?')}"
"(11, 35, 27, 0)",3,"{(27, 35, 11)}","{(5, '?', '?')}"
"(11, 35, 35, 0)",4,"{(35, 11)}","{(5, '?', '?')}"
"(11, 35, 44, 0)",1,"{(35, 11, 44)}","{(5, 13, 8)}"
"(11, 44, 1, 0)",1,"{(1, 11, 44)}","{(4, 14, 12)}"
"(11, 44, 11, 0)",16,"{(11, 44)}","{('?', '?', '?')}"
"(11, 44, 21, 0)",1,"{(11, 44, 21)}","{(5, 13, 8)}"
"(11, 44, 35, 0)",1,"{(35, 11, 44)}","{(5, 13, 8)}"
"(11, 44, 37, 0)",5,"{(11, 44, 37)}","{('?', '?', '?')}"
"(11, 44, 40, 0)",3,"{(40, 11, 44)}","{(5, '?', '?')}"
"(11, 44, 49, 0)",1,"{(49, 11, 44)}","{('?', 14, 12)}"
"(11, 44, 51, 0)",6,"{(51, 11, 44)}","{('?', '?', '?')}"
"(11, 49, 49, 0)",1,"{(49, 11)}","{('?', 14, '?')}"
"(11, 49, 51, 0)",3,"{(49, 11, 51)}","{('?', '?', '?')}"
"(12, 12, 28, 0)",6,"{(12, 28)}","{('?', '?', '?')}"
"(12, 12, 30, 0)",9,"{(12, 30)}","{('?', '?', '?')}"
"(12, 12, 33, 0)",4,"{(33, 12)}","{('?', '?', '?')}"
"(12, 12, 5, 0)",16,"{(12, 5)}","{('?', '?', '?')}"
"(12, 13, 12, 0)",8,"{(12, 13)}","{('?', '?', '?')}"
"(12, 13, 13, 0)",15,"{(12, 13)}","{('?', '?', '?')}"
"(12, 13, 33, 0)",7,"{(33, 12, 13)}","{('?', '?', '?')}"
"(12, 13, 41, 0)",2,"{(41, 12, 13)}","{('?', '?', 5)}"
"(12, 13, 8, 0)",7,"{(8, 12, 13)}","{('?', '?', '?')}"
"(12, 15, 26, 0)",3,"{(26, 12, 15)}","{('?', 5, '?')}"
"(12, 15, 30, 0)",4,"{(12, 30, 15)}","{('?', '?', '?')}"
"(12, 15, 36, 0)",5,"{(12, 36, 15)}","{('?', '?', '?')}"
"(12, 15, 41, 0)",3,"{(41, 12, 15)}","{('?', 3, '?')}"
"(12, 15, 42, 0)",3,"{(42, 12, 15)}","{('?', 3, '?')}"
"(12, 15, 50, 0)",3,"{(50, 12, 15)}","{('?', 3, '?')}"
"(12, 28, 12, 0)",12,"{(12, 28)}","{('?', '?', '?')}"
"(12, 28, 13, 0)",1,"{(13, 12, 28)}","{(15, 12, 6)}"
"(12, 28, 28, 0)",19,"{(12, 28)}","{('?', '?', '?')}"
"(12, 28, 33, 0)",7,"{(33, 12, 28)}","{('?', '?', '?')}"
"(12, 30, 12, 0)",2,"{(12, 30)}","{(9, '?', '?')}"
"(12, 30, 15, 0)",1,"{(12, 30, 15)}","{('?', 5, 6)}"
"(12, 30, 2, 0)",3,"{(2, 12, 30)}","{('?', 5, '?')}"
"(12, 30, 26, 0)",6,"{(26, 12, 30)}","{('?', '?', '?')}"
"(12, 30, 30, 0)",5,"{(12, 30)}","{('?', '?', '?')}"
"(12, 30, 36, 0)",1,"{(12, 30, 36)}","{(12, 15, 9)}"
"(12, 30, 40, 0)",1,"{(40, 12, 30)}","{(4, 5, 6)}"
"(12, 30, 42, 0)",1,"{(42, 12, 30)}","{('?', 3, 2)}"
"(12, 30, 5, 0)",4,"{(12, 5, 30)}","{('?', 5, '?')}"
"(12, 30, 50, 0)",7,"{(50, 12, 30)}","{('?', 3, '?')}"
"(12, 32, 2, 0)",1,"{(32, 2, 12)}","{(10, 5, 2)}"
"(12, 33, 13, 0)",1,"{(33, 12, 13)}","{('?', '?', 5)}"
"(12, 33, 33, 0)",4,"{(33, 12)}","{('?', '?', '?')}"
"(12, 33, 5, 0)",6,"{(33, 12, 5)}","{('?', 6, '?')}"
"(12, 33, 8, 0)",2,"{(8, 33, 12)}","{('?', '?', '?')}"
"(12, 36, 36, 0)",7,"{(12, 36)}","{('?', '?', '?')}"
"(12, 40, 5, 0)",5,"{(40, 12, 5)}","{('?', 5, '?')}"
"(12, 41, 12, 0)",2,"{(41, 12)}","{('?', '?', '?')}"
"(12, 41, 40, 0)",1,"{(40, 41, 12)}","{(15, 3, 5)}"
"(12, 41, 41, 0)",7,"{(41, 12)}","{('?', '?', '?')}"
"(12, 41, 5, 0)",4,"{(41, 12, 5)}","{('?', '?', '?')}"
"(12, 43, 33, 0)",1,"{(33, 43, 12)}","{('?', 12, 2)}"
"(12, 43, 5, 0)",4,"{(43, 12, 5)}","{('?', 6, '?')}"
"(12, 5, 12, 0)",10,"{(12, 5)}","{('?', 3, '?')}"
"(12, 5, 40, 0)",6,"{(40, 12, 5)}","{('?', 5, '?')}"
"(12, 5, 41, 0)",5,"{(41, 12, 5)}","{('?', 3, '?')}"
"(12, 5, 5, 0)",15,"{(12, 5)}","{('?', '?', '?')}"
"(12, 50, 50, 0)",17,"{(50, 12)}","{('?', '?', '?')}"
"(12, 50, 8, 0)",1,"{(8, 50, 12)}","{(8, '?', 2)}"
"(12, 51, 12, 0)",12,"{(51, 12)}","{('?', '?', '?')}"
"(12, 51, 33, 0)",4,"{(33, 51, 12)}","{('?', '?', '?')}"
"(12, 51, 42, 0)",3,"{(42, 51, 12)}","{(4, '?', '?')}"
"(12, 51, 8, 0)",2,"{(8, 51, 12)}","{(4, '?', '?')}"
"(12, 8, 2, 0)",9,"{(8, 2, 12)}","{('?', '?', '?')}"
"(12, 8, 30, 0)",3,"{(8, 12, 30)}","{('?', 6, '?')}"
"(12, 8, 33, 0)",1,"{(8, 33, 12)}","{('?', '?', 5)}"
"(12, 8, 36, 0)",1,"{(8, 12, 36)}","{(12, '?', 5)}"
"(12, 8, 42, 0)",1,"{(8, 42, 12)}","{('?', '?', 9)}"
"(12, 8, 50, 0)",6,"{(8, 50, 12)}","{('?', '?', '?')}"
"(12, 8, 8, 0)",1,"{(8, 12)}","{('?', '?', 5)}"
"(13, 1, 18, 0)",2,"{(1, 18, 13)}","{(5, '?', '?')}"
"(13, 1, 29, 0)",1,"{(1, 29, 13)}","{(5, '?', 10)}"
"(13, 11, 11, 0)",1,"{(11, 13)}","{(5, 9, '?')}"
"(13, 11, 22, 0)",2,"{(11, 13, 22)}","{(5, '?', 3)}"
"(13, 12, 11, 0)",4,"{(11, 12, 13)}","{(5, '?', '?')}"
"(13, 12, 12, 0)",3,"{(12, 13)}","{(5, '?', '?')}"
"(13, 12, 13, 0)",3,"{(12, 13)}","{(5, '?', '?')}"
"(13, 12, 19, 0)",1,"{(19, 12, 13)}","{(5, 9, 6)}"
"(13, 12, 28, 0)",3,"{(28, 12, 13)}","{(5, '?', '?')}"
"(13, 12, 41, 0)",1,"{(41, 12, 13)}","{(5, '?', 5)}"
"(13, 12, 5, 0)",1,"{(5, 12, 13)}","{(5, 6, 9)}"
"(13, 13, 11, 0)",2,"{(11, 13)}","{(5, '?', '?')}"
"(13, 13, 13, 0)",6,"{(13,)}","{('?', '?', '?')}"
"(13, 13, 14, 0)",1,"{(13, 14)}","{(9, 9, 0)}"
"(13, 13, 22, 0)",1,"{(13, 22)}","{(5, 12, 3)}"
"(13, 13, 40, 0)",1,"{(40, 13)}","{(5, 6, 7)}"
"(13, 13, 8, 0)",5,"{(8, 13)}","{('?', '?', '?')}"
"(13, 14, 34, 0)",2,"{(34, 13, 14)}","{(5, 6, '?')}"
"(13, 14, 37, 0)",1,"{(37, 13, 14)}","{(5, 6, 10)}"
"(13, 14, 40, 0)",2,"{(40, 13, 14)}","{(5, 6, '?')}"
"(13, 15, 15, 0)",1,"{(13, 15)}","{(2, 1, '?')}"
"(13, 15, 30, 0)",1,"{(13, 30, 15)}","{(2, 1, 5)}"
"(13, 15, 31, 0)",3,"{(31, 13, 15)}","{(2, '?', '?')}"
"(13, 17, 11, 0)",3,"{(17, 11, 13)}","{(5, '?', '?')}"
"(13, 17, 40, 0)",4,"{(40, 17, 13)}","{(5, '?', '?')}"
"(13, 17, 41, 0)",2,"{(17, 13, 41)}","{(5, '?', '?')}"
"(13, 18, 11, 0)",3,"{(18, 11, 13)}","{(5, '?', '?')}"
"(13, 18, 18, 0)",1,"{(18, 13)}","{(5, '?', 4)}"
"(13, 18, 34, 0)",6,"{(18, 34, 13)}","{(5, '?', '?')}"
"(13, 25, 13, 0)",1,"{(25, 13)}","{(5, 3, 11)}"
"(13, 25, 15, 0)",2,"{(25, 13, 15)}","{(2, 2, '?')}"
"(13, 25, 17, 0)",1,"{(25, 13, 17)}","{(5, 3, 11)}"
"(13, 25, 25, 0)",2,"{(25, 13)}","{(2, 2, '?')}"
"(13, 25, 40, 0)",2,"{(40, 25, 13)}","{(5, 5, '?')}"
"(13, 25, 41, 0)",6,"{(25, 13, 41)}","{(5, '?', '?')}"
"(13, 25, 51, 0)",1,"{(25, 51, 13)}","{(5, 3, 3)}"
"(13, 25, 9, 0)",1,"{(25, 13, 9)}","{(2, 2, 11)}"
"(13, 29, 18, 0)",3,"{(29, 18, 13)}","{(5, '?', '?')}"
"(13, 29, 29, 0)",1,"{(29, 13)}","{(5, 12, 10)}"
"(13, 29, 35, 0)",3,"{(29, 35, 13)}","{(5, '?', '?')}"
"(13, 30, 15, 0)",2,"{(13, 30, 15)}","{(2, '?', 5)}"
"(13, 30, 30, 0)",4,"{(13, 30)}","{(2, '?', '?')}"
"(13, 30, 40, 0)",1,"{(40, 13, 30)}","{(5, 5, 14)}"
"(13, 30, 5, 0)",1,"{(5, 13, 30)}","{(2, 2, 2)}"
"(13, 31, 31, 0)",2,"{(13, 31)}","{(2, '?', '?')}"
"(13, 31, 34, 0)",2,"{(34, 13, 31)}","{(2, '?', 15)}"
"(13, 33, 40, 0)",2,"{(40, 33, 13)}","{(5, 6, '?')}"
"(13, 34, 31, 0)",2,"{(34, 13, 31)}","{(2, '?', 15)}"
"(13, 34, 34, 0)",4,"{(34, 13)}","{('?', '?', '?')}"
"(13, 37, 18, 0)",3,"{(18, 37, 13)}","{(5, '?', '?')}"
"(13, 37, 29, 0)",1,"{(29, 37, 13)}","{(5, '?', 10)}"
"(13, 37, 34, 0)",2,"{(34, 37, 13)}","{(5, 5, '?')}"
"(13, 37, 37, 0)",1,"{(37, 13)}","{(5, 5, 10)}"
"(13, 37, 40, 0)",2,"{(40, 37, 13)}","{(5, 5, '?')}"
"(13, 37, 41, 0)",4,"{(41, 37, 13)}","{(5, '?', '?')}"
"(13, 37, 6, 0)",1,"{(37, 13, 6)}","{(5, 15, 10)}"
"(13, 39, 15, 0)",4,"{(15, 13, 39)}","{(2, '?', '?')}"
"(13, 39, 31, 0)",1,"{(31, 13, 39)}","{(2, 1, 8)}"
"(13, 4, 29, 0)",1,"{(29, 4, 13)}","{(5, 6, 10)}"
"(13, 4, 31, 0)",2,"{(4, 13, 31)}","{(2, '?', '?')}"
"(13, 4, 4, 0)",2,"{(4, 13)}","{(2, '?', 10)}"
"(13, 40, 18, 0)",4,"{(40, 18, 13)}","{(5, '?', '?')}"
"(13, 40, 34, 0)",1,"{(40, 34, 13)}","{(5, 5, 7)}"
"(13, 40, 40, 0)",1,"{(40, 13)}","{(5, 5, '?')}"
"(13, 40, 41, 0)",1,"{(40, 41, 13)}","{(5, 15, '?')}"
"(13, 40, 5, 0)",1,"{(40, 5, 13)}","{(5, 5, 14)}"
"(13, 40, 51, 0)",3,"{(40, 51, 13)}","{(5, '?', '?')}"
"(13, 41, 12, 0)",1,"{(41, 12, 13)}","{(5, '?', 5)}"
"(13, 41, 40, 0)",1,"{(40, 41, 13)}","{(5, 15, '?')}"
"(13, 41, 5, 0)",5,"{(41, 5, 13)}","{(5, '?', '?')}"
"(13, 5, 40, 0)",2,"{(40, 5, 13)}","{(5, 5, '?')}"
"(13, 5, 41, 0)",3,"{(41, 5, 13)}","{(5, 15, '?')}"
"(13, 5, 5, 0)",2,"{(5, 13)}","{(5, 5, '?')}"
"(13, 51, 11, 0)",1,"{(11, 51, 13)}","{(5, 12, 1)}"
"(13, 51, 40, 0)",2,"{(40, 51, 13)}","{(5, 3, '?')}"
"(13, 51, 41, 0)",2,"{(41, 51, 13)}","{(5, '?', '?')}"
"(13, 51, 51, 0)",2,"{(51, 13)}","{(5, '?', '?')}"
"(13, 6, 11, 0)",3,"{(11, 13, 6)}","{(5, '?', '?')}"
"(13, 6, 13, 0)",1,"{(13, 6)}","{(3, 12, '?')}"
"(13, 6, 18, 0)",2,"{(18, 13, 6)}","{('?', 9, '?')}"
"(13, 6, 29, 0)",1,"{(29, 13, 6)}","{(5, 12, 10)}"
"(13, 6, 8, 0)",1,"{(8, 13, 6)}","{(9, 9, 0)}"
"(13, 8, 33, 0)",1,"{(8, 33, 13)}","{('?', 12, '?')}"
"(13, 8, 40, 0)",1,"{(8, 40, 13)}","{(5, 6, '?')}"
"(13, 8, 5, 0)",2,"{(8, 5, 13)}","{(5, 6, '?')}"
"(13, 8, 8, 0)",1,"{(8, 13)}","{('?', 9, '?')}"
"(14, 14, 14, 0)",1,"{(14,)}","{('?', '?', 10)}"
"(14, 14, 36, 0)",1,"{(36, 14)}","{(7, '?', 10)}"
"(14, 15, 15, 0)",2,"{(14, 15)}","{(2, 7, '?')}"
"(14, 15, 39, 0)",1,"{(39, 14, 15)}","{(2, 7, 0)}"
"(14, 29, 14, 0)",1,"{(29, 14)}","{('?', 9, 10)}"
"(14, 39, 31, 0)",4,"{(31, 14, 39)}","{(2, '?', '?')}"
"(14, 4, 31, 0)",3,"{(4, 14, 31)}","{(2, '?', '?')}"
"(14, 4, 4, 0)",3,"{(4, 14)}","{('?', '?', 10)}"
"(14, 8, 8, 0)",1,"{(8, 14)}","{('?', '?', 0)}"
"(15, 1, 31, 0)",8,"{(1, 31, 15)}","{('?', '?', '?')}"
"(15, 12, 15, 0)",2,"{(12, 15)}","{(9, '?', 14)}"
"(15, 12, 30, 0)",1,"{(12, 30, 15)}","{(9, 11, 9)}"
"(15, 15, 15, 0)",5,"{(15,)}","{('?', '?', '?')}"
"(15, 15, 2, 0)",2,"{(2, 15)}","{('?', '?', '?')}"
"(15, 15, 26, 0)",8,"{(26, 15)}","{('?', '?', '?')}"
"(15, 15, 30, 0)",1,"{(30, 15)}","{('?', 7, 14)}"
"(15, 15, 39, 0)",1,"{(39, 15)}","{('?', 7, 0)}"
"(15, 15, 40, 0)",1,"{(40, 15)}","{(4, 11, '?')}"
"(15, 25, 15, 0)",3,"{(25, 15)}","{('?', '?', '?')}"
"(15, 25, 26, 0)",2,"{(25, 26, 15)}","{('?', 7, '?')}"
"(15, 25, 40, 0)",5,"{(40, 25, 15)}","{('?', '?', '?')}"
"(15, 25, 41, 0)",2,"{(25, 41, 15)}","{(9, 11, '?')}"
"(15, 30, 12, 0)",1,"{(12, 30, 15)}","{(9, 11, 9)}"
"(15, 30, 15, 0)",5,"{(30, 15)}","{('?', '?', '?')}"
"(15, 30, 2, 0)",7,"{(2, 30, 15)}","{('?', '?', '?')}"
"(15, 30, 26, 0)",12,"{(26, 30, 15)}","{('?', '?', '?')}"
"(15, 30, 30, 0)",2,"{(30, 15)}","{('?', 11, '?')}"
"(15, 30, 40, 0)",1,"{(40, 30, 15)}","{(4, 11, 5)}"
"(15, 30, 41, 0)",4,"{(41, 30, 15)}","{(9, '?', '?')}"
"(15, 30, 5, 0)",2,"{(5, 30, 15)}","{(4, '?', 6)}"
"(15, 31, 15, 0)",3,"{(31, 15)}","{('?', '?', '?')}"
"(15, 31, 26, 0)",10,"{(26, 31, 15)}","{('?', '?', '?')}"
"(15, 31, 31, 0)",4,"{(31, 15)}","{('?', '?', '?')}"
"(15, 31, 34, 0)",1,"{(34, 31, 15)}","{(9, 7, 4)}"
"(15, 31, 38, 0)",10,"{(31, 38, 15)}","{('?', '?', '?')}"
"(15, 31, 40, 0)",9,"{(40, 31, 15)}","{('?', '?', '?')}"
"(15, 34, 31, 0)",5,"{(34, 31, 15)}","{('?', '?', '?')}"
"(15, 34, 40, 0)",3,"{(40, 34, 15)}","{('?', '?', '?')}"
"(15, 39, 15, 0)",2,"{(39, 15)}","{('?', '?', '?')}"
"(15, 39, 26, 0)",8,"{(26, 39, 15)}","{('?', '?', '?')}"
"(15, 39, 31, 0)",4,"{(31, 39, 15)}","{('?', '?', '?')}"
"(15, 39, 36, 0)",1,"{(36, 39, 15)}","{(12, 11, 0)}"
"(15, 39, 38, 0)",9,"{(39, 38, 15)}","{('?', '?', '?')}"
"(15, 39, 40, 0)",7,"{(40, 39, 15)}","{('?', '?', '?')}"
"(15, 39, 41, 0)",3,"{(41, 39, 15)}","{(9, '?', '?')}"
"(15, 4, 31, 0)",3,"{(4, 31, 15)}","{('?', '?', '?')}"
"(15, 4, 36, 0)",6,"{(4, 36, 15)}","{('?', '?', 10)}"
"(15, 4, 37, 0)",3,"{(4, 37, 15)}","{('?', '?', 10)}"
"(15, 4, 38, 0)",10,"{(4, 38, 15)}","{('?', '?', '?')}"
"(15, 4, 4, 0)",3,"{(4, 15)}","{('?', '?', 10)}"
"(15, 41, 41, 0)",8,"{(41, 15)}","{('?', '?', '?')}"
"(15, 42, 2, 0)",12,"{(42, 2, 15)}","{('?', '?', '?')}"
"(15, 42, 30, 0)",3,"{(42, 30, 15)}","{('?', '?', '?')}"
"(15, 5, 15, 0)",3,"{(5, 15)}","{('?', '?', '?')}"
"(15, 5, 30, 0)",10,"{(5, 30, 15)}","{('?', '?', '?')}"
"(15, 8, 2, 0)",4,"{(8, 2, 15)}","{('?', '?', 14)}"
"(15, 9, 15, 0)",3,"{(9, 15)}","{('?', '?', '?')}"
"(15, 9, 26, 0)",11,"{(9, 26, 15)}","{('?', '?', '?')}"
"(15, 9, 40, 0)",5,"{(40, 9, 15)}","{('?', '?', '?')}"
"(16, 16, 16, 0)",2,"{(16,)}","{('?', '?', 10)}"
"(16, 16, 35, 0)",1,"{(16, 35)}","{('?', 13, 10)}"
"(17, 11, 13, 0)",1,"{(17, 11, 13)}","{(5, 12, 3)}"
"(17, 13, 13, 0)",9,"{(17, 13)}","{('?', '?', '?')}"
"(17, 13, 33, 0)",8,"{(17, 13, 33)}","{('?', '?', '?')}"
"(17, 13, 41, 0)",1,"{(17, 13, 41)}","{(11, 9, 3)}"
"(17, 13, 8, 0)",2,"{(8, 17, 13)}","{('?', '?', '?')}"
"(17, 15, 15, 0)",2,"{(17, 15)}","{(2, '?', 11)}"
"(17, 15, 40, 0)",2,"{(40, 17, 15)}","{('?', 5, 3)}"
"(17, 22, 27, 0)",1,"{(17, 27, 22)}","{(2, 8, 3)}"
"(17, 24, 24, 0)",1,"{(24, 17)}","{(2, 13, 3)}"
"(17, 27, 27, 0)",2,"{(17, 27)}","{(2, '?', '?')}"
"(17, 33, 33, 0)",4,"{(17, 33)}","{('?', '?', '?')}"
"(17, 40, 15, 0)",3,"{(40, 17, 15)}","{('?', '?', '?')}"
"(17, 40, 40, 0)",7,"{(40, 17)}","{('?', 5, '?')}"
"(17, 41, 40, 0)",9,"{(40, 17, 41)}","{('?', '?', '?')}"
"(17, 41, 41, 0)",4,"{(17, 41)}","{('?', '?', '?')}"
"(17, 41, 8, 0)",1,"{(8, 17, 41)}","{(9, '?', 11)}"
"(17, 51, 41, 0)",3,"{(17, 51, 41)}","{('?', '?', 11)}"
"(18, 10, 10, 0)",1,"{(18, 10)}","{('?', 12, 4)}"
"(18, 11, 11, 0)",4,"{(18, 11)}","{('?', '?', '?')}"
"(18, 11, 13, 0)",1,"{(18, 11, 13)}","{(5, 9, 7)}"
"(18, 11, 18, 0)",6,"{(18, 11)}","{('?', '?', '?')}"
"(18, 11, 27, 0)",5,"{(27, 18, 11)}","{('?', '?', '?')}"
"(18, 11, 35, 0)",2,"{(35, 18, 11)}","{('?', '?', '?')}"
"(18, 11, 44, 0)",1,"{(18, 11, 44)}","{(2, 14, 15)}"
"(18, 13, 13, 0)",13,"{(18, 13)}","{('?', '?', '?')}"
"(18, 13, 18, 0)",1,"{(18, 13)}","{(11, 9, 15)}"
"(18, 13, 33, 0)",5,"{(33, 18, 13)}","{('?', '?', '?')}"
"(18, 13, 41, 0)",1,"{(41, 18, 13)}","{(15, 9, 7)}"
"(18, 15, 34, 0)",1,"{(18, 34, 15)}","{(4, 5, 1)}"
"(18, 15, 40, 0)",2,"{(40, 18, 15)}","{(9, 5, '?')}"
"(18, 18, 10, 0)",6,"{(18, 10)}","{('?', '?', '?')}"
"(18, 18, 11, 0)",7,"{(18, 11)}","{('?', '?', '?')}"
"(18, 18, 14, 0)",1,"{(18, 14)}","{(9, 9, 4)}"
"(18, 18, 18, 0)",12,"{(18,)}","{('?', '?', '?')}"
"(18, 18, 19, 0)",1,"{(18, 19)}","{(5, 9, 4)}"
"(18, 18, 3, 0)",4,"{(18, 3)}","{(2, '?', '?')}"
"(18, 18, 33, 0)",1,"{(33, 18)}","{(9, 12, 4)}"
"(18, 20, 27, 0)",1,"{(18, 27, 20)}","{(2, 4, 1)}"
"(18, 21, 21, 0)",3,"{(18, 21)}","{(2, '?', '?')}"
"(18, 21, 35, 0)",3,"{(18, 35, 21)}","{(2, '?', '?')}"
"(18, 24, 24, 0)",1,"{(24, 18)}","{(2, 13, 7)}"
"(18, 27, 27, 0)",4,"{(18, 27)}","{(2, '?', '?')}"
"(18, 3, 10, 0)",1,"{(10, 18, 3)}","{(2, 12, 15)}"
"(18, 3, 11, 0)",1,"{(11, 18, 3)}","{(2, 9, 7)}"
"(18, 31, 34, 0)",4,"{(18, 34, 31)}","{('?', 5, '?')}"
"(18, 31, 40, 0)",1,"{(40, 18, 31)}","{(9, 5, 7)}"
"(18, 33, 10, 0)",2,"{(33, 18, 10)}","{('?', '?', '?')}"
"(18, 33, 33, 0)",1,"{(33, 18)}","{('?', 12, 1)}"
"(18, 33, 8, 0)",1,"{(8, 33, 18)}","{('?', 12, 1)}"
"(18, 34, 31, 0)",2,"{(18, 34, 31)}","{('?', '?', '?')}"
"(18, 34, 34, 0)",8,"{(18, 34)}","{('?', 5, '?')}"
"(18, 35, 11, 0)",2,"{(11, 18, 35)}","{(2, '?', '?')}"
"(18, 35, 21, 0)",3,"{(18, 35, 21)}","{(2, '?', '?')}"
"(18, 35, 49, 0)",1,"{(49, 18, 35)}","{(2, 14, 4)}"
"(18, 39, 31, 0)",1,"{(18, 31, 39)}","{(2, 11, 15)}"
"(18, 39, 34, 0)",2,"{(18, 34, 39)}","{(9, 5, '?')}"
"(18, 40, 34, 0)",6,"{(40, 18, 34)}","{('?', 5, '?')}"
"(18, 40, 40, 0)",8,"{(40, 18)}","{('?', 5, '?')}"
