message,count,symbols,fixed_attribute_values
"(10, 5, 5, 5, 0)",8,"{(10, 5)}","{('?', '?', 3, 2)}"
"(10, 6, 10, 6, 0)",1,"{(10, 6)}","{(3, 2, 3, '?')}"
"(10, 6, 2, 10, 0)",1,"{(10, 2, 6)}","{(3, 0, 3, 1)}"
"(10, 6, 6, 6, 0)",2,"{(10, 6)}","{(3, 2, 3, '?')}"
"(10, 9, 9, 9, 0)",3,"{(9, 10)}","{('?', '?', 3, 3)}"
"(11, 10, 10, 10, 0)",1,"{(10, 11)}","{(0, '?', 3, '?')}"
"(11, 10, 6, 6, 0)",2,"{(10, 11, 6)}","{('?', 3, 1, '?')}"
"(11, 11, 10, 15, 0)",2,"{(10, 11, 15)}","{(0, '?', '?', '?')}"
"(11, 11, 11, 11, 0)",21,"{(11,)}","{('?', '?', 0, '?')}"
"(11, 11, 11, 8, 0)",1,"{(8, 11)}","{(2, 1, 0, '?')}"
"(11, 11, 11, 9, 0)",3,"{(9, 11)}","{(0, '?', 0, 3)}"
"(11, 11, 13, 11, 0)",1,"{(11, 13)}","{(1, 1, 0, '?')}"
"(11, 11, 14, 14, 0)",1,"{(11, 14)}","{(0, 0, 0, 0)}"
"(11, 11, 15, 10, 0)",1,"{(10, 11, 15)}","{(0, 3, '?', '?')}"
"(11, 11, 15, 15, 0)",6,"{(11, 15)}","{(0, '?', '?', '?')}"
"(11, 11, 4, 4, 0)",1,"{(11, 4)}","{('?', 0, '?', '?')}"
"(11, 11, 9, 11, 0)",3,"{(9, 11)}","{('?', '?', 0, 3)}"
"(11, 11, 9, 6, 0)",1,"{(9, 11, 6)}","{(0, 2, 1, 3)}"
"(11, 11, 9, 9, 0)",2,"{(9, 11)}","{('?', 0, 0, 3)}"
"(11, 12, 6, 6, 0)",18,"{(11, 12, 6)}","{('?', '?', 1, '?')}"
"(11, 13, 6, 6, 0)",2,"{(11, 13, 6)}","{(1, '?', 1, 3)}"
"(11, 13, 9, 9, 0)",1,"{(9, 11, 13)}","{(1, 3, 0, 3)}"
"(11, 14, 10, 6, 0)",1,"{(10, 11, 14, 6)}","{(0, '?', 1, 0)}"
"(11, 14, 14, 14, 0)",11,"{(11, 14)}","{(0, '?', '?', 0)}"
"(11, 14, 14, 15, 0)",1,"{(11, 14, 15)}","{(0, 1, '?', 0)}"
"(11, 14, 14, 6, 0)",3,"{(11, 14, 6)}","{(0, '?', 1, 0)}"
"(11, 14, 6, 6, 0)",3,"{(11, 14, 6)}","{('?', '?', 1, 0)}"
"(11, 15, 10, 6, 0)",1,"{(10, 11, 6, 15)}","{(0, 2, 1, 3)}"
"(11, 15, 14, 6, 0)",1,"{(11, 6, 14, 15)}","{(0, 2, 1, 0)}"
"(11, 15, 15, 15, 0)",1,"{(11, 15)}","{(0, 1, '?', '?')}"
"(11, 15, 15, 6, 0)",1,"{(11, 6, 15)}","{(0, 2, 1, 3)}"
"(11, 15, 6, 14, 0)",1,"{(11, 14, 6, 15)}","{(0, 3, 1, 0)}"
"(11, 15, 6, 6, 0)",19,"{(11, 6, 15)}","{('?', '?', 1, '?')}"
"(11, 15, 9, 6, 0)",1,"{(9, 11, 6, 15)}","{(0, 2, 1, 3)}"
"(11, 15, 9, 9, 0)",1,"{(9, 11, 15)}","{(0, 2, 1, 3)}"
"(11, 4, 4, 4, 0)",1,"{(11, 4)}","{('?', 3, '?', '?')}"
"(11, 4, 6, 6, 0)",1,"{(11, 4, 6)}","{('?', 0, 1, 3)}"
"(11, 5, 5, 15, 0)",1,"{(11, 5, 15)}","{(0, 1, 1, 2)}"
"(11, 5, 5, 5, 0)",2,"{(11, 5)}","{('?', 1, 1, 2)}"
"(11, 6, 6, 6, 0)",8,"{(11, 6)}","{('?', '?', 1, '?')}"
"(11, 8, 11, 11, 0)",1,"{(8, 11)}","{(2, 1, 0, '?')}"
"(11, 8, 13, 13, 0)",1,"{(8, 11, 13)}","{(1, 1, 0, '?')}"
"(11, 8, 6, 6, 0)",9,"{(8, 11, 6)}","{('?', '?', 1, '?')}"
"(11, 8, 8, 8, 0)",3,"{(8, 11)}","{('?', 1, '?', '?')}"
"(11, 9, 11, 9, 0)",6,"{(9, 11)}","{('?', '?', 0, 3)}"
"(11, 9, 13, 9, 0)",1,"{(9, 11, 13)}","{(1, 3, 0, 3)}"
"(11, 9, 6, 6, 0)",15,"{(9, 11, 6)}","{('?', '?', 1, 3)}"
"(11, 9, 9, 11, 0)",2,"{(9, 11)}","{('?', '?', 0, 3)}"
"(11, 9, 9, 6, 0)",1,"{(9, 11, 6)}","{(0, 2, 1, 3)}"
"(11, 9, 9, 9, 0)",21,"{(9, 11)}","{('?', '?', '?', 3)}"
"(12, 14, 14, 14, 0)",1,"{(12, 14)}","{(3, 0, 1, 0)}"
"(13, 1, 6, 6, 0)",1,"{(1, 13, 6)}","{(1, 0, 1, 3)}"
"(13, 10, 13, 13, 0)",4,"{(10, 13)}","{(1, '?', 3, '?')}"
"(13, 10, 13, 2, 0)",1,"{(10, 2, 13)}","{(1, 2, 3, 1)}"
"(13, 10, 13, 5, 0)",1,"{(10, 5, 13)}","{(1, 3, 3, 2)}"
"(13, 11, 11, 13, 0)",1,"{(11, 13)}","{(1, 2, 0, '?')}"
"(13, 11, 13, 11, 0)",1,"{(11, 13)}","{(1, 2, 0, '?')}"
"(13, 11, 13, 13, 0)",1,"{(11, 13)}","{(1, 2, 0, '?')}"
"(13, 11, 8, 11, 0)",1,"{(8, 11, 13)}","{(1, 1, 0, '?')}"
"(13, 12, 6, 6, 0)",1,"{(12, 13, 6)}","{(1, 3, 1, 3)}"
"(13, 13, 10, 10, 0)",1,"{(10, 13)}","{(1, '?', 3, '?')}"
"(13, 13, 10, 13, 0)",2,"{(10, 13)}","{(1, '?', 3, '?')}"
"(13, 13, 10, 5, 0)",1,"{(10, 5, 13)}","{(1, 3, 3, 2)}"
"(13, 13, 13, 10, 0)",1,"{(10, 13)}","{(1, 1, 3, 1)}"
"(13, 13, 13, 13, 0)",27,"{(13,)}","{(1, '?', '?', '?')}"
"(13, 13, 13, 14, 0)",2,"{(13, 14)}","{(1, '?', '?', 0)}"
"(13, 13, 13, 6, 0)",3,"{(13, 6)}","{(1, '?', 1, '?')}"
"(13, 13, 13, 7, 0)",2,"{(13, 7)}","{(1, '?', 2, '?')}"
"(13, 13, 13, 8, 0)",1,"{(8, 13)}","{(1, 1, 0, '?')}"
"(13, 13, 13, 9, 0)",1,"{(9, 13)}","{(1, 0, '?', 3)}"
"(13, 13, 14, 13, 0)",1,"{(13, 14)}","{(1, '?', '?', 0)}"
"(13, 13, 14, 14, 0)",1,"{(13, 14)}","{(1, 0, 3, 0)}"
"(13, 13, 14, 7, 0)",1,"{(13, 14, 7)}","{(1, 3, 2, 0)}"
"(13, 13, 2, 13, 0)",1,"{(2, 13)}","{(1, 2, 3, 1)}"
"(13, 13, 6, 6, 0)",10,"{(13, 6)}","{(1, '?', 1, '?')}"
"(13, 13, 9, 6, 0)",1,"{(9, 13, 6)}","{(1, 3, 1, 3)}"
"(13, 13, 9, 9, 0)",2,"{(9, 13)}","{(1, '?', '?', 3)}"
"(13, 14, 13, 13, 0)",1,"{(13, 14)}","{(1, 0, '?', 0)}"
"(13, 14, 13, 14, 0)",3,"{(13, 14)}","{(1, '?', '?', 0)}"
"(13, 14, 14, 13, 0)",3,"{(13, 14)}","{(1, '?', '?', 0)}"
"(13, 14, 14, 14, 0)",5,"{(13, 14)}","{(1, '?', '?', 0)}"
"(13, 14, 14, 7, 0)",1,"{(13, 14, 7)}","{(1, 3, 2, 0)}"
"(13, 2, 13, 13, 0)",1,"{(2, 13)}","{(1, 2, 3, 1)}"
"(13, 2, 13, 2, 0)",1,"{(2, 13)}","{(1, 0, 0, 1)}"
"(13, 5, 5, 5, 0)",11,"{(5, 13)}","{(1, '?', '?', 2)}"
"(13, 7, 13, 13, 0)",3,"{(13, 7)}","{(1, '?', 2, '?')}"
"(13, 7, 7, 13, 0)",1,"{(13, 7)}","{(1, 3, 2, '?')}"
"(13, 7, 7, 7, 0)",3,"{(13, 7)}","{(1, '?', 2, '?')}"
"(13, 8, 13, 13, 0)",1,"{(8, 13)}","{(1, 1, 0, '?')}"
"(13, 9, 13, 13, 0)",1,"{(9, 13)}","{(1, 3, '?', 3)}"
"(13, 9, 13, 9, 0)",1,"{(9, 13)}","{(1, 0, '?', 3)}"
"(13, 9, 6, 6, 0)",2,"{(9, 13, 6)}","{(1, '?', 1, 3)}"
"(13, 9, 9, 13, 0)",1,"{(9, 13)}","{(1, 0, '?', 3)}"
"(13, 9, 9, 9, 0)",9,"{(9, 13)}","{(1, '?', '?', 3)}"
"(14, 10, 10, 10, 0)",1,"{(10, 14)}","{(0, 2, 3, 0)}"
"(14, 10, 10, 14, 0)",1,"{(10, 14)}","{('?', 2, 3, 0)}"
"(14, 10, 14, 14, 0)",2,"{(10, 14)}","{('?', '?', 3, 0)}"
"(14, 11, 14, 14, 0)",2,"{(11, 14)}","{('?', '?', 0, 0)}"
"(14, 12, 6, 6, 0)",1,"{(12, 14, 6)}","{(3, 1, 1, 0)}"
"(14, 13, 13, 14, 0)",1,"{(13, 14)}","{(1, 3, 2, 0)}"
"(14, 13, 14, 14, 0)",1,"{(13, 14)}","{(1, 0, 3, 0)}"
"(14, 14, 13, 14, 0)",3,"{(13, 14)}","{(1, '?', '?', 0)}"
"(14, 14, 14, 11, 0)",1,"{(11, 14)}","{('?', 3, 0, 0)}"
"(14, 14, 14, 13, 0)",1,"{(13, 14)}","{(1, '?', '?', 0)}"
"(14, 14, 14, 14, 0)",55,"{(14,)}","{('?', '?', '?', 0)}"
"(14, 14, 14, 15, 0)",1,"{(14, 15)}","{(2, 1, 0, 0)}"
"(14, 14, 14, 6, 0)",7,"{(14, 6)}","{('?', '?', 1, 0)}"
"(14, 14, 14, 7, 0)",1,"{(14, 7)}","{(2, 3, 2, 0)}"
"(14, 14, 15, 14, 0)",1,"{(14, 15)}","{(2, 3, '?', 0)}"
"(14, 14, 6, 14, 0)",4,"{(14, 6)}","{('?', '?', 1, 0)}"
"(14, 14, 6, 6, 0)",9,"{(14, 6)}","{('?', '?', 1, 0)}"
"(14, 14, 7, 14, 0)",3,"{(14, 7)}","{('?', 3, 2, 0)}"
"(14, 15, 14, 14, 0)",1,"{(14, 15)}","{(2, '?', '?', 0)}"
"(14, 15, 14, 15, 0)",1,"{(14, 15)}","{(2, 1, 0, 0)}"
"(14, 15, 15, 14, 0)",1,"{(14, 15)}","{(2, 1, 0, 0)}"
"(14, 15, 6, 6, 0)",1,"{(6, 14, 15)}","{(0, 2, 1, 0)}"
"(14, 4, 14, 14, 0)",1,"{(4, 14)}","{(1, 2, 3, 0)}"
"(14, 7, 13, 7, 0)",1,"{(13, 14, 7)}","{(1, 2, 2, 0)}"
"(14, 7, 14, 14, 0)",4,"{(14, 7)}","{('?', '?', 2, 0)}"
"(14, 7, 7, 14, 0)",2,"{(14, 7)}","{('?', '?', 2, 0)}"
"(14, 7, 7, 7, 0)",2,"{(14, 7)}","{('?', '?', 2, 0)}"
"(14, 8, 14, 6, 0)",1,"{(8, 14, 6)}","{(3, 1, 1, 0)}"
"(15, 10, 6, 6, 0)",1,"{(10, 6, 15)}","{(2, 1, 1, 3)}"
"(15, 12, 6, 6, 0)",3,"{(12, 6, 15)}","{(2, '?', 1, '?')}"
"(15, 14, 14, 14, 0)",1,"{(14, 15)}","{(2, 1, 0, 0)}"
"(15, 14, 14, 15, 0)",1,"{(14, 15)}","{(2, 2, '?', 0)}"
"(15, 14, 6, 6, 0)",2,"{(6, 14, 15)}","{(2, '?', 1, 0)}"
"(15, 15, 14, 15, 0)",1,"{(14, 15)}","{(2, 1, 2, 0)}"
"(15, 15, 15, 14, 0)",1,"{(14, 15)}","{(2, 2, '?', 0)}"
"(15, 15, 15, 15, 0)",11,"{(15,)}","{(2, '?', '?', '?')}"
"(15, 15, 15, 5, 0)",1,"{(5, 15)}","{(2, 2, 1, '?')}"
"(15, 15, 15, 6, 0)",1,"{(6, 15)}","{(2, 2, 1, '?')}"
"(15, 15, 6, 6, 0)",10,"{(6, 15)}","{(2, '?', 1, '?')}"
"(15, 15, 7, 15, 0)",1,"{(7, 15)}","{(2, 1, 2, '?')}"
"(15, 15, 9, 9, 0)",1,"{(9, 15)}","{(2, 1, 2, 3)}"
"(15, 5, 5, 5, 0)",1,"{(5, 15)}","{(2, 1, 1, 2)}"
"(15, 6, 6, 6, 0)",5,"{(6, 15)}","{('?', '?', 1, '?')}"
"(15, 7, 7, 15, 0)",1,"{(7, 15)}","{(2, 1, 2, '?')}"
"(15, 7, 7, 7, 0)",1,"{(7, 15)}","{(2, '?', 2, '?')}"
"(15, 8, 6, 6, 0)",2,"{(8, 6, 15)}","{('?', 1, 1, '?')}"
"(15, 8, 8, 8, 0)",1,"{(8, 15)}","{('?', 1, '?', '?')}"
"(15, 9, 15, 9, 0)",1,"{(9, 15)}","{(2, 2, 2, 3)}"
"(15, 9, 6, 6, 0)",4,"{(9, 6, 15)}","{(2, '?', 1, 3)}"
"(15, 9, 9, 9, 0)",4,"{(9, 15)}","{(2, '?', '?', 3)}"
"(2, 10, 10, 2, 0)",1,"{(2, 10)}","{(2, 3, 3, 1)}"
"(2, 10, 13, 10, 0)",1,"{(2, 10, 13)}","{(1, 2, 3, 1)}"
"(2, 10, 2, 2, 0)",2,"{(2, 10)}","{(0, '?', 3, 1)}"
"(2, 12, 6, 6, 0)",1,"{(2, 12, 6)}","{(2, 0, 1, 1)}"
"(2, 13, 13, 13, 0)",4,"{(2, 13)}","{(1, '?', '?', 1)}"
"(2, 13, 13, 2, 0)",2,"{(2, 13)}","{(1, '?', '?', 1)}"
"(2, 13, 13, 6, 0)",1,"{(2, 13, 6)}","{(1, 2, 1, 1)}"
"(2, 13, 2, 13, 0)",2,"{(2, 13)}","{(1, '?', '?', 1)}"
"(2, 13, 2, 2, 0)",1,"{(2, 13)}","{(1, 1, 0, 1)}"
"(2, 13, 6, 13, 0)",1,"{(2, 13, 6)}","{(1, 2, 1, 1)}"
"(2, 13, 6, 6, 0)",1,"{(2, 13, 6)}","{(1, 2, 1, 1)}"
"(2, 15, 12, 6, 0)",1,"{(2, 12, 6, 15)}","{(2, 0, 1, 1)}"
"(2, 15, 2, 2, 0)",1,"{(2, 15)}","{(2, 2, '?', 1)}"
"(2, 15, 6, 6, 0)",1,"{(2, 6, 15)}","{(2, 0, 1, 1)}"
"(2, 2, 12, 2, 0)",1,"{(2, 12)}","{(2, 3, 1, 1)}"
"(2, 2, 13, 13, 0)",4,"{(2, 13)}","{(1, '?', 0, 1)}"
"(2, 2, 13, 2, 0)",3,"{(2, 13)}","{('?', '?', '?', 1)}"
"(2, 2, 13, 8, 0)",1,"{(8, 2, 13)}","{(1, 1, 0, 1)}"
"(2, 2, 2, 13, 0)",4,"{(2, 13)}","{(1, '?', 0, 1)}"
"(2, 2, 2, 2, 0)",50,"{(2,)}","{('?', '?', '?', 1)}"
"(2, 2, 2, 6, 0)",7,"{(2, 6)}","{('?', '?', 1, 1)}"
"(2, 2, 2, 7, 0)",1,"{(2, 7)}","{(0, 0, 2, 1)}"
"(2, 2, 2, 8, 0)",1,"{(8, 2)}","{('?', 1, '?', 1)}"
"(2, 2, 6, 2, 0)",4,"{(2, 6)}","{(3, '?', 1, 1)}"
"(2, 2, 6, 6, 0)",1,"{(2, 6)}","{(3, 2, 1, 1)}"
"(2, 2, 7, 7, 0)",1,"{(2, 7)}","{(0, 2, 2, 1)}"
"(2, 2, 8, 2, 0)",1,"{(8, 2)}","{('?', 1, '?', 1)}"
"(2, 7, 2, 2, 0)",1,"{(2, 7)}","{(0, 0, 2, 1)}"
"(2, 7, 2, 7, 0)",3,"{(2, 7)}","{('?', '?', 2, 1)}"
"(2, 7, 7, 2, 0)",2,"{(2, 7)}","{('?', 0, 2, 1)}"
"(2, 7, 7, 7, 0)",10,"{(2, 7)}","{('?', '?', 2, 1)}"
"(2, 8, 2, 2, 0)",1,"{(8, 2)}","{(3, 1, '?', 1)}"
"(4, 4, 4, 4, 0)",1,"{(4,)}","{('?', 3, '?', '?')}"
"(5, 10, 10, 10, 0)",1,"{(10, 5)}","{(0, 3, 3, 2)}"
"(5, 10, 10, 5, 0)",1,"{(10, 5)}","{(0, 3, 3, 2)}"
"(5, 10, 5, 10, 0)",2,"{(10, 5)}","{(0, '?', 3, 2)}"
"(5, 10, 5, 5, 0)",6,"{(10, 5)}","{('?', '?', 3, 2)}"
"(5, 15, 5, 15, 0)",1,"{(5, 15)}","{(0, '?', 1, 2)}"
"(5, 15, 5, 5, 0)",1,"{(5, 15)}","{(2, 1, 2, 2)}"
"(5, 5, 10, 10, 0)",1,"{(10, 5)}","{(0, '?', 3, 2)}"
"(5, 5, 10, 5, 0)",5,"{(10, 5)}","{('?', '?', 3, 2)}"
"(5, 5, 15, 5, 0)",3,"{(5, 15)}","{('?', '?', '?', 2)}"
"(5, 5, 5, 10, 0)",5,"{(10, 5)}","{('?', '?', 3, 2)}"
"(5, 5, 5, 15, 0)",4,"{(5, 15)}","{('?', '?', 1, 2)}"
"(5, 5, 5, 5, 0)",104,"{(5,)}","{('?', '?', '?', 2)}"
"(5, 5, 5, 7, 0)",2,"{(5, 7)}","{('?', 0, 2, 2)}"
"(5, 5, 7, 5, 0)",2,"{(5, 7)}","{('?', '?', 2, 2)}"
"(5, 7, 5, 5, 0)",1,"{(5, 7)}","{('?', 2, 2, 2)}"
"(5, 7, 5, 7, 0)",1,"{(5, 7)}","{(2, 1, 2, 2)}"
"(5, 7, 7, 5, 0)",1,"{(5, 7)}","{('?', 1, 2, 2)}"
"(5, 7, 7, 7, 0)",1,"{(5, 7)}","{('?', 3, 2, 2)}"
"(5, 8, 5, 5, 0)",1,"{(8, 5)}","{(1, 1, 1, 2)}"
"(6, 10, 6, 6, 0)",1,"{(10, 6)}","{(3, 0, 3, 1)}"
"(6, 5, 5, 5, 0)",3,"{(5, 6)}","{(3, '?', '?', 2)}"
"(6, 6, 2, 6, 0)",1,"{(2, 6)}","{(3, '?', '?', 1)}"
"(6, 6, 6, 6, 0)",6,"{(6,)}","{(3, '?', '?', '?')}"
"(7, 13, 13, 13, 0)",6,"{(13, 7)}","{(1, '?', 2, '?')}"
"(7, 13, 13, 7, 0)",2,"{(13, 7)}","{(1, '?', 2, '?')}"
"(7, 13, 7, 13, 0)",2,"{(13, 7)}","{(1, '?', 2, 1)}"
"(7, 13, 7, 7, 0)",1,"{(13, 7)}","{(1, 1, 2, 1)}"
"(7, 14, 14, 13, 0)",1,"{(13, 14, 7)}","{(1, 3, 2, 0)}"
"(7, 14, 14, 14, 0)",9,"{(14, 7)}","{('?', '?', 2, 0)}"
"(7, 14, 14, 7, 0)",5,"{(14, 7)}","{('?', '?', 2, 0)}"
"(7, 14, 7, 14, 0)",6,"{(14, 7)}","{('?', '?', 2, 0)}"
"(7, 14, 7, 15, 0)",1,"{(15, 14, 7)}","{(2, 2, 2, 0)}"
"(7, 14, 7, 7, 0)",7,"{(14, 7)}","{('?', '?', 2, 0)}"
"(7, 15, 15, 14, 0)",1,"{(15, 14, 7)}","{(2, 2, 2, 0)}"
"(7, 15, 15, 15, 0)",3,"{(15, 7)}","{(2, '?', 2, '?')}"
"(7, 15, 15, 5, 0)",1,"{(15, 5, 7)}","{(2, 1, 2, 2)}"
"(7, 15, 15, 7, 0)",1,"{(15, 7)}","{(2, 1, 2, 0)}"
"(7, 15, 7, 15, 0)",2,"{(15, 7)}","{(2, '?', 2, '?')}"
"(7, 15, 7, 7, 0)",1,"{(15, 7)}","{(2, 2, 2, '?')}"
"(7, 2, 2, 2, 0)",1,"{(2, 7)}","{('?', 0, 2, 1)}"
"(7, 2, 7, 7, 0)",1,"{(2, 7)}","{(0, 3, 2, 1)}"
"(7, 5, 15, 5, 0)",1,"{(15, 5, 7)}","{(2, 1, 2, 2)}"
"(7, 5, 5, 5, 0)",10,"{(5, 7)}","{('?', '?', 2, 2)}"
"(7, 5, 5, 7, 0)",1,"{(5, 7)}","{(3, 3, 2, 2)}"
"(7, 5, 7, 5, 0)",2,"{(5, 7)}","{('?', '?', 2, 2)}"
"(7, 7, 10, 15, 0)",1,"{(10, 15, 7)}","{(2, 3, 2, '?')}"
"(7, 7, 14, 14, 0)",11,"{(14, 7)}","{('?', '?', 2, 0)}"
"(7, 7, 14, 7, 0)",6,"{(14, 7)}","{('?', '?', 2, 0)}"
"(7, 7, 15, 14, 0)",1,"{(15, 14, 7)}","{(2, 2, 2, 0)}"
"(7, 7, 15, 15, 0)",4,"{(15, 7)}","{(2, '?', 2, '?')}"
"(7, 7, 2, 7, 0)",1,"{(2, 7)}","{(0, 0, 2, 1)}"
"(7, 7, 5, 5, 0)",2,"{(5, 7)}","{('?', '?', 2, 2)}"
"(7, 7, 7, 13, 0)",2,"{(13, 7)}","{(1, '?', 2, 1)}"
"(7, 7, 7, 14, 0)",6,"{(14, 7)}","{('?', '?', 2, 0)}"
"(7, 7, 7, 15, 0)",5,"{(15, 7)}","{(2, '?', 2, '?')}"
"(7, 7, 7, 5, 0)",1,"{(5, 7)}","{(0, '?', 2, 2)}"
"(7, 7, 7, 7, 0)",52,"{(7,)}","{('?', '?', 2, '?')}"
"(7, 7, 7, 9, 0)",1,"{(9, 7)}","{(1, 1, 2, 3)}"
"(7, 7, 9, 9, 0)",2,"{(9, 7)}","{(0, '?', 2, 3)}"
"(7, 9, 7, 9, 0)",1,"{(9, 7)}","{(0, 1, 2, 3)}"
"(7, 9, 9, 9, 0)",9,"{(9, 7)}","{('?', '?', 2, 3)}"
"(8, 11, 8, 13, 0)",1,"{(8, 11, 13)}","{(1, 1, 0, '?')}"
"(8, 13, 13, 8, 0)",1,"{(8, 13)}","{(1, 1, '?', '?')}"
"(8, 15, 8, 8, 0)",1,"{(8, 15)}","{('?', 1, '?', '?')}"
"(8, 2, 2, 8, 0)",1,"{(8, 2)}","{(3, 1, '?', 1)}"
"(8, 6, 6, 6, 0)",1,"{(8, 6)}","{('?', 1, 1, 3)}"
"(8, 8, 8, 8, 0)",4,"{(8,)}","{('?', 1, '?', '?')}"
"(9, 11, 9, 9, 0)",1,"{(9, 11)}","{(3, 0, 0, 3)}"
"(9, 13, 9, 9, 0)",3,"{(9, 13)}","{(1, '?', '?', 3)}"
"(9, 9, 11, 9, 0)",2,"{(9, 11)}","{('?', '?', 0, 3)}"
"(9, 9, 6, 9, 0)",1,"{(9, 6)}","{(3, 2, '?', 3)}"
"(9, 9, 7, 9, 0)",1,"{(9, 7)}","{(2, 2, 2, 3)}"
"(9, 9, 9, 11, 0)",2,"{(9, 11)}","{('?', '?', 0, 3)}"
"(9, 9, 9, 9, 0)",54,"{(9,)}","{('?', '?', '?', 3)}"
