message,count,symbols,fixed_attribute_values
"(11, 21, 21, 0)",2,"{(11, 21)}","{(6, '?', 1)}"
"(11, 21, 23, 0)",2,"{(11, 21, 23)}","{(2, '?', 1)}"
"(11, 23, 20, 0)",1,"{(11, 20, 23)}","{(2, 4, 1)}"
"(11, 23, 8, 0)",2,"{(8, 11, 23)}","{('?', 3, 1)}"
"(11, 23, 9, 0)",1,"{(9, 11, 23)}","{(2, 0, 1)}"
"(11, 24, 11, 0)",2,"{(24, 11)}","{('?', '?', 2)}"
"(11, 24, 15, 0)",1,"{(24, 11, 15)}","{(2, '?', 1)}"
"(11, 24, 18, 0)",1,"{(24, 18, 11)}","{(2, 4, 2)}"
"(11, 24, 20, 0)",1,"{(24, 11, 20)}","{(2, 4, 1)}"
"(11, 24, 21, 0)",1,"{(24, 11, 21)}","{(2, 6, 1)}"
"(11, 24, 23, 0)",1,"{(24, 11, 23)}","{(2, '?', 1)}"
"(11, 24, 24, 0)",2,"{(24, 11)}","{(4, '?', '?')}"
"(11, 25, 15, 0)",2,"{(25, 11, 15)}","{('?', 7, 1)}"
"(11, 25, 23, 0)",1,"{(25, 11, 23)}","{(2, 7, 1)}"
"(11, 3, 15, 0)",1,"{(3, 11, 15)}","{(6, '?', 1)}"
"(11, 3, 16, 0)",1,"{(3, 16, 11)}","{(6, 5, 2)}"
"(11, 3, 21, 0)",1,"{(3, 11, 21)}","{(6, 6, 1)}"
"(11, 3, 26, 0)",1,"{(3, 26, 11)}","{(6, 6, 2)}"
"(11, 3, 3, 0)",1,"{(3, 11)}","{(6, '?', 2)}"
"(11, 3, 7, 0)",1,"{(3, 11, 7)}","{(6, 6, 2)}"
"(11, 5, 11, 0)",2,"{(11, 5)}","{(4, '?', 2)}"
"(11, 5, 18, 0)",1,"{(18, 11, 5)}","{(4, 4, 2)}"
"(11, 5, 20, 0)",1,"{(11, 20, 5)}","{(4, 4, 1)}"
"(11, 5, 22, 0)",1,"{(11, 5, 22)}","{(4, 1, 1)}"
"(11, 5, 5, 0)",1,"{(11, 5)}","{(4, 6, 1)}"
"(11, 5, 6, 0)",1,"{(11, 5, 6)}","{(4, 6, 2)}"
"(11, 7, 11, 0)",1,"{(11, 7)}","{(2, 1, 2)}"
"(11, 7, 26, 0)",2,"{(26, 11, 7)}","{(6, '?', 2)}"
"(11, 8, 8, 0)",2,"{(8, 11)}","{(4, '?', 1)}"
"(11, 9, 20, 0)",1,"{(9, 11, 20)}","{(4, 0, 1)}"
"(13, 10, 10, 0)",2,"{(10, 13)}","{(5, '?', 5)}"
"(13, 10, 14, 0)",3,"{(10, 13, 14)}","{('?', '?', 5)}"
"(13, 10, 18, 0)",1,"{(10, 18, 13)}","{(5, 1, 5)}"
"(13, 11, 11, 0)",3,"{(11, 13)}","{('?', '?', 2)}"
"(13, 11, 13, 0)",1,"{(11, 13)}","{(5, '?', 2)}"
"(13, 11, 19, 0)",1,"{(19, 11, 13)}","{('?', 7, 2)}"
"(13, 11, 21, 0)",2,"{(21, 11, 13)}","{('?', '?', 1)}"
"(13, 11, 25, 0)",1,"{(25, 11, 13)}","{('?', 7, 1)}"
"(13, 11, 3, 0)",1,"{(3, 11, 13)}","{('?', '?', 2)}"
"(13, 11, 7, 0)",1,"{(11, 13, 7)}","{('?', 2, 2)}"
"(13, 13, 10, 0)",2,"{(10, 13)}","{('?', 2, 5)}"
"(13, 13, 13, 0)",1,"{(13,)}","{(0, '?', 2)}"
"(13, 13, 14, 0)",1,"{(13, 14)}","{(0, '?', 5)}"
"(13, 13, 15, 0)",1,"{(13, 15)}","{(0, '?', 1)}"
"(13, 13, 16, 0)",3,"{(16, 13)}","{('?', '?', 2)}"
"(13, 13, 18, 0)",2,"{(18, 13)}","{('?', '?', 5)}"
"(13, 13, 21, 0)",1,"{(21, 13)}","{(5, 1, 1)}"
"(13, 13, 25, 0)",1,"{(25, 13)}","{(0, 7, 1)}"
"(13, 13, 26, 0)",2,"{(26, 13)}","{('?', 2, 2)}"
"(13, 13, 7, 0)",2,"{(13, 7)}","{('?', 1, 2)}"
"(13, 13, 9, 0)",1,"{(9, 13)}","{(0, 1, 1)}"
"(13, 14, 10, 0)",1,"{(10, 13, 14)}","{('?', 2, 5)}"
"(13, 14, 14, 0)",1,"{(13, 14)}","{(5, '?', 5)}"
"(13, 14, 16, 0)",1,"{(16, 13, 14)}","{(5, 5, 6)}"
"(13, 14, 19, 0)",1,"{(19, 13, 14)}","{('?', 7, 5)}"
"(13, 14, 2, 0)",1,"{(2, 13, 14)}","{('?', 2, 5)}"
"(13, 16, 14, 0)",6,"{(16, 13, 14)}","{('?', '?', 5)}"
"(13, 16, 15, 0)",2,"{(16, 13, 15)}","{(0, '?', 1)}"
"(13, 16, 16, 0)",3,"{(16, 13)}","{('?', '?', 2)}"
"(13, 16, 25, 0)",2,"{(16, 25, 13)}","{('?', 3, 1)}"
"(13, 2, 14, 0)",1,"{(2, 13, 14)}","{('?', 1, 5)}"
"(13, 2, 6, 0)",3,"{(2, 13, 6)}","{('?', '?', 5)}"
"(13, 21, 13, 0)",2,"{(21, 13)}","{('?', 1, 1)}"
"(13, 21, 23, 0)",2,"{(21, 13, 23)}","{('?', '?', 1)}"
"(13, 21, 9, 0)",3,"{(9, 21, 13)}","{('?', '?', 1)}"
"(13, 26, 13, 0)",1,"{(26, 13)}","{(0, 6, 2)}"
"(13, 26, 15, 0)",2,"{(26, 13, 15)}","{('?', 6, 1)}"
"(13, 26, 26, 0)",2,"{(26, 13)}","{(5, '?', 2)}"
"(13, 26, 9, 0)",1,"{(9, 26, 13)}","{(0, 6, 1)}"
"(13, 3, 14, 0)",1,"{(3, 13, 14)}","{(3, '?', 5)}"
"(13, 3, 15, 0)",1,"{(3, 13, 15)}","{('?', '?', 1)}"
"(13, 3, 23, 0)",1,"{(3, 13, 23)}","{('?', '?', 1)}"
"(13, 7, 11, 0)",2,"{(11, 13, 7)}","{('?', '?', 2)}"
"(13, 7, 21, 0)",1,"{(21, 13, 7)}","{(5, 1, 1)}"
"(13, 7, 23, 0)",1,"{(23, 13, 7)}","{('?', 1, 1)}"
"(13, 7, 6, 0)",1,"{(13, 6, 7)}","{(3, 1, 5)}"
"(13, 7, 7, 0)",2,"{(13, 7)}","{('?', '?', 2)}"
"(14, 1, 1, 0)",1,"{(1, 14)}","{(2, 3, 6)}"
"(14, 10, 10, 0)",5,"{(10, 14)}","{('?', '?', '?')}"
"(14, 10, 14, 0)",3,"{(10, 14)}","{('?', 6, '?')}"
"(14, 10, 18, 0)",1,"{(10, 18, 14)}","{(4, 0, 6)}"
"(14, 12, 14, 0)",2,"{(12, 14)}","{(2, 7, '?')}"
"(14, 14, 10, 0)",2,"{(10, 14)}","{('?', 6, '?')}"
"(14, 14, 13, 0)",1,"{(13, 14)}","{(6, '?', 4)}"
"(14, 14, 14, 0)",1,"{(14,)}","{(2, '?', 4)}"
"(14, 14, 16, 0)",1,"{(16, 14)}","{(6, 7, 6)}"
"(14, 14, 18, 0)",3,"{(18, 14)}","{(6, '?', '?')}"
"(14, 14, 19, 0)",1,"{(19, 14)}","{(2, 5, 4)}"
"(14, 14, 24, 0)",1,"{(24, 14)}","{(2, '?', 6)}"
"(14, 14, 5, 0)",1,"{(5, 14)}","{(2, 2, 6)}"
"(14, 16, 13, 0)",1,"{(16, 13, 14)}","{(6, 5, 4)}"
"(14, 16, 14, 0)",2,"{(16, 14)}","{(2, 5, '?')}"
"(14, 16, 16, 0)",2,"{(16, 14)}","{(6, '?', '?')}"
"(14, 16, 19, 0)",2,"{(16, 19, 14)}","{(2, 5, '?')}"
"(14, 16, 24, 0)",1,"{(16, 24, 14)}","{(2, 5, 6)}"
"(14, 16, 8, 0)",2,"{(16, 8, 14)}","{('?', 3, 6)}"
"(14, 18, 18, 0)",2,"{(18, 14)}","{(4, 0, '?')}"
"(14, 19, 19, 0)",3,"{(19, 14)}","{(4, '?', '?')}"
"(14, 19, 4, 0)",2,"{(19, 4, 14)}","{(4, 7, '?')}"
"(14, 19, 8, 0)",2,"{(8, 19, 14)}","{(4, 3, '?')}"
"(14, 23, 8, 0)",1,"{(8, 14, 23)}","{(2, 3, 6)}"
"(14, 24, 10, 0)",1,"{(24, 10, 14)}","{(2, 4, 6)}"
"(14, 24, 14, 0)",3,"{(24, 14)}","{('?', '?', '?')}"
"(14, 24, 18, 0)",1,"{(24, 18, 14)}","{(2, 4, 6)}"
"(14, 3, 14, 0)",1,"{(3, 14)}","{(2, 6, 6)}"
"(14, 5, 14, 0)",2,"{(5, 14)}","{(4, 2, '?')}"
"(14, 5, 18, 0)",2,"{(18, 5, 14)}","{(4, 4, '?')}"
"(14, 5, 4, 0)",4,"{(4, 5, 14)}","{(4, '?', '?')}"
"(14, 5, 6, 0)",2,"{(5, 14, 6)}","{(4, 6, '?')}"
"(15, 13, 13, 0)",3,"{(13, 15)}","{('?', '?', '?')}"
"(15, 13, 3, 0)",3,"{(3, 13, 15)}","{('?', '?', '?')}"
"(15, 15, 13, 0)",5,"{(13, 15)}","{('?', '?', '?')}"
"(15, 15, 15, 0)",3,"{(15,)}","{('?', '?', '?')}"
"(15, 15, 21, 0)",5,"{(21, 15)}","{('?', '?', '?')}"
"(15, 15, 24, 0)",1,"{(24, 15)}","{(1, '?', 0)}"
"(15, 15, 3, 0)",1,"{(3, 15)}","{('?', '?', 0)}"
"(15, 15, 5, 0)",1,"{(5, 15)}","{(7, 4, 7)}"
"(15, 15, 9, 0)",1,"{(9, 15)}","{(0, 4, 0)}"
"(15, 20, 15, 0)",1,"{(20, 15)}","{(1, 4, 3)}"
"(15, 20, 5, 0)",1,"{(20, 5, 15)}","{(7, 4, 7)}"
"(15, 20, 9, 0)",2,"{(9, 20, 15)}","{(3, 4, '?')}"
"(15, 21, 21, 0)",2,"{(21, 15)}","{('?', 6, '?')}"
"(15, 21, 3, 0)",1,"{(3, 21, 15)}","{('?', 6, 7)}"
"(15, 23, 15, 0)",1,"{(23, 15)}","{(6, '?', 0)}"
"(15, 23, 20, 0)",1,"{(23, 20, 15)}","{(6, 4, 7)}"
"(15, 24, 21, 0)",1,"{(24, 21, 15)}","{(1, '?', 7)}"
"(15, 24, 24, 0)",1,"{(24, 15)}","{(1, '?', 7)}"
"(15, 24, 3, 0)",1,"{(24, 3, 15)}","{(7, '?', 7)}"
"(15, 3, 3, 0)",1,"{(3, 15)}","{('?', '?', 7)}"
"(15, 9, 13, 0)",3,"{(9, 13, 15)}","{('?', 4, '?')}"
"(15, 9, 18, 0)",2,"{(9, 18, 15)}","{('?', 4, 7)}"
"(15, 9, 9, 0)",1,"{(9, 15)}","{(0, 4, 0)}"
"(16, 11, 11, 0)",1,"{(16, 11)}","{('?', 5, 2)}"
"(16, 11, 19, 0)",1,"{(16, 19, 11)}","{('?', 3, 2)}"
"(16, 11, 23, 0)",1,"{(16, 11, 23)}","{('?', 3, 1)}"
"(16, 11, 24, 0)",1,"{(16, 24, 11)}","{('?', 5, 2)}"
"(16, 11, 8, 0)",1,"{(16, 8, 11)}","{('?', 3, 1)}"
"(16, 14, 14, 0)",1,"{(16, 14)}","{('?', 3, 5)}"
"(16, 16, 11, 0)",1,"{(16, 11)}","{(3, 5, 2)}"
"(16, 16, 14, 0)",1,"{(16, 14)}","{(3, 3, 5)}"
"(16, 16, 16, 0)",1,"{(16,)}","{(3, 3, 2)}"
"(16, 16, 25, 0)",1,"{(16, 25)}","{(3, 3, 1)}"
"(16, 3, 14, 0)",1,"{(16, 3, 14)}","{('?', 3, 5)}"
"(18, 10, 10, 0)",2,"{(18, 10)}","{('?', '?', 5)}"
"(18, 10, 2, 0)",1,"{(2, 18, 10)}","{(3, 0, 5)}"
"(18, 11, 7, 0)",1,"{(18, 11, 7)}","{(3, 6, 2)}"
"(18, 13, 14, 0)",1,"{(18, 13, 14)}","{(5, 6, 5)}"
"(18, 13, 7, 0)",1,"{(18, 13, 7)}","{(3, 6, 2)}"
"(18, 14, 10, 0)",4,"{(18, 10, 14)}","{('?', '?', '?')}"
"(18, 14, 14, 0)",2,"{(18, 14)}","{('?', 6, '?')}"
"(18, 16, 7, 0)",1,"{(16, 18, 7)}","{(3, 6, 2)}"
"(18, 18, 14, 0)",4,"{(18, 14)}","{(5, '?', '?')}"
"(18, 18, 18, 0)",3,"{(18,)}","{(0, '?', '?')}"
"(18, 18, 6, 0)",4,"{(18, 6)}","{(3, '?', '?')}"
"(18, 18, 9, 0)",3,"{(9, 18)}","{(0, '?', '?')}"
"(18, 2, 2, 0)",2,"{(18, 2)}","{(3, '?', 5)}"
"(18, 26, 11, 0)",1,"{(11, 18, 26)}","{(3, 6, 2)}"
"(18, 26, 20, 0)",2,"{(18, 26, 20)}","{(3, '?', 1)}"
"(18, 26, 26, 0)",3,"{(18, 26)}","{('?', '?', 2)}"
"(18, 3, 14, 0)",1,"{(18, 3, 14)}","{(3, 6, 5)}"
"(18, 3, 7, 0)",1,"{(18, 3, 7)}","{(3, 6, 2)}"
"(18, 4, 13, 0)",2,"{(18, 4, 13)}","{(5, 6, '?')}"
"(18, 4, 5, 0)",2,"{(18, 4, 5)}","{(3, 6, '?')}"
"(18, 4, 6, 0)",2,"{(18, 4, 6)}","{(3, 6, '?')}"
"(18, 7, 20, 0)",1,"{(18, 20, 7)}","{(3, 4, 1)}"
"(19, 1, 24, 0)",1,"{(24, 1, 19)}","{(1, 3, '?')}"
"(19, 1, 3, 0)",1,"{(3, 1, 19)}","{(7, 3, '?')}"
"(19, 11, 19, 0)",1,"{(11, 19)}","{(1, 3, 2)}"
"(19, 11, 23, 0)",1,"{(11, 19, 23)}","{(1, 3, 1)}"
"(19, 11, 24, 0)",1,"{(11, 24, 19)}","{(1, 3, 2)}"
"(19, 14, 14, 0)",2,"{(19, 14)}","{('?', '?', '?')}"
"(19, 14, 24, 0)",2,"{(24, 19, 14)}","{(1, 3, '?')}"
"(19, 16, 11, 0)",1,"{(16, 11, 19)}","{(7, 3, 2)}"
"(19, 16, 14, 0)",1,"{(16, 19, 14)}","{(7, 5, 5)}"
"(19, 16, 16, 0)",1,"{(16, 19)}","{(7, 5, 2)}"
"(19, 16, 19, 0)",1,"{(16, 19)}","{(7, 5, 2)}"
"(19, 16, 25, 0)",1,"{(16, 25, 19)}","{(7, 3, 1)}"
"(19, 16, 8, 0)",1,"{(16, 8, 19)}","{(7, 5, 1)}"
"(19, 19, 11, 0)",1,"{(11, 19)}","{(1, 5, 2)}"
"(19, 19, 13, 0)",1,"{(19, 13)}","{(7, 7, 2)}"
"(19, 19, 14, 0)",3,"{(19, 14)}","{('?', '?', 5)}"
"(19, 19, 16, 0)",1,"{(16, 19)}","{(7, 5, 2)}"
"(19, 19, 19, 0)",1,"{(19,)}","{(1, 7, 2)}"
"(19, 19, 23, 0)",1,"{(19, 23)}","{(1, 5, 1)}"
"(19, 19, 25, 0)",1,"{(25, 19)}","{(1, 5, 1)}"
"(19, 19, 8, 0)",1,"{(8, 19)}","{(1, 5, 1)}"
"(19, 24, 14, 0)",2,"{(24, 19, 14)}","{(1, '?', 5)}"
"(19, 24, 24, 0)",2,"{(24, 19)}","{(1, '?', '?')}"
"(19, 4, 14, 0)",1,"{(19, 4, 14)}","{(7, 3, 4)}"
"(19, 4, 16, 0)",1,"{(16, 19, 4)}","{(7, 5, 6)}"
"(19, 4, 19, 0)",4,"{(19, 4)}","{('?', '?', '?')}"
"(19, 4, 24, 0)",2,"{(24, 19, 4)}","{(1, '?', 4)}"
"(19, 4, 4, 0)",1,"{(19, 4)}","{(7, 5, 4)}"
"(19, 8, 8, 0)",1,"{(8, 19)}","{(1, 7, 1)}"
"(2, 2, 18, 0)",2,"{(2, 18)}","{('?', 0, 5)}"
"(2, 2, 2, 0)",1,"{(2,)}","{(7, 0, 5)}"
"(2, 2, 6, 0)",2,"{(2, 6)}","{(7, '?', 5)}"
"(2, 20, 20, 0)",1,"{(2, 20)}","{(1, 0, 1)}"
"(2, 20, 23, 0)",1,"{(2, 20, 23)}","{(1, 4, 1)}"
"(2, 21, 23, 0)",1,"{(2, 21, 23)}","{(1, 4, 1)}"
"(2, 5, 20, 0)",1,"{(2, 20, 5)}","{(1, 4, 1)}"
"(2, 5, 6, 0)",1,"{(2, 5, 6)}","{(1, 4, 5)}"
"(2, 5, 7, 0)",1,"{(2, 5, 7)}","{(1, 0, 2)}"
"(2, 6, 18, 0)",1,"{(2, 18, 6)}","{(1, 0, 5)}"
"(2, 6, 5, 0)",1,"{(2, 5, 6)}","{(1, 4, 5)}"
"(2, 6, 6, 0)",1,"{(2, 6)}","{(1, 4, 5)}"
"(2, 7, 7, 0)",1,"{(2, 7)}","{(1, 0, 2)}"
"(20, 20, 15, 0)",3,"{(20, 15)}","{(1, 4, '?')}"
"(20, 20, 20, 0)",4,"{(20,)}","{('?', '?', '?')}"
"(20, 20, 5, 0)",4,"{(20, 5)}","{(7, '?', '?')}"
"(20, 21, 1, 0)",1,"{(1, 20, 21)}","{(1, 2, 3)}"
"(20, 21, 15, 0)",2,"{(20, 21, 15)}","{(1, 2, '?')}"
"(20, 21, 23, 0)",1,"{(20, 21, 23)}","{(1, 2, 3)}"
"(20, 22, 24, 0)",1,"{(24, 20, 22)}","{(1, 1, 3)}"
"(20, 24, 24, 0)",1,"{(24, 20)}","{(1, 1, 3)}"
"(20, 5, 20, 0)",1,"{(20, 5)}","{(7, 0, 7)}"
"(20, 5, 24, 0)",2,"{(24, 20, 5)}","{(1, 6, '?')}"
"(20, 5, 5, 0)",2,"{(20, 5)}","{(7, 6, '?')}"
"(21, 13, 10, 0)",2,"{(13, 10, 21)}","{('?', '?', 7)}"
"(21, 13, 13, 0)",6,"{(13, 21)}","{('?', '?', '?')}"
"(21, 13, 18, 0)",1,"{(13, 18, 21)}","{(5, 1, 7)}"
"(21, 21, 13, 0)",5,"{(13, 21)}","{('?', '?', '?')}"
"(21, 21, 21, 0)",4,"{(21,)}","{('?', '?', '?')}"
"(21, 21, 23, 0)",1,"{(21, 23)}","{('?', 2, 7)}"
"(21, 21, 3, 0)",5,"{(3, 21)}","{('?', '?', '?')}"
"(21, 21, 5, 0)",2,"{(5, 21)}","{(7, '?', 0)}"
"(21, 21, 9, 0)",3,"{(9, 21)}","{(3, '?', '?')}"
"(21, 22, 2, 0)",1,"{(2, 21, 22)}","{(7, 1, 3)}"
"(21, 22, 5, 0)",3,"{(5, 21, 22)}","{(7, '?', '?')}"
"(21, 23, 15, 0)",6,"{(15, 21, 23)}","{('?', '?', '?')}"
"(21, 23, 20, 0)",4,"{(20, 21, 23)}","{(6, '?', '?')}"
"(21, 23, 21, 0)",3,"{(21, 23)}","{(6, '?', '?')}"
"(21, 23, 23, 0)",4,"{(21, 23)}","{(2, '?', '?')}"
"(21, 24, 15, 0)",1,"{(24, 21, 15)}","{(1, 2, 7)}"
"(21, 24, 21, 0)",1,"{(24, 21)}","{(1, 2, 7)}"
"(21, 24, 24, 0)",1,"{(24, 21)}","{(1, 1, 7)}"
"(21, 24, 5, 0)",1,"{(24, 5, 21)}","{(1, 1, 7)}"
"(21, 3, 21, 0)",2,"{(3, 21)}","{('?', '?', 7)}"
"(21, 3, 3, 0)",2,"{(3, 21)}","{('?', '?', 7)}"
"(21, 5, 5, 0)",3,"{(5, 21)}","{(7, 6, '?')}"
"(21, 9, 13, 0)",4,"{(9, 13, 21)}","{('?', '?', '?')}"
"(21, 9, 21, 0)",6,"{(9, 21)}","{(3, '?', '?')}"
"(22, 11, 11, 0)",1,"{(11, 22)}","{(7, '?', 2)}"
"(22, 11, 14, 0)",1,"{(11, 22, 14)}","{(7, '?', 5)}"
"(22, 11, 21, 0)",1,"{(11, 21, 22)}","{(1, 1, 1)}"
"(22, 11, 23, 0)",1,"{(11, 22, 23)}","{(1, '?', 1)}"
"(22, 11, 24, 0)",1,"{(24, 11, 22)}","{(1, '?', 2)}"
"(22, 11, 25, 0)",1,"{(25, 11, 22)}","{(7, '?', 1)}"
"(22, 11, 5, 0)",1,"{(11, 5, 22)}","{(1, 1, 2)}"
"(22, 11, 7, 0)",1,"{(11, 22, 7)}","{(7, 2, 2)}"
"(22, 13, 13, 0)",1,"{(13, 22)}","{(0, '?', '?')}"
"(22, 13, 14, 0)",1,"{(13, 22, 14)}","{(0, '?', 5)}"
"(22, 13, 18, 0)",2,"{(18, 13, 22)}","{(0, '?', '?')}"
"(22, 13, 26, 0)",1,"{(26, 13, 22)}","{(5, 2, '?')}"
"(22, 2, 14, 0)",2,"{(2, 22, 14)}","{(1, '?', 5)}"
"(22, 2, 6, 0)",1,"{(2, 22, 6)}","{(7, 1, 5)}"
"(22, 22, 13, 0)",1,"{(13, 22)}","{(0, 2, '?')}"
"(22, 22, 5, 0)",2,"{(5, 22)}","{(7, '?', '?')}"
"(22, 24, 14, 0)",1,"{(24, 22, 14)}","{(1, '?', 5)}"
"(22, 24, 3, 0)",1,"{(24, 3, 22)}","{(7, '?', '?')}"
"(22, 24, 5, 0)",1,"{(24, 5, 22)}","{(1, 1, '?')}"
"(22, 26, 3, 0)",1,"{(26, 3, 22)}","{('?', 1, '?')}"
"(22, 3, 21, 0)",1,"{(3, 21, 22)}","{('?', 2, '?')}"
"(22, 5, 24, 0)",1,"{(24, 5, 22)}","{(1, 6, '?')}"
"(22, 5, 5, 0)",1,"{(5, 22)}","{(7, 6, '?')}"
"(22, 7, 11, 0)",2,"{(11, 22, 7)}","{(7, '?', 2)}"
"(22, 7, 18, 0)",2,"{(18, 22, 7)}","{(3, '?', '?')}"
"(22, 7, 27, 0)",1,"{(27, 22, 7)}","{(7, 1, 1)}"
"(22, 7, 3, 0)",1,"{(3, 22, 7)}","{('?', 1, '?')}"
"(22, 7, 5, 0)",1,"{(5, 22, 7)}","{(7, 1, '?')}"
"(22, 7, 6, 0)",2,"{(6, 22, 7)}","{(7, '?', 5)}"
"(22, 7, 9, 0)",1,"{(9, 22, 7)}","{(3, 2, '?')}"
"(22, 9, 13, 0)",2,"{(9, 13, 22)}","{(0, '?', '?')}"
"(23, 15, 15, 0)",2,"{(15, 23)}","{(6, '?', '?')}"
"(23, 15, 21, 0)",1,"{(15, 21, 23)}","{(6, 6, 3)}"
"(23, 15, 9, 0)",3,"{(9, 15, 23)}","{(6, '?', '?')}"
"(23, 20, 20, 0)",1,"{(20, 23)}","{(6, 4, 3)}"
"(23, 20, 21, 0)",1,"{(20, 21, 23)}","{(6, 6, 3)}"
"(23, 20, 9, 0)",3,"{(9, 20, 23)}","{(6, '?', '?')}"
"(23, 23, 15, 0)",2,"{(15, 23)}","{(2, '?', '?')}"
"(23, 23, 20, 0)",3,"{(20, 23)}","{(2, '?', '?')}"
"(23, 23, 23, 0)",1,"{(23,)}","{(2, 5, 3)}"
"(23, 23, 25, 0)",4,"{(25, 23)}","{(2, '?', '?')}"
"(23, 23, 8, 0)",5,"{(8, 23)}","{('?', '?', '?')}"
"(23, 23, 9, 0)",1,"{(9, 23)}","{(2, 0, 3)}"
"(23, 25, 1, 0)",3,"{(25, 1, 23)}","{(6, '?', '?')}"
"(23, 25, 15, 0)",3,"{(25, 15, 23)}","{(6, '?', '?')}"
"(23, 25, 25, 0)",3,"{(25, 23)}","{(6, '?', '?')}"
"(23, 8, 25, 0)",2,"{(8, 25, 23)}","{(4, '?', '?')}"
"(23, 8, 8, 0)",3,"{(8, 23)}","{(4, '?', '?')}"
"(24, 1, 1, 0)",1,"{(24, 1)}","{(2, 3, '?')}"
"(24, 14, 18, 0)",2,"{(24, 18, 14)}","{(2, '?', 5)}"
"(24, 14, 19, 0)",3,"{(24, 19, 14)}","{('?', '?', 5)}"
"(24, 14, 24, 0)",1,"{(24, 14)}","{(2, '?', 5)}"
"(24, 14, 5, 0)",1,"{(24, 5, 14)}","{(2, 6, 5)}"
"(24, 15, 15, 0)",1,"{(24, 15)}","{(4, '?', 3)}"
"(24, 18, 18, 0)",1,"{(24, 18)}","{(4, 0, 5)}"
"(24, 19, 14, 0)",1,"{(24, 19, 14)}","{(4, 5, 5)}"
"(24, 19, 19, 0)",1,"{(24, 19)}","{(4, 7, '?')}"
"(24, 19, 4, 0)",2,"{(24, 19, 4)}","{(4, '?', 5)}"
"(24, 19, 8, 0)",2,"{(24, 8, 19)}","{(4, '?', '?')}"
