message,count,symbols,fixed_attribute_values
"(14, 25, 22, 0)",2,"{(25, 14, 22)}","{(7, 4, '?')}"
"(14, 5, 14, 0)",2,"{(5, 14)}","{(7, '?', '?')}"
"(14, 5, 5, 0)",5,"{(5, 14)}","{(7, '?', '?')}"
"(14, 5, 9, 0)",7,"{(9, 5, 14)}","{(7, '?', '?')}"
"(14, 7, 14, 0)",1,"{(14, 7)}","{(7, 2, 6)}"
"(14, 7, 22, 0)",2,"{(22, 14, 7)}","{(0, 5, '?')}"
"(14, 9, 9, 0)",1,"{(9, 14)}","{(7, '?', 6)}"
"(15, 10, 15, 0)",2,"{(10, 15)}","{(6, '?', 1)}"
"(15, 10, 25, 0)",1,"{(25, 10, 15)}","{(6, 2, 7)}"
"(15, 10, 8, 0)",2,"{(8, 10, 15)}","{('?', 2, '?')}"
"(15, 13, 10, 0)",1,"{(10, 13, 15)}","{(4, 5, 1)}"
"(15, 13, 15, 0)",5,"{(13, 15)}","{('?', '?', '?')}"
"(15, 13, 9, 0)",1,"{(9, 13, 15)}","{(7, 5, 2)}"
"(15, 15, 10, 0)",1,"{(10, 15)}","{(6, 6, 1)}"
"(15, 15, 13, 0)",7,"{(13, 15)}","{('?', '?', '?')}"
"(15, 15, 15, 0)",7,"{(15,)}","{(6, '?', '?')}"
"(15, 15, 27, 0)",2,"{(27, 15)}","{('?', '?', '?')}"
"(15, 17, 17, 0)",1,"{(17, 15)}","{(6, 2, '?')}"
"(15, 17, 27, 0)",1,"{(17, 27, 15)}","{(6, 2, 1)}"
"(15, 17, 8, 0)",1,"{(8, 17, 15)}","{(6, 2, '?')}"
"(15, 24, 10, 0)",1,"{(24, 10, 15)}","{(2, 2, 2)}"
"(15, 24, 8, 0)",1,"{(24, 8, 15)}","{(2, 2, 2)}"
"(15, 27, 10, 0)",1,"{(10, 27, 15)}","{(6, 2, 1)}"
"(15, 27, 13, 0)",2,"{(27, 13, 15)}","{('?', '?', '?')}"
"(15, 27, 15, 0)",1,"{(27, 15)}","{('?', 2, 2)}"
"(15, 27, 27, 0)",1,"{(27, 15)}","{('?', 6, 1)}"
"(15, 27, 5, 0)",2,"{(27, 5, 15)}","{('?', 2, 7)}"
"(15, 27, 8, 0)",1,"{(8, 27, 15)}","{(6, 2, 1)}"
"(15, 5, 13, 0)",1,"{(13, 5, 15)}","{(6, 7, 1)}"
"(15, 5, 15, 0)",2,"{(5, 15)}","{(6, '?', 1)}"
"(15, 5, 8, 0)",1,"{(8, 5, 15)}","{(6, 2, 7)}"
"(15, 8, 24, 0)",2,"{(8, 24, 15)}","{('?', 2, 2)}"
"(15, 8, 8, 0)",1,"{(8, 15)}","{(2, 2, 7)}"
"(15, 9, 13, 0)",1,"{(9, 13, 15)}","{(7, 5, 1)}"
"(15, 9, 23, 0)",1,"{(9, 23, 15)}","{(7, 5, 1)}"
"(15, 9, 9, 0)",3,"{(9, 15)}","{(7, '?', '?')}"
"(16, 11, 11, 0)",1,"{(16, 11)}","{(3, 7, 7)}"
"(16, 13, 13, 0)",1,"{(16, 13)}","{(5, 4, 1)}"
"(16, 13, 15, 0)",1,"{(16, 13, 15)}","{(5, '?', 1)}"
"(16, 13, 16, 0)",3,"{(16, 13)}","{(5, '?', '?')}"
"(16, 13, 25, 0)",2,"{(16, 25, 13)}","{(5, '?', 1)}"
"(16, 13, 4, 0)",1,"{(16, 4, 13)}","{(5, 4, 1)}"
"(16, 13, 6, 0)",2,"{(16, 13, 6)}","{(5, '?', 2)}"
"(16, 15, 13, 0)",1,"{(16, 13, 15)}","{(5, '?', 1)}"
"(16, 4, 13, 0)",1,"{(16, 4, 13)}","{(5, '?', 1)}"
"(16, 4, 4, 0)",2,"{(16, 4)}","{(5, '?', 7)}"
"(16, 4, 5, 0)",2,"{(16, 4, 5)}","{('?', 5, 7)}"
"(16, 5, 11, 0)",1,"{(16, 11, 5)}","{(5, 7, 7)}"
"(16, 5, 23, 0)",1,"{(16, 5, 23)}","{(5, 7, 7)}"
"(16, 6, 13, 0)",1,"{(16, 13, 6)}","{(5, 3, 2)}"
"(16, 6, 25, 0)",3,"{(16, 25, 6)}","{(5, '?', 7)}"
"(16, 6, 4, 0)",2,"{(16, 4, 6)}","{(5, '?', 7)}"
"(19, 14, 14, 0)",1,"{(19, 14)}","{(7, 4, 3)}"
"(19, 14, 19, 0)",1,"{(19, 14)}","{(7, 0, 3)}"
"(19, 19, 14, 0)",1,"{(19, 14)}","{(7, 0, 3)}"
"(19, 19, 19, 0)",1,"{(19,)}","{('?', 0, 3)}"
"(19, 19, 25, 0)",2,"{(25, 19)}","{('?', '?', 3)}"
"(19, 19, 7, 0)",1,"{(19, 7)}","{('?', 0, 3)}"
"(19, 20, 20, 0)",1,"{(19, 20)}","{('?', 0, 4)}"
"(19, 20, 21, 0)",1,"{(19, 20, 21)}","{('?', 0, 6)}"
"(19, 20, 7, 0)",1,"{(19, 20, 7)}","{('?', 0, 4)}"
"(19, 25, 4, 0)",2,"{(25, 19, 4)}","{('?', '?', 3)}"
"(19, 4, 19, 0)",1,"{(19, 4)}","{('?', 0, 3)}"
"(19, 4, 21, 0)",1,"{(19, 4, 21)}","{('?', 0, 4)}"
"(19, 7, 7, 0)",1,"{(19, 7)}","{('?', 3, 5)}"
"(2, 1, 1, 0)",3,"{(1, 2)}","{(4, '?', '?')}"
"(2, 1, 14, 0)",4,"{(1, 2, 14)}","{(4, '?', '?')}"
"(2, 1, 2, 0)",1,"{(1, 2)}","{(4, 7, 3)}"
"(2, 1, 21, 0)",5,"{(1, 2, 21)}","{(4, '?', '?')}"
"(2, 1, 5, 0)",1,"{(1, 2, 5)}","{(4, 7, 5)}"
"(2, 10, 10, 0)",3,"{(2, 10)}","{(2, '?', '?')}"
"(2, 10, 13, 0)",4,"{(2, 10, 13)}","{(1, '?', '?')}"
"(2, 10, 15, 0)",4,"{(2, 10, 15)}","{('?', '?', '?')}"
"(2, 10, 2, 0)",6,"{(2, 10)}","{(2, '?', '?')}"
"(2, 10, 24, 0)",1,"{(24, 2, 10)}","{(4, 1, 7)}"
"(2, 10, 27, 0)",1,"{(27, 2, 10)}","{(1, 7, 4)}"
"(2, 10, 5, 0)",4,"{(2, 10, 5)}","{('?', '?', '?')}"
"(2, 10, 8, 0)",2,"{(8, 2, 10)}","{(2, 7, '?')}"
"(2, 14, 1, 0)",1,"{(1, 2, 14)}","{(4, '?', 4)}"
"(2, 14, 14, 0)",1,"{(2, 14)}","{(4, '?', 4)}"
"(2, 15, 13, 0)",2,"{(2, 13, 15)}","{(1, 1, '?')}"
"(2, 15, 15, 0)",1,"{(2, 15)}","{(1, 1, 6)}"
"(2, 18, 13, 0)",1,"{(2, 18, 13)}","{(1, '?', 6)}"
"(2, 18, 23, 0)",1,"{(2, 18, 23)}","{(1, '?', 4)}"
"(2, 18, 27, 0)",1,"{(27, 2, 18)}","{(1, 5, 6)}"
"(2, 18, 9, 0)",3,"{(9, 2, 18)}","{(1, '?', '?')}"
"(2, 19, 14, 0)",2,"{(2, 19, 14)}","{(4, '?', 4)}"
"(2, 19, 19, 0)",4,"{(2, 19)}","{('?', '?', '?')}"
"(2, 19, 2, 0)",3,"{(2, 19)}","{('?', '?', '?')}"
"(2, 19, 21, 0)",1,"{(2, 19, 21)}","{(4, 3, 4)}"
"(2, 2, 1, 0)",3,"{(1, 2)}","{(4, '?', 3)}"
"(2, 2, 10, 0)",3,"{(2, 10)}","{(2, '?', '?')}"
"(2, 2, 13, 0)",4,"{(2, 13)}","{(1, '?', '?')}"
"(2, 2, 14, 0)",1,"{(2, 14)}","{(1, 2, 5)}"
"(2, 2, 18, 0)",2,"{(2, 18)}","{(1, 2, '?')}"
"(2, 2, 19, 0)",3,"{(2, 19)}","{('?', '?', '?')}"
"(2, 2, 2, 0)",5,"{(2,)}","{('?', '?', '?')}"
"(2, 2, 21, 0)",6,"{(2, 21)}","{('?', '?', '?')}"
"(2, 2, 23, 0)",2,"{(2, 23)}","{(1, '?', '?')}"
"(2, 2, 25, 0)",1,"{(25, 2)}","{(2, 3, 3)}"
"(2, 2, 27, 0)",2,"{(2, 27)}","{(1, '?', '?')}"
"(2, 2, 3, 0)",3,"{(2, 3)}","{(2, '?', '?')}"
"(2, 2, 5, 0)",1,"{(2, 5)}","{(4, 7, 3)}"
"(2, 2, 7, 0)",2,"{(2, 7)}","{('?', 2, '?')}"
"(2, 2, 8, 0)",4,"{(8, 2)}","{(2, '?', '?')}"
"(2, 2, 9, 0)",3,"{(9, 2)}","{(1, '?', '?')}"
"(2, 21, 1, 0)",1,"{(1, 2, 21)}","{(4, 0, 5)}"
"(2, 21, 14, 0)",4,"{(2, 21, 14)}","{(4, '?', '?')}"
"(2, 21, 21, 0)",3,"{(2, 21)}","{(4, '?', 4)}"
"(2, 24, 10, 0)",2,"{(24, 2, 10)}","{('?', 1, 7)}"
"(2, 24, 15, 0)",2,"{(24, 2, 15)}","{('?', 1, '?')}"
"(2, 24, 24, 0)",1,"{(24, 2)}","{(2, '?', 7)}"
"(2, 24, 5, 0)",1,"{(24, 2, 5)}","{(2, 1, 7)}"
"(2, 24, 8, 0)",1,"{(24, 8, 2)}","{(4, 1, 7)}"
"(2, 25, 13, 0)",5,"{(25, 2, 13)}","{(1, '?', '?')}"
"(2, 25, 14, 0)",1,"{(25, 2, 14)}","{(1, 0, 5)}"
"(2, 25, 16, 0)",5,"{(16, 25, 2)}","{(1, '?', '?')}"
"(2, 25, 19, 0)",1,"{(25, 2, 19)}","{(1, 0, 3)}"
"(2, 25, 22, 0)",7,"{(25, 2, 22)}","{(1, '?', '?')}"
"(2, 25, 23, 0)",1,"{(25, 2, 23)}","{(1, 3, 6)}"
"(2, 25, 24, 0)",2,"{(24, 25, 2)}","{(1, '?', '?')}"
"(2, 25, 25, 0)",3,"{(25, 2)}","{(1, '?', 3)}"
"(2, 25, 3, 0)",1,"{(25, 2, 3)}","{(1, 4, 3)}"
"(2, 27, 27, 0)",3,"{(2, 27)}","{(1, '?', '?')}"
"(2, 27, 9, 0)",1,"{(9, 2, 27)}","{(1, 6, 6)}"
"(2, 3, 13, 0)",3,"{(2, 3, 13)}","{(1, 3, '?')}"
"(2, 3, 2, 0)",1,"{(2, 3)}","{(2, 3, 4)}"
"(2, 3, 25, 0)",5,"{(25, 2, 3)}","{(2, '?', '?')}"
"(2, 3, 3, 0)",6,"{(2, 3)}","{(2, '?', '?')}"
"(2, 5, 1, 0)",1,"{(1, 2, 5)}","{(4, 7, 5)}"
"(2, 5, 10, 0)",3,"{(2, 10, 5)}","{(2, '?', '?')}"
"(2, 5, 11, 0)",1,"{(2, 11, 5)}","{(1, 6, 5)}"
"(2, 5, 13, 0)",3,"{(2, 13, 5)}","{(1, '?', 4)}"
"(2, 5, 14, 0)",3,"{(2, 5, 14)}","{(4, '?', '?')}"
"(2, 5, 15, 0)",2,"{(2, 5, 15)}","{(1, 1, '?')}"
"(2, 5, 17, 0)",1,"{(17, 2, 5)}","{(6, 1, 3)}"
"(2, 5, 2, 0)",3,"{(2, 5)}","{('?', '?', '?')}"
"(2, 5, 23, 0)",3,"{(2, 5, 23)}","{(1, '?', '?')}"
"(2, 5, 27, 0)",2,"{(2, 27, 5)}","{(1, '?', 4)}"
"(2, 5, 5, 0)",7,"{(2, 5)}","{('?', '?', '?')}"
"(2, 5, 7, 0)",4,"{(2, 5, 7)}","{('?', 6, '?')}"
"(2, 5, 8, 0)",3,"{(8, 2, 5)}","{('?', '?', '?')}"
"(2, 5, 9, 0)",2,"{(9, 2, 5)}","{(1, 6, '?')}"
"(2, 7, 1, 0)",1,"{(1, 2, 7)}","{(4, 5, 5)}"
"(2, 7, 14, 0)",6,"{(2, 14, 7)}","{('?', '?', '?')}"
"(2, 7, 2, 0)",8,"{(2, 7)}","{('?', '?', '?')}"
"(2, 7, 5, 0)",1,"{(2, 5, 7)}","{(4, 6, 3)}"
"(2, 7, 7, 0)",7,"{(2, 7)}","{('?', '?', '?')}"
"(2, 7, 9, 0)",2,"{(9, 2, 7)}","{(1, '?', '?')}"
"(2, 8, 10, 0)",2,"{(8, 2, 10)}","{(2, '?', '?')}"
"(2, 8, 13, 0)",4,"{(8, 2, 13)}","{('?', '?', '?')}"
"(2, 8, 14, 0)",1,"{(8, 2, 14)}","{(1, 2, 5)}"
"(2, 8, 15, 0)",2,"{(8, 2, 15)}","{('?', '?', '?')}"
"(2, 8, 2, 0)",2,"{(8, 2)}","{(2, '?', '?')}"
"(2, 8, 24, 0)",4,"{(8, 24, 2)}","{('?', '?', '?')}"
"(2, 8, 25, 0)",1,"{(8, 25, 2)}","{(2, 0, 6)}"
"(2, 8, 27, 0)",3,"{(8, 2, 27)}","{(1, '?', '?')}"
"(2, 8, 3, 0)",2,"{(8, 2, 3)}","{(2, '?', '?')}"
"(2, 8, 5, 0)",3,"{(8, 2, 5)}","{('?', 7, '?')}"
"(2, 8, 8, 0)",3,"{(8, 2)}","{(2, '?', '?')}"
"(2, 8, 9, 0)",2,"{(8, 9, 2)}","{(1, 5, '?')}"
"(21, 7, 7, 0)",1,"{(21, 7)}","{('?', 3, 5)}"
"(22, 11, 11, 0)",2,"{(11, 22)}","{(0, '?', '?')}"
"(22, 11, 14, 0)",1,"{(11, 22, 14)}","{(0, 7, 7)}"
"(22, 11, 22, 0)",10,"{(11, 22)}","{(0, '?', '?')}"
"(22, 11, 6, 0)",3,"{(11, 22, 6)}","{('?', '?', '?')}"
"(22, 13, 22, 0)",6,"{(13, 22)}","{('?', '?', '?')}"
"(22, 14, 11, 0)",5,"{(11, 22, 14)}","{(0, '?', '?')}"
"(22, 14, 14, 0)",3,"{(22, 14)}","{(0, '?', '?')}"
"(22, 14, 19, 0)",4,"{(19, 22, 14)}","{(0, '?', '?')}"
"(22, 14, 21, 0)",6,"{(21, 22, 14)}","{(0, '?', '?')}"
"(22, 14, 22, 0)",7,"{(22, 14)}","{(0, '?', '?')}"
"(22, 14, 25, 0)",6,"{(25, 22, 14)}","{(0, '?', '?')}"
"(22, 19, 14, 0)",3,"{(19, 22, 14)}","{(0, '?', '?')}"
"(22, 19, 19, 0)",1,"{(19, 22)}","{(0, 0, 3)}"
"(22, 19, 21, 0)",1,"{(19, 21, 22)}","{(0, 3, 3)}"
"(22, 21, 14, 0)",5,"{(21, 22, 14)}","{(0, '?', '?')}"
"(22, 21, 20, 0)",2,"{(20, 21, 22)}","{(0, '?', 6)}"
"(22, 21, 21, 0)",6,"{(21, 22)}","{(0, '?', '?')}"
"(22, 22, 11, 0)",5,"{(11, 22)}","{(0, '?', '?')}"
"(22, 22, 13, 0)",5,"{(13, 22)}","{(0, '?', '?')}"
"(22, 22, 14, 0)",4,"{(22, 14)}","{(0, '?', '?')}"
"(22, 22, 15, 0)",1,"{(22, 15)}","{(0, 3, 1)}"
"(22, 22, 22, 0)",8,"{(22,)}","{(0, '?', '?')}"
"(22, 22, 25, 0)",4,"{(25, 22)}","{(0, '?', '?')}"
"(22, 22, 6, 0)",3,"{(22, 6)}","{(0, '?', '?')}"
"(22, 23, 11, 0)",1,"{(11, 22, 23)}","{(0, 4, 0)}"
"(22, 23, 22, 0)",1,"{(22, 23)}","{(0, 0, 0)}"
"(22, 25, 16, 0)",3,"{(16, 25, 22)}","{('?', '?', 7)}"
"(22, 25, 22, 0)",2,"{(25, 22)}","{(0, '?', 7)}"
"(22, 4, 11, 0)",3,"{(11, 4, 22)}","{('?', '?', 7)}"
"(22, 4, 16, 0)",1,"{(16, 4, 22)}","{(3, 5, 7)}"
"(22, 4, 22, 0)",6,"{(4, 22)}","{('?', '?', 7)}"
"(22, 5, 11, 0)",1,"{(11, 5, 22)}","{(0, 1, 7)}"
"(22, 5, 22, 0)",2,"{(5, 22)}","{(0, '?', 7)}"
"(22, 6, 11, 0)",1,"{(11, 22, 6)}","{(3, 1, 4)}"
"(22, 6, 14, 0)",6,"{(14, 22, 6)}","{(0, '?', '?')}"
"(22, 6, 16, 0)",3,"{(16, 22, 6)}","{('?', '?', 7)}"
"(22, 6, 21, 0)",2,"{(21, 22, 6)}","{(0, '?', '?')}"
"(22, 6, 22, 0)",5,"{(22, 6)}","{(0, '?', '?')}"
"(22, 6, 25, 0)",2,"{(25, 22, 6)}","{('?', '?', 7)}"
"(22, 7, 22, 0)",1,"{(22, 7)}","{(0, 5, 3)}"
"(22, 9, 11, 0)",1,"{(9, 11, 22)}","{(0, 5, '?')}"
"(22, 9, 14, 0)",1,"{(9, 22, 14)}","{(0, 2, '?')}"
"(22, 9, 22, 0)",3,"{(9, 22)}","{(0, '?', '?')}"
"(22, 9, 23, 0)",4,"{(9, 22, 23)}","{(0, '?', '?')}"
"(22, 9, 9, 0)",2,"{(9, 22)}","{(0, '?', '?')}"
"(23, 11, 11, 0)",5,"{(11, 23)}","{('?', '?', '?')}"
"(23, 11, 22, 0)",5,"{(11, 22, 23)}","{(0, '?', 0)}"
"(23, 11, 23, 0)",4,"{(11, 23)}","{('?', '?', '?')}"
"(23, 11, 4, 0)",1,"{(11, 4, 23)}","{(3, 7, 7)}"
"(23, 11, 5, 0)",1,"{(11, 5, 23)}","{(3, 7, 7)}"
"(23, 11, 9, 0)",3,"{(9, 11, 23)}","{('?', '?', '?')}"
"(23, 13, 13, 0)",5,"{(13, 23)}","{(5, '?', '?')}"
"(23, 13, 15, 0)",1,"{(15, 13, 23)}","{(5, 4, 2)}"
"(23, 13, 16, 0)",3,"{(16, 13, 23)}","{(5, '?', 0)}"
"(23, 13, 22, 0)",3,"{(13, 22, 23)}","{(3, '?', 0)}"
"(23, 13, 23, 0)",2,"{(13, 23)}","{('?', '?', 0)}"
"(23, 13, 25, 0)",1,"{(25, 13, 23)}","{(5, 4, 1)}"
"(23, 13, 27, 0)",3,"{(27, 13, 23)}","{(5, '?', 0)}"
"(23, 13, 6, 0)",5,"{(13, 6, 23)}","{('?', '?', 2)}"
"(23, 15, 11, 0)",1,"{(11, 15, 23)}","{(3, 1, 2)}"
"(23, 15, 13, 0)",2,"{(15, 13, 23)}","{(5, '?', 2)}"
"(23, 15, 15, 0)",2,"{(15, 23)}","{(5, '?', 2)}"
"(23, 15, 23, 0)",2,"{(15, 23)}","{(3, '?', 2)}"
"(23, 15, 27, 0)",3,"{(27, 15, 23)}","{(5, '?', 2)}"
"(23, 22, 13, 0)",5,"{(13, 22, 23)}","{('?', '?', '?')}"
"(23, 23, 11, 0)",2,"{(11, 23)}","{(3, '?', 0)}"
"(23, 23, 13, 0)",4,"{(13, 23)}","{(3, '?', '?')}"
"(23, 23, 15, 0)",6,"{(15, 23)}","{(3, '?', '?')}"
"(23, 23, 23, 0)",4,"{(23,)}","{(3, '?', 0)}"
"(23, 23, 27, 0)",3,"{(27, 23)}","{(3, '?', 0)}"
