message,count,symbols,fixed_attribute_values
"(1, 21, 18, 21, 0)",4,"{(1, 18, 21)}","{(0, '?', 3, 0)}"
"(1, 21, 21, 18, 0)",3,"{(1, 18, 21)}","{(0, '?', 3, 0)}"
"(1, 21, 21, 21, 0)",15,"{(1, 21)}","{(0, '?', '?', 0)}"
"(1, 21, 21, 23, 0)",1,"{(1, 21, 23)}","{(0, 7, 7, 0)}"
"(1, 24, 18, 24, 0)",2,"{(24, 1, 18)}","{(2, '?', 3, 0)}"
"(1, 24, 24, 18, 0)",1,"{(24, 1, 18)}","{(2, 0, 3, 3)}"
"(1, 24, 24, 24, 0)",14,"{(24, 1)}","{(2, '?', '?', '?')}"
"(1, 24, 24, 5, 0)",1,"{(24, 1, 5)}","{(2, '?', 2, 0)}"
"(1, 24, 24, 8, 0)",1,"{(24, 1, 8)}","{(2, 0, 0, 0)}"
"(1, 25, 18, 18, 0)",2,"{(1, 18, 25)}","{('?', 0, 3, 3)}"
"(1, 25, 19, 6, 0)",1,"{(1, 19, 25, 6)}","{('?', 6, '?', 3)}"
"(1, 25, 25, 25, 0)",1,"{(1, 25)}","{('?', 0, '?', 3)}"
"(1, 25, 6, 6, 0)",3,"{(1, 25, 6)}","{('?', '?', '?', 3)}"
"(1, 26, 18, 18, 0)",3,"{(1, 26, 18)}","{(7, '?', 3, 3)}"
"(1, 26, 26, 26, 0)",1,"{(1, 26)}","{(7, 4, 4, 3)}"
"(1, 26, 6, 6, 0)",1,"{(1, 26, 6)}","{(7, 3, '?', 3)}"
"(1, 3, 18, 18, 0)",1,"{(1, 18, 3)}","{(3, 2, 3, 2)}"
"(1, 3, 19, 3, 0)",1,"{(19, 1, 3)}","{(1, 3, 0, 0)}"
"(1, 5, 5, 6, 0)",1,"{(1, 5, 6)}","{(7, 3, 2, 3)}"
"(1, 6, 1, 1, 0)",1,"{(1, 6)}","{(1, 0, 4, 7)}"
"(1, 6, 18, 18, 0)",3,"{(1, 18, 6)}","{('?', '?', 3, '?')}"
"(1, 6, 18, 6, 0)",2,"{(1, 18, 6)}","{(1, '?', 3, 3)}"
"(1, 6, 6, 6, 0)",1,"{(1, 6)}","{(1, 3, '?', 3)}"
"(1, 8, 18, 18, 0)",1,"{(8, 1, 18)}","{('?', 1, 3, 0)}"
"(1, 8, 19, 3, 0)",3,"{(8, 1, 19, 3)}","{('?', '?', 0, 0)}"
"(1, 8, 21, 21, 0)",1,"{(8, 1, 21)}","{(0, 5, 0, 0)}"
"(1, 8, 8, 18, 0)",2,"{(8, 1, 18)}","{('?', '?', 5, 0)}"
"(1, 8, 8, 3, 0)",2,"{(8, 1, 3)}","{('?', '?', '?', 0)}"
"(1, 8, 8, 5, 0)",1,"{(8, 1, 5)}","{('?', 0, 2, 0)}"
"(1, 8, 8, 6, 0)",1,"{(8, 1, 6)}","{('?', 1, '?', 0)}"
"(1, 8, 8, 8, 0)",16,"{(8, 1)}","{('?', '?', '?', 0)}"
"(10, 10, 10, 1, 0)",2,"{(1, 10)}","{(6, '?', 4, '?')}"
"(10, 10, 10, 10, 0)",400,"{(10,)}","{(6, '?', '?', '?')}"
"(10, 10, 10, 11, 0)",18,"{(10, 11)}","{(6, '?', '?', 5)}"
"(10, 10, 10, 12, 0)",9,"{(10, 12)}","{(6, '?', '?', 1)}"
"(10, 10, 10, 18, 0)",4,"{(10, 18)}","{(6, '?', 5, '?')}"
"(10, 10, 10, 19, 0)",18,"{(10, 19)}","{(6, '?', 0, '?')}"
"(10, 10, 10, 2, 0)",5,"{(10, 2)}","{(6, '?', 1, '?')}"
"(10, 10, 10, 20, 0)",11,"{(10, 20)}","{(6, '?', 6, '?')}"
"(10, 10, 10, 23, 0)",12,"{(10, 23)}","{(6, '?', 7, '?')}"
"(10, 10, 10, 5, 0)",13,"{(10, 5)}","{(6, '?', 2, '?')}"
"(10, 10, 10, 7, 0)",3,"{(10, 7)}","{(6, '?', '?', '?')}"
"(10, 10, 10, 8, 0)",4,"{(8, 10)}","{(6, '?', '?', '?')}"
"(10, 10, 11, 10, 0)",6,"{(10, 11)}","{(6, '?', '?', 5)}"
"(10, 10, 11, 11, 0)",8,"{(10, 11)}","{(6, '?', '?', 5)}"
"(10, 10, 11, 19, 0)",1,"{(19, 10, 11)}","{(6, 1, 5, 5)}"
"(10, 10, 12, 10, 0)",3,"{(10, 12)}","{(6, '?', '?', 1)}"
"(10, 10, 12, 12, 0)",6,"{(10, 12)}","{(6, '?', '?', 1)}"
"(10, 10, 18, 18, 0)",1,"{(10, 18)}","{(6, 0, 5, 0)}"
"(10, 10, 19, 10, 0)",3,"{(10, 19)}","{(6, '?', 0, '?')}"
"(10, 10, 19, 12, 0)",1,"{(10, 19, 12)}","{(6, 0, 5, 1)}"
"(10, 10, 19, 19, 0)",29,"{(10, 19)}","{(6, '?', 0, '?')}"
"(10, 10, 19, 3, 0)",8,"{(3, 10, 19)}","{(6, '?', 0, '?')}"
"(10, 10, 2, 10, 0)",7,"{(10, 2)}","{(6, '?', 1, '?')}"
"(10, 10, 2, 2, 0)",6,"{(10, 2)}","{(6, '?', 1, '?')}"
"(10, 10, 20, 10, 0)",5,"{(10, 20)}","{(6, '?', 6, '?')}"
"(10, 10, 20, 20, 0)",5,"{(10, 20)}","{(6, '?', 6, '?')}"
"(10, 10, 23, 10, 0)",15,"{(10, 23)}","{(6, '?', 7, '?')}"
"(10, 10, 23, 23, 0)",13,"{(10, 23)}","{(6, '?', 7, '?')}"
"(10, 10, 5, 10, 0)",17,"{(10, 5)}","{(6, '?', 2, '?')}"
"(10, 10, 5, 11, 0)",1,"{(10, 11, 5)}","{(6, 0, 2, 5)}"
"(10, 10, 5, 5, 0)",14,"{(10, 5)}","{(6, '?', 2, '?')}"
"(10, 10, 5, 8, 0)",1,"{(8, 10, 5)}","{(6, 6, 2, 7)}"
"(10, 10, 7, 5, 0)",1,"{(10, 5, 7)}","{(6, 1, 2, 4)}"
"(10, 10, 8, 10, 0)",2,"{(8, 10)}","{(6, 6, '?', '?')}"
"(10, 10, 8, 23, 0)",3,"{(8, 10, 23)}","{(6, '?', 7, '?')}"
"(10, 10, 8, 8, 0)",2,"{(8, 10)}","{(6, '?', '?', 7)}"
"(10, 11, 10, 10, 0)",4,"{(10, 11)}","{(6, '?', '?', 5)}"
"(10, 11, 10, 11, 0)",4,"{(10, 11)}","{(6, '?', '?', 5)}"
"(10, 11, 11, 10, 0)",3,"{(10, 11)}","{(6, '?', '?', 5)}"
"(10, 11, 11, 11, 0)",11,"{(10, 11)}","{(6, '?', '?', 5)}"
"(10, 12, 10, 10, 0)",2,"{(10, 12)}","{(6, '?', '?', 1)}"
"(10, 12, 10, 12, 0)",7,"{(10, 12)}","{(6, '?', '?', 1)}"
"(10, 12, 12, 12, 0)",9,"{(10, 12)}","{(6, '?', '?', 1)}"
"(10, 16, 16, 16, 0)",3,"{(16, 10)}","{('?', '?', 5, 2)}"
"(10, 18, 10, 10, 0)",5,"{(10, 18)}","{(6, '?', '?', '?')}"
"(10, 18, 18, 18, 0)",2,"{(10, 18)}","{('?', '?', '?', '?')}"
"(10, 18, 8, 18, 0)",1,"{(8, 10, 18)}","{(6, 0, 5, 0)}"
"(10, 19, 10, 3, 0)",1,"{(3, 10, 19)}","{(6, 4, 0, 5)}"
"(10, 19, 19, 19, 0)",16,"{(10, 19)}","{(6, '?', 0, '?')}"
"(10, 19, 19, 3, 0)",48,"{(3, 10, 19)}","{(6, '?', 0, '?')}"
"(10, 19, 3, 3, 0)",12,"{(3, 10, 19)}","{(6, '?', 0, '?')}"
"(10, 2, 10, 10, 0)",10,"{(10, 2)}","{(6, '?', 1, '?')}"
"(10, 2, 10, 2, 0)",2,"{(10, 2)}","{(6, '?', 1, 0)}"
"(10, 2, 2, 10, 0)",2,"{(10, 2)}","{(6, '?', 1, '?')}"
"(10, 2, 2, 2, 0)",11,"{(10, 2)}","{(6, '?', 1, '?')}"
"(10, 20, 10, 10, 0)",1,"{(10, 20)}","{(6, 3, 6, 6)}"
"(10, 20, 10, 20, 0)",5,"{(10, 20)}","{(6, '?', 6, '?')}"
"(10, 20, 20, 10, 0)",1,"{(10, 20)}","{(6, 4, 6, 0)}"
"(10, 20, 20, 20, 0)",2,"{(10, 20)}","{(6, '?', 6, 0)}"
"(10, 23, 10, 10, 0)",2,"{(10, 23)}","{(6, 6, 7, '?')}"
"(10, 23, 10, 23, 0)",10,"{(10, 23)}","{(6, '?', 7, '?')}"
"(10, 23, 23, 10, 0)",3,"{(10, 23)}","{(6, '?', 7, '?')}"
"(10, 23, 23, 23, 0)",22,"{(10, 23)}","{(6, '?', 7, '?')}"
"(10, 23, 23, 25, 0)",1,"{(25, 10, 23)}","{(6, 0, 7, 6)}"
"(10, 23, 8, 23, 0)",1,"{(8, 10, 23)}","{(6, 5, 7, 7)}"
"(10, 5, 10, 10, 0)",11,"{(10, 5)}","{(6, '?', 2, '?')}"
"(10, 5, 10, 5, 0)",7,"{(10, 5)}","{(6, '?', 2, '?')}"
"(10, 5, 5, 10, 0)",9,"{(10, 5)}","{(6, '?', 2, '?')}"
"(10, 5, 5, 5, 0)",34,"{(10, 5)}","{(6, '?', 2, '?')}"
"(10, 7, 10, 7, 0)",1,"{(10, 7)}","{(6, 1, 2, 4)}"
"(10, 7, 7, 10, 0)",1,"{(10, 7)}","{(6, 6, 5, 4)}"
"(10, 7, 7, 5, 0)",2,"{(10, 5, 7)}","{(6, '?', 2, 4)}"
"(10, 7, 7, 7, 0)",21,"{(10, 7)}","{(6, '?', '?', 4)}"
"(11, 10, 10, 10, 0)",4,"{(10, 11)}","{(6, '?', '?', 5)}"
"(11, 10, 10, 11, 0)",4,"{(10, 11)}","{(6, '?', '?', 5)}"
"(11, 10, 11, 10, 0)",2,"{(10, 11)}","{(6, '?', '?', 5)}"
"(11, 10, 11, 11, 0)",7,"{(10, 11)}","{(6, '?', '?', 5)}"
"(11, 10, 5, 10, 0)",1,"{(10, 11, 5)}","{(6, 4, 2, 5)}"
"(11, 10, 5, 11, 0)",1,"{(10, 11, 5)}","{(6, 4, 2, 5)}"
"(11, 11, 10, 11, 0)",1,"{(10, 11)}","{(6, 0, 4, 5)}"
"(11, 11, 11, 11, 0)",314,"{(11,)}","{('?', '?', '?', 5)}"
"(11, 11, 11, 13, 0)",1,"{(11, 13)}","{(4, 1, 4, 5)}"
"(11, 11, 11, 17, 0)",11,"{(17, 11)}","{(3, '?', '?', 5)}"
"(11, 11, 11, 19, 0)",3,"{(19, 11)}","{('?', '?', 0, 5)}"
"(11, 11, 11, 21, 0)",9,"{(11, 21)}","{(0, '?', '?', 5)}"
"(11, 11, 11, 23, 0)",1,"{(11, 23)}","{('?', 5, 7, 5)}"
"(11, 11, 11, 24, 0)",9,"{(24, 11)}","{(2, '?', '?', 5)}"
"(11, 11, 11, 27, 0)",1,"{(27, 11)}","{(3, 4, 7, 5)}"
"(11, 11, 11, 4, 0)",2,"{(11, 4)}","{(5, '?', 3, 5)}"
"(11, 11, 11, 5, 0)",2,"{(11, 5)}","{('?', '?', 2, 5)}"
"(11, 11, 11, 6, 0)",5,"{(11, 6)}","{(1, '?', '?', 5)}"
"(11, 11, 13, 11, 0)",1,"{(11, 13)}","{(4, 7, 2, 5)}"
"(11, 11, 13, 13, 0)",2,"{(11, 13)}","{(4, '?', '?', 5)}"
"(11, 11, 17, 11, 0)",12,"{(17, 11)}","{(3, '?', '?', 5)}"
"(11, 11, 17, 17, 0)",10,"{(17, 11)}","{(3, '?', '?', 5)}"
"(11, 11, 19, 11, 0)",3,"{(19, 11)}","{('?', '?', 0, 5)}"
"(11, 11, 19, 3, 0)",3,"{(19, 3, 11)}","{('?', '?', 0, 5)}"
"(11, 11, 21, 11, 0)",6,"{(11, 21)}","{(0, '?', '?', 5)}"
"(11, 11, 21, 21, 0)",7,"{(11, 21)}","{(0, '?', '?', 5)}"
"(11, 11, 23, 11, 0)",1,"{(11, 23)}","{('?', 7, 7, 5)}"
"(11, 11, 24, 11, 0)",7,"{(24, 11)}","{(2, '?', '?', 5)}"
"(11, 11, 24, 24, 0)",9,"{(24, 11)}","{(2, '?', '?', 5)}"
"(11, 11, 26, 11, 0)",2,"{(26, 11)}","{(7, 6, '?', 5)}"
"(11, 11, 26, 26, 0)",2,"{(26, 11)}","{(7, 6, '?', 5)}"
"(11, 11, 4, 11, 0)",1,"{(11, 4)}","{(5, 7, 2, 5)}"
"(11, 11, 5, 11, 0)",1,"{(11, 5)}","{(6, 5, 2, 5)}"
"(11, 11, 5, 5, 0)",3,"{(11, 5)}","{('?', '?', 2, 5)}"
"(11, 11, 6, 11, 0)",7,"{(11, 6)}","{(1, '?', '?', 5)}"
"(11, 11, 6, 6, 0)",1,"{(11, 6)}","{(1, 3, 3, 5)}"
"(11, 13, 11, 11, 0)",4,"{(11, 13)}","{(4, '?', '?', 5)}"
"(11, 13, 13, 13, 0)",1,"{(11, 13)}","{(4, 1, 4, 5)}"
"(11, 17, 11, 11, 0)",7,"{(17, 11)}","{(3, '?', '?', 5)}"
"(11, 17, 11, 17, 0)",3,"{(17, 11)}","{(3, '?', '?', 5)}"
"(11, 17, 17, 11, 0)",10,"{(17, 11)}","{(3, '?', '?', 5)}"
"(11, 17, 17, 17, 0)",21,"{(17, 11)}","{(3, '?', '?', 5)}"
"(11, 19, 11, 11, 0)",1,"{(19, 11)}","{('?', 3, 0, 5)}"
"(11, 19, 11, 19, 0)",2,"{(19, 11)}","{('?', '?', 0, 5)}"
"(11, 19, 19, 11, 0)",2,"{(19, 11)}","{('?', '?', 0, 5)}"
"(11, 19, 19, 19, 0)",2,"{(19, 11)}","{('?', '?', 0, 5)}"
"(11, 19, 19, 3, 0)",9,"{(19, 3, 11)}","{('?', '?', 0, 5)}"
"(11, 19, 3, 3, 0)",2,"{(19, 3, 11)}","{('?', '?', 0, 5)}"
"(11, 21, 11, 11, 0)",10,"{(11, 21)}","{(0, '?', '?', 5)}"
"(11, 21, 11, 21, 0)",5,"{(11, 21)}","{(0, '?', '?', 5)}"
"(11, 21, 21, 11, 0)",11,"{(11, 21)}","{(0, '?', '?', 5)}"
"(11, 21, 21, 21, 0)",12,"{(11, 21)}","{(0, '?', '?', 5)}"
"(11, 23, 11, 11, 0)",1,"{(11, 23)}","{('?', 5, 7, 5)}"
"(11, 23, 17, 17, 0)",1,"{(17, 11, 23)}","{(3, 7, 7, 5)}"
"(11, 23, 23, 23, 0)",1,"{(11, 23)}","{('?', 3, 7, 5)}"
"(11, 24, 11, 11, 0)",4,"{(24, 11)}","{(2, '?', '?', 5)}"
"(11, 24, 11, 24, 0)",4,"{(24, 11)}","{(2, '?', '?', 5)}"
"(11, 24, 24, 11, 0)",3,"{(24, 11)}","{(2, '?', '?', 5)}"
"(11, 24, 24, 24, 0)",19,"{(24, 11)}","{(2, '?', '?', 5)}"
"(11, 26, 11, 11, 0)",5,"{(26, 11)}","{(7, '?', '?', 5)}"
"(11, 26, 11, 26, 0)",1,"{(26, 11)}","{(7, 7, 2, 5)}"
"(11, 26, 26, 11, 0)",2,"{(26, 11)}","{(7, '?', '?', 5)}"
"(11, 26, 26, 26, 0)",12,"{(26, 11)}","{(7, '?', '?', 5)}"
"(11, 4, 11, 11, 0)",8,"{(11, 4)}","{(5, '?', '?', 5)}"
"(11, 4, 11, 4, 0)",1,"{(11, 4)}","{(5, 1, 6, 5)}"
"(11, 4, 4, 4, 0)",2,"{(11, 4)}","{(5, '?', 2, 5)}"
"(11, 5, 10, 10, 0)",1,"{(10, 11, 5)}","{(6, '?', 2, 5)}"
"(11, 5, 10, 5, 0)",1,"{(10, 11, 5)}","{(6, 3, 2, 5)}"
"(11, 5, 11, 10, 0)",1,"{(10, 11, 5)}","{(6, 0, 2, 5)}"
"(11, 5, 11, 11, 0)",3,"{(11, 5)}","{('?', '?', 2, 5)}"
"(11, 5, 11, 5, 0)",1,"{(11, 5)}","{(6, 0, 2, 5)}"
"(11, 5, 13, 13, 0)",1,"{(13, 11, 5)}","{(4, 0, 2, 5)}"
"(11, 5, 5, 10, 0)",1,"{(10, 11, 5)}","{(6, 0, 2, 5)}"
"(11, 5, 5, 11, 0)",1,"{(11, 5)}","{(6, '?', 2, 5)}"
"(11, 5, 5, 5, 0)",2,"{(11, 5)}","{(6, '?', 2, 5)}"
"(11, 6, 11, 11, 0)",20,"{(11, 6)}","{(1, '?', '?', 5)}"
"(11, 6, 11, 6, 0)",3,"{(11, 6)}","{(1, '?', '?', 5)}"
"(11, 6, 6, 11, 0)",3,"{(11, 6)}","{(1, '?', '?', 5)}"
"(12, 1, 1, 1, 0)",3,"{(1, 12)}","{('?', '?', 4, 1)}"
"(12, 10, 10, 12, 0)",1,"{(10, 12)}","{(6, 7, 5, 1)}"
"(12, 12, 12, 12, 0)",124,"{(12,)}","{('?', '?', '?', 1)}"
"(12, 12, 12, 13, 0)",3,"{(12, 13)}","{(4, '?', '?', 1)}"
"(12, 12, 12, 17, 0)",7,"{(17, 12)}","{(3, '?', '?', 1)}"
"(12, 12, 12, 19, 0)",1,"{(19, 12)}","{(1, 2, 4, 1)}"
"(12, 12, 12, 20, 0)",3,"{(12, 20)}","{('?', '?', 6, 1)}"
"(12, 12, 12, 21, 0)",5,"{(12, 21)}","{(0, '?', '?', 1)}"
"(12, 12, 12, 23, 0)",3,"{(12, 23)}","{('?', '?', 7, 1)}"
"(12, 12, 12, 24, 0)",1,"{(24, 12)}","{(2, 5, 4, 1)}"
"(12, 12, 12, 26, 0)",1,"{(26, 12)}","{('?', 1, 6, 1)}"
"(12, 12, 12, 5, 0)",4,"{(12, 5)}","{('?', '?', 2, 1)}"
"(12, 12, 13, 12, 0)",3,"{(12, 13)}","{(4, '?', 5, 1)}"
"(12, 12, 13, 13, 0)",2,"{(12, 13)}","{(4, '?', 7, 1)}"
"(12, 12, 13, 5, 0)",1,"{(5, 12, 13)}","{(4, 6, 2, 1)}"
"(12, 12, 17, 12, 0)",4,"{(17, 12)}","{(3, '?', '?', 1)}"
"(12, 12, 17, 17, 0)",7,"{(17, 12)}","{(3, '?', '?', 1)}"
"(12, 12, 17, 18, 0)",1,"{(17, 18, 12)}","{(3, 6, 3, 1)}"
"(12, 12, 17, 6, 0)",1,"{(17, 12, 6)}","{(1, '?', 4, 1)}"
"(12, 12, 20, 12, 0)",1,"{(12, 20)}","{('?', 4, 6, 1)}"
"(12, 12, 20, 17, 0)",1,"{(17, 12, 20)}","{(3, 3, 6, 1)}"
"(12, 12, 20, 20, 0)",1,"{(12, 20)}","{('?', 1, 6, 1)}"
"(12, 12, 21, 12, 0)",1,"{(12, 21)}","{(0, 3, 3, 1)}"
"(12, 12, 21, 21, 0)",16,"{(12, 21)}","{(0, '?', '?', 1)}"
"(12, 12, 23, 12, 0)",2,"{(12, 23)}","{('?', '?', 7, 1)}"
"(12, 12, 24, 12, 0)",2,"{(24, 12)}","{(2, '?', '?', 1)}"
"(12, 12, 24, 24, 0)",5,"{(24, 12)}","{(2, '?', '?', 1)}"
"(12, 12, 26, 26, 0)",1,"{(26, 12)}","{(7, '?', 4, 1)}"
"(12, 12, 5, 13, 0)",1,"{(13, 12, 5)}","{(4, 6, 2, 1)}"
"(12, 12, 5, 5, 0)",6,"{(12, 5)}","{('?', '?', 2, 1)}"
"(12, 12, 6, 12, 0)",2,"{(12, 6)}","{(1, '?', '?', 1)}"
"(12, 12, 6, 6, 0)",2,"{(12, 6)}","{(1, '?', '?', 1)}"
"(12, 13, 12, 12, 0)",3,"{(12, 13)}","{(4, '?', '?', 1)}"
"(12, 13, 12, 13, 0)",2,"{(12, 13)}","{(4, 6, '?', 1)}"
"(12, 13, 13, 12, 0)",4,"{(12, 13)}","{(4, '?', '?', 1)}"
"(12, 13, 13, 13, 0)",8,"{(12, 13)}","{(4, '?', '?', 1)}"
"(12, 13, 13, 23, 0)",1,"{(12, 13, 23)}","{(4, 3, 7, 1)}"
"(12, 13, 23, 23, 0)",1,"{(12, 13, 23)}","{(4, 5, 7, 1)}"
"(12, 17, 17, 12, 0)",1,"{(17, 12)}","{(3, 0, 5, 1)}"
"(12, 17, 17, 17, 0)",21,"{(17, 12)}","{(3, '?', '?', 1)}"
"(12, 17, 18, 17, 0)",1,"{(17, 18, 12)}","{(3, 6, 3, 1)}"
"(12, 17, 18, 18, 0)",1,"{(17, 18, 12)}","{(3, '?', 3, 1)}"
"(12, 19, 19, 14, 0)",1,"{(19, 12, 14)}","{('?', 0, 0, 1)}"
"(12, 19, 19, 19, 0)",1,"{(19, 12)}","{('?', 3, 0, 1)}"
"(12, 19, 19, 3, 0)",3,"{(3, 19, 12)}","{('?', '?', 0, 1)}"
"(12, 19, 21, 12, 0)",1,"{(19, 12, 21)}","{(0, 3, 0, 1)}"
"(12, 19, 21, 21, 0)",2,"{(19, 12, 21)}","{(0, '?', 0, 1)}"
"(12, 19, 21, 3, 0)",1,"{(3, 19, 12, 21)}","{(0, 6, 0, 1)}"
"(12, 19, 3, 14, 0)",1,"{(3, 19, 12, 14)}","{(0, '?', 0, 1)}"
"(12, 2, 2, 2, 0)",1,"{(2, 12)}","{('?', 3, 1, 1)}"
"(12, 20, 17, 17, 0)",1,"{(17, 12, 20)}","{(3, 3, 6, 1)}"
"(12, 20, 17, 20, 0)",1,"{(17, 12, 20)}","{(3, 3, 6, 1)}"
"(12, 20, 20, 20, 0)",3,"{(12, 20)}","{('?', '?', 6, 1)}"
"(12, 21, 12, 21, 0)",1,"{(12, 21)}","{(0, 4, 7, 1)}"
"(12, 21, 21, 21, 0)",17,"{(12, 21)}","{(0, '?', '?', 1)}"
"(12, 23, 12, 12, 0)",1,"{(12, 23)}","{('?', 7, 7, 1)}"
"(12, 23, 12, 23, 0)",1,"{(12, 23)}","{(4, 5, 7, 1)}"
"(12, 24, 12, 12, 0)",2,"{(24, 12)}","{(2, 5, '?', 1)}"
"(12, 24, 24, 12, 0)",2,"{(24, 12)}","{(2, '?', 7, 1)}"
"(12, 24, 24, 24, 0)",6,"{(24, 12)}","{(2, '?', '?', 1)}"
"(12, 26, 26, 26, 0)",1,"{(26, 12)}","{(7, 4, 2, 1)}"
"(12, 4, 12, 12, 0)",1,"{(12, 4)}","{(5, 7, 6, 1)}"
"(12, 5, 21, 21, 0)",3,"{(21, 12, 5)}","{(0, '?', '?', 1)}"
"(12, 5, 5, 5, 0)",9,"{(12, 5)}","{('?', '?', 2, 1)}"
"(12, 6, 6, 12, 0)",2,"{(12, 6)}","{(1, '?', '?', 1)}"
