message,count,symbols,fixed_attribute_values
"(11, 14, 2, 0)",1,"{(2, 11, 14)}","{(2, 3, 0)}"
"(11, 14, 8, 0)",1,"{(8, 11, 14)}","{(2, 3, 0)}"
"(11, 15, 1, 0)",1,"{(1, 11, 15)}","{(1, 0, 0)}"
"(11, 15, 15, 0)",1,"{(11, 15)}","{('?', 2, 0)}"
"(11, 15, 2, 0)",4,"{(2, 11, 15)}","{('?', '?', 0)}"
"(11, 2, 2, 0)",7,"{(2, 11)}","{('?', '?', 0)}"
"(11, 4, 4, 0)",2,"{(11, 4)}","{('?', 2, '?')}"
"(11, 8, 4, 0)",1,"{(8, 11, 4)}","{(2, 0, '?')}"
"(11, 8, 8, 0)",3,"{(8, 11)}","{(2, '?', '?')}"
"(14, 1, 2, 0)",1,"{(1, 2, 14)}","{(1, 3, 3)}"
"(14, 14, 11, 0)",1,"{(11, 14)}","{(2, 1, 0)}"
"(14, 14, 14, 0)",1,"{(14,)}","{(1, 1, 0)}"
"(14, 14, 8, 0)",1,"{(8, 14)}","{(2, 1, 0)}"
"(14, 15, 2, 0)",1,"{(2, 14, 15)}","{(1, 3, 0)}"
"(14, 2, 14, 0)",1,"{(2, 14)}","{(1, 3, 1)}"
"(14, 2, 2, 0)",1,"{(2, 14)}","{(1, 3, 1)}"
"(15, 14, 14, 0)",1,"{(14, 15)}","{(1, 3, 0)}"
"(15, 14, 2, 0)",1,"{(2, 14, 15)}","{(1, 3, 0)}"
"(15, 15, 2, 0)",2,"{(2, 15)}","{('?', '?', 0)}"
"(15, 2, 14, 0)",1,"{(2, 14, 15)}","{(3, 3, 0)}"
"(15, 2, 2, 0)",5,"{(2, 15)}","{('?', '?', 0)}"
"(15, 2, 9, 0)",1,"{(9, 2, 15)}","{(0, 3, 0)}"
"(15, 4, 9, 0)",1,"{(9, 4, 15)}","{(0, 0, 0)}"
"(15, 9, 4, 0)",2,"{(9, 4, 15)}","{(0, '?', 0)}"
"(15, 9, 9, 0)",4,"{(9, 15)}","{(0, '?', 0)}"
"(2, 1, 2, 0)",1,"{(1, 2)}","{(3, 3, 3)}"
"(2, 10, 2, 0)",2,"{(2, 10)}","{('?', 3, 1)}"
"(2, 14, 15, 0)",1,"{(2, 14, 15)}","{(3, 3, '?')}"
"(2, 14, 2, 0)",1,"{(2, 14)}","{(1, 3, 1)}"
"(2, 2, 2, 0)",2,"{(2,)}","{('?', 3, '?')}"
"(2, 9, 9, 0)",1,"{(9, 2)}","{(0, 3, '?')}"
"(3, 3, 3, 0)",5,"{(3,)}","{('?', '?', 3)}"
"(3, 3, 9, 0)",1,"{(9, 3)}","{(0, 2, 3)}"
"(4, 3, 3, 0)",1,"{(3, 4)}","{(0, 2, 3)}"
"(4, 4, 4, 0)",1,"{(4,)}","{('?', 0, '?')}"
"(4, 4, 9, 0)",1,"{(9, 4)}","{(0, 0, 1)}"
"(4, 9, 3, 0)",1,"{(9, 3, 4)}","{(0, 0, 3)}"
"(4, 9, 4, 0)",1,"{(9, 4)}","{(0, 0, '?')}"
"(4, 9, 9, 0)",1,"{(9, 4)}","{(0, 0, '?')}"
"(5, 10, 10, 0)",2,"{(10, 5)}","{('?', 1, 2)}"
"(5, 10, 14, 0)",1,"{(10, 5, 14)}","{(1, 1, 2)}"
"(5, 10, 2, 0)",1,"{(10, 2, 5)}","{(3, 1, 2)}"
"(5, 10, 5, 0)",4,"{(10, 5)}","{('?', 1, 2)}"
"(5, 10, 9, 0)",1,"{(9, 10, 5)}","{(0, 1, 2)}"
"(5, 11, 1, 0)",1,"{(1, 11, 5)}","{(1, 2, 2)}"
"(5, 11, 11, 0)",1,"{(11, 5)}","{(2, 2, 2)}"
"(5, 11, 15, 0)",2,"{(11, 5, 15)}","{('?', 2, 2)}"
"(5, 11, 4, 0)",2,"{(11, 4, 5)}","{('?', '?', 2)}"
"(5, 14, 11, 0)",1,"{(11, 5, 14)}","{(1, '?', 2)}"
"(5, 14, 14, 0)",2,"{(5, 14)}","{(1, '?', 2)}"
"(5, 14, 2, 0)",1,"{(2, 5, 14)}","{(1, 3, 2)}"
"(5, 14, 5, 0)",1,"{(5, 14)}","{(1, '?', 2)}"
"(5, 15, 4, 0)",1,"{(4, 5, 15)}","{(3, 2, 2)}"
"(5, 2, 2, 0)",1,"{(2, 5)}","{(3, 3, 2)}"
"(5, 2, 9, 0)",1,"{(9, 2, 5)}","{(0, 3, 2)}"
"(5, 4, 4, 0)",2,"{(4, 5)}","{(3, '?', 2)}"
"(5, 5, 11, 0)",3,"{(11, 5)}","{('?', '?', 2)}"
"(5, 5, 14, 0)",1,"{(5, 14)}","{(1, 3, 2)}"
"(5, 5, 15, 0)",1,"{(5, 15)}","{('?', 2, 2)}"
"(5, 5, 2, 0)",3,"{(2, 5)}","{('?', 3, 2)}"
"(5, 5, 4, 0)",5,"{(4, 5)}","{('?', '?', 2)}"
"(5, 5, 5, 0)",8,"{(5,)}","{('?', '?', 2)}"
"(5, 5, 8, 0)",2,"{(8, 5)}","{(2, '?', 2)}"
"(5, 5, 9, 0)",3,"{(9, 5)}","{(0, '?', 2)}"
"(5, 8, 2, 0)",1,"{(8, 2, 5)}","{(2, 3, 2)}"
"(5, 8, 8, 0)",1,"{(8, 5)}","{(2, '?', 2)}"
"(5, 9, 4, 0)",1,"{(9, 4, 5)}","{(0, 2, 2)}"
"(5, 9, 9, 0)",1,"{(9, 5)}","{(0, 2, 2)}"
"(8, 10, 9, 0)",1,"{(8, 9, 10)}","{('?', '?', 1)}"
"(8, 2, 10, 0)",1,"{(8, 2, 10)}","{('?', 3, 1)}"
"(8, 2, 2, 0)",1,"{(8, 2)}","{(3, '?', '?')}"
"(8, 4, 4, 0)",5,"{(8, 4)}","{('?', '?', 1)}"
"(8, 4, 9, 0)",4,"{(8, 9, 4)}","{('?', '?', 1)}"
"(8, 8, 4, 0)",3,"{(8, 4)}","{('?', '?', 1)}"
"(8, 8, 9, 0)",1,"{(8, 9)}","{(2, 0, 1)}"
"(8, 9, 10, 0)",1,"{(8, 9, 10)}","{(1, '?', 1)}"
"(8, 9, 9, 0)",5,"{(8, 9)}","{('?', '?', 1)}"
"(9, 3, 3, 0)",3,"{(9, 3)}","{(0, '?', 3)}"
"(9, 4, 9, 0)",1,"{(9, 4)}","{(0, 2, '?')}"
"(9, 9, 4, 0)",1,"{(9, 4)}","{(0, 2, '?')}"
"(9, 9, 9, 0)",4,"{(9,)}","{(0, '?', '?')}"
