message,count,symbols,fixed_attribute_values
"(11, 13, 13, 0)",1,"{(11, 13)}","{(3, 9, 4)}"
"(11, 15, 15, 0)",2,"{(11, 15)}","{(0, 10, '?')}"
"(11, 17, 15, 0)",2,"{(17, 11, 15)}","{(0, 10, '?')}"
"(11, 17, 19, 0)",3,"{(19, 17, 11)}","{('?', '?', '?')}"
"(11, 17, 20, 0)",1,"{(17, 11, 20)}","{(2, 13, 14)}"
"(11, 17, 40, 0)",1,"{(40, 17, 11)}","{(13, '?', 12)}"
"(11, 17, 42, 0)",4,"{(17, 42, 11)}","{('?', '?', '?')}"
"(11, 17, 7, 0)",1,"{(17, 11, 7)}","{(0, 10, 14)}"
"(11, 19, 10, 0)",1,"{(19, 10, 11)}","{(2, 7, 12)}"
"(11, 19, 19, 0)",6,"{(19, 11)}","{('?', '?', '?')}"
"(11, 20, 11, 0)",1,"{(11, 20)}","{(7, 14, 8)}"
"(11, 20, 19, 0)",17,"{(19, 11, 20)}","{('?', '?', '?')}"
"(11, 20, 20, 0)",5,"{(11, 20)}","{('?', '?', '?')}"
"(11, 20, 22, 0)",1,"{(11, 20, 22)}","{(7, 10, 12)}"
"(11, 20, 29, 0)",5,"{(11, 20, 29)}","{('?', '?', '?')}"
"(11, 22, 1, 0)",4,"{(1, 11, 22)}","{('?', '?', '?')}"
"(11, 22, 15, 0)",6,"{(11, 22, 15)}","{('?', 10, '?')}"
"(11, 22, 20, 0)",1,"{(11, 20, 22)}","{(7, 10, 12)}"
"(11, 22, 22, 0)",6,"{(11, 22)}","{('?', 10, '?')}"
"(11, 22, 26, 0)",2,"{(26, 11, 22)}","{('?', '?', '?')}"
"(11, 22, 27, 0)",5,"{(27, 11, 22)}","{('?', 10, '?')}"
"(11, 22, 28, 0)",3,"{(11, 28, 22)}","{('?', '?', 14)}"
"(11, 22, 4, 0)",1,"{(11, 4, 22)}","{(3, 10, 15)}"
"(11, 22, 40, 0)",6,"{(40, 11, 22)}","{('?', '?', '?')}"
"(11, 22, 7, 0)",4,"{(11, 22, 7)}","{('?', 10, '?')}"
"(11, 23, 23, 0)",9,"{(11, 23)}","{('?', '?', '?')}"
"(11, 23, 4, 0)",2,"{(11, 4, 23)}","{(14, '?', '?')}"
"(11, 23, 40, 0)",1,"{(40, 11, 23)}","{(14, '?', 4)}"
"(11, 23, 51, 0)",6,"{(51, 11, 23)}","{('?', 0, '?')}"
"(11, 24, 20, 0)",1,"{(24, 11, 20)}","{('?', 14, 4)}"
"(11, 24, 40, 0)",1,"{(24, 40, 11)}","{('?', 9, 0)}"
"(11, 25, 1, 0)",4,"{(25, 11, 1)}","{('?', '?', '?')}"
"(11, 25, 25, 0)",2,"{(25, 11)}","{(3, 12, '?')}"
"(11, 26, 22, 0)",2,"{(26, 11, 22)}","{('?', 12, 8)}"
"(11, 26, 3, 0)",6,"{(3, 26, 11)}","{('?', '?', '?')}"
"(11, 26, 34, 0)",5,"{(26, 11, 34)}","{('?', '?', '?')}"
"(11, 27, 1, 0)",1,"{(27, 1, 11)}","{(14, 10, 0)}"
"(11, 27, 27, 0)",5,"{(27, 11)}","{('?', 10, '?')}"
"(11, 27, 4, 0)",1,"{(27, 11, 4)}","{(3, 10, 4)}"
"(11, 27, 49, 0)",1,"{(27, 49, 11)}","{(14, 10, 2)}"
"(11, 28, 1, 0)",10,"{(1, 11, 28)}","{('?', '?', '?')}"
"(11, 28, 11, 0)",1,"{(11, 28)}","{(7, 10, 14)}"
"(11, 28, 15, 0)",7,"{(11, 28, 15)}","{('?', 10, '?')}"
"(11, 28, 27, 0)",5,"{(27, 11, 28)}","{('?', 10, '?')}"
"(11, 28, 28, 0)",11,"{(11, 28)}","{('?', '?', '?')}"
"(11, 28, 29, 0)",10,"{(11, 28, 29)}","{('?', '?', '?')}"
"(11, 28, 3, 0)",11,"{(3, 11, 28)}","{('?', '?', '?')}"
"(11, 29, 19, 0)",3,"{(19, 11, 29)}","{('?', 0, '?')}"
"(11, 29, 28, 0)",2,"{(11, 28, 29)}","{(7, 9, '?')}"
"(11, 29, 29, 0)",10,"{(11, 29)}","{('?', '?', '?')}"
"(11, 29, 47, 0)",4,"{(11, 29, 47)}","{('?', '?', '?')}"
"(11, 3, 1, 0)",1,"{(3, 1, 11)}","{(14, 12, 2)}"
"(11, 3, 23, 0)",3,"{(3, 11, 23)}","{('?', 1, '?')}"
"(11, 3, 3, 0)",14,"{(3, 11)}","{('?', '?', '?')}"
"(11, 31, 42, 0)",1,"{(42, 11, 31)}","{(2, 13, 14)}"
"(11, 31, 51, 0)",2,"{(51, 11, 31)}","{(14, '?', 14)}"
"(11, 34, 23, 0)",3,"{(34, 11, 23)}","{('?', 1, '?')}"
"(11, 34, 34, 0)",12,"{(34, 11)}","{('?', '?', '?')}"
"(11, 34, 42, 0)",3,"{(34, 11, 42)}","{('?', '?', 0)}"
"(11, 34, 47, 0)",8,"{(34, 11, 47)}","{('?', 0, '?')}"
"(11, 34, 51, 0)",3,"{(51, 34, 11)}","{('?', 0, '?')}"
"(11, 4, 20, 0)",3,"{(11, 4, 20)}","{('?', '?', '?')}"
"(11, 42, 19, 0)",2,"{(19, 42, 11)}","{('?', '?', '?')}"
"(11, 42, 20, 0)",1,"{(42, 11, 20)}","{(0, '?', 4)}"
"(11, 42, 42, 0)",7,"{(42, 11)}","{('?', '?', '?')}"
"(11, 48, 4, 0)",1,"{(48, 11, 4)}","{(3, 10, 15)}"
"(11, 9, 1, 0)",2,"{(9, 11, 1)}","{('?', '?', 8)}"
"(11, 9, 34, 0)",1,"{(9, 34, 11)}","{(13, 1, 14)}"
"(11, 9, 40, 0)",2,"{(40, 9, 11)}","{('?', '?', 8)}"
"(12, 1, 1, 0)",9,"{(1, 12)}","{('?', '?', '?')}"
"(12, 1, 40, 0)",2,"{(40, 1, 12)}","{(8, 10, '?')}"
"(12, 12, 1, 0)",4,"{(1, 12)}","{('?', '?', '?')}"
"(12, 12, 23, 0)",9,"{(12, 23)}","{('?', '?', '?')}"
"(12, 12, 30, 0)",5,"{(12, 30)}","{(5, '?', '?')}"
"(12, 12, 34, 0)",3,"{(34, 12)}","{(9, '?', '?')}"
"(12, 12, 51, 0)",6,"{(51, 12)}","{('?', 0, '?')}"
"(12, 13, 1, 0)",3,"{(1, 12, 13)}","{(8, '?', '?')}"
"(12, 13, 23, 0)",1,"{(12, 13, 23)}","{(8, 1, 13)}"
"(12, 13, 27, 0)",6,"{(27, 12, 13)}","{(5, '?', '?')}"
"(12, 13, 28, 0)",1,"{(28, 12, 13)}","{(5, 9, 10)}"
"(12, 13, 30, 0)",6,"{(12, 13, 30)}","{(5, '?', '?')}"
"(12, 13, 34, 0)",1,"{(34, 12, 13)}","{(12, 14, 11)}"
"(12, 13, 47, 0)",1,"{(12, 13, 47)}","{(12, 0, 13)}"
"(12, 15, 15, 0)",5,"{(12, 15)}","{('?', 10, '?')}"
"(12, 15, 41, 0)",1,"{(41, 12, 15)}","{(9, 10, 13)}"
"(12, 17, 17, 0)",2,"{(17, 12)}","{('?', '?', 13)}"
"(12, 17, 19, 0)",10,"{(17, 19, 12)}","{('?', '?', '?')}"
"(12, 19, 19, 0)",12,"{(19, 12)}","{('?', '?', '?')}"
"(12, 19, 20, 0)",11,"{(19, 12, 20)}","{('?', '?', '?')}"
"(12, 19, 5, 0)",2,"{(19, 12, 5)}","{('?', '?', '?')}"
"(12, 19, 6, 0)",1,"{(19, 12, 6)}","{(4, 7, 10)}"
"(12, 23, 23, 0)",6,"{(12, 23)}","{('?', '?', '?')}"
"(12, 23, 34, 0)",1,"{(34, 12, 23)}","{(9, 1, 11)}"
"(12, 23, 51, 0)",6,"{(51, 12, 23)}","{('?', 0, '?')}"
"(12, 24, 15, 0)",3,"{(24, 12, 15)}","{('?', 12, '?')}"
"(12, 24, 24, 0)",1,"{(24, 12)}","{(12, 12, 11)}"
"(12, 24, 3, 0)",7,"{(24, 3, 12)}","{('?', '?', '?')}"
"(12, 24, 34, 0)",4,"{(24, 34, 12)}","{('?', '?', '?')}"
"(12, 24, 41, 0)",9,"{(24, 41, 12)}","{('?', '?', '?')}"
"(12, 24, 8, 0)",1,"{(24, 8, 12)}","{(12, 1, 11)}"
"(12, 27, 13, 0)",2,"{(27, 12, 13)}","{(5, 10, '?')}"
"(12, 27, 27, 0)",3,"{(27, 12)}","{(5, 10, '?')}"
"(12, 27, 4, 0)",3,"{(27, 12, 4)}","{(8, 10, '?')}"
"(12, 3, 41, 0)",2,"{(41, 3, 12)}","{('?', 9, '?')}"
"(12, 30, 19, 0)",9,"{(19, 12, 30)}","{(5, '?', '?')}"
"(12, 30, 30, 0)",1,"{(12, 30)}","{(5, 13, 10)}"
"(12, 30, 51, 0)",2,"{(51, 12, 30)}","{(5, 13, '?')}"
"(12, 34, 34, 0)",4,"{(34, 12)}","{('?', '?', '?')}"
"(12, 34, 42, 0)",1,"{(34, 12, 42)}","{(9, 1, 13)}"
"(12, 34, 47, 0)",8,"{(34, 12, 47)}","{('?', '?', '?')}"
"(12, 4, 20, 0)",5,"{(20, 12, 4)}","{('?', '?', '?')}"
"(12, 4, 30, 0)",2,"{(12, 4, 30)}","{(5, '?', '?')}"
"(12, 4, 4, 0)",1,"{(12, 4)}","{(8, '?', 11)}"
"(12, 40, 15, 0)",1,"{(40, 12, 15)}","{(12, 10, 13)}"
"(12, 40, 16, 0)",1,"{(40, 16, 12)}","{(8, '?', 13)}"
"(12, 40, 17, 0)",5,"{(40, 17, 12)}","{('?', '?', '?')}"
"(12, 40, 20, 0)",4,"{(40, 12, 20)}","{('?', '?', '?')}"
"(12, 40, 30, 0)",1,"{(40, 12, 30)}","{(5, '?', 10)}"
"(12, 40, 34, 0)",1,"{(40, 34, 12)}","{(12, 1, 13)}"
"(12, 40, 4, 0)",4,"{(40, 12, 4)}","{('?', '?', '?')}"
"(12, 40, 40, 0)",2,"{(40, 12)}","{('?', '?', '?')}"
"(12, 41, 15, 0)",5,"{(41, 12, 15)}","{('?', '?', '?')}"
"(12, 41, 17, 0)",6,"{(41, 12, 17)}","{(9, '?', '?')}"
"(12, 41, 24, 0)",2,"{(24, 41, 12)}","{(9, '?', 11)}"
"(12, 41, 3, 0)",9,"{(41, 3, 12)}","{('?', '?', '?')}"
"(12, 41, 34, 0)",5,"{(41, 34, 12)}","{('?', '?', '?')}"
"(12, 41, 41, 0)",2,"{(41, 12)}","{('?', '?', 11)}"
"(12, 47, 47, 0)",1,"{(12, 47)}","{(9, 8, 11)}"
"(12, 51, 16, 0)",15,"{(16, 51, 12)}","{('?', '?', '?')}"
"(12, 51, 20, 0)",13,"{(51, 12, 20)}","{('?', '?', '?')}"
"(12, 51, 51, 0)",6,"{(51, 12)}","{(5, '?', '?')}"
"(12, 8, 19, 0)",8,"{(8, 19, 12)}","{('?', '?', '?')}"
"(12, 8, 47, 0)",12,"{(8, 12, 47)}","{('?', '?', '?')}"
"(12, 8, 8, 0)",15,"{(8, 12)}","{('?', '?', '?')}"
"(13, 1, 1, 0)",8,"{(1, 13)}","{('?', '?', '?')}"
"(13, 1, 22, 0)",2,"{(1, 13, 22)}","{('?', 10, 4)}"
"(13, 1, 25, 0)",1,"{(1, 13, 25)}","{(8, 12, 2)}"
"(13, 1, 40, 0)",1,"{(40, 1, 13)}","{(8, 12, 4)}"
"(13, 13, 1, 0)",9,"{(1, 13)}","{('?', '?', '?')}"
"(13, 13, 15, 0)",5,"{(13, 15)}","{('?', '?', '?')}"
"(13, 13, 23, 0)",12,"{(13, 23)}","{('?', '?', '?')}"
"(13, 13, 27, 0)",5,"{(27, 13)}","{(5, '?', '?')}"
"(13, 13, 3, 0)",6,"{(3, 13)}","{('?', '?', '?')}"
"(13, 13, 30, 0)",4,"{(13, 30)}","{(5, '?', '?')}"
"(13, 13, 34, 0)",11,"{(34, 13)}","{('?', '?', '?')}"
"(13, 13, 41, 0)",3,"{(41, 13)}","{('?', '?', '?')}"
"(13, 13, 47, 0)",6,"{(13, 47)}","{('?', 0, '?')}"
"(13, 13, 51, 0)",7,"{(51, 13)}","{('?', 0, '?')}"
"(13, 13, 8, 0)",6,"{(8, 13)}","{('?', 0, '?')}"
"(13, 15, 15, 0)",4,"{(13, 15)}","{('?', 10, '?')}"
"(13, 17, 17, 0)",5,"{(17, 13)}","{('?', '?', '?')}"
"(13, 17, 19, 0)",8,"{(17, 19, 13)}","{('?', '?', '?')}"
"(13, 19, 19, 0)",12,"{(19, 13)}","{('?', '?', '?')}"
"(13, 19, 20, 0)",11,"{(19, 20, 13)}","{('?', '?', '?')}"
"(13, 20, 19, 0)",2,"{(19, 20, 13)}","{('?', 5, 0)}"
"(13, 23, 23, 0)",6,"{(13, 23)}","{('?', '?', '?')}"
"(13, 23, 51, 0)",4,"{(51, 13, 23)}","{('?', 0, '?')}"
"(13, 24, 41, 0)",1,"{(24, 41, 13)}","{(12, 12, 0)}"
"(13, 27, 1, 0)",4,"{(1, 27, 13)}","{('?', 10, '?')}"
"(13, 27, 22, 0)",1,"{(27, 13, 22)}","{(8, 10, 4)}"
"(13, 27, 27, 0)",3,"{(27, 13)}","{(5, 10, '?')}"
"(13, 27, 30, 0)",3,"{(27, 13, 30)}","{(5, 10, '?')}"
"(13, 27, 4, 0)",4,"{(27, 4, 13)}","{('?', 10, '?')}"
"(13, 27, 40, 0)",1,"{(40, 27, 13)}","{(4, 10, 0)}"
"(13, 30, 19, 0)",9,"{(19, 13, 30)}","{(5, '?', '?')}"
"(13, 30, 30, 0)",2,"{(13, 30)}","{(5, '?', '?')}"
"(13, 30, 51, 0)",3,"{(51, 13, 30)}","{(5, '?', '?')}"
"(13, 33, 19, 0)",6,"{(33, 19, 13)}","{('?', '?', '?')}"
"(13, 33, 8, 0)",1,"{(8, 33, 13)}","{(9, 3, 0)}"
"(13, 4, 17, 0)",1,"{(17, 4, 13)}","{(9, '?', 0)}"
"(13, 4, 19, 0)",1,"{(19, 4, 13)}","{(4, 5, 0)}"
"(13, 4, 20, 0)",5,"{(20, 4, 13)}","{('?', '?', '?')}"
"(13, 4, 30, 0)",3,"{(4, 13, 30)}","{(5, '?', '?')}"
"(13, 40, 27, 0)",1,"{(40, 27, 13)}","{(8, 10, 4)}"
"(13, 40, 40, 0)",1,"{(40, 13)}","{(4, '?', 0)}"
"(13, 40, 41, 0)",1,"{(40, 41, 13)}","{(12, 12, 0)}"
"(13, 42, 19, 0)",2,"{(42, 19, 13)}","{(9, '?', 4)}"
"(13, 51, 19, 0)",1,"{(19, 51, 13)}","{(4, 13, 0)}"
"(13, 51, 20, 0)",15,"{(51, 20, 13)}","{('?', '?', '?')}"
"(13, 51, 51, 0)",8,"{(51, 13)}","{(5, '?', '?')}"
"(13, 8, 19, 0)",9,"{(8, 19, 13)}","{('?', '?', '?')}"
"(13, 8, 8, 0)",13,"{(8, 13)}","{('?', '?', '?')}"
"(14, 1, 1, 0)",7,"{(1, 14)}","{('?', '?', '?')}"
"(14, 1, 23, 0)",3,"{(1, 14, 23)}","{('?', '?', '?')}"
"(14, 1, 25, 0)",1,"{(1, 14, 25)}","{(8, 12, 15)}"
"(14, 1, 27, 0)",4,"{(1, 27, 14)}","{('?', 10, '?')}"
"(14, 1, 51, 0)",5,"{(1, 51, 14)}","{('?', '?', '?')}"
"(14, 14, 1, 0)",6,"{(1, 14)}","{('?', '?', '?')}"
"(14, 14, 14, 0)",6,"{(14,)}","{('?', '?', '?')}"
"(14, 14, 16, 0)",2,"{(16, 14)}","{('?', 1, 1)}"
"(14, 14, 20, 0)",7,"{(20, 14)}","{('?', '?', '?')}"
"(14, 14, 25, 0)",7,"{(25, 14)}","{('?', '?', '?')}"
"(14, 14, 30, 0)",3,"{(14, 30)}","{(5, '?', '?')}"
"(14, 14, 31, 0)",7,"{(14, 31)}","{('?', '?', '?')}"
"(14, 14, 32, 0)",7,"{(32, 14)}","{('?', '?', '?')}"
"(14, 14, 39, 0)",5,"{(14, 39)}","{('?', '?', '?')}"
"(14, 14, 40, 0)",5,"{(40, 14)}","{('?', '?', '?')}"
"(14, 14, 44, 0)",2,"{(44, 14)}","{('?', 9, '?')}"
"(14, 14, 51, 0)",3,"{(51, 14)}","{('?', 14, '?')}"
"(14, 14, 6, 0)",7,"{(14, 6)}","{('?', '?', '?')}"
"(14, 14, 7, 0)",1,"{(14, 7)}","{(5, 10, 1)}"
"(14, 16, 16, 0)",2,"{(16, 14)}","{('?', 0, 1)}"
"(14, 16, 19, 0)",7,"{(16, 19, 14)}","{('?', '?', '?')}"
"(14, 16, 20, 0)",3,"{(16, 20, 14)}","{('?', 0, '?')}"
"(14, 16, 5, 0)",1,"{(16, 5, 14)}","{(4, 0, 5)}"
"(14, 16, 51, 0)",4,"{(16, 51, 14)}","{('?', 0, '?')}"
"(14, 17, 15, 0)",1,"{(17, 14, 15)}","{(12, 10, 15)}"
"(14, 17, 41, 0)",1,"{(17, 14, 41)}","{(9, 10, 15)}"
"(14, 17, 43, 0)",2,"{(17, 43, 14)}","{('?', '?', '?')}"
"(14, 19, 51, 0)",2,"{(51, 19, 14)}","{(4, '?', 7)}"
"(14, 19, 6, 0)",1,"{(19, 14, 6)}","{(4, 7, 3)}"
"(14, 2, 43, 0)",1,"{(2, 43, 14)}","{(9, 14, 7)}"
"(14, 20, 40, 0)",1,"{(40, 20, 14)}","{(8, '?', 3)}"
"(14, 25, 15, 0)",1,"{(25, 14, 15)}","{(12, 10, 6)}"
"(14, 25, 23, 0)",1,"{(25, 14, 23)}","{(4, 1, 15)}"
"(14, 25, 27, 0)",4,"{(25, 27, 14)}","{('?', 10, '?')}"
"(14, 25, 3, 0)",4,"{(25, 3, 14)}","{('?', '?', '?')}"
"(14, 25, 41, 0)",1,"{(25, 14, 41)}","{(9, 9, 6)}"
"(14, 25, 47, 0)",2,"{(25, 14, 47)}","{(12, '?', 6)}"
"(14, 25, 51, 0)",1,"{(25, 51, 14)}","{(8, 14, 15)}"
"(14, 25, 8, 0)",2,"{(8, 25, 14)}","{(12, '?', 6)}"
"(14, 27, 27, 0)",1,"{(27, 14)}","{(5, 10, 15)}"
"(14, 27, 30, 0)",1,"{(27, 14, 30)}","{(5, 10, 15)}"
"(14, 30, 19, 0)",7,"{(19, 14, 30)}","{(5, '?', '?')}"
"(14, 30, 30, 0)",1,"{(14, 30)}","{(5, 1, 6)}"
"(14, 30, 33, 0)",1,"{(33, 14, 30)}","{(9, 0, 6)}"
"(14, 30, 51, 0)",3,"{(51, 14, 30)}","{('?', 0, '?')}"
"(14, 32, 19, 0)",15,"{(32, 19, 14)}","{('?', '?', '?')}"
"(14, 32, 32, 0)",2,"{(32, 14)}","{('?', 0, '?')}"
"(14, 33, 33, 0)",3,"{(33, 14)}","{('?', '?', 6)}"
"(14, 37, 19, 0)",4,"{(19, 37, 14)}","{(9, '?', '?')}"
"(14, 37, 37, 0)",1,"{(37, 14)}","{(9, 0, 3)}"
"(14, 37, 43, 0)",1,"{(43, 37, 14)}","{(12, 14, 7)}"
"(14, 38, 43, 0)",2,"{(38, 43, 14)}","{('?', 0, '?')}"
"(14, 38, 8, 0)",1,"{(38, 8, 14)}","{(12, 1, 15)}"
"(14, 39, 37, 0)",5,"{(37, 14, 39)}","{('?', '?', '?')}"
"(14, 39, 39, 0)",7,"{(14, 39)}","{('?', '?', '?')}"
"(14, 39, 41, 0)",7,"{(41, 14, 39)}","{('?', '?', '?')}"
"(14, 39, 43, 0)",9,"{(43, 14, 39)}","{('?', '?', '?')}"
"(14, 39, 48, 0)",2,"{(48, 14, 39)}","{(9, 10, '?')}"
"(14, 4, 15, 0)",1,"{(4, 14, 15)}","{(12, 10, 6)}"
"(14, 40, 16, 0)",2,"{(40, 16, 14)}","{('?', '?', 1)}"
"(14, 40, 20, 0)",4,"{(40, 20, 14)}","{('?', '?', '?')}"
"(14, 40, 30, 0)",2,"{(40, 14, 30)}","{(5, '?', '?')}"
"(14, 40, 32, 0)",2,"{(40, 32, 14)}","{('?', '?', '?')}"
"(14, 40, 36, 0)",3,"{(40, 36, 14)}","{('?', '?', '?')}"
"(14, 40, 37, 0)",2,"{(40, 37, 14)}","{('?', '?', '?')}"
"(14, 40, 40, 0)",2,"{(40, 14)}","{(4, '?', '?')}"
"(14, 40, 43, 0)",2,"{(40, 43, 14)}","{('?', '?', '?')}"
"(14, 40, 51, 0)",4,"{(40, 51, 14)}","{('?', '?', '?')}"
"(14, 43, 19, 0)",1,"{(19, 43, 14)}","{(9, 5, 9)}"
"(14, 43, 43, 0)",2,"{(43, 14)}","{('?', 0, 7)}"
"(14, 46, 1, 0)",2,"{(46, 1, 14)}","{(5, '?', 15)}"
"(14, 46, 27, 0)",1,"{(46, 27, 14)}","{(5, 10, 15)}"
"(14, 46, 3, 0)",1,"{(46, 3, 14)}","{(12, 12, 6)}"
"(14, 46, 30, 0)",3,"{(46, 14, 30)}","{(5, '?', '?')}"
"(14, 46, 33, 0)",2,"{(46, 33, 14)}","{('?', 14, 6)}"
"(14, 46, 43, 0)",1,"{(46, 43, 14)}","{(12, 14, 7)}"
"(14, 46, 51, 0)",9,"{(46, 51, 14)}","{('?', '?', '?')}"
"(14, 46, 8, 0)",1,"{(46, 8, 14)}","{(12, 1, 15)}"
"(14, 48, 16, 0)",3,"{(48, 16, 14)}","{('?', 10, 1)}"
"(14, 48, 25, 0)",2,"{(48, 25, 14)}","{('?', 10, 9)}"
"(14, 48, 32, 0)",4,"{(48, 32, 14)}","{('?', 10, '?')}"
"(14, 48, 36, 0)",3,"{(48, 36, 14)}","{('?', 10, '?')}"
"(14, 48, 39, 0)",3,"{(48, 14, 39)}","{('?', 10, '?')}"
"(14, 48, 4, 0)",3,"{(48, 4, 14)}","{('?', 10, '?')}"
"(14, 48, 41, 0)",1,"{(48, 41, 14)}","{(12, 10, 9)}"
"(14, 48, 43, 0)",2,"{(48, 43, 14)}","{('?', 10, 9)}"
"(14, 48, 6, 0)",2,"{(48, 14, 6)}","{('?', 10, 3)}"
"(14, 48, 9, 0)",3,"{(48, 9, 14)}","{('?', 10, '?')}"
"(14, 5, 19, 0)",3,"{(19, 5, 14)}","{('?', '?', '?')}"
"(14, 5, 20, 0)",1,"{(20, 5, 14)}","{(8, 0, 3)}"
"(14, 50, 41, 0)",5,"{(41, 50, 14)}","{('?', '?', '?')}"
"(14, 51, 19, 0)",1,"{(19, 51, 14)}","{(5, 13, 9)}"
"(14, 6, 20, 0)",1,"{(20, 14, 6)}","{(4, 14, 5)}"
"(14, 9, 3, 0)",3,"{(9, 3, 14)}","{('?', '?', 15)}"
"(14, 9, 41, 0)",2,"{(9, 14, 41)}","{(9, '?', 15)}"
"(14, 9, 8, 0)",1,"{(8, 9, 14)}","{(12, 14, 15)}"
"(15, 15, 15, 0)",1,"{(15,)}","{(15, 2, 4)}"
"(16, 16, 16, 0)",10,"{(16,)}","{('?', '?', 1)}"
"(16, 16, 19, 0)",6,"{(16, 19)}","{('?', '?', 1)}"
"(16, 19, 16, 0)",5,"{(16, 19)}","{('?', '?', 1)}"
"(16, 19, 19, 0)",2,"{(16, 19)}","{(4, '?', '?')}"
"(16, 19, 5, 0)",5,"{(16, 19, 5)}","{(4, '?', '?')}"
"(16, 19, 51, 0)",14,"{(16, 51, 19)}","{('?', '?', '?')}"
"(16, 19, 6, 0)",11,"{(16, 19, 6)}","{('?', '?', '?')}"
"(16, 32, 19, 0)",3,"{(16, 32, 19)}","{('?', '?', '?')}"
"(16, 40, 16, 0)",1,"{(16, 40)}","{(4, 3, 3)}"
"(16, 5, 16, 0)",8,"{(16, 5)}","{('?', '?', '?')}"
"(16, 5, 19, 0)",14,"{(16, 19, 5)}","{('?', '?', '?')}"
"(16, 5, 20, 0)",3,"{(16, 20, 5)}","{('?', '?', '?')}"
"(16, 5, 32, 0)",1,"{(16, 32, 5)}","{(8, 8, 3)}"
"(16, 5, 40, 0)",1,"{(16, 40, 5)}","{(4, 15, 5)}"
"(16, 5, 46, 0)",1,"{(16, 5, 46)}","{(4, 3, 5)}"
"(16, 5, 5, 0)",6,"{(16, 5)}","{('?', '?', '?')}"
"(16, 5, 6, 0)",2,"{(16, 5, 6)}","{('?', 3, '?')}"
"(16, 51, 16, 0)",12,"{(16, 51)}","{('?', '?', '?')}"
"(16, 51, 19, 0)",3,"{(16, 19, 51)}","{('?', '?', 9)}"
"(17, 10, 10, 0)",7,"{(17, 10)}","{('?', '?', '?')}"
"(17, 10, 19, 0)",9,"{(17, 10, 19)}","{('?', '?', 8)}"
"(17, 17, 10, 0)",2,"{(17, 10)}","{('?', '?', 8)}"
"(17, 17, 15, 0)",1,"{(17, 15)}","{(15, 10, 8)}"
"(17, 17, 17, 0)",1,"{(17,)}","{(15, '?', 8)}"
"(17, 17, 19, 0)",6,"{(17, 19)}","{('?', '?', 8)}"
"(17, 17, 27, 0)",1,"{(17, 27)}","{(11, 10, 8)}"
"(17, 17, 41, 0)",1,"{(17, 41)}","{(11, 10, 8)}"
"(17, 17, 43, 0)",1,"{(17, 43)}","{(11, '?', 8)}"
"(17, 17, 7, 0)",1,"{(17, 7)}","{(15, 10, 8)}"
"(17, 19, 19, 0)",1,"{(17, 19)}","{('?', 5, 8)}"
"(17, 20, 19, 0)",3,"{(17, 19, 20)}","{('?', '?', 8)}"
"(17, 20, 20, 0)",3,"{(17, 20)}","{('?', '?', 8)}"
"(17, 20, 31, 0)",1,"{(17, 20, 31)}","{(15, 15, 8)}"
"(17, 40, 20, 0)",1,"{(40, 17, 20)}","{('?', '?', 8)}"
