message,count,symbols,fixed_attribute_values
"(10, 23, 21, 21, 0)",35,"{(10, 21, 23)}","{('?', 4, '?', 2)}"
"(10, 23, 23, 21, 0)",5,"{(10, 21, 23)}","{('?', 4, '?', 2)}"
"(10, 27, 12, 12, 0)",1,"{(10, 27, 12)}","{(0, '?', 2, 2)}"
"(10, 7, 10, 10, 0)",13,"{(10, 7)}","{('?', 1, '?', 2)}"
"(10, 7, 16, 16, 0)",1,"{(16, 10, 7)}","{(2, 6, 5, 2)}"
"(10, 7, 5, 18, 0)",1,"{(10, 18, 5, 7)}","{(0, 6, 7, 2)}"
"(10, 7, 7, 10, 0)",4,"{(10, 7)}","{('?', 1, '?', 2)}"
"(10, 7, 7, 12, 0)",2,"{(10, 12, 7)}","{('?', 1, 1, 2)}"
"(10, 7, 7, 16, 0)",1,"{(16, 10, 7)}","{(5, 1, 1, 2)}"
"(10, 7, 7, 7, 0)",8,"{(10, 7)}","{('?', 1, '?', 2)}"
"(10, 9, 9, 9, 0)",34,"{(9, 10)}","{('?', 0, '?', 2)}"
"(11, 11, 11, 11, 0)",307,"{(11,)}","{('?', 5, '?', '?')}"
"(11, 11, 11, 13, 0)",6,"{(11, 13)}","{('?', 5, '?', 4)}"
"(11, 11, 11, 18, 0)",2,"{(18, 11)}","{('?', 5, '?', 5)}"
"(11, 11, 11, 6, 0)",1,"{(11, 6)}","{(7, 5, '?', 7)}"
"(11, 11, 13, 11, 0)",9,"{(11, 13)}","{('?', 5, '?', 4)}"
"(11, 11, 13, 13, 0)",7,"{(11, 13)}","{('?', 5, '?', 4)}"
"(11, 11, 6, 6, 0)",1,"{(11, 6)}","{(7, 5, '?', 7)}"
"(11, 13, 11, 11, 0)",4,"{(11, 13)}","{('?', 5, '?', '?')}"
"(11, 13, 11, 13, 0)",6,"{(11, 13)}","{('?', 5, '?', 4)}"
"(11, 13, 13, 11, 0)",7,"{(11, 13)}","{('?', 5, '?', 4)}"
"(11, 13, 13, 13, 0)",13,"{(11, 13)}","{('?', 5, '?', 4)}"
"(11, 14, 11, 11, 0)",1,"{(11, 14)}","{(7, 5, 6, 6)}"
"(11, 18, 18, 11, 0)",1,"{(18, 11)}","{(7, 5, 2, 5)}"
"(11, 2, 11, 11, 0)",1,"{(2, 11)}","{(3, 5, 6, 1)}"
"(11, 2, 2, 2, 0)",2,"{(2, 11)}","{('?', 5, '?', 1)}"
"(11, 20, 6, 6, 0)",2,"{(11, 20, 6)}","{('?', 5, '?', 7)}"
"(11, 25, 11, 11, 0)",4,"{(25, 11)}","{('?', 5, '?', 3)}"
"(11, 25, 25, 11, 0)",2,"{(25, 11)}","{('?', 5, '?', 3)}"
"(11, 6, 6, 6, 0)",2,"{(11, 6)}","{('?', 5, '?', 7)}"
"(12, 12, 12, 12, 0)",3,"{(12,)}","{('?', '?', '?', '?')}"
"(12, 12, 12, 18, 0)",14,"{(18, 12)}","{('?', '?', '?', '?')}"
"(12, 12, 12, 21, 0)",1,"{(12, 21)}","{(0, '?', 2, 0)}"
"(12, 12, 18, 18, 0)",14,"{(18, 12)}","{('?', '?', 2, '?')}"
"(12, 12, 21, 18, 0)",1,"{(18, 12, 21)}","{(0, '?', 2, 0)}"
"(12, 14, 14, 14, 0)",1,"{(12, 14)}","{(5, '?', 2, '?')}"
"(12, 20, 6, 6, 0)",1,"{(12, 20, 6)}","{(3, '?', 2, 7)}"
"(12, 21, 21, 21, 0)",1,"{(12, 21)}","{(3, 4, 2, '?')}"
"(12, 27, 12, 18, 0)",2,"{(18, 27, 12)}","{('?', '?', 2, '?')}"
"(12, 27, 22, 18, 0)",1,"{(18, 27, 12, 22)}","{(6, '?', 2, '?')}"
"(12, 6, 6, 6, 0)",3,"{(12, 6)}","{('?', '?', '?', 7)}"
"(13, 11, 11, 11, 0)",2,"{(11, 13)}","{('?', 5, '?', 4)}"
"(13, 11, 11, 13, 0)",4,"{(11, 13)}","{('?', 5, '?', 4)}"
"(13, 11, 13, 11, 0)",6,"{(11, 13)}","{('?', 5, '?', 4)}"
"(13, 11, 13, 13, 0)",10,"{(11, 13)}","{('?', 5, '?', 4)}"
"(13, 13, 11, 11, 0)",6,"{(11, 13)}","{('?', 5, '?', 4)}"
"(13, 13, 11, 13, 0)",10,"{(11, 13)}","{('?', 5, '?', 4)}"
"(13, 13, 13, 11, 0)",10,"{(11, 13)}","{('?', 5, '?', 4)}"
"(13, 13, 13, 13, 0)",342,"{(13,)}","{('?', '?', '?', 4)}"
"(13, 13, 13, 20, 0)",1,"{(20, 13)}","{(1, '?', 5, 4)}"
"(13, 13, 13, 21, 0)",1,"{(21, 13)}","{(6, 4, 2, 4)}"
"(13, 13, 13, 22, 0)",4,"{(13, 22)}","{('?', 3, '?', 4)}"
"(13, 13, 13, 7, 0)",5,"{(13, 7)}","{('?', 1, '?', 4)}"
"(13, 13, 20, 13, 0)",1,"{(20, 13)}","{(3, 5, 1, 4)}"
"(13, 13, 20, 7, 0)",1,"{(20, 13, 7)}","{(4, 1, 5, 4)}"
"(13, 13, 21, 13, 0)",1,"{(21, 13)}","{(3, 4, 2, 4)}"
"(13, 13, 22, 13, 0)",6,"{(13, 22)}","{('?', 3, '?', 4)}"
"(13, 13, 22, 22, 0)",3,"{(13, 22)}","{('?', 3, '?', 4)}"
"(13, 13, 7, 13, 0)",1,"{(13, 7)}","{(6, 1, 6, 4)}"
"(13, 13, 7, 7, 0)",1,"{(13, 7)}","{('?', 1, 1, 4)}"
"(13, 13, 9, 13, 0)",1,"{(9, 13)}","{('?', 0, 3, 4)}"
"(13, 13, 9, 9, 0)",1,"{(9, 13)}","{(6, 0, 7, 4)}"
"(13, 22, 13, 13, 0)",11,"{(13, 22)}","{('?', 3, '?', 4)}"
"(13, 22, 13, 22, 0)",3,"{(13, 22)}","{('?', 3, '?', 4)}"
"(13, 22, 22, 13, 0)",3,"{(13, 22)}","{('?', 3, 5, 4)}"
"(13, 22, 22, 22, 0)",5,"{(13, 22)}","{('?', 3, '?', 4)}"
"(13, 7, 13, 13, 0)",8,"{(13, 7)}","{('?', '?', '?', 4)}"
"(13, 7, 13, 7, 0)",2,"{(13, 7)}","{('?', 1, '?', 4)}"
"(13, 7, 7, 1, 0)",1,"{(1, 13, 7)}","{(7, 1, '?', 4)}"
"(13, 7, 7, 13, 0)",4,"{(13, 7)}","{('?', 1, '?', 4)}"
"(13, 7, 7, 7, 0)",1,"{(13, 7)}","{(7, 1, 1, 4)}"
"(13, 9, 13, 13, 0)",3,"{(9, 13)}","{('?', 0, '?', 4)}"
"(13, 9, 13, 9, 0)",4,"{(9, 13)}","{('?', 0, '?', 4)}"
"(13, 9, 9, 9, 0)",1,"{(9, 13)}","{(5, 0, 2, 4)}"
"(14, 11, 11, 11, 0)",24,"{(11, 14)}","{('?', 5, '?', 6)}"
"(14, 14, 11, 11, 0)",21,"{(11, 14)}","{('?', 5, '?', 6)}"
"(14, 14, 14, 11, 0)",33,"{(11, 14)}","{('?', '?', '?', 6)}"
"(14, 14, 14, 14, 0)",379,"{(14,)}","{('?', '?', '?', 6)}"
"(14, 14, 14, 21, 0)",26,"{(21, 14)}","{('?', '?', '?', 6)}"
"(14, 14, 14, 22, 0)",12,"{(14, 22)}","{('?', 3, '?', 6)}"
"(14, 14, 14, 23, 0)",2,"{(14, 23)}","{('?', 4, '?', 6)}"
"(14, 14, 14, 26, 0)",12,"{(26, 14)}","{('?', '?', '?', 6)}"
"(14, 14, 14, 8, 0)",1,"{(8, 14)}","{(5, 2, 1, 6)}"
"(14, 14, 14, 9, 0)",3,"{(9, 14)}","{('?', 0, '?', 6)}"
"(14, 14, 16, 14, 0)",1,"{(16, 14)}","{(2, 7, 3, 6)}"
"(14, 14, 19, 14, 0)",1,"{(19, 14)}","{(1, 6, 2, 6)}"
"(14, 14, 21, 14, 0)",2,"{(21, 14)}","{('?', 4, '?', 6)}"
"(14, 14, 21, 21, 0)",7,"{(21, 14)}","{('?', 4, '?', 6)}"
"(14, 14, 22, 14, 0)",11,"{(14, 22)}","{('?', '?', '?', 6)}"
"(14, 14, 22, 22, 0)",12,"{(14, 22)}","{('?', 3, '?', 6)}"
"(14, 14, 23, 14, 0)",3,"{(14, 23)}","{('?', 4, '?', 6)}"
"(14, 14, 23, 21, 0)",2,"{(21, 14, 23)}","{('?', 4, '?', 6)}"
"(14, 14, 23, 23, 0)",2,"{(14, 23)}","{('?', 4, '?', 6)}"
"(14, 14, 26, 14, 0)",8,"{(26, 14)}","{('?', '?', '?', 6)}"
"(14, 14, 26, 26, 0)",8,"{(26, 14)}","{('?', '?', '?', 6)}"
"(14, 16, 16, 16, 0)",1,"{(16, 14)}","{('?', 7, 5, 6)}"
"(14, 19, 19, 19, 0)",1,"{(19, 14)}","{(6, 6, 1, 6)}"
"(14, 22, 14, 14, 0)",3,"{(14, 22)}","{('?', 3, '?', 6)}"
"(14, 22, 14, 22, 0)",1,"{(14, 22)}","{(5, 3, 3, 6)}"
"(14, 22, 22, 14, 0)",4,"{(14, 22)}","{('?', 3, '?', 6)}"
"(14, 22, 22, 22, 0)",18,"{(14, 22)}","{('?', 3, '?', 6)}"
"(14, 23, 21, 21, 0)",1,"{(21, 14, 23)}","{(5, 4, 6, 6)}"
"(14, 26, 26, 26, 0)",4,"{(26, 14)}","{('?', '?', '?', 6)}"
"(14, 7, 14, 14, 0)",8,"{(14, 7)}","{('?', 1, '?', 6)}"
"(14, 7, 7, 14, 0)",1,"{(14, 7)}","{(6, 1, 5, 6)}"
"(15, 13, 13, 13, 0)",5,"{(13, 15)}","{('?', 2, '?', 4)}"
"(15, 13, 13, 15, 0)",1,"{(13, 15)}","{(0, 2, 7, 4)}"
"(15, 13, 13, 8, 0)",1,"{(8, 13, 15)}","{(6, 2, 1, 4)}"
"(15, 13, 15, 8, 0)",1,"{(8, 13, 15)}","{(4, 2, '?', 4)}"
"(15, 13, 8, 8, 0)",1,"{(8, 13, 15)}","{(4, 2, 1, 4)}"
"(15, 15, 15, 8, 0)",29,"{(8, 15)}","{('?', 2, '?', '?')}"
"(15, 15, 6, 6, 0)",2,"{(6, 15)}","{('?', 2, '?', 7)}"
"(15, 15, 7, 8, 0)",4,"{(8, 7, 15)}","{('?', 2, '?', 4)}"
"(15, 15, 8, 26, 0)",4,"{(8, 26, 15)}","{('?', 2, '?', '?')}"
"(15, 15, 8, 6, 0)",2,"{(8, 6, 15)}","{('?', 2, '?', 7)}"
"(15, 15, 8, 7, 0)",1,"{(8, 7, 15)}","{(4, 2, 5, 4)}"
"(15, 15, 8, 8, 0)",551,"{(8, 15)}","{('?', 2, '?', '?')}"
"(15, 17, 8, 8, 0)",1,"{(8, 17, 15)}","{(7, 2, 7, 3)}"
"(15, 20, 6, 6, 0)",1,"{(20, 6, 15)}","{(7, '?', 6, 7)}"
"(15, 25, 8, 8, 0)",2,"{(8, 25, 15)}","{('?', 2, 7, 3)}"
"(15, 6, 15, 8, 0)",1,"{(8, 6, 15)}","{(1, 2, 5, 0)}"
"(15, 8, 6, 6, 0)",1,"{(8, 6, 15)}","{(3, 2, 1, 7)}"
"(15, 8, 8, 26, 0)",1,"{(8, 26, 15)}","{(7, 2, 7, 3)}"
"(15, 8, 8, 6, 0)",2,"{(8, 6, 15)}","{(2, 2, '?', 7)}"
"(15, 8, 8, 8, 0)",290,"{(8, 15)}","{('?', 2, '?', '?')}"
"(16, 13, 13, 13, 0)",6,"{(16, 13)}","{('?', '?', 3, 4)}"
"(16, 14, 14, 14, 0)",28,"{(16, 14)}","{('?', 7, '?', 6)}"
"(16, 14, 14, 16, 0)",4,"{(16, 14)}","{('?', 7, '?', 6)}"
"(16, 14, 14, 26, 0)",1,"{(16, 26, 14)}","{(7, 7, 2, 6)}"
"(16, 14, 16, 14, 0)",3,"{(16, 14)}","{('?', 7, '?', 6)}"
"(16, 14, 16, 16, 0)",1,"{(16, 14)}","{(0, 7, 3, 6)}"
"(16, 14, 26, 14, 0)",2,"{(16, 26, 14)}","{('?', 7, '?', 6)}"
"(16, 16, 13, 13, 0)",15,"{(16, 13)}","{('?', 7, '?', 4)}"
"(16, 16, 14, 14, 0)",10,"{(16, 14)}","{('?', 7, '?', 6)}"
"(16, 16, 14, 16, 0)",6,"{(16, 14)}","{('?', 7, '?', 6)}"
"(16, 16, 16, 10, 0)",1,"{(16, 10)}","{(7, 7, '?', 2)}"
"(16, 16, 16, 12, 0)",1,"{(16, 12)}","{(3, '?', 2, 5)}"
"(16, 16, 16, 13, 0)",27,"{(16, 13)}","{('?', 7, '?', 4)}"
"(16, 16, 16, 14, 0)",8,"{(16, 14)}","{('?', 7, '?', 6)}"
"(16, 16, 16, 16, 0)",414,"{(16,)}","{('?', 7, '?', '?')}"
"(16, 16, 16, 18, 0)",2,"{(16, 18)}","{('?', 7, '?', '?')}"
"(16, 16, 16, 2, 0)",5,"{(16, 2)}","{('?', 7, '?', 1)}"
"(16, 16, 16, 20, 0)",10,"{(16, 20)}","{('?', 7, '?', 7)}"
"(16, 16, 16, 25, 0)",3,"{(16, 25)}","{('?', 7, 7, 3)}"
"(16, 16, 16, 26, 0)",1,"{(16, 26)}","{(7, 7, 0, 0)}"
"(16, 16, 16, 6, 0)",39,"{(16, 6)}","{('?', 7, '?', 7)}"
"(16, 16, 2, 16, 0)",6,"{(16, 2)}","{('?', 7, '?', 1)}"
"(16, 16, 2, 2, 0)",3,"{(16, 2)}","{('?', 7, '?', 1)}"
"(16, 16, 20, 6, 0)",2,"{(16, 20, 6)}","{('?', 7, '?', 7)}"
"(16, 16, 25, 16, 0)",2,"{(16, 25)}","{('?', 7, 7, 3)}"
"(16, 16, 25, 25, 0)",3,"{(16, 25)}","{('?', 7, 7, 3)}"
"(16, 16, 26, 26, 0)",1,"{(16, 26)}","{(7, 7, 0, 0)}"
"(16, 16, 6, 16, 0)",1,"{(16, 6)}","{(7, 7, 3, 0)}"
"(16, 16, 6, 26, 0)",2,"{(16, 26, 6)}","{('?', 7, 0, 7)}"
"(16, 16, 6, 6, 0)",32,"{(16, 6)}","{('?', 7, '?', 7)}"
"(16, 2, 16, 16, 0)",4,"{(16, 2)}","{('?', 7, '?', 1)}"
"(16, 2, 16, 2, 0)",7,"{(16, 2)}","{('?', 7, '?', 1)}"
"(16, 2, 2, 16, 0)",3,"{(16, 2)}","{('?', 7, '?', 1)}"
"(16, 2, 2, 2, 0)",8,"{(16, 2)}","{('?', 7, '?', 1)}"
"(16, 20, 6, 6, 0)",4,"{(16, 20, 6)}","{('?', 7, '?', 7)}"
"(16, 21, 2, 2, 0)",1,"{(16, 2, 21)}","{(3, 7, 5, 1)}"
"(16, 25, 16, 16, 0)",4,"{(16, 25)}","{('?', 7, '?', 3)}"
"(16, 25, 25, 25, 0)",2,"{(16, 25)}","{('?', 7, 7, 3)}"
"(16, 26, 16, 16, 0)",1,"{(16, 26)}","{(7, 7, 5, '?')}"
"(16, 6, 16, 16, 0)",4,"{(16, 6)}","{('?', 7, '?', 0)}"
"(16, 6, 6, 6, 0)",7,"{(16, 6)}","{('?', 7, '?', 7)}"
"(17, 11, 11, 11, 0)",1,"{(17, 11)}","{(3, 5, 3, 2)}"
"(17, 13, 13, 13, 0)",2,"{(17, 13)}","{('?', '?', 3, 4)}"
"(17, 17, 11, 11, 0)",1,"{(17, 11)}","{(3, 5, 3, '?')}"
"(17, 17, 13, 13, 0)",2,"{(17, 13)}","{('?', '?', 3, '?')}"
"(17, 17, 17, 17, 0)",11,"{(17,)}","{('?', '?', 3, '?')}"
"(17, 17, 17, 18, 0)",1,"{(17, 18)}","{(0, '?', 3, 5)}"
"(17, 17, 17, 21, 0)",1,"{(17, 21)}","{(4, 4, 3, '?')}"
"(17, 26, 26, 26, 0)",1,"{(17, 26)}","{(7, '?', 3, '?')}"
"(17, 7, 7, 7, 0)",2,"{(17, 7)}","{('?', 1, 3, '?')}"
"(18, 10, 10, 18, 0)",1,"{(18, 10)}","{(5, '?', 5, 5)}"
"(18, 11, 11, 11, 0)",28,"{(18, 11)}","{('?', 5, '?', 5)}"
"(18, 12, 12, 18, 0)",1,"{(18, 12)}","{(3, '?', 2, 5)}"
"(18, 12, 18, 18, 0)",1,"{(18, 12)}","{(6, '?', 2, 5)}"
"(18, 12, 7, 12, 0)",1,"{(18, 12, 7)}","{(3, '?', 1, 5)}"
"(18, 15, 8, 8, 0)",8,"{(8, 18, 15)}","{('?', 2, '?', 5)}"
"(18, 16, 16, 16, 0)",3,"{(16, 18)}","{('?', '?', '?', 5)}"
"(18, 16, 16, 5, 0)",1,"{(16, 18, 5)}","{(1, 7, 4, 5)}"
"(18, 16, 5, 16, 0)",1,"{(16, 18, 5)}","{(2, '?', 6, 5)}"
"(18, 17, 17, 17, 0)",2,"{(17, 18)}","{(0, '?', 3, 5)}"
"(18, 17, 17, 27, 0)",1,"{(17, 18, 27)}","{('?', '?', 3, 5)}"
"(18, 18, 10, 22, 0)",1,"{(18, 10, 22)}","{(5, 3, 3, 5)}"
"(18, 18, 11, 11, 0)",6,"{(18, 11)}","{('?', 5, '?', 5)}"
"(18, 18, 11, 7, 0)",1,"{(18, 11, 7)}","{(0, '?', 1, 5)}"
"(18, 18, 12, 7, 0)",1,"{(18, 12, 7)}","{(3, '?', 1, 5)}"
"(18, 18, 15, 8, 0)",2,"{(8, 18, 15)}","{('?', 2, '?', 5)}"
"(18, 18, 16, 18, 0)",2,"{(16, 18)}","{('?', '?', '?', 5)}"
"(18, 18, 17, 17, 0)",2,"{(17, 18)}","{('?', '?', 3, 5)}"
"(18, 18, 17, 18, 0)",3,"{(17, 18)}","{('?', '?', 3, 5)}"
"(18, 18, 18, 11, 0)",4,"{(18, 11)}","{('?', 5, '?', 5)}"
"(18, 18, 18, 16, 0)",1,"{(16, 18)}","{(4, '?', '?', 5)}"
"(18, 18, 18, 17, 0)",1,"{(17, 18)}","{(5, '?', 3, 5)}"
"(18, 18, 18, 18, 0)",224,"{(18,)}","{('?', '?', '?', 5)}"
"(18, 18, 18, 19, 0)",4,"{(18, 19)}","{('?', '?', '?', 5)}"
"(18, 18, 18, 20, 0)",4,"{(18, 20)}","{('?', '?', '?', 5)}"
"(18, 18, 18, 21, 0)",18,"{(18, 21)}","{('?', '?', '?', 5)}"
"(18, 18, 18, 22, 0)",4,"{(18, 22)}","{('?', '?', '?', 5)}"
"(18, 18, 18, 23, 0)",4,"{(18, 23)}","{('?', 4, '?', 5)}"
"(18, 18, 18, 24, 0)",1,"{(24, 18)}","{(0, '?', 4, 5)}"
"(18, 18, 18, 26, 0)",1,"{(18, 26)}","{(7, '?', 0, 5)}"
"(18, 18, 18, 4, 0)",1,"{(18, 4)}","{(5, '?', 2, 5)}"
"(18, 18, 18, 5, 0)",1,"{(18, 5)}","{(3, '?', 6, 5)}"
"(18, 18, 18, 7, 0)",11,"{(18, 7)}","{('?', '?', '?', 5)}"
"(18, 18, 18, 8, 0)",3,"{(8, 18)}","{('?', 2, 7, 5)}"
"(18, 18, 19, 18, 0)",1,"{(18, 19)}","{(2, '?', 3, 5)}"
"(18, 18, 19, 19, 0)",2,"{(18, 19)}","{('?', '?', '?', 5)}"
"(18, 18, 20, 18, 0)",1,"{(18, 20)}","{(6, '?', 5, 5)}"
"(18, 18, 20, 7, 0)",7,"{(18, 20, 7)}","{('?', '?', '?', 5)}"
"(18, 18, 21, 18, 0)",1,"{(18, 21)}","{(1, '?', 7, 5)}"
"(18, 18, 21, 21, 0)",9,"{(18, 21)}","{('?', 4, '?', 5)}"
"(18, 18, 22, 18, 0)",1,"{(18, 22)}","{(5, 3, 3, 5)}"
"(18, 18, 22, 22, 0)",7,"{(18, 22)}","{('?', '?', '?', 5)}"
"(18, 18, 23, 18, 0)",2,"{(18, 23)}","{('?', 4, '?', 5)}"
"(18, 18, 23, 21, 0)",9,"{(18, 21, 23)}","{('?', 4, '?', 5)}"
"(18, 18, 23, 23, 0)",1,"{(18, 23)}","{(2, '?', 0, 5)}"
"(18, 18, 26, 18, 0)",1,"{(18, 26)}","{(0, '?', 0, 5)}"
"(18, 18, 26, 26, 0)",1,"{(18, 26)}","{(7, '?', 6, 5)}"
"(18, 18, 27, 11, 0)",1,"{(11, 18, 27)}","{(4, '?', 1, 5)}"
"(18, 18, 27, 24, 0)",1,"{(24, 18, 27)}","{(0, '?', 4, 5)}"
"(18, 18, 4, 5, 0)",1,"{(18, 4, 5)}","{(6, '?', 6, 5)}"
"(18, 18, 5, 16, 0)",1,"{(16, 18, 5)}","{(0, '?', 6, 5)}"
"(18, 18, 5, 26, 0)",1,"{(18, 26, 5)}","{(4, '?', 6, 5)}"
"(18, 18, 7, 18, 0)",9,"{(18, 7)}","{('?', '?', '?', 5)}"
"(18, 18, 7, 7, 0)",16,"{(18, 7)}","{('?', '?', '?', 5)}"
"(18, 18, 8, 8, 0)",4,"{(8, 18)}","{('?', 2, '?', 5)}"
"(18, 19, 18, 18, 0)",1,"{(18, 19)}","{(1, '?', 7, 5)}"
"(18, 19, 18, 19, 0)",1,"{(18, 19)}","{('?', '?', 7, 5)}"
"(18, 19, 19, 18, 0)",3,"{(18, 19)}","{('?', '?', '?', 5)}"
"(18, 19, 19, 19, 0)",6,"{(18, 19)}","{('?', '?', '?', 5)}"
"(18, 20, 22, 22, 0)",1,"{(18, 20, 22)}","{('?', 3, 5, 5)}"
"(18, 20, 7, 12, 0)",1,"{(18, 20, 12, 7)}","{(2, '?', 2, 5)}"
"(18, 20, 7, 16, 0)",1,"{(16, 18, 20, 7)}","{(6, '?', 5, 5)}"
"(18, 20, 7, 18, 0)",2,"{(18, 20, 7)}","{('?', '?', 7, 5)}"
"(18, 20, 7, 7, 0)",7,"{(18, 20, 7)}","{('?', '?', '?', 5)}"
"(18, 21, 21, 21, 0)",3,"{(18, 21)}","{('?', 4, '?', 5)}"
