message,count,symbols,fixed_attribute_values
"(4, 10, 10, 0)",1,"{(10, 4)}","{(2, 3, 2)}"
"(4, 14, 14, 0)",1,"{(4, 14)}","{(1, 3, '?')}"
"(4, 4, 10, 0)",1,"{(10, 4)}","{(2, 3, 2)}"
"(4, 4, 4, 0)",1,"{(4,)}","{(1, 3, 2)}"
"(5, 10, 10, 0)",1,"{(10, 5)}","{(2, '?', '?')}"
"(5, 10, 7, 0)",1,"{(10, 5, 7)}","{(2, '?', '?')}"
"(5, 10, 9, 0)",1,"{(9, 10, 5)}","{(2, '?', '?')}"
"(5, 3, 3, 0)",1,"{(3, 5)}","{(1, 1, 2)}"
"(5, 4, 10, 0)",1,"{(10, 4, 5)}","{(2, '?', 2)}"
"(5, 5, 5, 0)",1,"{(5,)}","{('?', 1, 2)}"
"(5, 5, 9, 0)",1,"{(9, 5)}","{(2, 1, '?')}"
"(5, 9, 7, 0)",1,"{(9, 5, 7)}","{(2, 1, '?')}"
"(5, 9, 9, 0)",1,"{(9, 5)}","{(2, 1, '?')}"
"(7, 14, 14, 0)",1,"{(14, 7)}","{(1, 2, 0)}"
"(7, 15, 7, 0)",3,"{(15, 7)}","{('?', 2, '?')}"
"(7, 7, 15, 0)",1,"{(15, 7)}","{(2, 2, 0)}"
"(8, 4, 4, 0)",1,"{(8, 4)}","{('?', 3, 2)}"
"(8, 5, 5, 0)",1,"{(8, 5)}","{('?', '?', 2)}"
"(8, 8, 8, 0)",1,"{(8,)}","{('?', 3, '?')}"
"(9, 10, 10, 0)",1,"{(9, 10)}","{(2, '?', 0)}"
"(9, 14, 14, 0)",1,"{(9, 14)}","{(1, '?', 0)}"
"(9, 15, 9, 0)",1,"{(9, 15)}","{(2, 1, 3)}"
"(9, 9, 9, 0)",1,"{(9,)}","{(2, 1, 0)}"
