message,count,symbols,fixed_attribute_values
"(18, 26, 26, 0)",23,"{(18, 26)}","{(4, '?', '?')}"
"(18, 4, 4, 0)",1,"{(18, 4)}","{(1, 0, 4)}"
"(18, 5, 14, 0)",1,"{(18, 5, 14)}","{(2, 7, 3)}"
"(18, 5, 16, 0)",5,"{(16, 18, 5)}","{('?', 7, '?')}"
"(18, 5, 26, 0)",1,"{(18, 26, 5)}","{(4, 7, 3)}"
"(18, 5, 5, 0)",6,"{(18, 5)}","{('?', '?', '?')}"
"(18, 6, 6, 0)",5,"{(18, 6)}","{('?', 2, '?')}"
"(18, 8, 23, 0)",1,"{(8, 18, 23)}","{('?', '?', 5)}"
"(18, 9, 23, 0)",1,"{(9, 18, 23)}","{('?', '?', 5)}"
"(19, 19, 19, 0)",1,"{(19,)}","{('?', '?', 0)}"
"(20, 10, 10, 0)",1,"{(10, 20)}","{(2, 7, 1)}"
"(20, 11, 11, 0)",1,"{(11, 20)}","{(2, 4, 3)}"
"(20, 18, 20, 0)",1,"{(18, 20)}","{(2, 0, 5)}"
"(20, 20, 18, 0)",1,"{(18, 20)}","{(2, 0, 7)}"
"(20, 20, 20, 0)",57,"{(20,)}","{(2, '?', '?')}"
"(21, 25, 25, 0)",1,"{(25, 21)}","{(0, 4, 6)}"
"(23, 23, 23, 0)",13,"{(23,)}","{('?', 6, '?')}"
"(25, 10, 25, 0)",1,"{(25, 10)}","{(0, '?', 1)}"
"(25, 25, 10, 0)",2,"{(25, 10)}","{(0, '?', 1)}"
"(25, 25, 25, 0)",60,"{(25,)}","{(0, '?', '?')}"
"(26, 26, 26, 0)",49,"{(26,)}","{(4, '?', '?')}"
"(4, 18, 4, 0)",2,"{(18, 4)}","{(1, 0, '?')}"
"(4, 4, 18, 0)",1,"{(18, 4)}","{(1, 0, 2)}"
"(4, 4, 4, 0)",63,"{(4,)}","{(1, '?', '?')}"
"(6, 13, 13, 0)",1,"{(13, 6)}","{('?', 5, 6)}"
"(6, 18, 18, 0)",1,"{(18, 6)}","{('?', 0, 6)}"
"(6, 6, 18, 0)",1,"{(18, 6)}","{('?', 0, 6)}"
"(6, 6, 6, 0)",1,"{(6,)}","{('?', 2, 6)}"
"(7, 7, 7, 0)",58,"{(7,)}","{(7, '?', '?')}"
