message,count,symbols,fixed_attribute_values
"(17, 13, 14, 0)",1,"{(17, 13, 14)}","{('?', 1, 4)}"
"(17, 13, 17, 0)",2,"{(17, 13)}","{('?', '?', '?')}"
"(17, 14, 17, 0)",1,"{(17, 14)}","{(1, 6, '?')}"
"(17, 14, 23, 0)",1,"{(17, 14, 23)}","{(4, 2, 4)}"
"(17, 14, 6, 0)",1,"{(17, 14, 6)}","{(1, 6, '?')}"
"(17, 17, 17, 0)",8,"{(17,)}","{('?', '?', '?')}"
"(17, 17, 19, 0)",3,"{(17, 19)}","{('?', '?', '?')}"
"(17, 17, 6, 0)",1,"{(17, 6)}","{(1, 6, '?')}"
"(17, 19, 17, 0)",3,"{(17, 19)}","{('?', '?', '?')}"
"(17, 19, 19, 0)",2,"{(17, 19)}","{('?', 7, '?')}"
"(17, 6, 6, 0)",1,"{(17, 6)}","{(5, 6, '?')}"
"(17, 9, 17, 0)",1,"{(17, 9)}","{(0, 7, 3)}"
"(17, 9, 19, 0)",1,"{(17, 19, 9)}","{('?', 7, 3)}"
"(18, 13, 18, 0)",1,"{(18, 13)}","{(1, 5, 2)}"
"(18, 18, 13, 0)",2,"{(18, 13)}","{(0, '?', 2)}"
"(18, 18, 18, 0)",3,"{(18,)}","{('?', '?', 2)}"
"(18, 18, 27, 0)",1,"{(18, 27)}","{(1, 0, 2)}"
"(18, 18, 7, 0)",2,"{(18, 7)}","{('?', 5, 2)}"
"(18, 27, 18, 0)",2,"{(18, 27)}","{(1, '?', 2)}"
"(18, 27, 27, 0)",2,"{(18, 27)}","{(1, '?', 2)}"
"(18, 7, 13, 0)",1,"{(18, 13, 7)}","{(0, 5, 2)}"
"(18, 7, 18, 0)",2,"{(18, 7)}","{('?', 5, 2)}"
"(19, 10, 10, 0)",3,"{(10, 19)}","{('?', '?', 1)}"
"(19, 10, 4, 0)",3,"{(10, 19, 4)}","{('?', '?', 1)}"
"(19, 14, 19, 0)",1,"{(19, 14)}","{(2, 7, 5)}"
"(19, 16, 19, 0)",5,"{(16, 19)}","{('?', 7, '?')}"
"(19, 17, 19, 0)",4,"{(17, 19)}","{('?', 7, '?')}"
"(19, 19, 10, 0)",2,"{(10, 19)}","{('?', '?', '?')}"
"(19, 19, 14, 0)",3,"{(19, 14)}","{('?', 7, 4)}"
"(19, 19, 16, 0)",4,"{(16, 19)}","{('?', 7, '?')}"
"(19, 19, 19, 0)",6,"{(19,)}","{('?', '?', '?')}"
"(19, 19, 2, 0)",1,"{(2, 19)}","{(5, 6, 1)}"
"(19, 19, 22, 0)",1,"{(19, 22)}","{(3, 6, 1)}"
"(19, 2, 10, 0)",1,"{(10, 2, 19)}","{(5, 2, 1)}"
"(19, 2, 19, 0)",1,"{(2, 19)}","{(5, 2, 1)}"
"(19, 23, 19, 0)",1,"{(19, 23)}","{(7, 7, 2)}"
"(19, 9, 10, 0)",1,"{(9, 10, 19)}","{(5, 7, 3)}"
"(19, 9, 19, 0)",4,"{(9, 19)}","{('?', 7, '?')}"
"(2, 10, 10, 0)",1,"{(2, 10)}","{(5, 4, 2)}"
"(2, 10, 19, 0)",2,"{(19, 2, 10)}","{('?', 4, 1)}"
"(2, 10, 26, 0)",3,"{(26, 2, 10)}","{(5, 4, '?')}"
"(2, 10, 3, 0)",2,"{(3, 2, 10)}","{('?', '?', 1)}"
"(2, 10, 4, 0)",3,"{(2, 10, 4)}","{('?', '?', 1)}"
"(2, 10, 6, 0)",2,"{(2, 10, 6)}","{('?', 4, 1)}"
"(2, 19, 10, 0)",1,"{(10, 2, 19)}","{(5, 2, 1)}"
"(2, 2, 14, 0)",1,"{(2, 14)}","{(2, 4, 5)}"
"(2, 2, 19, 0)",2,"{(2, 19)}","{('?', 4, 4)}"
"(2, 2, 2, 0)",1,"{(2,)}","{(2, 4, 7)}"
"(2, 2, 20, 0)",1,"{(2, 20)}","{(5, '?', 4)}"
"(2, 2, 21, 0)",1,"{(2, 21)}","{(5, '?', 4)}"
"(2, 2, 22, 0)",3,"{(2, 22)}","{('?', '?', '?')}"
"(2, 2, 26, 0)",1,"{(2, 26)}","{(5, 4, 5)}"
"(2, 2, 27, 0)",1,"{(2, 27)}","{(5, '?', 7)}"
"(2, 2, 6, 0)",3,"{(2, 6)}","{('?', 4, 4)}"
"(2, 20, 20, 0)",1,"{(2, 20)}","{(3, '?', 4)}"
"(2, 20, 21, 0)",1,"{(2, 20, 21)}","{(2, '?', 4)}"
"(2, 20, 3, 0)",1,"{(2, 3, 20)}","{(5, 3, 1)}"
"(2, 21, 20, 0)",2,"{(2, 20, 21)}","{('?', '?', 4)}"
"(2, 21, 21, 0)",2,"{(2, 21)}","{('?', '?', 4)}"
"(2, 22, 2, 0)",2,"{(2, 22)}","{('?', '?', '?')}"
"(2, 22, 22, 0)",3,"{(2, 22)}","{('?', '?', '?')}"
"(2, 22, 27, 0)",2,"{(2, 27, 22)}","{('?', '?', 7)}"
"(2, 26, 26, 0)",1,"{(2, 26)}","{(5, 4, 5)}"
"(2, 27, 22, 0)",1,"{(2, 27, 22)}","{(5, 0, 7)}"
"(2, 27, 27, 0)",1,"{(2, 27)}","{(5, '?', 7)}"
"(2, 3, 11, 0)",1,"{(11, 2, 3)}","{('?', 0, 1)}"
"(2, 3, 21, 0)",1,"{(2, 3, 21)}","{(5, 5, 1)}"
"(2, 3, 3, 0)",1,"{(2, 3)}","{('?', 0, 1)}"
"(2, 3, 4, 0)",1,"{(2, 3, 4)}","{('?', 0, 1)}"
"(2, 4, 3, 0)",7,"{(2, 3, 4)}","{('?', '?', 1)}"
"(2, 4, 4, 0)",1,"{(2, 4)}","{(3, 5, 1)}"
"(20, 20, 3, 0)",1,"{(3, 20)}","{(5, 3, 4)}"
"(20, 3, 20, 0)",1,"{(3, 20)}","{(5, 0, '?')}"
"(20, 3, 21, 0)",2,"{(3, 20, 21)}","{(5, '?', '?')}"
"(20, 3, 26, 0)",1,"{(26, 3, 20)}","{(5, 0, '?')}"
"(22, 18, 18, 0)",1,"{(18, 22)}","{(2, '?', 2)}"
"(22, 18, 22, 0)",1,"{(18, 22)}","{(2, '?', 2)}"
"(22, 18, 27, 0)",1,"{(18, 27, 22)}","{('?', '?', 2)}"
"(22, 2, 22, 0)",3,"{(2, 22)}","{('?', '?', 7)}"
"(22, 2, 27, 0)",1,"{(2, 27, 22)}","{(5, 0, 7)}"
"(22, 22, 18, 0)",2,"{(18, 22)}","{('?', '?', 2)}"
"(22, 22, 22, 0)",1,"{(22,)}","{(3, '?', 5)}"
"(22, 27, 2, 0)",1,"{(2, 27, 22)}","{(5, 5, 7)}"
"(22, 27, 20, 0)",1,"{(27, 20, 22)}","{(5, 5, 7)}"
"(22, 27, 21, 0)",1,"{(27, 21, 22)}","{(5, 5, 7)}"
"(22, 27, 27, 0)",1,"{(27, 22)}","{(5, 0, 7)}"
"(23, 1, 1, 0)",3,"{(1, 23)}","{('?', 1, '?')}"
"(23, 1, 15, 0)",5,"{(1, 15, 23)}","{('?', '?', '?')}"
"(23, 1, 17, 0)",2,"{(1, 17, 23)}","{(6, 2, '?')}"
"(23, 1, 23, 0)",5,"{(1, 23)}","{('?', 2, '?')}"
"(23, 1, 25, 0)",1,"{(1, 25, 23)}","{(7, 1, 0)}"
"(23, 1, 26, 0)",4,"{(1, 26, 23)}","{('?', '?', '?')}"
"(23, 1, 3, 0)",1,"{(1, 3, 23)}","{(7, 2, 3)}"
"(23, 1, 9, 0)",1,"{(1, 9, 23)}","{(7, 1, 0)}"
"(23, 13, 13, 0)",5,"{(13, 23)}","{('?', '?', '?')}"
"(23, 13, 18, 0)",1,"{(18, 13, 23)}","{(4, 1, 4)}"
"(23, 13, 23, 0)",3,"{(13, 23)}","{('?', '?', '?')}"
"(23, 13, 25, 0)",3,"{(25, 13, 23)}","{('?', '?', 4)}"
"(23, 14, 19, 0)",1,"{(19, 14, 23)}","{(7, 7, 5)}"
"(23, 14, 23, 0)",4,"{(14, 23)}","{('?', '?', '?')}"
"(23, 15, 15, 0)",3,"{(15, 23)}","{('?', 1, '?')}"
"(23, 15, 3, 0)",2,"{(3, 15, 23)}","{(4, '?', 3)}"
"(23, 16, 13, 0)",4,"{(16, 13, 23)}","{('?', 1, '?')}"
"(23, 16, 19, 0)",3,"{(16, 19, 23)}","{('?', 7, '?')}"
"(23, 17, 14, 0)",1,"{(17, 14, 23)}","{(6, 6, '?')}"
"(23, 17, 17, 0)",2,"{(17, 23)}","{('?', 6, '?')}"
"(23, 17, 19, 0)",4,"{(17, 19, 23)}","{('?', '?', '?')}"
"(23, 19, 14, 0)",3,"{(19, 14, 23)}","{('?', 7, 4)}"
"(23, 19, 16, 0)",5,"{(16, 19, 23)}","{('?', 7, '?')}"
"(23, 19, 17, 0)",5,"{(17, 19, 23)}","{('?', '?', '?')}"
"(23, 19, 19, 0)",3,"{(19, 23)}","{('?', 7, 1)}"
"(23, 19, 9, 0)",1,"{(9, 19, 23)}","{(4, 7, 6)}"
"(23, 23, 1, 0)",1,"{(1, 23)}","{(6, 2, 6)}"
"(23, 23, 17, 0)",2,"{(17, 23)}","{('?', 6, '?')}"
"(23, 23, 23, 0)",4,"{(23,)}","{('?', '?', '?')}"
"(23, 23, 25, 0)",1,"{(25, 23)}","{(6, 4, '?')}"
"(23, 25, 1, 0)",1,"{(25, 1, 23)}","{(7, 1, 0)}"
"(23, 25, 13, 0)",2,"{(25, 13, 23)}","{(4, 4, '?')}"
"(23, 25, 19, 0)",1,"{(25, 19, 23)}","{(7, 6, 1)}"
"(23, 25, 23, 0)",3,"{(25, 23)}","{('?', 4, '?')}"
"(23, 9, 1, 0)",3,"{(9, 1, 23)}","{('?', 6, '?')}"
"(23, 9, 15, 0)",3,"{(9, 15, 23)}","{('?', 6, '?')}"
"(23, 9, 17, 0)",3,"{(9, 17, 23)}","{(6, '?', '?')}"
"(23, 9, 19, 0)",5,"{(9, 19, 23)}","{('?', 7, '?')}"
"(23, 9, 26, 0)",2,"{(9, 26, 23)}","{('?', 6, 3)}"
"(23, 9, 6, 0)",5,"{(9, 6, 23)}","{('?', 7, '?')}"
"(23, 9, 9, 0)",1,"{(9, 23)}","{(6, 7, 0)}"
"(24, 1, 1, 0)",6,"{(24, 1)}","{('?', '?', '?')}"
"(24, 1, 23, 0)",1,"{(24, 1, 23)}","{(6, 5, 0)}"
"(24, 11, 12, 0)",1,"{(24, 11, 12)}","{(6, 0, '?')}"
"(24, 11, 24, 0)",1,"{(24, 11)}","{(6, 0, '?')}"
"(24, 11, 25, 0)",2,"{(24, 25, 11)}","{('?', 5, '?')}"
"(24, 13, 25, 0)",4,"{(24, 25, 13)}","{('?', '?', '?')}"
"(24, 24, 1, 0)",3,"{(24, 1)}","{(6, '?', 3)}"
"(24, 24, 11, 0)",1,"{(24, 11)}","{(6, 0, '?')}"
"(24, 24, 12, 0)",2,"{(24, 12)}","{(6, '?', 3)}"
"(24, 24, 13, 0)",1,"{(24, 13)}","{(7, 5, '?')}"
"(24, 24, 24, 0)",3,"{(24,)}","{(6, '?', 3)}"
"(24, 24, 25, 0)",1,"{(24, 25)}","{(7, 5, 0)}"
"(24, 24, 3, 0)",1,"{(24, 3)}","{(6, 0, 3)}"
"(24, 25, 1, 0)",6,"{(24, 25, 1)}","{('?', '?', '?')}"
"(24, 25, 15, 0)",1,"{(24, 25, 15)}","{(4, 5, 0)}"
"(24, 25, 24, 0)",5,"{(24, 25)}","{('?', '?', '?')}"
"(24, 7, 12, 0)",1,"{(24, 12, 7)}","{(6, 0, '?')}"
"(24, 7, 24, 0)",1,"{(24, 7)}","{(6, 3, '?')}"
"(25, 1, 1, 0)",4,"{(25, 1)}","{('?', '?', '?')}"
"(25, 1, 11, 0)",1,"{(25, 11, 1)}","{(4, '?', 3)}"
"(25, 1, 13, 0)",1,"{(25, 13, 1)}","{(4, '?', 3)}"
"(25, 1, 15, 0)",5,"{(25, 1, 15)}","{('?', '?', '?')}"
"(25, 1, 17, 0)",3,"{(25, 1, 17)}","{(6, 4, '?')}"
"(25, 1, 23, 0)",1,"{(25, 1, 23)}","{(6, 4, 0)}"
"(25, 1, 25, 0)",1,"{(25, 1)}","{(4, '?', 3)}"
"(25, 1, 26, 0)",2,"{(25, 26, 1)}","{(4, '?', '?')}"
"(25, 1, 6, 0)",6,"{(25, 1, 6)}","{('?', '?', '?')}"
"(25, 1, 9, 0)",7,"{(25, 1, 9)}","{('?', '?', '?')}"
"(25, 12, 1, 0)",1,"{(25, 12, 1)}","{(7, 3, 6)}"
"(25, 13, 23, 0)",1,"{(25, 13, 23)}","{(4, 4, '?')}"
"(25, 13, 25, 0)",1,"{(25, 13)}","{(4, 4, '?')}"
"(25, 23, 15, 0)",1,"{(25, 15, 23)}","{(4, 4, '?')}"
"(25, 23, 25, 0)",1,"{(25, 23)}","{(4, 4, '?')}"
"(25, 24, 1, 0)",5,"{(24, 25, 1)}","{('?', '?', '?')}"
"(25, 24, 25, 0)",2,"{(24, 25)}","{('?', '?', '?')}"
"(25, 3, 1, 0)",1,"{(25, 3, 1)}","{(7, 5, 6)}"
"(26, 15, 15, 0)",3,"{(26, 15)}","{('?', '?', '?')}"
"(26, 15, 26, 0)",3,"{(26, 15)}","{('?', '?', '?')}"
"(26, 15, 6, 0)",5,"{(26, 6, 15)}","{('?', '?', '?')}"
"(26, 15, 9, 0)",1,"{(9, 26, 15)}","{(3, 4, 6)}"
"(26, 26, 15, 0)",1,"{(26, 15)}","{(5, '?', 6)}"
"(26, 26, 26, 0)",2,"{(26,)}","{(5, '?', '?')}"
"(26, 26, 6, 0)",3,"{(26, 6)}","{('?', 4, '?')}"
"(26, 6, 1, 0)",1,"{(1, 26, 6)}","{(2, 4, 3)}"
"(26, 6, 26, 0)",1,"{(26, 6)}","{(2, 4, 3)}"
"(26, 6, 9, 0)",1,"{(9, 26, 6)}","{(3, 4, 3)}"
"(27, 11, 3, 0)",4,"{(11, 3, 27)}","{('?', '?', 4)}"
"(27, 18, 27, 0)",5,"{(18, 27)}","{('?', '?', 2)}"
"(27, 20, 20, 0)",4,"{(27, 20)}","{('?', '?', 5)}"
