message,count,symbols,fixed_attribute_values
"(18, 18, 7, 0)",2,"{(18, 7)}","{(0, '?', '?')}"
"(18, 18, 8, 0)",14,"{(8, 18)}","{(0, '?', '?')}"
"(18, 19, 19, 0)",1,"{(18, 19)}","{(0, 6, 1)}"
"(18, 24, 15, 0)",1,"{(24, 18, 15)}","{(0, 2, 0)}"
"(18, 24, 24, 0)",7,"{(24, 18)}","{(0, 2, '?')}"
"(18, 24, 8, 0)",2,"{(24, 8, 18)}","{(0, 2, '?')}"
"(18, 7, 12, 0)",4,"{(18, 12, 7)}","{(0, 1, '?')}"
"(18, 7, 18, 0)",8,"{(18, 7)}","{(0, '?', '?')}"
"(18, 7, 7, 0)",7,"{(18, 7)}","{(0, '?', '?')}"
"(18, 8, 15, 0)",4,"{(8, 18, 15)}","{(0, 3, '?')}"
"(18, 8, 16, 0)",1,"{(8, 16, 18)}","{(0, 6, 5)}"
"(18, 8, 24, 0)",2,"{(8, 24, 18)}","{(0, 2, '?')}"
"(18, 8, 8, 0)",14,"{(8, 18)}","{(0, '?', '?')}"
"(19, 19, 12, 0)",1,"{(19, 12)}","{(6, 6, 4)}"
"(19, 19, 19, 0)",11,"{(19,)}","{('?', 6, '?')}"
"(19, 19, 2, 0)",1,"{(2, 19)}","{(7, 6, 4)}"
"(19, 19, 24, 0)",1,"{(24, 19)}","{('?', '?', 4)}"
"(19, 19, 26, 0)",1,"{(26, 19)}","{('?', '?', 4)}"
"(2, 19, 19, 0)",1,"{(2, 19)}","{(7, 6, 4)}"
"(2, 19, 2, 0)",2,"{(2, 19)}","{(7, 6, '?')}"
"(2, 2, 2, 0)",46,"{(2,)}","{(7, '?', '?')}"
"(2, 2, 7, 0)",1,"{(2, 7)}","{(7, 7, 7)}"
"(2, 7, 2, 0)",2,"{(2, 7)}","{(7, 7, '?')}"
"(2, 7, 7, 0)",1,"{(2, 7)}","{(7, 5, 0)}"
"(21, 12, 12, 0)",14,"{(12, 21)}","{(6, '?', '?')}"
"(21, 15, 15, 0)",3,"{(21, 15)}","{(3, 3, '?')}"
"(21, 15, 21, 0)",2,"{(21, 15)}","{(3, 3, '?')}"
"(21, 19, 12, 0)",5,"{(19, 12, 21)}","{(6, 6, '?')}"
"(21, 2, 12, 0)",2,"{(2, 12, 21)}","{(6, 1, '?')}"
"(21, 21, 21, 0)",46,"{(21,)}","{(3, '?', '?')}"
"(21, 26, 26, 0)",1,"{(26, 21)}","{(6, '?', 4)}"
"(21, 6, 12, 0)",17,"{(12, 21, 6)}","{(6, '?', '?')}"
"(21, 6, 6, 0)",2,"{(21, 6)}","{(6, 6, '?')}"
"(21, 7, 12, 0)",9,"{(12, 21, 7)}","{(6, '?', '?')}"
"(3, 16, 16, 0)",1,"{(16, 3)}","{(2, 0, 2)}"
"(3, 19, 19, 0)",5,"{(19, 3)}","{(2, 6, '?')}"
"(3, 19, 3, 0)",2,"{(19, 3)}","{(2, 6, '?')}"
"(3, 3, 15, 0)",4,"{(3, 15)}","{(2, 3, '?')}"
"(3, 3, 19, 0)",3,"{(19, 3)}","{(2, 6, '?')}"
"(3, 3, 3, 0)",52,"{(3,)}","{(2, '?', '?')}"
"(4, 2, 2, 0)",2,"{(2, 4)}","{(7, 1, '?')}"
"(4, 23, 24, 0)",1,"{(24, 4, 23)}","{(0, 2, 1)}"
"(4, 24, 24, 0)",13,"{(24, 4)}","{('?', 2, '?')}"
"(4, 7, 12, 0)",1,"{(4, 12, 7)}","{(6, 1, 1)}"
"(4, 7, 20, 0)",1,"{(4, 20, 7)}","{(4, 1, 3)}"
"(4, 7, 7, 0)",10,"{(4, 7)}","{('?', 1, '?')}"
"(7, 17, 17, 0)",15,"{(17, 7)}","{('?', 4, '?')}"
"(7, 17, 18, 0)",1,"{(17, 18, 7)}","{('?', 4, 7)}"
"(7, 17, 26, 0)",8,"{(17, 26, 7)}","{('?', 4, '?')}"
"(7, 18, 18, 0)",6,"{(18, 7)}","{(0, '?', '?')}"
"(7, 18, 7, 0)",4,"{(18, 7)}","{(0, 7, '?')}"
"(7, 2, 7, 0)",1,"{(2, 7)}","{(7, 7, 5)}"
"(7, 20, 20, 0)",1,"{(20, 7)}","{('?', '?', 7)}"
"(7, 23, 20, 0)",1,"{(23, 20, 7)}","{('?', '?', 7)}"
"(7, 23, 23, 0)",1,"{(23, 7)}","{('?', '?', 7)}"
"(7, 26, 17, 0)",16,"{(17, 26, 7)}","{('?', 4, '?')}"
"(7, 26, 18, 0)",1,"{(26, 18, 7)}","{(0, 4, 0)}"
"(7, 26, 26, 0)",7,"{(26, 7)}","{('?', 4, '?')}"
"(7, 7, 12, 0)",6,"{(12, 7)}","{(6, '?', '?')}"
"(7, 7, 18, 0)",5,"{(18, 7)}","{(0, 7, '?')}"
"(7, 7, 20, 0)",1,"{(20, 7)}","{('?', '?', 7)}"
"(7, 7, 7, 0)",18,"{(7,)}","{('?', 7, '?')}"
"(9, 15, 15, 0)",7,"{(9, 15)}","{(4, '?', '?')}"
"(9, 16, 15, 0)",1,"{(16, 9, 15)}","{(4, 0, 7)}"
"(9, 16, 16, 0)",8,"{(16, 9)}","{(4, 0, '?')}"
"(9, 18, 15, 0)",1,"{(9, 18, 15)}","{(4, 2, 2)}"
"(9, 19, 19, 0)",9,"{(9, 19)}","{(4, '?', '?')}"
"(9, 20, 15, 0)",2,"{(9, 20, 15)}","{(4, 2, '?')}"
"(9, 23, 15, 0)",5,"{(9, 15, 23)}","{(4, '?', '?')}"
"(9, 23, 23, 0)",1,"{(9, 23)}","{(4, 2, 5)}"
"(9, 23, 24, 0)",1,"{(24, 9, 23)}","{(4, 2, 0)}"
"(9, 23, 4, 0)",1,"{(9, 4, 23)}","{(4, 2, '?')}"
"(9, 24, 15, 0)",1,"{(24, 9, 15)}","{(4, 2, '?')}"
"(9, 4, 15, 0)",9,"{(9, 4, 15)}","{(4, '?', '?')}"
"(9, 4, 23, 0)",3,"{(9, 4, 23)}","{(4, '?', '?')}"
"(9, 4, 24, 0)",6,"{(24, 9, 4)}","{(4, '?', '?')}"
"(9, 5, 15, 0)",1,"{(9, 5, 15)}","{(4, 2, 3)}"
"(9, 7, 15, 0)",2,"{(9, 15, 7)}","{(4, 4, '?')}"
"(9, 7, 18, 0)",3,"{(9, 18, 7)}","{(4, 7, '?')}"
"(9, 7, 2, 0)",1,"{(9, 2, 7)}","{(4, 7, 6)}"
"(9, 7, 20, 0)",8,"{(9, 20, 7)}","{(4, '?', '?')}"
"(9, 7, 23, 0)",8,"{(9, 23, 7)}","{(4, '?', '?')}"
"(9, 7, 7, 0)",10,"{(9, 7)}","{(4, '?', '?')}"
"(9, 7, 9, 0)",9,"{(9, 7)}","{(4, '?', '?')}"
"(9, 9, 13, 0)",1,"{(9, 13)}","{(4, '?', 6)}"
"(9, 9, 15, 0)",19,"{(9, 15)}","{(4, '?', '?')}"
"(9, 9, 16, 0)",1,"{(16, 9)}","{(4, '?', 5)}"
"(9, 9, 18, 0)",2,"{(9, 18)}","{(4, '?', '?')}"
"(9, 9, 20, 0)",4,"{(9, 20)}","{(4, '?', '?')}"
"(9, 9, 23, 0)",11,"{(9, 23)}","{(4, '?', '?')}"
"(9, 9, 24, 0)",5,"{(24, 9)}","{(4, '?', '?')}"
"(9, 9, 26, 0)",1,"{(9, 26)}","{(4, 4, 1)}"
"(9, 9, 4, 0)",1,"{(9, 4)}","{(4, 4, 0)}"
"(9, 9, 7, 0)",2,"{(9, 7)}","{(4, '?', '?')}"
"(9, 9, 9, 0)",1,"{(9,)}","{('?', '?', 4)}"
