message,count,symbols,fixed_attribute_values
"(12, 12, 10, 10, 0)",17,"{(10, 12)}","{('?', 6, 5, '?')}"
"(12, 12, 10, 12, 0)",13,"{(10, 12)}","{('?', 6, 5, '?')}"
"(12, 12, 10, 23, 0)",1,"{(10, 12, 23)}","{(6, 6, 5, 7)}"
"(12, 12, 12, 10, 0)",14,"{(10, 12)}","{('?', 6, 5, '?')}"
"(12, 12, 12, 12, 0)",272,"{(12,)}","{('?', '?', 5, '?')}"
"(12, 12, 12, 15, 0)",8,"{(12, 15)}","{('?', 3, 5, '?')}"
"(12, 12, 12, 16, 0)",27,"{(16, 12)}","{('?', 1, 5, '?')}"
"(12, 12, 12, 2, 0)",1,"{(2, 12)}","{(6, 4, 5, 6)}"
"(12, 12, 12, 23, 0)",3,"{(12, 23)}","{('?', '?', 5, '?')}"
"(12, 12, 12, 27, 0)",19,"{(27, 12)}","{('?', 7, 5, '?')}"
"(12, 12, 12, 4, 0)",1,"{(12, 4)}","{(2, 0, 5, 4)}"
"(12, 12, 12, 5, 0)",1,"{(12, 5)}","{(3, '?', 5, 2)}"
"(12, 12, 12, 7, 0)",1,"{(12, 7)}","{(3, 7, 5, 6)}"
"(12, 12, 15, 12, 0)",5,"{(12, 15)}","{('?', 3, 5, '?')}"
"(12, 12, 15, 15, 0)",15,"{(12, 15)}","{('?', 3, 5, '?')}"
"(12, 12, 15, 20, 0)",1,"{(12, 20, 15)}","{(4, 3, 5, 2)}"
"(12, 12, 16, 12, 0)",9,"{(16, 12)}","{('?', 1, 5, '?')}"
"(12, 12, 16, 16, 0)",27,"{(16, 12)}","{('?', 1, 5, '?')}"
"(12, 12, 16, 7, 0)",2,"{(16, 12, 7)}","{('?', 1, 5, '?')}"
"(12, 12, 19, 12, 0)",5,"{(19, 12)}","{('?', 0, 5, '?')}"
"(12, 12, 2, 12, 0)",3,"{(2, 12)}","{('?', 4, 5, '?')}"
"(12, 12, 2, 2, 0)",1,"{(2, 12)}","{(6, 4, 5, 4)}"
"(12, 12, 20, 12, 0)",1,"{(12, 20)}","{(4, 1, 5, 0)}"
"(12, 12, 20, 27, 0)",1,"{(27, 12, 20)}","{(3, 7, 5, '?')}"
"(12, 12, 23, 12, 0)",5,"{(12, 23)}","{('?', '?', 5, '?')}"
"(12, 12, 23, 23, 0)",8,"{(12, 23)}","{('?', '?', 5, '?')}"
"(12, 12, 23, 5, 0)",1,"{(12, 5, 23)}","{('?', 2, 5, '?')}"
"(12, 12, 27, 12, 0)",5,"{(27, 12)}","{('?', 7, 5, '?')}"
"(12, 12, 27, 27, 0)",22,"{(27, 12)}","{('?', 7, 5, '?')}"
"(12, 12, 7, 27, 0)",1,"{(27, 12, 7)}","{(3, 7, 5, 6)}"
"(12, 15, 12, 12, 0)",1,"{(12, 15)}","{(3, 3, 5, 1)}"
"(12, 15, 15, 12, 0)",2,"{(12, 15)}","{('?', 3, 5, 1)}"
"(12, 15, 15, 15, 0)",15,"{(12, 15)}","{('?', 3, 5, '?')}"
"(12, 15, 15, 20, 0)",1,"{(12, 20, 15)}","{(4, 3, 5, 2)}"
"(12, 15, 20, 12, 0)",1,"{(12, 20, 15)}","{(4, 3, 5, 0)}"
"(12, 16, 12, 12, 0)",1,"{(16, 12)}","{(5, 7, 5, 6)}"
"(12, 16, 12, 27, 0)",1,"{(16, 27, 12)}","{(5, 7, 5, 4)}"
"(12, 16, 16, 16, 0)",21,"{(16, 12)}","{('?', 1, 5, '?')}"
"(12, 16, 27, 27, 0)",1,"{(16, 27, 12)}","{(5, 7, 5, 4)}"
"(12, 19, 12, 12, 0)",6,"{(19, 12)}","{('?', '?', 5, '?')}"
"(12, 19, 12, 19, 0)",4,"{(19, 12)}","{('?', 0, 5, '?')}"
"(12, 19, 19, 12, 0)",3,"{(19, 12)}","{('?', 0, 5, '?')}"
"(12, 19, 19, 19, 0)",2,"{(19, 12)}","{('?', 0, 5, '?')}"
"(12, 2, 12, 12, 0)",5,"{(2, 12)}","{('?', 4, 5, '?')}"
"(12, 2, 12, 2, 0)",1,"{(2, 12)}","{(6, 4, 5, 4)}"
"(12, 2, 2, 12, 0)",10,"{(2, 12)}","{('?', 4, 5, '?')}"
"(12, 2, 2, 2, 0)",8,"{(2, 12)}","{('?', 4, 5, '?')}"
"(12, 2, 2, 23, 0)",1,"{(2, 12, 23)}","{(2, 4, 5, 4)}"
"(12, 23, 12, 12, 0)",1,"{(12, 23)}","{(6, 2, 5, 0)}"
"(12, 23, 12, 23, 0)",5,"{(12, 23)}","{('?', 2, 5, '?')}"
"(12, 23, 23, 12, 0)",1,"{(12, 23)}","{(6, 2, 5, 6)}"
"(12, 23, 23, 23, 0)",57,"{(12, 23)}","{('?', 2, 5, '?')}"
"(12, 27, 27, 27, 0)",17,"{(27, 12)}","{('?', 7, 5, '?')}"
"(12, 5, 16, 16, 0)",1,"{(16, 12, 5)}","{(3, 1, 5, 0)}"
"(12, 5, 5, 5, 0)",14,"{(12, 5)}","{('?', 5, 5, '?')}"
"(12, 7, 27, 27, 0)",1,"{(27, 12, 7)}","{(3, 7, 5, 6)}"
"(12, 7, 7, 12, 0)",1,"{(12, 7)}","{(3, 7, 5, 3)}"
"(15, 11, 15, 15, 0)",1,"{(11, 15)}","{(3, 3, 4, 3)}"
"(15, 15, 11, 11, 0)",1,"{(11, 15)}","{(3, 3, 4, 5)}"
"(15, 15, 11, 15, 0)",1,"{(11, 15)}","{(3, 3, 4, 5)}"
"(15, 15, 15, 11, 0)",3,"{(11, 15)}","{(3, 3, 4, '?')}"
"(15, 15, 15, 15, 0)",164,"{(15,)}","{('?', 3, '?', '?')}"
"(15, 15, 15, 18, 0)",1,"{(18, 15)}","{('?', 3, 0, 4)}"
"(15, 15, 15, 20, 0)",1,"{(20, 15)}","{(4, 3, 0, 0)}"
"(15, 15, 15, 21, 0)",4,"{(21, 15)}","{(3, 3, '?', '?')}"
"(15, 15, 15, 7, 0)",1,"{(7, 15)}","{(7, 3, 1, 2)}"
"(15, 15, 18, 18, 0)",1,"{(18, 15)}","{(3, 3, 0, 0)}"
"(15, 15, 21, 15, 0)",1,"{(21, 15)}","{(3, 3, 3, 0)}"
"(15, 15, 21, 21, 0)",2,"{(21, 15)}","{(3, '?', '?', '?')}"
"(15, 15, 3, 15, 0)",1,"{(3, 15)}","{(3, 3, 2, 0)}"
"(15, 15, 7, 7, 0)",3,"{(7, 15)}","{('?', 3, '?', '?')}"
"(15, 16, 16, 16, 0)",4,"{(16, 15)}","{(3, 1, '?', '?')}"
"(15, 18, 15, 15, 0)",1,"{(18, 15)}","{(2, 3, 0, 0)}"
"(15, 18, 18, 15, 0)",1,"{(18, 15)}","{(3, 3, 0, 1)}"
"(15, 21, 16, 16, 0)",4,"{(16, 21, 15)}","{(3, 1, '?', '?')}"
"(15, 21, 16, 21, 0)",2,"{(16, 21, 15)}","{(3, 1, '?', '?')}"
"(15, 21, 18, 18, 0)",1,"{(18, 21, 15)}","{(3, '?', 0, 0)}"
"(15, 21, 21, 16, 0)",1,"{(16, 21, 15)}","{(3, '?', '?', 1)}"
"(15, 21, 21, 21, 0)",7,"{(21, 15)}","{(3, '?', '?', '?')}"
"(15, 21, 21, 27, 0)",2,"{(27, 21, 15)}","{(3, '?', '?', '?')}"
"(15, 7, 7, 7, 0)",1,"{(7, 15)}","{(0, 3, 1, 4)}"
"(16, 1, 21, 21, 0)",2,"{(16, 1, 21)}","{(5, '?', '?', '?')}"
"(16, 10, 10, 10, 0)",1,"{(16, 10)}","{(5, '?', '?', 7)}"
"(16, 11, 10, 10, 0)",1,"{(16, 10, 11)}","{(5, 7, 4, 2)}"
"(16, 11, 11, 11, 0)",10,"{(16, 11)}","{(5, '?', 4, '?')}"
"(16, 11, 11, 16, 0)",3,"{(16, 11)}","{(5, 1, 4, '?')}"
"(16, 11, 11, 21, 0)",3,"{(16, 11, 21)}","{(5, '?', 4, '?')}"
"(16, 11, 11, 27, 0)",2,"{(16, 27, 11)}","{('?', 7, 4, '?')}"
"(16, 11, 15, 15, 0)",2,"{(16, 11, 15)}","{(5, 3, 4, '?')}"
"(16, 11, 16, 11, 0)",1,"{(16, 11)}","{(5, 1, 4, 0)}"
"(16, 11, 16, 16, 0)",17,"{(16, 11)}","{('?', 1, 4, '?')}"
"(16, 11, 21, 10, 0)",2,"{(16, 10, 11, 21)}","{(5, 7, 4, '?')}"
"(16, 11, 21, 21, 0)",1,"{(16, 11, 21)}","{(5, 7, 4, 2)}"
"(16, 11, 21, 27, 0)",1,"{(16, 27, 11, 21)}","{(5, 7, 4, 2)}"
"(16, 11, 27, 10, 0)",1,"{(16, 27, 10, 11)}","{(5, 7, 4, 7)}"
"(16, 11, 27, 27, 0)",7,"{(16, 27, 11)}","{('?', 7, 4, '?')}"
"(16, 12, 12, 16, 0)",1,"{(16, 12)}","{(5, 1, 5, 3)}"
"(16, 12, 12, 27, 0)",1,"{(16, 27, 12)}","{(5, 7, 5, 4)}"
"(16, 12, 16, 12, 0)",1,"{(16, 12)}","{(5, 1, 5, 3)}"
"(16, 12, 16, 16, 0)",3,"{(16, 12)}","{(5, 1, 5, '?')}"
"(16, 12, 16, 3, 0)",1,"{(16, 3, 12)}","{(5, 1, 5, 1)}"
"(16, 12, 27, 27, 0)",1,"{(16, 27, 12)}","{(5, 7, 5, 1)}"
"(16, 12, 3, 16, 0)",2,"{(16, 3, 12)}","{(5, 1, 5, '?')}"
"(16, 15, 15, 15, 0)",14,"{(16, 15)}","{(5, 3, '?', '?')}"
"(16, 15, 21, 21, 0)",1,"{(16, 21, 15)}","{(5, '?', '?', 5)}"
"(16, 16, 16, 16, 0)",122,"{(16,)}","{('?', 1, '?', '?')}"
"(16, 16, 16, 18, 0)",2,"{(16, 18)}","{('?', 1, 0, 4)}"
"(16, 16, 16, 19, 0)",4,"{(16, 19)}","{('?', 1, '?', '?')}"
"(16, 16, 16, 21, 0)",4,"{(16, 21)}","{('?', 1, '?', '?')}"
"(16, 16, 16, 3, 0)",1,"{(16, 3)}","{(5, 1, '?', 5)}"
"(16, 16, 16, 6, 0)",7,"{(16, 6)}","{('?', 1, 3, '?')}"
"(16, 16, 16, 7, 0)",16,"{(16, 7)}","{('?', 1, '?', '?')}"
"(16, 16, 18, 16, 0)",1,"{(16, 18)}","{(1, 1, 0, 4)}"
"(16, 16, 19, 16, 0)",1,"{(16, 19)}","{(5, 1, 5, 5)}"
"(16, 16, 21, 16, 0)",5,"{(16, 21)}","{(5, 1, '?', '?')}"
"(16, 16, 21, 21, 0)",3,"{(16, 21)}","{(5, 1, '?', '?')}"
"(16, 16, 3, 16, 0)",2,"{(16, 3)}","{('?', 1, '?', '?')}"
"(16, 16, 6, 16, 0)",3,"{(16, 6)}","{('?', 1, 3, '?')}"
"(16, 16, 7, 16, 0)",1,"{(16, 7)}","{(4, 1, '?', 0)}"
"(16, 18, 16, 16, 0)",1,"{(16, 18)}","{(5, 1, 0, '?')}"
"(16, 18, 16, 18, 0)",2,"{(16, 18)}","{(5, 1, 0, '?')}"
"(16, 18, 18, 16, 0)",2,"{(16, 18)}","{(5, 1, 0, '?')}"
"(16, 18, 18, 18, 0)",2,"{(16, 18)}","{(5, '?', 0, '?')}"
"(16, 18, 27, 27, 0)",1,"{(16, 18, 27)}","{(5, 7, 0, 3)}"
"(16, 20, 16, 16, 0)",1,"{(16, 20)}","{(4, 1, '?', 3)}"
"(16, 20, 20, 20, 0)",1,"{(16, 20)}","{(4, 1, '?', 0)}"
"(16, 21, 16, 16, 0)",4,"{(16, 21)}","{('?', 1, '?', '?')}"
"(16, 21, 16, 18, 0)",2,"{(16, 18, 21)}","{(5, 1, 0, '?')}"
"(16, 21, 16, 21, 0)",11,"{(16, 21)}","{(5, 1, '?', '?')}"
"(16, 21, 18, 18, 0)",1,"{(16, 18, 21)}","{(5, 1, 0, 5)}"
"(16, 21, 18, 21, 0)",3,"{(16, 18, 21)}","{(5, '?', 0, '?')}"
"(16, 21, 21, 16, 0)",2,"{(16, 21)}","{('?', 1, '?', '?')}"
"(16, 21, 21, 20, 0)",1,"{(16, 20, 21)}","{(5, '?', '?', 2)}"
"(16, 21, 21, 21, 0)",10,"{(16, 21)}","{(5, '?', '?', '?')}"
"(16, 21, 21, 27, 0)",1,"{(16, 27, 21)}","{(1, 7, '?', 2)}"
"(16, 21, 23, 21, 0)",1,"{(16, 21, 23)}","{(5, '?', '?', '?')}"
"(16, 21, 23, 23, 0)",1,"{(16, 21, 23)}","{(5, 2, 0, 4)}"
"(16, 21, 27, 21, 0)",1,"{(16, 27, 21)}","{(5, '?', '?', 4)}"
"(16, 25, 16, 16, 0)",1,"{(16, 25)}","{(0, 1, '?', 7)}"
"(16, 27, 18, 21, 0)",1,"{(16, 18, 27, 21)}","{(5, 7, 0, 3)}"
"(16, 27, 27, 27, 0)",22,"{(16, 27)}","{(5, 7, '?', '?')}"
"(16, 3, 16, 16, 0)",4,"{(16, 3)}","{('?', 1, '?', '?')}"
"(16, 3, 16, 3, 0)",1,"{(16, 3)}","{(7, 1, 2, 4)}"
"(16, 3, 3, 16, 0)",4,"{(16, 3)}","{('?', 1, '?', '?')}"
"(16, 3, 3, 21, 0)",1,"{(16, 3, 21)}","{(5, '?', 2, 3)}"
"(16, 3, 3, 3, 0)",1,"{(16, 3)}","{(5, 1, 2, 4)}"
"(16, 6, 10, 10, 0)",1,"{(16, 10, 6)}","{(5, 6, 3, 1)}"
"(16, 6, 15, 15, 0)",2,"{(16, 6, 15)}","{(5, 3, 3, '?')}"
"(16, 6, 16, 16, 0)",4,"{(16, 6)}","{('?', 1, 3, '?')}"
"(16, 6, 16, 6, 0)",6,"{(16, 6)}","{('?', 1, 3, '?')}"
"(16, 6, 25, 6, 0)",1,"{(16, 25, 6)}","{(5, 7, 3, 7)}"
"(16, 6, 27, 27, 0)",8,"{(16, 27, 6)}","{(5, 7, '?', '?')}"
"(16, 6, 6, 15, 0)",1,"{(16, 6, 15)}","{(5, 3, 3, 7)}"
"(16, 6, 6, 16, 0)",3,"{(16, 6)}","{(5, 1, 3, '?')}"
"(16, 6, 6, 27, 0)",2,"{(16, 27, 6)}","{(5, 7, 3, '?')}"
"(16, 6, 6, 6, 0)",8,"{(16, 6)}","{(5, '?', 3, '?')}"
"(16, 7, 10, 7, 0)",2,"{(16, 10, 7)}","{(5, 7, 1, '?')}"
"(16, 7, 15, 15, 0)",1,"{(16, 15, 7)}","{(5, 3, 1, 2)}"
"(16, 7, 27, 10, 0)",1,"{(16, 10, 27, 7)}","{(5, 7, 1, 2)}"
"(16, 7, 27, 27, 0)",2,"{(16, 27, 7)}","{(5, 7, 1, '?')}"
"(16, 7, 27, 7, 0)",1,"{(16, 27, 7)}","{(5, 7, 1, 5)}"
"(16, 7, 7, 10, 0)",2,"{(16, 10, 7)}","{(5, 7, 1, '?')}"
"(16, 7, 7, 27, 0)",4,"{(16, 27, 7)}","{(5, 7, 1, '?')}"
"(16, 7, 7, 7, 0)",13,"{(16, 7)}","{('?', '?', 1, '?')}"
"(18, 10, 10, 10, 0)",29,"{(18, 10)}","{('?', 6, 0, '?')}"
"(18, 10, 10, 18, 0)",5,"{(18, 10)}","{('?', 6, 0, '?')}"
"(18, 10, 18, 10, 0)",6,"{(18, 10)}","{('?', 6, 0, '?')}"
"(18, 10, 18, 18, 0)",5,"{(18, 10)}","{('?', 6, 0, '?')}"
"(18, 11, 20, 16, 0)",1,"{(16, 18, 11, 20)}","{(4, 1, 0, 3)}"
"(18, 15, 15, 15, 0)",31,"{(18, 15)}","{('?', 3, 0, '?')}"
"(18, 15, 15, 18, 0)",4,"{(18, 15)}","{('?', 3, 0, '?')}"
"(18, 15, 18, 15, 0)",5,"{(18, 15)}","{('?', 3, 0, '?')}"
"(18, 15, 18, 18, 0)",3,"{(18, 15)}","{('?', 3, 0, '?')}"
"(18, 16, 16, 16, 0)",20,"{(16, 18)}","{('?', 1, 0, '?')}"
"(18, 16, 7, 16, 0)",1,"{(16, 18, 7)}","{(3, 1, 0, 0)}"
"(18, 18, 10, 10, 0)",29,"{(18, 10)}","{('?', 6, 0, '?')}"
"(18, 18, 10, 18, 0)",6,"{(18, 10)}","{('?', '?', 0, '?')}"
"(18, 18, 11, 16, 0)",1,"{(16, 18, 11)}","{(4, 1, 0, 3)}"
"(18, 18, 15, 15, 0)",19,"{(18, 15)}","{('?', 3, 0, '?')}"
"(18, 18, 15, 18, 0)",10,"{(18, 15)}","{('?', 3, 0, '?')}"
"(18, 18, 15, 20, 0)",1,"{(18, 20, 15)}","{(4, 3, 0, 3)}"
"(18, 18, 16, 16, 0)",29,"{(16, 18)}","{('?', 1, 0, '?')}"
"(18, 18, 16, 18, 0)",3,"{(16, 18)}","{('?', 1, 0, '?')}"
"(18, 18, 18, 10, 0)",18,"{(18, 10)}","{('?', 6, 0, '?')}"
"(18, 18, 18, 15, 0)",10,"{(18, 15)}","{('?', 3, 0, '?')}"
"(18, 18, 18, 16, 0)",30,"{(16, 18)}","{('?', 1, 0, '?')}"
"(18, 18, 18, 18, 0)",318,"{(18,)}","{('?', '?', 0, '?')}"
"(18, 18, 18, 19, 0)",2,"{(18, 19)}","{('?', 0, 0, '?')}"
