message,count,symbols,fixed_attribute_values
"(10, 10, 10, 0)",1,"{(10,)}","{('?', 0, 0)}"
"(10, 10, 19, 0)",2,"{(10, 19)}","{('?', 0, 0)}"
"(10, 2, 26, 0)",1,"{(26, 10, 2)}","{(5, 0, 0)}"
"(11, 11, 11, 0)",1,"{(11,)}","{(5, '?', 4)}"
"(11, 11, 13, 0)",2,"{(11, 13)}","{(5, '?', '?')}"
"(11, 11, 8, 0)",1,"{(8, 11)}","{(5, '?', 4)}"
"(11, 12, 11, 0)",1,"{(11, 12)}","{(5, 3, 5)}"
"(11, 13, 11, 0)",4,"{(11, 13)}","{('?', '?', '?')}"
"(11, 20, 11, 0)",2,"{(11, 20)}","{('?', 5, '?')}"
"(12, 11, 11, 0)",4,"{(11, 12)}","{('?', 3, '?')}"
"(12, 11, 12, 0)",2,"{(11, 12)}","{('?', 3, '?')}"
"(12, 12, 11, 0)",2,"{(11, 12)}","{(4, 3, '?')}"
"(12, 12, 12, 0)",1,"{(12,)}","{('?', 3, 5)}"
"(12, 12, 13, 0)",1,"{(12, 13)}","{(1, 3, 4)}"
"(12, 12, 20, 0)",1,"{(12, 20)}","{(1, 3, 4)}"
"(12, 12, 22, 0)",2,"{(12, 22)}","{('?', 3, 5)}"
"(12, 17, 2, 0)",1,"{(17, 2, 12)}","{(6, 3, 7)}"
"(12, 22, 12, 0)",1,"{(12, 22)}","{(7, 3, 5)}"
"(12, 22, 22, 0)",2,"{(12, 22)}","{('?', 3, 5)}"
"(12, 26, 26, 0)",1,"{(26, 12)}","{(2, 3, 7)}"
"(13, 10, 1, 0)",1,"{(1, 10, 13)}","{(6, '?', 3)}"
"(13, 10, 2, 0)",1,"{(10, 2, 13)}","{(6, '?', '?')}"
"(13, 10, 24, 0)",1,"{(24, 10, 13)}","{(6, '?', 1)}"
"(13, 10, 6, 0)",1,"{(10, 13, 6)}","{(6, '?', '?')}"
"(13, 11, 11, 0)",6,"{(11, 13)}","{('?', '?', '?')}"
"(13, 11, 13, 0)",1,"{(11, 13)}","{(2, 2, 4)}"
"(13, 13, 10, 0)",1,"{(10, 13)}","{(6, 4, 2)}"
"(13, 13, 11, 0)",3,"{(11, 13)}","{(4, '?', '?')}"
"(13, 13, 12, 0)",1,"{(12, 13)}","{('?', '?', 4)}"
"(13, 13, 13, 0)",4,"{(13,)}","{('?', '?', '?')}"
"(13, 13, 15, 0)",2,"{(13, 15)}","{(6, '?', '?')}"
"(13, 13, 16, 0)",2,"{(16, 13)}","{(4, 4, '?')}"
"(13, 13, 2, 0)",1,"{(2, 13)}","{(6, 2, 2)}"
"(13, 13, 24, 0)",5,"{(24, 13)}","{('?', '?', '?')}"
"(13, 13, 26, 0)",1,"{(26, 13)}","{(4, '?', 2)}"
"(13, 13, 5, 0)",1,"{(5, 13)}","{('?', '?', 2)}"
"(13, 13, 6, 0)",2,"{(13, 6)}","{('?', '?', 2)}"
"(13, 13, 7, 0)",1,"{(13, 7)}","{(1, 4, 2)}"
"(13, 15, 1, 0)",1,"{(1, 13, 15)}","{(6, '?', 7)}"
"(13, 15, 12, 0)",1,"{(12, 13, 15)}","{(6, '?', 5)}"
"(13, 15, 13, 0)",2,"{(13, 15)}","{(6, '?', '?')}"
"(13, 15, 15, 0)",1,"{(13, 15)}","{(6, 6, 5)}"
"(13, 15, 2, 0)",1,"{(2, 13, 15)}","{(6, '?', 7)}"
"(13, 15, 20, 0)",1,"{(20, 13, 15)}","{(6, 5, 4)}"
"(13, 15, 5, 0)",1,"{(5, 13, 15)}","{(6, '?', 7)}"
"(13, 15, 6, 0)",1,"{(13, 6, 15)}","{(6, '?', 7)}"
"(13, 16, 11, 0)",4,"{(16, 11, 13)}","{('?', 4, '?')}"
"(13, 16, 13, 0)",1,"{(16, 13)}","{(6, 2, 5)}"
"(13, 16, 17, 0)",1,"{(16, 17, 13)}","{(4, 2, 2)}"
"(13, 16, 26, 0)",2,"{(16, 26, 13)}","{('?', '?', 2)}"
"(13, 18, 20, 0)",1,"{(18, 20, 13)}","{('?', 5, 4)}"
"(13, 2, 1, 0)",2,"{(1, 2, 13)}","{(6, '?', 3)}"
"(13, 2, 2, 0)",2,"{(2, 13)}","{(6, '?', 1)}"
"(13, 2, 5, 0)",1,"{(2, 5, 13)}","{(6, '?', 3)}"
"(13, 20, 11, 0)",2,"{(11, 20, 13)}","{(4, 5, '?')}"
"(13, 20, 15, 0)",1,"{(20, 13, 15)}","{(6, 5, 4)}"
"(13, 20, 18, 0)",4,"{(18, 20, 13)}","{('?', 5, '?')}"
"(13, 20, 20, 0)",1,"{(20, 13)}","{(1, 5, 4)}"
"(13, 22, 13, 0)",2,"{(13, 22)}","{(7, '?', '?')}"
"(13, 22, 20, 0)",1,"{(20, 13, 22)}","{(3, 5, 4)}"
"(13, 24, 1, 0)",1,"{(24, 1, 13)}","{(7, 4, '?')}"
"(13, 24, 10, 0)",5,"{(24, 10, 13)}","{('?', 4, '?')}"
"(13, 24, 11, 0)",4,"{(24, 11, 13)}","{('?', '?', '?')}"
"(13, 24, 13, 0)",5,"{(24, 13)}","{('?', '?', '?')}"
"(13, 24, 15, 0)",3,"{(24, 13, 15)}","{(6, '?', '?')}"
"(13, 24, 17, 0)",1,"{(24, 17, 13)}","{('?', 4, 2)}"
"(13, 24, 2, 0)",2,"{(24, 2, 13)}","{(6, 4, '?')}"
"(13, 24, 22, 0)",1,"{(24, 13, 22)}","{(7, 4, 2)}"
"(13, 24, 26, 0)",4,"{(24, 26, 13)}","{(4, '?', '?')}"
"(13, 24, 3, 0)",2,"{(24, 3, 13)}","{('?', 4, 2)}"
"(13, 24, 5, 0)",1,"{(24, 5, 13)}","{('?', 4, '?')}"
"(13, 24, 6, 0)",2,"{(24, 13, 6)}","{('?', 4, '?')}"
"(13, 24, 7, 0)",1,"{(24, 13, 7)}","{('?', 2, 2)}"
"(13, 25, 13, 0)",1,"{(25, 13)}","{(7, 4, 2)}"
"(13, 25, 24, 0)",1,"{(24, 25, 13)}","{(3, 4, 2)}"
"(13, 26, 1, 0)",1,"{(1, 26, 13)}","{(2, '?', '?')}"
"(13, 26, 11, 0)",5,"{(26, 11, 13)}","{('?', '?', 2)}"
"(13, 26, 13, 0)",2,"{(26, 13)}","{('?', '?', 2)}"
"(13, 26, 16, 0)",4,"{(16, 26, 13)}","{('?', '?', '?')}"
"(13, 26, 24, 0)",2,"{(24, 26, 13)}","{('?', '?', 7)}"
"(13, 26, 25, 0)",1,"{(25, 26, 13)}","{(2, 4, 2)}"
"(13, 26, 26, 0)",1,"{(26, 13)}","{(2, '?', 7)}"
"(13, 26, 6, 0)",1,"{(26, 13, 6)}","{(4, 2, 2)}"
"(13, 3, 13, 0)",1,"{(3, 13)}","{(3, '?', 2)}"
"(13, 3, 22, 0)",1,"{(3, 13, 22)}","{(3, '?', 2)}"
"(13, 3, 24, 0)",1,"{(24, 3, 13)}","{(3, 4, 2)}"
"(13, 3, 3, 0)",1,"{(3, 13)}","{(3, '?', 2)}"
"(13, 4, 11, 0)",1,"{(11, 4, 13)}","{(4, '?', 2)}"
"(13, 4, 15, 0)",1,"{(4, 13, 15)}","{(6, 6, 2)}"
"(13, 5, 2, 0)",1,"{(5, 2, 13)}","{(6, '?', 3)}"
"(13, 5, 26, 0)",1,"{(5, 26, 13)}","{(4, '?', '?')}"
"(13, 5, 5, 0)",1,"{(5, 13)}","{('?', '?', 1)}"
"(13, 6, 10, 0)",1,"{(10, 13, 6)}","{(6, '?', '?')}"
"(13, 6, 11, 0)",2,"{(11, 13, 6)}","{(4, '?', 2)}"
"(13, 6, 13, 0)",2,"{(13, 6)}","{('?', '?', '?')}"
"(13, 6, 26, 0)",3,"{(26, 13, 6)}","{(4, '?', '?')}"
"(13, 6, 5, 0)",1,"{(5, 13, 6)}","{('?', '?', 1)}"
"(13, 6, 6, 0)",1,"{(13, 6)}","{('?', '?', 6)}"
"(13, 7, 10, 0)",1,"{(10, 13, 7)}","{(6, 5, '?')}"
"(13, 7, 11, 0)",1,"{(11, 13, 7)}","{(4, 5, 2)}"
"(13, 7, 13, 0)",1,"{(13, 7)}","{(3, 1, 2)}"
"(13, 7, 14, 0)",1,"{(13, 14, 7)}","{(3, 1, 2)}"
"(13, 7, 15, 0)",1,"{(15, 13, 7)}","{(6, 5, 7)}"
"(13, 7, 18, 0)",1,"{(18, 13, 7)}","{('?', 5, 2)}"
"(13, 7, 19, 0)",1,"{(19, 13, 7)}","{(3, 5, 2)}"
"(13, 7, 26, 0)",2,"{(26, 13, 7)}","{(4, '?', '?')}"
"(13, 7, 3, 0)",1,"{(3, 13, 7)}","{(3, 5, 2)}"
"(15, 1, 1, 0)",4,"{(1, 15)}","{('?', 0, '?')}"
"(15, 1, 10, 0)",5,"{(1, 10, 15)}","{('?', 0, '?')}"
"(15, 1, 19, 0)",2,"{(1, 19, 15)}","{(0, 0, '?')}"
"(15, 1, 22, 0)",1,"{(1, 22, 15)}","{(0, 0, 6)}"
"(15, 1, 24, 0)",2,"{(24, 1, 15)}","{(7, 0, '?')}"
"(15, 1, 25, 0)",1,"{(1, 25, 15)}","{(7, 0, 3)}"
"(15, 1, 3, 0)",1,"{(1, 3, 15)}","{(3, 0, 1)}"
"(15, 10, 1, 0)",3,"{(1, 10, 15)}","{('?', 0, '?')}"
"(15, 10, 10, 0)",4,"{(10, 15)}","{('?', 0, '?')}"
"(15, 10, 11, 0)",3,"{(10, 11, 15)}","{('?', 0, '?')}"
"(15, 10, 15, 0)",5,"{(10, 15)}","{('?', 0, '?')}"
"(15, 10, 18, 0)",2,"{(10, 18, 15)}","{('?', 0, '?')}"
"(15, 10, 19, 0)",5,"{(10, 19, 15)}","{('?', 0, '?')}"
"(15, 10, 2, 0)",1,"{(10, 2, 15)}","{(2, 0, 1)}"
"(15, 10, 26, 0)",2,"{(10, 26, 15)}","{('?', 0, 6)}"
"(15, 10, 3, 0)",1,"{(10, 3, 15)}","{(7, 0, 6)}"
"(15, 10, 9, 0)",3,"{(9, 10, 15)}","{(6, 0, '?')}"
"(15, 11, 10, 0)",2,"{(10, 11, 15)}","{('?', 0, 2)}"
"(15, 11, 11, 0)",1,"{(11, 15)}","{(2, 0, 5)}"
"(15, 11, 15, 0)",1,"{(11, 15)}","{(5, 0, 4)}"
"(15, 12, 11, 0)",1,"{(11, 12, 15)}","{(4, 0, 4)}"
"(15, 12, 22, 0)",1,"{(12, 22, 15)}","{(1, 0, 4)}"
"(15, 12, 27, 0)",1,"{(27, 12, 15)}","{(1, 0, 4)}"
"(15, 13, 11, 0)",1,"{(11, 13, 15)}","{(4, 0, 5)}"
"(15, 13, 13, 0)",1,"{(13, 15)}","{(7, 0, 5)}"
"(15, 13, 15, 0)",1,"{(13, 15)}","{(6, 0, 5)}"
"(15, 13, 20, 0)",1,"{(20, 13, 15)}","{(1, 0, 5)}"
"(15, 13, 22, 0)",1,"{(13, 22, 15)}","{(7, 0, 5)}"
"(15, 13, 27, 0)",1,"{(27, 13, 15)}","{(7, 0, 4)}"
"(15, 15, 1, 0)",2,"{(1, 15)}","{('?', 0, 6)}"
"(15, 15, 10, 0)",2,"{(10, 15)}","{('?', 0, 7)}"
"(15, 15, 11, 0)",1,"{(11, 15)}","{(5, 0, 4)}"
"(15, 15, 13, 0)",1,"{(13, 15)}","{(6, 0, 4)}"
"(15, 15, 15, 0)",1,"{(15,)}","{(6, 0, 4)}"
"(15, 15, 17, 0)",1,"{(17, 15)}","{(6, 0, 2)}"
"(15, 15, 18, 0)",2,"{(18, 15)}","{('?', 0, 4)}"
"(15, 15, 2, 0)",2,"{(2, 15)}","{(6, 0, '?')}"
"(15, 15, 22, 0)",1,"{(22, 15)}","{(7, 0, 4)}"
"(15, 15, 23, 0)",1,"{(23, 15)}","{(6, 0, 2)}"
"(15, 15, 27, 0)",2,"{(27, 15)}","{('?', 0, 4)}"
"(15, 15, 5, 0)",1,"{(5, 15)}","{(6, 0, 6)}"
"(15, 17, 10, 0)",2,"{(17, 10, 15)}","{(4, 0, '?')}"
"(15, 17, 11, 0)",1,"{(17, 11, 15)}","{(4, 0, 2)}"
"(15, 17, 12, 0)",1,"{(17, 12, 15)}","{(1, 0, 2)}"
"(15, 17, 15, 0)",2,"{(17, 15)}","{('?', 0, '?')}"
"(15, 17, 17, 0)",1,"{(17, 15)}","{(1, 0, 7)}"
"(15, 17, 18, 0)",2,"{(17, 18, 15)}","{('?', 0, 2)}"
"(15, 17, 19, 0)",2,"{(17, 19, 15)}","{(1, 0, '?')}"
"(15, 17, 22, 0)",1,"{(17, 22, 15)}","{(7, 0, 2)}"
"(15, 17, 27, 0)",2,"{(17, 27, 15)}","{('?', 0, 2)}"
"(15, 17, 5, 0)",2,"{(17, 5, 15)}","{(1, 0, '?')}"
"(15, 17, 9, 0)",1,"{(17, 9, 15)}","{(1, 0, '?')}"
"(15, 18, 11, 0)",1,"{(18, 11, 15)}","{(4, 0, 4)}"
"(15, 18, 22, 0)",2,"{(18, 22, 15)}","{('?', 0, 4)}"
"(15, 18, 27, 0)",2,"{(18, 27, 15)}","{('?', 0, 4)}"
"(15, 19, 1, 0)",5,"{(1, 19, 15)}","{(0, 0, '?')}"
"(15, 19, 10, 0)",2,"{(10, 19, 15)}","{('?', 0, '?')}"
"(15, 19, 12, 0)",1,"{(19, 12, 15)}","{(3, 0, 2)}"
"(15, 19, 18, 0)",3,"{(18, 19, 15)}","{('?', 0, 2)}"
"(15, 19, 19, 0)",3,"{(19, 15)}","{(0, 0, '?')}"
"(15, 19, 22, 0)",1,"{(19, 22, 15)}","{(0, 0, 2)}"
"(15, 19, 5, 0)",1,"{(19, 5, 15)}","{(3, 0, 7)}"
"(15, 2, 2, 0)",1,"{(2, 15)}","{(2, 0, 1)}"
"(15, 2, 5, 0)",1,"{(2, 5, 15)}","{(2, 0, 1)}"
"(15, 2, 6, 0)",1,"{(2, 6, 15)}","{(6, '?', 1)}"
"(15, 22, 22, 0)",3,"{(22, 15)}","{('?', 0, 5)}"
"(15, 22, 27, 0)",2,"{(27, 22, 15)}","{('?', 0, '?')}"
"(15, 22, 3, 0)",1,"{(3, 22, 15)}","{(0, 0, 2)}"
"(15, 26, 10, 0)",3,"{(26, 10, 15)}","{('?', 0, '?')}"
"(15, 26, 11, 0)",2,"{(26, 11, 15)}","{(5, 0, '?')}"
"(15, 26, 15, 0)",2,"{(26, 15)}","{('?', 0, 7)}"
"(15, 26, 18, 0)",1,"{(26, 18, 15)}","{(2, 0, 2)}"
"(15, 26, 24, 0)",1,"{(24, 26, 15)}","{(2, 0, 6)}"
"(15, 26, 26, 0)",1,"{(26, 15)}","{(5, 0, 6)}"
"(15, 27, 18, 0)",1,"{(18, 27, 15)}","{(3, 0, 4)}"
"(15, 27, 27, 0)",3,"{(27, 15)}","{('?', 0, '?')}"
"(15, 3, 1, 0)",1,"{(1, 3, 15)}","{(0, 0, 6)}"
"(15, 3, 13, 0)",1,"{(3, 13, 15)}","{(7, 0, 2)}"
"(15, 3, 22, 0)",1,"{(3, 22, 15)}","{(0, 0, 2)}"
"(15, 4, 10, 0)",1,"{(10, 4, 15)}","{(4, 0, 6)}"
"(15, 4, 11, 0)",1,"{(11, 4, 15)}","{(4, 0, 2)}"
"(15, 4, 13, 0)",1,"{(4, 13, 15)}","{(1, 0, 7)}"
"(15, 4, 17, 0)",1,"{(17, 4, 15)}","{(1, 0, 6)}"
"(15, 4, 18, 0)",1,"{(18, 4, 15)}","{(1, 0, 7)}"
"(15, 4, 26, 0)",1,"{(26, 4, 15)}","{(4, 0, 6)}"
"(15, 4, 4, 0)",1,"{(4, 15)}","{(1, 0, 6)}"
"(15, 4, 5, 0)",1,"{(4, 5, 15)}","{(1, 0, 6)}"
"(15, 4, 6, 0)",1,"{(4, 6, 15)}","{(1, 0, 6)}"
"(15, 5, 10, 0)",5,"{(10, 5, 15)}","{('?', 0, '?')}"
"(15, 5, 2, 0)",1,"{(2, 5, 15)}","{(4, 0, 1)}"
"(15, 5, 5, 0)",3,"{(5, 15)}","{('?', 0, '?')}"
"(15, 8, 11, 0)",1,"{(8, 11, 15)}","{(4, 0, 5)}"
"(15, 8, 12, 0)",1,"{(8, 12, 15)}","{(1, 0, 4)}"
"(15, 8, 20, 0)",1,"{(8, 20, 15)}","{(1, 0, 5)}"
"(15, 8, 8, 0)",1,"{(8, 15)}","{(1, 0, 5)}"
"(15, 9, 10, 0)",1,"{(9, 10, 15)}","{(4, 0, 3)}"
"(15, 9, 15, 0)",1,"{(9, 15)}","{(6, 0, 2)}"
"(15, 9, 19, 0)",1,"{(9, 19, 15)}","{(1, 0, '?')}"
"(15, 9, 5, 0)",1,"{(9, 5, 15)}","{(4, 0, 3)}"
"(16, 10, 1, 0)",1,"{(16, 1, 10)}","{(6, 4, 1)}"
"(16, 10, 2, 0)",1,"{(16, 10, 2)}","{(6, 4, 1)}"
"(16, 10, 9, 0)",1,"{(16, 9, 10)}","{(6, 4, 1)}"
"(16, 11, 10, 0)",1,"{(16, 10, 11)}","{(5, 2, 2)}"
"(16, 11, 11, 0)",3,"{(16, 11)}","{(2, '?', '?')}"
"(16, 11, 12, 0)",2,"{(16, 11, 12)}","{(5, 4, '?')}"
"(16, 11, 13, 0)",3,"{(16, 11, 13)}","{('?', '?', '?')}"
"(16, 11, 15, 0)",2,"{(16, 11, 15)}","{(5, '?', 4)}"
"(16, 11, 17, 0)",1,"{(16, 17, 11)}","{(2, 2, 2)}"
"(16, 11, 18, 0)",2,"{(16, 18, 11)}","{('?', '?', 4)}"
"(16, 11, 26, 0)",1,"{(16, 26, 11)}","{(5, 4, 7)}"
"(16, 13, 10, 0)",2,"{(16, 10, 13)}","{(6, '?', '?')}"
"(16, 13, 15, 0)",2,"{(16, 13, 15)}","{(6, 2, '?')}"
"(16, 13, 16, 0)",1,"{(16, 13)}","{(6, 2, 4)}"
"(16, 13, 2, 0)",1,"{(16, 2, 13)}","{(6, 4, 7)}"
"(16, 13, 25, 0)",1,"{(16, 25, 13)}","{(6, 2, 4)}"
"(16, 16, 1, 0)",1,"{(16, 1)}","{(6, 2, 7)}"
"(16, 16, 10, 0)",1,"{(16, 10)}","{(6, 2, 7)}"
"(16, 16, 2, 0)",1,"{(16, 2)}","{(6, 2, 6)}"
"(16, 16, 24, 0)",2,"{(16, 24)}","{(6, 2, '?')}"
"(16, 17, 26, 0)",1,"{(16, 17, 26)}","{(4, 2, 6)}"
"(16, 2, 10, 0)",1,"{(16, 2, 10)}","{(6, 2, 1)}"
"(16, 2, 25, 0)",1,"{(16, 25, 2)}","{(5, 2, 0)}"
"(16, 20, 10, 0)",2,"{(16, 10, 20)}","{(6, 2, '?')}"
"(16, 24, 10, 0)",3,"{(16, 24, 10)}","{(6, 2, '?')}"
"(16, 24, 15, 0)",1,"{(16, 24, 15)}","{(6, 2, '?')}"
"(16, 24, 16, 0)",3,"{(16, 24)}","{(6, 2, '?')}"
"(16, 24, 2, 0)",3,"{(16, 24, 2)}","{(6, 2, '?')}"
"(16, 24, 20, 0)",1,"{(16, 24, 20)}","{('?', 2, 7)}"
"(16, 24, 24, 0)",3,"{(16, 24)}","{('?', 2, '?')}"
"(16, 24, 25, 0)",1,"{(16, 24, 25)}","{('?', 2, 6)}"
"(16, 24, 26, 0)",1,"{(16, 24, 26)}","{(5, 2, '?')}"
"(16, 24, 8, 0)",1,"{(16, 24, 8)}","{('?', 2, 7)}"
"(16, 25, 16, 0)",1,"{(16, 25)}","{(6, 2, 6)}"
"(16, 26, 1, 0)",3,"{(16, 1, 26)}","{(5, 2, '?')}"
"(16, 26, 10, 0)",2,"{(16, 26, 10)}","{('?', 4, 6)}"
"(16, 26, 11, 0)",3,"{(16, 26, 11)}","{('?', '?', 7)}"
"(16, 26, 12, 0)",1,"{(16, 26, 12)}","{(5, 4, 7)}"
"(16, 26, 16, 0)",1,"{(16, 26)}","{(5, 2, 6)}"
"(16, 26, 17, 0)",1,"{(16, 17, 26)}","{(2, 4, 6)}"
"(16, 26, 19, 0)",1,"{(16, 26, 19)}","{(5, 2, 7)}"
"(16, 26, 24, 0)",4,"{(16, 24, 26)}","{('?', '?', '?')}"
"(16, 26, 26, 0)",2,"{(16, 26)}","{('?', 4, 6)}"
"(16, 26, 4, 0)",1,"{(16, 26, 4)}","{(2, 4, 6)}"
"(16, 26, 6, 0)",2,"{(16, 26, 6)}","{('?', 4, 6)}"
"(16, 4, 26, 0)",1,"{(16, 26, 4)}","{(4, 2, 6)}"
"(16, 6, 26, 0)",1,"{(16, 26, 6)}","{(4, 2, 6)}"
"(16, 7, 26, 0)",1,"{(16, 26, 7)}","{(4, 2, 6)}"
"(16, 8, 15, 0)",1,"{(16, 8, 15)}","{(6, 2, 4)}"
"(16, 8, 24, 0)",1,"{(16, 8, 24)}","{('?', 2, 7)}"
"(16, 8, 26, 0)",1,"{(16, 8, 26)}","{(4, 2, 7)}"
"(16, 8, 5, 0)",1,"{(16, 8, 5)}","{('?', 2, 2)}"
"(16, 8, 7, 0)",1,"{(16, 8, 7)}","{(1, 2, 7)}"
"(17, 1, 1, 0)",1,"{(17, 1)}","{(3, 3, 0)}"
"(17, 1, 25, 0)",2,"{(17, 1, 25)}","{('?', 3, 0)}"
"(17, 1, 3, 0)",3,"{(17, 3, 1)}","{('?', 3, '?')}"
"(17, 11, 11, 0)",2,"{(17, 11)}","{('?', 3, 2)}"
"(17, 11, 12, 0)",1,"{(17, 11, 12)}","{(5, 3, 2)}"
"(17, 11, 18, 0)",1,"{(17, 18, 11)}","{(5, 3, 2)}"
"(17, 12, 11, 0)",1,"{(17, 11, 12)}","{(4, 3, 2)}"
"(17, 12, 12, 0)",1,"{(17, 12)}","{('?', 3, 2)}"
"(17, 12, 13, 0)",1,"{(17, 12, 13)}","{(1, 3, 2)}"
"(17, 12, 17, 0)",5,"{(17, 12)}","{('?', 3, '?')}"
"(17, 12, 20, 0)",1,"{(17, 12, 20)}","{(1, 3, 2)}"
"(17, 12, 22, 0)",1,"{(17, 12, 22)}","{(7, 3, 2)}"
"(17, 12, 26, 0)",2,"{(17, 26, 12)}","{(4, 3, '?')}"
"(17, 12, 7, 0)",1,"{(17, 12, 7)}","{(1, 3, 7)}"
"(17, 13, 13, 0)",1,"{(17, 13)}","{(1, '?', 2)}"
"(17, 15, 17, 0)",3,"{(17, 15)}","{(6, 3, '?')}"
"(17, 15, 2, 0)",2,"{(17, 2, 15)}","{(6, 3, '?')}"
"(17, 15, 23, 0)",2,"{(17, 23, 15)}","{(6, 3, '?')}"
"(17, 15, 26, 0)",1,"{(17, 26, 15)}","{(6, 3, 6)}"
"(17, 15, 5, 0)",2,"{(17, 5, 15)}","{(6, 3, '?')}"
"(17, 17, 11, 0)",1,"{(17, 11)}","{(4, 3, 7)}"
"(17, 17, 12, 0)",1,"{(17, 12)}","{('?', 3, 7)}"
"(17, 17, 15, 0)",2,"{(17, 15)}","{(6, 3, '?')}"
"(17, 17, 17, 0)",2,"{(17,)}","{('?', 3, '?')}"
"(17, 17, 2, 0)",1,"{(17, 2)}","{(6, 3, 1)}"
"(17, 17, 26, 0)",2,"{(17, 26)}","{(4, 3, '?')}"
"(17, 17, 3, 0)",2,"{(17, 3)}","{('?', 3, '?')}"
"(17, 17, 5, 0)",1,"{(17, 5)}","{('?', 3, 1)}"
"(17, 17, 8, 0)",4,"{(8, 17)}","{('?', 3, '?')}"
"(17, 19, 1, 0)",1,"{(17, 19, 1)}","{(3, 3, 1)}"
"(17, 2, 1, 0)",2,"{(17, 2, 1)}","{('?', 3, 0)}"
"(17, 2, 2, 0)",3,"{(17, 2)}","{('?', 3, '?')}"
"(17, 2, 26, 0)",2,"{(17, 2, 26)}","{(2, '?', 1)}"
"(17, 2, 5, 0)",1,"{(17, 2, 5)}","{(6, 3, 0)}"
"(17, 2, 6, 0)",1,"{(17, 2, 6)}","{(6, 3, 3)}"
"(17, 22, 13, 0)",1,"{(17, 13, 22)}","{(7, 3, 2)}"
"(17, 22, 5, 0)",1,"{(17, 5, 22)}","{(7, 3, 6)}"
"(17, 22, 6, 0)",1,"{(17, 22, 6)}","{(7, 3, 6)}"
"(17, 26, 10, 0)",2,"{(17, 26, 10)}","{('?', 3, 1)}"
"(17, 26, 11, 0)",4,"{(17, 26, 11)}","{('?', 3, '?')}"
"(17, 26, 12, 0)",4,"{(17, 26, 12)}","{('?', 3, '?')}"
"(17, 26, 17, 0)",4,"{(17, 26)}","{('?', 3, '?')}"
"(17, 26, 2, 0)",2,"{(17, 26, 2)}","{('?', 3, 1)}"
"(17, 26, 26, 0)",4,"{(17, 26)}","{('?', 3, '?')}"
"(17, 3, 1, 0)",4,"{(17, 3, 1)}","{('?', 3, '?')}"
"(17, 3, 17, 0)",1,"{(17, 3)}","{(3, 3, '?')}"
"(17, 3, 5, 0)",2,"{(17, 3, 5)}","{('?', 3, 1)}"
"(17, 3, 7, 0)",2,"{(17, 3, 7)}","{(7, 3, '?')}"
"(17, 4, 13, 0)",3,"{(17, 4, 13)}","{(1, 3, '?')}"
"(17, 4, 20, 0)",1,"{(17, 4, 20)}","{(1, 3, 6)}"
"(17, 4, 6, 0)",1,"{(17, 4, 6)}","{(1, 3, '?')}"
"(17, 5, 1, 0)",3,"{(17, 5, 1)}","{('?', 3, 0)}"
"(17, 5, 16, 0)",2,"{(16, 17, 5)}","{(4, 3, '?')}"
"(17, 5, 2, 0)",1,"{(17, 2, 5)}","{(4, 3, 0)}"
