message,count,symbols,fixed_attribute_values
"(1, 10, 25, 15, 0)",6,"{(1, 10, 25, 15)}","{('?', 6, '?', '?')}"
"(1, 10, 25, 21, 0)",1,"{(1, 10, 21, 25)}","{(5, 6, 6, 2)}"
"(1, 10, 25, 25, 0)",1,"{(1, 10, 25)}","{(7, 6, 2, 0)}"
"(1, 10, 25, 27, 0)",5,"{(1, 10, 27, 25)}","{('?', 6, '?', '?')}"
"(1, 10, 27, 1, 0)",1,"{(1, 10, 27)}","{(7, 6, 5, 2)}"
"(1, 10, 27, 12, 0)",2,"{(1, 10, 27, 12)}","{(5, 0, 3, '?')}"
"(1, 10, 27, 15, 0)",2,"{(1, 10, 27, 15)}","{('?', 6, '?', 2)}"
"(1, 10, 27, 27, 0)",11,"{(1, 10, 27)}","{('?', 6, '?', '?')}"
"(1, 10, 3, 13, 0)",2,"{(1, 10, 3, 13)}","{(3, 6, 0, '?')}"
"(1, 10, 3, 15, 0)",3,"{(1, 10, 3, 15)}","{('?', 6, 0, '?')}"
"(1, 10, 6, 21, 0)",2,"{(1, 10, 21, 6)}","{(3, 6, '?', 2)}"
"(1, 10, 6, 25, 0)",1,"{(1, 10, 6, 25)}","{(3, 6, 2, 2)}"
"(1, 13, 1, 20, 0)",1,"{(1, 20, 13)}","{(7, 6, '?', 1)}"
"(1, 13, 12, 15, 0)",1,"{(1, 12, 13, 15)}","{(5, 0, 4, '?')}"
"(1, 13, 12, 17, 0)",6,"{(1, 12, 13, 17)}","{('?', 0, '?', '?')}"
"(1, 13, 12, 18, 0)",2,"{(1, 18, 12, 13)}","{(5, 0, '?', 7)}"
"(1, 13, 12, 20, 0)",4,"{(1, 20, 12, 13)}","{('?', 0, '?', '?')}"
"(1, 13, 12, 21, 0)",2,"{(1, 21, 12, 13)}","{('?', 0, '?', '?')}"
"(1, 13, 12, 25, 0)",7,"{(1, 12, 13, 25)}","{('?', 0, '?', '?')}"
"(1, 13, 12, 27, 0)",2,"{(1, 27, 12, 13)}","{('?', 0, '?', '?')}"
"(1, 13, 12, 3, 0)",1,"{(1, 3, 12, 13)}","{(7, 0, 0, '?')}"
"(1, 13, 12, 7, 0)",2,"{(1, 12, 13, 7)}","{('?', 0, '?', 7)}"
"(1, 13, 12, 8, 0)",3,"{(8, 1, 12, 13)}","{('?', 0, '?', 7)}"
"(1, 13, 13, 10, 0)",2,"{(1, 10, 13)}","{(3, 6, 4, '?')}"
"(1, 13, 13, 13, 0)",1,"{(1, 13)}","{(3, 6, 1, '?')}"
"(1, 13, 13, 15, 0)",2,"{(1, 13, 15)}","{(3, 6, '?', '?')}"
"(1, 13, 13, 17, 0)",1,"{(1, 13, 17)}","{(3, 6, 1, 1)}"
"(1, 13, 14, 10, 0)",3,"{(1, 10, 13, 14)}","{(3, 0, '?', '?')}"
"(1, 13, 14, 15, 0)",1,"{(1, 13, 14, 15)}","{(3, 0, 4, '?')}"
"(1, 13, 14, 16, 0)",1,"{(16, 1, 13, 14)}","{(3, 0, '?', '?')}"
"(1, 13, 14, 17, 0)",3,"{(1, 13, 14, 17)}","{(3, 0, '?', '?')}"
"(1, 13, 14, 21, 0)",2,"{(1, 21, 13, 14)}","{(3, 0, '?', '?')}"
"(1, 13, 14, 25, 0)",3,"{(1, 13, 14, 25)}","{(3, 0, '?', '?')}"
"(1, 13, 14, 7, 0)",1,"{(1, 13, 14, 7)}","{(3, 0, '?', 7)}"
"(1, 13, 15, 15, 0)",4,"{(1, 13, 15)}","{('?', 6, '?', '?')}"
"(1, 13, 15, 17, 0)",6,"{(1, 13, 17, 15)}","{('?', 6, '?', '?')}"
"(1, 13, 15, 18, 0)",2,"{(1, 18, 13, 15)}","{('?', 6, 1, 7)}"
"(1, 13, 15, 21, 0)",1,"{(1, 21, 13, 15)}","{(7, 6, 6, '?')}"
"(1, 13, 15, 25, 0)",1,"{(1, 13, 25, 15)}","{(5, 6, 6, 1)}"
"(1, 13, 16, 10, 0)",1,"{(16, 1, 10, 13)}","{(3, 6, 2, 5)}"
"(1, 13, 16, 13, 0)",1,"{(16, 1, 13)}","{(3, 6, '?', '?')}"
"(1, 13, 17, 14, 0)",3,"{(1, 13, 17, 14)}","{(3, 0, '?', '?')}"
"(1, 13, 18, 14, 0)",2,"{(1, 18, 13, 14)}","{(3, 0, '?', 7)}"
"(1, 13, 18, 15, 0)",3,"{(1, 18, 13, 15)}","{('?', 6, '?', 7)}"
"(1, 13, 21, 10, 0)",4,"{(1, 21, 10, 13)}","{(3, 6, '?', '?')}"
"(1, 13, 21, 13, 0)",2,"{(1, 21, 13)}","{(3, 6, '?', '?')}"
"(1, 13, 21, 15, 0)",2,"{(1, 21, 13, 15)}","{('?', 6, '?', '?')}"
"(1, 13, 21, 18, 0)",1,"{(1, 21, 18, 13)}","{(5, 6, 6, 7)}"
"(1, 13, 24, 15, 0)",2,"{(24, 1, 13, 15)}","{('?', 6, 4, '?')}"
"(1, 13, 24, 17, 0)",1,"{(24, 1, 13, 17)}","{(5, 6, 4, 5)}"
"(1, 13, 24, 18, 0)",1,"{(24, 1, 18, 13)}","{(7, 6, 1, 7)}"
"(1, 13, 24, 20, 0)",2,"{(24, 1, 20, 13)}","{(5, 6, '?', '?')}"
"(1, 13, 24, 21, 0)",2,"{(24, 1, 21, 13)}","{('?', 6, '?', '?')}"
"(1, 13, 24, 25, 0)",7,"{(24, 1, 13, 25)}","{('?', 6, '?', '?')}"
"(1, 13, 24, 8, 0)",4,"{(24, 1, 13, 8)}","{('?', 6, '?', 7)}"
"(1, 13, 25, 10, 0)",1,"{(1, 10, 13, 25)}","{(3, 6, 6, 1)}"
"(1, 13, 27, 20, 0)",3,"{(1, 27, 20, 13)}","{('?', 6, '?', '?')}"
"(1, 13, 27, 21, 0)",1,"{(1, 21, 27, 13)}","{(7, 6, 6, '?')}"
"(1, 13, 27, 23, 0)",1,"{(1, 27, 13, 23)}","{(5, 6, '?', 5)}"
"(1, 13, 27, 25, 0)",5,"{(1, 27, 13, 25)}","{('?', 6, '?', '?')}"
"(1, 13, 27, 8, 0)",3,"{(8, 1, 27, 13)}","{('?', 6, '?', 7)}"
"(1, 13, 3, 10, 0)",4,"{(1, 10, 3, 13)}","{(3, '?', 0, '?')}"
"(1, 13, 3, 12, 0)",2,"{(1, 3, 12, 13)}","{('?', 0, 0, '?')}"
"(1, 13, 3, 13, 0)",1,"{(1, 3, 13)}","{(3, 6, 0, '?')}"
"(1, 13, 3, 14, 0)",2,"{(1, 3, 13, 14)}","{(3, 0, 0, '?')}"
"(1, 13, 3, 15, 0)",2,"{(1, 3, 13, 15)}","{('?', 6, 0, '?')}"
"(1, 13, 3, 17, 0)",6,"{(1, 3, 13, 17)}","{('?', '?', 0, '?')}"
"(1, 13, 3, 18, 0)",2,"{(1, 18, 3, 13)}","{('?', 0, 0, 7)}"
"(1, 13, 3, 20, 0)",1,"{(1, 3, 20, 13)}","{(5, 6, 0, 1)}"
"(1, 13, 3, 3, 0)",1,"{(1, 3, 13)}","{(7, 0, 0, '?')}"
"(1, 13, 3, 6, 0)",1,"{(1, 3, 13, 6)}","{(3, 0, 0, 7)}"
"(1, 13, 3, 7, 0)",1,"{(1, 3, 13, 7)}","{(7, 0, 0, 7)}"
"(1, 13, 6, 10, 0)",2,"{(1, 10, 13, 6)}","{(3, 6, '?', 5)}"
"(1, 13, 6, 15, 0)",1,"{(1, 13, 6, 15)}","{(3, 6, 4, '?')}"
"(1, 13, 6, 16, 0)",1,"{(16, 1, 13, 6)}","{(3, 6, 2, 7)}"
"(1, 13, 6, 17, 0)",4,"{(1, 13, 6, 17)}","{(3, 6, '?', '?')}"
"(1, 13, 6, 25, 0)",2,"{(1, 13, 6, 25)}","{(3, 6, 2, '?')}"
"(1, 13, 7, 14, 0)",1,"{(1, 13, 14, 7)}","{(3, 0, '?', 7)}"
"(1, 13, 7, 15, 0)",1,"{(1, 15, 13, 7)}","{(5, 6, '?', 7)}"
"(1, 13, 7, 27, 0)",1,"{(1, 27, 13, 7)}","{(5, 6, '?', 7)}"
"(1, 13, 8, 14, 0)",2,"{(8, 1, 13, 14)}","{(3, 0, '?', 7)}"
"(1, 15, 12, 10, 0)",3,"{(1, 10, 12, 15)}","{(6, 0, '?', '?')}"
"(1, 15, 12, 13, 0)",2,"{(1, 12, 13, 15)}","{(6, 0, '?', '?')}"
"(1, 15, 12, 14, 0)",1,"{(1, 12, 14, 15)}","{(6, 0, 1, 5)}"
"(1, 15, 12, 15, 0)",2,"{(1, 12, 15)}","{('?', 0, '?', '?')}"
"(1, 15, 12, 16, 0)",1,"{(16, 1, 12, 15)}","{(6, 0, '?', '?')}"
"(1, 15, 12, 17, 0)",2,"{(1, 12, 17, 15)}","{('?', 0, 4, '?')}"
"(1, 15, 12, 20, 0)",3,"{(1, 12, 20, 15)}","{('?', 0, '?', '?')}"
"(1, 15, 12, 21, 0)",2,"{(1, 12, 21, 15)}","{('?', 0, '?', '?')}"
"(1, 15, 12, 3, 0)",1,"{(1, 3, 12, 15)}","{('?', 0, 0, 5)}"
"(1, 15, 14, 10, 0)",1,"{(1, 10, 14, 15)}","{(6, 0, '?', 1)}"
"(1, 15, 14, 16, 0)",1,"{(16, 1, 14, 15)}","{(6, 0, '?', '?')}"
"(1, 15, 15, 10, 0)",4,"{(1, 10, 15)}","{(6, 6, '?', '?')}"
"(1, 15, 15, 13, 0)",3,"{(1, 13, 15)}","{(6, 6, '?', '?')}"
"(1, 15, 15, 15, 0)",2,"{(1, 15)}","{('?', '?', 4, '?')}"
"(1, 15, 15, 17, 0)",5,"{(1, 17, 15)}","{('?', 6, '?', '?')}"
"(1, 15, 17, 12, 0)",4,"{(1, 12, 17, 15)}","{('?', 0, '?', '?')}"
"(1, 15, 17, 14, 0)",4,"{(1, 14, 17, 15)}","{(6, 0, '?', '?')}"
"(1, 15, 17, 15, 0)",5,"{(1, 17, 15)}","{('?', 6, '?', '?')}"
"(1, 15, 18, 15, 0)",1,"{(1, 18, 15)}","{('?', '?', 4, 7)}"
"(1, 15, 20, 1, 0)",1,"{(1, 20, 15)}","{('?', 6, '?', 5)}"
"(1, 15, 20, 10, 0)",1,"{(1, 10, 20, 15)}","{(6, 0, '?', 1)}"
"(1, 15, 20, 12, 0)",1,"{(1, 20, 12, 15)}","{('?', 0, '?', 1)}"
"(1, 15, 20, 14, 0)",1,"{(1, 20, 14, 15)}","{(6, 0, '?', 1)}"
"(1, 15, 21, 10, 0)",3,"{(1, 10, 21, 15)}","{(6, 6, '?', '?')}"
"(1, 15, 21, 13, 0)",1,"{(1, 13, 21, 15)}","{(6, 6, 2, '?')}"
"(1, 15, 21, 14, 0)",1,"{(1, 21, 14, 15)}","{(6, 0, 6, '?')}"
"(1, 15, 21, 15, 0)",1,"{(1, 21, 15)}","{('?', 6, 2, '?')}"
"(1, 15, 25, 1, 0)",3,"{(1, 25, 15)}","{('?', 6, '?', '?')}"
"(1, 15, 25, 10, 0)",3,"{(1, 10, 25, 15)}","{(6, 6, '?', '?')}"
"(1, 15, 25, 12, 0)",4,"{(1, 12, 25, 15)}","{('?', 0, '?', '?')}"
"(1, 15, 25, 14, 0)",3,"{(1, 14, 25, 15)}","{(6, 0, '?', '?')}"
"(1, 15, 25, 15, 0)",2,"{(1, 25, 15)}","{('?', 6, '?', '?')}"
"(1, 15, 25, 16, 0)",4,"{(16, 1, 25, 15)}","{(6, 6, '?', '?')}"
"(1, 15, 25, 27, 0)",4,"{(1, 27, 25, 15)}","{('?', 6, '?', '?')}"
"(1, 15, 25, 4, 0)",4,"{(1, 4, 25, 15)}","{(4, 0, '?', '?')}"
"(1, 15, 25, 6, 0)",4,"{(1, 6, 25, 15)}","{(6, 6, '?', '?')}"
"(1, 15, 27, 10, 0)",2,"{(1, 10, 27, 15)}","{(6, 6, '?', '?')}"
"(1, 15, 27, 15, 0)",1,"{(1, 27, 15)}","{('?', 6, '?', '?')}"
"(1, 15, 27, 16, 0)",1,"{(16, 1, 27, 15)}","{(6, 6, '?', '?')}"
"(1, 15, 27, 20, 0)",1,"{(1, 27, 20, 15)}","{('?', 6, '?', 5)}"
"(1, 15, 27, 27, 0)",1,"{(1, 27, 15)}","{('?', 6, '?', '?')}"
"(1, 15, 3, 12, 0)",1,"{(1, 3, 12, 15)}","{('?', 0, 0, '?')}"
"(1, 15, 3, 15, 0)",1,"{(1, 3, 15)}","{('?', 6, 0, '?')}"
"(1, 15, 3, 17, 0)",1,"{(1, 3, 17, 15)}","{('?', 0, 0, 5)}"
"(1, 15, 4, 15, 0)",2,"{(1, 4, 15)}","{(4, 0, '?', '?')}"
"(1, 15, 4, 17, 0)",6,"{(1, 4, 17, 15)}","{(4, 0, '?', '?')}"
"(1, 15, 4, 20, 0)",3,"{(1, 4, 20, 15)}","{('?', 0, '?', '?')}"
"(1, 15, 4, 21, 0)",1,"{(1, 4, 21, 15)}","{(4, 0, 2, '?')}"
"(1, 15, 4, 27, 0)",1,"{(1, 27, 4, 15)}","{(4, 0, '?', '?')}"
"(1, 15, 4, 7, 0)",1,"{(1, 4, 7, 15)}","{(4, 0, '?', '?')}"
"(1, 15, 7, 12, 0)",1,"{(1, 7, 12, 15)}","{('?', 0, '?', 7)}"
"(1, 15, 7, 13, 0)",1,"{(1, 7, 13, 15)}","{(6, 6, '?', '?')}"
"(1, 15, 7, 16, 0)",1,"{(16, 1, 7, 15)}","{(6, 6, '?', 7)}"
"(1, 15, 7, 27, 0)",1,"{(1, 27, 7, 15)}","{('?', 6, '?', 7)}"
"(1, 15, 7, 6, 0)",1,"{(1, 7, 6, 15)}","{(6, 6, '?', 7)}"
"(1, 15, 8, 12, 0)",1,"{(8, 1, 12, 15)}","{('?', 0, 2, 7)}"
"(1, 15, 8, 13, 0)",1,"{(8, 1, 13, 15)}","{(6, 6, 2, 7)}"
"(1, 15, 8, 14, 0)",2,"{(8, 1, 14, 15)}","{(6, 0, '?', 7)}"
"(1, 15, 8, 15, 0)",2,"{(8, 1, 15)}","{('?', 6, '?', 7)}"
"(1, 15, 8, 18, 0)",1,"{(8, 1, 18, 15)}","{('?', 6, 6, 7)}"
"(1, 15, 8, 24, 0)",1,"{(8, 1, 24, 15)}","{('?', 6, 6, 7)}"
"(1, 15, 8, 27, 0)",2,"{(8, 1, 27, 15)}","{('?', 6, '?', 7)}"
"(1, 15, 8, 6, 0)",1,"{(8, 1, 6, 15)}","{(6, 6, 2, 7)}"
"(1, 15, 9, 15, 0)",1,"{(1, 9, 15)}","{(4, 6, 1, '?')}"
"(1, 15, 9, 17, 0)",3,"{(1, 17, 9, 15)}","{(4, 6, '?', '?')}"
"(1, 15, 9, 25, 0)",3,"{(1, 25, 9, 15)}","{(4, 6, '?', '?')}"
"(1, 16, 1, 7, 0)",1,"{(16, 1, 7)}","{(7, 6, 3, 7)}"
"(1, 16, 10, 14, 0)",1,"{(16, 1, 10, 14)}","{(3, 0, 5, 1)}"
"(1, 16, 12, 20, 0)",11,"{(16, 1, 12, 20)}","{('?', 0, '?', '?')}"
"(1, 16, 12, 27, 0)",5,"{(16, 1, 27, 12)}","{('?', 0, '?', '?')}"
"(1, 16, 12, 7, 0)",4,"{(16, 1, 12, 7)}","{('?', 0, '?', 7)}"
"(1, 16, 13, 16, 0)",2,"{(16, 1, 13)}","{(3, 6, '?', '?')}"
"(1, 16, 13, 27, 0)",1,"{(16, 1, 27, 13)}","{(3, 6, 5, '?')}"
"(1, 16, 13, 7, 0)",1,"{(16, 1, 13, 7)}","{(3, 6, 5, 7)}"
"(1, 16, 14, 10, 0)",6,"{(16, 1, 10, 14)}","{(3, 0, '?', '?')}"
"(1, 16, 14, 16, 0)",1,"{(16, 1, 14)}","{(3, 0, 7, '?')}"
"(1, 16, 14, 7, 0)",2,"{(16, 1, 14, 7)}","{(3, 0, '?', 7)}"
"(1, 16, 15, 20, 0)",5,"{(16, 1, 20, 15)}","{('?', 6, '?', '?')}"
"(1, 16, 15, 27, 0)",2,"{(16, 1, 27, 15)}","{(5, 6, '?', '?')}"
"(1, 16, 16, 10, 0)",4,"{(16, 1, 10)}","{(3, 6, '?', '?')}"
"(1, 16, 16, 13, 0)",2,"{(16, 1, 13)}","{(3, 6, '?', '?')}"
"(1, 16, 16, 20, 0)",1,"{(16, 1, 20)}","{(3, 6, 7, 1)}"
"(1, 16, 16, 27, 0)",1,"{(16, 1, 27)}","{(3, 6, 5, '?')}"
"(1, 16, 27, 15, 0)",3,"{(16, 1, 27, 15)}","{('?', 6, '?', '?')}"
"(1, 16, 27, 20, 0)",11,"{(16, 1, 27, 20)}","{('?', 6, '?', '?')}"
"(1, 16, 27, 27, 0)",5,"{(16, 1, 27)}","{('?', 6, '?', '?')}"
"(1, 16, 27, 7, 0)",2,"{(16, 1, 27, 7)}","{(7, 6, '?', 7)}"
"(1, 16, 6, 7, 0)",3,"{(16, 1, 6, 7)}","{(3, 6, '?', 7)}"
"(1, 16, 7, 1, 0)",3,"{(16, 1, 7)}","{('?', 6, '?', 7)}"
"(1, 16, 7, 13, 0)",1,"{(16, 1, 13, 7)}","{(3, 6, 5, 7)}"
"(1, 16, 7, 14, 0)",3,"{(16, 1, 14, 7)}","{(3, 0, '?', 7)}"
"(1, 16, 7, 15, 0)",6,"{(16, 1, 15, 7)}","{('?', 6, '?', 7)}"
"(1, 16, 7, 27, 0)",2,"{(16, 1, 27, 7)}","{('?', 6, '?', 7)}"
"(1, 17, 12, 3, 0)",1,"{(1, 3, 12, 17)}","{('?', 0, 0, 0)}"
"(1, 17, 15, 15, 0)",1,"{(1, 17, 15)}","{('?', 6, 1, 0)}"
"(1, 17, 17, 15, 0)",1,"{(1, 17, 15)}","{('?', 6, 4, 0)}"
"(1, 17, 19, 3, 0)",1,"{(3, 1, 19, 17)}","{(0, 6, 0, 2)}"
"(1, 17, 3, 13, 0)",1,"{(1, 3, 13, 17)}","{(6, 6, 0, 0)}"
"(1, 17, 3, 14, 0)",1,"{(1, 3, 17, 14)}","{(6, 0, 0, 0)}"
"(1, 17, 3, 15, 0)",2,"{(1, 3, 17, 15)}","{('?', 6, 0, '?')}"
"(1, 17, 4, 15, 0)",1,"{(1, 4, 17, 15)}","{(4, 0, 1, '?')}"
"(1, 18, 12, 13, 0)",2,"{(1, 18, 12, 13)}","{(6, 0, '?', 7)}"
"(1, 18, 12, 15, 0)",2,"{(1, 18, 12, 15)}","{('?', 0, '?', 7)}"
"(1, 18, 12, 18, 0)",1,"{(1, 18, 12)}","{(2, 0, 4, 7)}"
"(1, 18, 12, 19, 0)",2,"{(1, 18, 19, 12)}","{(2, 0, '?', 7)}"
"(1, 18, 12, 27, 0)",1,"{(1, 18, 27, 12)}","{('?', 0, '?', 7)}"
"(1, 18, 12, 3, 0)",1,"{(1, 18, 3, 12)}","{('?', 0, 0, 7)}"
"(1, 18, 12, 6, 0)",1,"{(1, 18, 12, 6)}","{(6, 0, 1, 7)}"
"(1, 18, 12, 8, 0)",2,"{(8, 1, 18, 12)}","{('?', 0, 2, 7)}"
"(1, 18, 15, 13, 0)",2,"{(1, 18, 13, 15)}","{(6, 6, '?', 7)}"
"(1, 18, 15, 15, 0)",2,"{(1, 18, 15)}","{('?', 6, 4, 7)}"
"(1, 18, 15, 6, 0)",2,"{(1, 18, 6, 15)}","{(6, 6, '?', 7)}"
"(1, 18, 19, 12, 0)",2,"{(1, 18, 19, 12)}","{(2, 0, '?', 7)}"
"(1, 18, 19, 15, 0)",2,"{(1, 18, 19, 15)}","{(2, 6, '?', 7)}"
"(1, 18, 19, 19, 0)",2,"{(1, 18, 19)}","{(0, 6, '?', 7)}"
"(1, 18, 19, 3, 0)",3,"{(3, 1, 18, 19)}","{('?', 6, 0, '?')}"
"(1, 18, 19, 4, 0)",1,"{(1, 18, 19, 4)}","{(0, 0, 4, 7)}"
"(1, 18, 19, 9, 0)",1,"{(1, 18, 19, 9)}","{(0, 6, 1, 7)}"
"(1, 18, 27, 16, 0)",1,"{(16, 1, 18, 27)}","{(6, 6, '?', 7)}"
"(1, 18, 27, 27, 0)",1,"{(1, 18, 27)}","{('?', 6, '?', 7)}"
"(1, 18, 3, 12, 0)",1,"{(1, 18, 3, 12)}","{('?', 0, 0, 7)}"
"(1, 18, 3, 14, 0)",1,"{(1, 18, 3, 14)}","{(6, 0, 0, 7)}"
"(1, 18, 3, 15, 0)",1,"{(1, 18, 3, 15)}","{('?', 6, 0, 7)}"
"(1, 18, 3, 18, 0)",1,"{(1, 18, 3)}","{('?', 6, 0, 7)}"
"(1, 18, 3, 19, 0)",6,"{(19, 1, 18, 3)}","{('?', 6, 0, '?')}"
"(1, 18, 3, 9, 0)",2,"{(1, 18, 3, 9)}","{('?', 6, 0, '?')}"
"(1, 18, 4, 15, 0)",1,"{(1, 18, 4, 15)}","{(4, 0, 4, 7)}"
"(1, 18, 4, 19, 0)",4,"{(1, 18, 19, 4)}","{('?', 0, '?', '?')}"
"(1, 18, 4, 21, 0)",1,"{(1, 18, 4, 21)}","{(4, 0, 6, 7)}"
"(1, 18, 4, 22, 0)",2,"{(1, 18, 4, 22)}","{('?', 0, '?', 7)}"
"(1, 18, 4, 27, 0)",1,"{(1, 18, 27, 4)}","{(4, 0, '?', 7)}"
"(1, 18, 4, 3, 0)",1,"{(1, 18, 3, 4)}","{(4, 0, 0, '?')}"
"(1, 18, 4, 8, 0)",3,"{(8, 1, 18, 4)}","{(4, 0, '?', '?')}"
"(1, 18, 7, 27, 0)",1,"{(1, 18, 27, 7)}","{('?', 6, '?', 7)}"
"(1, 18, 8, 14, 0)",1,"{(8, 1, 18, 14)}","{(6, 0, 2, 7)}"
"(1, 18, 9, 15, 0)",2,"{(1, 18, 9, 15)}","{(4, 6, '?', 7)}"
"(1, 18, 9, 18, 0)",3,"{(1, 18, 9)}","{(4, 6, '?', '?')}"
"(1, 18, 9, 19, 0)",4,"{(1, 18, 19, 9)}","{('?', 6, '?', 7)}"
"(1, 18, 9, 22, 0)",1,"{(1, 18, 9, 22)}","{(0, 6, '?', 7)}"
"(1, 18, 9, 3, 0)",3,"{(1, 18, 3, 9)}","{('?', 6, 0, '?')}"
"(1, 18, 9, 8, 0)",2,"{(8, 1, 18, 9)}","{(4, 6, '?', 7)}"
"(1, 19, 12, 12, 0)",1,"{(1, 19, 12)}","{(2, 0, '?', 7)}"
"(1, 19, 12, 15, 0)",2,"{(1, 19, 12, 15)}","{(2, 0, '?', '?')}"
"(1, 19, 12, 17, 0)",1,"{(1, 19, 12, 17)}","{(2, 0, 4, 1)}"
"(1, 19, 12, 18, 0)",1,"{(1, 18, 19, 12)}","{(2, 0, 4, 7)}"
"(1, 19, 12, 20, 0)",2,"{(1, 19, 12, 20)}","{(2, 0, '?', '?')}"
"(1, 19, 12, 21, 0)",3,"{(1, 19, 12, 21)}","{('?', 0, '?', '?')}"
"(1, 19, 12, 25, 0)",4,"{(1, 19, 12, 25)}","{(2, 0, '?', '?')}"
"(1, 19, 12, 7, 0)",1,"{(1, 19, 12, 7)}","{(2, 0, '?', 7)}"
"(1, 19, 14, 21, 0)",1,"{(1, 19, 21, 14)}","{(2, 0, 2, '?')}"
"(1, 19, 14, 25, 0)",2,"{(1, 19, 14, 25)}","{(2, 0, '?', 1)}"
"(1, 19, 15, 15, 0)",1,"{(1, 19, 15)}","{(2, 6, 1, '?')}"
"(1, 19, 15, 17, 0)",4,"{(1, 19, 17, 15)}","{(2, 6, '?', '?')}"
"(1, 19, 18, 12, 0)",2,"{(1, 18, 19, 12)}","{(2, 0, '?', 7)}"
"(1, 19, 19, 15, 0)",1,"{(1, 19, 15)}","{(2, 6, 1, '?')}"
"(1, 19, 19, 17, 0)",3,"{(1, 19, 17)}","{('?', 6, '?', '?')}"
"(1, 19, 19, 23, 0)",1,"{(1, 19, 23)}","{(0, 6, 4, 1)}"
"(1, 19, 20, 12, 0)",1,"{(1, 19, 20, 12)}","{(2, 0, '?', 1)}"
"(1, 19, 21, 15, 0)",1,"{(1, 19, 21, 15)}","{(2, 6, 2, '?')}"
