message,count,symbols,fixed_attribute_values
"(13, 21, 3, 0)",6,"{(21, 3, 13)}","{('?', '?', '?')}"
"(13, 21, 6, 0)",1,"{(21, 13, 6)}","{(3, 1, 5)}"
"(13, 21, 7, 0)",2,"{(21, 13, 7)}","{('?', '?', 3)}"
"(13, 24, 13, 0)",4,"{(24, 13)}","{('?', '?', '?')}"
"(13, 27, 13, 0)",1,"{(27, 13)}","{(3, 4, 1)}"
"(13, 27, 14, 0)",2,"{(27, 13, 14)}","{('?', 0, 0)}"
"(13, 27, 15, 0)",2,"{(27, 13, 15)}","{(5, '?', 1)}"
"(13, 27, 27, 0)",3,"{(27, 13)}","{('?', '?', 1)}"
"(13, 27, 6, 0)",1,"{(27, 13, 6)}","{(3, 3, 1)}"
"(13, 3, 13, 0)",4,"{(3, 13)}","{('?', '?', '?')}"
"(13, 3, 21, 0)",6,"{(21, 3, 13)}","{('?', '?', '?')}"
"(13, 3, 3, 0)",4,"{(3, 13)}","{('?', 2, '?')}"
"(13, 5, 13, 0)",3,"{(5, 13)}","{('?', '?', '?')}"
"(13, 5, 15, 0)",1,"{(5, 13, 15)}","{(5, 3, 5)}"
"(13, 5, 21, 0)",1,"{(5, 21, 13)}","{(5, 3, '?')}"
"(13, 5, 26, 0)",1,"{(5, 26, 13)}","{(3, 7, '?')}"
"(13, 5, 27, 0)",1,"{(5, 27, 13)}","{(3, 3, 1)}"
"(13, 6, 10, 0)",2,"{(10, 13, 6)}","{('?', 4, 0)}"
"(13, 6, 13, 0)",1,"{(13, 6)}","{(3, 4, 0)}"
"(13, 6, 14, 0)",3,"{(13, 6, 14)}","{('?', '?', '?')}"
"(13, 6, 17, 0)",1,"{(17, 13, 6)}","{(3, '?', 5)}"
"(13, 6, 21, 0)",1,"{(21, 13, 6)}","{(3, '?', 5)}"
"(13, 6, 24, 0)",3,"{(24, 13, 6)}","{(3, '?', 5)}"
"(13, 6, 3, 0)",2,"{(3, 13, 6)}","{(3, '?', '?')}"
"(13, 6, 9, 0)",1,"{(9, 13, 6)}","{(3, '?', 5)}"
"(13, 7, 10, 0)",1,"{(10, 13, 7)}","{(5, 0, 3)}"
"(13, 7, 13, 0)",2,"{(13, 7)}","{(3, '?', 3)}"
"(13, 7, 21, 0)",1,"{(21, 13, 7)}","{(3, '?', 3)}"
"(13, 7, 9, 0)",2,"{(9, 13, 7)}","{('?', '?', 3)}"
"(14, 12, 12, 0)",2,"{(12, 14)}","{('?', 4, 5)}"
"(14, 12, 8, 0)",1,"{(8, 12, 14)}","{(0, 4, '?')}"
"(14, 14, 1, 0)",3,"{(1, 14)}","{('?', 4, '?')}"
"(14, 14, 11, 0)",2,"{(11, 14)}","{(1, '?', 1)}"
"(14, 14, 12, 0)",3,"{(12, 14)}","{('?', '?', '?')}"
"(14, 14, 14, 0)",2,"{(14,)}","{('?', 0, 0)}"
"(14, 14, 25, 0)",1,"{(25, 14)}","{(1, 0, 5)}"
"(14, 14, 27, 0)",3,"{(27, 14)}","{('?', 0, '?')}"
"(14, 14, 9, 0)",2,"{(9, 14)}","{(1, 0, '?')}"
"(15, 1, 27, 0)",1,"{(1, 27, 15)}","{(4, 4, 1)}"
"(15, 13, 27, 0)",1,"{(27, 13, 15)}","{(5, 3, 1)}"
"(15, 15, 1, 0)",1,"{(1, 15)}","{(4, 4, 1)}"
"(15, 15, 15, 0)",2,"{(15,)}","{(5, 0, '?')}"
"(15, 15, 27, 0)",1,"{(27, 15)}","{(5, 0, 1)}"
"(15, 15, 9, 0)",3,"{(9, 15)}","{('?', '?', 1)}"
"(15, 18, 1, 0)",1,"{(1, 18, 15)}","{(4, 5, 1)}"
"(15, 18, 11, 0)",2,"{(18, 11, 15)}","{(4, '?', 1)}"
"(15, 18, 18, 0)",1,"{(18, 15)}","{(4, 1, 0)}"
"(15, 21, 11, 0)",2,"{(11, 21, 15)}","{('?', '?', 1)}"
"(15, 21, 15, 0)",1,"{(21, 15)}","{(5, 5, 0)}"
"(15, 21, 21, 0)",2,"{(21, 15)}","{('?', 5, 0)}"
"(15, 27, 1, 0)",1,"{(1, 27, 15)}","{(4, 4, 1)}"
"(15, 27, 15, 0)",1,"{(27, 15)}","{(5, 0, 1)}"
"(15, 27, 27, 0)",1,"{(27, 15)}","{(4, 0, 1)}"
"(15, 5, 1, 0)",1,"{(1, 5, 15)}","{(4, 4, 5)}"
"(15, 5, 6, 0)",1,"{(5, 6, 15)}","{(4, 4, 0)}"
"(15, 6, 17, 0)",1,"{(17, 6, 15)}","{(4, '?', 5)}"
"(15, 6, 18, 0)",1,"{(18, 6, 15)}","{(4, '?', 0)}"
"(15, 6, 5, 0)",1,"{(5, 6, 15)}","{(4, 0, 5)}"
"(15, 6, 6, 0)",1,"{(6, 15)}","{(4, 0, 5)}"
"(15, 9, 11, 0)",3,"{(9, 11, 15)}","{('?', '?', 1)}"
"(17, 7, 1, 0)",1,"{(17, 1, 7)}","{(2, 2, 3)}"
"(17, 7, 25, 0)",2,"{(17, 25, 7)}","{('?', '?', 3)}"
"(18, 1, 1, 0)",3,"{(1, 18)}","{('?', '?', '?')}"
"(18, 1, 25, 0)",2,"{(1, 18, 25)}","{('?', '?', 5)}"
"(18, 11, 11, 0)",1,"{(18, 11)}","{('?', 6, 1)}"
"(18, 11, 25, 0)",1,"{(25, 18, 11)}","{('?', 6, 1)}"
"(18, 11, 6, 0)",1,"{(18, 11, 6)}","{(1, 5, 1)}"
"(18, 12, 11, 0)",2,"{(18, 11, 12)}","{(1, '?', 5)}"
"(18, 12, 2, 0)",1,"{(18, 2, 12)}","{(0, 1, 6)}"
"(18, 12, 25, 0)",11,"{(25, 18, 12)}","{('?', '?', '?')}"
"(18, 12, 6, 0)",1,"{(18, 12, 6)}","{(0, 1, 5)}"
"(18, 13, 18, 0)",1,"{(18, 13)}","{(3, 1, 5)}"
"(18, 17, 17, 0)",1,"{(17, 18)}","{('?', 1, 3)}"
"(18, 17, 25, 0)",3,"{(17, 18, 25)}","{('?', '?', 3)}"
"(18, 18, 11, 0)",1,"{(18, 11)}","{('?', 6, 5)}"
"(18, 18, 12, 0)",1,"{(18, 12)}","{('?', 5, '?')}"
"(18, 18, 18, 0)",1,"{(18,)}","{('?', 1, '?')}"
"(18, 18, 25, 0)",1,"{(25, 18)}","{(0, 5, 3)}"
"(18, 23, 12, 0)",1,"{(18, 12, 23)}","{(6, 5, '?')}"
"(18, 23, 2, 0)",2,"{(18, 2, 23)}","{(6, '?', 6)}"
"(18, 23, 23, 0)",2,"{(18, 23)}","{(6, '?', '?')}"
"(18, 23, 25, 0)",2,"{(25, 18, 23)}","{('?', '?', '?')}"
"(18, 25, 25, 0)",1,"{(25, 18)}","{('?', 6, '?')}"
"(18, 26, 12, 0)",4,"{(18, 26, 12)}","{('?', '?', '?')}"
"(18, 26, 18, 0)",2,"{(18, 26)}","{('?', '?', '?')}"
"(18, 3, 12, 0)",2,"{(18, 3, 12)}","{('?', '?', 6)}"
"(18, 3, 18, 0)",4,"{(18, 3)}","{('?', '?', '?')}"
"(18, 3, 2, 0)",1,"{(2, 18, 3)}","{('?', 1, 2)}"
"(18, 3, 25, 0)",1,"{(25, 18, 3)}","{('?', 6, 2)}"
"(18, 4, 12, 0)",3,"{(18, 4, 12)}","{('?', '?', 6)}"
"(18, 6, 1, 0)",1,"{(1, 18, 6)}","{(6, 5, 5)}"
"(18, 6, 11, 0)",3,"{(18, 11, 6)}","{('?', '?', 1)}"
"(18, 6, 18, 0)",2,"{(18, 6)}","{('?', '?', 5)}"
"(18, 6, 25, 0)",3,"{(25, 18, 6)}","{(1, '?', '?')}"
"(18, 7, 25, 0)",1,"{(25, 18, 7)}","{(6, 6, '?')}"
"(2, 12, 12, 0)",2,"{(2, 12)}","{('?', '?', 2)}"
"(2, 12, 25, 0)",1,"{(25, 2, 12)}","{(0, 5, 2)}"
"(2, 2, 2, 0)",2,"{(2,)}","{('?', 2, 2)}"
"(2, 2, 22, 0)",2,"{(2, 22)}","{(1, '?', 2)}"
"(2, 2, 25, 0)",2,"{(25, 2)}","{(1, '?', 2)}"
"(2, 2, 3, 0)",1,"{(2, 3)}","{(1, 2, 7)}"
"(2, 2, 4, 0)",2,"{(2, 4)}","{('?', 2, '?')}"
"(2, 22, 12, 0)",1,"{(2, 12, 22)}","{(1, '?', 2)}"
"(2, 22, 2, 0)",2,"{(2, 22)}","{(1, '?', '?')}"
"(2, 22, 25, 0)",1,"{(25, 2, 22)}","{(1, 4, 7)}"
"(2, 22, 3, 0)",1,"{(2, 3, 22)}","{(1, 2, 7)}"
"(2, 25, 11, 0)",3,"{(25, 2, 11)}","{('?', 6, '?')}"
"(2, 25, 2, 0)",3,"{(25, 2)}","{(1, '?', '?')}"
"(2, 25, 25, 0)",4,"{(25, 2)}","{('?', '?', '?')}"
"(2, 25, 9, 0)",1,"{(25, 2, 9)}","{(1, 6, 7)}"
"(2, 4, 4, 0)",2,"{(2, 4)}","{('?', 2, 2)}"
"(20, 13, 7, 0)",1,"{(20, 13, 7)}","{(5, '?', 3)}"
"(20, 17, 7, 0)",1,"{(17, 20, 7)}","{(4, 2, 3)}"
"(20, 18, 26, 0)",1,"{(18, 26, 20)}","{(4, '?', 2)}"
"(20, 18, 3, 0)",3,"{(18, 3, 20)}","{(4, '?', '?')}"
"(20, 26, 18, 0)",1,"{(26, 18, 20)}","{(4, 5, 4)}"
"(20, 26, 20, 0)",1,"{(26, 20)}","{(4, 7, 4)}"
"(20, 26, 3, 0)",1,"{(26, 3, 20)}","{(4, 2, 4)}"
"(20, 26, 5, 0)",1,"{(26, 20, 5)}","{(4, '?', 4)}"
"(20, 3, 18, 0)",2,"{(18, 3, 20)}","{(4, '?', 4)}"
"(20, 3, 26, 0)",1,"{(26, 3, 20)}","{(4, 2, 6)}"
"(20, 3, 3, 0)",3,"{(3, 20)}","{(4, 2, '?')}"
"(20, 3, 5, 0)",1,"{(3, 20, 5)}","{(4, '?', 2)}"
"(20, 3, 7, 0)",1,"{(3, 20, 7)}","{(4, 6, 2)}"
"(21, 1, 25, 0)",1,"{(1, 21, 25)}","{(4, 6, 0)}"
"(21, 11, 11, 0)",1,"{(11, 21)}","{(3, 6, 1)}"
"(21, 13, 13, 0)",1,"{(13, 21)}","{(5, '?', '?')}"
"(21, 13, 21, 0)",6,"{(13, 21)}","{('?', '?', '?')}"
"(21, 13, 7, 0)",1,"{(13, 21, 7)}","{(5, '?', 3)}"
"(21, 13, 9, 0)",4,"{(9, 13, 21)}","{(3, '?', '?')}"
"(21, 15, 18, 0)",4,"{(18, 21, 15)}","{('?', '?', '?')}"
"(21, 15, 21, 0)",4,"{(21, 15)}","{('?', '?', '?')}"
"(21, 17, 13, 0)",2,"{(17, 13, 21)}","{('?', 1, 3)}"
"(21, 17, 17, 0)",2,"{(17, 21)}","{(4, '?', 3)}"
"(21, 17, 7, 0)",1,"{(17, 21, 7)}","{(4, 5, 3)}"
"(21, 18, 1, 0)",1,"{(1, 18, 21)}","{(4, 6, 5)}"
"(21, 18, 11, 0)",1,"{(18, 11, 21)}","{(3, 6, 5)}"
"(21, 18, 13, 0)",1,"{(18, 13, 21)}","{(3, 1, 3)}"
"(21, 18, 18, 0)",1,"{(18, 21)}","{(4, 1, '?')}"
"(21, 18, 25, 0)",1,"{(25, 18, 21)}","{(4, 6, '?')}"
"(21, 18, 4, 0)",1,"{(18, 4, 21)}","{(4, 1, 6)}"
"(21, 21, 11, 0)",2,"{(11, 21)}","{('?', 6, 5)}"
"(21, 21, 13, 0)",3,"{(13, 21)}","{('?', '?', '?')}"
"(21, 21, 18, 0)",1,"{(18, 21)}","{(5, 1, '?')}"
"(21, 21, 21, 0)",3,"{(21,)}","{('?', '?', '?')}"
"(21, 21, 3, 0)",6,"{(3, 21)}","{('?', 6, '?')}"
"(21, 21, 9, 0)",4,"{(9, 21)}","{('?', 6, '?')}"
"(21, 3, 21, 0)",3,"{(3, 21)}","{('?', '?', '?')}"
"(21, 3, 25, 0)",1,"{(25, 3, 21)}","{(4, 6, 6)}"
"(21, 3, 7, 0)",1,"{(3, 21, 7)}","{(4, 6, 2)}"
"(21, 3, 9, 0)",1,"{(9, 3, 21)}","{(3, 6, 7)}"
"(21, 5, 17, 0)",2,"{(17, 5, 21)}","{(4, '?', 3)}"
"(21, 6, 17, 0)",1,"{(17, 21, 6)}","{(4, 1, 5)}"
"(21, 6, 18, 0)",2,"{(18, 21, 6)}","{(4, '?', 5)}"
"(21, 6, 21, 0)",3,"{(21, 6)}","{('?', '?', '?')}"
"(21, 7, 7, 0)",1,"{(21, 7)}","{(4, 6, 3)}"
"(21, 7, 9, 0)",1,"{(9, 21, 7)}","{(3, 6, 3)}"
"(21, 9, 1, 0)",2,"{(9, 21, 1)}","{('?', 6, 0)}"
"(21, 9, 11, 0)",1,"{(9, 11, 21)}","{(5, 6, 0)}"
"(22, 1, 1, 0)",3,"{(1, 22)}","{('?', 2, '?')}"
"(22, 10, 10, 0)",3,"{(10, 22)}","{('?', '?', 7)}"
"(22, 11, 1, 0)",2,"{(1, 11, 22)}","{(1, 2, '?')}"
"(22, 12, 11, 0)",1,"{(11, 12, 22)}","{(0, 2, 5)}"
"(22, 12, 12, 0)",2,"{(12, 22)}","{('?', '?', '?')}"
"(22, 12, 18, 0)",1,"{(18, 12, 22)}","{(1, '?', '?')}"
"(22, 12, 25, 0)",2,"{(25, 12, 22)}","{('?', '?', '?')}"
"(22, 12, 7, 0)",2,"{(12, 22, 7)}","{('?', '?', 3)}"
"(22, 12, 8, 0)",1,"{(8, 12, 22)}","{(1, 4, '?')}"
"(22, 14, 12, 0)",4,"{(12, 22, 14)}","{('?', '?', 5)}"
"(22, 14, 14, 0)",4,"{(22, 14)}","{('?', '?', '?')}"
"(22, 14, 27, 0)",3,"{(27, 22, 14)}","{('?', 3, '?')}"
"(22, 14, 8, 0)",1,"{(8, 22, 14)}","{(0, 0, '?')}"
"(22, 14, 9, 0)",3,"{(9, 22, 14)}","{(1, '?', '?')}"
"(22, 17, 11, 0)",1,"{(17, 11, 22)}","{(1, 2, 5)}"
"(22, 17, 25, 0)",1,"{(17, 22, 25)}","{(0, 2, 3)}"
"(22, 18, 11, 0)",1,"{(18, 11, 22)}","{(1, 2, 5)}"
"(22, 2, 10, 0)",2,"{(2, 10, 22)}","{(1, '?', 7)}"
"(22, 2, 12, 0)",1,"{(2, 12, 22)}","{(1, '?', '?')}"
"(22, 2, 22, 0)",1,"{(2, 22)}","{(1, '?', 7)}"
"(22, 2, 3, 0)",1,"{(2, 3, 22)}","{(1, 2, 7)}"
"(22, 22, 10, 0)",1,"{(10, 22)}","{(0, 7, 7)}"
"(22, 22, 14, 0)",1,"{(22, 14)}","{(0, 7, 0)}"
"(22, 22, 22, 0)",6,"{(22,)}","{('?', '?', '?')}"
"(22, 22, 25, 0)",1,"{(25, 22)}","{(1, 7, '?')}"
"(22, 22, 27, 0)",1,"{(27, 22)}","{(1, 3, 0)}"
"(22, 22, 7, 0)",1,"{(22, 7)}","{(1, 3, 0)}"
"(22, 22, 8, 0)",1,"{(8, 22)}","{(1, 0, '?')}"
"(22, 22, 9, 0)",1,"{(9, 22)}","{(1, 3, 0)}"
"(22, 25, 1, 0)",1,"{(25, 22, 1)}","{(1, 2, 5)}"
"(22, 25, 11, 0)",1,"{(25, 11, 22)}","{(1, 2, 5)}"
"(22, 25, 25, 0)",2,"{(25, 22)}","{(1, '?', 3)}"
"(22, 5, 8, 0)",1,"{(8, 5, 22)}","{(0, 4, '?')}"
"(22, 6, 1, 0)",2,"{(1, 22, 6)}","{(1, '?', 0)}"
"(22, 6, 11, 0)",2,"{(11, 22, 6)}","{(1, '?', '?')}"
"(22, 6, 25, 0)",2,"{(25, 22, 6)}","{(1, '?', '?')}"
"(22, 6, 9, 0)",1,"{(9, 22, 6)}","{(1, '?', 1)}"
"(22, 7, 12, 0)",2,"{(12, 22, 7)}","{('?', '?', 3)}"
"(22, 7, 22, 0)",4,"{(22, 7)}","{('?', '?', 3)}"
"(22, 7, 25, 0)",1,"{(25, 22, 7)}","{(1, '?', 3)}"
"(22, 7, 7, 0)",1,"{(22, 7)}","{(1, 0, 3)}"
"(22, 7, 8, 0)",5,"{(8, 22, 7)}","{('?', '?', 3)}"
"(22, 7, 9, 0)",1,"{(9, 22, 7)}","{(1, 3, 3)}"
"(22, 8, 8, 0)",2,"{(8, 22)}","{(0, '?', '?')}"
"(23, 1, 25, 0)",1,"{(1, 25, 23)}","{(2, 5, 0)}"
"(23, 23, 23, 0)",1,"{(23,)}","{(2, 1, '?')}"
"(23, 23, 25, 0)",1,"{(25, 23)}","{(2, 1, '?')}"
"(23, 25, 11, 0)",1,"{(25, 11, 23)}","{(2, 5, 0)}"
"(23, 25, 23, 0)",2,"{(25, 23)}","{(2, '?', '?')}"
"(23, 25, 25, 0)",2,"{(25, 23)}","{('?', 5, '?')}"
"(24, 13, 13, 0)",3,"{(24, 13)}","{('?', '?', '?')}"
"(24, 13, 15, 0)",1,"{(24, 13, 15)}","{(5, 0, 4)}"
"(24, 13, 21, 0)",3,"{(24, 21, 13)}","{('?', '?', 7)}"
"(24, 13, 27, 0)",2,"{(24, 27, 13)}","{('?', 0, 7)}"
"(24, 13, 3, 0)",4,"{(24, 3, 13)}","{('?', '?', 4)}"
"(24, 13, 7, 0)",1,"{(24, 13, 7)}","{(5, 0, 7)}"
"(24, 17, 17, 0)",1,"{(24, 17)}","{(2, 4, 7)}"
"(24, 17, 5, 0)",1,"{(24, 17, 5)}","{(2, 4, 7)}"
"(24, 19, 17, 0)",1,"{(24, 17, 19)}","{(6, 0, 7)}"
"(24, 19, 27, 0)",1,"{(24, 27, 19)}","{(6, 0, 6)}"
"(24, 19, 7, 0)",2,"{(24, 19, 7)}","{('?', 0, '?')}"
"(24, 19, 9, 0)",1,"{(24, 9, 19)}","{(2, 0, 4)}"
"(24, 20, 17, 0)",1,"{(24, 17, 20)}","{(4, 4, 7)}"
"(24, 20, 18, 0)",2,"{(24, 18, 20)}","{(4, '?', 4)}"
"(24, 20, 20, 0)",1,"{(24, 20)}","{(4, 4, 4)}"
"(24, 20, 24, 0)",1,"{(24, 20)}","{(4, 7, 6)}"
"(24, 20, 3, 0)",2,"{(24, 3, 20)}","{(4, '?', 4)}"
"(24, 20, 5, 0)",2,"{(24, 20, 5)}","{(4, '?', 4)}"
"(24, 24, 20, 0)",2,"{(24, 20)}","{(4, '?', 6)}"
"(24, 24, 24, 0)",2,"{(24,)}","{('?', '?', 6)}"
"(24, 24, 26, 0)",1,"{(24, 26)}","{('?', 7, 4)}"
"(24, 24, 3, 0)",2,"{(24, 3)}","{('?', '?', 4)}"
"(24, 24, 7, 0)",1,"{(24, 7)}","{(2, 3, 6)}"
"(24, 3, 13, 0)",3,"{(24, 3, 13)}","{('?', '?', 7)}"
"(24, 3, 15, 0)",1,"{(24, 3, 15)}","{(4, 3, 7)}"
"(24, 3, 17, 0)",2,"{(24, 17, 3)}","{('?', '?', 7)}"
"(24, 3, 21, 0)",1,"{(24, 3, 21)}","{(4, 3, 7)}"
"(24, 3, 3, 0)",2,"{(24, 3)}","{('?', '?', 7)}"
"(24, 3, 5, 0)",2,"{(24, 3, 5)}","{('?', '?', '?')}"
"(24, 4, 12, 0)",1,"{(24, 4, 12)}","{(6, 3, 4)}"
"(24, 4, 4, 0)",2,"{(24, 4)}","{(0, '?', 4)}"
"(24, 4, 5, 0)",1,"{(24, 4, 5)}","{(6, 3, 4)}"
"(24, 5, 12, 0)",2,"{(24, 12, 5)}","{(6, '?', 4)}"
"(24, 5, 17, 0)",2,"{(24, 17, 5)}","{(6, '?', 7)}"
"(24, 5, 18, 0)",2,"{(24, 18, 5)}","{('?', 4, '?')}"
"(24, 5, 20, 0)",2,"{(24, 20, 5)}","{(4, '?', 6)}"
"(24, 5, 27, 0)",1,"{(24, 27, 5)}","{(6, 0, 6)}"
"(24, 5, 5, 0)",1,"{(24, 5)}","{('?', 4, 6)}"
"(24, 5, 7, 0)",1,"{(24, 5, 7)}","{(6, 0, 6)}"
"(24, 5, 8, 0)",1,"{(24, 8, 5)}","{(6, 4, 6)}"
"(24, 7, 27, 0)",2,"{(24, 27, 7)}","{(2, 0, '?')}"
"(24, 7, 7, 0)",1,"{(24, 7)}","{(2, 0, 4)}"
"(25, 11, 11, 0)",1,"{(25, 11)}","{(1, 6, 1)}"
