message,count,symbols,fixed_attribute_values
"(1, 4, 14, 0)",1,"{(1, 4, 14)}","{(0, 5, 4)}"
"(1, 4, 4, 0)",2,"{(1, 4)}","{(1, '?', 3)}"
"(1, 5, 12, 0)",1,"{(1, 12, 5)}","{(7, 5, '?')}"
"(1, 5, 24, 0)",1,"{(24, 1, 5)}","{(7, 0, '?')}"
"(1, 5, 4, 0)",1,"{(1, 4, 5)}","{(1, 0, 4)}"
"(1, 5, 5, 0)",1,"{(1, 5)}","{(7, 5, '?')}"
"(1, 5, 6, 0)",1,"{(1, 5, 6)}","{(7, 5, 0)}"
"(1, 5, 7, 0)",1,"{(1, 5, 7)}","{(7, 0, 4)}"
"(1, 6, 6, 0)",1,"{(1, 6)}","{('?', 0, 6)}"
"(1, 7, 18, 0)",1,"{(1, 18, 7)}","{(4, '?', 3)}"
"(1, 7, 24, 0)",1,"{(24, 1, 7)}","{('?', '?', 3)}"
"(1, 7, 27, 0)",1,"{(1, 27, 7)}","{(5, '?', 3)}"
"(1, 7, 7, 0)",2,"{(1, 7)}","{(5, '?', '?')}"
"(1, 9, 14, 0)",2,"{(1, 9, 14)}","{(1, 5, '?')}"
"(1, 9, 9, 0)",2,"{(1, 9)}","{(1, 5, '?')}"
"(10, 24, 18, 0)",1,"{(24, 10, 18)}","{(2, 0, 7)}"
"(10, 24, 22, 0)",1,"{(24, 10, 22)}","{(2, 5, 7)}"
"(10, 24, 23, 0)",2,"{(24, 10, 23)}","{(2, '?', 7)}"
"(11, 1, 16, 0)",1,"{(16, 1, 11)}","{(0, '?', 7)}"
"(11, 1, 2, 0)",1,"{(1, 2, 11)}","{(0, '?', 7)}"
"(11, 18, 2, 0)",1,"{(2, 18, 11)}","{(7, 2, 7)}"
"(11, 2, 2, 0)",1,"{(2, 11)}","{(0, 2, 7)}"
"(11, 20, 16, 0)",1,"{(16, 11, 20)}","{(0, 3, 7)}"
"(11, 20, 2, 0)",1,"{(2, 11, 20)}","{(0, 3, 7)}"
"(11, 20, 20, 0)",1,"{(11, 20)}","{(0, 1, 7)}"
"(11, 20, 8, 0)",1,"{(8, 11, 20)}","{(7, 1, 7)}"
"(11, 23, 9, 0)",1,"{(9, 11, 23)}","{(1, 2, 7)}"
"(11, 26, 16, 0)",1,"{(16, 26, 11)}","{(0, 7, 1)}"
"(11, 26, 2, 0)",1,"{(2, 26, 11)}","{(0, 2, 1)}"
"(11, 26, 20, 0)",2,"{(26, 11, 20)}","{('?', 3, 1)}"
"(11, 26, 26, 0)",1,"{(26, 11)}","{(7, 3, 1)}"
"(11, 26, 3, 0)",1,"{(3, 26, 11)}","{(7, 2, 1)}"
"(11, 26, 8, 0)",2,"{(8, 26, 11)}","{(7, '?', 1)}"
"(11, 3, 11, 0)",1,"{(3, 11)}","{(1, 2, 1)}"
"(11, 3, 9, 0)",1,"{(3, 9, 11)}","{(1, 2, 1)}"
"(11, 8, 11, 0)",1,"{(8, 11)}","{(1, 3, 7)}"
"(11, 8, 20, 0)",1,"{(8, 11, 20)}","{(7, 1, 7)}"
"(11, 8, 26, 0)",1,"{(8, 26, 11)}","{(1, 1, 1)}"
"(11, 8, 8, 0)",2,"{(8, 11)}","{(1, 1, '?')}"
"(11, 8, 9, 0)",1,"{(8, 9, 11)}","{(1, 2, 7)}"
"(12, 10, 10, 0)",1,"{(10, 12)}","{(6, 0, 6)}"
"(12, 10, 16, 0)",1,"{(16, 10, 12)}","{(6, 0, 6)}"
"(12, 10, 18, 0)",1,"{(10, 18, 12)}","{(3, 0, 6)}"
"(12, 10, 2, 0)",1,"{(10, 2, 12)}","{(6, 0, 6)}"
"(12, 10, 6, 0)",1,"{(10, 12, 6)}","{(6, 0, 6)}"
"(12, 12, 1, 0)",1,"{(1, 12)}","{(6, 5, '?')}"
"(12, 12, 17, 0)",1,"{(17, 12)}","{(3, 5, 4)}"
"(12, 12, 2, 0)",1,"{(2, 12)}","{(6, 5, 6)}"
"(12, 12, 24, 0)",1,"{(24, 12)}","{(3, 5, '?')}"
"(12, 12, 6, 0)",2,"{(12, 6)}","{(6, 5, '?')}"
"(12, 16, 18, 0)",2,"{(16, 18, 12)}","{(3, 0, '?')}"
"(12, 2, 6, 0)",1,"{(2, 12, 6)}","{(6, 0, 6)}"
"(12, 21, 17, 0)",1,"{(17, 12, 21)}","{(3, 5, 3)}"
"(12, 21, 21, 0)",1,"{(12, 21)}","{('?', 5, 3)}"
"(12, 21, 24, 0)",1,"{(24, 12, 21)}","{(3, 0, 3)}"
"(12, 22, 26, 0)",1,"{(26, 12, 22)}","{(3, 0, 7)}"
"(12, 22, 3, 0)",1,"{(3, 12, 22)}","{(3, 5, 7)}"
"(12, 24, 20, 0)",1,"{(24, 12, 20)}","{(3, 0, '?')}"
"(12, 24, 25, 0)",1,"{(24, 25, 12)}","{(3, 0, 4)}"
"(12, 26, 18, 0)",1,"{(26, 18, 12)}","{(2, 0, 1)}"
"(12, 3, 16, 0)",2,"{(16, 3, 12)}","{(6, 0, '?')}"
"(12, 3, 18, 0)",1,"{(18, 3, 12)}","{(3, 0, 1)}"
"(12, 3, 2, 0)",1,"{(2, 3, 12)}","{(6, 5, 7)}"
"(12, 3, 26, 0)",1,"{(26, 3, 12)}","{(3, 0, 1)}"
"(12, 3, 6, 0)",1,"{(3, 12, 6)}","{(6, 5, 7)}"
"(12, 5, 21, 0)",1,"{(21, 12, 5)}","{('?', 5, 4)}"
"(12, 6, 6, 0)",2,"{(12, 6)}","{(6, 5, '?')}"
"(12, 7, 18, 0)",1,"{(18, 12, 7)}","{(3, 0, 3)}"
"(12, 7, 20, 0)",1,"{(12, 20, 7)}","{(6, 0, 4)}"
"(12, 7, 21, 0)",1,"{(12, 21, 7)}","{(6, 5, 3)}"
"(12, 7, 7, 0)",1,"{(12, 7)}","{(6, 0, 3)}"
"(13, 10, 22, 0)",1,"{(10, 13, 22)}","{(4, 0, 6)}"
"(13, 11, 11, 0)",1,"{(11, 13)}","{(5, 0, 0)}"
"(13, 11, 13, 0)",2,"{(11, 13)}","{(5, 0, '?')}"
"(13, 11, 2, 0)",1,"{(2, 11, 13)}","{(5, 0, 7)}"
"(13, 11, 6, 0)",1,"{(11, 13, 6)}","{(5, 0, 6)}"
"(13, 11, 9, 0)",1,"{(9, 11, 13)}","{(5, 0, 6)}"
"(13, 16, 16, 0)",1,"{(16, 13)}","{('?', 0, 7)}"
"(13, 16, 18, 0)",1,"{(16, 18, 13)}","{(4, 0, 7)}"
"(13, 16, 22, 0)",1,"{(16, 13, 22)}","{(4, 0, 7)}"
"(13, 3, 11, 0)",1,"{(11, 3, 13)}","{(5, 0, 1)}"
"(13, 3, 13, 0)",2,"{(3, 13)}","{('?', 0, 1)}"
"(13, 3, 16, 0)",2,"{(16, 3, 13)}","{('?', 0, 1)}"
"(13, 3, 18, 0)",1,"{(18, 3, 13)}","{(4, 0, 1)}"
"(13, 3, 6, 0)",1,"{(3, 13, 6)}","{('?', 0, 1)}"
"(13, 3, 9, 0)",1,"{(9, 3, 13)}","{(5, 5, 1)}"
"(13, 9, 9, 0)",1,"{(9, 13)}","{(5, 5, 7)}"
"(14, 1, 14, 0)",2,"{(1, 14)}","{(1, '?', '?')}"
"(14, 1, 19, 0)",1,"{(1, 19, 14)}","{(5, 4, 4)}"
"(14, 1, 20, 0)",2,"{(1, 20, 14)}","{(5, '?', '?')}"
"(14, 1, 25, 0)",1,"{(1, 14, 25)}","{(5, 4, 4)}"
"(14, 1, 4, 0)",2,"{(1, 4, 14)}","{(1, '?', 4)}"
"(14, 1, 7, 0)",1,"{(1, 14, 7)}","{(5, 4, 4)}"
"(14, 12, 1, 0)",2,"{(1, 12, 14)}","{('?', '?', '?')}"
"(14, 12, 14, 0)",1,"{(12, 14)}","{('?', 6, '?')}"
"(14, 12, 17, 0)",2,"{(17, 12, 14)}","{(4, '?', 4)}"
"(14, 12, 21, 0)",1,"{(12, 21, 14)}","{('?', 6, 4)}"
"(14, 12, 24, 0)",2,"{(24, 12, 14)}","{(4, '?', '?')}"
"(14, 12, 5, 0)",1,"{(12, 5, 14)}","{('?', 4, '?')}"
"(14, 12, 6, 0)",1,"{(12, 14, 6)}","{('?', 6, 0)}"
"(14, 12, 7, 0)",2,"{(12, 14, 7)}","{('?', '?', 4)}"
"(14, 14, 14, 0)",2,"{(14,)}","{(0, '?', '?')}"
"(14, 14, 4, 0)",1,"{(4, 14)}","{(0, 4, 4)}"
"(14, 14, 9, 0)",4,"{(9, 14)}","{(0, '?', '?')}"
"(14, 15, 1, 0)",1,"{(1, 14, 15)}","{('?', 4, '?')}"
"(14, 15, 24, 0)",2,"{(24, 14, 15)}","{(4, '?', '?')}"
"(14, 21, 17, 0)",2,"{(17, 21, 14)}","{(4, '?', 3)}"
"(14, 21, 19, 0)",2,"{(19, 21, 14)}","{(5, '?', 3)}"
"(14, 21, 21, 0)",1,"{(21, 14)}","{('?', 4, 3)}"
"(14, 21, 27, 0)",1,"{(27, 21, 14)}","{(5, 4, 3)}"
"(14, 21, 7, 0)",1,"{(21, 14, 7)}","{('?', 4, 3)}"
"(14, 24, 14, 0)",1,"{(24, 14)}","{('?', 4, '?')}"
"(14, 24, 15, 0)",2,"{(24, 14, 15)}","{(4, '?', '?')}"
"(14, 24, 17, 0)",2,"{(24, 17, 14)}","{(4, '?', 4)}"
"(14, 24, 21, 0)",1,"{(24, 21, 14)}","{(4, 6, 4)}"
"(14, 24, 24, 0)",1,"{(24, 14)}","{(4, 4, '?')}"
"(14, 4, 14, 0)",2,"{(4, 14)}","{('?', 4, 3)}"
"(14, 4, 4, 0)",2,"{(4, 14)}","{(1, '?', 3)}"
"(14, 6, 11, 0)",3,"{(11, 14, 6)}","{(5, '?', '?')}"
"(14, 6, 22, 0)",3,"{(22, 14, 6)}","{(4, '?', '?')}"
"(14, 6, 6, 0)",4,"{(14, 6)}","{('?', '?', '?')}"
"(14, 6, 9, 0)",1,"{(9, 14, 6)}","{(5, 4, 6)}"
"(14, 9, 14, 0)",2,"{(9, 14)}","{(1, '?', 6)}"
"(14, 9, 9, 0)",2,"{(9, 14)}","{(1, '?', 6)}"
"(15, 12, 1, 0)",2,"{(1, 12, 15)}","{(6, '?', '?')}"
"(15, 12, 12, 0)",1,"{(12, 15)}","{(6, 6, '?')}"
"(15, 12, 2, 0)",3,"{(2, 12, 15)}","{(6, '?', 6)}"
"(15, 12, 6, 0)",4,"{(12, 6, 15)}","{(6, '?', '?')}"
"(15, 14, 12, 0)",1,"{(12, 14, 15)}","{('?', 6, '?')}"
"(15, 14, 21, 0)",1,"{(21, 14, 15)}","{('?', 4, 4)}"
"(15, 14, 6, 0)",1,"{(6, 14, 15)}","{('?', 6, 0)}"
"(15, 15, 17, 0)",2,"{(17, 15)}","{(3, '?', 4)}"
"(15, 15, 22, 0)",4,"{(22, 15)}","{(3, '?', '?')}"
"(15, 15, 24, 0)",2,"{(24, 15)}","{(3, '?', '?')}"
"(15, 17, 17, 0)",2,"{(17, 15)}","{(3, '?', 3)}"
"(15, 2, 12, 0)",1,"{(2, 12, 15)}","{(6, 6, 6)}"
"(15, 2, 6, 0)",1,"{(2, 6, 15)}","{(6, 6, 6)}"
"(15, 21, 21, 0)",1,"{(21, 15)}","{('?', 4, 3)}"
"(15, 3, 15, 0)",2,"{(3, 15)}","{(3, '?', 7)}"
"(15, 3, 22, 0)",2,"{(3, 22, 15)}","{(3, '?', 7)}"
"(15, 3, 3, 0)",1,"{(3, 15)}","{(3, 4, 7)}"
"(15, 5, 12, 0)",2,"{(12, 5, 15)}","{('?', '?', '?')}"
"(15, 5, 21, 0)",1,"{(21, 5, 15)}","{('?', 4, 4)}"
"(15, 5, 6, 0)",1,"{(5, 6, 15)}","{('?', 6, 0)}"
"(15, 6, 6, 0)",4,"{(6, 15)}","{('?', '?', '?')}"
"(15, 7, 21, 0)",2,"{(7, 21, 15)}","{(6, '?', 3)}"
"(16, 16, 1, 0)",1,"{(16, 1)}","{('?', '?', 7)}"
"(16, 16, 24, 0)",1,"{(16, 24)}","{(4, '?', 7)}"
"(16, 20, 1, 0)",1,"{(16, 1, 20)}","{('?', 3, 7)}"
"(16, 20, 2, 0)",1,"{(16, 2, 20)}","{(6, 7, 7)}"
"(16, 20, 20, 0)",2,"{(16, 20)}","{('?', 1, 7)}"
"(16, 20, 8, 0)",1,"{(16, 8, 20)}","{(4, 1, 7)}"
"(16, 23, 2, 0)",1,"{(16, 2, 23)}","{(4, 2, 7)}"
"(16, 24, 20, 0)",1,"{(16, 24, 20)}","{(2, 1, 7)}"
"(16, 24, 23, 0)",1,"{(16, 24, 23)}","{(2, 1, 7)}"
"(16, 8, 1, 0)",1,"{(16, 8, 1)}","{(4, 7, 7)}"
"(16, 8, 10, 0)",1,"{(16, 8, 10)}","{(4, 7, 7)}"
"(16, 8, 20, 0)",1,"{(16, 8, 20)}","{(4, 1, 7)}"
"(16, 8, 21, 0)",1,"{(16, 8, 21)}","{(4, 7, 7)}"
"(16, 8, 8, 0)",1,"{(16, 8)}","{(4, 1, 7)}"
"(17, 17, 15, 0)",3,"{(17, 15)}","{(3, '?', '?')}"
"(17, 17, 17, 0)",3,"{(17,)}","{(3, '?', '?')}"
"(17, 21, 15, 0)",2,"{(17, 21, 15)}","{(3, 6, '?')}"
"(17, 21, 17, 0)",1,"{(17, 21)}","{(3, 6, 5)}"
"(18, 15, 15, 0)",2,"{(18, 15)}","{(2, '?', 7)}"
"(18, 15, 22, 0)",2,"{(18, 22, 15)}","{(2, '?', 7)}"
"(18, 18, 15, 0)",1,"{(18, 15)}","{(2, 2, 7)}"
"(18, 18, 2, 0)",1,"{(18, 2)}","{(6, 2, 7)}"
"(18, 18, 22, 0)",1,"{(18, 22)}","{(3, 2, 7)}"
"(18, 18, 23, 0)",1,"{(18, 23)}","{(3, 7, 7)}"
"(18, 20, 18, 0)",1,"{(18, 20)}","{(3, 3, 7)}"
"(18, 20, 20, 0)",2,"{(18, 20)}","{('?', '?', 7)}"
"(18, 20, 8, 0)",1,"{(8, 18, 20)}","{(3, 1, 7)}"
"(18, 23, 18, 0)",1,"{(18, 23)}","{(3, '?', 7)}"
"(18, 24, 15, 0)",4,"{(24, 18, 15)}","{(2, '?', 7)}"
"(18, 24, 18, 0)",1,"{(24, 18)}","{(2, 7, 7)}"
"(18, 24, 20, 0)",1,"{(24, 18, 20)}","{(2, 3, 7)}"
"(18, 24, 23, 0)",3,"{(24, 18, 23)}","{('?', '?', 7)}"
"(18, 24, 24, 0)",1,"{(24, 18)}","{(2, '?', 7)}"
"(19, 1, 7, 0)",1,"{(1, 19, 7)}","{(5, 7, 5)}"
"(19, 19, 19, 0)",2,"{(19,)}","{(1, 3, '?')}"
"(19, 19, 4, 0)",3,"{(19, 4)}","{('?', '?', '?')}"
"(19, 19, 8, 0)",2,"{(8, 19)}","{(1, 1, '?')}"
"(19, 20, 20, 0)",1,"{(19, 20)}","{(4, 1, 2)}"
"(19, 20, 23, 0)",1,"{(19, 20, 23)}","{(4, 1, 2)}"
"(19, 20, 8, 0)",1,"{(8, 19, 20)}","{(4, 1, 2)}"
"(19, 23, 1, 0)",2,"{(1, 19, 23)}","{(4, 7, '?')}"
"(19, 23, 17, 0)",1,"{(17, 19, 23)}","{(4, 2, 2)}"
"(19, 23, 19, 0)",1,"{(19, 23)}","{(5, 3, 2)}"
"(19, 23, 21, 0)",2,"{(19, 21, 23)}","{(4, 2, '?')}"
"(19, 23, 23, 0)",1,"{(19, 23)}","{(4, 3, 2)}"
"(19, 27, 19, 0)",2,"{(27, 19)}","{(7, 3, '?')}"
"(19, 27, 20, 0)",1,"{(27, 19, 20)}","{(5, 7, 2)}"
"(19, 27, 4, 0)",1,"{(27, 19, 4)}","{(1, 7, 2)}"
"(19, 27, 8, 0)",1,"{(27, 8, 19)}","{(1, 1, 2)}"
"(19, 4, 4, 0)",2,"{(19, 4)}","{(1, '?', '?')}"
"(19, 8, 17, 0)",1,"{(8, 17, 19)}","{(5, 2, 2)}"
"(19, 8, 18, 0)",2,"{(8, 18, 19)}","{(5, 3, '?')}"
"(19, 8, 19, 0)",1,"{(8, 19)}","{(5, 1, 5)}"
"(19, 8, 20, 0)",1,"{(8, 19, 20)}","{(5, 1, 5)}"
"(19, 8, 23, 0)",1,"{(8, 19, 23)}","{(5, 1, 2)}"
"(19, 8, 26, 0)",2,"{(8, 26, 19)}","{(5, 1, '?')}"
"(19, 8, 4, 0)",1,"{(8, 19, 4)}","{(5, 2, 2)}"
"(2, 14, 9, 0)",1,"{(9, 2, 14)}","{(5, 4, 7)}"
"(2, 15, 6, 0)",2,"{(2, 6, 15)}","{(6, '?', 7)}"
"(2, 16, 1, 0)",1,"{(16, 1, 2)}","{('?', '?', 7)}"
"(2, 16, 24, 0)",1,"{(16, 24, 2)}","{(4, '?', 7)}"
"(2, 16, 6, 0)",1,"{(16, 2, 6)}","{('?', 5, 7)}"
"(2, 18, 2, 0)",1,"{(2, 18)}","{('?', 2, 7)}"
"(2, 2, 15, 0)",1,"{(2, 15)}","{(4, 4, 7)}"
"(2, 2, 3, 0)",1,"{(2, 3)}","{(7, 4, 7)}"
"(2, 2, 6, 0)",1,"{(2, 6)}","{('?', 6, 7)}"
"(2, 20, 2, 0)",1,"{(2, 20)}","{('?', 2, 7)}"
"(2, 22, 6, 0)",1,"{(2, 22, 6)}","{(6, 4, 7)}"
"(2, 23, 2, 0)",2,"{(2, 23)}","{('?', 2, 7)}"
"(2, 24, 1, 0)",1,"{(24, 1, 2)}","{(6, '?', 7)}"
"(2, 24, 16, 0)",1,"{(24, 16, 2)}","{(6, '?', 7)}"
"(2, 24, 2, 0)",1,"{(24, 2)}","{(6, '?', 7)}"
"(2, 24, 24, 0)",1,"{(24, 2)}","{(3, '?', 7)}"
"(2, 6, 6, 0)",1,"{(2, 6)}","{('?', 5, 7)}"
"(2, 8, 2, 0)",1,"{(8, 2)}","{('?', 2, 7)}"
"(2, 9, 14, 0)",2,"{(9, 2, 14)}","{(5, '?', 7)}"
"(20, 1, 1, 0)",1,"{(1, 20)}","{('?', 7, '?')}"
"(20, 1, 12, 0)",1,"{(1, 20, 12)}","{('?', 2, '?')}"
"(20, 1, 18, 0)",3,"{(1, 18, 20)}","{('?', '?', '?')}"
"(20, 1, 19, 0)",1,"{(1, 19, 20)}","{('?', 1, 4)}"
"(20, 1, 2, 0)",1,"{(1, 2, 20)}","{('?', 7, 0)}"
"(20, 1, 20, 0)",3,"{(1, 20)}","{('?', '?', '?')}"
"(20, 1, 24, 0)",2,"{(24, 1, 20)}","{('?', 7, '?')}"
"(20, 1, 25, 0)",3,"{(1, 20, 25)}","{('?', '?', '?')}"
"(20, 1, 26, 0)",1,"{(1, 26, 20)}","{('?', 1, 0)}"
"(20, 1, 5, 0)",1,"{(1, 20, 5)}","{('?', 2, '?')}"
"(20, 1, 7, 0)",2,"{(1, 20, 7)}","{('?', 7, '?')}"
"(20, 12, 12, 0)",1,"{(20, 12)}","{(6, 2, '?')}"
"(20, 12, 5, 0)",1,"{(5, 20, 12)}","{(6, 2, '?')}"
"(20, 15, 12, 0)",1,"{(20, 12, 15)}","{(6, 2, '?')}"
"(20, 15, 15, 0)",1,"{(20, 15)}","{(3, 2, 4)}"
"(20, 15, 17, 0)",1,"{(17, 20, 15)}","{(3, 2, 4)}"
"(20, 15, 21, 0)",1,"{(20, 21, 15)}","{(6, 2, 4)}"
"(20, 16, 18, 0)",2,"{(16, 18, 20)}","{('?', '?', 6)}"
"(20, 16, 2, 0)",1,"{(16, 2, 20)}","{(6, 7, 7)}"
"(20, 16, 20, 0)",1,"{(16, 20)}","{('?', 1, 6)}"
"(20, 17, 17, 0)",1,"{(17, 20)}","{('?', 2, '?')}"
"(20, 18, 10, 0)",1,"{(18, 10, 20)}","{(6, 2, 6)}"
"(20, 18, 12, 0)",1,"{(18, 20, 12)}","{(6, 2, 6)}"
"(20, 18, 15, 0)",1,"{(18, 20, 15)}","{(3, 2, 0)}"
"(20, 18, 18, 0)",3,"{(18, 20)}","{('?', '?', '?')}"
"(20, 18, 2, 0)",1,"{(18, 2, 20)}","{(6, 7, 7)}"
"(20, 18, 22, 0)",2,"{(18, 20, 22)}","{(3, 2, '?')}"
"(20, 18, 25, 0)",1,"{(25, 18, 20)}","{(3, 3, 4)}"
"(20, 18, 6, 0)",1,"{(18, 20, 6)}","{(6, 2, 6)}"
"(20, 19, 20, 0)",1,"{(19, 20)}","{(4, 1, 3)}"
"(20, 19, 8, 0)",1,"{(8, 19, 20)}","{(4, 1, 3)}"
"(20, 2, 12, 0)",2,"{(2, 20, 12)}","{(6, 2, '?')}"
"(20, 2, 16, 0)",1,"{(16, 2, 20)}","{(6, 7, 7)}"
"(20, 2, 2, 0)",3,"{(2, 20)}","{('?', '?', '?')}"
"(20, 2, 26, 0)",1,"{(2, 26, 20)}","{(6, 7, 7)}"
"(20, 20, 1, 0)",2,"{(1, 20)}","{('?', 1, '?')}"
"(20, 20, 12, 0)",1,"{(20, 12)}","{(6, 2, '?')}"
"(20, 20, 16, 0)",1,"{(16, 20)}","{('?', 1, 6)}"
"(20, 20, 18, 0)",2,"{(18, 20)}","{('?', '?', '?')}"
"(20, 20, 19, 0)",1,"{(19, 20)}","{(4, 1, 4)}"
"(20, 20, 20, 0)",2,"{(20,)}","{('?', 1, '?')}"
"(20, 20, 24, 0)",2,"{(24, 20)}","{('?', '?', '?')}"
"(20, 20, 25, 0)",3,"{(25, 20)}","{(6, '?', '?')}"
"(20, 20, 26, 0)",4,"{(26, 20)}","{('?', '?', '?')}"
"(20, 23, 18, 0)",1,"{(18, 20, 23)}","{(4, '?', 6)}"
"(20, 24, 1, 0)",2,"{(24, 1, 20)}","{('?', '?', '?')}"
"(20, 24, 16, 0)",1,"{(24, 16, 20)}","{(2, 1, 0)}"
"(20, 24, 17, 0)",4,"{(24, 17, 20)}","{('?', '?', '?')}"
"(20, 24, 18, 0)",1,"{(24, 18, 20)}","{(3, 7, 0)}"
