message,count,symbols,fixed_attribute_values
"(12, 16, 17, 0)",8,"{(16, 17, 12)}","{('?', '?', '?')}"
"(12, 16, 25, 0)",1,"{(16, 25, 12)}","{(0, 5, '?')}"
"(12, 16, 8, 0)",10,"{(16, 8, 12)}","{('?', '?', '?')}"
"(12, 17, 12, 0)",2,"{(17, 12)}","{(0, 5, '?')}"
"(12, 17, 14, 0)",6,"{(17, 12, 14)}","{('?', 0, '?')}"
"(12, 17, 16, 0)",3,"{(16, 17, 12)}","{(0, '?', '?')}"
"(12, 17, 20, 0)",1,"{(17, 12, 20)}","{(4, 5, 6)}"
"(12, 17, 21, 0)",1,"{(17, 12, 21)}","{('?', 5, 1)}"
"(12, 17, 7, 0)",1,"{(17, 12, 7)}","{('?', 5, 1)}"
"(12, 17, 8, 0)",9,"{(8, 17, 12)}","{('?', '?', '?')}"
"(12, 20, 20, 0)",1,"{(12, 20)}","{(0, 0, 2)}"
"(12, 21, 7, 0)",1,"{(12, 21, 7)}","{('?', 5, 1)}"
"(12, 24, 1, 0)",4,"{(24, 1, 12)}","{(1, '?', '?')}"
"(12, 24, 12, 0)",4,"{(24, 12)}","{(1, '?', '?')}"
"(12, 24, 13, 0)",2,"{(24, 12, 13)}","{(1, '?', 2)}"
"(12, 24, 14, 0)",1,"{(24, 12, 14)}","{(1, 0, 2)}"
"(12, 24, 20, 0)",1,"{(24, 12, 20)}","{(1, 5, 2)}"
"(12, 24, 21, 0)",1,"{(24, 12, 21)}","{(1, 0, 5)}"
"(12, 24, 24, 0)",1,"{(24, 12)}","{(1, 0, 2)}"
"(12, 24, 25, 0)",6,"{(24, 25, 12)}","{(1, '?', '?')}"
"(12, 24, 8, 0)",3,"{(24, 8, 12)}","{(1, '?', '?')}"
"(12, 25, 1, 0)",1,"{(25, 12, 1)}","{(1, 0, 5)}"
"(12, 25, 12, 0)",5,"{(25, 12)}","{('?', '?', '?')}"
"(12, 25, 13, 0)",1,"{(25, 12, 13)}","{('?', 0, 3)}"
"(12, 25, 14, 0)",2,"{(25, 12, 14)}","{(1, '?', 1)}"
"(12, 25, 17, 0)",2,"{(25, 12, 17)}","{('?', '?', '?')}"
"(12, 25, 25, 0)",1,"{(25, 12)}","{('?', 0, 3)}"
"(12, 25, 7, 0)",2,"{(25, 12, 7)}","{('?', 5, '?')}"
"(12, 25, 8, 0)",1,"{(8, 25, 12)}","{(1, 0, '?')}"
"(12, 5, 1, 0)",3,"{(1, 12, 5)}","{(7, '?', '?')}"
"(12, 5, 12, 0)",6,"{(12, 5)}","{(7, '?', '?')}"
"(12, 5, 13, 0)",3,"{(13, 12, 5)}","{(7, '?', '?')}"
"(12, 5, 21, 0)",2,"{(21, 12, 5)}","{(7, 0, '?')}"
"(12, 5, 25, 0)",7,"{(25, 12, 5)}","{(7, '?', '?')}"
"(12, 5, 5, 0)",2,"{(12, 5)}","{(7, '?', 2)}"
"(12, 5, 7, 0)",3,"{(12, 5, 7)}","{(7, '?', '?')}"
"(12, 7, 25, 0)",1,"{(25, 12, 7)}","{('?', 5, 5)}"
"(12, 8, 13, 0)",1,"{(8, 12, 13)}","{(1, 0, 2)}"
"(12, 8, 16, 0)",6,"{(8, 16, 12)}","{('?', '?', '?')}"
"(12, 8, 17, 0)",2,"{(8, 17, 12)}","{('?', '?', 2)}"
"(12, 8, 20, 0)",2,"{(8, 12, 20)}","{('?', '?', 2)}"
"(12, 8, 8, 0)",1,"{(8, 12)}","{(4, 0, 2)}"
"(13, 1, 13, 0)",1,"{(1, 13)}","{('?', 7, 4)}"
"(13, 11, 13, 0)",1,"{(11, 13)}","{('?', 7, 2)}"
"(13, 11, 3, 0)",1,"{(3, 11, 13)}","{('?', 4, 2)}"
"(13, 11, 7, 0)",2,"{(11, 13, 7)}","{('?', 1, '?')}"
"(13, 12, 13, 0)",1,"{(12, 13)}","{('?', '?', 0)}"
"(13, 13, 12, 0)",1,"{(12, 13)}","{('?', '?', 0)}"
"(13, 13, 13, 0)",4,"{(13,)}","{('?', 7, '?')}"
"(13, 13, 25, 0)",1,"{(25, 13)}","{('?', '?', 2)}"
"(13, 13, 3, 0)",2,"{(3, 13)}","{('?', 3, '?')}"
"(13, 13, 7, 0)",8,"{(13, 7)}","{('?', 1, '?')}"
"(13, 18, 7, 0)",1,"{(18, 13, 7)}","{('?', 1, 2)}"
"(13, 2, 11, 0)",2,"{(2, 11, 13)}","{(2, 1, '?')}"
"(13, 2, 2, 0)",2,"{(2, 13)}","{(5, 1, '?')}"
"(13, 2, 7, 0)",2,"{(2, 13, 7)}","{(2, 1, '?')}"
"(13, 23, 2, 0)",1,"{(2, 13, 23)}","{(5, 1, 2)}"
"(13, 26, 13, 0)",1,"{(26, 13)}","{(2, 7, 4)}"
"(13, 3, 16, 0)",8,"{(16, 3, 13)}","{('?', '?', '?')}"
"(13, 3, 3, 0)",2,"{(3, 13)}","{('?', 4, '?')}"
"(13, 7, 7, 0)",2,"{(13, 7)}","{('?', 1, '?')}"
"(13, 9, 3, 0)",2,"{(9, 3, 13)}","{('?', 4, '?')}"
"(14, 12, 1, 0)",1,"{(1, 12, 14)}","{(1, 5, 1)}"
"(14, 14, 1, 0)",1,"{(1, 14)}","{(1, 5, 1)}"
"(14, 14, 12, 0)",2,"{(12, 14)}","{(1, '?', '?')}"
"(14, 14, 14, 0)",3,"{(14,)}","{(1, '?', '?')}"
"(14, 14, 20, 0)",1,"{(20, 14)}","{(1, 5, 6)}"
"(14, 14, 24, 0)",2,"{(24, 14)}","{(1, 5, '?')}"
"(14, 14, 25, 0)",2,"{(25, 14)}","{(1, 5, '?')}"
"(14, 24, 1, 0)",1,"{(24, 1, 14)}","{(1, 6, 3)}"
"(14, 24, 12, 0)",1,"{(24, 12, 14)}","{(1, 5, '?')}"
"(14, 24, 13, 0)",1,"{(24, 13, 14)}","{(1, 6, 6)}"
"(14, 24, 20, 0)",1,"{(24, 20, 14)}","{(1, 6, 2)}"
"(14, 24, 24, 0)",3,"{(24, 14)}","{(1, '?', '?')}"
"(14, 24, 8, 0)",1,"{(24, 8, 14)}","{(1, 6, 2)}"
"(16, 11, 3, 0)",1,"{(16, 3, 11)}","{('?', 3, 5)}"
"(16, 12, 8, 0)",1,"{(16, 8, 12)}","{(4, 5, 0)}"
"(16, 15, 3, 0)",13,"{(16, 3, 15)}","{('?', 3, '?')}"
"(16, 16, 12, 0)",1,"{(16, 12)}","{(4, '?', 3)}"
"(16, 16, 16, 0)",7,"{(16,)}","{('?', '?', '?')}"
"(16, 16, 17, 0)",4,"{(16, 17)}","{('?', '?', '?')}"
"(16, 16, 20, 0)",2,"{(16, 20)}","{('?', 7, '?')}"
"(16, 16, 25, 0)",1,"{(16, 25)}","{(0, 1, 5)}"
"(16, 16, 3, 0)",1,"{(16, 3)}","{(0, 3, 3)}"
"(16, 16, 7, 0)",5,"{(16, 7)}","{('?', 1, '?')}"
"(16, 16, 8, 0)",3,"{(16, 8)}","{('?', '?', '?')}"
"(16, 17, 16, 0)",8,"{(16, 17)}","{('?', '?', '?')}"
"(16, 17, 20, 0)",2,"{(16, 17, 20)}","{(0, 7, '?')}"
"(16, 17, 3, 0)",5,"{(16, 17, 3)}","{('?', 3, '?')}"
"(16, 20, 16, 0)",11,"{(16, 20)}","{('?', 7, '?')}"
"(16, 20, 17, 0)",3,"{(16, 17, 20)}","{('?', 7, '?')}"
"(16, 20, 20, 0)",1,"{(16, 20)}","{(4, 7, 6)}"
"(16, 20, 3, 0)",3,"{(16, 3, 20)}","{('?', 3, '?')}"
"(16, 20, 7, 0)",3,"{(16, 20, 7)}","{('?', 1, '?')}"
"(16, 3, 16, 0)",6,"{(16, 3)}","{('?', 3, '?')}"
"(16, 8, 16, 0)",10,"{(16, 8)}","{('?', '?', '?')}"
"(16, 8, 17, 0)",4,"{(16, 8, 17)}","{('?', '?', '?')}"
"(16, 8, 20, 0)",1,"{(16, 8, 20)}","{(4, 7, 0)}"
"(16, 8, 25, 0)",1,"{(16, 8, 25)}","{(4, '?', '?')}"
"(16, 8, 3, 0)",2,"{(16, 8, 3)}","{(0, 3, '?')}"
"(16, 8, 7, 0)",9,"{(16, 8, 7)}","{('?', 1, '?')}"
"(17, 12, 12, 0)",1,"{(17, 12)}","{(0, 5, 7)}"
"(17, 12, 16, 0)",2,"{(16, 17, 12)}","{('?', 5, 1)}"
"(17, 12, 17, 0)",6,"{(17, 12)}","{('?', '?', '?')}"
"(17, 14, 17, 0)",1,"{(17, 14)}","{(4, 0, 4)}"
"(17, 15, 3, 0)",1,"{(17, 3, 15)}","{(4, 3, 4)}"
"(17, 16, 12, 0)",7,"{(16, 17, 12)}","{('?', '?', '?')}"
"(17, 16, 16, 0)",12,"{(16, 17)}","{('?', '?', '?')}"
"(17, 16, 17, 0)",4,"{(16, 17)}","{('?', 2, '?')}"
"(17, 16, 20, 0)",4,"{(16, 17, 20)}","{('?', 7, '?')}"
"(17, 16, 25, 0)",2,"{(16, 17, 25)}","{('?', '?', 5)}"
"(17, 16, 8, 0)",5,"{(16, 17, 8)}","{('?', 2, '?')}"
"(17, 17, 12, 0)",7,"{(17, 12)}","{('?', 5, '?')}"
"(17, 17, 16, 0)",2,"{(16, 17)}","{('?', 2, '?')}"
"(17, 17, 17, 0)",3,"{(17,)}","{('?', 5, '?')}"
"(17, 17, 20, 0)",1,"{(17, 20)}","{(0, 2, 4)}"
"(17, 17, 8, 0)",2,"{(8, 17)}","{('?', 2, 4)}"
"(17, 20, 16, 0)",2,"{(16, 17, 20)}","{('?', 7, '?')}"
"(17, 20, 17, 0)",3,"{(17, 20)}","{('?', '?', '?')}"
"(17, 20, 3, 0)",1,"{(17, 3, 20)}","{(0, 4, 4)}"
"(17, 3, 16, 0)",16,"{(16, 17, 3)}","{('?', '?', '?')}"
"(17, 3, 17, 0)",3,"{(17, 3)}","{('?', 4, '?')}"
"(17, 3, 3, 0)",11,"{(17, 3)}","{('?', 4, '?')}"
"(17, 8, 12, 0)",1,"{(8, 17, 12)}","{(4, 6, 4)}"
"(17, 8, 16, 0)",11,"{(8, 17, 16)}","{('?', 2, '?')}"
"(17, 8, 17, 0)",1,"{(8, 17)}","{(4, 2, 4)}"
"(17, 8, 20, 0)",1,"{(8, 17, 20)}","{(0, 2, 6)}"
"(17, 8, 25, 0)",1,"{(8, 17, 25)}","{(4, '?', 4)}"
"(17, 8, 3, 0)",2,"{(8, 17, 3)}","{('?', 3, 4)}"
"(17, 8, 8, 0)",2,"{(8, 17)}","{('?', 2, 6)}"
"(2, 11, 3, 0)",1,"{(3, 2, 11)}","{(2, 3, 6)}"
"(2, 13, 13, 0)",1,"{(2, 13)}","{(3, 7, 0)}"
"(2, 13, 3, 0)",5,"{(2, 3, 13)}","{('?', 3, '?')}"
"(2, 13, 7, 0)",5,"{(2, 13, 7)}","{('?', 1, '?')}"
"(2, 2, 11, 0)",1,"{(2, 11)}","{(2, 1, 2)}"
"(2, 2, 13, 0)",1,"{(2, 13)}","{(2, 1, 0)}"
"(2, 2, 2, 0)",2,"{(2,)}","{(5, 1, '?')}"
"(2, 2, 25, 0)",1,"{(25, 2)}","{(2, '?', 2)}"
"(2, 2, 3, 0)",4,"{(2, 3)}","{(2, '?', '?')}"
"(2, 2, 7, 0)",4,"{(2, 7)}","{(2, 1, '?')}"
"(2, 25, 12, 0)",1,"{(25, 2, 12)}","{(6, 6, 3)}"
"(2, 25, 13, 0)",4,"{(25, 2, 13)}","{(6, 7, '?')}"
"(2, 25, 25, 0)",1,"{(25, 2)}","{(6, '?', 3)}"
"(2, 26, 25, 0)",1,"{(25, 2, 26)}","{(2, '?', 3)}"
"(2, 27, 3, 0)",5,"{(3, 2, 27)}","{(2, 3, '?')}"
"(2, 27, 7, 0)",2,"{(2, 27, 7)}","{(2, 1, '?')}"
"(2, 3, 3, 0)",6,"{(2, 3)}","{('?', 4, '?')}"
"(2, 7, 3, 0)",5,"{(2, 3, 7)}","{('?', 3, '?')}"
"(2, 7, 7, 0)",6,"{(2, 7)}","{('?', 1, '?')}"
"(2, 9, 3, 0)",3,"{(9, 2, 3)}","{(2, 4, '?')}"
"(20, 1, 1, 0)",2,"{(1, 20)}","{(1, 7, '?')}"
"(20, 16, 20, 0)",2,"{(16, 20)}","{(4, 7, '?')}"
"(20, 16, 3, 0)",1,"{(16, 3, 20)}","{(0, 3, 6)}"
"(20, 16, 7, 0)",1,"{(16, 20, 7)}","{(0, 1, 4)}"
"(20, 17, 3, 0)",1,"{(17, 3, 20)}","{(4, 3, 6)}"
"(20, 17, 7, 0)",1,"{(17, 20, 7)}","{(4, 1, 4)}"
"(20, 17, 8, 0)",2,"{(8, 17, 20)}","{(0, 2, '?')}"
"(20, 20, 13, 0)",2,"{(20, 13)}","{('?', 7, '?')}"
"(20, 20, 17, 0)",3,"{(17, 20)}","{('?', '?', '?')}"
"(20, 20, 20, 0)",4,"{(20,)}","{('?', '?', '?')}"
"(20, 20, 3, 0)",2,"{(3, 20)}","{('?', 3, '?')}"
"(20, 20, 7, 0)",1,"{(20, 7)}","{(0, 1, 4)}"
"(20, 3, 16, 0)",1,"{(16, 3, 20)}","{(0, 3, 6)}"
"(20, 3, 3, 0)",2,"{(3, 20)}","{(0, 4, '?')}"
"(20, 5, 21, 0)",1,"{(21, 20, 5)}","{(1, 2, 7)}"
"(21, 12, 1, 0)",1,"{(1, 12, 21)}","{(3, 6, 5)}"
"(21, 12, 12, 0)",14,"{(12, 21)}","{('?', '?', '?')}"
"(21, 12, 13, 0)",5,"{(13, 12, 21)}","{('?', '?', '?')}"
"(21, 12, 17, 0)",1,"{(17, 12, 21)}","{(3, 5, 5)}"
"(21, 12, 21, 0)",1,"{(12, 21)}","{(3, 5, 5)}"
"(21, 12, 25, 0)",2,"{(25, 12, 21)}","{('?', 6, '?')}"
"(21, 12, 7, 0)",1,"{(12, 21, 7)}","{(3, 5, 5)}"
"(21, 13, 13, 0)",1,"{(13, 21)}","{(3, '?', 2)}"
"(21, 13, 25, 0)",2,"{(25, 13, 21)}","{('?', '?', 2)}"
"(21, 13, 3, 0)",1,"{(13, 3, 21)}","{(3, '?', 4)}"
"(21, 25, 12, 0)",3,"{(25, 12, 21)}","{('?', 6, '?')}"
"(21, 25, 13, 0)",3,"{(25, 13, 21)}","{('?', '?', '?')}"
"(21, 25, 25, 0)",6,"{(25, 21)}","{('?', '?', '?')}"
"(21, 7, 3, 0)",1,"{(3, 21, 7)}","{(6, '?', 7)}"
"(23, 1, 1, 0)",4,"{(1, 23)}","{('?', '?', '?')}"
"(23, 1, 13, 0)",1,"{(1, 13, 23)}","{(6, 7, 1)}"
"(23, 10, 12, 0)",5,"{(10, 12, 23)}","{(2, '?', '?')}"
"(23, 10, 14, 0)",2,"{(10, 14, 23)}","{(2, 6, '?')}"
"(23, 10, 25, 0)",1,"{(25, 10, 23)}","{(2, '?', 0)}"
"(23, 12, 1, 0)",6,"{(1, 12, 23)}","{('?', 6, '?')}"
"(23, 12, 12, 0)",5,"{(12, 23)}","{('?', '?', '?')}"
"(23, 12, 13, 0)",2,"{(12, 13, 23)}","{('?', 6, 6)}"
"(23, 12, 14, 0)",2,"{(12, 14, 23)}","{('?', 0, 5)}"
"(23, 12, 17, 0)",1,"{(17, 12, 23)}","{(6, 0, 5)}"
"(23, 12, 24, 0)",2,"{(24, 12, 23)}","{(3, 6, '?')}"
"(23, 12, 25, 0)",2,"{(25, 12, 23)}","{('?', 5, '?')}"
"(23, 12, 26, 0)",1,"{(26, 12, 23)}","{(3, 5, 5)}"
"(23, 12, 7, 0)",2,"{(12, 7, 23)}","{('?', 5, '?')}"
"(23, 13, 13, 0)",2,"{(13, 23)}","{(3, 7, '?')}"
"(23, 14, 1, 0)",1,"{(1, 14, 23)}","{(3, 6, 5)}"
"(23, 2, 1, 0)",2,"{(1, 2, 23)}","{(2, 7, '?')}"
"(23, 2, 12, 0)",1,"{(2, 12, 23)}","{(2, 6, 2)}"
"(23, 2, 13, 0)",2,"{(2, 13, 23)}","{(2, 7, '?')}"
"(23, 2, 14, 0)",1,"{(2, 14, 23)}","{(2, 6, 2)}"
"(23, 2, 19, 0)",1,"{(2, 19, 23)}","{(2, 7, 1)}"
"(23, 2, 2, 0)",3,"{(2, 23)}","{(5, '?', '?')}"
"(23, 2, 25, 0)",2,"{(25, 2, 23)}","{(2, '?', '?')}"
"(23, 2, 6, 0)",1,"{(2, 6, 23)}","{(5, 6, 0)}"
"(23, 2, 9, 0)",2,"{(9, 2, 23)}","{(5, 1, '?')}"
"(23, 21, 21, 0)",3,"{(21, 23)}","{(3, 2, '?')}"
"(23, 23, 1, 0)",2,"{(1, 23)}","{(2, 2, '?')}"
"(23, 23, 10, 0)",3,"{(10, 23)}","{(5, 2, '?')}"
"(23, 23, 11, 0)",6,"{(11, 23)}","{(5, '?', '?')}"
"(23, 23, 12, 0)",1,"{(12, 23)}","{(2, 6, 5)}"
"(23, 23, 13, 0)",3,"{(13, 23)}","{(2, '?', '?')}"
"(23, 23, 14, 0)",1,"{(14, 23)}","{(2, 6, 5)}"
"(23, 23, 19, 0)",2,"{(19, 23)}","{(2, '?', 4)}"
"(23, 23, 2, 0)",10,"{(2, 23)}","{(5, 7, '?')}"
"(23, 23, 21, 0)",2,"{(21, 23)}","{(2, 2, '?')}"
"(23, 23, 23, 0)",9,"{(23,)}","{(5, '?', '?')}"
"(23, 23, 25, 0)",8,"{(25, 23)}","{(2, 2, '?')}"
"(23, 23, 26, 0)",5,"{(26, 23)}","{(5, 2, '?')}"
"(23, 23, 6, 0)",11,"{(6, 23)}","{(5, '?', '?')}"
"(23, 23, 9, 0)",5,"{(9, 23)}","{(5, '?', '?')}"
"(23, 25, 12, 0)",3,"{(25, 12, 23)}","{('?', 6, '?')}"
"(23, 25, 13, 0)",7,"{(25, 13, 23)}","{('?', '?', '?')}"
"(23, 25, 14, 0)",2,"{(25, 14, 23)}","{('?', 6, '?')}"
"(23, 25, 21, 0)",6,"{(25, 21, 23)}","{('?', 2, '?')}"
"(23, 25, 25, 0)",11,"{(25, 23)}","{('?', 2, '?')}"
"(23, 25, 5, 0)",2,"{(25, 5, 23)}","{('?', 2, 5)}"
"(23, 25, 8, 0)",1,"{(8, 25, 23)}","{(6, 2, 0)}"
"(23, 26, 12, 0)",7,"{(26, 12, 23)}","{(2, '?', '?')}"
"(23, 26, 13, 0)",5,"{(26, 13, 23)}","{(2, 7, '?')}"
"(23, 26, 14, 0)",2,"{(26, 14, 23)}","{(2, 6, '?')}"
"(23, 26, 19, 0)",1,"{(26, 19, 23)}","{(2, 7, 3)}"
"(23, 26, 25, 0)",4,"{(25, 26, 23)}","{(2, '?', '?')}"
"(23, 5, 21, 0)",1,"{(21, 5, 23)}","{(6, 2, 1)}"
"(23, 6, 12, 0)",4,"{(12, 6, 23)}","{(2, '?', '?')}"
"(23, 6, 14, 0)",3,"{(14, 6, 23)}","{(2, 6, '?')}"
"(23, 6, 23, 0)",5,"{(6, 23)}","{(5, '?', '?')}"
"(23, 6, 6, 0)",7,"{(6, 23)}","{(5, 6, '?')}"
"(23, 6, 9, 0)",3,"{(9, 6, 23)}","{(5, '?', '?')}"
"(23, 9, 23, 0)",5,"{(9, 23)}","{(5, '?', '?')}"
"(23, 9, 9, 0)",3,"{(9, 23)}","{(5, '?', '?')}"
"(24, 1, 1, 0)",2,"{(24, 1)}","{(1, 7, '?')}"
"(24, 1, 13, 0)",4,"{(24, 1, 13)}","{(1, 7, '?')}"
"(24, 1, 3, 0)",2,"{(24, 1, 3)}","{(1, '?', '?')}"
"(24, 1, 7, 0)",1,"{(24, 1, 7)}","{(1, 1, 4)}"
"(24, 11, 7, 0)",2,"{(24, 11, 7)}","{(1, 1, '?')}"
"(24, 12, 1, 0)",1,"{(24, 1, 12)}","{(1, 6, 4)}"
"(24, 12, 13, 0)",2,"{(24, 12, 13)}","{(1, 6, '?')}"
"(24, 12, 21, 0)",1,"{(24, 12, 21)}","{(1, 6, 7)}"
"(24, 12, 24, 0)",1,"{(24, 12)}","{(1, 6, 3)}"
"(24, 12, 25, 0)",1,"{(24, 25, 12)}","{(1, 6, 4)}"
"(24, 13, 13, 0)",2,"{(24, 13)}","{(1, 7, '?')}"
"(24, 13, 25, 0)",2,"{(24, 25, 13)}","{(1, '?', '?')}"
"(24, 13, 3, 0)",3,"{(24, 3, 13)}","{(1, '?', '?')}"
"(24, 13, 7, 0)",5,"{(24, 13, 7)}","{(1, 1, '?')}"
"(24, 14, 1, 0)",1,"{(24, 1, 14)}","{(1, 6, 1)}"
"(24, 14, 13, 0)",1,"{(24, 13, 14)}","{(1, 6, 6)}"
"(24, 14, 24, 0)",1,"{(24, 14)}","{(1, 6, 2)}"
"(24, 18, 3, 0)",3,"{(24, 18, 3)}","{(1, '?', '?')}"
"(24, 20, 13, 0)",1,"{(24, 20, 13)}","{(1, 7, 2)}"
"(24, 21, 12, 0)",1,"{(24, 12, 21)}","{(1, 6, 7)}"
"(24, 21, 21, 0)",5,"{(24, 21)}","{(1, 2, '?')}"
"(24, 21, 25, 0)",2,"{(24, 25, 21)}","{(1, '?', '?')}"
"(24, 24, 13, 0)",1,"{(24, 13)}","{(1, '?', 2)}"
"(24, 24, 25, 0)",1,"{(24, 25)}","{(1, '?', 7)}"
"(24, 24, 3, 0)",1,"{(24, 3)}","{(1, 3, 2)}"
"(24, 24, 7, 0)",2,"{(24, 7)}","{(1, 1, '?')}"
"(24, 24, 8, 0)",1,"{(24, 8)}","{(1, '?', 2)}"
"(24, 25, 12, 0)",1,"{(24, 25, 12)}","{(1, 6, 6)}"
"(24, 25, 25, 0)",1,"{(24, 25)}","{(1, '?', 3)}"
"(24, 3, 16, 0)",6,"{(24, 16, 3)}","{(1, '?', '?')}"
"(24, 3, 3, 0)",6,"{(24, 3)}","{(1, 4, '?')}"
"(24, 5, 21, 0)",4,"{(24, 21, 5)}","{(1, 2, '?')}"
"(24, 5, 25, 0)",1,"{(24, 25, 5)}","{(1, '?', 5)}"
"(24, 5, 3, 0)",1,"{(24, 3, 5)}","{(1, 4, 5)}"
"(24, 7, 16, 0)",1,"{(24, 16, 7)}","{(1, 3, 3)}"
"(24, 7, 3, 0)",3,"{(24, 3, 7)}","{(1, 3, '?')}"
"(24, 7, 7, 0)",2,"{(24, 7)}","{(1, 1, '?')}"
"(24, 8, 13, 0)",1,"{(24, 8, 13)}","{(1, '?', 2)}"
"(24, 8, 25, 0)",1,"{(24, 8, 25)}","{(1, '?', 6)}"
"(24, 8, 7, 0)",1,"{(24, 8, 7)}","{(1, 1, 0)}"
"(25, 1, 1, 0)",1,"{(25, 1)}","{('?', 7, 7)}"
"(25, 1, 11, 0)",3,"{(25, 11, 1)}","{('?', 7, '?')}"
"(25, 1, 21, 0)",3,"{(25, 21, 1)}","{('?', 2, '?')}"
"(25, 10, 12, 0)",2,"{(25, 10, 12)}","{(2, 6, '?')}"
"(25, 11, 11, 0)",1,"{(25, 11)}","{('?', 7, 3)}"
"(25, 12, 1, 0)",4,"{(25, 12, 1)}","{('?', 6, '?')}"
"(25, 12, 13, 0)",7,"{(25, 12, 13)}","{('?', '?', '?')}"
"(25, 12, 16, 0)",6,"{(16, 25, 12)}","{('?', '?', '?')}"
