message,count,symbols,fixed_attribute_values
"(13, 13, 30, 0)",6,"{(13, 30)}","{('?', '?', '?')}"
"(13, 13, 32, 0)",15,"{(32, 13)}","{('?', '?', '?')}"
"(13, 13, 38, 0)",2,"{(13, 38)}","{('?', '?', '?')}"
"(13, 13, 39, 0)",2,"{(13, 39)}","{('?', '?', 7)}"
"(13, 13, 45, 0)",2,"{(45, 13)}","{(4, '?', '?')}"
"(13, 16, 16, 0)",1,"{(16, 13)}","{(15, '?', 15)}"
"(13, 30, 30, 0)",2,"{(13, 30)}","{('?', '?', 4)}"
"(13, 30, 32, 0)",4,"{(32, 13, 30)}","{(15, '?', '?')}"
"(13, 32, 32, 0)",16,"{(32, 13)}","{('?', '?', '?')}"
"(13, 36, 17, 0)",1,"{(17, 36, 13)}","{(15, 2, 2)}"
"(13, 39, 32, 0)",1,"{(32, 13, 39)}","{(3, '?', 7)}"
"(13, 39, 39, 0)",1,"{(13, 39)}","{(3, '?', 7)}"
"(13, 4, 4, 0)",2,"{(4, 13)}","{('?', 1, 4)}"
"(13, 42, 42, 0)",1,"{(42, 13)}","{(4, 9, 9)}"
"(13, 45, 13, 0)",1,"{(45, 13)}","{(4, '?', 14)}"
"(13, 45, 30, 0)",8,"{(45, 13, 30)}","{('?', '?', '?')}"
"(13, 45, 32, 0)",6,"{(32, 45, 13)}","{(15, '?', '?')}"
"(13, 45, 38, 0)",2,"{(45, 13, 38)}","{('?', '?', '?')}"
"(13, 45, 45, 0)",4,"{(45, 13)}","{('?', '?', '?')}"
"(13, 45, 5, 0)",1,"{(5, 45, 13)}","{(14, 14, 15)}"
"(16, 16, 16, 0)",210,"{(16,)}","{('?', 7, '?')}"
"(17, 17, 17, 0)",219,"{(17,)}","{('?', 12, '?')}"
"(17, 3, 17, 0)",227,"{(17, 3)}","{('?', 13, '?')}"
"(17, 30, 30, 0)",1,"{(17, 30)}","{(5, '?', '?')}"
"(17, 36, 17, 0)",225,"{(17, 36)}","{('?', 3, '?')}"
"(17, 36, 36, 0)",8,"{(17, 36)}","{('?', 3, '?')}"
"(17, 39, 38, 0)",1,"{(17, 38, 39)}","{(13, 13, 12)}"
"(20, 20, 20, 0)",214,"{(20,)}","{('?', 5, '?')}"
"(21, 21, 21, 0)",220,"{(21,)}","{('?', 2, '?')}"
"(3, 17, 17, 0)",3,"{(17, 3)}","{(3, '?', '?')}"
"(3, 17, 32, 0)",3,"{(32, 17, 3)}","{(3, '?', '?')}"
"(3, 17, 36, 0)",6,"{(17, 3, 36)}","{('?', '?', '?')}"
"(3, 17, 51, 0)",3,"{(17, 3, 51)}","{(3, '?', '?')}"
"(3, 3, 3, 0)",217,"{(3,)}","{('?', 11, '?')}"
"(3, 3, 30, 0)",1,"{(3, 30)}","{(1, 11, 1)}"
"(3, 3, 7, 0)",1,"{(3, 7)}","{(1, 11, 0)}"
"(3, 39, 3, 0)",1,"{(3, 39)}","{(8, 11, 3)}"
"(30, 11, 11, 0)",6,"{(11, 30)}","{(12, '?', '?')}"
"(30, 11, 30, 0)",3,"{(11, 30)}","{(12, '?', '?')}"
"(30, 11, 38, 0)",1,"{(38, 11, 30)}","{(12, '?', '?')}"
"(30, 11, 45, 0)",1,"{(11, 45, 30)}","{(12, '?', 14)}"
"(30, 13, 30, 0)",3,"{(13, 30)}","{(9, '?', '?')}"
"(30, 18, 18, 0)",11,"{(18, 30)}","{(1, '?', '?')}"
"(30, 18, 3, 0)",1,"{(18, 3, 30)}","{(1, '?', 14)}"
"(30, 18, 30, 0)",1,"{(18, 30)}","{(1, '?', 13)}"
"(30, 18, 42, 0)",1,"{(18, 42, 30)}","{(1, 9, 0)}"
"(30, 30, 11, 0)",4,"{(11, 30)}","{(12, '?', '?')}"
"(30, 30, 18, 0)",1,"{(18, 30)}","{(1, '?', 14)}"
"(30, 30, 30, 0)",10,"{(30,)}","{('?', '?', '?')}"
"(30, 30, 32, 0)",8,"{(32, 30)}","{('?', '?', '?')}"
"(30, 30, 38, 0)",6,"{(38, 30)}","{('?', '?', '?')}"
"(30, 30, 45, 0)",1,"{(45, 30)}","{(0, '?', 14)}"
"(30, 32, 30, 0)",2,"{(32, 30)}","{('?', '?', 0)}"
"(30, 32, 32, 0)",5,"{(32, 30)}","{('?', '?', 0)}"
"(30, 36, 30, 0)",2,"{(36, 30)}","{('?', '?', 14)}"
"(30, 38, 38, 0)",5,"{(38, 30)}","{('?', '?', '?')}"
"(30, 39, 39, 0)",220,"{(30, 39)}","{('?', 0, '?')}"
"(30, 4, 4, 0)",1,"{(4, 30)}","{(1, '?', '?')}"
"(30, 42, 42, 0)",6,"{(42, 30)}","{('?', 9, '?')}"
"(30, 45, 17, 0)",1,"{(17, 45, 30)}","{(1, '?', 14)}"
"(30, 45, 30, 0)",7,"{(45, 30)}","{('?', '?', '?')}"
"(30, 45, 45, 0)",1,"{(45, 30)}","{(2, '?', '?')}"
"(30, 47, 47, 0)",1,"{(30, 47)}","{(1, 15, 4)}"
"(30, 48, 48, 0)",1,"{(48, 30)}","{(2, '?', '?')}"
"(31, 31, 31, 0)",1,"{(31,)}","{(11, '?', '?')}"
"(32, 32, 32, 0)",8,"{(32,)}","{('?', '?', '?')}"
"(32, 32, 39, 0)",1,"{(32, 39)}","{(13, '?', 0)}"
"(36, 21, 21, 0)",1,"{(36, 21)}","{(15, 2, 2)}"
"(36, 36, 36, 0)",217,"{(36,)}","{('?', 6, '?')}"
"(36, 36, 45, 0)",1,"{(36, 45)}","{(14, 6, 1)}"
"(36, 45, 36, 0)",1,"{(36, 45)}","{(14, 6, 1)}"
"(38, 32, 39, 0)",11,"{(32, 38, 39)}","{(13, '?', '?')}"
"(38, 38, 38, 0)",5,"{(38,)}","{('?', '?', '?')}"
"(38, 38, 39, 0)",2,"{(38, 39)}","{(13, '?', '?')}"
"(38, 43, 39, 0)",1,"{(43, 38, 39)}","{(13, 4, 12)}"
"(39, 13, 32, 0)",1,"{(32, 13, 39)}","{(11, '?', 9)}"
"(39, 13, 38, 0)",1,"{(13, 38, 39)}","{(4, '?', 12)}"
"(39, 30, 32, 0)",11,"{(32, 30, 39)}","{(6, '?', '?')}"
"(39, 30, 36, 0)",1,"{(36, 30, 39)}","{(9, '?', 14)}"
"(39, 30, 38, 0)",2,"{(38, 30, 39)}","{('?', '?', 12)}"
"(39, 30, 39, 0)",1,"{(30, 39)}","{(6, '?', 14)}"
"(39, 30, 45, 0)",2,"{(45, 30, 39)}","{('?', '?', 14)}"
"(39, 32, 32, 0)",10,"{(32, 39)}","{('?', '?', '?')}"
"(39, 32, 39, 0)",8,"{(32, 39)}","{(13, '?', '?')}"
"(39, 36, 30, 0)",2,"{(36, 30, 39)}","{('?', '?', '?')}"
"(39, 36, 36, 0)",1,"{(36, 39)}","{(0, 6, 3)}"
"(39, 38, 32, 0)",1,"{(32, 38, 39)}","{(8, '?', 12)}"
"(39, 38, 38, 0)",10,"{(38, 39)}","{('?', '?', '?')}"
"(39, 39, 13, 0)",1,"{(13, 39)}","{(4, '?', 3)}"
"(39, 39, 32, 0)",9,"{(32, 39)}","{('?', '?', '?')}"
"(39, 39, 38, 0)",10,"{(38, 39)}","{('?', '?', 3)}"
"(39, 39, 39, 0)",10,"{(39,)}","{('?', '?', 7)}"
"(39, 39, 5, 0)",1,"{(5, 39)}","{(14, '?', 7)}"
"(39, 42, 42, 0)",1,"{(42, 39)}","{(0, 9, 3)}"
"(39, 45, 30, 0)",9,"{(45, 30, 39)}","{('?', '?', '?')}"
"(39, 45, 32, 0)",14,"{(32, 45, 39)}","{(10, '?', '?')}"
"(39, 45, 36, 0)",1,"{(36, 45, 39)}","{(14, 6, 3)}"
"(39, 45, 38, 0)",2,"{(45, 38, 39)}","{('?', '?', '?')}"
"(39, 45, 39, 0)",3,"{(45, 39)}","{('?', '?', 7)}"
"(39, 45, 45, 0)",13,"{(45, 39)}","{(14, '?', '?')}"
"(4, 4, 4, 0)",205,"{(4,)}","{('?', 1, '?')}"
"(42, 30, 32, 0)",1,"{(32, 42, 30)}","{(6, 9, 0)}"
"(42, 30, 42, 0)",3,"{(42, 30)}","{('?', 9, '?')}"
"(42, 32, 32, 0)",6,"{(32, 42)}","{('?', 9, '?')}"
"(42, 42, 30, 0)",2,"{(42, 30)}","{('?', 9, '?')}"
"(42, 42, 32, 0)",2,"{(32, 42)}","{('?', 9, 0)}"
"(42, 42, 42, 0)",214,"{(42,)}","{('?', 9, '?')}"
"(42, 45, 42, 0)",1,"{(42, 45)}","{(2, 9, 1)}"
"(43, 43, 30, 0)",1,"{(43, 30)}","{(12, 4, 5)}"
"(43, 43, 32, 0)",1,"{(32, 43)}","{(10, 4, 8)}"
"(43, 43, 39, 0)",2,"{(43, 39)}","{(13, 4, '?')}"
"(43, 43, 43, 0)",210,"{(43,)}","{('?', 4, '?')}"
"(43, 43, 45, 0)",2,"{(43, 45)}","{('?', 4, 1)}"
"(43, 45, 32, 0)",2,"{(32, 43, 45)}","{(10, 4, '?')}"
"(43, 45, 45, 0)",2,"{(43, 45)}","{('?', 4, 1)}"
"(45, 42, 42, 0)",1,"{(42, 45)}","{(2, 9, 1)}"
"(45, 45, 30, 0)",1,"{(45, 30)}","{(5, '?', 1)}"
"(45, 45, 45, 0)",14,"{(45,)}","{('?', '?', 1)}"
"(45, 48, 48, 0)",1,"{(48, 45)}","{(14, 10, 1)}"
"(47, 47, 32, 0)",1,"{(32, 47)}","{(7, 15, 0)}"
"(47, 47, 47, 0)",224,"{(47,)}","{('?', 15, '?')}"
"(48, 32, 39, 0)",1,"{(48, 32, 39)}","{(13, '?', 1)}"
"(48, 48, 48, 0)",215,"{(48,)}","{('?', 10, '?')}"
"(5, 39, 39, 0)",1,"{(5, 39)}","{(3, '?', 7)}"
"(5, 5, 5, 0)",219,"{(5,)}","{('?', 14, '?')}"
"(7, 3, 31, 0)",1,"{(3, 31, 7)}","{(14, 11, 11)}"
"(7, 31, 31, 0)",237,"{(31, 7)}","{('?', '?', 11)}"
"(7, 31, 7, 0)",1,"{(31, 7)}","{(2, 0, 11)}"
"(7, 42, 42, 0)",3,"{(42, 7)}","{('?', 9, '?')}"
"(7, 48, 48, 0)",212,"{(48, 7)}","{('?', 8, '?')}"
"(7, 7, 31, 0)",13,"{(31, 7)}","{('?', '?', 11)}"
