message,count,symbols,fixed_attribute_values
"(15, 5, 2, 0)",1,"{(2, 5, 15)}","{('?', 1, 3)}"
"(15, 5, 5, 0)",2,"{(5, 15)}","{('?', 1, 3)}"
"(15, 7, 10, 0)",1,"{(10, 7, 15)}","{('?', 3, 3)}"
"(2, 10, 10, 0)",1,"{(2, 10)}","{(0, 0, 0)}"
"(2, 10, 15, 0)",2,"{(2, 10, 15)}","{('?', 3, 0)}"
"(2, 11, 2, 0)",1,"{(2, 11)}","{(2, '?', 3)}"
"(2, 11, 5, 0)",1,"{(2, 11, 5)}","{(2, 1, 3)}"
"(2, 11, 9, 0)",1,"{(9, 2, 11)}","{(2, '?', 1)}"
"(2, 14, 7, 0)",2,"{(2, 14, 7)}","{(0, '?', 3)}"
"(2, 15, 10, 0)",1,"{(2, 10, 15)}","{(0, 3, '?')}"
"(2, 15, 5, 0)",1,"{(2, 5, 15)}","{(0, 1, '?')}"
"(2, 2, 14, 0)",1,"{(2, 14)}","{(0, '?', 3)}"
"(2, 2, 15, 0)",1,"{(2, 15)}","{(0, 3, '?')}"
"(2, 2, 2, 0)",3,"{(2,)}","{(0, '?', 2)}"
"(2, 2, 5, 0)",1,"{(2, 5)}","{(2, 3, 2)}"
"(2, 2, 6, 0)",1,"{(2, 6)}","{(2, 3, 3)}"
"(2, 4, 11, 0)",1,"{(2, 11, 4)}","{(2, 0, 3)}"
"(2, 5, 10, 0)",1,"{(2, 10, 5)}","{(2, 3, 0)}"
"(2, 5, 11, 0)",1,"{(2, 11, 5)}","{(2, 1, 3)}"
"(2, 5, 13, 0)",2,"{(2, 13, 5)}","{('?', '?', 0)}"
"(2, 5, 5, 0)",1,"{(2, 5)}","{(2, 1, '?')}"
"(2, 5, 6, 0)",2,"{(2, 5, 6)}","{(2, '?', 0)}"
"(2, 6, 6, 0)",1,"{(2, 6)}","{(2, '?', 0)}"
"(2, 7, 14, 0)",1,"{(2, 14, 7)}","{(0, '?', 3)}"
"(2, 7, 7, 0)",1,"{(2, 7)}","{(0, '?', 3)}"
"(2, 7, 8, 0)",1,"{(8, 2, 7)}","{(0, '?', 3)}"
"(2, 9, 15, 0)",1,"{(9, 2, 15)}","{(0, 3, 1)}"
"(2, 9, 5, 0)",1,"{(9, 2, 5)}","{(2, 3, 1)}"
"(2, 9, 6, 0)",1,"{(9, 2, 6)}","{(2, '?', 1)}"
"(2, 9, 9, 0)",1,"{(9, 2)}","{(2, '?', 1)}"
"(4, 1, 1, 0)",1,"{(1, 4)}","{(1, 0, '?')}"
"(4, 1, 10, 0)",1,"{(1, 10, 4)}","{(1, 0, '?')}"
"(4, 1, 12, 0)",1,"{(1, 4, 12)}","{(1, 0, 2)}"
"(4, 1, 6, 0)",1,"{(1, 4, 6)}","{(1, 0, '?')}"
"(4, 10, 1, 0)",1,"{(1, 10, 4)}","{(1, 0, 0)}"
"(4, 10, 10, 0)",1,"{(10, 4)}","{(3, 0, 0)}"
"(4, 11, 1, 0)",1,"{(1, 11, 4)}","{(3, 0, '?')}"
"(4, 11, 11, 0)",1,"{(11, 4)}","{('?', 0, '?')}"
"(4, 12, 12, 0)",1,"{(4, 12)}","{(3, 0, 2)}"
"(4, 14, 14, 0)",1,"{(4, 14)}","{('?', 0, 2)}"
"(4, 14, 4, 0)",1,"{(4, 14)}","{('?', 0, 2)}"
"(4, 2, 10, 0)",1,"{(2, 10, 4)}","{(2, 0, 0)}"
"(4, 2, 14, 0)",1,"{(2, 4, 14)}","{(2, 0, 2)}"
"(4, 2, 9, 0)",1,"{(9, 2, 4)}","{(2, 0, 1)}"
"(4, 9, 1, 0)",2,"{(9, 4, 1)}","{('?', 0, 1)}"
"(4, 9, 2, 0)",1,"{(9, 2, 4)}","{(0, 0, 1)}"
"(4, 9, 4, 0)",1,"{(9, 4)}","{('?', 0, 1)}"
"(4, 9, 9, 0)",1,"{(9, 4)}","{('?', 0, 1)}"
"(5, 5, 1, 0)",3,"{(1, 5)}","{(1, 1, '?')}"
"(5, 5, 13, 0)",1,"{(13, 5)}","{(1, 1, '?')}"
"(5, 5, 5, 0)",3,"{(5,)}","{('?', 1, '?')}"
"(6, 10, 1, 0)",1,"{(1, 10, 6)}","{(1, '?', 0)}"
"(6, 6, 1, 0)",1,"{(1, 6)}","{(1, '?', 0)}"
"(6, 6, 10, 0)",1,"{(10, 6)}","{(1, '?', 0)}"
"(6, 6, 6, 0)",1,"{(6,)}","{('?', '?', 0)}"
"(7, 10, 10, 0)",1,"{(10, 7)}","{(0, 2, 0)}"
"(7, 10, 7, 0)",1,"{(10, 7)}","{(0, 2, 0)}"
"(7, 14, 14, 0)",1,"{(14, 7)}","{(0, 2, 3)}"
"(7, 14, 7, 0)",1,"{(14, 7)}","{(0, 2, 3)}"
"(7, 7, 10, 0)",1,"{(10, 7)}","{(0, 2, 0)}"
"(7, 7, 14, 0)",1,"{(14, 7)}","{(0, 2, 3)}"
"(7, 7, 7, 0)",1,"{(7,)}","{(0, 2, '?')}"
"(7, 7, 8, 0)",1,"{(8, 7)}","{(0, 2, '?')}"
"(7, 8, 10, 0)",1,"{(8, 10, 7)}","{(0, 2, 0)}"
"(8, 1, 1, 0)",1,"{(8, 1)}","{(1, 2, '?')}"
"(8, 1, 10, 0)",1,"{(8, 1, 10)}","{(1, 2, 0)}"
"(8, 1, 12, 0)",1,"{(8, 1, 12)}","{(1, 2, 2)}"
"(8, 1, 8, 0)",1,"{(8, 1)}","{(1, 2, '?')}"
"(8, 1, 9, 0)",1,"{(8, 1, 9)}","{(1, 2, 1)}"
"(8, 10, 1, 0)",2,"{(8, 1, 10)}","{('?', 2, 0)}"
"(8, 12, 12, 0)",1,"{(8, 12)}","{(3, 2, 3)}"
"(8, 14, 12, 0)",1,"{(8, 12, 14)}","{(3, 2, 3)}"
"(8, 14, 14, 0)",1,"{(8, 14)}","{('?', 2, 3)}"
"(8, 2, 10, 0)",1,"{(8, 2, 10)}","{(2, 2, 0)}"
"(8, 2, 5, 0)",1,"{(8, 2, 5)}","{(2, 2, 0)}"
"(8, 2, 6, 0)",1,"{(8, 2, 6)}","{(2, 2, 0)}"
"(8, 2, 8, 0)",1,"{(8, 2)}","{(2, 2, '?')}"
"(8, 2, 9, 0)",1,"{(8, 9, 2)}","{(2, 2, 1)}"
"(8, 7, 10, 0)",1,"{(8, 10, 7)}","{(2, 2, 0)}"
"(8, 7, 14, 0)",1,"{(8, 14, 7)}","{(2, 2, 3)}"
"(8, 7, 8, 0)",1,"{(8, 7)}","{(2, 2, '?')}"
"(8, 8, 1, 0)",1,"{(8, 1)}","{(3, 2, '?')}"
"(8, 8, 8, 0)",1,"{(8,)}","{('?', 2, '?')}"
"(8, 9, 1, 0)",1,"{(8, 9, 1)}","{(3, 2, 1)}"
"(8, 9, 2, 0)",1,"{(8, 9, 2)}","{(2, 2, 1)}"
"(8, 9, 9, 0)",2,"{(8, 9)}","{('?', 2, 1)}"
"(9, 1, 10, 0)",1,"{(9, 10, 1)}","{(1, 1, 0)}"
"(9, 1, 11, 0)",1,"{(9, 11, 1)}","{('?', '?', 1)}"
"(9, 1, 15, 0)",1,"{(9, 1, 15)}","{(1, 3, 1)}"
"(9, 1, 5, 0)",1,"{(9, 5, 1)}","{(1, 1, 1)}"
"(9, 1, 6, 0)",1,"{(9, 1, 6)}","{(1, 1, 0)}"
"(9, 1, 9, 0)",1,"{(9, 1)}","{(1, 1, 1)}"
"(9, 15, 1, 0)",1,"{(9, 1, 15)}","{(3, 3, 1)}"
"(9, 15, 13, 0)",1,"{(9, 13, 15)}","{('?', 3, 1)}"
"(9, 15, 2, 0)",1,"{(9, 2, 15)}","{(0, 1, 1)}"
"(9, 15, 9, 0)",1,"{(9, 15)}","{('?', 3, 1)}"
"(9, 5, 2, 0)",1,"{(9, 2, 5)}","{(0, 1, 1)}"
"(9, 5, 5, 0)",2,"{(9, 5)}","{('?', 1, 1)}"
"(9, 5, 9, 0)",1,"{(9, 5)}","{('?', 1, 1)}"
"(9, 6, 1, 0)",1,"{(9, 6, 1)}","{(1, 1, 0)}"
"(9, 9, 2, 0)",1,"{(9, 2)}","{(0, 0, 1)}"
"(9, 9, 9, 0)",1,"{(9,)}","{(0, 0, 1)}"
