message,count,symbols,fixed_attribute_values
"(13, 1, 1, 4, 0)",1,"{(1, 4, 13)}","{(0, 2, 2, 3)}"
"(13, 1, 13, 1, 0)",2,"{(1, 13)}","{('?', 3, 2, 3)}"
"(13, 11, 11, 11, 0)",4,"{(11, 13)}","{('?', '?', 2, 2)}"
"(13, 11, 11, 13, 0)",1,"{(11, 13)}","{(2, 0, 2, 2)}"
"(13, 11, 13, 11, 0)",3,"{(11, 13)}","{('?', '?', 2, 2)}"
"(13, 11, 13, 13, 0)",7,"{(11, 13)}","{('?', '?', 2, 2)}"
"(13, 13, 1, 1, 0)",6,"{(1, 13)}","{('?', '?', 2, 3)}"
"(13, 13, 1, 13, 0)",4,"{(1, 13)}","{('?', '?', 2, 3)}"
"(13, 13, 1, 4, 0)",1,"{(1, 4, 13)}","{(0, 2, 2, 1)}"
"(13, 13, 11, 11, 0)",2,"{(11, 13)}","{('?', '?', 2, 2)}"
"(13, 13, 11, 13, 0)",5,"{(11, 13)}","{('?', '?', 2, 2)}"
"(13, 13, 13, 1, 0)",4,"{(1, 13)}","{('?', '?', 2, 3)}"
"(13, 13, 13, 11, 0)",3,"{(11, 13)}","{('?', '?', 2, 2)}"
"(13, 13, 13, 13, 0)",58,"{(13,)}","{('?', '?', 2, '?')}"
"(13, 13, 13, 14, 0)",9,"{(13, 14)}","{('?', '?', 2, 0)}"
"(13, 13, 13, 15, 0)",11,"{(13, 15)}","{('?', '?', 2, 1)}"
"(13, 13, 13, 4, 0)",1,"{(4, 13)}","{(0, 2, 2, '?')}"
"(13, 13, 14, 13, 0)",1,"{(13, 14)}","{('?', 3, 2, 0)}"
"(13, 13, 14, 14, 0)",18,"{(13, 14)}","{('?', '?', 2, 0)}"
"(13, 13, 15, 13, 0)",2,"{(13, 15)}","{('?', '?', 2, 1)}"
"(13, 13, 15, 15, 0)",10,"{(13, 15)}","{('?', '?', 2, 1)}"
"(13, 13, 4, 13, 0)",1,"{(4, 13)}","{(0, 2, 2, '?')}"
"(13, 13, 4, 15, 0)",1,"{(4, 13, 15)}","{(0, 2, 2, 1)}"
"(13, 13, 4, 4, 0)",1,"{(4, 13)}","{(0, 2, 2, '?')}"
"(13, 14, 14, 14, 0)",17,"{(13, 14)}","{('?', '?', 2, 0)}"
"(13, 15, 15, 15, 0)",5,"{(13, 15)}","{('?', 2, '?', 1)}"
"(13, 2, 13, 13, 0)",1,"{(2, 13)}","{(2, 1, 2, '?')}"
"(13, 4, 13, 15, 0)",1,"{(4, 13, 15)}","{(0, 2, 2, 1)}"
"(13, 4, 13, 4, 0)",1,"{(4, 13)}","{(0, 2, 2, 1)}"
"(13, 4, 4, 1, 0)",1,"{(1, 4, 13)}","{(0, 2, 2, 3)}"
"(14, 11, 11, 11, 0)",2,"{(11, 14)}","{('?', '?', '?', 2)}"
"(14, 14, 13, 14, 0)",1,"{(13, 14)}","{(1, 3, 2, 0)}"
"(14, 14, 14, 14, 0)",40,"{(14,)}","{('?', '?', '?', 0)}"
"(14, 15, 15, 15, 0)",11,"{(14, 15)}","{('?', '?', '?', 1)}"
"(14, 15, 9, 15, 0)",1,"{(9, 14, 15)}","{(1, 3, '?', 1)}"
"(14, 2, 2, 2, 0)",1,"{(2, 14)}","{('?', 3, '?', '?')}"
"(14, 5, 5, 5, 0)",3,"{(5, 14)}","{(3, '?', '?', '?')}"
"(14, 9, 1, 1, 0)",1,"{(9, 14, 1)}","{(1, 3, '?', 3)}"
"(14, 9, 15, 15, 0)",2,"{(9, 14, 15)}","{(1, '?', '?', 1)}"
"(14, 9, 2, 2, 0)",2,"{(9, 2, 14)}","{('?', 3, '?', '?')}"
"(14, 9, 2, 9, 0)",1,"{(9, 2, 14)}","{(1, 3, '?', '?')}"
"(14, 9, 4, 4, 0)",1,"{(9, 4, 14)}","{('?', 2, '?', '?')}"
"(14, 9, 4, 9, 0)",2,"{(9, 4, 14)}","{('?', 0, '?', '?')}"
"(14, 9, 5, 5, 0)",1,"{(9, 5, 14)}","{(3, 3, '?', '?')}"
"(14, 9, 6, 2, 0)",1,"{(9, 2, 14, 6)}","{(1, 3, '?', '?')}"
"(14, 9, 8, 9, 0)",2,"{(8, 9, 14)}","{(1, '?', '?', '?')}"
"(14, 9, 9, 9, 0)",1,"{(9, 14)}","{('?', 0, '?', '?')}"
"(15, 15, 15, 15, 0)",33,"{(15,)}","{('?', '?', '?', 1)}"
"(15, 15, 15, 5, 0)",1,"{(5, 15)}","{(3, 3, 3, 1)}"
"(15, 4, 15, 15, 0)",3,"{(4, 15)}","{(0, '?', '?', 1)}"
"(15, 5, 5, 15, 0)",1,"{(5, 15)}","{(3, '?', 3, 1)}"
"(15, 9, 15, 15, 0)",1,"{(9, 15)}","{(0, 1, 1, 1)}"
"(2, 1, 1, 1, 0)",2,"{(1, 2)}","{('?', 2, '?', 3)}"
"(2, 13, 10, 13, 0)",1,"{(2, 10, 13)}","{(2, '?', 2, '?')}"
"(2, 13, 13, 13, 0)",2,"{(2, 13)}","{(2, '?', 2, '?')}"
"(2, 13, 14, 14, 0)",3,"{(2, 13, 14)}","{('?', '?', 2, 0)}"
"(2, 14, 14, 14, 0)",7,"{(2, 14)}","{(2, '?', '?', 0)}"
"(2, 15, 15, 15, 0)",7,"{(2, 15)}","{('?', '?', '?', 1)}"
"(2, 15, 15, 2, 0)",1,"{(2, 15)}","{(2, 0, '?', 1)}"
"(2, 15, 2, 15, 0)",2,"{(2, 15)}","{(2, '?', '?', 1)}"
"(2, 2, 13, 13, 0)",1,"{(2, 13)}","{(2, 2, 2, '?')}"
"(2, 2, 14, 14, 0)",1,"{(2, 14)}","{(2, 3, '?', 0)}"
"(2, 2, 15, 15, 0)",4,"{(2, 15)}","{(2, '?', '?', 1)}"
"(2, 2, 2, 10, 0)",1,"{(2, 10)}","{(2, 1, '?', '?')}"
"(2, 2, 2, 15, 0)",2,"{(2, 15)}","{(2, '?', '?', 1)}"
"(2, 2, 2, 2, 0)",7,"{(2,)}","{(2, '?', '?', '?')}"
"(2, 2, 8, 15, 0)",1,"{(8, 2, 15)}","{(2, 3, 3, 1)}"
"(2, 2, 8, 8, 0)",1,"{(8, 2)}","{(2, 1, 3, 1)}"
"(2, 2, 9, 2, 0)",1,"{(9, 2)}","{('?', 1, '?', '?')}"
"(2, 8, 15, 8, 0)",1,"{(8, 2, 15)}","{(2, 1, 3, 1)}"
"(2, 8, 8, 14, 0)",1,"{(8, 2, 14)}","{(2, 1, 3, 0)}"
"(2, 8, 8, 15, 0)",1,"{(8, 2, 15)}","{(2, 1, 3, 1)}"
"(2, 8, 8, 8, 0)",6,"{(8, 2)}","{(2, '?', 3, '?')}"
"(2, 9, 2, 9, 0)",1,"{(9, 2)}","{('?', 1, '?', '?')}"
"(2, 9, 4, 9, 0)",1,"{(9, 2, 4)}","{('?', 1, '?', '?')}"
"(3, 5, 5, 5, 0)",1,"{(3, 5)}","{(3, 3, '?', '?')}"
"(4, 1, 1, 1, 0)",1,"{(1, 4)}","{(0, 2, '?', 3)}"
"(4, 1, 4, 1, 0)",2,"{(1, 4)}","{(0, 2, '?', 3)}"
"(4, 1, 4, 4, 0)",1,"{(1, 4)}","{(0, 2, 1, 3)}"
"(4, 14, 14, 14, 0)",3,"{(4, 14)}","{('?', '?', '?', 0)}"
"(4, 15, 15, 15, 0)",5,"{(4, 15)}","{(0, '?', '?', 1)}"
"(4, 4, 1, 1, 0)",1,"{(1, 4)}","{(0, 2, '?', 3)}"
"(4, 4, 15, 15, 0)",2,"{(4, 15)}","{(0, '?', '?', 1)}"
"(4, 4, 4, 4, 0)",3,"{(4,)}","{(0, '?', '?', '?')}"
"(4, 9, 1, 1, 0)",1,"{(9, 4, 1)}","{(0, '?', 1, 3)}"
"(5, 15, 15, 15, 0)",2,"{(5, 15)}","{(3, '?', '?', 1)}"
"(5, 5, 15, 15, 0)",4,"{(5, 15)}","{(3, '?', '?', 1)}"
"(5, 5, 15, 5, 0)",1,"{(5, 15)}","{(3, 3, 3, 1)}"
"(5, 5, 5, 15, 0)",3,"{(5, 15)}","{(3, '?', 3, 1)}"
"(5, 5, 5, 5, 0)",8,"{(5,)}","{(3, '?', '?', '?')}"
"(5, 5, 7, 5, 0)",1,"{(5, 7)}","{(3, '?', 3, 1)}"
"(6, 14, 14, 14, 0)",1,"{(6, 14)}","{(1, 2, 0, 0)}"
"(6, 14, 6, 14, 0)",1,"{(6, 14)}","{(1, 0, 0, 0)}"
"(6, 15, 15, 15, 0)",1,"{(6, 15)}","{(0, 0, '?', 1)}"
"(6, 6, 11, 6, 0)",1,"{(11, 6)}","{(1, 0, 0, 2)}"
"(6, 6, 14, 14, 0)",1,"{(6, 14)}","{(2, 2, 0, 0)}"
"(6, 6, 6, 14, 0)",1,"{(6, 14)}","{(1, 2, 0, 0)}"
"(6, 6, 6, 6, 0)",105,"{(6,)}","{('?', '?', 0, '?')}"
"(6, 8, 8, 8, 0)",1,"{(8, 6)}","{(2, 3, 3, 1)}"
"(7, 5, 15, 15, 0)",1,"{(15, 5, 7)}","{(3, '?', 3, 1)}"
"(7, 5, 5, 5, 0)",2,"{(5, 7)}","{(3, 1, '?', '?')}"
"(8, 1, 1, 1, 0)",4,"{(8, 1)}","{('?', 2, 3, 3)}"
"(8, 1, 4, 1, 0)",1,"{(8, 1, 4)}","{(0, 2, 3, 3)}"
"(8, 11, 5, 8, 0)",1,"{(8, 11, 5)}","{(3, 2, 3, 2)}"
"(8, 11, 8, 8, 0)",2,"{(8, 11)}","{(3, '?', 3, 2)}"
"(8, 14, 14, 14, 0)",3,"{(8, 14)}","{('?', '?', 3, 0)}"
"(8, 15, 15, 15, 0)",2,"{(8, 15)}","{('?', 3, 3, 1)}"
"(8, 5, 5, 5, 0)",6,"{(8, 5)}","{(3, '?', 3, '?')}"
"(8, 5, 5, 8, 0)",1,"{(8, 5)}","{(3, 0, 3, 2)}"
"(8, 5, 7, 5, 0)",1,"{(8, 5, 7)}","{(3, 3, 3, 2)}"
"(8, 5, 8, 5, 0)",2,"{(8, 5)}","{(3, '?', 3, '?')}"
"(8, 5, 8, 8, 0)",1,"{(8, 5)}","{(3, 0, 3, '?')}"
"(8, 7, 5, 5, 0)",1,"{(8, 5, 7)}","{(3, 0, 3, '?')}"
"(8, 8, 1, 1, 0)",1,"{(8, 1)}","{(0, 2, 3, 3)}"
"(8, 8, 11, 8, 0)",1,"{(8, 11)}","{(0, 3, 3, 2)}"
"(8, 8, 14, 14, 0)",7,"{(8, 14)}","{('?', '?', 3, 0)}"
"(8, 8, 15, 15, 0)",5,"{(8, 15)}","{('?', '?', 3, 1)}"
"(8, 8, 15, 8, 0)",1,"{(8, 15)}","{(2, '?', 3, 1)}"
"(8, 8, 5, 5, 0)",5,"{(8, 5)}","{(3, '?', 3, '?')}"
"(8, 8, 5, 8, 0)",3,"{(8, 5)}","{(3, '?', 3, '?')}"
"(8, 8, 8, 1, 0)",1,"{(8, 1)}","{(0, 2, 3, 3)}"
"(8, 8, 8, 14, 0)",13,"{(8, 14)}","{('?', '?', 3, 0)}"
"(8, 8, 8, 15, 0)",6,"{(8, 15)}","{('?', '?', 3, 1)}"
"(8, 8, 8, 4, 0)",2,"{(8, 4)}","{(0, '?', 3, 1)}"
"(8, 8, 8, 5, 0)",3,"{(8, 5)}","{(3, '?', 3, 2)}"
"(8, 8, 8, 8, 0)",63,"{(8,)}","{('?', '?', 3, '?')}"
"(9, 1, 1, 1, 0)",2,"{(9, 1)}","{('?', '?', 1, 3)}"
"(9, 11, 11, 11, 0)",1,"{(9, 11)}","{(0, 0, 1, 2)}"
"(9, 14, 14, 14, 0)",14,"{(9, 14)}","{('?', '?', 1, 0)}"
"(9, 14, 9, 4, 0)",2,"{(9, 4, 14)}","{(1, '?', 1, '?')}"
"(9, 14, 9, 8, 0)",1,"{(8, 9, 14)}","{(1, 3, 1, '?')}"
"(9, 14, 9, 9, 0)",1,"{(9, 14)}","{(1, 3, 1, '?')}"
"(9, 15, 15, 15, 0)",8,"{(9, 15)}","{('?', '?', 1, 1)}"
"(9, 2, 9, 2, 0)",1,"{(9, 2)}","{('?', 3, '?', '?')}"
"(9, 2, 9, 4, 0)",1,"{(9, 2, 4)}","{(1, 3, 1, '?')}"
"(9, 4, 1, 1, 0)",1,"{(9, 4, 1)}","{('?', 2, 1, 3)}"
"(9, 4, 14, 14, 0)",8,"{(9, 4, 14)}","{('?', '?', 1, 0)}"
"(9, 4, 15, 15, 0)",2,"{(9, 4, 15)}","{(0, '?', 1, 1)}"
"(9, 4, 15, 4, 0)",1,"{(9, 4, 15)}","{(0, 0, 1, 1)}"
"(9, 4, 4, 1, 0)",1,"{(9, 4, 1)}","{(0, 2, 1, 3)}"
"(9, 4, 4, 15, 0)",1,"{(9, 4, 15)}","{(0, 2, 1, 1)}"
"(9, 4, 4, 4, 0)",6,"{(9, 4)}","{('?', '?', 1, '?')}"
"(9, 4, 4, 9, 0)",5,"{(9, 4)}","{('?', '?', 1, '?')}"
"(9, 4, 9, 4, 0)",19,"{(9, 4)}","{('?', '?', 1, '?')}"
"(9, 5, 5, 5, 0)",3,"{(9, 5)}","{(3, '?', 1, '?')}"
"(9, 5, 9, 5, 0)",2,"{(9, 5)}","{(3, '?', 1, '?')}"
"(9, 9, 4, 9, 0)",2,"{(9, 4)}","{('?', 0, 1, '?')}"
"(9, 9, 9, 4, 0)",2,"{(9, 4)}","{('?', '?', 1, '?')}"
"(9, 9, 9, 6, 0)",1,"{(9, 6)}","{(1, 3, 1, '?')}"
