message,count,symbols,fixed_attribute_values
"(14, 14, 9, 9, 0)",2,"{(9, 14)}","{(1, 2, '?', '?')}"
"(14, 15, 12, 12, 0)",1,"{(12, 14, 15)}","{(3, 2, 1, 3)}"
"(14, 15, 12, 15, 0)",1,"{(12, 14, 15)}","{(3, 2, 1, 3)}"
"(14, 15, 15, 12, 0)",1,"{(12, 14, 15)}","{(3, 2, 1, 0)}"
"(14, 15, 15, 15, 0)",13,"{(14, 15)}","{(3, 2, '?', '?')}"
"(14, 5, 12, 12, 0)",1,"{(12, 5, 14)}","{(2, 2, 1, 1)}"
"(14, 7, 11, 11, 0)",1,"{(11, 14, 7)}","{('?', 2, 2, 0)}"
"(14, 7, 14, 14, 0)",1,"{(14, 7)}","{('?', 2, 0, 0)}"
"(14, 7, 14, 7, 0)",1,"{(14, 7)}","{('?', 2, 0, 0)}"
"(14, 7, 7, 14, 0)",1,"{(14, 7)}","{('?', 2, 0, 0)}"
"(14, 7, 7, 7, 0)",2,"{(14, 7)}","{('?', 2, 0, 0)}"
"(14, 8, 11, 11, 0)",1,"{(8, 11, 14)}","{(2, 2, 2, '?')}"
"(14, 8, 12, 12, 0)",2,"{(8, 12, 14)}","{(2, 2, 1, '?')}"
"(14, 8, 14, 12, 0)",1,"{(8, 12, 14)}","{(2, 2, 1, 3)}"
"(14, 8, 14, 14, 0)",1,"{(8, 14)}","{(2, 2, 1, 0)}"
"(14, 8, 14, 8, 0)",6,"{(8, 14)}","{(2, 2, '?', '?')}"
"(14, 8, 8, 12, 0)",2,"{(8, 12, 14)}","{(2, 2, 1, '?')}"
"(14, 8, 8, 14, 0)",2,"{(8, 14)}","{(2, 2, '?', 3)}"
"(14, 8, 8, 8, 0)",12,"{(8, 14)}","{(2, 2, '?', '?')}"
"(14, 9, 11, 11, 0)",1,"{(9, 11, 14)}","{(1, 2, 2, 0)}"
"(14, 9, 11, 7, 0)",1,"{(9, 11, 14, 7)}","{(1, 2, 2, 0)}"
"(14, 9, 14, 14, 0)",1,"{(9, 14)}","{(1, 2, '?', 1)}"
"(14, 9, 14, 9, 0)",1,"{(9, 14)}","{(1, 2, '?', '?')}"
"(14, 9, 9, 11, 0)",1,"{(9, 11, 14)}","{(1, 2, 2, 1)}"
"(14, 9, 9, 14, 0)",1,"{(9, 14)}","{(1, 2, '?', 1)}"
"(14, 9, 9, 9, 0)",8,"{(9, 14)}","{(1, 2, '?', '?')}"
"(15, 11, 11, 15, 0)",2,"{(11, 15)}","{(3, '?', 2, '?')}"
"(15, 11, 15, 15, 0)",2,"{(11, 15)}","{(3, '?', 2, '?')}"
"(15, 12, 12, 15, 0)",1,"{(12, 15)}","{(3, 2, 1, '?')}"
"(15, 15, 11, 11, 0)",2,"{(11, 15)}","{(3, 1, 2, '?')}"
"(15, 15, 11, 15, 0)",3,"{(11, 15)}","{(3, '?', 2, '?')}"
"(15, 15, 15, 11, 0)",4,"{(11, 15)}","{(3, '?', 2, '?')}"
"(15, 15, 15, 12, 0)",2,"{(12, 15)}","{(3, '?', 1, '?')}"
"(15, 15, 15, 15, 0)",99,"{(15,)}","{(3, '?', '?', '?')}"
"(15, 15, 15, 5, 0)",1,"{(5, 15)}","{(3, 3, 0, 0)}"
"(2, 10, 10, 10, 0)",44,"{(2, 10)}","{(0, '?', '?', '?')}"
"(2, 10, 10, 4, 0)",3,"{(2, 10, 4)}","{(0, '?', 1, '?')}"
"(2, 10, 10, 5, 0)",2,"{(2, 10, 5)}","{(0, 3, 3, '?')}"
"(2, 10, 12, 12, 0)",1,"{(2, 10, 12)}","{(0, '?', 1, 1)}"
"(2, 10, 4, 10, 0)",1,"{(2, 10, 4)}","{(0, 1, 1, 1)}"
"(2, 10, 5, 5, 0)",2,"{(2, 10, 5)}","{(0, 3, '?', '?')}"
"(2, 11, 1, 12, 0)",3,"{(1, 2, 11, 12)}","{('?', 0, 1, '?')}"
"(2, 11, 1, 14, 0)",2,"{(1, 2, 11, 14)}","{('?', 0, 3, '?')}"
"(2, 11, 1, 4, 0)",13,"{(1, 2, 11, 4)}","{('?', 0, '?', '?')}"
"(2, 11, 1, 8, 0)",2,"{(8, 1, 2, 11)}","{('?', 0, '?', '?')}"
"(2, 11, 10, 10, 0)",11,"{(10, 2, 11)}","{(0, 0, '?', '?')}"
"(2, 11, 10, 4, 0)",1,"{(10, 2, 11, 4)}","{(0, 0, 1, 3)}"
"(2, 11, 11, 10, 0)",1,"{(10, 2, 11)}","{(0, 0, 2, 2)}"
"(2, 11, 11, 14, 0)",1,"{(2, 11, 14)}","{('?', 0, 3, 0)}"
"(2, 11, 11, 8, 0)",1,"{(8, 2, 11)}","{('?', 0, 2, 3)}"
"(2, 11, 12, 12, 0)",3,"{(2, 11, 12)}","{('?', 0, 1, '?')}"
"(2, 11, 15, 15, 0)",3,"{(2, 11, 15)}","{(3, 0, '?', '?')}"
"(2, 11, 7, 14, 0)",1,"{(2, 11, 14, 7)}","{('?', 0, 3, 0)}"
"(2, 11, 8, 14, 0)",1,"{(8, 2, 11, 14)}","{('?', 0, 3, 0)}"
"(2, 11, 8, 8, 0)",2,"{(8, 2, 11)}","{(2, 0, '?', '?')}"
"(2, 12, 12, 12, 0)",6,"{(2, 12)}","{('?', '?', 1, '?')}"
"(2, 14, 12, 12, 0)",10,"{(2, 12, 14)}","{('?', '?', 1, '?')}"
"(2, 14, 14, 14, 0)",7,"{(2, 14)}","{('?', '?', 3, '?')}"
"(2, 14, 14, 7, 0)",3,"{(2, 14, 7)}","{('?', '?', 3, '?')}"
"(2, 14, 4, 12, 0)",1,"{(2, 4, 12, 14)}","{('?', 1, 1, 3)}"
"(2, 14, 4, 4, 0)",2,"{(2, 4, 14)}","{('?', '?', '?', '?')}"
"(2, 14, 5, 5, 0)",3,"{(2, 5, 14)}","{('?', 3, 3, '?')}"
"(2, 14, 7, 14, 0)",2,"{(2, 14, 7)}","{('?', '?', 3, '?')}"
"(2, 14, 7, 7, 0)",2,"{(2, 14, 7)}","{('?', '?', 3, 0)}"
"(2, 14, 8, 8, 0)",1,"{(8, 2, 14)}","{(2, '?', 3, 3)}"
"(2, 15, 15, 15, 0)",32,"{(2, 15)}","{(3, '?', '?', '?')}"
"(2, 2, 10, 12, 0)",1,"{(2, 10, 12)}","{(0, '?', 1, 1)}"
"(2, 4, 12, 12, 0)",6,"{(2, 4, 12)}","{('?', '?', 1, '?')}"
"(2, 4, 4, 12, 0)",2,"{(2, 4, 12)}","{('?', 1, 1, '?')}"
"(2, 4, 4, 4, 0)",3,"{(2, 4)}","{('?', 1, '?', '?')}"
"(2, 5, 5, 5, 0)",12,"{(2, 5)}","{('?', 3, '?', '?')}"
"(2, 6, 12, 12, 0)",2,"{(2, 12, 6)}","{('?', '?', 1, 0)}"
"(2, 7, 1, 1, 0)",1,"{(1, 2, 7)}","{(1, 0, 0, 0)}"
"(2, 7, 1, 10, 0)",1,"{(1, 2, 10, 7)}","{(0, 0, 0, 3)}"
"(2, 7, 1, 14, 0)",1,"{(1, 2, 14, 7)}","{(1, 0, 0, 0)}"
"(2, 7, 1, 15, 0)",1,"{(1, 2, 15, 7)}","{(3, 0, 0, 1)}"
"(2, 7, 1, 4, 0)",12,"{(1, 2, 4, 7)}","{('?', '?', 0, '?')}"
"(2, 7, 14, 7, 0)",1,"{(2, 14, 7)}","{('?', 1, 3, 0)}"
"(2, 7, 15, 15, 0)",8,"{(2, 15, 7)}","{(3, '?', 0, '?')}"
"(2, 7, 15, 4, 0)",4,"{(2, 15, 4, 7)}","{(3, 0, 0, '?')}"
"(2, 7, 4, 15, 0)",1,"{(2, 4, 15, 7)}","{(3, 1, 0, 1)}"
"(2, 7, 5, 5, 0)",1,"{(2, 5, 7)}","{('?', 3, 0, 0)}"
"(2, 7, 7, 1, 0)",1,"{(1, 2, 7)}","{('?', 1, 0, 0)}"
"(2, 7, 7, 14, 0)",1,"{(2, 14, 7)}","{('?', 1, 0, 0)}"
"(2, 7, 7, 4, 0)",3,"{(2, 4, 7)}","{('?', '?', 0, '?')}"
"(2, 7, 7, 7, 0)",6,"{(2, 7)}","{('?', '?', '?', 0)}"
"(2, 8, 12, 12, 0)",2,"{(8, 2, 12)}","{(2, 3, 1, '?')}"
"(2, 8, 8, 12, 0)",3,"{(8, 2, 12)}","{(2, 3, 1, '?')}"
"(2, 8, 8, 8, 0)",6,"{(8, 2)}","{(2, '?', '?', '?')}"
"(2, 9, 12, 12, 0)",1,"{(9, 2, 12)}","{(1, 3, 1, 0)}"
"(4, 4, 4, 4, 0)",1,"{(4,)}","{('?', '?', '?', 1)}"
"(5, 15, 15, 15, 0)",1,"{(5, 15)}","{(3, 3, 0, 0)}"
"(5, 5, 5, 15, 0)",1,"{(5, 15)}","{(3, 3, '?', 0)}"
"(5, 5, 5, 5, 0)",18,"{(5,)}","{('?', 3, '?', '?')}"
"(7, 14, 5, 5, 0)",1,"{(5, 14, 7)}","{(2, 3, 3, 0)}"
"(7, 15, 15, 15, 0)",5,"{(15, 7)}","{(3, '?', 0, '?')}"
"(7, 5, 5, 5, 0)",8,"{(5, 7)}","{('?', 3, '?', '?')}"
"(7, 7, 1, 4, 0)",4,"{(1, 4, 7)}","{('?', '?', 0, '?')}"
"(7, 7, 15, 15, 0)",1,"{(15, 7)}","{(3, 1, 0, 2)}"
"(7, 7, 5, 5, 0)",2,"{(5, 7)}","{('?', 3, 0, 0)}"
"(7, 7, 7, 14, 0)",1,"{(14, 7)}","{('?', '?', '?', 0)}"
"(7, 7, 7, 7, 0)",6,"{(7,)}","{('?', '?', '?', 0)}"
"(7, 7, 8, 7, 0)",1,"{(8, 7)}","{('?', '?', 0, 0)}"
"(7, 7, 8, 8, 0)",1,"{(8, 7)}","{(2, '?', 0, 0)}"
"(7, 8, 5, 5, 0)",2,"{(8, 5, 7)}","{(2, 3, '?', 0)}"
"(7, 8, 7, 8, 0)",2,"{(8, 7)}","{(2, 1, '?', 0)}"
"(7, 8, 8, 5, 0)",1,"{(8, 5, 7)}","{(2, 3, 3, 0)}"
"(7, 8, 8, 7, 0)",2,"{(8, 7)}","{(2, '?', 0, 0)}"
"(7, 8, 8, 8, 0)",8,"{(8, 7)}","{(2, '?', '?', '?')}"
"(7, 9, 7, 7, 0)",2,"{(9, 7)}","{(1, '?', '?', 0)}"
"(8, 11, 11, 11, 0)",3,"{(8, 11)}","{(2, '?', 2, '?')}"
"(8, 11, 11, 8, 0)",1,"{(8, 11)}","{(2, 2, 2, 0)}"
"(8, 11, 8, 8, 0)",3,"{(8, 11)}","{(2, 0, '?', '?')}"
"(8, 14, 8, 8, 0)",1,"{(8, 14)}","{(2, 2, 3, 2)}"
"(8, 4, 8, 12, 0)",1,"{(8, 4, 12)}","{(2, 1, 1, 1)}"
"(8, 5, 5, 5, 0)",9,"{(8, 5)}","{(2, 3, '?', '?')}"
"(8, 7, 5, 5, 0)",1,"{(8, 5, 7)}","{(2, 3, 3, 0)}"
"(8, 7, 8, 8, 0)",6,"{(8, 7)}","{(2, '?', '?', '?')}"
"(8, 8, 12, 12, 0)",4,"{(8, 12)}","{(2, '?', 1, '?')}"
"(8, 8, 4, 12, 0)",1,"{(8, 4, 12)}","{(2, 1, 1, 1)}"
"(8, 8, 4, 8, 0)",1,"{(8, 4)}","{(2, 1, 1, 1)}"
"(8, 8, 5, 5, 0)",6,"{(8, 5)}","{(2, 3, '?', '?')}"
"(8, 8, 7, 7, 0)",2,"{(8, 7)}","{(2, 1, '?', 0)}"
"(8, 8, 7, 8, 0)",3,"{(8, 7)}","{(2, '?', '?', 0)}"
"(8, 8, 8, 12, 0)",7,"{(8, 12)}","{(2, '?', 1, '?')}"
"(8, 8, 8, 5, 0)",1,"{(8, 5)}","{(2, 3, '?', 1)}"
"(8, 8, 8, 7, 0)",6,"{(8, 7)}","{(2, '?', '?', '?')}"
"(8, 8, 8, 8, 0)",50,"{(8,)}","{(2, '?', '?', '?')}"
"(9, 11, 11, 11, 0)",9,"{(9, 11)}","{(1, '?', 2, '?')}"
"(9, 11, 9, 11, 0)",2,"{(9, 11)}","{(1, '?', 2, '?')}"
"(9, 12, 12, 12, 0)",1,"{(9, 12)}","{(1, 1, 1, 1)}"
"(9, 12, 2, 12, 0)",2,"{(9, 2, 12)}","{(1, 1, 1, '?')}"
"(9, 14, 14, 14, 0)",3,"{(9, 14)}","{(1, 2, '?', '?')}"
"(9, 14, 14, 9, 0)",1,"{(9, 14)}","{(1, 2, 3, 0)}"
"(9, 14, 9, 14, 0)",1,"{(9, 14)}","{(1, 2, 3, 0)}"
"(9, 14, 9, 9, 0)",1,"{(9, 14)}","{(1, 2, '?', 1)}"
"(9, 7, 7, 7, 0)",2,"{(9, 7)}","{(1, 1, '?', 0)}"
"(9, 9, 11, 11, 0)",13,"{(9, 11)}","{(1, '?', 2, '?')}"
"(9, 9, 12, 12, 0)",3,"{(9, 12)}","{(1, '?', 1, '?')}"
"(9, 9, 12, 2, 0)",3,"{(9, 2, 12)}","{(1, '?', 1, '?')}"
"(9, 9, 12, 9, 0)",6,"{(9, 12)}","{(1, '?', 1, '?')}"
"(9, 9, 14, 11, 0)",1,"{(9, 11, 14)}","{(1, 2, 2, 1)}"
"(9, 9, 2, 12, 0)",1,"{(9, 2, 12)}","{(1, 3, 1, 0)}"
"(9, 9, 2, 9, 0)",1,"{(9, 2)}","{(1, 3, 1, 3)}"
"(9, 9, 4, 11, 0)",1,"{(9, 11, 4)}","{(1, 2, 2, 1)}"
"(9, 9, 7, 7, 0)",2,"{(9, 7)}","{(1, '?', 3, 0)}"
"(9, 9, 9, 11, 0)",4,"{(9, 11)}","{(1, '?', 2, '?')}"
"(9, 9, 9, 12, 0)",8,"{(9, 12)}","{(1, '?', 1, '?')}"
"(9, 9, 9, 5, 0)",1,"{(9, 5)}","{(1, 3, 0, 0)}"
"(9, 9, 9, 7, 0)",2,"{(9, 7)}","{(1, '?', 3, 0)}"
"(9, 9, 9, 9, 0)",75,"{(9,)}","{(1, '?', '?', '?')}"
