message,count,symbols,fixed_attribute_values
"(14, 1, 6, 14, 0)",1,"{(1, 14, 6)}","{(0, 7, 6, '?')}"
"(14, 14, 14, 14, 0)",130,"{(14,)}","{('?', 7, '?', '?')}"
"(14, 14, 14, 16, 0)",13,"{(16, 14)}","{('?', 7, '?', '?')}"
"(14, 14, 14, 17, 0)",14,"{(17, 14)}","{('?', 7, '?', '?')}"
"(14, 14, 14, 19, 0)",1,"{(19, 14)}","{(5, 7, 7, '?')}"
"(14, 14, 14, 2, 0)",13,"{(2, 14)}","{('?', 7, '?', '?')}"
"(14, 14, 14, 20, 0)",1,"{(20, 14)}","{(1, 7, 1, 4)}"
"(14, 14, 14, 22, 0)",2,"{(14, 22)}","{('?', 7, 0, 6)}"
"(14, 14, 14, 3, 0)",7,"{(3, 14)}","{('?', 7, '?', '?')}"
"(14, 14, 14, 5, 0)",10,"{(5, 14)}","{('?', 7, '?', '?')}"
"(14, 14, 14, 6, 0)",36,"{(14, 6)}","{('?', 7, '?', '?')}"
"(14, 14, 14, 7, 0)",26,"{(14, 7)}","{('?', 7, '?', '?')}"
"(14, 14, 14, 8, 0)",1,"{(8, 14)}","{(4, 7, 0, 0)}"
"(14, 14, 14, 9, 0)",10,"{(9, 14)}","{('?', 7, '?', 7)}"
"(14, 14, 16, 14, 0)",12,"{(16, 14)}","{('?', 7, '?', '?')}"
"(14, 14, 16, 16, 0)",18,"{(16, 14)}","{('?', 7, '?', 2)}"
"(14, 14, 16, 17, 0)",1,"{(16, 17, 14)}","{(3, 7, 5, 0)}"
"(14, 14, 16, 6, 0)",1,"{(16, 14, 6)}","{(5, 7, 0, '?')}"
"(14, 14, 16, 7, 0)",1,"{(16, 14, 7)}","{(3, 7, 5, 0)}"
"(14, 14, 17, 14, 0)",12,"{(17, 14)}","{('?', 7, '?', '?')}"
"(14, 14, 17, 17, 0)",1,"{(17, 14)}","{(4, 7, 2, '?')}"
"(14, 14, 17, 5, 0)",1,"{(17, 5, 14)}","{(1, 7, 3, 4)}"
"(14, 14, 17, 7, 0)",1,"{(17, 14, 7)}","{(3, 7, 4, '?')}"
"(14, 14, 2, 2, 0)",6,"{(2, 14)}","{('?', 7, '?', '?')}"
"(14, 14, 2, 3, 0)",1,"{(2, 3, 14)}","{(1, 7, 1, '?')}"
"(14, 14, 20, 19, 0)",1,"{(19, 20, 14)}","{(2, 7, 0, '?')}"
"(14, 14, 20, 20, 0)",1,"{(20, 14)}","{(4, 7, 7, '?')}"
"(14, 14, 21, 14, 0)",2,"{(21, 14)}","{('?', 7, '?', 0)}"
"(14, 14, 21, 21, 0)",3,"{(21, 14)}","{('?', 7, '?', 0)}"
"(14, 14, 21, 8, 0)",1,"{(8, 21, 14)}","{(0, 7, 0, 0)}"
"(14, 14, 22, 14, 0)",1,"{(14, 22)}","{(1, 7, 6, '?')}"
"(14, 14, 22, 22, 0)",1,"{(14, 22)}","{(4, 7, 4, 6)}"
"(14, 14, 3, 14, 0)",2,"{(3, 14)}","{('?', 7, 1, '?')}"
"(14, 14, 3, 3, 0)",1,"{(3, 14)}","{(2, 7, 0, 5)}"
"(14, 14, 5, 14, 0)",14,"{(5, 14)}","{('?', 7, '?', 4)}"
"(14, 14, 5, 2, 0)",1,"{(2, 5, 14)}","{(6, 7, 0, 4)}"
"(14, 14, 5, 5, 0)",7,"{(5, 14)}","{('?', 7, '?', '?')}"
"(14, 14, 5, 9, 0)",2,"{(9, 5, 14)}","{('?', 7, 0, 7)}"
"(14, 14, 6, 14, 0)",27,"{(14, 6)}","{('?', 7, '?', '?')}"
"(14, 14, 6, 2, 0)",1,"{(2, 14, 6)}","{(0, 7, 1, 0)}"
"(14, 14, 6, 22, 0)",1,"{(22, 14, 6)}","{(5, 7, 0, 0)}"
"(14, 14, 6, 3, 0)",2,"{(3, 14, 6)}","{('?', 7, '?', '?')}"
"(14, 14, 6, 6, 0)",2,"{(14, 6)}","{(4, 7, '?', '?')}"
"(14, 14, 7, 14, 0)",19,"{(14, 7)}","{('?', 7, '?', '?')}"
"(14, 14, 7, 16, 0)",1,"{(16, 14, 7)}","{(4, 7, 0, 2)}"
"(14, 14, 7, 2, 0)",2,"{(2, 14, 7)}","{('?', 7, 0, 0)}"
"(14, 14, 7, 7, 0)",4,"{(14, 7)}","{('?', 7, '?', '?')}"
"(14, 14, 7, 8, 0)",2,"{(8, 14, 7)}","{('?', 7, 4, 1)}"
"(14, 14, 8, 8, 0)",1,"{(8, 14)}","{('?', 7, 4, 1)}"
"(14, 14, 9, 14, 0)",5,"{(9, 14)}","{('?', 7, '?', 7)}"
"(14, 14, 9, 9, 0)",17,"{(9, 14)}","{('?', 7, '?', 7)}"
"(14, 16, 14, 12, 0)",1,"{(16, 12, 14)}","{(4, 7, 5, 2)}"
"(14, 16, 14, 16, 0)",32,"{(16, 14)}","{('?', 7, '?', 2)}"
"(14, 16, 14, 2, 0)",4,"{(16, 2, 14)}","{('?', 7, '?', 2)}"
"(14, 16, 14, 6, 0)",2,"{(16, 14, 6)}","{('?', 7, 7, 2)}"
"(14, 16, 16, 14, 0)",3,"{(16, 14)}","{('?', 7, '?', 2)}"
"(14, 16, 16, 16, 0)",37,"{(16, 14)}","{('?', 7, '?', 2)}"
"(14, 16, 16, 2, 0)",4,"{(16, 2, 14)}","{('?', 7, '?', 2)}"
"(14, 16, 2, 2, 0)",1,"{(16, 2, 14)}","{(1, 7, 1, 2)}"
"(14, 16, 6, 16, 0)",2,"{(16, 14, 6)}","{('?', 7, '?', 2)}"
"(14, 16, 6, 2, 0)",1,"{(16, 2, 14, 6)}","{(2, 7, 1, 2)}"
"(14, 17, 14, 14, 0)",15,"{(17, 14)}","{('?', 7, '?', '?')}"
"(14, 17, 14, 17, 0)",3,"{(17, 14)}","{('?', 7, '?', '?')}"
"(14, 17, 17, 14, 0)",9,"{(17, 14)}","{('?', 7, '?', '?')}"
"(14, 17, 17, 17, 0)",3,"{(17, 14)}","{('?', 7, '?', '?')}"
"(14, 17, 17, 19, 0)",1,"{(17, 19, 14)}","{(0, 7, 2, '?')}"
"(14, 17, 19, 14, 0)",1,"{(17, 19, 14)}","{(0, 7, 2, '?')}"
"(14, 17, 19, 19, 0)",1,"{(17, 19, 14)}","{(0, 7, 2, '?')}"
"(14, 19, 20, 20, 0)",1,"{(19, 20, 14)}","{(0, 7, 7, 5)}"
"(14, 2, 14, 2, 0)",4,"{(2, 14)}","{('?', 7, '?', 3)}"
"(14, 2, 2, 2, 0)",53,"{(2, 14)}","{('?', 7, '?', 3)}"
"(14, 21, 21, 21, 0)",2,"{(21, 14)}","{('?', 7, '?', 0)}"
"(14, 22, 14, 14, 0)",6,"{(14, 22)}","{('?', 7, '?', 6)}"
"(14, 22, 14, 22, 0)",18,"{(14, 22)}","{('?', 7, '?', 6)}"
"(14, 22, 14, 6, 0)",2,"{(6, 14, 22)}","{('?', 7, 0, 6)}"
"(14, 22, 22, 14, 0)",14,"{(14, 22)}","{('?', 7, '?', 6)}"
"(14, 22, 22, 22, 0)",37,"{(14, 22)}","{('?', 7, '?', 6)}"
"(14, 22, 25, 14, 0)",1,"{(25, 14, 22)}","{(0, 7, 7, 6)}"
"(14, 22, 7, 14, 0)",2,"{(7, 14, 22)}","{('?', 7, 7, 6)}"
"(14, 3, 14, 3, 0)",2,"{(3, 14)}","{('?', 7, 7, 5)}"
"(14, 3, 3, 14, 0)",1,"{(3, 14)}","{(2, 7, 7, 5)}"
"(14, 3, 3, 3, 0)",15,"{(3, 14)}","{('?', 7, '?', 5)}"
"(14, 5, 14, 20, 0)",1,"{(20, 5, 14)}","{(0, 7, 6, 4)}"
"(14, 5, 14, 5, 0)",25,"{(5, 14)}","{('?', 7, '?', 4)}"
"(14, 5, 14, 6, 0)",1,"{(5, 14, 6)}","{(2, 7, 5, 4)}"
"(14, 5, 14, 7, 0)",2,"{(5, 14, 7)}","{('?', 7, 5, 4)}"
"(14, 5, 5, 14, 0)",12,"{(5, 14)}","{('?', 7, '?', 4)}"
"(14, 5, 5, 5, 0)",27,"{(5, 14)}","{('?', 7, '?', 4)}"
"(14, 5, 5, 6, 0)",2,"{(5, 14, 6)}","{('?', 7, 5, 4)}"
"(14, 6, 1, 1, 0)",1,"{(1, 14, 6)}","{(0, 7, 6, '?')}"
"(14, 6, 14, 14, 0)",5,"{(14, 6)}","{('?', 7, '?', '?')}"
"(14, 6, 14, 2, 0)",4,"{(2, 14, 6)}","{('?', 7, '?', 3)}"
"(14, 6, 14, 22, 0)",1,"{(22, 14, 6)}","{(4, 7, 6, 6)}"
"(14, 6, 14, 3, 0)",3,"{(3, 14, 6)}","{('?', 7, '?', '?')}"
"(14, 6, 14, 6, 0)",7,"{(14, 6)}","{('?', 7, '?', '?')}"
"(14, 6, 2, 2, 0)",3,"{(2, 14, 6)}","{('?', 7, '?', 3)}"
"(14, 6, 25, 14, 0)",1,"{(25, 14, 6)}","{(0, 7, 7, 6)}"
"(14, 6, 3, 3, 0)",1,"{(3, 14, 6)}","{(4, 7, 7, 5)}"
"(14, 6, 6, 22, 0)",1,"{(22, 14, 6)}","{(0, 7, 7, 6)}"
"(14, 6, 6, 6, 0)",1,"{(14, 6)}","{(0, 7, 7, 6)}"
"(14, 6, 8, 8, 0)",1,"{(8, 14, 6)}","{(4, 7, 7, 1)}"
"(14, 7, 14, 14, 0)",11,"{(14, 7)}","{('?', 7, '?', '?')}"
"(14, 7, 14, 6, 0)",3,"{(6, 14, 7)}","{('?', 7, '?', '?')}"
"(14, 7, 14, 7, 0)",10,"{(14, 7)}","{('?', 7, '?', '?')}"
"(14, 7, 17, 17, 0)",1,"{(17, 14, 7)}","{(2, 7, 2, '?')}"
"(14, 7, 7, 14, 0)",4,"{(14, 7)}","{('?', 7, '?', '?')}"
"(14, 7, 7, 7, 0)",1,"{(14, 7)}","{(6, 7, 5, 4)}"
"(14, 7, 7, 8, 0)",2,"{(8, 14, 7)}","{('?', 7, '?', 1)}"
"(14, 7, 8, 14, 0)",3,"{(8, 14, 7)}","{('?', 7, '?', 1)}"
"(14, 7, 8, 8, 0)",8,"{(8, 14, 7)}","{('?', 7, '?', 1)}"
"(14, 8, 14, 14, 0)",2,"{(8, 14)}","{('?', 7, 5, 1)}"
"(14, 8, 14, 6, 0)",2,"{(8, 14, 6)}","{('?', 7, '?', 1)}"
"(14, 8, 14, 7, 0)",1,"{(8, 14, 7)}","{(3, 7, 1, 1)}"
"(14, 8, 7, 14, 0)",1,"{(8, 14, 7)}","{(5, 7, 1, 1)}"
"(14, 8, 7, 8, 0)",1,"{(8, 14, 7)}","{('?', 7, 4, 1)}"
"(14, 8, 8, 14, 0)",1,"{(8, 14)}","{(3, 7, 0, 1)}"
"(14, 8, 8, 8, 0)",9,"{(8, 14)}","{('?', 7, '?', 1)}"
"(14, 9, 14, 14, 0)",5,"{(9, 14)}","{('?', 7, '?', 7)}"
"(14, 9, 14, 5, 0)",1,"{(9, 5, 14)}","{(7, 7, 0, 7)}"
"(14, 9, 14, 9, 0)",14,"{(9, 14)}","{('?', 7, '?', 7)}"
"(14, 9, 4, 9, 0)",1,"{(9, 4, 14)}","{(3, 7, 1, 7)}"
"(14, 9, 9, 14, 0)",17,"{(9, 14)}","{('?', 7, '?', 7)}"
"(14, 9, 9, 9, 0)",39,"{(9, 14)}","{('?', 7, '?', 7)}"
"(15, 10, 14, 24, 0)",1,"{(24, 10, 14, 15)}","{('?', 0, 5, 6)}"
"(15, 10, 24, 24, 0)",31,"{(24, 10, 15)}","{('?', 0, '?', '?')}"
"(15, 14, 10, 24, 0)",4,"{(24, 10, 14, 15)}","{('?', 0, 5, 6)}"
"(15, 14, 14, 14, 0)",9,"{(14, 15)}","{('?', '?', 5, '?')}"
"(15, 14, 14, 6, 0)",1,"{(6, 14, 15)}","{(6, '?', 5, '?')}"
"(15, 14, 14, 7, 0)",3,"{(7, 14, 15)}","{('?', '?', 5, '?')}"
"(15, 14, 6, 10, 0)",1,"{(10, 6, 14, 15)}","{(4, '?', 5, '?')}"
"(15, 14, 6, 14, 0)",7,"{(6, 14, 15)}","{('?', '?', 5, '?')}"
"(15, 14, 6, 6, 0)",1,"{(6, 14, 15)}","{(7, '?', 5, '?')}"
"(15, 14, 7, 10, 0)",1,"{(10, 7, 14, 15)}","{(3, '?', 5, '?')}"
"(15, 14, 7, 14, 0)",2,"{(7, 14, 15)}","{('?', '?', 5, '?')}"
"(15, 15, 15, 15, 0)",218,"{(15,)}","{('?', 2, '?', '?')}"
"(15, 15, 15, 16, 0)",20,"{(16, 15)}","{('?', 2, '?', 2)}"
"(15, 16, 15, 15, 0)",26,"{(16, 15)}","{('?', 2, '?', 2)}"
"(15, 16, 15, 16, 0)",36,"{(16, 15)}","{('?', 2, '?', 2)}"
"(15, 16, 16, 10, 0)",1,"{(16, 10, 15)}","{('?', '?', 5, '?')}"
"(15, 16, 16, 15, 0)",1,"{(16, 15)}","{(2, 2, '?', 2)}"
"(15, 16, 16, 16, 0)",4,"{(16, 15)}","{('?', '?', '?', 2)}"
"(15, 16, 6, 14, 0)",1,"{(16, 14, 6, 15)}","{(0, '?', 5, '?')}"
"(15, 17, 10, 24, 0)",11,"{(24, 17, 10, 15)}","{('?', 0, 4, '?')}"
"(15, 17, 14, 16, 0)",1,"{(16, 17, 14, 15)}","{(5, '?', 4, '?')}"
"(15, 17, 14, 6, 0)",1,"{(17, 6, 14, 15)}","{(2, '?', 4, '?')}"
"(15, 17, 15, 10, 0)",3,"{(17, 10, 15)}","{('?', 2, 4, '?')}"
"(15, 17, 15, 15, 0)",17,"{(17, 15)}","{('?', 2, '?', '?')}"
"(15, 17, 15, 16, 0)",1,"{(16, 17, 15)}","{(5, '?', 4, '?')}"
"(15, 17, 15, 17, 0)",5,"{(17, 15)}","{('?', 2, 4, '?')}"
"(15, 17, 15, 8, 0)",1,"{(8, 17, 15)}","{(4, 2, 2, 1)}"
"(15, 17, 16, 16, 0)",1,"{(16, 17, 15)}","{(0, '?', 4, 2)}"
"(15, 17, 17, 10, 0)",6,"{(17, 10, 15)}","{('?', '?', 4, '?')}"
"(15, 17, 17, 17, 0)",9,"{(17, 15)}","{('?', '?', 4, '?')}"
"(15, 17, 17, 18, 0)",1,"{(17, 18, 15)}","{(0, 1, 4, '?')}"
"(15, 17, 17, 22, 0)",1,"{(17, 22, 15)}","{(0, 1, 4, 6)}"
"(15, 17, 17, 24, 0)",3,"{(24, 17, 15)}","{('?', '?', 4, '?')}"
"(15, 17, 17, 8, 0)",1,"{(8, 17, 15)}","{(3, '?', 4, '?')}"
"(15, 17, 21, 21, 0)",2,"{(17, 21, 15)}","{('?', 2, 4, 0)}"
"(15, 17, 22, 10, 0)",2,"{(17, 10, 22, 15)}","{('?', 0, 4, 6)}"
"(15, 17, 22, 17, 0)",1,"{(17, 22, 15)}","{(0, 0, 4, 6)}"
"(15, 17, 22, 22, 0)",3,"{(17, 22, 15)}","{('?', 0, 4, 6)}"
"(15, 17, 24, 1, 0)",1,"{(24, 17, 1, 15)}","{(3, '?', 4, '?')}"
"(15, 17, 24, 24, 0)",1,"{(24, 17, 15)}","{(4, 0, 4, '?')}"
"(15, 17, 3, 15, 0)",1,"{(17, 3, 15)}","{(4, 2, 4, '?')}"
"(15, 17, 9, 10, 0)",1,"{(17, 10, 9, 15)}","{(1, 0, 4, 7)}"
"(15, 19, 10, 24, 0)",1,"{(24, 10, 19, 15)}","{(1, 0, 4, 7)}"
"(15, 19, 15, 15, 0)",7,"{(19, 15)}","{('?', 2, '?', '?')}"
"(15, 19, 19, 19, 0)",2,"{(19, 15)}","{(0, '?', '?', '?')}"
"(15, 19, 19, 9, 0)",1,"{(9, 19, 15)}","{(0, 3, 7, 7)}"
"(15, 2, 15, 2, 0)",1,"{(2, 15)}","{(1, 2, 2, 3)}"
"(15, 2, 2, 15, 0)",2,"{(2, 15)}","{(4, 2, '?', 3)}"
"(15, 2, 2, 2, 0)",3,"{(2, 15)}","{('?', 2, '?', 3)}"
"(15, 20, 20, 20, 0)",3,"{(20, 15)}","{('?', 3, '?', 7)}"
"(15, 21, 14, 6, 0)",1,"{(6, 21, 14, 15)}","{('?', '?', 5, '?')}"
"(15, 21, 15, 15, 0)",11,"{(21, 15)}","{('?', 2, '?', 0)}"
"(15, 21, 15, 21, 0)",3,"{(21, 15)}","{('?', 2, '?', 0)}"
"(15, 21, 21, 15, 0)",7,"{(21, 15)}","{('?', 2, '?', 0)}"
"(15, 21, 21, 21, 0)",17,"{(21, 15)}","{('?', 2, '?', 0)}"
"(15, 22, 10, 24, 0)",4,"{(24, 10, 22, 15)}","{('?', 0, '?', 6)}"
"(15, 22, 14, 10, 0)",5,"{(10, 14, 22, 15)}","{('?', 0, 5, 6)}"
"(15, 22, 14, 14, 0)",5,"{(14, 22, 15)}","{('?', '?', 5, 6)}"
"(15, 22, 14, 22, 0)",5,"{(14, 22, 15)}","{('?', '?', 5, 6)}"
"(15, 22, 14, 24, 0)",1,"{(24, 14, 22, 15)}","{(7, 0, 5, 6)}"
"(15, 22, 15, 15, 0)",9,"{(22, 15)}","{('?', 2, '?', 6)}"
"(15, 22, 15, 22, 0)",13,"{(22, 15)}","{('?', 2, '?', 6)}"
"(15, 22, 15, 7, 0)",1,"{(7, 22, 15)}","{(0, 2, 5, 6)}"
"(15, 22, 17, 18, 0)",1,"{(17, 18, 22, 15)}","{(3, 1, 4, 6)}"
"(15, 22, 17, 22, 0)",2,"{(17, 22, 15)}","{('?', '?', 4, 6)}"
"(15, 22, 22, 10, 0)",1,"{(10, 22, 15)}","{(6, 0, 5, 6)}"
"(15, 22, 22, 15, 0)",1,"{(22, 15)}","{(4, 2, 3, 6)}"
"(15, 22, 22, 18, 0)",1,"{(18, 22, 15)}","{(0, 1, 4, 6)}"
"(15, 22, 22, 22, 0)",6,"{(22, 15)}","{('?', '?', '?', 6)}"
"(15, 24, 24, 24, 0)",3,"{(24, 15)}","{('?', 0, 4, '?')}"
"(15, 3, 15, 15, 0)",3,"{(3, 15)}","{('?', 2, '?', 5)}"
"(15, 3, 3, 15, 0)",1,"{(3, 15)}","{(1, 2, '?', 5)}"
"(15, 4, 15, 15, 0)",1,"{(4, 15)}","{(5, 2, 4, '?')}"
"(15, 5, 15, 15, 0)",3,"{(5, 15)}","{('?', 2, '?', 4)}"
"(15, 7, 7, 14, 0)",1,"{(7, 14, 15)}","{(0, '?', 5, '?')}"
"(15, 8, 8, 7, 0)",1,"{(8, 7, 15)}","{(7, 1, 5, 1)}"
"(15, 8, 8, 8, 0)",1,"{(8, 15)}","{('?', 1, 5, 1)}"
"(15, 9, 15, 15, 0)",13,"{(9, 15)}","{('?', 2, '?', 7)}"
"(15, 9, 15, 9, 0)",1,"{(9, 15)}","{(0, 2, 4, 7)}"
"(15, 9, 9, 15, 0)",3,"{(9, 15)}","{('?', 2, '?', 7)}"
"(15, 9, 9, 9, 0)",7,"{(9, 15)}","{('?', '?', 4, 7)}"
"(16, 1, 1, 1, 0)",1,"{(16, 1)}","{(0, 3, 6, 2)}"
"(16, 1, 16, 1, 0)",1,"{(16, 1)}","{(0, '?', 6, 2)}"
"(16, 1, 16, 16, 0)",2,"{(16, 1)}","{(0, '?', 6, 2)}"
"(16, 10, 10, 24, 0)",1,"{(16, 24, 10)}","{(1, 0, '?', 2)}"
"(16, 10, 24, 24, 0)",46,"{(16, 24, 10)}","{('?', 0, '?', 2)}"
"(16, 13, 16, 16, 0)",2,"{(16, 13)}","{(7, 5, '?', 2)}"
"(16, 13, 16, 25, 0)",1,"{(16, 25, 13)}","{(1, 5, 0, 2)}"
"(16, 13, 25, 25, 0)",4,"{(16, 25, 13)}","{('?', 5, '?', 2)}"
"(16, 14, 14, 16, 0)",1,"{(16, 14)}","{('?', 7, 3, 2)}"
"(16, 14, 16, 14, 0)",5,"{(16, 14)}","{('?', '?', '?', 2)}"
"(16, 14, 16, 16, 0)",29,"{(16, 14)}","{('?', '?', '?', 2)}"
"(16, 14, 16, 6, 0)",1,"{(16, 14, 6)}","{('?', 7, 0, 2)}"
"(16, 15, 15, 15, 0)",6,"{(16, 15)}","{('?', 2, '?', 2)}"
"(16, 15, 15, 16, 0)",1,"{(16, 15)}","{(5, 2, 2, 2)}"
"(16, 15, 16, 15, 0)",13,"{(16, 15)}","{('?', 2, '?', 2)}"
"(16, 15, 16, 16, 0)",3,"{(16, 15)}","{('?', 2, '?', 2)}"
"(16, 15, 17, 15, 0)",1,"{(16, 17, 15)}","{(0, 2, 7, 2)}"
"(16, 16, 10, 24, 0)",6,"{(16, 24, 10)}","{('?', 0, '?', 2)}"
"(16, 16, 13, 16, 0)",2,"{(16, 13)}","{('?', 5, 0, 2)}"
"(16, 16, 13, 25, 0)",1,"{(16, 25, 13)}","{(0, 5, 0, 2)}"
"(16, 16, 14, 16, 0)",11,"{(16, 14)}","{('?', 7, '?', 2)}"
"(16, 16, 15, 16, 0)",3,"{(16, 15)}","{('?', 2, '?', 2)}"
"(16, 16, 16, 10, 0)",3,"{(16, 10)}","{('?', '?', '?', 2)}"
"(16, 16, 16, 13, 0)",2,"{(16, 13)}","{('?', 5, '?', 2)}"
"(16, 16, 16, 14, 0)",1,"{(16, 14)}","{(7, 7, 3, 2)}"
"(16, 16, 16, 16, 0)",269,"{(16,)}","{('?', '?', '?', 2)}"
"(16, 16, 16, 17, 0)",3,"{(16, 17)}","{('?', '?', '?', 2)}"
"(16, 16, 16, 24, 0)",2,"{(16, 24)}","{('?', 0, '?', 2)}"
"(16, 16, 16, 25, 0)",9,"{(16, 25)}","{('?', 5, '?', 2)}"
"(16, 16, 16, 6, 0)",5,"{(16, 6)}","{('?', '?', '?', 2)}"
"(16, 16, 17, 16, 0)",8,"{(16, 17)}","{('?', '?', '?', 2)}"
"(16, 16, 18, 16, 0)",1,"{(16, 18)}","{(4, 1, 5, 2)}"
"(16, 16, 24, 24, 0)",2,"{(16, 24)}","{(1, 0, '?', 2)}"
"(16, 16, 25, 13, 0)",3,"{(16, 25, 13)}","{('?', 5, '?', 2)}"
"(16, 16, 25, 25, 0)",5,"{(16, 25)}","{('?', 5, '?', 2)}"
"(16, 16, 6, 16, 0)",2,"{(16, 6)}","{('?', '?', '?', 2)}"
"(16, 17, 10, 24, 0)",1,"{(16, 17, 10, 24)}","{(7, 0, 4, 2)}"
"(16, 17, 15, 15, 0)",2,"{(16, 17, 15)}","{('?', 2, '?', 2)}"
"(16, 17, 15, 16, 0)",3,"{(16, 17, 15)}","{('?', 2, 4, 2)}"
"(16, 17, 16, 10, 0)",1,"{(16, 17, 10)}","{(0, 0, 7, 2)}"
"(16, 17, 16, 15, 0)",1,"{(16, 17, 15)}","{('?', 2, 4, 2)}"
"(16, 17, 16, 16, 0)",7,"{(16, 17)}","{('?', '?', '?', 2)}"
"(16, 17, 16, 17, 0)",2,"{(16, 17)}","{('?', '?', '?', 2)}"
"(16, 18, 16, 16, 0)",1,"{(16, 18)}","{(4, 1, '?', 2)}"
"(16, 20, 16, 16, 0)",2,"{(16, 20)}","{('?', 3, 0, 2)}"
"(16, 21, 16, 16, 0)",1,"{(16, 21)}","{(2, 1, 5, 2)}"
"(16, 25, 13, 16, 0)",2,"{(16, 25, 13)}","{('?', 5, '?', 2)}"
"(16, 25, 13, 25, 0)",19,"{(16, 25, 13)}","{('?', 5, '?', 2)}"
"(16, 25, 16, 16, 0)",2,"{(16, 25)}","{('?', 5, '?', 2)}"
"(16, 25, 16, 25, 0)",6,"{(16, 25)}","{('?', 5, '?', 2)}"
"(16, 25, 25, 13, 0)",1,"{(16, 25, 13)}","{(0, 5, 5, 2)}"
"(16, 25, 25, 25, 0)",16,"{(16, 25)}","{('?', 5, '?', 2)}"
"(17, 10, 10, 24, 0)",6,"{(24, 17, 10)}","{('?', 0, '?', '?')}"
"(17, 10, 14, 24, 0)",1,"{(24, 17, 10, 14)}","{('?', 0, 3, 6)}"
"(17, 10, 24, 24, 0)",91,"{(24, 17, 10)}","{('?', 0, '?', '?')}"
"(17, 13, 25, 25, 0)",1,"{(17, 13, 25)}","{('?', 5, 3, '?')}"
"(17, 14, 10, 24, 0)",2,"{(24, 17, 10, 14)}","{('?', '?', '?', '?')}"
"(17, 14, 14, 14, 0)",20,"{(17, 14)}","{('?', '?', 3, '?')}"
"(17, 14, 14, 16, 0)",3,"{(16, 17, 14)}","{('?', '?', 3, '?')}"
"(17, 14, 14, 2, 0)",2,"{(17, 2, 14)}","{('?', '?', 3, '?')}"
"(17, 14, 14, 24, 0)",1,"{(24, 17, 14)}","{(5, 0, 3, '?')}"
"(17, 14, 14, 6, 0)",1,"{(17, 14, 6)}","{(1, '?', 3, '?')}"
"(17, 14, 14, 7, 0)",2,"{(17, 14, 7)}","{('?', '?', 3, '?')}"
"(17, 14, 17, 14, 0)",1,"{(17, 14)}","{(3, 7, 3, '?')}"
