message,count,symbols,fixed_attribute_values
"(11, 38, 48, 0)",39,"{(48, 11, 38)}","{('?', '?', '?')}"
"(11, 41, 3, 0)",3,"{(3, 41, 11)}","{(3, '?', '?')}"
"(11, 42, 37, 0)",1,"{(42, 11, 37)}","{(2, 8, 5)}"
"(11, 42, 42, 0)",1,"{(42, 11)}","{(8, 2, 7)}"
"(11, 45, 42, 0)",2,"{(42, 11, 45)}","{(2, '?', 5)}"
"(11, 48, 20, 0)",5,"{(48, 11, 20)}","{('?', '?', '?')}"
"(11, 48, 38, 0)",1,"{(48, 11, 38)}","{(10, 11, 6)}"
"(11, 48, 48, 0)",1,"{(48, 11)}","{(14, 6, 9)}"
"(11, 8, 20, 0)",1,"{(8, 11, 20)}","{('?', 11, 12)}"
"(11, 9, 12, 0)",9,"{(9, 11, 12)}","{(6, '?', '?')}"
"(11, 9, 13, 0)",1,"{(9, 11, 13)}","{(6, 14, 6)}"
"(11, 9, 20, 0)",12,"{(9, 11, 20)}","{('?', '?', '?')}"
"(11, 9, 3, 0)",10,"{(3, 9, 11)}","{(3, '?', '?')}"
"(11, 9, 32, 0)",5,"{(32, 9, 11)}","{(6, '?', '?')}"
"(11, 9, 35, 0)",9,"{(9, 11, 35)}","{('?', '?', '?')}"
"(11, 9, 38, 0)",2,"{(9, 11, 38)}","{(5, '?', '?')}"
"(11, 9, 9, 0)",24,"{(9, 11)}","{('?', '?', '?')}"
"(12, 12, 12, 0)",42,"{(12,)}","{('?', '?', '?')}"
"(12, 12, 20, 0)",3,"{(12, 20)}","{('?', 8, '?')}"
"(12, 12, 32, 0)",34,"{(32, 12)}","{('?', '?', '?')}"
"(12, 32, 12, 0)",18,"{(32, 12)}","{('?', '?', '?')}"
"(12, 32, 20, 0)",2,"{(32, 12, 20)}","{('?', '?', '?')}"
"(12, 32, 32, 0)",1,"{(32, 12)}","{(15, 11, 2)}"
"(13, 10, 10, 0)",19,"{(10, 13)}","{('?', '?', '?')}"
"(13, 10, 32, 0)",29,"{(32, 10, 13)}","{('?', '?', '?')}"
"(13, 12, 12, 0)",12,"{(12, 13)}","{('?', '?', '?')}"
"(13, 12, 32, 0)",11,"{(32, 12, 13)}","{('?', '?', '?')}"
"(13, 32, 32, 0)",14,"{(32, 13)}","{('?', '?', '?')}"
"(13, 46, 10, 0)",5,"{(10, 13, 46)}","{('?', '?', '?')}"
"(13, 46, 32, 0)",25,"{(32, 13, 46)}","{('?', '?', '?')}"
"(13, 46, 46, 0)",14,"{(13, 46)}","{('?', '?', '?')}"
"(14, 1, 42, 0)",1,"{(1, 42, 14)}","{(5, '?', 9)}"
"(14, 10, 10, 0)",22,"{(10, 14)}","{('?', '?', '?')}"
"(14, 10, 32, 0)",26,"{(32, 10, 14)}","{('?', '?', '?')}"
"(14, 10, 39, 0)",1,"{(10, 14, 39)}","{('?', 0, 12)}"
"(14, 19, 16, 0)",26,"{(16, 19, 14)}","{('?', '?', '?')}"
"(14, 19, 20, 0)",10,"{(19, 20, 14)}","{('?', '?', '?')}"
"(14, 19, 39, 0)",7,"{(19, 14, 39)}","{('?', '?', '?')}"
"(14, 19, 49, 0)",22,"{(49, 19, 14)}","{('?', '?', '?')}"
"(14, 2, 2, 0)",11,"{(2, 14)}","{('?', '?', '?')}"
"(14, 2, 3, 0)",1,"{(2, 3, 14)}","{(3, 3, 9)}"
"(14, 2, 46, 0)",1,"{(46, 2, 14)}","{(3, 10, 7)}"
"(14, 2, 8, 0)",7,"{(8, 2, 14)}","{('?', '?', '?')}"
"(14, 24, 13, 0)",3,"{(24, 13, 14)}","{(6, '?', '?')}"
"(14, 24, 2, 0)",19,"{(24, 2, 14)}","{('?', '?', '?')}"
"(14, 24, 20, 0)",9,"{(24, 20, 14)}","{('?', '?', '?')}"
"(14, 24, 3, 0)",9,"{(24, 3, 14)}","{(3, '?', '?')}"
"(14, 24, 32, 0)",5,"{(24, 32, 14)}","{(6, '?', '?')}"
"(14, 24, 34, 0)",8,"{(24, 34, 14)}","{('?', '?', '?')}"
"(14, 24, 39, 0)",2,"{(24, 14, 39)}","{('?', '?', '?')}"
"(14, 24, 46, 0)",14,"{(24, 46, 14)}","{('?', '?', '?')}"
"(14, 24, 8, 0)",18,"{(24, 8, 14)}","{('?', '?', '?')}"
"(14, 27, 2, 0)",6,"{(2, 27, 14)}","{('?', '?', '?')}"
"(14, 27, 20, 0)",2,"{(27, 20, 14)}","{('?', '?', 9)}"
"(14, 27, 3, 0)",9,"{(3, 27, 14)}","{(3, '?', '?')}"
"(14, 27, 32, 0)",1,"{(32, 27, 14)}","{(6, 5, 6)}"
"(14, 27, 46, 0)",11,"{(46, 27, 14)}","{('?', '?', '?')}"
"(14, 27, 8, 0)",11,"{(8, 27, 14)}","{('?', '?', '?')}"
"(14, 30, 30, 0)",7,"{(14, 30)}","{('?', '?', '?')}"
"(14, 30, 42, 0)",5,"{(42, 14, 30)}","{('?', '?', 9)}"
"(14, 30, 49, 0)",1,"{(49, 14, 30)}","{(5, 3, 9)}"
"(14, 32, 12, 0)",26,"{(32, 12, 14)}","{('?', '?', '?')}"
"(14, 32, 32, 0)",8,"{(32, 14)}","{('?', '?', '?')}"
"(14, 32, 42, 0)",1,"{(32, 42, 14)}","{(15, 9, 9)}"
"(14, 33, 20, 0)",1,"{(33, 20, 14)}","{('?', 12, 7)}"
"(14, 34, 12, 0)",8,"{(34, 12, 14)}","{(6, '?', '?')}"
"(14, 34, 20, 0)",7,"{(34, 20, 14)}","{('?', '?', '?')}"
"(14, 34, 3, 0)",4,"{(34, 3, 14)}","{(3, '?', '?')}"
"(14, 34, 35, 0)",3,"{(34, 35, 14)}","{('?', '?', '?')}"
"(14, 34, 9, 0)",15,"{(9, 34, 14)}","{('?', '?', '?')}"
"(14, 35, 35, 0)",1,"{(35, 14)}","{(11, '?', 7)}"
"(14, 36, 20, 0)",1,"{(36, 20, 14)}","{(9, '?', 9)}"
"(14, 36, 49, 0)",8,"{(49, 36, 14)}","{('?', '?', '?')}"
"(14, 38, 48, 0)",6,"{(38, 48, 14)}","{('?', '?', '?')}"
"(14, 41, 20, 0)",1,"{(41, 20, 14)}","{('?', '?', 9)}"
"(14, 41, 3, 0)",3,"{(41, 3, 14)}","{(3, '?', '?')}"
"(14, 41, 32, 0)",2,"{(32, 41, 14)}","{(6, '?', '?')}"
"(14, 41, 35, 0)",6,"{(41, 35, 14)}","{('?', '?', '?')}"
"(14, 41, 8, 0)",1,"{(8, 41, 14)}","{(11, 5, 7)}"
"(14, 41, 9, 0)",6,"{(41, 14, 9)}","{('?', '?', '?')}"
"(14, 46, 10, 0)",5,"{(46, 10, 14)}","{('?', '?', '?')}"
"(14, 46, 32, 0)",13,"{(46, 32, 14)}","{('?', '?', '?')}"
"(14, 46, 46, 0)",14,"{(46, 14)}","{('?', '?', '?')}"
"(14, 49, 1, 0)",1,"{(49, 14, 1)}","{(10, 9, 12)}"
"(14, 49, 33, 0)",31,"{(49, 14, 33)}","{('?', '?', '?')}"
"(14, 49, 49, 0)",1,"{(49, 14)}","{(0, 9, 7)}"
"(14, 50, 16, 0)",29,"{(16, 50, 14)}","{('?', '?', '?')}"
"(14, 50, 20, 0)",5,"{(50, 20, 14)}","{('?', '?', '?')}"
"(14, 50, 30, 0)",1,"{(50, 14, 30)}","{(9, 0, 6)}"
"(14, 50, 32, 0)",1,"{(32, 50, 14)}","{(6, 5, 6)}"
"(14, 50, 33, 0)",1,"{(33, 50, 14)}","{(9, 7, 6)}"
"(14, 50, 39, 0)",3,"{(50, 14, 39)}","{('?', 10, '?')}"
"(14, 50, 46, 0)",2,"{(46, 50, 14)}","{(6, '?', 6)}"
"(14, 50, 49, 0)",21,"{(49, 50, 14)}","{('?', '?', '?')}"
"(14, 50, 50, 0)",1,"{(50, 14)}","{(5, 0, 6)}"
"(15, 15, 12, 0)",7,"{(12, 15)}","{('?', '?', '?')}"
"(15, 15, 15, 0)",31,"{(15,)}","{('?', '?', '?')}"
"(15, 15, 3, 0)",8,"{(3, 15)}","{(3, '?', '?')}"
"(15, 15, 35, 0)",4,"{(35, 15)}","{('?', '?', '?')}"
"(15, 15, 9, 0)",1,"{(9, 15)}","{(11, 13, 13)}"
"(15, 42, 15, 0)",2,"{(42, 15)}","{('?', 4, '?')}"
"(15, 42, 20, 0)",2,"{(42, 20, 15)}","{('?', 8, '?')}"
"(15, 44, 15, 0)",1,"{(44, 15)}","{(4, 8, 5)}"
"(15, 44, 3, 0)",1,"{(3, 44, 15)}","{(3, 4, 5)}"
"(15, 44, 9, 0)",1,"{(9, 44, 15)}","{(4, 2, 5)}"
"(15, 5, 15, 0)",1,"{(5, 15)}","{(4, 4, 1)}"
"(15, 5, 3, 0)",1,"{(3, 5, 15)}","{(3, 2, 13)}"
"(15, 5, 35, 0)",1,"{(35, 5, 15)}","{(7, 2, 13)}"
"(15, 9, 12, 0)",1,"{(9, 12, 15)}","{(6, 4, 1)}"
"(15, 9, 3, 0)",2,"{(9, 3, 15)}","{(3, 4, '?')}"
"(16, 1, 42, 0)",5,"{(16, 1, 42)}","{('?', '?', '?')}"
"(16, 16, 16, 0)",5,"{(16,)}","{('?', '?', '?')}"
"(16, 16, 38, 0)",1,"{(16, 38)}","{(14, 13, 4)}"
"(16, 19, 16, 0)",27,"{(16, 19)}","{('?', '?', '?')}"
"(16, 19, 49, 0)",18,"{(16, 49, 19)}","{('?', '?', '?')}"
"(16, 20, 38, 0)",1,"{(16, 20, 38)}","{(10, 13, 4)}"
"(16, 24, 16, 0)",18,"{(16, 24)}","{('?', '?', '?')}"
"(16, 24, 24, 0)",2,"{(16, 24)}","{('?', '?', '?')}"
"(16, 24, 49, 0)",5,"{(16, 24, 49)}","{('?', '?', '?')}"
"(16, 30, 1, 0)",8,"{(16, 1, 30)}","{('?', '?', '?')}"
"(16, 30, 30, 0)",19,"{(16, 30)}","{('?', '?', '?')}"
"(16, 30, 33, 0)",36,"{(16, 33, 30)}","{('?', '?', '?')}"
"(16, 30, 42, 0)",14,"{(16, 42, 30)}","{('?', '?', '?')}"
"(16, 33, 42, 0)",2,"{(16, 33, 42)}","{('?', '?', 4)}"
"(16, 36, 31, 0)",1,"{(16, 36, 31)}","{(8, 0, 10)}"
"(16, 36, 33, 0)",1,"{(16, 33, 36)}","{(8, 0, 10)}"
"(16, 38, 16, 0)",7,"{(16, 38)}","{('?', '?', '?')}"
"(16, 38, 20, 0)",1,"{(16, 20, 38)}","{(14, 13, 10)}"
"(16, 38, 29, 0)",23,"{(16, 29, 38)}","{('?', '?', '?')}"
"(16, 38, 40, 0)",1,"{(16, 40, 38)}","{(0, 4, 10)}"
"(16, 38, 48, 0)",5,"{(16, 48, 38)}","{('?', '?', '?')}"
"(16, 38, 49, 0)",8,"{(16, 49, 38)}","{('?', '?', '?')}"
"(16, 49, 16, 0)",6,"{(16, 49)}","{('?', '?', '?')}"
"(16, 49, 24, 0)",9,"{(16, 49, 24)}","{('?', '?', '?')}"
"(16, 49, 38, 0)",4,"{(16, 49, 38)}","{('?', '?', '?')}"
"(16, 50, 16, 0)",36,"{(16, 50)}","{('?', '?', '?')}"
"(16, 50, 39, 0)",1,"{(16, 50, 39)}","{('?', 1, 10)}"
"(16, 50, 49, 0)",40,"{(16, 49, 50)}","{('?', '?', '?')}"
"(17, 27, 3, 0)",1,"{(3, 17, 27)}","{(3, 7, 6)}"
"(17, 27, 8, 0)",1,"{(8, 17, 27)}","{(4, 3, 6)}"
"(17, 32, 12, 0)",10,"{(32, 17, 12)}","{('?', '?', '?')}"
"(17, 33, 1, 0)",1,"{(17, 1, 33)}","{('?', 12, 6)}"
"(17, 34, 12, 0)",5,"{(17, 34, 12)}","{(6, '?', '?')}"
"(17, 34, 20, 0)",8,"{(17, 34, 20)}","{('?', '?', '?')}"
"(17, 34, 3, 0)",2,"{(17, 34, 3)}","{(3, '?', '?')}"
"(17, 34, 35, 0)",1,"{(17, 34, 35)}","{(4, 15, 12)}"
"(17, 34, 9, 0)",11,"{(17, 34, 9)}","{('?', '?', '?')}"
"(17, 49, 1, 0)",1,"{(17, 1, 49)}","{(0, 15, 12)}"
"(17, 49, 33, 0)",16,"{(17, 33, 49)}","{('?', '?', '?')}"
"(17, 9, 3, 0)",1,"{(17, 3, 9)}","{(3, 9, 7)}"
"(18, 1, 1, 0)",7,"{(1, 18)}","{('?', '?', '?')}"
"(18, 1, 31, 0)",14,"{(1, 18, 31)}","{('?', '?', '?')}"
"(18, 1, 42, 0)",5,"{(1, 18, 42)}","{('?', '?', '?')}"
"(18, 1, 49, 0)",2,"{(1, 18, 49)}","{('?', 12, 0)}"
"(18, 10, 10, 0)",21,"{(18, 10)}","{('?', '?', '?')}"
"(18, 10, 32, 0)",14,"{(32, 18, 10)}","{('?', '?', '?')}"
"(18, 10, 42, 0)",8,"{(18, 10, 42)}","{('?', '?', '?')}"
"(18, 15, 15, 0)",1,"{(18, 15)}","{(11, '?', 0)}"
"(18, 15, 29, 0)",3,"{(18, 29, 15)}","{('?', '?', '?')}"
"(18, 15, 3, 0)",1,"{(18, 3, 15)}","{(3, '?', 0)}"
"(18, 15, 5, 0)",1,"{(18, 5, 15)}","{(4, '?', 0)}"
"(18, 18, 25, 0)",1,"{(25, 18)}","{(4, 0, 0)}"
"(18, 18, 37, 0)",8,"{(18, 37)}","{('?', '?', '?')}"
"(18, 21, 10, 0)",4,"{(18, 10, 21)}","{('?', '?', '?')}"
"(18, 21, 15, 0)",1,"{(18, 21, 15)}","{(7, 5, 14)}"
"(18, 21, 21, 0)",1,"{(18, 21)}","{(11, 10, 14)}"
"(18, 21, 23, 0)",8,"{(18, 21, 23)}","{('?', '?', '?')}"
"(18, 21, 25, 0)",1,"{(25, 18, 21)}","{(11, 0, 14)}"
"(18, 21, 3, 0)",3,"{(18, 3, 21)}","{(6, '?', '?')}"
"(18, 21, 42, 0)",1,"{(18, 42, 21)}","{('?', 5, 0)}"
"(18, 21, 44, 0)",5,"{(18, 44, 21)}","{('?', '?', '?')}"
"(18, 21, 45, 0)",5,"{(18, 45, 21)}","{('?', '?', '?')}"
"(18, 24, 10, 0)",6,"{(24, 18, 10)}","{('?', '?', '?')}"
"(18, 24, 25, 0)",3,"{(24, 25, 18)}","{('?', '?', 14)}"
"(18, 24, 47, 0)",1,"{(24, 18, 47)}","{(4, 0, 0)}"
"(18, 25, 10, 0)",10,"{(25, 18, 10)}","{('?', '?', '?')}"
"(18, 25, 18, 0)",1,"{(25, 18)}","{(11, 10, 0)}"
"(18, 25, 2, 0)",8,"{(25, 18, 2)}","{('?', '?', '?')}"
"(18, 25, 21, 0)",2,"{(25, 18, 21)}","{(4, '?', '?')}"
"(18, 25, 23, 0)",6,"{(25, 18, 23)}","{('?', '?', '?')}"
"(18, 25, 25, 0)",8,"{(25, 18)}","{('?', '?', '?')}"
"(18, 25, 3, 0)",11,"{(25, 18, 3)}","{('?', '?', '?')}"
"(18, 25, 31, 0)",18,"{(25, 18, 31)}","{('?', '?', '?')}"
"(18, 25, 32, 0)",2,"{(32, 25, 18)}","{(6, 5, '?')}"
"(18, 25, 37, 0)",3,"{(25, 18, 37)}","{('?', '?', '?')}"
"(18, 25, 42, 0)",8,"{(25, 18, 42)}","{('?', '?', '?')}"
"(18, 25, 44, 0)",14,"{(25, 18, 44)}","{('?', '?', '?')}"
"(18, 25, 45, 0)",6,"{(25, 18, 45)}","{('?', '?', '?')}"
"(18, 25, 47, 0)",7,"{(25, 18, 47)}","{('?', '?', '?')}"
"(18, 31, 1, 0)",17,"{(1, 18, 31)}","{('?', '?', '?')}"
"(18, 31, 25, 0)",10,"{(25, 18, 31)}","{('?', '?', '?')}"
"(18, 31, 31, 0)",2,"{(18, 31)}","{(14, '?', 0)}"
"(18, 32, 42, 0)",11,"{(32, 18, 42)}","{('?', '?', '?')}"
"(18, 37, 31, 0)",9,"{(18, 37, 31)}","{('?', '?', '?')}"
"(18, 37, 37, 0)",21,"{(18, 37)}","{('?', '?', '?')}"
"(18, 38, 29, 0)",1,"{(18, 29, 38)}","{(10, 8, 0)}"
"(18, 40, 31, 0)",19,"{(40, 18, 31)}","{('?', '?', '?')}"
"(18, 40, 37, 0)",21,"{(40, 18, 37)}","{('?', '?', '?')}"
"(18, 40, 40, 0)",3,"{(40, 18)}","{('?', '?', '?')}"
"(18, 40, 42, 0)",2,"{(40, 18, 42)}","{('?', '?', 0)}"
"(18, 40, 47, 0)",2,"{(40, 18, 47)}","{('?', 1, '?')}"
"(18, 42, 12, 0)",1,"{(18, 42, 12)}","{(15, 4, 14)}"
"(18, 42, 31, 0)",7,"{(18, 42, 31)}","{('?', '?', '?')}"
"(18, 42, 42, 0)",2,"{(18, 42)}","{('?', '?', '?')}"
"(18, 44, 12, 0)",1,"{(18, 44, 12)}","{(6, 15, 14)}"
"(18, 44, 3, 0)",5,"{(18, 3, 44)}","{('?', '?', '?')}"
"(18, 44, 32, 0)",5,"{(32, 18, 44)}","{(6, '?', '?')}"
"(18, 44, 35, 0)",4,"{(18, 35, 44)}","{('?', '?', '?')}"
"(18, 44, 42, 0)",5,"{(18, 44, 42)}","{('?', '?', '?')}"
"(18, 44, 44, 0)",16,"{(18, 44)}","{('?', '?', '?')}"
"(18, 44, 9, 0)",3,"{(9, 18, 44)}","{('?', '?', '?')}"
"(18, 45, 37, 0)",1,"{(18, 37, 45)}","{(14, 1, 14)}"
"(18, 45, 42, 0)",1,"{(18, 42, 45)}","{(10, 0, 0)}"
"(18, 45, 45, 0)",6,"{(18, 45)}","{('?', '?', '?')}"
"(18, 47, 31, 0)",7,"{(18, 31, 47)}","{('?', '?', '?')}"
"(18, 47, 37, 0)",3,"{(18, 37, 47)}","{('?', '?', '?')}"
"(18, 47, 47, 0)",1,"{(18, 47)}","{(10, 1, 0)}"
"(18, 49, 1, 0)",2,"{(49, 18, 1)}","{(0, '?', '?')}"
"(18, 49, 31, 0)",2,"{(49, 18, 31)}","{('?', 12, 0)}"
"(18, 5, 15, 0)",4,"{(18, 5, 15)}","{('?', '?', '?')}"
"(18, 5, 3, 0)",6,"{(18, 3, 5)}","{('?', '?', '?')}"
"(18, 5, 32, 0)",4,"{(32, 18, 5)}","{(6, '?', '?')}"
"(18, 5, 42, 0)",1,"{(18, 42, 5)}","{('?', '?', 14)}"
"(18, 5, 44, 0)",4,"{(18, 44, 5)}","{('?', '?', '?')}"
"(18, 5, 5, 0)",9,"{(18, 5)}","{('?', '?', '?')}"
"(18, 50, 31, 0)",3,"{(18, 50, 31)}","{('?', '?', 0)}"
"(19, 10, 10, 0)",8,"{(10, 19)}","{('?', '?', '?')}"
"(19, 10, 32, 0)",13,"{(32, 10, 19)}","{('?', '?', '?')}"
"(19, 16, 50, 0)",1,"{(16, 50, 19)}","{(9, 0, '?')}"
"(19, 19, 16, 0)",7,"{(16, 19)}","{('?', '?', '?')}"
"(19, 19, 2, 0)",1,"{(2, 19)}","{(4, 1, '?')}"
"(19, 19, 20, 0)",4,"{(19, 20)}","{('?', '?', '?')}"
"(19, 19, 3, 0)",1,"{(3, 19)}","{(6, 3, '?')}"
"(19, 19, 34, 0)",5,"{(34, 19)}","{('?', '?', '?')}"
"(19, 19, 39, 0)",3,"{(19, 39)}","{('?', '?', '?')}"
"(19, 19, 49, 0)",13,"{(49, 19)}","{('?', '?', '?')}"
"(19, 19, 8, 0)",1,"{(8, 19)}","{(11, 3, '?')}"
"(19, 2, 2, 0)",9,"{(2, 19)}","{('?', '?', '?')}"
"(19, 2, 34, 0)",2,"{(2, 19, 34)}","{('?', 7, '?')}"
"(19, 2, 8, 0)",5,"{(8, 2, 19)}","{('?', '?', '?')}"
"(19, 24, 2, 0)",10,"{(24, 2, 19)}","{('?', '?', '?')}"
"(19, 24, 3, 0)",1,"{(24, 3, 19)}","{(6, 3, '?')}"
"(19, 24, 30, 0)",1,"{(24, 19, 30)}","{('?', 1, '?')}"
"(19, 24, 32, 0)",1,"{(24, 32, 19)}","{(6, 3, '?')}"
"(19, 24, 34, 0)",6,"{(24, 34, 19)}","{('?', '?', '?')}"
"(19, 24, 39, 0)",1,"{(24, 19, 39)}","{('?', 0, '?')}"
"(19, 24, 44, 0)",1,"{(24, 19, 44)}","{(4, 3, 1)}"
"(19, 24, 46, 0)",4,"{(24, 19, 46)}","{('?', '?', '?')}"
"(19, 24, 8, 0)",2,"{(24, 8, 19)}","{(11, '?', '?')}"
"(19, 25, 34, 0)",2,"{(25, 34, 19)}","{('?', 3, 1)}"
"(19, 25, 42, 0)",2,"{(25, 42, 19)}","{('?', 3, 1)}"
"(19, 25, 44, 0)",1,"{(25, 19, 44)}","{(4, 7, 1)}"
"(19, 27, 19, 0)",1,"{(27, 19)}","{('?', 1, '?')}"
"(19, 27, 2, 0)",4,"{(27, 2, 19)}","{('?', '?', '?')}"
"(19, 27, 3, 0)",2,"{(27, 3, 19)}","{(3, '?', '?')}"
"(19, 27, 32, 0)",2,"{(27, 32, 19)}","{('?', 3, '?')}"
"(19, 27, 46, 0)",2,"{(27, 19, 46)}","{(3, '?', '?')}"
"(19, 27, 8, 0)",7,"{(27, 8, 19)}","{('?', '?', '?')}"
"(19, 32, 12, 0)",12,"{(32, 19, 12)}","{('?', '?', '?')}"
"(19, 32, 32, 0)",2,"{(32, 19)}","{('?', '?', '?')}"
"(19, 34, 12, 0)",3,"{(34, 19, 12)}","{(6, '?', '?')}"
"(19, 34, 20, 0)",1,"{(34, 19, 20)}","{('?', 9, '?')}"
"(19, 34, 3, 0)",2,"{(3, 34, 19)}","{(3, '?', '?')}"
"(19, 34, 35, 0)",2,"{(35, 34, 19)}","{('?', '?', '?')}"
"(19, 37, 31, 0)",3,"{(19, 37, 31)}","{('?', '?', '?')}"
"(19, 37, 49, 0)",1,"{(49, 19, 37)}","{(14, 3, 1)}"
"(19, 41, 3, 0)",1,"{(3, 41, 19)}","{(3, '?', '?')}"
"(19, 41, 35, 0)",2,"{(41, 19, 35)}","{('?', '?', '?')}"
"(19, 41, 9, 0)",1,"{(41, 19, 9)}","{(11, '?', '?')}"
"(19, 42, 37, 0)",1,"{(42, 19, 37)}","{(10, '?', '?')}"
"(19, 44, 35, 0)",1,"{(35, 19, 44)}","{(7, 12, '?')}"
"(19, 46, 10, 0)",2,"{(10, 19, 46)}","{(12, '?', '?')}"
"(19, 46, 32, 0)",7,"{(32, 19, 46)}","{('?', '?', '?')}"
"(19, 46, 46, 0)",4,"{(19, 46)}","{('?', '?', '?')}"
"(19, 49, 33, 0)",4,"{(49, 19, 33)}","{('?', '?', '?')}"
"(19, 49, 36, 0)",3,"{(49, 19, 36)}","{('?', '?', '?')}"
"(19, 5, 9, 0)",1,"{(9, 19, 5)}","{(4, '?', '?')}"
"(19, 50, 16, 0)",7,"{(16, 50, 19)}","{('?', '?', '?')}"
"(19, 50, 20, 0)",3,"{(50, 19, 20)}","{('?', '?', '?')}"
"(19, 50, 39, 0)",3,"{(50, 19, 39)}","{('?', '?', '?')}"
"(19, 50, 49, 0)",7,"{(49, 50, 19)}","{('?', '?', '?')}"
"(19, 50, 50, 0)",4,"{(50, 19)}","{('?', '?', '?')}"
"(20, 12, 12, 0)",41,"{(20, 12)}","{('?', '?', '?')}"
"(20, 12, 20, 0)",3,"{(20, 12)}","{('?', 8, '?')}"
"(20, 12, 32, 0)",39,"{(32, 20, 12)}","{('?', '?', '?')}"
"(20, 20, 12, 0)",3,"{(20, 12)}","{(6, 13, '?')}"
"(20, 20, 20, 0)",20,"{(20,)}","{('?', '?', '?')}"
"(20, 20, 38, 0)",36,"{(20, 38)}","{('?', '?', '?')}"
"(20, 20, 49, 0)",4,"{(49, 20)}","{('?', '?', '?')}"
"(20, 32, 12, 0)",29,"{(32, 20, 12)}","{('?', '?', '?')}"
"(20, 32, 13, 0)",15,"{(32, 20, 13)}","{('?', '?', '?')}"
"(20, 32, 32, 0)",29,"{(32, 20)}","{('?', '?', '?')}"
"(20, 32, 42, 0)",1,"{(32, 42, 20)}","{(1, 11, 15)}"
"(20, 33, 20, 0)",2,"{(33, 20)}","{('?', 6, '?')}"
"(20, 35, 12, 0)",10,"{(35, 20, 12)}","{(6, '?', '?')}"
"(20, 35, 3, 0)",8,"{(3, 35, 20)}","{(3, '?', '?')}"
"(20, 35, 35, 0)",31,"{(35, 20)}","{('?', '?', '?')}"
"(20, 35, 9, 0)",15,"{(9, 35, 20)}","{('?', '?', '?')}"
"(20, 36, 1, 0)",1,"{(1, 20, 36)}","{(2, 13, 8)}"
"(20, 36, 20, 0)",6,"{(20, 36)}","{('?', '?', '?')}"
"(20, 36, 38, 0)",28,"{(38, 20, 36)}","{('?', '?', '?')}"
"(20, 36, 42, 0)",7,"{(42, 20, 36)}","{('?', '?', '?')}"
"(20, 38, 1, 0)",4,"{(1, 20, 38)}","{('?', '?', '?')}"
"(20, 38, 13, 0)",1,"{(20, 13, 38)}","{(5, 13, 8)}"
"(20, 38, 16, 0)",1,"{(16, 20, 38)}","{(10, 13, 15)}"
"(20, 38, 20, 0)",20,"{(20, 38)}","{('?', '?', '?')}"
"(20, 38, 30, 0)",9,"{(20, 38, 30)}","{('?', '?', '?')}"
"(20, 38, 36, 0)",19,"{(20, 38, 36)}","{('?', '?', '?')}"
"(20, 38, 39, 0)",1,"{(20, 38, 39)}","{(5, 2, 15)}"
"(20, 38, 48, 0)",18,"{(48, 20, 38)}","{('?', '?', '?')}"
"(20, 38, 49, 0)",2,"{(49, 20, 38)}","{(14, 13, '?')}"
