message,count,symbols,fixed_attribute_values
"(12, 22, 46, 0)",4,"{(46, 12, 22)}","{('?', 0, '?')}"
"(12, 22, 5, 0)",1,"{(12, 5, 22)}","{(8, 0, 12)}"
"(12, 24, 19, 0)",2,"{(24, 19, 12)}","{(0, '?', '?')}"
"(12, 24, 24, 0)",9,"{(24, 12)}","{('?', '?', '?')}"
"(12, 24, 41, 0)",8,"{(24, 41, 12)}","{('?', '?', '?')}"
"(12, 29, 12, 0)",2,"{(12, 29)}","{('?', '?', 12)}"
"(12, 29, 18, 0)",8,"{(18, 12, 29)}","{('?', '?', 12)}"
"(12, 29, 22, 0)",6,"{(12, 29, 22)}","{('?', '?', '?')}"
"(12, 29, 24, 0)",3,"{(24, 12, 29)}","{('?', '?', 12)}"
"(12, 29, 25, 0)",3,"{(25, 12, 29)}","{('?', 0, 12)}"
"(12, 29, 26, 0)",6,"{(26, 12, 29)}","{('?', '?', '?')}"
"(12, 29, 29, 0)",21,"{(12, 29)}","{('?', '?', '?')}"
"(12, 29, 30, 0)",2,"{(12, 29, 30)}","{('?', '?', '?')}"
"(12, 29, 34, 0)",10,"{(34, 12, 29)}","{('?', '?', '?')}"
"(12, 29, 42, 0)",2,"{(42, 12, 29)}","{('?', '?', 12)}"
"(12, 29, 50, 0)",4,"{(50, 12, 29)}","{('?', '?', '?')}"
"(12, 29, 51, 0)",11,"{(51, 12, 29)}","{('?', 0, '?')}"
"(12, 29, 6, 0)",4,"{(12, 29, 6)}","{('?', '?', 12)}"
"(12, 29, 7, 0)",3,"{(12, 29, 7)}","{('?', 0, 12)}"
"(12, 30, 26, 0)",3,"{(26, 12, 30)}","{('?', '?', 12)}"
"(12, 30, 30, 0)",3,"{(12, 30)}","{('?', '?', 12)}"
"(12, 34, 29, 0)",6,"{(34, 12, 29)}","{('?', '?', '?')}"
"(12, 34, 34, 0)",3,"{(34, 12)}","{('?', 4, '?')}"
"(12, 34, 8, 0)",8,"{(8, 34, 12)}","{('?', '?', '?')}"
"(12, 36, 24, 0)",3,"{(24, 12, 36)}","{('?', 0, '?')}"
"(12, 36, 30, 0)",2,"{(12, 36, 30)}","{('?', 0, '?')}"
"(12, 36, 4, 0)",2,"{(12, 4, 36)}","{('?', 0, '?')}"
"(12, 36, 42, 0)",1,"{(42, 12, 36)}","{('?', 0, '?')}"
"(12, 38, 12, 0)",1,"{(12, 38)}","{(1, 0, 14)}"
"(12, 4, 20, 0)",1,"{(20, 12, 4)}","{(10, 0, 12)}"
"(12, 4, 22, 0)",1,"{(12, 4, 22)}","{(8, 0, 12)}"
"(12, 4, 24, 0)",3,"{(24, 12, 4)}","{('?', 0, '?')}"
"(12, 41, 24, 0)",4,"{(24, 41, 12)}","{(0, '?', '?')}"
"(12, 42, 42, 0)",1,"{(42, 12)}","{('?', 5, '?')}"
"(12, 50, 24, 0)",1,"{(24, 50, 12)}","{(13, 0, 12)}"
"(12, 50, 26, 0)",4,"{(50, 26, 12)}","{('?', 0, '?')}"
"(12, 50, 35, 0)",1,"{(50, 35, 12)}","{('?', 0, 12)}"
"(12, 50, 36, 0)",1,"{(50, 12, 36)}","{('?', 0, 12)}"
"(12, 50, 4, 0)",2,"{(50, 12, 4)}","{('?', 0, 12)}"
"(12, 50, 42, 0)",1,"{(50, 12, 42)}","{('?', 0, 12)}"
"(12, 50, 46, 0)",3,"{(50, 12, 46)}","{('?', 0, '?')}"
"(12, 50, 8, 0)",3,"{(8, 50, 12)}","{('?', 0, '?')}"
"(12, 51, 51, 0)",1,"{(51, 12)}","{(5, 0, 8)}"
"(12, 6, 12, 0)",8,"{(12, 6)}","{('?', '?', '?')}"
"(12, 6, 7, 0)",1,"{(12, 6, 7)}","{(1, 0, '?')}"
"(13, 1, 15, 0)",1,"{(1, 13, 15)}","{(15, 7, 6)}"
"(13, 13, 13, 0)",2,"{(13,)}","{(15, '?', '?')}"
"(13, 13, 15, 0)",1,"{(13, 15)}","{(4, 7, '?')}"
"(13, 13, 16, 0)",1,"{(16, 13)}","{(15, 10, 10)}"
"(13, 13, 19, 0)",31,"{(19, 13)}","{('?', '?', '?')}"
"(13, 13, 21, 0)",13,"{(21, 13)}","{('?', '?', '?')}"
"(13, 13, 27, 0)",5,"{(27, 13)}","{(15, '?', '?')}"
"(13, 13, 48, 0)",1,"{(48, 13)}","{(15, 10, '?')}"
"(13, 13, 7, 0)",2,"{(13, 7)}","{(15, '?', '?')}"
"(13, 15, 27, 0)",35,"{(27, 13, 15)}","{('?', '?', '?')}"
"(13, 15, 43, 0)",1,"{(43, 13, 15)}","{(4, 9, '?')}"
"(13, 17, 17, 0)",4,"{(17, 13)}","{('?', '?', 12)}"
"(13, 19, 19, 0)",2,"{(19, 13)}","{('?', '?', '?')}"
"(13, 20, 20, 0)",1,"{(20, 13)}","{(2, 2, 9)}"
"(13, 21, 21, 0)",8,"{(21, 13)}","{('?', '?', '?')}"
"(13, 21, 25, 0)",2,"{(25, 21, 13)}","{('?', 8, 7)}"
"(13, 25, 15, 0)",3,"{(25, 13, 15)}","{('?', '?', '?')}"
"(13, 25, 16, 0)",14,"{(16, 25, 13)}","{('?', '?', '?')}"
"(13, 25, 19, 0)",28,"{(25, 19, 13)}","{('?', '?', '?')}"
"(13, 25, 21, 0)",31,"{(25, 21, 13)}","{('?', '?', '?')}"
"(13, 25, 25, 0)",1,"{(25, 13)}","{(2, 8, '?')}"
"(13, 25, 27, 0)",17,"{(25, 27, 13)}","{('?', '?', '?')}"
"(13, 25, 48, 0)",7,"{(48, 25, 13)}","{('?', '?', '?')}"
"(13, 27, 21, 0)",3,"{(21, 27, 13)}","{('?', '?', 3)}"
"(13, 33, 15, 0)",8,"{(33, 13, 15)}","{('?', '?', '?')}"
"(13, 33, 17, 0)",2,"{(33, 13, 17)}","{('?', '?', 12)}"
"(13, 33, 20, 0)",10,"{(33, 20, 13)}","{('?', '?', 12)}"
"(13, 33, 33, 0)",7,"{(33, 13)}","{('?', '?', 12)}"
"(13, 33, 51, 0)",1,"{(33, 51, 13)}","{(15, 10, 12)}"
"(13, 34, 8, 0)",11,"{(8, 34, 13)}","{('?', '?', '?')}"
"(13, 36, 19, 0)",8,"{(19, 36, 13)}","{('?', '?', '?')}"
"(13, 36, 21, 0)",1,"{(21, 36, 13)}","{('?', 10, 3)}"
"(13, 39, 20, 0)",31,"{(20, 13, 39)}","{('?', '?', '?')}"
"(13, 39, 39, 0)",3,"{(13, 39)}","{('?', 7, '?')}"
"(13, 43, 15, 0)",3,"{(43, 13, 15)}","{('?', '?', '?')}"
"(13, 47, 15, 0)",12,"{(15, 13, 47)}","{('?', '?', '?')}"
"(13, 47, 17, 0)",1,"{(17, 13, 47)}","{(1, 8, 12)}"
"(13, 48, 15, 0)",12,"{(48, 13, 15)}","{('?', '?', '?')}"
"(13, 51, 15, 0)",6,"{(51, 13, 15)}","{('?', '?', '?')}"
"(13, 51, 17, 0)",1,"{(17, 51, 13)}","{(15, 10, 12)}"
"(13, 51, 20, 0)",23,"{(51, 20, 13)}","{('?', '?', '?')}"
"(13, 51, 39, 0)",2,"{(51, 13, 39)}","{('?', 7, '?')}"
"(13, 51, 48, 0)",2,"{(48, 51, 13)}","{(15, '?', '?')}"
"(13, 51, 51, 0)",19,"{(51, 13)}","{('?', '?', '?')}"
"(13, 51, 8, 0)",5,"{(8, 51, 13)}","{(15, '?', '?')}"
"(13, 7, 17, 0)",4,"{(17, 13, 7)}","{('?', '?', 12)}"
"(13, 7, 21, 0)",7,"{(21, 13, 7)}","{('?', '?', '?')}"
"(13, 7, 7, 0)",9,"{(13, 7)}","{('?', '?', '?')}"
"(13, 8, 8, 0)",2,"{(8, 13)}","{(1, '?', 9)}"
"(15, 13, 39, 0)",1,"{(39, 13, 15)}","{(5, 9, 10)}"
"(15, 15, 15, 0)",3,"{(15,)}","{('?', '?', '?')}"
"(15, 15, 19, 0)",1,"{(19, 15)}","{('?', 9, '?')}"
"(15, 15, 24, 0)",5,"{(24, 15)}","{('?', '?', '?')}"
"(15, 15, 36, 0)",2,"{(36, 15)}","{('?', '?', '?')}"
"(15, 15, 37, 0)",2,"{(37, 15)}","{(6, '?', '?')}"
"(15, 15, 43, 0)",5,"{(43, 15)}","{('?', '?', '?')}"
"(15, 15, 5, 0)",3,"{(5, 15)}","{('?', '?', '?')}"
"(15, 19, 12, 0)",1,"{(19, 12, 15)}","{(6, 9, 6)}"
"(15, 19, 15, 0)",5,"{(19, 15)}","{('?', '?', '?')}"
"(15, 19, 24, 0)",17,"{(24, 19, 15)}","{('?', '?', '?')}"
"(15, 19, 30, 0)",2,"{(19, 30, 15)}","{(6, '?', '?')}"
"(15, 19, 37, 0)",15,"{(19, 37, 15)}","{('?', '?', '?')}"
"(15, 19, 42, 0)",7,"{(42, 19, 15)}","{('?', '?', '?')}"
"(15, 19, 49, 0)",1,"{(49, 19, 15)}","{(6, 9, 4)}"
"(15, 20, 15, 0)",1,"{(20, 15)}","{('?', 2, '?')}"
"(15, 20, 20, 0)",5,"{(20, 15)}","{('?', '?', '?')}"
"(15, 20, 23, 0)",16,"{(20, 23, 15)}","{('?', '?', '?')}"
"(15, 20, 37, 0)",9,"{(20, 37, 15)}","{('?', '?', '?')}"
"(15, 20, 46, 0)",10,"{(20, 46, 15)}","{('?', '?', '?')}"
"(15, 20, 8, 0)",4,"{(8, 20, 15)}","{('?', '?', '?')}"
"(15, 23, 23, 0)",21,"{(23, 15)}","{('?', '?', '?')}"
"(15, 23, 24, 0)",1,"{(24, 23, 15)}","{(10, 2, 4)}"
"(15, 23, 5, 0)",8,"{(23, 5, 15)}","{('?', '?', '?')}"
"(15, 24, 5, 0)",4,"{(24, 5, 15)}","{('?', '?', '?')}"
"(15, 27, 39, 0)",41,"{(27, 39, 15)}","{('?', '?', '?')}"
"(15, 36, 19, 0)",3,"{(19, 36, 15)}","{('?', '?', '?')}"
"(15, 36, 36, 0)",1,"{(36, 15)}","{('?', 10, 6)}"
"(15, 39, 20, 0)",16,"{(20, 39, 15)}","{('?', '?', '?')}"
"(15, 4, 15, 0)",1,"{(4, 15)}","{(8, 2, '?')}"
"(15, 4, 20, 0)",6,"{(4, 20, 15)}","{('?', '?', 12)}"
"(15, 4, 23, 0)",7,"{(4, 23, 15)}","{('?', '?', '?')}"
"(15, 4, 24, 0)",3,"{(24, 4, 15)}","{('?', 9, '?')}"
"(15, 4, 5, 0)",8,"{(4, 5, 15)}","{('?', '?', '?')}"
"(15, 43, 15, 0)",4,"{(43, 15)}","{('?', '?', '?')}"
"(15, 43, 43, 0)",1,"{(43, 15)}","{(6, 9, '?')}"
"(15, 46, 20, 0)",17,"{(20, 46, 15)}","{('?', '?', '?')}"
"(15, 46, 46, 0)",1,"{(46, 15)}","{(10, 2, 9)}"
"(15, 49, 15, 0)",1,"{(49, 15)}","{('?', 2, '?')}"
"(15, 49, 20, 0)",3,"{(49, 20, 15)}","{('?', '?', 12)}"
"(15, 49, 23, 0)",2,"{(49, 23, 15)}","{('?', 7, 12)}"
"(15, 49, 24, 0)",5,"{(24, 49, 15)}","{('?', '?', '?')}"
"(15, 49, 37, 0)",5,"{(49, 37, 15)}","{('?', '?', 12)}"
"(15, 49, 4, 0)",5,"{(49, 4, 15)}","{('?', '?', '?')}"
"(15, 49, 43, 0)",2,"{(49, 43, 15)}","{(6, '?', '?')}"
"(15, 49, 46, 0)",6,"{(49, 46, 15)}","{('?', '?', 12)}"
"(15, 5, 15, 0)",1,"{(5, 15)}","{(8, 2, '?')}"
"(15, 5, 20, 0)",2,"{(20, 5, 15)}","{(0, '?', 12)}"
"(15, 5, 5, 0)",11,"{(5, 15)}","{('?', '?', '?')}"
"(15, 9, 15, 0)",9,"{(9, 15)}","{('?', '?', '?')}"
"(15, 9, 20, 0)",12,"{(9, 20, 15)}","{('?', '?', '?')}"
"(15, 9, 39, 0)",1,"{(9, 39, 15)}","{(9, 7, 4)}"
"(16, 1, 16, 0)",1,"{(16, 1)}","{(1, '?', 6)}"
"(16, 16, 16, 0)",16,"{(16,)}","{('?', '?', '?')}"
"(16, 21, 21, 0)",14,"{(16, 21)}","{('?', '?', '?')}"
"(16, 21, 31, 0)",3,"{(16, 21, 31)}","{('?', '?', '?')}"
"(16, 7, 16, 0)",1,"{(16, 7)}","{(1, '?', 10)}"
"(16, 7, 7, 0)",2,"{(16, 7)}","{('?', '?', 10)}"
"(18, 18, 18, 0)",2,"{(18,)}","{(15, '?', 6)}"
"(18, 18, 21, 0)",14,"{(18, 21)}","{('?', 0, '?')}"
"(18, 18, 25, 0)",10,"{(25, 18)}","{('?', 0, '?')}"
"(18, 18, 51, 0)",3,"{(18, 51)}","{(15, 0, '?')}"
"(18, 21, 18, 0)",7,"{(18, 21)}","{('?', 0, '?')}"
"(18, 21, 21, 0)",2,"{(18, 21)}","{(5, 0, '?')}"
"(19, 12, 19, 0)",5,"{(19, 12)}","{('?', '?', '?')}"
"(19, 12, 24, 0)",1,"{(24, 19, 12)}","{(12, 1, 6)}"
"(19, 12, 28, 0)",9,"{(19, 12, 28)}","{('?', '?', '?')}"
"(19, 12, 41, 0)",10,"{(41, 19, 12)}","{('?', '?', '?')}"
"(19, 15, 15, 0)",11,"{(19, 15)}","{('?', '?', '?')}"
"(19, 15, 19, 0)",2,"{(19, 15)}","{(13, '?', 5)}"
"(19, 15, 23, 0)",18,"{(19, 23, 15)}","{('?', '?', '?')}"
"(19, 15, 24, 0)",16,"{(24, 19, 15)}","{('?', '?', '?')}"
"(19, 15, 36, 0)",1,"{(19, 36, 15)}","{('?', 8, 5)}"
"(19, 15, 37, 0)",8,"{(19, 37, 15)}","{('?', '?', '?')}"
"(19, 15, 39, 0)",3,"{(19, 39, 15)}","{('?', '?', '?')}"
"(19, 15, 4, 0)",5,"{(19, 4, 15)}","{('?', '?', '?')}"
"(19, 15, 43, 0)",10,"{(43, 19, 15)}","{('?', '?', '?')}"
"(19, 15, 45, 0)",5,"{(19, 45, 15)}","{('?', '?', '?')}"
"(19, 15, 5, 0)",10,"{(19, 5, 15)}","{('?', '?', '?')}"
"(19, 15, 9, 0)",5,"{(9, 19, 15)}","{('?', '?', '?')}"
"(19, 19, 12, 0)",1,"{(19, 12)}","{(6, 15, 7)}"
"(19, 19, 15, 0)",2,"{(19, 15)}","{('?', '?', '?')}"
"(19, 19, 19, 0)",6,"{(19,)}","{('?', '?', '?')}"
"(19, 19, 28, 0)",11,"{(19, 28)}","{('?', '?', '?')}"
"(19, 19, 36, 0)",3,"{(19, 36)}","{('?', '?', '?')}"
"(19, 19, 41, 0)",12,"{(41, 19)}","{('?', '?', '?')}"
"(19, 19, 42, 0)",4,"{(42, 19)}","{('?', '?', '?')}"
"(19, 19, 45, 0)",2,"{(19, 45)}","{('?', '?', 3)}"
"(19, 24, 24, 0)",4,"{(24, 19)}","{(0, '?', '?')}"
"(19, 24, 4, 0)",6,"{(24, 19, 4)}","{(0, '?', '?')}"
"(19, 24, 41, 0)",16,"{(24, 41, 19)}","{('?', '?', '?')}"
"(19, 28, 19, 0)",3,"{(19, 28)}","{('?', '?', 3)}"
"(19, 28, 28, 0)",9,"{(19, 28)}","{('?', '?', '?')}"
"(19, 36, 19, 0)",10,"{(19, 36)}","{('?', '?', '?')}"
"(19, 36, 28, 0)",10,"{(19, 36, 28)}","{('?', '?', '?')}"
"(19, 36, 36, 0)",2,"{(19, 36)}","{('?', 15, '?')}"
"(19, 36, 4, 0)",2,"{(19, 36, 4)}","{(12, '?', '?')}"
"(19, 36, 41, 0)",10,"{(41, 19, 36)}","{('?', '?', '?')}"
"(19, 37, 28, 0)",10,"{(19, 28, 37)}","{('?', '?', '?')}"
"(19, 39, 15, 0)",31,"{(19, 15, 39)}","{('?', '?', '?')}"
"(19, 39, 19, 0)",1,"{(19, 39)}","{(11, 2, 3)}"
"(19, 4, 24, 0)",9,"{(24, 19, 4)}","{('?', '?', '?')}"
"(19, 4, 36, 0)",2,"{(19, 4, 36)}","{(0, 15, '?')}"
"(19, 4, 4, 0)",6,"{(19, 4)}","{(0, '?', '?')}"
"(19, 4, 41, 0)",14,"{(41, 19, 4)}","{('?', '?', '?')}"
"(19, 41, 23, 0)",1,"{(41, 19, 23)}","{(10, 10, 5)}"
"(19, 41, 24, 0)",1,"{(24, 41, 19)}","{(7, 12, 3)}"
"(19, 41, 4, 0)",1,"{(41, 19, 4)}","{(7, 11, 3)}"
"(19, 41, 41, 0)",4,"{(41, 19)}","{('?', 15, '?')}"
"(19, 42, 19, 0)",8,"{(42, 19)}","{('?', '?', '?')}"
"(19, 42, 24, 0)",2,"{(24, 42, 19)}","{(13, '?', 3)}"
"(19, 42, 28, 0)",14,"{(42, 19, 28)}","{('?', '?', '?')}"
"(19, 42, 41, 0)",12,"{(41, 42, 19)}","{('?', '?', '?')}"
"(19, 45, 15, 0)",4,"{(19, 45, 15)}","{('?', '?', '?')}"
"(19, 45, 5, 0)",13,"{(5, 19, 45)}","{('?', '?', '?')}"
"(19, 49, 28, 0)",9,"{(49, 19, 28)}","{('?', '?', '?')}"
"(19, 49, 30, 0)",1,"{(49, 19, 30)}","{(14, 10, 7)}"
"(19, 49, 36, 0)",1,"{(49, 19, 36)}","{('?', 10, 2)}"
"(19, 49, 41, 0)",2,"{(49, 19, 41)}","{(13, '?', 7)}"
"(19, 49, 43, 0)",3,"{(49, 19, 43)}","{('?', '?', 3)}"
"(19, 5, 5, 0)",1,"{(19, 5)}","{(0, 9, 7)}"
"(2, 1, 1, 0)",1,"{(1, 2)}","{(11, 3, 4)}"
"(2, 1, 19, 0)",2,"{(1, 2, 19)}","{('?', '?', '?')}"
"(2, 10, 20, 0)",7,"{(2, 10, 20)}","{('?', '?', '?')}"
"(2, 17, 39, 0)",3,"{(17, 2, 39)}","{('?', '?', 12)}"
"(2, 19, 1, 0)",1,"{(1, 2, 19)}","{(9, 3, 3)}"
"(2, 19, 19, 0)",9,"{(2, 19)}","{('?', '?', '?')}"
"(2, 19, 32, 0)",1,"{(32, 2, 19)}","{(1, 13, 3)}"
"(2, 19, 39, 0)",3,"{(2, 19, 39)}","{('?', '?', '?')}"
"(2, 27, 19, 0)",1,"{(19, 2, 27)}","{(11, 13, 3)}"
"(2, 27, 21, 0)",12,"{(2, 27, 21)}","{('?', '?', '?')}"
"(2, 27, 39, 0)",1,"{(2, 27, 39)}","{(11, 13, 7)}"
"(2, 32, 19, 0)",5,"{(32, 2, 19)}","{('?', '?', '?')}"
"(2, 32, 21, 0)",1,"{(32, 2, 21)}","{(1, 14, 7)}"
"(2, 32, 27, 0)",13,"{(32, 2, 27)}","{('?', '?', '?')}"
"(2, 32, 32, 0)",16,"{(32, 2)}","{('?', '?', '?')}"
"(2, 34, 34, 0)",2,"{(2, 34)}","{(1, '?', '?')}"
"(2, 34, 39, 0)",1,"{(2, 34, 39)}","{(1, 14, 9)}"
"(2, 34, 8, 0)",5,"{(8, 2, 34)}","{('?', '?', '?')}"
"(2, 39, 39, 0)",1,"{(2, 39)}","{(1, 14, 8)}"
"(2, 51, 39, 0)",6,"{(2, 51, 39)}","{('?', '?', '?')}"
"(2, 7, 13, 0)",2,"{(2, 13, 7)}","{('?', 14, '?')}"
"(2, 7, 32, 0)",1,"{(32, 2, 7)}","{(9, 13, 6)}"
"(2, 7, 7, 0)",1,"{(2, 7)}","{(9, '?', '?')}"
"(2, 8, 39, 0)",3,"{(8, 2, 39)}","{('?', '?', 9)}"
"(2, 8, 8, 0)",2,"{(8, 2)}","{('?', '?', '?')}"
"(20, 12, 12, 0)",6,"{(20, 12)}","{('?', '?', '?')}"
"(20, 12, 30, 0)",6,"{(20, 12, 30)}","{('?', '?', '?')}"
"(20, 12, 43, 0)",3,"{(43, 20, 12)}","{('?', '?', '?')}"
"(20, 15, 15, 0)",5,"{(20, 15)}","{('?', '?', '?')}"
"(20, 15, 24, 0)",5,"{(24, 20, 15)}","{('?', '?', '?')}"
"(20, 15, 4, 0)",10,"{(20, 4, 15)}","{('?', '?', '?')}"
"(20, 15, 43, 0)",10,"{(43, 20, 15)}","{('?', '?', '?')}"
"(20, 15, 45, 0)",5,"{(20, 45, 15)}","{('?', '?', '?')}"
"(20, 15, 5, 0)",24,"{(20, 5, 15)}","{('?', '?', '?')}"
"(20, 20, 15, 0)",2,"{(20, 15)}","{('?', 9, '?')}"
"(20, 20, 20, 0)",9,"{(20,)}","{('?', '?', '?')}"
"(20, 20, 23, 0)",19,"{(20, 23)}","{('?', '?', '?')}"
"(20, 20, 37, 0)",11,"{(20, 37)}","{('?', '?', '?')}"
"(20, 20, 43, 0)",2,"{(43, 20)}","{(14, '?', 15)}"
"(20, 20, 45, 0)",5,"{(20, 45)}","{('?', '?', '?')}"
"(20, 20, 46, 0)",11,"{(20, 46)}","{('?', '?', '?')}"
"(20, 20, 5, 0)",3,"{(20, 5)}","{('?', '?', '?')}"
"(20, 22, 22, 0)",1,"{(20, 22)}","{(0, 10, 1)}"
"(20, 26, 12, 0)",3,"{(26, 20, 12)}","{('?', '?', '?')}"
"(20, 26, 26, 0)",1,"{(26, 20)}","{(6, 8, 1)}"
"(20, 26, 36, 0)",1,"{(26, 20, 36)}","{(14, 8, 13)}"
"(20, 26, 43, 0)",4,"{(26, 43, 20)}","{('?', '?', '?')}"
"(20, 36, 12, 0)",1,"{(20, 12, 36)}","{('?', 8, 15)}"
"(20, 36, 24, 0)",5,"{(24, 20, 36)}","{('?', '?', '?')}"
"(20, 36, 36, 0)",4,"{(20, 36)}","{('?', '?', '?')}"
"(20, 36, 4, 0)",1,"{(20, 4, 36)}","{(13, 8, 13)}"
"(20, 4, 4, 0)",2,"{(20, 4)}","{(0, '?', '?')}"
"(20, 42, 36, 0)",1,"{(42, 20, 36)}","{('?', 10, 13)}"
"(20, 43, 15, 0)",1,"{(43, 20, 15)}","{(14, 9, 15)}"
"(20, 45, 15, 0)",5,"{(20, 45, 15)}","{('?', '?', '?')}"
"(20, 45, 4, 0)",1,"{(4, 20, 45)}","{(0, 10, 13)}"
"(20, 45, 5, 0)",19,"{(5, 20, 45)}","{('?', '?', '?')}"
"(20, 46, 22, 0)",1,"{(20, 46, 22)}","{(0, 10, 1)}"
"(20, 46, 24, 0)",10,"{(24, 20, 46)}","{('?', '?', '?')}"
"(20, 46, 4, 0)",10,"{(20, 4, 46)}","{('?', '?', '?')}"
"(20, 46, 46, 0)",13,"{(20, 46)}","{('?', '?', '?')}"
"(20, 46, 8, 0)",5,"{(8, 20, 46)}","{('?', '?', '?')}"
"(20, 47, 15, 0)",1,"{(20, 15, 47)}","{(2, 2, 13)}"
"(20, 47, 36, 0)",3,"{(20, 36, 47)}","{('?', '?', '?')}"
"(20, 47, 48, 0)",1,"{(48, 20, 47)}","{('?', 8, 15)}"
"(20, 5, 4, 0)",2,"{(4, 20, 5)}","{(0, '?', '?')}"
"(20, 8, 24, 0)",6,"{(8, 24, 20)}","{('?', '?', '?')}"
"(20, 8, 26, 0)",4,"{(8, 26, 20)}","{('?', '?', '?')}"
"(20, 8, 36, 0)",2,"{(8, 20, 36)}","{('?', 10, '?')}"
"(20, 8, 4, 0)",8,"{(8, 20, 4)}","{('?', '?', '?')}"
"(20, 8, 46, 0)",7,"{(8, 20, 46)}","{('?', '?', '?')}"
"(20, 8, 8, 0)",5,"{(8, 20)}","{('?', '?', '?')}"
"(21, 12, 40, 0)",1,"{(40, 12, 21)}","{(1, 1, 6)}"
"(21, 16, 16, 0)",7,"{(16, 21)}","{('?', '?', '?')}"
"(21, 16, 6, 0)",2,"{(16, 21, 6)}","{('?', '?', 6)}"
"(21, 18, 21, 0)",15,"{(18, 21)}","{('?', '?', '?')}"
"(21, 18, 25, 0)",20,"{(25, 18, 21)}","{('?', '?', '?')}"
"(21, 18, 51, 0)",5,"{(18, 51, 21)}","{('?', '?', '?')}"
"(21, 19, 19, 0)",2,"{(19, 21)}","{('?', '?', '?')}"
"(21, 21, 21, 0)",22,"{(21,)}","{('?', '?', '?')}"
"(21, 21, 25, 0)",3,"{(25, 21)}","{('?', 11, '?')}"
"(21, 21, 31, 0)",7,"{(21, 31)}","{('?', '?', '?')}"
"(21, 21, 7, 0)",8,"{(21, 7)}","{('?', '?', '?')}"
"(21, 25, 16, 0)",15,"{(16, 25, 21)}","{('?', '?', '?')}"
"(21, 25, 18, 0)",1,"{(25, 18, 21)}","{(5, 1, 10)}"
"(21, 25, 21, 0)",30,"{(25, 21)}","{('?', '?', '?')}"
"(21, 25, 25, 0)",11,"{(25, 21)}","{('?', '?', '?')}"
"(21, 25, 48, 0)",1,"{(48, 25, 21)}","{(4, 15, 4)}"
"(21, 25, 51, 0)",7,"{(25, 51, 21)}","{(15, '?', '?')}"
"(21, 31, 19, 0)",1,"{(19, 21, 31)}","{('?', 1, 3)}"
