message,count,symbols,fixed_attribute_values
"(1, 25, 8, 0)",3,"{(8, 1, 25)}","{('?', 0, 6)}"
"(1, 26, 16, 0)",3,"{(16, 1, 26)}","{('?', 0, 6)}"
"(1, 26, 21, 0)",2,"{(1, 26, 21)}","{('?', 0, 6)}"
"(1, 26, 26, 0)",1,"{(1, 26)}","{(14, 0, 6)}"
"(1, 26, 41, 0)",1,"{(1, 26, 41)}","{(14, 0, 6)}"
"(1, 26, 8, 0)",2,"{(8, 1, 26)}","{('?', 0, 6)}"
"(1, 28, 23, 0)",5,"{(1, 28, 23)}","{('?', '?', 6)}"
"(1, 28, 43, 0)",1,"{(1, 43, 28)}","{(15, 11, 6)}"
"(1, 28, 5, 0)",2,"{(1, 28, 5)}","{(9, '?', 6)}"
"(1, 29, 12, 0)",1,"{(1, 12, 29)}","{(8, 0, 12)}"
"(1, 29, 16, 0)",2,"{(16, 1, 29)}","{('?', 0, 12)}"
"(1, 29, 21, 0)",4,"{(1, 21, 29)}","{('?', 0, 12)}"
"(1, 29, 41, 0)",4,"{(1, 29, 41)}","{('?', 0, 12)}"
"(1, 29, 44, 0)",3,"{(1, 44, 29)}","{('?', 0, 12)}"
"(1, 29, 8, 0)",1,"{(8, 1, 29)}","{(13, 0, 12)}"
"(1, 31, 41, 0)",1,"{(1, 41, 31)}","{(4, 0, 6)}"
"(1, 34, 12, 0)",3,"{(1, 34, 12)}","{('?', '?', 12)}"
"(1, 34, 21, 0)",2,"{(1, 34, 21)}","{(4, '?', 12)}"
"(1, 34, 23, 0)",7,"{(1, 34, 23)}","{('?', '?', 12)}"
"(1, 34, 41, 0)",2,"{(1, 34, 41)}","{('?', 0, 12)}"
"(1, 34, 43, 0)",3,"{(1, 34, 43)}","{('?', 11, 12)}"
"(1, 34, 5, 0)",1,"{(1, 34, 5)}","{(9, 0, 12)}"
"(1, 35, 30, 0)",1,"{(1, 35, 30)}","{(8, 0, 1)}"
"(1, 36, 10, 0)",1,"{(1, 10, 36)}","{(4, 13, 6)}"
"(1, 36, 23, 0)",2,"{(1, 36, 23)}","{('?', 0, 6)}"
"(1, 36, 5, 0)",1,"{(1, 36, 5)}","{(9, 0, 6)}"
"(1, 4, 21, 0)",1,"{(1, 4, 21)}","{(4, 11, 12)}"
"(1, 4, 23, 0)",4,"{(1, 4, 23)}","{('?', 0, 12)}"
"(1, 4, 41, 0)",1,"{(1, 4, 41)}","{(4, 0, 12)}"
"(1, 4, 43, 0)",1,"{(1, 43, 4)}","{(10, 13, 12)}"
"(1, 4, 5, 0)",1,"{(1, 4, 5)}","{(9, 0, 12)}"
"(1, 41, 16, 0)",2,"{(16, 1, 41)}","{('?', 0, 9)}"
"(1, 41, 21, 0)",1,"{(1, 21, 41)}","{(0, 0, 9)}"
"(1, 41, 26, 0)",1,"{(1, 26, 41)}","{(0, 0, 9)}"
"(1, 41, 41, 0)",2,"{(1, 41)}","{('?', 0, 9)}"
"(1, 45, 12, 0)",1,"{(1, 12, 45)}","{(8, 0, 9)}"
"(1, 45, 19, 0)",1,"{(1, 19, 45)}","{(8, 0, 9)}"
"(1, 45, 21, 0)",3,"{(1, 21, 45)}","{(4, '?', '?')}"
"(1, 45, 23, 0)",4,"{(1, 45, 23)}","{('?', '?', 9)}"
"(1, 45, 43, 0)",2,"{(1, 43, 45)}","{('?', 11, 9)}"
"(1, 45, 5, 0)",2,"{(1, 5, 45)}","{(9, '?', 9)}"
"(1, 49, 23, 0)",3,"{(1, 23, 49)}","{('?', '?', 6)}"
"(1, 49, 43, 0)",3,"{(1, 43, 49)}","{('?', 11, 6)}"
"(1, 49, 5, 0)",1,"{(1, 5, 49)}","{(9, 11, 6)}"
"(1, 5, 12, 0)",1,"{(1, 12, 5)}","{(8, 0, 9)}"
"(1, 5, 21, 0)",2,"{(1, 21, 5)}","{(4, '?', 9)}"
"(1, 5, 22, 0)",1,"{(1, 5, 22)}","{(9, 11, 9)}"
"(1, 5, 23, 0)",2,"{(1, 5, 23)}","{('?', 0, 9)}"
"(1, 5, 41, 0)",2,"{(1, 5, 41)}","{(4, '?', 9)}"
"(1, 5, 5, 0)",3,"{(1, 5)}","{(9, '?', '?')}"
"(1, 8, 7, 0)",1,"{(8, 1, 7)}","{(8, 11, 9)}"
"(11, 11, 11, 0)",24,"{(11,)}","{('?', '?', 1)}"
"(11, 11, 17, 0)",21,"{(17, 11)}","{('?', '?', 1)}"
"(11, 14, 18, 0)",1,"{(18, 11, 14)}","{(2, 14, 1)}"
"(11, 14, 2, 0)",6,"{(2, 11, 14)}","{('?', '?', 1)}"
"(11, 17, 17, 0)",17,"{(17, 11)}","{('?', '?', 1)}"
"(11, 18, 11, 0)",1,"{(18, 11)}","{(15, 8, 1)}"
"(11, 2, 2, 0)",7,"{(2, 11)}","{('?', '?', 1)}"
"(11, 51, 17, 0)",1,"{(51, 11, 17)}","{(15, 14, 1)}"
"(13, 13, 13, 0)",10,"{(13,)}","{(9, '?', 5)}"
"(13, 13, 21, 0)",3,"{(21, 13)}","{(4, '?', 5)}"
"(13, 13, 22, 0)",1,"{(13, 22)}","{(9, 12, 5)}"
"(13, 13, 39, 0)",2,"{(13, 39)}","{('?', '?', 5)}"
"(13, 13, 41, 0)",11,"{(41, 13)}","{(4, '?', 5)}"
"(13, 13, 7, 0)",3,"{(13, 7)}","{('?', '?', 5)}"
"(13, 15, 13, 0)",3,"{(13, 15)}","{(9, '?', 5)}"
"(13, 15, 29, 0)",3,"{(29, 13, 15)}","{(4, '?', 5)}"
"(13, 15, 4, 0)",1,"{(4, 13, 15)}","{(9, 7, 5)}"
"(13, 15, 41, 0)",3,"{(41, 13, 15)}","{(4, '?', 5)}"
"(13, 15, 7, 0)",2,"{(7, 13, 15)}","{('?', '?', 5)}"
"(13, 22, 22, 0)",1,"{(13, 22)}","{(9, 5, 5)}"
"(13, 23, 23, 0)",19,"{(13, 23)}","{('?', '?', 5)}"
"(13, 23, 43, 0)",11,"{(43, 13, 23)}","{('?', '?', 5)}"
"(13, 34, 21, 0)",2,"{(34, 21, 13)}","{(4, '?', 5)}"
"(13, 39, 23, 0)",3,"{(23, 13, 39)}","{('?', '?', 5)}"
"(13, 39, 39, 0)",2,"{(13, 39)}","{('?', '?', 5)}"
"(13, 39, 43, 0)",3,"{(43, 13, 39)}","{('?', '?', 5)}"
"(13, 39, 7, 0)",3,"{(7, 13, 39)}","{('?', '?', 5)}"
"(13, 4, 13, 0)",1,"{(4, 13)}","{(9, 2, 5)}"
"(13, 4, 22, 0)",2,"{(4, 13, 22)}","{(9, '?', 5)}"
"(13, 4, 29, 0)",1,"{(29, 4, 13)}","{(4, 4, 5)}"
"(13, 4, 41, 0)",1,"{(41, 4, 13)}","{(4, 4, 5)}"
"(13, 41, 41, 0)",1,"{(41, 13)}","{(0, 9, 5)}"
"(13, 43, 43, 0)",28,"{(43, 13)}","{('?', '?', 5)}"
"(13, 45, 41, 0)",1,"{(41, 45, 13)}","{(4, 1, 5)}"
"(13, 48, 13, 0)",5,"{(48, 13)}","{(9, '?', 5)}"
"(13, 48, 29, 0)",2,"{(48, 29, 13)}","{(4, '?', 5)}"
"(13, 48, 41, 0)",4,"{(48, 41, 13)}","{(4, '?', 5)}"
"(13, 7, 7, 0)",4,"{(13, 7)}","{('?', '?', 5)}"
"(14, 1, 12, 0)",1,"{(1, 12, 14)}","{('?', 0, 10)}"
"(14, 1, 2, 0)",1,"{(1, 2, 14)}","{(15, 0, 10)}"
"(14, 1, 20, 0)",1,"{(1, 20, 14)}","{(4, 11, 10)}"
"(14, 1, 21, 0)",1,"{(1, 21, 14)}","{(4, 11, 10)}"
"(14, 1, 23, 0)",4,"{(1, 14, 23)}","{('?', 0, 10)}"
"(14, 1, 24, 0)",3,"{(24, 1, 14)}","{('?', 0, 10)}"
"(14, 1, 30, 0)",1,"{(1, 14, 30)}","{('?', 0, 10)}"
"(14, 11, 11, 0)",23,"{(11, 14)}","{('?', '?', 10)}"
"(14, 11, 17, 0)",14,"{(17, 11, 14)}","{('?', '?', 10)}"
"(14, 14, 1, 0)",2,"{(1, 14)}","{(9, '?', 10)}"
"(14, 14, 10, 0)",2,"{(10, 14)}","{(4, '?', 10)}"
"(14, 14, 11, 0)",24,"{(11, 14)}","{('?', '?', 10)}"
"(14, 14, 13, 0)",2,"{(13, 14)}","{(9, '?', 10)}"
"(14, 14, 14, 0)",1,"{(14,)}","{('?', 14, 10)}"
"(14, 14, 17, 0)",1,"{(17, 14)}","{(11, 3, 10)}"
"(14, 14, 18, 0)",4,"{(18, 14)}","{('?', '?', 10)}"
"(14, 14, 2, 0)",11,"{(2, 14)}","{('?', '?', 10)}"
"(14, 14, 20, 0)",9,"{(20, 14)}","{(4, '?', 10)}"
"(14, 14, 22, 0)",2,"{(14, 22)}","{(9, '?', 10)}"
"(14, 14, 23, 0)",4,"{(14, 23)}","{('?', '?', 10)}"
"(14, 14, 24, 0)",8,"{(24, 14)}","{('?', '?', 10)}"
"(14, 14, 29, 0)",6,"{(29, 14)}","{(4, '?', 10)}"
"(14, 14, 30, 0)",1,"{(14, 30)}","{('?', 0, 10)}"
"(14, 14, 4, 0)",5,"{(4, 14)}","{(9, '?', 10)}"
"(14, 14, 41, 0)",1,"{(41, 14)}","{(4, 2, 10)}"
"(14, 14, 44, 0)",6,"{(44, 14)}","{(4, '?', 10)}"
"(14, 14, 48, 0)",6,"{(48, 14)}","{(9, '?', 10)}"
"(14, 14, 51, 0)",6,"{(51, 14)}","{('?', '?', 10)}"
"(14, 14, 8, 0)",1,"{(8, 14)}","{(4, 13, 10)}"
"(14, 15, 23, 0)",1,"{(23, 14, 15)}","{(12, 4, 9)}"
"(14, 15, 43, 0)",12,"{(43, 14, 15)}","{('?', '?', 9)}"
"(14, 15, 7, 0)",1,"{(7, 14, 15)}","{(8, 8, 9)}"
"(14, 17, 17, 0)",19,"{(17, 14)}","{('?', '?', 10)}"
"(14, 18, 11, 0)",12,"{(18, 11, 14)}","{('?', '?', 10)}"
"(14, 18, 18, 0)",3,"{(18, 14)}","{('?', '?', 10)}"
"(14, 2, 17, 0)",3,"{(17, 2, 14)}","{(12, '?', 10)}"
"(14, 2, 23, 0)",1,"{(2, 14, 23)}","{(12, 4, 6)}"
"(14, 20, 20, 0)",3,"{(20, 14)}","{('?', 0, 10)}"
"(14, 20, 25, 0)",2,"{(25, 20, 14)}","{('?', 0, 10)}"
"(14, 20, 30, 0)",3,"{(20, 14, 30)}","{('?', 0, 10)}"
"(14, 25, 12, 0)",6,"{(25, 12, 14)}","{('?', '?', 6)}"
"(14, 25, 16, 0)",2,"{(16, 25, 14)}","{(5, '?', 6)}"
"(14, 25, 19, 0)",1,"{(25, 19, 14)}","{(5, '?', 6)}"
"(14, 25, 40, 0)",9,"{(40, 25, 14)}","{('?', '?', 6)}"
"(14, 25, 44, 0)",18,"{(25, 44, 14)}","{('?', '?', 6)}"
"(14, 25, 47, 0)",1,"{(25, 14, 47)}","{(5, 2, 6)}"
"(14, 25, 48, 0)",6,"{(48, 25, 14)}","{('?', '?', 6)}"
"(14, 25, 7, 0)",6,"{(25, 14, 7)}","{('?', '?', 6)}"
"(14, 26, 12, 0)",2,"{(26, 12, 14)}","{('?', '?', 6)}"
"(14, 29, 29, 0)",8,"{(29, 14)}","{('?', '?', 12)}"
"(14, 29, 4, 0)",7,"{(4, 29, 14)}","{('?', '?', 12)}"
"(14, 29, 40, 0)",12,"{(40, 29, 14)}","{('?', '?', 12)}"
"(14, 29, 47, 0)",2,"{(29, 14, 47)}","{(5, '?', 12)}"
"(14, 29, 7, 0)",5,"{(29, 14, 7)}","{(8, '?', 12)}"
"(14, 29, 8, 0)",1,"{(8, 29, 14)}","{(13, 13, 12)}"
"(14, 31, 23, 0)",1,"{(23, 14, 31)}","{(12, 7, 6)}"
"(14, 31, 24, 0)",1,"{(24, 14, 31)}","{(12, '?', 10)}"
"(14, 31, 43, 0)",5,"{(43, 14, 31)}","{('?', '?', 6)}"
"(14, 33, 7, 0)",12,"{(33, 14, 7)}","{(8, '?', '?')}"
"(14, 36, 10, 0)",4,"{(10, 36, 14)}","{(4, '?', 6)}"
"(14, 36, 21, 0)",1,"{(36, 21, 14)}","{(4, 14, 6)}"
"(14, 36, 22, 0)",5,"{(36, 14, 22)}","{(9, '?', 6)}"
"(14, 36, 4, 0)",1,"{(36, 4, 14)}","{(9, 2, 6)}"
"(14, 36, 41, 0)",1,"{(41, 36, 14)}","{(4, 4, 6)}"
"(14, 36, 43, 0)",3,"{(43, 36, 14)}","{('?', '?', 6)}"
"(14, 36, 44, 0)",4,"{(36, 14, 44)}","{(4, '?', 6)}"
"(14, 36, 48, 0)",4,"{(48, 36, 14)}","{(9, '?', 6)}"
"(14, 36, 5, 0)",1,"{(36, 5, 14)}","{(9, 14, 6)}"
"(14, 36, 7, 0)",1,"{(36, 14, 7)}","{('?', 14, 6)}"
"(14, 36, 8, 0)",1,"{(8, 36, 14)}","{(4, 15, 6)}"
"(14, 4, 22, 0)",1,"{(4, 14, 22)}","{(9, 4, 12)}"
"(14, 4, 23, 0)",14,"{(4, 14, 23)}","{('?', '?', 12)}"
"(14, 4, 29, 0)",6,"{(4, 29, 14)}","{(4, '?', 12)}"
"(14, 4, 4, 0)",4,"{(4, 14)}","{(9, '?', 12)}"
"(14, 4, 43, 0)",24,"{(43, 4, 14)}","{('?', '?', 12)}"
"(14, 4, 44, 0)",1,"{(4, 14, 44)}","{(4, 4, 12)}"
"(14, 4, 7, 0)",7,"{(4, 14, 7)}","{('?', '?', 12)}"
"(14, 41, 12, 0)",6,"{(41, 12, 14)}","{('?', '?', 9)}"
"(14, 41, 29, 0)",6,"{(41, 29, 14)}","{('?', '?', '?')}"
"(14, 41, 41, 0)",10,"{(41, 14)}","{('?', '?', 9)}"
"(14, 41, 44, 0)",15,"{(41, 44, 14)}","{('?', '?', 9)}"
"(14, 41, 47, 0)",2,"{(41, 14, 47)}","{(5, '?', 9)}"
"(14, 44, 12, 0)",4,"{(44, 12, 14)}","{('?', '?', 9)}"
"(14, 44, 16, 0)",1,"{(16, 44, 14)}","{(5, '?', 9)}"
"(14, 44, 29, 0)",16,"{(44, 29, 14)}","{('?', '?', '?')}"
"(14, 44, 40, 0)",9,"{(40, 44, 14)}","{('?', '?', '?')}"
"(14, 44, 41, 0)",1,"{(41, 44, 14)}","{(0, 14, 9)}"
"(14, 44, 44, 0)",23,"{(44, 14)}","{('?', '?', 9)}"
"(14, 44, 47, 0)",6,"{(44, 14, 47)}","{(5, '?', 9)}"
"(14, 44, 48, 0)",3,"{(48, 44, 14)}","{(5, '?', 9)}"
"(14, 44, 7, 0)",5,"{(44, 14, 7)}","{('?', '?', 9)}"
"(14, 45, 23, 0)",2,"{(45, 14, 23)}","{('?', 0, 9)}"
"(14, 48, 22, 0)",6,"{(48, 14, 22)}","{(9, '?', '?')}"
"(14, 48, 23, 0)",12,"{(48, 14, 23)}","{('?', '?', 9)}"
"(14, 48, 4, 0)",1,"{(48, 4, 14)}","{(9, 14, 12)}"
"(14, 48, 41, 0)",1,"{(48, 41, 14)}","{(4, 3, 9)}"
"(14, 48, 43, 0)",20,"{(48, 43, 14)}","{('?', '?', 9)}"
"(14, 48, 44, 0)",5,"{(48, 44, 14)}","{(4, '?', '?')}"
"(14, 48, 48, 0)",1,"{(48, 14)}","{(9, 4, 9)}"
"(14, 48, 7, 0)",15,"{(48, 14, 7)}","{('?', '?', '?')}"
"(14, 50, 22, 0)",1,"{(50, 14, 22)}","{(9, 14, 6)}"
"(14, 50, 23, 0)",10,"{(50, 14, 23)}","{('?', '?', 6)}"
"(14, 50, 43, 0)",17,"{(50, 43, 14)}","{('?', '?', 6)}"
"(14, 50, 44, 0)",1,"{(50, 44, 14)}","{(4, '?', 6)}"
"(14, 50, 7, 0)",4,"{(50, 14, 7)}","{('?', '?', 6)}"
"(14, 51, 11, 0)",7,"{(11, 51, 14)}","{('?', '?', 10)}"
"(14, 51, 14, 0)",2,"{(51, 14)}","{('?', '?', 10)}"
"(14, 51, 17, 0)",2,"{(17, 51, 14)}","{(7, '?', 10)}"
"(14, 51, 23, 0)",4,"{(51, 14, 23)}","{('?', '?', 6)}"
"(14, 51, 43, 0)",6,"{(43, 51, 14)}","{('?', '?', 6)}"
"(14, 51, 7, 0)",2,"{(51, 14, 7)}","{('?', '?', 6)}"
"(14, 7, 7, 0)",1,"{(14, 7)}","{(8, 14, 12)}"
"(15, 23, 23, 0)",7,"{(23, 15)}","{('?', '?', 5)}"
"(15, 23, 37, 0)",12,"{(23, 37, 15)}","{('?', '?', 5)}"
"(15, 23, 43, 0)",7,"{(43, 23, 15)}","{('?', '?', 5)}"
"(15, 4, 12, 0)",1,"{(4, 12, 15)}","{('?', 2, 5)}"
"(15, 4, 29, 0)",7,"{(4, 29, 15)}","{(4, '?', 5)}"
"(15, 4, 4, 0)",6,"{(4, 15)}","{(9, '?', 5)}"
"(15, 4, 7, 0)",4,"{(4, 7, 15)}","{('?', '?', 5)}"
"(15, 43, 37, 0)",19,"{(43, 37, 15)}","{('?', '?', 5)}"
"(15, 43, 43, 0)",19,"{(43, 15)}","{('?', '?', 5)}"
"(15, 43, 7, 0)",1,"{(43, 7, 15)}","{('?', 7, 5)}"
"(15, 48, 29, 0)",1,"{(48, 29, 15)}","{(4, 8, 5)}"
"(15, 48, 44, 0)",1,"{(48, 44, 15)}","{(4, 3, 5)}"
"(15, 48, 7, 0)",1,"{(48, 7, 15)}","{('?', 8, 5)}"
"(15, 7, 43, 0)",4,"{(43, 7, 15)}","{('?', '?', 5)}"
"(15, 7, 7, 0)",4,"{(7, 15)}","{('?', '?', 5)}"
"(16, 16, 7, 0)",1,"{(16, 7)}","{('?', 11, 5)}"
"(16, 23, 23, 0)",7,"{(16, 23)}","{('?', '?', 5)}"
"(16, 23, 37, 0)",8,"{(16, 37, 23)}","{('?', '?', 5)}"
"(16, 23, 43, 0)",2,"{(16, 43, 23)}","{(12, '?', 5)}"
"(16, 29, 41, 0)",1,"{(16, 41, 29)}","{(0, 1, 5)}"
"(16, 29, 44, 0)",1,"{(16, 44, 29)}","{(13, 1, 5)}"
"(16, 34, 12, 0)",2,"{(16, 34, 12)}","{('?', '?', 5)}"
"(16, 34, 21, 0)",3,"{(16, 34, 21)}","{(4, '?', 5)}"
"(16, 34, 22, 0)",2,"{(16, 34, 22)}","{(9, '?', 5)}"
"(16, 34, 7, 0)",2,"{(16, 34, 7)}","{('?', '?', 5)}"
"(16, 39, 39, 0)",2,"{(16, 39)}","{('?', '?', 5)}"
"(16, 39, 43, 0)",2,"{(16, 43, 39)}","{('?', '?', '?')}"
"(16, 39, 7, 0)",4,"{(16, 7, 39)}","{('?', '?', 5)}"
"(16, 4, 21, 0)",1,"{(16, 4, 21)}","{(4, 9, 5)}"
"(16, 4, 22, 0)",1,"{(16, 4, 22)}","{(9, 9, 5)}"
"(16, 4, 4, 0)",1,"{(16, 4)}","{(9, 9, 5)}"
"(16, 4, 7, 0)",1,"{(16, 4, 7)}","{('?', 9, 5)}"
"(16, 40, 7, 0)",1,"{(16, 40, 7)}","{('?', 12, 5)}"
"(16, 43, 37, 0)",10,"{(16, 43, 37)}","{('?', '?', 5)}"
"(16, 43, 43, 0)",15,"{(16, 43)}","{('?', '?', 5)}"
"(16, 45, 12, 0)",2,"{(16, 12, 45)}","{('?', '?', 5)}"
"(16, 45, 21, 0)",1,"{(16, 21, 45)}","{(4, 1, 5)}"
"(16, 45, 23, 0)",1,"{(16, 45, 23)}","{('?', 1, 5)}"
"(16, 45, 7, 0)",1,"{(16, 45, 7)}","{('?', 11, 5)}"
"(16, 7, 7, 0)",2,"{(16, 7)}","{('?', '?', 5)}"
"(17, 11, 17, 0)",4,"{(17, 11)}","{('?', '?', 1)}"
"(17, 17, 11, 0)",1,"{(17, 11)}","{(15, 8, 1)}"
"(17, 17, 17, 0)",8,"{(17,)}","{('?', '?', 1)}"
"(17, 17, 37, 0)",14,"{(17, 37)}","{('?', '?', 11)}"
"(17, 2, 17, 0)",3,"{(17, 2)}","{('?', '?', '?')}"
"(17, 2, 2, 0)",2,"{(17, 2)}","{('?', '?', 1)}"
"(17, 2, 37, 0)",8,"{(17, 2, 37)}","{('?', '?', 11)}"
"(17, 23, 23, 0)",5,"{(17, 23)}","{(12, '?', 7)}"
"(17, 23, 37, 0)",9,"{(17, 37, 23)}","{('?', '?', 7)}"
"(17, 23, 43, 0)",7,"{(17, 43, 23)}","{('?', '?', 7)}"
"(17, 37, 37, 0)",10,"{(17, 37)}","{('?', '?', 7)}"
"(17, 38, 37, 0)",19,"{(17, 37, 38)}","{('?', '?', 11)}"
"(17, 43, 37, 0)",18,"{(17, 43, 37)}","{('?', '?', 7)}"
"(17, 43, 43, 0)",11,"{(17, 43)}","{('?', '?', 7)}"
"(17, 46, 23, 0)",1,"{(17, 46, 23)}","{(12, 2, 11)}"
"(17, 46, 37, 0)",3,"{(17, 37, 46)}","{('?', '?', 11)}"
"(17, 7, 43, 0)",2,"{(17, 43, 7)}","{(15, '?', 7)}"
"(18, 1, 21, 0)",1,"{(1, 18, 21)}","{(4, 11, 10)}"
"(18, 1, 30, 0)",1,"{(1, 18, 30)}","{('?', 0, 10)}"
"(18, 11, 11, 0)",6,"{(18, 11)}","{('?', '?', 10)}"
"(18, 11, 17, 0)",7,"{(17, 18, 11)}","{('?', '?', 10)}"
"(18, 14, 1, 0)",6,"{(1, 18, 14)}","{('?', '?', 10)}"
"(18, 14, 11, 0)",5,"{(18, 11, 14)}","{('?', '?', 10)}"
"(18, 14, 18, 0)",1,"{(18, 14)}","{('?', 1, 10)}"
"(18, 14, 2, 0)",5,"{(18, 2, 14)}","{('?', '?', 10)}"
"(18, 14, 20, 0)",5,"{(18, 20, 14)}","{(4, '?', 10)}"
"(18, 14, 21, 0)",4,"{(18, 21, 14)}","{(4, '?', 10)}"
"(18, 14, 22, 0)",5,"{(18, 14, 22)}","{(9, '?', 10)}"
"(18, 14, 23, 0)",2,"{(18, 14, 23)}","{('?', 0, 10)}"
"(18, 14, 24, 0)",9,"{(24, 18, 14)}","{('?', '?', 10)}"
"(18, 16, 21, 0)",3,"{(16, 18, 21)}","{(4, '?', 9)}"
"(18, 16, 22, 0)",3,"{(16, 18, 22)}","{(9, '?', 9)}"
"(18, 16, 23, 0)",7,"{(16, 18, 23)}","{('?', '?', 9)}"
"(18, 16, 39, 0)",1,"{(16, 18, 39)}","{('?', 10, 9)}"
"(18, 16, 43, 0)",16,"{(16, 18, 43)}","{('?', '?', 9)}"
"(18, 16, 5, 0)",1,"{(16, 18, 5)}","{(9, 10, 9)}"
"(18, 16, 7, 0)",7,"{(16, 18, 7)}","{('?', '?', 9)}"
"(18, 16, 8, 0)",1,"{(16, 8, 18)}","{(4, 6, 9)}"
"(18, 17, 37, 0)",1,"{(17, 18, 37)}","{(15, 1, 1)}"
"(18, 18, 1, 0)",1,"{(1, 18)}","{(9, 10, 10)}"
"(18, 18, 11, 0)",18,"{(18, 11)}","{('?', '?', 10)}"
"(18, 18, 17, 0)",8,"{(17, 18)}","{('?', '?', 10)}"
"(18, 18, 18, 0)",5,"{(18,)}","{('?', '?', 10)}"
"(18, 18, 2, 0)",8,"{(18, 2)}","{('?', '?', 10)}"
"(18, 18, 22, 0)",2,"{(18, 22)}","{(9, '?', 10)}"
"(18, 18, 24, 0)",4,"{(24, 18)}","{('?', '?', 10)}"
"(18, 2, 2, 0)",1,"{(18, 2)}","{(12, 1, 10)}"
"(18, 22, 10, 0)",1,"{(18, 10, 22)}","{(4, 9, 9)}"
"(18, 22, 21, 0)",1,"{(18, 21, 22)}","{(4, 10, 9)}"
"(18, 22, 22, 0)",1,"{(18, 22)}","{(9, 1, 9)}"
"(18, 22, 23, 0)",1,"{(18, 22, 23)}","{(12, 9, 9)}"
"(18, 22, 44, 0)",1,"{(18, 44, 22)}","{(4, 9, 9)}"
"(18, 23, 23, 0)",1,"{(18, 23)}","{(12, 6, 9)}"
"(18, 25, 12, 0)",4,"{(25, 18, 12)}","{('?', '?', 6)}"
"(18, 25, 16, 0)",3,"{(16, 25, 18)}","{(5, '?', 6)}"
"(18, 25, 19, 0)",7,"{(25, 18, 19)}","{('?', '?', 6)}"
"(18, 25, 41, 0)",3,"{(25, 18, 41)}","{('?', 9, 6)}"
"(18, 25, 44, 0)",2,"{(25, 18, 44)}","{('?', 9, 6)}"
"(18, 25, 8, 0)",14,"{(8, 25, 18)}","{('?', '?', 6)}"
"(18, 28, 23, 0)",2,"{(18, 28, 23)}","{('?', 1, 6)}"
"(18, 29, 12, 0)",5,"{(18, 12, 29)}","{('?', '?', 12)}"
"(18, 29, 16, 0)",1,"{(16, 18, 29)}","{(5, 6, 12)}"
"(18, 29, 19, 0)",5,"{(18, 19, 29)}","{('?', '?', 12)}"
"(18, 29, 39, 0)",3,"{(18, 29, 39)}","{(8, '?', 12)}"
"(18, 29, 4, 0)",1,"{(18, 4, 29)}","{(5, 9, 12)}"
"(18, 29, 41, 0)",2,"{(41, 18, 29)}","{('?', '?', 12)}"
"(18, 29, 44, 0)",4,"{(18, 44, 29)}","{('?', 9, 12)}"
"(18, 29, 7, 0)",7,"{(18, 29, 7)}","{(8, '?', 12)}"
"(18, 29, 8, 0)",10,"{(8, 18, 29)}","{('?', '?', 12)}"
"(18, 33, 39, 0)",5,"{(33, 18, 39)}","{(8, '?', 6)}"
"(18, 33, 7, 0)",6,"{(33, 18, 7)}","{(8, '?', '?')}"
