message,concepts
"(2, 37, 16, 0)","[(11, 3, 3), (11, 15, 5), (11, 8, 5), (11, 15, 5), (11, 3, 3), (11, 8, 3), (11, 3, 3), (11, 3, 3), (11, 8, 5), (11, 3, 3), (11, 15, 5), (11, 8, 3), (11, 15, 5), (11, 3, 3), (11, 8, 3), (11, 8, 3), (11, 8, 5), (11, 15, 5), (11, 8, 5), (11, 8, 5), (11, 8, 5), (11, 8, 3), (11, 15, 5), (11, 8, 3), (11, 8, 7), (11, 8, 5), (11, 8, 3), (11, 8, 3), (11, 15, 5), (11, 3, 3), (11, 8, 5)]"
"(2, 37, 19, 0)","[(15, 5, 1), (15, 5, 1), (6, 5, 1), (6, 5, 3), (6, 7, 5), (1, 7, 5), (1, 13, 5), (15, 6, 1), (1, 7, 5), (1, 7, 5), (6, 6, 3), (6, 13, 5), (6, 7, 3), (15, 15, 5), (15, 7, 3), (11, 5, 5), (6, 7, 5), (1, 6, 3), (15, 13, 5), (15, 7, 3), (6, 6, 1), (15, 5, 3), (6, 5, 3), (15, 5, 5), (1, 7, 3), (15, 6, 1), (15, 6, 3), (6, 5, 1), (1, 6, 5), (15, 7, 1), (6, '?', 5), (1, 13, 5), (15, 7, 3), (6, 6, 5), (15, 13, 5), (15, 6, 3), (6, 13, 1), (15, 6, 5), (11, 5, 7), (6, 13, 5), (15, 6, 1), (15, 5, 5), (15, 15, 5), (1, 13, 3), (1, 7, 1), (1, 6, 1), (15, 6, 3), (1, 13, 1), (6, 6, 5), (1, 7, 5), (15, 6, 1), (6, 13, 3), (15, 6, 5), (6, 7, 5), (6, 5, 3), (6, 6, 5), (6, 13, 1), (1, 13, 5), (1, 5, 1), (15, 5, 5), (15, 6, 5), (6, 7, 3), (1, 7, 5), (11, 7, 5), (15, 5, 1), (6, 13, 5), (6, 13, 3), (6, '?', 5), (1, 7, 1), (1, 6, 1), (6, 5, 5), (15, '?', 5), (1, 6, 1), (1, 6, 1), (1, 7, 3), (15, 13, 1), (1, 6, 3), (15, 7, 3), (6, 5, 3), (1, 6, 5), (15, 7, 1), (1, 7, 5), (1, 5, 3), (6, 6, 1), (6, 13, 5), (6, 13, 3), (6, 7, 3), (6, 6, 1), (15, 5, 3), (15, '?', 3), (15, 13, 5), (6, 13, 5), (6, 13, 3), (6, 13, 3), (15, 13, 5), (6, 5, 3), (15, 7, 1), (6, 6, 1), (6, 5, 1), (15, 13, 1), (6, 13, 1), (1, 6, 5), (6, 5, 1), (1, 6, 3), (6, 6, 1), (15, 13, 5), (1, 6, 3), (6, 6, 3), (1, 7, 1), (6, 13, 1), (1, 6, 1), (6, 13, 5), (6, 13, 3), (15, 6, 3), (6, 6, 3), (6, 13, 3), (1, 7, 1), (1, 7, 1), (15, 7, 3), (1, 5, 3), (6, 5, 5), (15, 5, 5), (15, 5, 1), (1, 7, 3), (15, 5, 5), (1, 5, 1), (15, 5, 5), (1, 7, 1), (6, 7, 5), (15, 13, 5), (6, 7, 3), (1, 5, 5), (6, 5, 5), (15, 13, 5), (6, 5, 5), (6, '?', 3), (6, 6, 1), (6, 13, 3), (6, 5, 1), (6, 7, 5), (1, 13, 5), (1, 13, 3), (1, 13, 5), (15, 6, 5), (15, 6, 1), (15, 5, 1), (15, 6, 1), (15, '?', 1), (15, 13, 1), (6, 5, 3), (15, 6, 5), (6, '?', 3), (1, 7, 3), (1, 7, 5), (6, '?', 3), (1, 13, 3), (15, 5, 5), (15, 6, 3), (15, 5, 5), (6, 5, 5), (1, 13, 5), (6, 6, 3), (1, 5, 3), (1, 13, 3), (15, '?', 5), (15, 6, 5), (6, 13, 3), (1, 6, 1), (6, 6, 5), (6, '?', 5), (1, 7, 3), (1, 5, 5), (1, 13, 1), (15, 15, 5), (6, 6, 1), (1, 13, 1), (6, '?', 3), (15, 6, 1), (15, 7, 3), (6, 5, 1), (15, '?', 5), (15, 7, 1), (6, 6, 1), (15, 15, 5), (1, 6, 5), (1, 5, 3), (6, 7, 5), (1, 13, 3), (1, 13, 1), (15, 7, 3), (6, 6, 3), (15, 7, 1), (15, 7, 1), (1, 5, 1), (1, 5, 5), (15, 5, 3), (6, 13, 1), (6, 13, 3), (1, 13, 3), (1, 13, 5), (11, 7, 5), (15, '?', 5), (6, 7, 3), (11, 7, 3), (1, 5, 5), (6, 7, 3), (1, 5, 1), (1, 13, 3), (1, 13, 3), (6, 5, 3), (15, 6, 5), (1, 5, 5), (15, 6, 5), (1, 5, 1), (1, 6, 3), (1, 13, 1), (1, 7, 3), (6, 6, 5), (6, 13, 5), (15, 5, 3), (6, 13, 1), (15, 5, 5), (1, 13, 5), (15, 7, 1), (1, 6, 5), (6, 7, 5), (1, 6, 5), (6, 6, 3), (15, 6, 3), (1, 7, 3), (15, 5, 3), (6, 5, 5), (6, 6, 3), (15, 5, 3), (15, 7, 3), (1, 13, 1), (15, 13, 1), (1, 7, 1), (6, '?', 3), (6, '?', 5), (6, 6, 5), (6, '?', 7), (1, 13, 1), (6, 6, 3), (1, 6, 3), (1, 5, 1), (15, 5, 1), (1, 5, 5), (15, 6, 3), (1, 5, 5), (6, 6, 1), (1, 5, 3), (1, 6, 5), (15, '?', 3), (1, 5, 1), (6, 6, 3), (15, 5, 3), (1, 5, 3), (1, 6, 3)]"
"(2, 37, 37, 0)","[(15, 8, 3), (1, 15, 3), (15, 8, 3), (1, 8, 5), (6, 15, 1), (15, 8, 5), (6, 3, 3), (1, 3, 1), (1, 8, 1), (15, 8, 3), (1, 15, 3), (6, 8, 5), (15, 3, 3), (1, 3, 3), (6, 8, 3), (15, 8, 3), (15, 15, 1), (6, 8, 5), (1, 3, 5), (6, 8, 3), (1, 3, 5), (15, 8, 3), (1, 3, 1), (1, 3, 1), (6, 15, 1), (1, 3, 3), (6, 8, 1), (6, 8, 5), (15, 3, 5), (6, 3, 5), (1, 3, 1), (1, 8, 3), (15, 3, 3), (15, 3, 1), (1, 15, 3), (6, 3, 1), (6, 15, 1), (15, 3, 5), (6, 3, 3), (1, 8, 5), (1, 3, 3), (6, 3, 1), (6, 8, 3), (15, 3, 5), (15, 3, 1), (15, 15, 1), (15, 3, 1), (1, 8, 5), (1, 8, 3), (1, 8, 5), (6, 15, 1), (1, 8, 5), (1, 8, 3), (1, 3, 1), (6, 3, 1), (6, 8, 3), (6, 3, 3), (15, 15, 1), (6, 3, 3), (6, 8, 1), (1, 3, 1), (15, 15, 1), (6, 8, 3), (6, 3, 1), (6, 8, 5), (15, 15, 1), (15, 3, 5), (1, 8, 5), (1, 3, 5), (6, 3, 3), (1, 3, 5), (1, 15, 3), (6, 8, 3), (6, 8, 1), (1, 15, 3), (6, 3, 1), (15, 3, 1), (15, 15, 5), (6, 15, 1), (15, 8, 5), (15, 15, 1), (1, 15, 3), (1, 15, 3), (15, 3, 5), (6, 15, 1), (6, 8, 5), (15, 3, 1), (1, 8, 1), (15, 3, 3), (1, 3, 1), (15, 3, 1), (1, 3, 5), (6, 3, 1), (15, 3, 5), (6, 15, 1), (1, 15, 3), (6, 3, 5), (6, '?', 3), (6, 15, 1), (15, 3, 1), (15, 15, 1), (1, 3, 1), (1, 8, 3), (6, 3, 1), (6, 3, 5), (1, 8, 1), (1, 3, 1), (6, 8, 5), (1, 8, 1), (15, 15, 1), (15, 8, 5), (1, 3, 3), (6, 3, 1), (1, 3, 3), (6, 8, 1), (1, 8, 3), (15, 3, 3), (6, 15, 1), (1, 8, 3), (15, 8, 3), (15, 3, 1), (6, 8, 3), (15, 8, 5), (15, 8, 3), (15, 8, 5), (1, 8, 5), (1, 8, 1), (6, 8, 5), (6, 3, 3), (15, 3, 3), (6, 8, 1), (15, 3, 3), (6, 3, 1), (1, 15, 3), (1, 3, 3), (6, 8, 5), (6, 3, 5), (15, 3, 3), (1, 3, 5), (6, 3, 5), (1, 8, 3), (15, 15, 5), (6, 15, 1), (15, 8, 3), (1, 3, 3), (6, 8, 3), (1, 8, 5), (1, 3, 3), (15, 3, 5), (6, 3, 3), (1, 15, 3), (6, 8, 1), (1, 3, 3), (6, 8, 1), (6, 8, 1), (15, 8, 5), (15, 3, 5), (6, 8, 5), (15, 3, 3), (1, 8, 3), (6, 3, 3), (1, 8, 1)]"
"(2, 38, 43, 0)","[(11, 8, 7), (11, 15, 9)]"
"(2, 39, 15, 0)","[(6, 10, 3), (6, 10, 7), (15, 10, 3)]"
"(2, 39, 39, 0)","[(6, 10, 3)]"
"(2, 39, 40, 0)","[(6, 10, 3)]"
"(2, 40, 10, 0)","[(1, '?', 9), (15, '?', 9), (1, '?', 9), (1, '?', 9), (6, '?', 7), (15, '?', 9), (6, '?', 9), (1, '?', 7), (6, '?', 9), (1, '?', 9), (15, '?', 9), (1, '?', 9), (6, '?', 9), (6, '?', 9), (6, '?', 7), (1, '?', 9), (1, '?', 9), (1, '?', 7), (1, '?', 7), (1, '?', 7), (6, '?', 9), (1, '?', 9), (15, '?', 9), (1, '?', 9), (6, '?', 7), (6, '?', 9), (6, '?', 7), (15, '?', 9)]"
"(2, 40, 15, 0)","[(15, 10, 7)]"
"(2, 40, 16, 0)","[(9, '?', 3), (11, '?', 3), (11, '?', 7), (9, '?', 3), (11, '?', 7), (9, '?', 3), (11, '?', 5), (11, '?', 5), (11, '?', 7), (9, '?', 3), (9, '?', 3), (11, '?', 5), (11, '?', 3), (11, '?', 7), (11, '?', 3), (11, '?', 3), (11, '?', 5), (11, '?', 7), (11, '?', 3), (11, '?', 7), (11, '?', 3), (11, '?', 3), (11, '?', 3), (9, '?', 3), (11, '?', 5), (11, '?', 5), (11, '?', 5)]"
"(2, 40, 19, 0)","[(15, '?', 5)]"
"(2, 40, 37, 0)","[(15, '?', 3), (1, '?', 5), (15, '?', 5), (6, '?', 5), (1, '?', 1), (15, '?', 1), (1, '?', 1), (1, '?', 5), (1, '?', 5), (15, '?', 3), (1, '?', 5), (1, '?', 1), (15, '?', 5), (1, '?', 1), (1, '?', 1), (6, '?', 5), (15, '?', 3), (6, '?', 5), (15, '?', 1), (15, '?', 1), (1, '?', 1), (1, '?', 1), (1, '?', 5), (15, '?', 1), (6, '?', 5), (1, '?', 1), (1, '?', 5), (15, '?', 1), (6, '?', 3)]"
"(2, 40, 43, 0)","[(9, '?', 7), (11, '?', 9), (11, '?', 9), (11, '?', 7), (11, '?', 9), (11, '?', 9)]"
"(2, 43, 19, 0)","[(11, 7, 9), (11, 7, 7), (11, 13, 7), (11, 13, 7), (11, 7, 9), (11, 13, 9), (11, 13, 7), (11, 13, 9), (11, 7, 9), (11, 7, 9), (11, 13, 9), (11, 7, 7), (11, 13, 7), (11, 5, 7), (11, 5, 9), (11, 13, 9), (11, 5, 7), (11, 7, 9), (11, 5, 9), (11, 13, 7), (11, 5, 7), (11, 5, 9), (11, 6, 9), (11, 13, 9), (11, 7, 9), (11, 5, 9), (11, 5, 7), (11, 5, 7), (11, 13, 7), (11, 13, 9), (11, 7, 9), (11, 6, 9), (11, 13, 9), (11, 5, 9), (11, 6, 9), (11, 13, 9), (11, 7, 9), (11, 5, 9), (11, 5, 9), (11, 13, 7), (11, 5, 9), (11, 7, 7), (11, 5, 7), (11, 5, 7), (11, 7, 7), (11, 7, 7), (11, 5, 9), (11, 5, 9)]"
"(2, 43, 43, 0)","[(11, 15, 7), (11, 15, 9), (11, 15, 7), (11, 3, 9), (11, 3, 7), (11, 8, 9), (11, 3, 9), (11, 8, 7), (11, 8, 7), (11, 15, 7), (11, 3, 9), (11, 8, 9), (11, 3, 9), (11, 8, 7), (11, 15, 9), (11, 8, 7), (11, 15, 7), (11, 15, 9), (11, 8, 9), (11, 3, 7), (11, 3, 7), (11, 15, 9), (11, 3, 9), (11, 8, 9), (11, 8, 7), (11, 3, 7), (11, 8, 9), (11, 15, 9), (11, 8, 9), (11, 15, 7), (11, 15, 9), (11, 8, 9), (11, 15, 7), (11, 3, 7), (11, 3, 7), (11, 15, 7), (11, 8, 9), (11, 15, 7), (11, 3, 9), (11, 8, 9), (11, 8, 9), (11, 3, 9), (11, 8, 7), (11, 15, 9)]"
"(3, 8, 8, 0)","[(11, 0, 13)]"
"(3, 9, 8, 0)","[(11, 1, 10)]"
"(3, 9, 41, 0)","[(11, 12, 10), (11, 12, 10), (11, 12, 10)]"
"(3, 15, 15, 0)","[(6, 10, 13), (6, 10, 11), (1, 10, 11), (1, 10, 11), (6, 10, 11), (6, 10, 13), (1, 10, 13), (6, 10, 13), (15, 10, 10), (1, 10, 11), (15, 10, 10), (15, 10, 10), (1, 10, 11), (6, 10, 11), (1, 10, 13), (6, 10, 11), (15, 10, 10), (6, 10, 13), (1, 10, 11), (1, 10, 13), (6, 10, 11), (1, 10, 13), (1, 10, 11), (6, 10, 11), (6, 10, 13), (6, 10, 11), (1, 10, 13), (6, 10, 13), (6, 10, 13), (6, 10, 13), (1, 10, 13), (15, 10, 10), (1, 10, 11), (15, 10, 10), (6, 10, 11), (1, 10, 13), (15, 10, 10)]"
"(3, 15, 40, 0)","[('?', 10, 10), ('?', 10, 10), ('?', 10, 10), ('?', 10, 13), ('?', 10, 11), ('?', 10, 11), ('?', 10, 13), ('?', 10, 11), ('?', 10, 11), ('?', 10, 11), ('?', 10, 11), ('?', 10, 11), ('?', 10, 13), ('?', 10, 10)]"
"(3, 22, 40, 0)","[('?', 10, 10), ('?', 10, 10), ('?', 10, 13), ('?', 10, 13), ('?', 10, 11), ('?', 10, 13), ('?', 10, 11), ('?', 10, 10), ('?', 10, 13)]"
"(3, 23, 8, 0)","[(11, 0, 13)]"
"(3, 23, 20, 0)","[('?', 0, 10)]"
"(3, 24, 3, 0)","[(15, 12, 10), (1, 12, 11), (1, 12, 13), (15, 9, 10), (15, 9, 10), (6, 12, 11), (15, 9, 11), (6, 12, 10), (6, 9, 11), (6, 9, 11), (15, 9, 10), (15, 12, 10), (6, 12, 11), (6, 12, 11), (1, 9, 13), (6, 9, 11), (6, 12, 11), (1, 12, 11), (15, 9, 10), (6, 9, 10), (1, 12, 10), (15, 12, 10), (1, 12, 11), (1, 12, 11), (1, 12, 13), (15, 9, 10), (1, 12, 10), (1, 12, 13), (6, 12, 10), (15, 12, 10), (6, 9, 11), (6, 12, 10), (1, 9, 13), (15, 12, 10), (6, 9, 11), (6, 9, 10), (6, 12, 10), (6, 12, 10), (6, 12, 13), (15, 9, 10), (15, 9, 10), (1, 9, 13), (6, 12, 10), (6, 9, 10), (1, 12, 10), (1, 9, 13), (6, 9, 10), (1, 12, 10), (6, 9, 10), (1, 12, 13), (6, 9, 11), (15, 9, 11), (6, 9, 11), (15, 9, 10), (6, 12, 10), (1, 9, 13), (15, 9, 11), (15, 9, 11), (6, 12, 10), (1, 9, 13), (6, 9, 10), (15, 12, 10), (6, 12, 13), (1, 9, 13), (15, 12, 10), (6, 9, 10), (1, 12, 11), (6, 12, 13), (1, 9, 13), (15, 9, 11), (6, 12, 13), (1, 12, 10), (15, 12, 10), (6, 9, 10), (6, 12, 13), (6, 12, 11), (15, 9, 11), (6, 12, 11), (6, 9, 11), (15, 9, 11), (6, 9, 10), (6, 12, 11), (6, 12, 13), (6, 12, 13), (15, 9, 11), (1, 12, 10), (1, 12, 11), (1, 12, 11)]"
"(3, 24, 8, 0)","[(11, 1, 13), (11, 1, 11), (11, 1, 13), (11, 14, 13), (11, 1, 11), (11, 1, 13), (11, 1, 13), (11, 14, 13), (11, 1, 11), (11, 1, 11), (11, 14, 11), (11, 1, 11), (11, 1, 13), (11, 14, 11), (11, 14, 11), (11, 14, 11), (11, 14, 13), (11, 14, 13), (11, 14, 11), (11, 1, 11), (11, 1, 11), (11, 1, 13), (11, 1, 11), (11, 14, 13), (11, 14, 13), (11, 1, 13), (11, 14, 11), (11, 14, 11), (11, 14, 13), (11, 1, 13), (11, 14, 13), (11, 1, 13)]"
"(3, 24, 20, 0)","[('?', 1, 13), ('?', 14, 10), ('?', 14, 10), ('?', 14, 10), ('?', 1, 11), ('?', 1, 13), ('?', 1, 13), ('?', 14, 10), ('?', 1, 11), ('?', 1, 13), ('?', 1, 13), ('?', 1, 13), ('?', 14, 10), ('?', 1, 11), ('?', 14, 10), ('?', 1, 13), ('?', 1, 11), ('?', 1, 11), ('?', 1, 11), ('?', 14, 10), ('?', 1, 13), ('?', 1, 11), ('?', 1, 11), ('?', 14, 10), ('?', 1, 13)]"
"(3, 24, 24, 0)","[(6, 12, 11)]"
"(3, 24, 34, 0)","[(15, 1, 10), (15, 1, 13)]"
"(3, 24, 40, 0)","[('?', 9, 10), ('?', 12, 11), ('?', 9, 10), ('?', 9, 10), ('?', 9, 13), ('?', 9, 13), ('?', 12, 10), ('?', 9, 11), ('?', 9, 11), ('?', 9, 13), ('?', 9, 10), ('?', 12, 11), ('?', 12, 10), ('?', 12, 11), ('?', 12, 13), ('?', 12, 11), ('?', 12, 13), ('?', 9, 11), ('?', 9, 13), ('?', 12, 13), ('?', 12, 10), ('?', 12, 11), ('?', 12, 11), ('?', 9, 13), ('?', 9, 10), ('?', 9, 10), ('?', 12, 13), ('?', 9, 10), ('?', 12, 10), ('?', 12, 13), ('?', 12, 11), ('?', 12, 13), ('?', 12, 13), ('?', 12, 10), ('?', 9, 13)]"
"(3, 24, 41, 0)","[(11, 12, 11), (11, 12, 13), (11, 12, 13), (11, 12, 10), (11, 12, 11), (11, 12, 13), (11, 9, 11), (11, 9, 10), (11, 9, 11), (11, 12, 13), (11, 9, 11), (11, 9, 10), (11, 12, 11), (11, 9, 11), (11, 9, 11), (11, 12, 11), (11, 12, 13), (11, 12, 11), (11, 12, 11), (11, 9, 10), (11, 9, 11), (11, 9, 10), (11, 9, 11), (11, 9, 11), (11, 12, 11), (11, 9, 10), (11, 9, 11), (11, 12, 11), (11, 9, 10), (11, 12, 13), (11, 9, 11), (11, 12, 13), (11, 9, 10), (11, 12, 13), (11, 9, 10)]"
"(3, 24, 47, 0)","[(6, 14, 11), (1, 1, 11), (1, 14, 13), (1, 14, 13), (1, 1, 13), (6, 1, 10), (1, 1, 11), (1, 14, 10), (1, 14, 11), (6, 14, 13), (1, 14, 11), (1, 14, 13), (1, 14, 11), (1, 1, 11), (1, 1, 10), (6, 14, 11), (6, 14, 13), (1, 14, 13), (15, 14, 10), (15, 1, 10), (6, 14, 13), (6, 1, 11), (15, 1, 10), (1, 1, 13), (1, 14, 10), (1, 1, 13), (15, 14, 10), (6, 14, 13), (6, 14, 13), (6, 14, 11), (6, 14, 10), (1, 1, 10), (6, 1, 10), (6, 1, 10), (1, 14, 13), (6, 14, 13), (15, 1, 10), (15, 14, 11), (1, 1, 10), (15, 14, 11), (6, 1, 10), (15, 1, 10), (6, 14, 11), (1, 1, 13), (15, 1, 10), (6, 14, 13), (6, 14, 11), (15, 14, 11), (15, 14, 10), (15, 14, 10), (6, 1, 11), (6, 14, 11), (1, 14, 10), (15, 1, 13), (1, 1, 13), (6, 1, 11), (6, 14, 11), (6, 1, 10), (1, 14, 13), (15, 1, 13), (15, 14, 10), (6, 14, 11), (1, 1, 11), (6, 14, 10), (15, 1, 13), (6, 14, 10), (15, 14, 10), (15, 1, 10), (1, 1, 11), (1, 14, 10), (6, 1, 10), (1, 1, 10), (15, 14, 10), (6, 14, 11), (6, 1, 10), (1, 14, 11), (1, 1, 10), (15, 14, 10), (15, 1, 10), (1, 14, 10), (6, 1, 10), (1, 14, 13), (6, 14, 10), (1, 14, 13), (6, 14, 10), (1, 1, 11), (6, 14, 10), (1, 1, 13), (1, 14, 10), (6, 14, 10), (15, 14, 11), (1, 14, 10), (6, 14, 13), (1, 1, 10), (6, 1, 11), (15, 14, 10)]"
"(3, 34, 20, 0)","[('?', 0, 13), ('?', 0, 11), ('?', 0, 13), ('?', 0, 10), ('?', 0, 10), ('?', 0, 13)]"
"(3, 34, 31, 0)","[('?', 0, 11), ('?', 0, 13), ('?', 0, 10), ('?', 0, 11), ('?', 0, 11), ('?', 0, 11), ('?', 0, 13)]"
