message,concepts
"(2, 25, 22, 0)","[(1, 0, 6), (1, 0, 5), (1, 0, 4), (1, 0, 6), (1, 0, 4), (1, 0, 4), (1, 0, 4), (1, 3, 4), (1, 4, 5), (1, 3, 4), (1, 0, 6), (1, 4, 5), (1, 3, 6), (1, 3, 4), (1, 4, 6), (1, 4, 6), (1, 3, 4), (1, 0, 6), (1, 3, 4), (1, 0, 5), (1, 0, 6), (1, 4, 5), (1, 4, 5), (1, 4, 6), (1, 3, 4), (1, 0, 4), (1, 4, 5), (1, 0, 4), (1, 4, 5), (1, 4, 5), (1, 4, 5), (1, 4, 5), (1, 3, 6), (1, 0, 6), (1, 0, 4)]"
"(2, 25, 23, 0)","[(1, 3, 6), (1, 3, 6)]"
"(2, 25, 24, 0)","[(1, 3, 3), (1, 3, 3), (1, 4, '?'), (1, 4, '?'), (1, 3, 3)]"
"(2, 25, 25, 0)","[(1, 4, 3), (1, 0, 3), (1, 3, 3), (1, 4, 3), (1, 3, 3), (1, 4, 3), (1, 4, 3), (1, 0, 3), (1, 3, 3), (1, 0, 3), (1, 4, 3)]"
"(2, 27, 9, 0)","[(1, 6, 6)]"
"(2, 27, 27, 0)","[(1, 7, '?'), (1, 6, '?'), (1, 6, '?'), (1, 6, 6), (1, 6, 6), (1, 6, '?'), (1, 6, 6), (1, 6, 6), (1, 6, 6), (1, 6, '?')]"
"(4, 4, 4, 0)","[(5, '?', 5), (5, '?', 5), (5, '?', 4), (5, '?', 6), (5, '?', 5), (5, '?', 6), (5, '?', 4), (5, '?', 6), (5, '?', 6), (5, '?', 6), (5, '?', 5), (5, '?', 6), (5, '?', 4)]"
"(4, 5, 7, 0)","[(5, 5, 6), (5, '?', 6)]"
"(4, 5, 11, 0)","[(5, 5, 6)]"
"(5, 2, 5, 0)","[(6, 1, 3), (6, 1, 3), (6, 1, 4), (6, 1, 3), (6, 1, 4), (6, 7, 6), (6, 7, 6), (6, 1, 4), (6, 1, 3), (6, 7, 6)]"
"(5, 2, 15, 0)","[(6, 1, 4)]"
"(5, 2, 17, 0)","[(6, 7, 3)]"
"(5, 5, 2, 0)","[(6, 1, 5), (6, 1, 5), (6, 1, 5), (6, 7, 6), (6, 1, 4), (6, 7, 5), (6, 1, 5), (6, 6, 5), (6, 1, 5), (6, 6, 5), (6, 7, 6), (6, '?', 5), (6, 1, 5), (6, 6, 5), (6, 7, 5), (6, 6, 6), (6, 7, 6), (6, 7, 6), (6, 7, 6), (6, 1, 4), (6, 7, '?')]"
"(5, 5, 5, 0)","[(6, 1, 6), (6, 1, 6), (6, 1, 5), (6, 7, 6), ('?', 1, 6)]"
"(5, 5, 7, 0)","[('?', 7, 5), ('?', 7, 5), ('?', 1, 5), ('?', 1, 6), ('?', 7, 4), ('?', 7, 5), ('?', 1, 6), ('?', 7, 5), ('?', 7, 5), (6, 6, 5), (6, 1, 6), ('?', 1, 5), ('?', 1, 5), ('?', 7, 5), ('?', 1, 5), ('?', 1, 6), ('?', 1, 4)]"
"(5, 5, 8, 0)","[(6, 5, 4)]"
"(5, 5, 9, 0)","[('?', 1, '?'), ('?', 1, '?'), ('?', 1, '?'), ('?', 1, '?'), ('?', 1, '?'), ('?', 1, '?'), ('?', 1, '?'), ('?', 1, '?'), ('?', 1, '?'), ('?', 1, 4), ('?', 1, '?')]"
"(5, 5, 10, 0)","[(6, 7, '?'), (6, 7, 5), (6, 7, 5), (6, 7, '?'), (6, 1, 6), (6, 7, '?'), (6, 7, '?'), (6, 5, '?'), (6, 7, 6), (6, 7, 5), (6, 5, '?')]"
"(5, 5, 11, 0)","[(5, 1, 6), (5, 1, 6), (5, 1, 6), (5, 1, 5), (5, 1, 5), (5, 1, 5), (5, 1, 6), (5, 1, 5), (5, 7, 5), (5, 1, 5), (5, 1, 6), (5, 7, 5), (5, 7, 6), (5, 1, 6), (5, 1, 5), (5, 7, 5), (5, 1, 6), (5, 1, 5), (5, 1, 5), (5, 7, 5), (5, 1, 6), (5, 7, '?')]"
"(5, 5, 13, 0)","[(6, 7, '?'), (6, '?', '?'), (6, '?', '?'), (6, '?', '?'), (6, 1, 3), (6, 1, 3), (6, '?', 4)]"
"(5, 5, 14, 0)","[(6, 1, 6), (7, 7, 4), ('?', 1, 5)]"
"(5, 5, 15, 0)","[(6, 1, '?'), (6, 7, '?'), (6, '?', 5), (6, '?', '?'), (6, '?', 4), (6, 6, '?'), (6, 5, '?'), (6, 1, '?'), (6, '?', 4), (6, '?', '?'), (6, 1, 4), (6, '?', 5), (6, '?', 5), (6, '?', 5), (6, 5, '?')]"
"(5, 5, 17, 0)","[(6, 5, 4), (6, 7, 3), (6, 5, 4), (6, 6, 5), (6, '?', 5), (6, '?', 5), (6, 6, 6), (6, '?', 4), (6, '?', 5), (6, 1, 3), (6, 5, 4), (6, 5, 4), (6, '?', 4), (6, '?', 5), (6, 6, 6), (6, 6, 6), (6, 7, 3), (6, 1, 3), (6, '?', 4), (6, 6, 5)]"
"(5, 5, 27, 0)","[('?', 7, '?'), ('?', 7, '?'), ('?', 7, '?'), ('?', 7, '?'), ('?', 7, '?'), ('?', 7, '?'), ('?', 7, '?')]"
"(5, 7, 5, 0)","[('?', 7, 4), ('?', 7, 4), ('?', 7, 6), ('?', 1, 4), ('?', 7, 6), ('?', 1, 6), ('?', 7, 6), ('?', 1, 6), ('?', 7, 4), ('?', 7, 4), ('?', 1, 4), ('?', 7, 5), (5, 7, 5), ('?', 7, 5), ('?', 1, 4), ('?', 7, 6), ('?', 1, 6), ('?', 7, 4), ('?', 7, 6), ('?', 7, 5), ('?', 7, 5), ('?', 7, 4), ('?', 1, 4), ('?', 1, 4), ('?', 7, 6)]"
"(5, 7, 7, 0)","[('?', '?', 4), ('?', '?', 6), ('?', '?', 4), ('?', '?', 6), ('?', '?', 6), ('?', '?', 4), ('?', '?', 5), ('?', 1, 4), ('?', '?', 5), ('?', '?', 6), ('?', '?', 6), ('?', '?', 6), ('?', '?', 5), ('?', '?', 6), ('?', '?', 4), ('?', '?', 4), ('?', '?', 5)]"
"(5, 7, 11, 0)","[(5, 7, 4), (5, 7, 4), (5, 7, 4), (5, 7, 6), (5, 7, 4), (5, 7, 4), (5, 7, 4), (5, 7, 6), (5, 7, 6), (5, 7, 5), (5, 7, 6), (5, 7, 4)]"
"(5, 8, 8, 0)","[(2, 5, 7), (4, 6, 7), (4, 6, 7), (4, 5, 7), (2, 6, 7)]"
"(5, 8, 24, 0)","[(2, '?', 7), (2, '?', 7), (2, '?', 7), (4, 6, 7), (2, 5, 7), (2, 6, 7)]"
"(5, 9, 5, 0)","[(7, 1, '?'), (7, 7, '?'), (7, 7, '?'), (7, 1, '?'), (7, 7, '?'), (7, 7, '?'), (7, 1, '?'), (7, 1, '?'), (7, 1, '?'), (7, 1, '?'), (7, 1, '?'), (7, 7, '?')]"
"(5, 9, 9, 0)","[(7, 6, '?'), (7, 6, '?'), (7, 5, '?'), (7, 6, '?'), (7, 5, '?'), (7, 5, '?'), (7, 7, '?'), (7, 6, '?'), (7, 6, '?'), (7, 5, '?')]"
"(5, 9, 13, 0)","[(7, 6, 7), (7, 5, 7), (7, 5, 7), (7, 6, '?'), (7, 6, 7), (7, 6, 7), (7, 6, 7)]"
"(5, 9, 14, 0)","[(7, 6, 6), (7, 6, 6), (7, 6, 6)]"
"(5, 9, 23, 0)","[(7, 5, 7), (7, 6, 7), (7, 5, 7), (7, 6, 7), (7, 6, 7), (7, 6, 7)]"
"(5, 10, 2, 0)","[(2, 5, 7)]"
"(5, 10, 8, 0)","[(2, 5, 7)]"
"(5, 10, 13, 0)","[(2, 5, 7)]"
"(5, 10, 15, 0)","[(2, 5, 7), (6, 5, '?')]"
"(5, 10, 24, 0)","[(2, 5, 7), (2, 5, 7), (2, 6, 7)]"
"(5, 10, 27, 0)","[(6, 6, 1)]"
"(5, 11, 2, 0)","[(5, 7, 4)]"
"(5, 11, 4, 0)","[(5, 7, '?'), (5, 7, '?')]"
"(5, 11, 5, 0)","[(5, 7, 5), (5, 7, '?')]"
"(5, 13, 9, 0)","[(7, 7, 7), (7, 7, 7), (7, 1, 7), (7, 1, 7), (7, 1, 7), (7, 1, 7), (7, 7, 7), (7, 1, 7), (7, 7, 7), (7, 1, 7), (7, 5, 7), (7, 7, 7), (7, 7, 7), (7, 7, 7), (7, 7, 7), (7, 1, 7), (7, 1, 7), (7, 7, 7), (7, 5, 7)]"
"(5, 13, 11, 0)","[(7, 1, 7), (7, 5, 7), (7, 1, 7)]"
"(5, 13, 13, 0)","[(6, '?', 1), ('?', 4, '?'), (6, '?', 1)]"
"(5, 13, 15, 0)","[(6, '?', 7), (6, 7, 7), (6, '?', 7), (6, 5, 7), (6, '?', 7), (6, 5, 7), (6, '?', 7), (6, 7, 7), (6, 6, 7), (6, 5, 7), (6, '?', 1), (6, 7, 7), (6, 5, 7), (6, 5, 7), (6, 7, 7), (6, 7, 7), (6, 5, 7), (6, 7, 7), (6, 5, 7), (6, 5, 7), (6, 7, 7), (6, '?', 7), (6, 6, 7), (6, '?', 7), (6, '?', 7)]"
"(5, 13, 24, 0)","[(2, 1, 7), (2, 1, 7)]"
"(5, 13, 27, 0)","[('?', 7, 7), ('?', 1, 7), (6, 6, 7), ('?', 1, 7), ('?', 1, 7), (1, '?', 7), ('?', 1, 7), (6, 5, 7), ('?', 7, 7), (1, '?', 7), ('?', 5, 7), ('?', '?', 7), ('?', 7, 7), (1, '?', 7), (6, 6, 7), ('?', 7, 7), ('?', 7, 7), (6, 2, 7), ('?', 1, 7), ('?', 7, 7), ('?', 7, 7), (6, 6, 7), ('?', '?', 7), ('?', '?', 7), (1, '?', 7), ('?', 1, 7), (6, 6, 7), ('?', 6, 7), ('?', 5, 7), ('?', '?', 7)]"
"(5, 14, 5, 0)","[('?', 1, 6), ('?', 1, 5), (7, 7, 5), (7, 7, 5), (7, 1, 4), (7, 1, 5), (7, 7, 5), (7, 7, 5), (7, 1, 5), (7, 7, 4), (7, 7, 5), (7, 7, 4), ('?', 1, 5), ('?', 1, 6)]"
"(5, 14, 9, 0)","[(7, 6, 6), (7, 6, 6), (7, 7, 4), (7, '?', 4), (7, 1, 4), (7, 1, 5), (7, '?', 6)]"
"(5, 14, 14, 0)","[(7, '?', 5)]"
"(5, 15, 5, 0)","[(6, 6, '?'), (6, 6, '?'), (6, '?', '?')]"
"(5, 15, 10, 0)","[(6, 5, '?'), (6, 6, '?')]"
"(5, 15, 13, 0)","[(6, '?', 1), (6, 1, '?'), (6, 1, 1), (6, 1, 1)]"
"(5, 15, 15, 0)","[(6, 7, 1), (6, 1, '?'), (6, 1, '?'), (6, 6, '?'), (6, 1, '?')]"
"(5, 15, 24, 0)","[(6, 1, '?')]"
"(5, 15, 27, 0)","[(6, 6, '?')]"
"(5, 16, 27, 0)","[(5, 7, 7), (5, 7, 7), (5, 7, 7)]"
"(5, 17, 2, 0)","[(6, 2, 5), (6, 2, 6), (6, 2, 4), (6, 2, 6), (6, 5, 4), (6, 2, 6), (6, 2, 6), (6, 2, 6), (6, 2, 4), (6, 2, 6), (6, 5, 4), (6, 2, 6), (6, 2, 6), (6, 2, 6), (6, 2, 4), (6, 2, 5), (6, 2, 4), (6, 6, 6)]"
"(5, 17, 5, 0)","[(6, 6, 6), (6, 7, 3)]"
"(5, 17, 8, 0)","[(6, 2, '?'), (6, 2, 3), (6, 2, '?'), (6, 2, 5), (6, 2, '?'), (6, 2, 3), (6, 2, 3), (6, 2, '?'), (6, 2, 4), (6, 2, 4), (6, 2, 5), (6, 2, 5), (6, 2, 4), (6, 2, 5)]"
"(5, 17, 10, 0)","[(6, 6, 5), (6, 7, 3)]"
"(5, 17, 15, 0)","[(6, 6, 3), (6, 7, 3)]"
"(5, 17, 17, 0)","[(6, 6, 3), (6, '?', 3), (6, 5, 3), (6, 5, '?'), (6, '?', 3), (6, 6, 3), (6, 6, 3), (6, 6, 3), (6, 6, 3), (6, 5, 3), (6, '?', 3), (6, 2, 5), (6, '?', 3), (6, 2, 3), (6, 5, 3), (6, 7, 3), (6, 2, 3), (6, 2, 3), (6, 2, 5)]"
"(5, 17, 25, 0)","[(6, '?', 3)]"
"(5, 23, 27, 0)","[(5, 7, 7)]"
"(5, 24, 5, 0)","[(2, 1, 7)]"
