message,concepts
"(3, 8, 8, 0)","[(3, 2, 2)]"
"(3, 8, 13, 0)","[(3, 2, 2)]"
"(3, 9, 4, 0)","[(3, 3, 1), (3, 3, 1), (3, 3, 1)]"
"(3, 9, 7, 0)","[(3, 3, '?')]"
"(3, 9, 11, 0)","[(3, 3, '?')]"
"(3, 10, 2, 0)","[(3, 0, 3)]"
"(3, 10, 10, 0)","[(3, 3, 3)]"
"(3, 10, 13, 0)","[(3, 2, 3), (3, 2, 3), (3, 2, 3)]"
"(3, 11, 9, 0)","[(3, 3, '?')]"
"(3, 13, 13, 0)","[(3, 2, 3), (3, 2, '?'), (3, 2, 3), (3, 2, 3), (3, 2, '?'), (3, 2, 1), (3, 2, 2), (3, 2, '?'), (3, 2, 0), (3, 2, 3), (3, 2, 3), (3, 2, 2), (3, 2, 3), (3, 2, 3), (3, 2, '?'), (3, 2, 2), (3, 2, 0), (3, 2, 1), (3, 2, 0), (3, 2, 1), (3, 2, '?')]"
"(4, 2, 2, 0)","[(2, 0, 1), ('?', 0, 1), (0, 0, 1), ('?', 0, 1), (2, 0, 1), (2, 0, 1), (0, 0, 1), (2, 0, 1), ('?', 0, 1), (2, 0, 1), (2, 0, 1), (0, 0, 1), ('?', 0, 1)]"
"(4, 2, 4, 0)","[(2, 0, 1), ('?', 0, 1), ('?', 0, 1)]"
"(4, 2, 8, 0)","[(2, 0, 1), (2, 0, 1)]"
"(4, 4, 4, 0)","[('?', '?', 1), ('?', '?', 1), (1, '?', 1), ('?', '?', 1), ('?', '?', 1), ('?', '?', 1), (1, '?', 1), ('?', '?', 1), (1, '?', 1), (1, '?', 1), (1, '?', 1), ('?', '?', 1)]"
"(4, 7, 4, 0)","[(2, 1, 1), (2, 1, 1)]"
"(4, 13, 13, 0)","[('?', 2, 1), ('?', 2, 1), ('?', 2, 1), ('?', 2, 1), (2, 2, 1), ('?', 2, 1)]"
"(5, 1, 5, 0)","[(0, 3, 2), (0, '?', 2), (0, '?', 2), (0, '?', 2), (0, '?', 2), (0, 3, 2), (0, '?', 2), (0, 3, 2), (0, 3, 2), (0, 3, 2)]"
"(5, 1, 7, 0)","[(0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2), (0, 1, 2)]"
"(5, 2, 2, 0)","[(0, 0, '?'), (0, 0, '?'), (0, 0, '?'), (0, 0, '?'), (0, 0, '?'), (0, 0, '?'), (0, 0, '?'), (0, 0, '?')]"
"(5, 2, 3, 0)","[(0, 0, 1)]"
"(5, 2, 10, 0)","[(0, 0, 3), (0, 0, 3), (0, 0, 3), (0, 0, 3), (0, 0, 3), (0, 0, 3), (0, 0, 3), (0, 0, 3), (0, 0, 3)]"
"(5, 3, 2, 0)","[(0, 0, 1)]"
"(5, 4, 2, 0)","[(0, 0, 1)]"
"(5, 4, 4, 0)","[(0, '?', '?')]"
"(5, 4, 5, 0)","[(0, '?', '?'), (0, 3, '?')]"
"(5, 5, 4, 0)","[(0, '?', '?'), (0, '?', '?'), (0, '?', '?')]"
"(5, 5, 5, 0)","[(0, '?', '?'), (0, '?', '?')]"
"(5, 5, 7, 0)","[(0, 1, '?'), (0, 1, '?')]"
"(5, 6, 6, 0)","[(0, '?', 0), (0, '?', 0), (0, '?', 0), (0, '?', 0), (0, '?', 0)]"
"(5, 6, 7, 0)","[(0, 1, 0), (0, 1, 0), (0, 1, 0)]"
"(5, 6, 10, 0)","[(0, 1, 0)]"
"(5, 6, 11, 0)","[(0, 3, 0)]"
"(5, 7, 5, 0)","[(0, 1, '?'), (0, 1, '?'), (0, 1, '?'), (0, 1, '?'), (0, 1, '?'), (0, 1, '?')]"
"(5, 7, 7, 0)","[(0, 1, '?')]"
"(5, 10, 5, 0)","[(0, 1, 3)]"
"(5, 10, 7, 0)","[(0, 1, 0)]"
"(5, 10, 10, 0)","[(0, 1, 3), (0, 1, 3), (0, 1, 3), (0, 1, 3)]"
"(5, 14, 14, 0)","[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]"
"(6, 6, 10, 0)","[('?', '?', 0), ('?', '?', 0)]"
"(6, 6, 13, 0)","[(1, 2, 0), ('?', 2, 0), (2, 2, 0), (1, 2, 0), (1, 2, 0), (2, 2, 0), (1, 2, 0), (1, 2, 0)]"
"(6, 7, 6, 0)","[(1, 1, 0)]"
"(6, 7, 10, 0)","[(1, 1, 0)]"
"(6, 10, 4, 0)","[('?', 3, 0), ('?', 3, 0)]"
"(6, 10, 6, 0)","[('?', '?', 0), ('?', '?', 0), ('?', '?', 0)]"
"(6, 10, 11, 0)","[('?', 3, 0), (1, 3, 0), ('?', 3, 0), ('?', 3, 0), ('?', 3, 0)]"
"(6, 10, 13, 0)","[('?', 2, 0), ('?', 2, 0), ('?', 2, 0), ('?', 2, 0), (1, 2, 0)]"
"(6, 11, 11, 0)","[(1, 3, 0), (1, 3, 0), (1, 3, 0), (1, 3, 0), (1, 3, 0)]"
"(6, 13, 13, 0)","[(1, 2, 0), ('?', 2, 0), (1, 2, 0), ('?', 2, 0)]"
"(7, 1, 1, 0)","[('?', 1, 2), (1, 1, 2), (1, 1, 2), ('?', 1, 2), ('?', 1, 2)]"
"(7, 1, 5, 0)","[('?', 1, 2), ('?', 1, 2)]"
"(7, 1, 7, 0)","[('?', 1, 2), ('?', 1, 2), ('?', 1, 2), ('?', 1, 2), (3, 1, 2), (1, 1, 2)]"
"(7, 1, 10, 0)","[(1, 1, 2), (1, 1, 2), (1, 1, 2), (1, 1, 2), (1, 1, 2)]"
"(7, 4, 4, 0)","[(2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1)]"
"(7, 6, 7, 0)","[(1, 1, 0)]"
"(7, 6, 10, 0)","[(1, 1, 0), (1, 1, 0), (1, 1, 0), (1, 1, 0), (1, 1, 0)]"
"(7, 7, 1, 0)","[(3, 1, 2)]"
"(7, 7, 7, 0)","[('?', 1, '?'), ('?', 1, '?'), ('?', 1, '?'), (1, 1, '?'), ('?', 1, '?'), ('?', 1, '?'), (2, 1, '?'), ('?', 1, '?')]"
"(7, 7, 10, 0)","[(1, 1, '?')]"
"(7, 7, 15, 0)","[(2, 1, '?')]"
"(7, 10, 10, 0)","[('?', 1, 3), ('?', 1, 3), ('?', 1, 3), (1, 1, 3), ('?', 1, 3), (1, 1, 3), ('?', 1, 3), (1, 1, 3), ('?', 1, 3), (1, 1, 3), ('?', 1, 3), ('?', 1, 3)]"
"(7, 11, 4, 0)","[(1, 1, 1), (1, 1, 1), (1, 1, 1)]"
"(7, 11, 7, 0)","[(1, 1, 1), (1, 1, '?'), (1, 1, '?'), (1, 1, 1), (1, 1, '?'), (1, 1, '?'), (1, 1, '?')]"
"(7, 15, 7, 0)","[(2, 1, '?')]"
"(8, 2, 14, 0)","[(2, 0, 0)]"
"(8, 8, 8, 0)","[(2, 2, 2), ('?', 2, 2), ('?', 2, 2), (2, 2, 2), ('?', 2, 2), (1, 2, 2), (1, 2, 2), (1, 2, 2), ('?', 2, 2), ('?', 2, 2), ('?', 2, 2), (1, 2, 2), (2, 2, 2), (1, 2, 2), (2, 2, 2)]"
"(8, 13, 13, 0)","[('?', 2, 2)]"
"(9, 6, 6, 0)","[(3, 3, 0), (3, '?', 0)]"
"(9, 6, 7, 0)","[(3, 1, 0), (3, 1, 0)]"
"(9, 6, 11, 0)","[(3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0)]"
"(9, 7, 4, 0)","[(3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1)]"
"(9, 7, 6, 0)","[(3, 1, 0), (3, 1, 0), (3, 1, 0)]"
"(9, 7, 7, 0)","[(3, 1, '?'), (3, 1, '?'), (3, 1, '?'), (3, 1, '?'), (3, 1, '?'), (3, 1, '?')]"
"(9, 9, 4, 0)","[(3, 3, 1), (3, 3, 1), (3, 3, 1)]"
"(9, 9, 11, 0)","[(3, 3, '?'), (3, 3, '?'), (3, 3, '?')]"
"(10, 1, 10, 0)","[(0, 3, 2), (0, 3, 2), (0, 3, 2)]"
"(10, 4, 4, 0)","[(0, 3, '?'), (0, 3, '?')]"
"(10, 4, 5, 0)","[(0, 3, '?'), (0, 3, '?')]"
"(10, 5, 4, 0)","[(0, '?', '?')]"
"(10, 6, 6, 0)","[(0, '?', 0), (0, '?', 0)]"
"(10, 6, 11, 0)","[(0, 3, 0), (0, 3, 0), (0, 3, 0), (0, 3, 0)]"
"(10, 6, 13, 0)","[(0, 2, 0), (0, 2, 0), (0, 2, 0), (0, 2, 0), (0, 2, 0), (0, 2, 0), (0, 2, 0)]"
"(10, 8, 8, 0)","[(0, 2, 2), (0, 2, 2)]"
"(10, 8, 13, 0)","[(0, 2, 3)]"
"(10, 10, 10, 0)","[(0, '?', 3), (0, '?', 3), (0, '?', 3), (0, '?', 3), (0, '?', 3), (0, '?', 3), (0, '?', 3), (0, '?', 3), (0, '?', 3)]"
"(10, 10, 11, 0)","[(0, 3, 0)]"
"(10, 10, 13, 0)","[(0, 2, 3), (0, 2, 3), (0, 2, 3)]"
"(10, 11, 4, 0)","[(0, 3, '?'), (0, 3, '?')]"
"(10, 13, 8, 0)","[(0, 2, 2), (0, 2, 2), (0, 2, 2), (0, 2, 2), (0, 2, 2)]"
"(10, 13, 13, 0)","[(0, 2, '?'), (0, 2, '?'), (0, 2, '?'), (0, 2, '?'), (0, 2, 3), (0, 2, '?'), (0, 2, '?'), (0, 2, '?'), (0, 2, 0), (0, 2, '?'), (0, 2, 3), (0, 2, 3), (0, 2, 3), (0, 2, '?')]"
"(11, 4, 4, 0)","[('?', 3, 1), ('?', 3, 1), ('?', 3, 1), ('?', 3, 1), (1, '?', 1), ('?', 3, 1), ('?', 3, 1), ('?', 3, 1), ('?', 3, 1)]"
"(11, 7, 4, 0)","[(1, 1, 1), (1, 1, 1)]"
"(11, 10, 1, 0)","[('?', 3, '?'), ('?', 3, '?'), ('?', 3, '?')]"
"(11, 10, 4, 0)","[('?', 3, '?'), ('?', 3, '?'), (1, 3, 1), ('?', 3, '?'), (1, 3, 1)]"
"(11, 10, 5, 0)","[('?', 3, '?')]"
"(11, 10, 10, 0)","[('?', 3, '?')]"
"(11, 11, 4, 0)","[(1, '?', 1), (1, 3, 1), (1, 3, 1), (1, 3, 1), (1, 3, 1)]"
"(11, 11, 7, 0)","[(1, 1, 1)]"
"(11, 11, 11, 0)","[(1, 3, 1), (1, 3, 1)]"
"(11, 11, 13, 0)","[(1, 2, 1)]"
"(11, 13, 13, 0)","[(2, 2, 1), (1, 2, 1), (1, 2, 1), (2, 2, 1), (2, 2, 1), (2, 2, 1), (2, 2, 1), (1, 2, 1), (2, 2, 1), (1, 2, 1)]"
"(13, 10, 13, 0)","[('?', 2, 3)]"
"(13, 13, 13, 0)","[(3, 2, 2), ('?', 2, '?'), ('?', 2, '?'), ('?', 2, 1), ('?', 2, '?'), ('?', 2, 0), (2, 2, '?'), (2, 2, '?'), ('?', 2, '?'), (3, 2, 2), ('?', 2, '?'), ('?', 2, 3), (2, 2, '?'), ('?', 2, 1), (1, 2, 3), ('?', 2, 0), ('?', 2, '?'), ('?', 2, 1), (2, 2, '?')]"
"(14, 8, 2, 0)","[(2, 0, 0), (1, 0, 0), (2, 0, 0), (2, 0, 0)]"
"(14, 14, 8, 0)","[(1, 0, 0)]"
"(14, 14, 14, 0)","[(1, 0, 0), (1, 0, 0), (2, 0, 0), ('?', 0, 0), (1, 0, 0), ('?', 0, 0), ('?', 0, 0), ('?', 0, 0), ('?', 0, 0), ('?', 0, 0), (1, 0, 0), ('?', 0, 0), (1, 0, 0), (1, 0, 0), ('?', 0, 0), ('?', 0, 0)]"
"(15, 1, 1, 0)","[(2, '?', 2), (2, 3, 2), (2, 3, 2), (2, '?', 2), (2, '?', 2), (2, 3, 2), (2, 3, 2), (2, '?', 2), (2, 3, 2), (2, 3, 2), (2, 3, 2)]"
"(15, 1, 7, 0)","[(2, 1, '?')]"
"(15, 1, 10, 0)","[(1, 3, 2), (1, '?', 2), (1, '?', 2), ('?', 3, 2), (1, 1, 2), (1, '?', 2), (1, 3, 2), (1, 3, 2), (1, 3, 2), (1, '?', 2), (1, '?', 2), (1, '?', 2), (1, 3, 2), (1, '?', 2), (1, '?', 2), (1, 3, 2), (1, 3, 2)]"
"(15, 1, 15, 0)","[(2, '?', 2), (2, '?', 2)]"
"(15, 2, 2, 0)","[(2, 0, 3), (2, 0, 3), (2, 0, 3), (2, 0, 3), (2, 0, 3), (2, 0, 3), (2, 0, 3)]"
"(15, 2, 10, 0)","[(1, 0, 3), (1, 0, 3), (1, 0, 3), (1, 0, 3), (1, 0, 3), (1, 0, 3), (1, 0, 3), (1, 0, 3)]"
"(15, 6, 6, 0)","[(2, '?', 0), (2, '?', 0), (2, 3, 0), (2, 3, 0), (2, '?', 0), (2, '?', 0), (2, 3, 0), (2, '?', 0), (2, 3, 0), (2, '?', 0), (2, '?', 0), (2, '?', 0)]"
"(15, 6, 11, 0)","[(2, 3, 0), (2, 3, 0), (2, 3, 0)]"
"(15, 6, 13, 0)","[(2, 2, 0), (2, 2, 0), (2, 2, 0), (2, 2, 0), (2, 2, 0), (2, 2, 0), (2, 2, 0)]"
"(15, 7, 6, 0)","[(2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0)]"
"(15, 7, 7, 0)","[(2, 1, '?'), (2, 1, '?')]"
"(15, 7, 10, 0)","[(2, 1, 3), (2, 1, 3), (2, 1, 3), (2, 1, 3), (2, 1, 3), (2, 1, 3)]"
"(15, 7, 11, 0)","[(2, 1, 0), (2, 1, 0)]"
"(15, 7, 15, 0)","[(2, 1, '?'), (2, 1, '?')]"
"(15, 8, 1, 0)","[(2, 2, 2), (2, 2, 2), (2, 2, 2)]"
"(15, 8, 8, 0)","[(1, 2, 2), (2, 2, 2), (2, 2, 2), (1, 2, 2)]"
"(15, 10, 1, 0)","[(1, 3, 2), (1, 3, 2)]"
"(15, 10, 7, 0)","[(1, 1, 3), (1, 1, 3)]"
"(15, 10, 10, 0)","[(1, '?', 3), ('?', '?', 3), (1, '?', 3), ('?', '?', 3), ('?', '?', 3), (1, 3, 3), (1, '?', 3)]"
"(15, 10, 13, 0)","[('?', 2, 3), ('?', 2, 3), ('?', 2, 3), ('?', 2, 3), (1, 2, 3), (1, 2, 3), (1, 2, 3), ('?', 2, 3), ('?', 2, 3)]"
"(15, 13, 13, 0)","[(2, 2, '?'), (2, 2, '?')]"
"(15, 15, 2, 0)","[(2, '?', 3)]"
"(15, 15, 10, 0)","[(1, 3, 3), (1, '?', 3), (2, 3, 3), (1, 3, 3), (1, 3, 3), (2, '?', 3), (2, '?', 3), (2, 3, 3), (2, '?', 3), (2, '?', 3), (2, 3, 3), (1, '?', 3), (1, 3, 3), (2, 3, 3), (2, 3, 3), (2, '?', 3), (2, 3, 3), (2, 3, 3), (2, '?', 3), (1, 3, 3), (2, 3, 3), (1, '?', 3), (2, '?', 3), (2, '?', 3), (1, 3, 3), (1, '?', 3)]"
"(15, 15, 15, 0)","[(2, '?', '?'), (2, '?', '?'), (2, '?', '?'), (2, '?', '?'), (2, '?', '?'), (2, '?', '?')]"
