message,concepts
"(7, 15, 7, 0)","[(2, 2, 3), ('?', 2, 3), (2, 2, 3), (2, 2, 0), (2, 2, 0), (2, 2, 0), (2, 2, 3), (2, 2, 3), (2, 2, 3), (2, 2, 0), (2, 2, 0), (2, 2, 3), (2, 2, 0), (2, 2, 0), (2, 2, 3), (2, 2, 0)]"
"(8, 4, 4, 0)","[('?', 3, 2), ('?', 3, 2), ('?', 3, 2), ('?', 3, 2), ('?', 3, 2), ('?', 3, 2)]"
"(8, 5, 5, 0)","[('?', '?', 2), ('?', '?', 2), ('?', '?', 2), ('?', '?', 2), ('?', '?', 2), ('?', '?', 2), ('?', '?', 2)]"
"(8, 8, 8, 0)","[('?', 3, '?'), ('?', 3, '?'), ('?', 3, '?'), ('?', 3, '?'), ('?', 3, '?'), ('?', 3, '?'), ('?', 3, '?')]"
"(9, 9, 9, 0)","[(2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0)]"
"(9, 10, 10, 0)","[(2, '?', 0), (2, '?', 0), (2, '?', 0)]"
"(9, 14, 14, 0)","[(1, '?', 0), (1, '?', 0), (1, '?', 0), (1, '?', 0), (1, '?', 0), (1, '?', 0), (1, '?', 0), (1, '?', 0), (1, '?', 0)]"
"(9, 15, 9, 0)","[(2, 1, 3), (2, 1, 3), (2, 1, 3), (2, 1, 3), (2, 1, 3), (2, 1, 3), (2, 1, 3), (2, 1, 3), (2, 1, 3)]"
"(10, 7, 7, 0)","[(2, 2, 2), (2, 2, '?'), (2, 2, '?'), (2, 2, '?'), (2, 2, '?'), (2, 2, '?')]"
"(10, 7, 10, 0)","[(2, 2, 2)]"
"(10, 7, 14, 0)","[(2, 3, 0), (2, 3, 0), (2, 3, 0)]"
"(10, 10, 7, 0)","[(2, 2, 2), (2, 2, 2), (2, 2, 2), (2, 2, 2)]"
"(10, 10, 10, 0)","[(2, 3, '?'), (2, 3, '?'), (2, 3, '?'), (2, 3, '?'), (2, 3, '?'), (2, 3, '?'), (2, 3, '?'), (2, 3, '?')]"
"(10, 10, 14, 0)","[(2, 3, 0), (2, 3, 0), (2, 3, 0), (2, 3, 0), (2, 3, 0), (2, 3, 0)]"
"(10, 14, 14, 0)","[(1, 3, 0), (1, 3, 0), (1, 3, 0), (1, 3, 0), (1, 3, 0), (1, 3, 0), (1, 3, 0)]"
"(11, 1, 1, 0)","[('?', 0, 0)]"
"(11, 1, 8, 0)","[('?', 0, 0), ('?', 0, 0), ('?', 0, 0), ('?', 0, 0)]"
"(11, 1, 10, 0)","[(2, 0, 0), (2, 0, 0), (2, 0, 0), (2, 0, 0), (2, 0, 0), (2, 0, 0)]"
"(11, 1, 12, 0)","[(0, 0, 0)]"
"(11, 2, 3, 0)","[(1, 0, 1), (1, 0, 1), (1, 0, 1), (1, 0, 1), (1, 0, 1), (1, 0, 1), (1, 0, 1)]"
"(11, 2, 8, 0)","[('?', 0, 1), ('?', 0, 1), ('?', 0, 1), ('?', 0, 1), ('?', 0, 1), ('?', 0, 1), ('?', 0, 1)]"
"(11, 2, 10, 0)","[(2, 0, 1), (2, 0, 1), (2, 0, 1), (2, 0, 1), (2, 0, 1), (2, 0, 1), (2, 0, 1)]"
"(11, 3, 3, 0)","[(1, 0, '?'), (1, 0, '?'), (1, 0, '?'), (1, 0, '?'), (1, 0, '?'), (1, 0, '?'), (1, 0, '?')]"
"(11, 4, 10, 0)","[(2, 0, 2), (2, 0, 2), (2, 0, 2), (2, 0, 2), (2, 0, 2), (2, 0, 2), (2, 0, 2)]"
"(11, 5, 10, 0)","[(2, 0, '?'), (2, 0, '?'), (2, 0, '?'), (2, 0, '?'), (2, 0, '?'), (2, 0, '?'), (2, 0, '?'), (2, 0, '?')]"
"(11, 8, 8, 0)","[('?', 0, '?'), ('?', 0, '?'), ('?', 0, '?'), (3, 0, 3), ('?', 0, '?'), ('?', 0, '?'), ('?', 0, '?'), (3, 0, 3), ('?', 0, '?'), ('?', 0, '?'), (3, 0, 3), (3, 0, '?'), ('?', 0, '?')]"
"(11, 8, 13, 0)","[(3, 0, 3), (3, 0, '?'), (3, 0, '?'), (3, 0, 3)]"
"(11, 9, 10, 0)","[(2, 0, 0)]"
"(11, 9, 14, 0)","[(1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0)]"
"(11, 9, 15, 0)","[(2, 0, 3), (2, 0, 3)]"
"(11, 11, 12, 0)","[(0, 0, '?')]"
"(11, 11, 13, 0)","[(0, 0, 2), (0, 0, 2), (0, 0, 2), (0, 0, 2), (0, 0, 2), (0, 0, 2), (0, 0, 2)]"
"(11, 12, 1, 0)","[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]"
"(11, 12, 2, 0)","[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, '?', 1), (0, 0, 1), (0, 0, 1)]"
"(11, 12, 11, 0)","[(0, 0, '?'), (0, 0, '?'), (0, 0, '?'), (0, 0, '?'), (0, 0, '?'), (0, 0, '?')]"
"(11, 12, 12, 0)","[(0, 0, 1), (0, '?', '?'), (0, '?', '?'), (0, '?', '?'), (0, '?', '?'), (0, '?', '?'), (0, '?', '?')]"
"(11, 12, 13, 0)","[(0, '?', 2), (0, '?', 2), (0, '?', 2), (0, '?', 2), (0, '?', 2)]"
"(11, 13, 1, 0)","[(3, 0, 0), (3, 0, 0), (3, 0, 0), (3, 0, 0), (3, 0, 0), (3, 0, 0), (3, 0, 0), (3, 0, 0)]"
"(11, 13, 2, 0)","[(3, 0, 1), (3, 0, 1), (3, 0, 1), (3, 0, 1), (3, 0, 1), (3, 0, 1), (3, 0, 1), (3, 0, 1)]"
"(11, 13, 4, 0)","[(3, 0, 2), (3, 0, 2), (3, 0, 2), (3, 0, 2), (3, 0, 2)]"
"(11, 13, 5, 0)","[(3, 0, 2)]"
"(11, 13, 8, 0)","[(3, 0, '?'), (3, 0, '?'), (3, 0, '?')]"
"(11, 13, 12, 0)","[(0, '?', 2), (0, '?', 2), (0, '?', 2), (0, '?', 2)]"
"(11, 15, 3, 0)","[(1, 0, 3), (1, 0, 3), (1, 0, 3), (1, 0, 3), (1, 0, 3), (1, 0, 3), (1, 0, 3), (1, 0, 3), (1, 0, 3), (1, 0, 3)]"
"(11, 15, 8, 0)","[(0, 0, 3)]"
"(11, 15, 9, 0)","[(2, 0, 3), (2, 0, 3), (2, 0, 3), (2, 0, 3), (2, 0, 3)]"
"(11, 15, 11, 0)","[(0, 0, 3), (0, 0, 3), (0, 0, 3), (0, 0, 3), (0, 0, 3), (0, 0, 3)]"
"(11, 15, 12, 0)","[(0, '?', 3), (0, '?', 3), (0, '?', 3), (0, '?', 3), (0, '?', 3), (0, 0, 3), (0, '?', 3), (0, '?', 3)]"
"(12, 2, 12, 0)","[(0, 1, 1), (0, 1, 1), (0, 1, 1), (0, 1, 1), (0, 1, 1), (0, 1, 1), (0, 1, 1)]"
"(12, 12, 12, 0)","[(0, 1, '?'), (0, 1, '?'), (0, 1, '?'), (0, 1, '?'), (0, 1, '?'), (0, 1, '?'), (0, 1, '?'), (0, 1, '?'), (0, 1, '?')]"
"(13, 1, 5, 0)","[(3, 1, 0), (3, 1, 0), (3, 1, 0), (3, 1, 0), (3, 1, 0), (3, 1, 0), (3, 1, 0)]"
"(13, 1, 8, 0)","[(3, '?', 0), (3, '?', 0), (3, '?', 0), (3, '?', 0), (3, '?', 0), (3, '?', 0), (3, '?', 0), (3, '?', 0), (3, '?', 0)]"
"(13, 2, 5, 0)","[(3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1)]"
"(13, 2, 8, 0)","[(3, '?', 1), (3, '?', 1), (3, '?', 1), (3, '?', 1), (3, '?', 1), (3, '?', 1), (3, '?', 1)]"
"(13, 2, 13, 0)","[(3, 2, 1), (3, 2, 1), (3, 2, 1), (3, 2, 1), (3, 2, 1), (3, 2, 1), (3, 2, 1), (3, 2, 1), (3, 2, 1)]"
"(13, 4, 4, 0)","[(3, 3, 2), (3, 3, 2), (3, 3, 2), (3, 3, 2), (3, 3, 2), (3, 3, 2), (3, 3, 2), (3, 3, 2)]"
"(13, 4, 5, 0)","[(3, '?', 2)]"
"(13, 5, 4, 0)","[(3, 1, 2), (3, '?', 2)]"
"(13, 5, 5, 0)","[(3, 1, 2), (3, 1, 2), (3, 1, 2), (3, 1, 2), (3, 1, 2), (3, 1, 2)]"
"(13, 5, 9, 0)","[(3, 1, 0)]"
"(13, 5, 15, 0)","[(3, 1, 3), (3, 1, 3), (3, 1, 3), (3, 1, 3)]"
"(13, 7, 7, 0)","[(3, 2, 0), (3, 2, 0), (3, 2, 0), (3, 2, 0), (3, 2, 0), (3, 2, 0), (3, 2, 0), (3, 2, 0)]"
"(13, 8, 5, 0)","[(3, '?', 2), (3, '?', 2), (3, '?', 2), (3, '?', 2), (3, '?', 2)]"
"(13, 8, 15, 0)","[(3, 1, 3), (3, '?', 3), (3, '?', 3), (3, '?', 3), (3, '?', 3), (3, '?', 3), (3, '?', 3)]"
"(13, 11, 12, 0)","[(0, 3, 2), (0, 3, 2), (0, 3, 2), (0, 3, 2), (0, 3, 2), (0, 3, 2), (0, 3, 2), (0, 3, 2)]"
"(13, 12, 12, 0)","[(0, 3, '?'), (0, 3, '?'), (0, 3, '?'), (0, 3, '?'), (0, 3, '?'), (0, 3, '?'), (0, 3, '?'), (0, 3, '?'), (0, 3, '?')]"
"(13, 12, 15, 0)","[(0, 3, 3)]"
"(13, 13, 4, 0)","[(3, 2, 2), (3, 2, 2), (3, 2, 2), (3, 2, 2), (3, 2, 2)]"
"(13, 13, 5, 0)","[(3, 1, '?'), (3, 1, '?'), (3, 1, '?'), (3, 1, '?'), (3, 1, '?'), (3, 1, '?'), (3, 1, '?'), (3, 1, '?'), (3, 1, '?')]"
"(13, 13, 7, 0)","[(3, 2, '?'), (3, 2, '?'), (3, 2, '?'), (3, 2, '?'), (3, 2, '?'), (3, 2, '?'), (3, 2, '?'), (3, 2, '?'), (3, 2, '?')]"
"(13, 13, 8, 0)","[(3, '?', '?'), (3, '?', '?'), (3, '?', '?'), (3, '?', '?'), (3, '?', '?')]"
"(13, 13, 13, 0)","[(3, 3, '?'), (3, 3, '?'), (3, 3, '?'), (3, 3, '?'), (3, 3, '?'), (3, 3, '?'), (3, 3, '?'), (3, 3, '?'), (3, 3, '?')]"
"(13, 15, 8, 0)","[(3, '?', 3), (3, '?', 3), (3, '?', 3), (3, '?', 3)]"
"(13, 15, 12, 0)","[(0, 3, 3), (0, 3, 3), (0, 3, 3), (0, 3, 3)]"
"(13, 15, 13, 0)","[(3, 3, 3), (0, 3, 3), (3, 3, 3), (3, 3, 3), (3, 3, 3), (3, 3, 3), (3, 3, 3), (3, 3, 3), (3, 3, 3), (3, 3, 3)]"
"(14, 14, 14, 0)","[(1, 2, 2), (1, 2, 2), (1, 2, 2), (1, 2, 2), (1, 2, 2), (1, 2, 2)]"
"(15, 3, 3, 0)","[(1, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3)]"
"(15, 7, 7, 0)","[(2, 3, 3), (2, 3, 3), (2, 3, 3), (2, 3, 3), (2, 3, 3), (2, 3, 3)]"
"(15, 7, 14, 0)","[(1, 3, 3), (1, 3, 3), (1, 3, 3), (1, 3, 3), (1, 3, 3), (1, 3, 3), (1, 3, 3)]"
"(15, 7, 15, 0)","[('?', 2, 3), ('?', 2, 3), ('?', 2, 3), ('?', 2, 3)]"
"(15, 8, 15, 0)","[('?', '?', 3), ('?', '?', 3), ('?', '?', 3), ('?', '?', 3), ('?', '?', 3), ('?', '?', 3), ('?', '?', 3)]"
"(15, 9, 9, 0)","[(2, '?', 3), (2, '?', 3), (2, '?', 3), (2, '?', 3), (2, '?', 3), (2, '?', 3), (2, '?', 3)]"
"(15, 12, 12, 0)","[(0, 2, 3), (0, 2, 3)]"
"(15, 12, 15, 0)","[(0, 2, 3), (0, 2, 3), (0, 2, 3), (0, 2, 3), (0, 2, 3), (0, 2, 3), (0, 2, 3)]"
"(15, 13, 12, 0)","[(0, 3, 3), (0, 3, 3)]"
"(15, 13, 15, 0)","[('?', 3, 3), ('?', 3, 3), ('?', 3, 3), ('?', 3, 3), ('?', 3, 3), ('?', 3, 3), ('?', 3, 3), ('?', 3, 3), ('?', 3, 3)]"
"(15, 14, 14, 0)","[(1, 2, 3), (1, 2, 3), (1, 2, 3), (1, 2, 3), (1, 2, 3), (1, 2, 3), (1, 2, 3), (1, 2, 3)]"
