message,concepts
"(4, 9, 12, 0)","[(6, 11, 12), (6, 6, 7), (6, 11, 7), (6, 6, 6), (6, 6, 9), (6, 11, 6), (6, 11, 6), (6, 14, 7), (6, 14, 12), (6, 14, 12), (6, 14, 9), (6, 6, 9), (6, 11, 7), (6, 14, 9), (6, 6, 7), (6, 14, 9), (6, 6, 7), (6, 14, 9), (6, 6, 6), (6, 11, 7), (6, 11, 12), (6, 11, 12), (6, 14, 9), (6, 14, 12)]"
"(4, 9, 20, 0)","[('?', 6, 12), ('?', 14, 9), ('?', 11, 7), ('?', 6, 9), ('?', 6, 6), ('?', 6, 6), ('?', 14, 9), ('?', 11, 7), ('?', 6, 12), ('?', 14, 7), ('?', 11, 7), ('?', 6, 6), ('?', 14, 7), ('?', 11, 12), ('?', 14, 9), ('?', 11, 12), ('?', 6, 9), ('?', 14, 12), ('?', 6, 9), ('?', 6, 9), ('?', 11, 7), ('?', 6, 12), ('?', 6, 12), ('?', 14, 9), ('?', 6, 9), ('?', 6, 9), ('?', 14, 12)]"
"(4, 9, 32, 0)","[(6, 11, 7)]"
"(4, 9, 35, 0)","[(4, 11, 12), (11, 11, 9), (11, 6, 9), (11, 14, 12), (4, 11, 12), (4, 11, 12), (11, 6, 7), (11, 14, 9), (11, 6, 12), (11, 11, 9), (11, 11, 9), (4, 6, 12), (11, 6, 12), (11, 6, 12), (11, 6, 9), (11, 11, 7), (11, 6, 12)]"
"(4, 9, 38, 0)","[('?', 6, 12)]"
"(4, 20, 20, 0)","[('?', 14, 12), ('?', 11, 12), ('?', 11, 12)]"
"(4, 32, 12, 0)","[(12, 14, 6), (13, 14, 12), (12, 14, 6), (12, 6, 9), (13, 6, 9), (12, 11, 6), (12, 6, 9), (12, 11, 6), (12, 6, 9), (1, 6, 7), (15, 14, 12), (15, 14, 7), (13, 6, 9), (15, 14, 7), (12, 6, 7), (1, 14, 7), (1, 14, 6), (13, 11, 6), (1, 6, 6), (1, 11, 6), (1, 14, 6), (13, 11, 12), (15, 6, 9), (1, 14, 7)]"
"(4, 32, 32, 0)","[(1, 14, 7), (12, 11, 6), (15, 11, 7), (13, 11, 12), (12, 11, 12), (1, 14, 6), (12, 14, 6), (15, 11, 6), (13, 11, 6), (13, 14, 9), (15, 6, 6), (15, 14, 12), (1, 11, 7), (12, 11, 12), (13, 11, 6), (13, 11, 6), (15, 11, 6), (1, 6, 12), (12, 11, 12), (15, 6, 9), (12, 11, 12), (15, 11, 6), (12, 14, 7), (15, 6, 7), (15, 6, 12), (1, 11, 7), (15, 6, 9), (12, 6, 9), (12, 14, 9), (15, 11, 6), (15, 11, 12), (13, 11, 6), (15, 14, 12), (12, 6, 7), (12, 14, 7), (15, 6, 7), (12, 14, 9), (1, 11, 7), (15, 11, 12), (15, 6, 9), (15, 14, 7), (12, 11, 7), (13, 14, 9), (13, 11, 6), (15, 11, 6), (15, 14, 6), (12, 14, 7), (12, 14, 7), (15, 11, 12), (12, 14, 7), (12, 14, 9), (13, 14, 12), (15, 14, 12), (13, 14, 9), (13, 6, 7), (15, 6, 6), (1, 11, 6), (15, 14, 12), (12, 14, 7), (15, 14, 7), (15, 11, 9), (15, 14, 12), (12, 6, 7), (12, 11, 7), (12, 14, 12), (15, 14, 12), (15, 6, 9), (12, 6, 7), (12, 6, 7), (1, 6, 6), (15, 11, 6), (12, 14, 7), (12, 6, 7), (15, 11, 12), (15, 6, 12), (15, 6, 9), (12, 11, 7), (1, 6, 7), (13, 6, 6), (1, 6, 7), (12, 14, 7), (12, 6, 12), (12, 6, 9), (13, 6, 7), (13, 6, 9), (12, 14, 6), (15, 14, 6), (15, 6, 7), (1, 14, 7), (1, 14, 6)]"
"(4, 33, 1, 0)","[(2, 11, 12)]"
"(4, 33, 20, 0)","[(8, 14, 9), (8, 14, 9), (8, 11, 6), (5, 14, 12), (2, 11, 7), (8, 11, 12), (2, 6, 12), (5, 6, 6), (5, 14, 7), (8, 14, 7), (5, 6, 12), (5, 14, 12), (5, 6, 7), (2, 6, 6), (2, 6, 9), (8, 6, 9), (2, 14, 9), (5, 14, 9), (8, 6, 9), (5, 6, 6), (2, 11, 7), (5, 11, 9), (2, 11, 7), (2, 6, 9), (8, 6, 9), (5, 11, 6), (5, 6, 12), (5, 14, 7), (5, 6, 6), (8, 14, 12), (8, 14, 7), (8, 14, 6), (5, 11, 9), (8, 14, 12), (5, 11, 6), (8, 14, 12), (8, 6, 7), (8, 11, 7), (5, 11, 7), (8, 14, 12), (2, 6, 12), (5, 11, 7), (2, 6, 12), (8, 6, 7), (5, 11, 12), (8, 14, 6), (2, 11, 7), (5, 6, 7), (8, 11, 7), (5, 6, 12), (8, 11, 7), (5, 6, 7), (8, 11, 9), (8, 11, 12), (5, 11, 7), (8, 11, 12), (8, 11, 7), (5, 11, 9), (2, 11, 7), (5, 6, 12), (8, 14, 12), (8, 11, 7), (5, 14, 7), (5, 11, 12), (5, 6, 12), (5, 11, 12), (5, 14, 7), (5, 14, 7), (5, 14, 12), (8, 14, 12), (8, 6, 9), (8, 14, 12), (5, 14, 12)]"
"(4, 33, 38, 0)","[(5, 14, 9)]"
"(4, 35, 35, 0)","[(11, 11, 9), (11, 11, 9)]"
"(4, 38, 30, 0)","[(5, 14, 9)]"
"(4, 38, 48, 0)","[(10, 6, 12), (0, 6, 7), (14, 11, 7), (9, 14, 12), (10, 6, 7), (9, 14, 12), (9, 11, 9), (9, 6, 9), (10, 14, 12), (14, 14, 12), (9, 14, 6), (9, 11, 7), (14, 14, 9), (10, 14, 9), (10, 14, 9), (10, 11, 7), (10, 14, 9), (10, 6, 9), (10, 6, 9), (14, 6, 6), (10, 6, 9), (10, 14, 9), (9, 14, 12), (10, 14, 9), (9, 11, 9), (10, 14, 6), (9, 14, 12), (10, 6, 7), (14, 6, 6), (9, 11, 6), (0, 6, 7), (14, 6, 6), (10, 11, 12), (9, 14, 7), (0, 6, 6), (10, 14, 12), (14, 6, 9), (14, 14, 9), (0, 6, 12), (0, 11, 12), (14, 11, 12), (10, 11, 6), (9, 14, 7), (10, 11, 12), (14, 14, 12), (10, 11, 7), (0, 6, 7), (9, 14, 6), (14, 6, 6), (9, 6, 12), (0, 6, 12), (0, 11, 9), (9, 6, 9), (0, 14, 9), (10, 11, 12), (10, 14, 6), (9, 14, 6), (10, 11, 7), (0, 14, 12), (0, 6, 7), (0, 14, 9), (14, 6, 6), (10, 11, 7), (0, 6, 6), (0, 14, 6), (0, 6, 7), (10, 11, 6), (10, 14, 7), (0, 14, 9), (0, 14, 6), (0, 14, 6), (10, 14, 12), (9, 14, 6), (9, 11, 9), (9, 11, 9), (10, 11, 12), (0, 14, 12), (9, 11, 7), (14, 6, 12), (0, 11, 12), (9, 14, 7), (9, 11, 9), (9, 11, 7), (14, 14, 12), (0, 11, 9), (10, 6, 12), (10, 6, 9), (14, 6, 12), (0, 11, 9), (9, 6, 12), (10, 11, 9), (10, 6, 6), (0, 14, 9), (9, 14, 7), (14, 14, 12), (0, 11, 12), (0, 11, 6), (10, 6, 7), (9, 14, 7), (10, 6, 9), (10, 14, 7), (9, 6, 12), (0, 11, 12), (0, 6, 6), (0, 6, 12), (0, 11, 9), (10, 6, 6), (14, 6, 9), (9, 11, 9), (10, 14, 7), (10, 14, 12), (10, 11, 9), (14, 14, 9), (0, 14, 9), (14, 14, 9), (0, 6, 6), (0, 11, 12), (14, 14, 9), (9, 11, 7), (14, 6, 9), (10, 11, 12), (14, 14, 12), (14, 6, 9), (0, 11, 6), (10, 11, 12), (9, 14, 6), (9, 11, 6), (0, 11, 12), (14, 11, 7), (10, 11, 12), (10, 11, 6), (0, 11, 6)]"
"(5, 5, 3, 0)","[(3, 4, 0), (3, 2, 1), (3, 4, 14), (3, 2, 1), (3, 4, 14), (3, 13, 0), (3, 11, 0), (3, 8, 0), (3, 4, 14)]"
"(5, 5, 5, 0)","[(4, 8, 14), (11, 14, 14), (11, 14, 14)]"
"(5, 5, 9, 0)","[(7, 4, 14), (3, 2, 14)]"
"(5, 5, 12, 0)","[(6, 13, 13), (6, 8, 5), (6, 8, 14), (6, 2, 14), (6, 2, 14), (6, 4, 14), (6, 2, 0), (6, 8, 14), (6, 4, 0), (6, 13, 1), (6, 4, 14), (6, 4, 0), (6, 4, 0), (6, 4, 13), (6, 8, 14), (6, 8, 14), (6, 2, 0), (6, 4, 14), (6, 8, 5), (6, 2, 14), (6, 2, 1), (6, 4, 0), (6, 2, 0), (6, 2, 5), (6, 2, 13), (6, 4, 13), (6, 13, 13), (6, 8, 5), (6, 13, 1), (6, 2, 5), (6, 13, 0)]"
"(5, 5, 15, 0)","[(11, 4, 1), (7, 13, 0), (4, 4, 5), (7, 4, 5), (7, 13, 5), (4, 2, 1), (11, 13, 5), (6, 2, 13)]"
"(5, 5, 20, 0)","[(6, 2, 14), ('?', 4, 5), ('?', 8, 5), ('?', 4, 5)]"
"(5, 5, 32, 0)","[(6, 14, 5), (6, '?', 5), (6, 4, 14)]"
"(5, 5, 35, 0)","[(7, 2, 14), (4, 4, 1), (7, 13, 0), (4, 4, 0), (4, 8, 13), (11, 8, 14), (11, 13, 0), (7, 4, 14), (7, 8, 0), (7, 8, 0), (4, 2, 1), (7, 13, 0), (4, 4, 5), (7, 8, 0), (7, 4, 1), (7, 8, 13), (7, 13, 14), (4, 13, 0), (4, 4, 5), (4, 2, 14), (11, 2, 0), (11, 13, 14), (11, 2, 0), (4, 4, 1), (4, 2, 13), (4, 4, 14), (7, 2, 13), (7, 8, 0), (4, 8, 14), (7, 2, 14), (4, 2, 13), (11, 13, 5), (7, 4, 14), (7, 4, 0), (11, 8, 13), (4, 2, 5), (7, 13, 14), (11, 13, 5), (11, 2, 1), (7, 8, 0), (11, 2, 13), (11, 8, 5), (11, 4, 14), (7, 4, 1), (3, 2, 0), (7, 13, 13), (11, 8, 14), (4, 13, 14), (11, 2, 5), (11, 13, 14), (7, 13, 14), (7, 13, 13), (4, 2, 13), (7, 4, 5), (7, 13, 14), (11, 4, 5), (4, 8, 1), (7, 8, 13), (11, 8, 14), (4, 2, 5), (7, 2, 5), (11, 8, 13), (11, 13, 13), (4, 4, 5), (11, 2, 13), (4, 2, 1), (7, 13, 14), (11, 4, 14), (7, 8, 14), (11, 4, 5), (7, 4, 0), (4, 8, 1), (11, 2, 1), (7, 13, 1), (11, 4, 14), (7, 4, 14), (7, 4, 5), (7, 13, 14), (7, 8, 0), (11, 4, 5), (4, 8, 1), (7, 4, 1), (4, 13, 13), (4, 13, 0), (11, 4, 5), (11, 8, 5), (7, 8, 14), (11, 2, 13), (7, 13, 5), (4, 13, 0), (7, 4, 5), (11, 13, 14), (7, 13, 0), (11, 13, 5), (4, 8, 14), (4, 4, 14), (4, 4, 14), (7, 8, 14), (7, 13, 13), (4, 4, 1), (4, 13, 0), (11, 13, 5), (4, 8, 13), (4, 13, 13), (11, 2, 5), (7, 8, 13), (4, 2, 13), (11, 2, 0), (4, 8, 1), (11, 4, 5)]"
"(5, 5, 42, 0)","[('?', 11, 5), ('?', 4, 5)]"
"(5, 5, 44, 0)","[(11, 14, 5), (7, 14, 5), (11, 14, 14), (7, 11, 5), (7, 11, 14), (4, 11, 13), (4, 14, 5), (4, 14, 5), (11, 6, 14), (11, 11, 13), (7, 11, 5), (4, 11, 1), (11, 11, 13), (4, 11, 13), (11, 14, 5), (11, 6, 5), (11, 11, 1), (4, 14, 5), (4, 14, 5), (7, 14, 5), (11, 14, 14), (11, 6, 5), (7, 14, 5), (4, 14, 5), (11, 14, 5), (4, 14, 5), (11, 6, 5), (4, 14, 5)]"
"(5, 12, 12, 0)","[(6, 4, '?'), (6, 2, 5), (6, 13, 0), (6, 4, 1), (6, 13, 0), (6, 8, 5)]"
"(5, 12, 32, 0)","[(6, 13, 13), (6, 4, 13), (6, 4, 13), (6, 13, 13), (6, 13, 13)]"
"(5, 15, 3, 0)","[(3, 2, 1), (3, 13, 5), (3, 8, 13), (3, 13, 5), (3, 4, 13), (3, 13, 13), (3, 2, 13), (3, 8, 13), (3, 8, 13), (3, 8, 13), (3, 4, 13), (3, 13, 5), (3, 13, 5), (3, 2, 1), (3, 4, 13), (3, 2, 1), (3, 13, 0), (3, 2, 1), (3, 13, 13), (3, 2, 13), (3, 2, 1), (3, 4, 13), (3, 13, 13), (3, 4, 13), (3, 4, 13)]"
"(5, 15, 12, 0)","[(6, 13, 13), (6, 13, 1), (6, 4, 13), (6, 2, 1), (6, 4, '?'), (6, 4, 1), (6, 13, 1), (6, 2, 13), (6, 13, 13), (6, 2, 13), (6, 8, 5), (6, 4, '?'), (6, 4, 1), (6, 4, 1), (6, 13, 13)]"
"(5, 15, 15, 0)","[(4, 4, 5), (7, 2, 13), (11, 8, 5), (11, 4, 1), (4, 8, 5), (11, 13, 1), (11, 2, 5)]"
"(5, 15, 20, 0)","[('?', 4, '?')]"
"(5, 15, 32, 0)","[(6, 2, 13)]"
"(5, 15, 35, 0)","[(4, 8, 1), (7, 8, 1), (11, 2, 1), (11, 13, 1), (7, 2, 13), (11, 4, 1), (11, 8, 5), (7, 4, 1), (11, 2, 13), (11, 13, 1), (11, 8, 13), (11, 13, 1), (7, 13, 13), (7, 2, 1), (7, 13, 5), (7, 13, 1), (7, 2, 13), (7, 13, 13), (4, 2, '?'), (4, 8, 1), (7, 13, 1), (7, 2, 1), (11, 8, 5), (11, 8, 13), (7, 2, 1), (4, 8, 1), (11, 8, 1), (7, 2, 13), (7, 8, 1), (7, 13, 1), (7, 13, 5), (4, 2, 1), (7, 13, 1), (4, 2, 1), (7, 13, 5), (7, 8, 1), (11, 13, 13), (7, 4, 5), (7, 8, 1), (11, 13, 13), (11, 2, 5), (11, 8, 1), (11, 8, 5), (4, 2, 5), (4, 2, '?'), (7, 8, 13), (7, 4, 1), (7, 13, 13), (11, 2, 13), (7, 2, 5)]"
"(5, 20, 20, 0)","[('?', 4, '?'), ('?', 4, 5)]"
"(5, 31, 38, 0)","[(14, 11, 14)]"
"(5, 32, 42, 0)","[(6, 13, 1), (6, 6, 5), (6, 11, 5), (6, 11, 5), (6, 6, 5), (6, 11, 14), (6, 11, 14), (6, 11, 5), (6, 6, 14)]"
"(5, 35, 3, 0)","[(3, 4, 0), (3, 8, 0), (3, 4, 14), (3, 4, 0)]"
"(5, 35, 12, 0)","[(6, 4, '?')]"
"(5, 35, 35, 0)","[(4, 4, 0), (7, 4, 0), (4, 4, 0), (7, 4, 0), (11, 13, 0), (4, 4, 0), (11, 4, 0), (11, 2, 0), (11, 4, 0), (7, 8, 0), (7, 4, 0), (11, 4, 0)]"
"(5, 38, 5, 0)","[('?', 8, 13)]"
"(5, 38, 29, 0)","[('?', 8, 0)]"
"(5, 38, 31, 0)","[(0, 11, 5)]"
"(5, 38, 45, 0)","[(9, 14, 5)]"
"(5, 42, 15, 0)","[('?', 2, 13)]"
"(5, 42, 20, 0)","[('?', 2, 5), ('?', 2, 5), ('?', 13, 13), ('?', 2, 13), ('?', 2, 1), ('?', 13, 13), ('?', 13, 1), ('?', 13, 13), ('?', 4, 13), ('?', 2, 13), ('?', 8, 5), ('?', 2, 5), ('?', 13, 1), ('?', 8, 13), ('?', 13, 1), ('?', 4, 13), ('?', 13, 13), ('?', 13, 13), ('?', 13, 13), ('?', 4, 1), ('?', 2, 5), ('?', 4, 1)]"
"(5, 42, 29, 0)","[('?', 13, 0), ('?', 13, 0), ('?', 8, 14), ('?', 13, 14), ('?', 13, 14), ('?', 8, 0)]"
"(5, 42, 31, 0)","[(14, 11, 13), (14, 11, 14), (14, 11, 14)]"
"(5, 42, 44, 0)","[('?', 14, 0), ('?', 11, 1)]"
"(5, 44, 3, 0)","[(3, 6, 14), (3, 6, 13), (3, 6, 13), (3, 6, 5), (3, 11, 1), (3, 11, 5), (3, 6, 5), (3, 6, 13), (3, 14, 1), (3, 11, 5), (3, 11, 1), (3, 6, 1), (3, 6, 13), (3, 14, 1), (3, 6, 5), (3, 14, 0), (3, 11, 1), (3, 11, 13), (3, 6, 5), (3, 11, 13), (3, 11, 1), (3, 14, 1), (3, 6, 5), (3, 11, 5), (3, 6, 13), (3, 11, 1), (3, 11, 13), (3, 11, 13), (3, 11, 13), (3, 6, 5)]"
"(5, 44, 5, 0)","[(7, 6, 14), (7, 6, 0)]"
"(5, 44, 32, 0)","[(6, 14, 0), (6, 14, 13), (6, 14, 1), (6, 11, 1), (6, 11, 1), (6, 14, 13), (6, 6, 1), (6, 6, 5), (6, 6, 1), (6, 11, 1), (6, 14, 13), (6, 6, 5), (6, 6, 1), (6, 6, 5), (6, 6, 5), (6, 14, 0), (6, 11, 14), (6, 14, 1), (6, 14, 13), (6, 6, 13), (6, 6, 13), (6, 11, 14), (6, 6, 13), (6, 6, 5), (6, 6, 5), (6, 6, 1), (6, 11, 1), (6, 11, 1), (6, 6, 13)]"
"(5, 44, 42, 0)","[('?', 14, 13), ('?', 11, 13), ('?', 6, 1), ('?', 11, 1), ('?', 6, 13), ('?', 6, 13), ('?', 6, 5), ('?', 14, 1), ('?', 11, 5), ('?', 6, 1), ('?', 14, 1), ('?', 11, 5), ('?', 11, 1), ('?', 14, 1), ('?', 11, 5), ('?', 6, 5), ('?', 11, 13), ('?', 11, 1), ('?', 14, 13), ('?', 6, 13), ('?', 6, 5), ('?', 11, 5), ('?', 14, 13), ('?', 6, 5), ('?', 11, 5), ('?', 6, 5), ('?', 11, 5)]"
"(5, 44, 44, 0)","[(7, 11, 1), (11, 6, 13), (7, 11, 0), (11, 14, 0), (4, 14, 1), (4, 6, 14), (11, 14, 0), (4, 14, 1), (7, 6, 0), (7, 6, 14), (7, 6, 14), (7, 6, 13), (4, 14, 14), (4, 14, 14), (11, 6, 13), (7, 14, 0), (11, 14, 5), (4, 11, 0), (4, 11, 1), (4, 6, 5), (7, 6, 0), (11, 6, 1), (11, 6, 14), (4, 11, 1), (7, 6, 13), (4, 6, 1), (7, 6, 13), (4, 6, 13), (7, 11, 14), (11, 11, 0), (7, 11, 0), (7, 11, 13), (11, 6, 1), (7, 6, 13), (11, 6, 14), (4, 6, 14), (7, 14, 5), (4, 14, 14), (7, 11, 13), (7, 14, 0), (7, 6, 14), (7, 14, 14), (4, 6, 1), (7, 14, 1), (4, 11, 1), (7, 11, 13), (7, 6, 1), (11, 11, 1), (7, 14, 1), (7, 6, 13), (11, 14, 14), (11, 14, 5), (11, 11, 13), (7, 14, 5), (4, 14, 1), (7, 14, 0), (7, 6, 0), (7, 6, 1), (11, 6, 1), (4, 14, 0), (7, 6, 13), (4, 11, 14), (11, 6, 5), (7, 14, 1), (4, 6, 5), (4, 14, 1), (4, 11, 14), (7, 14, 1), (11, 11, 13), (4, 14, 1), (4, 6, 1), (7, 11, 5), (11, 14, 14), (4, 14, 14), (7, 6, 14), (4, 6, 13), (11, 11, 0), (11, 11, 13), (7, 11, 1), (11, 6, 13), (11, 6, 14), (11, 6, 14), (4, 11, 1), (7, 11, 5), (11, 6, 5), (7, 11, 0), (11, 6, 1), (4, 6, 14), (7, 14, 0), (11, 14, 0), (11, 14, 14), (7, 11, 5), (4, 11, 13), (11, 6, 1), (11, 6, 5), (4, 11, 14), (11, 11, 1), (4, 6, 14), (4, 14, 1), (11, 6, 13), (11, 11, 1)]"
"(6, 1, 42, 0)","[('?', 12, 0), ('?', 12, 0), ('?', 12, 14), ('?', 15, 0), ('?', 12, 14)]"
"(6, 2, 2, 0)","[(7, 0, 6), (4, 1, 6), (11, 10, 6), (7, 0, 6), (11, 10, 6), (7, 0, 6), (7, 10, 6), (4, 0, 6), (11, 1, 6), (11, 10, 6), (11, 1, 6), (11, 10, 6), (11, 1, 6), (7, 0, 6), (7, 0, 6), (11, 0, 6), (7, 0, 6), (7, 1, 6), (7, 1, 6)]"
"(6, 2, 3, 0)","[(3, 5, 6)]"
"(6, 2, 8, 0)","[(11, 3, 6), (7, 3, 6), (11, 5, 6), (11, 7, 6), (4, 3, 6), (11, 3, 6), (4, 3, 6), (11, 7, 6), (11, 3, 6), (4, 7, 6), (7, 3, 6), (7, 5, 6), (11, 5, 6), (11, 7, 6), (4, 7, 6), (4, 5, 6), (11, 7, 6), (11, 3, 6)]"
"(6, 9, 9, 0)","[(7, 15, 6)]"
"(6, 10, 10, 0)","[(12, 1, 0), (1, 0, 0), (12, 0, 0), (1, 0, 14), (15, 0, 0), (12, 10, 14), (1, 0, 0), (1, 0, 0), (1, 1, 0), (1, 1, 0), (12, 1, 0), (15, 0, 0), (12, 0, 0), (12, 10, 0), (12, 0, 14), (12, 0, 0), (15, 1, 14), (1, 1, 14), (1, 10, 14), (15, 10, 0), (1, 1, 0), (12, 1, 0), (15, 0, 14), (15, 10, 14), (15, 0, 14), (13, 1, 14), (1, 0, 14), (1, 0, 0), (15, 1, 14), (15, 0, 0), (1, 10, 14), (12, 1, 0), (1, 1, 14), (1, 1, 0), (1, 10, 14), (15, 10, 14), (1, 1, 0), (1, 1, 14), (12, 0, 0), (15, 1, 14), (12, 10, 0), (12, 10, 0), (12, 0, 0), (12, 1, 0), (12, 10, 14), (15, 0, 14), (13, 1, 0), (15, 0, 14), (13, 0, 14), (15, 0, 14), (12, 0, 0), (15, 0, 14), (15, 10, 14)]"
"(6, 10, 32, 0)","[(13, 7, 0), (13, 7, 14), (13, 7, 0), (12, 3, 0), (13, 7, 0), (13, 7, 14), (12, 7, 14), (1, 7, 0), (12, 3, 14), (12, 5, 14), (1, 5, 0), (1, 5, 14), (12, 7, 14), (1, 5, 14), (12, 3, 0), (15, 5, 14), (12, 3, 0), (1, 3, 14), (1, 5, 0), (1, 5, 14), (12, 5, 14), (1, 7, 0), (12, 5, 0), (12, 7, 14)]"
"(6, 10, 42, 0)","[(1, 3, 14), (13, 7, 0), (13, 3, 0), (12, 3, 0), (12, 5, 0), (15, 3, 14), (12, 7, 14), (15, 7, 14), (15, 5, 14), (12, 5, 0), (1, 3, 14), (15, 5, 14), (15, 7, 14), (1, 7, 0), (12, 5, 14), (15, 5, 14), (12, 3, 0), (13, 3, 0), (15, 7, 14), (15, 3, 14), (13, 3, 0), (1, 3, 0), (15, 7, 14), (1, 5, 14), (15, 7, 14)]"
"(6, 21, 2, 0)","[(7, 1, 0), (4, 1, 14), (7, 1, 14), (7, 0, 14)]"
"(6, 21, 3, 0)","[(3, 3, 0), (6, 3, 14), (6, 5, 14), (6, 7, 14), (3, 7, 14), (3, 3, 14), (3, 7, 14), (6, 5, 14), (3, 3, 14), (3, 5, 14), (6, 3, 14), (6, 3, 14), (3, 7, 1), (3, 5, 14), (3, 7, 14), (6, 5, 14), (3, 3, 0), (3, 5, 0), (3, 7, 0), (3, 3, 0), (3, 5, 14), (3, 7, 0), (3, 3, 0), (6, 7, 14), (6, 7, 14), (3, 7, 0)]"
"(6, 21, 10, 0)","[(3, 10, 14), (3, 1, 0), (6, 0, 14), (6, 1, 14), (3, 10, 0), (6, 10, 0), (3, 1, 0), (6, 0, 0), (6, 1, 0), (3, 10, 0), (3, 10, 14), (3, 10, 14), (6, 1, 0), (3, 1, 0), (6, 1, 14), (6, 10, 0), (3, 1, 0), (3, 10, 0), (3, 10, 0), (6, 10, 14), (3, 0, 0), (3, 10, 0), (6, 0, 14), (6, 10, 14), (6, 1, 14)]"
"(6, 21, 21, 0)","[(7, 10, 0)]"
"(6, 21, 23, 0)","[(11, 0, 14), (7, 1, 0), (4, 1, 0), (4, 0, 0), (11, 10, 14), (7, 10, 14), (11, 0, 14), (4, 0, 14), (7, 1, 0), (7, 1, 14), (7, 1, 14), (7, 1, 14), (4, 0, 0), (4, 0, 14), (4, 1, 14), (7, 1, 14), (4, 0, 14), (7, 0, 14)]"
"(6, 21, 25, 0)","[(7, 1, 14), (7, 10, 14)]"
"(6, 21, 32, 0)","[(13, 7, 14), (6, 7, 0), (6, 3, 14), (6, 5, 0), (6, 3, 14)]"
"(6, 21, 42, 0)","[('?', 3, 0), ('?', 7, 14), ('?', 5, 0), ('?', 5, 0), ('?', 3, 0), (7, 3, 0), ('?', 3, 0), ('?', 3, 14), ('?', 7, 0), ('?', 3, 14)]"
"(6, 21, 44, 0)","[(11, 7, 0), (11, 7, 14), (11, 7, 14), (11, 3, 0), (11, 3, 0), (11, 3, 0), (4, 7, 0), (4, 7, 0), (4, 3, 0), (11, 7, 0), (7, 5, 14), (11, 3, 0), (4, 7, 0), (4, 3, 0), (11, 5, 0), (11, 7, 0), (7, 3, 0)]"
