message,concepts
"(5, 1, 3, 0)","[(7, 3, 4), (7, 3, 4), (7, 3, 4)]"
"(5, 1, 7, 0)","[(7, 1, 3), (7, 1, 3)]"
"(5, 1, 13, 0)","[(7, 7, 5), (7, 7, 1), (7, 7, 5), (7, 7, 1), (7, 7, 5), (7, 7, 7), (7, 7, 1), (7, 7, 5)]"
"(5, 3, 3, 0)","[(7, 4, 1), (7, 4, 5), (7, 4, 7), (7, 4, 7), (7, 4, '?'), (7, 4, 4), (7, 4, 3), (7, 4, 5), (7, 4, 5), (7, 4, 4), (7, 4, 6), (7, 4, 6), (7, 4, 3), (7, 4, 4), (7, 4, 3), (7, 4, 4), (7, 4, 5), (7, 4, 7), (7, 4, '?'), (7, 4, 3), (7, 4, 7), (7, 4, 3), (7, 4, 1), (7, 4, 1), (7, 4, '?'), (7, 4, 7), (7, 4, 1), (7, 4, '?'), (7, 4, '?'), (7, 4, 4), (7, 4, 5), (7, 4, '?'), (7, 4, 7), (7, 4, 5), (7, 4, 3), (7, 4, 1), (7, 4, 7), (7, 4, 5), (7, 4, 3), (7, 4, 1), (7, 4, 1), (7, 4, 1), (7, 4, '?'), (7, 4, 2), (7, 4, '?'), (7, 4, 5), (7, 4, 5), (7, 4, 3)]"
"(5, 3, 16, 0)","[(7, 3, '?'), (7, 3, 5), (7, 3, 0), (7, 3, 1), (7, 3, 1), (7, 3, '?'), (7, 3, '?'), (7, 3, 5), (7, 3, '?'), (7, 3, 1), (7, 3, 6), (7, 3, '?'), (7, 3, 1), (7, 3, '?'), (7, 4, 6), (7, 3, 0), (7, 4, 6), (7, 3, 4), (7, 4, 6), (7, 3, 6), (7, 3, 5), (7, 3, 5), (7, 4, 6), (7, 3, 4), (7, 3, 1), (7, 3, '?'), (7, 4, 6), (7, 3, 5), (7, 4, 3), (7, 4, 6), (7, 4, 2), (7, 3, 0), (7, 3, '?'), (7, 3, 0), (7, 3, 0), (7, 4, 2), (7, 4, 2), (7, 3, 0), (7, 3, 0), (7, 3, 5)]"
"(5, 5, 1, 0)","[(7, 7, 4), (7, 2, 4), (7, 2, 4), (7, 7, 4), (7, 7, 4), (7, 2, 4), (7, 7, 4)]"
"(5, 5, 3, 0)","[(7, 3, 2), (7, 3, 0), (7, 3, 2), (7, 3, 2), (7, 3, 2), (7, 3, 0)]"
"(5, 5, 5, 0)","[(7, 2, 2), (7, 2, 2), (7, 2, 2), (7, 2, 2)]"
"(5, 5, 7, 0)","[(7, 1, 2), (7, 1, 2), (7, 1, 6), (7, 1, 2)]"
"(5, 5, 8, 0)","[(7, 2, 0), (7, 2, 0), (7, 2, 0), (7, 2, 0), (7, 2, 0), (7, 2, 0)]"
"(5, 5, 13, 0)","[(7, 2, 2), (7, 7, 0), (7, 7, 2), (7, 7, 2), (7, 7, 2), (7, 7, 0), (7, 7, 2), (7, 7, 0), (7, 7, 0)]"
"(5, 5, 21, 0)","[(7, 2, 2), (7, 2, 6), (7, 2, 5), (7, 2, 6), (7, 2, 6), (7, 2, 5), (7, 2, 5), (7, 2, 7), (7, 2, 6), (7, 2, 2), (7, 2, 6), (7, 2, 2)]"
"(5, 7, 3, 0)","[(7, 3, 5), (7, 3, 5), (7, 3, 1), (7, 3, 1), (7, 3, 5)]"
"(5, 7, 7, 0)","[(7, 1, 1), (7, 1, 5), (7, 1, 1), (7, 1, 5), (7, 1, 1), (7, 1, 7), (7, 1, 5), (7, 1, 5), (7, 1, 5), (7, 1, 5), (7, 1, 5), (7, 1, 5), (7, 1, 1), (7, 1, 1)]"
"(5, 11, 7, 0)","[(7, 1, 3)]"
"(5, 12, 1, 0)","[(7, 6, 7), (7, 6, 4), (7, 6, 1), (7, 6, 5), (7, 6, 5), (7, 6, 7), (7, 6, 5), (7, 6, 5)]"
"(5, 12, 5, 0)","[(7, 6, 4), (7, 6, 0), (7, 6, 4), (7, 6, 6), (7, 6, 0), (7, 6, 6), (7, 6, 2)]"
"(5, 12, 12, 0)","[(7, 6, 5)]"
"(5, 12, 13, 0)","[(7, 6, 2), (7, 6, 0), (7, 6, 0), (7, 6, 0), (7, 6, '?'), (7, 6, 2), (7, 6, 6), (7, 6, 2), (7, 6, 0), (7, 6, 0), (7, 6, '?'), (7, 6, '?'), (7, 0, 0), (7, 6, 6), (7, 6, 6), (7, 6, 6)]"
"(5, 12, 21, 0)","[(7, 6, 3), (7, 6, 3), (7, 6, 3)]"
"(5, 12, 25, 0)","[(7, 6, 1), (7, 6, 3), (7, 6, 3), (7, 6, 3), (7, 6, 7), (7, 6, '?'), (7, 6, 4), (7, 6, 1)]"
"(5, 13, 3, 0)","[(7, 3, 6), (7, 3, 4), (7, 3, 6)]"
"(5, 13, 7, 0)","[(7, 1, 7), (7, 1, 1), (7, 1, 7), (7, 1, 3), (7, 1, 4), (7, 1, 2), (7, 1, 1), (7, 1, '?'), (7, 1, 7), (7, 1, '?'), (7, 1, 7), (7, 1, 1), (7, 1, 2), (7, 1, '?'), (7, 1, 3), (7, 1, 7), (7, 1, 7), (7, 1, 4), (7, 1, '?'), (7, 1, '?'), (7, 1, '?'), (7, 1, 7), (7, 1, 6), (7, 1, 2), (7, '?', 4), (7, 1, '?'), (7, 1, 6), (7, 1, 4), (7, 1, 6), (7, 1, 2), (7, 1, 3), (7, 1, 6), (7, 1, 7), (7, 1, 7)]"
"(5, 13, 13, 0)","[(7, 7, 2), (7, 7, 4), (7, 7, 7), (7, 7, 1), (7, 7, 4), (7, 7, 2), (7, 7, 7), (7, 7, '?'), (7, 7, '?'), (7, 7, 5), (7, 7, 4), (7, 7, 1), (7, 7, '?'), (7, 7, 1), (7, 7, '?'), (7, 7, 5), (7, 7, 7), (7, 7, 1), (7, 7, '?'), (7, 7, 7), (7, 7, '?'), (7, 7, 0), (7, 7, 2), (7, 7, 4), (7, 7, 7), (7, 7, 0), (7, 7, 7), (7, 7, 0), (7, 7, 0), (7, 7, 4), (7, 7, 2)]"
"(5, 14, 1, 0)","[(1, 6, 5), (1, 6, 5), (1, 6, 5), (1, 6, 5)]"
"(5, 14, 5, 0)","[(7, 6, 2), (7, 6, 2)]"
"(5, 21, 8, 0)","[(7, 2, 0)]"
"(5, 21, 13, 0)","[(7, 2, 2)]"
"(5, 21, 21, 0)","[(7, 2, 7), (7, 2, '?'), (7, 2, '?'), (7, 2, 7), (7, 2, 5), (7, 2, 4), (7, 2, 3), (7, 2, 5), (7, 2, 3), (7, 2, 5), (7, 2, '?'), (7, 2, 6), (7, 2, 3), (7, 2, 6), (7, 2, 3), (7, 2, 3), (7, 2, 4), (7, 2, 7), (7, 2, 4), (7, 2, '?'), (7, 2, 5), (7, 2, 7), (7, 2, 7), (7, 2, 3), (7, 2, 5), (7, 2, 3), (7, 2, 6), (7, 2, '?')]"
"(5, 25, 12, 0)","[(7, 6, '?'), (7, 6, 4), (7, 6, 4), (7, 6, 1), (7, 6, 1), (7, 6, 7), (7, 6, 7), (7, 6, '?'), (7, 6, 7), (7, 6, 6), (7, 6, 5), (7, 6, 1), (7, 6, 2), (7, 6, 7), (7, 6, 5), (7, 6, 5), (7, 6, 7), (7, 6, 1), (7, 6, 5)]"
"(5, 25, 13, 0)","[(7, '?', 4), (7, '?', 6), (7, '?', 4), (7, '?', 6), (7, '?', 4), (7, '?', 6), (7, '?', 6), (7, '?', 6), (7, '?', 6), (7, '?', 6), (7, '?', 6)]"
"(5, 25, 25, 0)","[(7, '?', 5), (7, '?', 5), (7, '?', 5), (7, '?', 1), (7, '?', 1), (7, '?', 5), (7, '?', 1), (7, '?', 4), (7, '?', 1), (7, '?', 4), (7, '?', 5), (7, '?', 5), (7, '?', 4), (7, '?', 1), (7, '?', 5), (7, '?', 1), (7, '?', 1), (7, '?', 5), (7, '?', 4)]"
"(6, 6, 6, 0)","[(5, 5, 1), (5, 5, 1), (5, 5, 1), (5, 5, 1), (5, 0, 7), (5, 0, 7), (5, 0, 7)]"
"(6, 6, 12, 0)","[(2, 5, 1), (2, 0, 7), (2, 5, 1), (2, 0, 7), (2, 0, 6), (2, 0, 7), (2, 5, 1), (2, 0, 6), (2, 5, 1), (2, 0, 7), (2, 0, 1), (2, 5, 7), (2, 5, 7), (2, 5, 7), (2, 5, 7), (2, 0, 6), (2, 0, 7), (2, 5, 1), (2, 0, 1), (2, 5, 7), (2, 0, 1), (2, 0, 1), (2, 5, 7), (2, 5, 5), (2, 5, 1), (2, 5, 1)]"
"(6, 6, 23, 0)","[(5, 0, 6), (5, 0, 6), (5, 0, 6), (5, 5, 7), (5, 5, 1), (5, 5, 4), (5, 5, 4), (5, 5, 6), (5, 5, 1), (5, 0, 6), (5, 0, 6), (5, 5, 6), (5, 0, 7), (5, 5, 6), (5, 5, 6), (5, 5, 6), (5, 5, 4), (5, 5, 4), (5, 5, 6), (5, 5, 6), (5, 0, 6), (5, 0, '?'), (5, 0, 6), (5, 0, 6)]"
"(6, 12, 12, 0)","[(6, 0, 7), (6, 0, 7), (6, 0, 4), (6, 0, 6), (6, 5, 4), (3, 5, 7), (3, 0, 7), (6, 0, 6), (6, 0, 4), (6, 0, 4), (6, 0, 6), (6, 0, 7), (3, 0, 7), (3, 0, 4), (6, 0, 4), (3, 5, 4), (6, 0, 4), (6, 5, 7), (3, 0, 4), (6, 5, 4), (6, 0, 4), (3, 5, 4), (3, 5, 7), (6, 0, 4), (3, 5, 4), (6, 0, 4), (3, 0, 4), (6, 0, 7), (6, 5, 4), (3, 5, 6), (6, 0, 6), (6, 5, 7), (6, 0, 6), (6, 5, 4), (6, 5, 4), (6, 0, 7), (6, 0, 4), (6, 0, 7), (3, 5, 6), (6, 5, 4), (6, 5, 7), (3, 5, 4), (3, 5, 4), (6, 5, 7), (3, 0, 4), (3, 5, 6)]"
"(6, 12, 13, 0)","[(6, 5, 2), (6, 5, 2), (6, 5, 2), (3, 5, 2), (3, 5, 2), (6, 0, 2), (6, 5, 2), (6, 0, 2), (6, 5, 2)]"
"(6, 23, 6, 0)","[(5, 5, 6), (5, 5, 1), (5, 0, 4)]"
"(6, 23, 9, 0)","[(5, 5, '?')]"
"(6, 23, 23, 0)","[(5, 0, 7), (5, 5, '?'), (5, 5, 4), (5, 5, 7), (5, 5, 7), (5, 5, 6), (5, 0, 6), (5, 0, 7), (5, 0, 4), (5, 0, 7), (5, 5, 1), (5, 0, 4), (5, 5, 6), (5, 5, 4), (5, 5, 7), (5, 5, '?'), (5, 5, 4), (5, 5, 1), (5, 5, 7), (5, 0, 4), (5, 5, 4), (5, 0, 7), (5, 0, 4), (5, 5, '?'), (5, 5, '?'), (5, 0, 4)]"
"(7, 2, 7, 0)","[(2, 1, 7)]"
"(7, 2, 27, 0)","[(5, 1, 5)]"
"(7, 3, 3, 0)","[('?', 4, 1), ('?', 4, 3), ('?', 4, 1), ('?', 4, 3), ('?', 4, 3), ('?', 4, 1)]"
"(7, 3, 16, 0)","[('?', 3, 1), ('?', 3, 7), ('?', 3, 7), ('?', 3, 7), ('?', 3, 7), ('?', 3, 1), ('?', 3, 7), ('?', 3, 5), ('?', 3, 5), ('?', 3, 7), ('?', 3, 7)]"
"(7, 7, 3, 0)","[('?', 3, 5)]"
"(7, 7, 7, 0)","[('?', 1, 5), ('?', 1, 7), ('?', 1, 5), ('?', 1, 7), ('?', 1, 7)]"
"(7, 9, 3, 0)","[('?', 4, 4)]"
"(7, 16, 3, 0)","[('?', 3, 5)]"
"(8, 3, 3, 0)","[(0, 4, 0), (0, 4, 0), (0, 4, 0), (4, 4, 0), (0, 4, 0), (4, 4, 0), (0, 4, '?'), (4, 4, 0), (0, 4, 6), (0, 4, '?'), (0, 4, 0), (0, 4, 0), (4, 4, 0), (4, 4, 0), (4, 4, 0), (0, 4, 0), (4, 4, 0), (4, 4, 6), (0, 4, 0), (4, 4, 6), (4, 4, 0)]"
"(8, 3, 16, 0)","[(4, 3, 0), (0, 4, 2), (0, 4, 2), (0, 4, 2), (4, 3, 2), (4, 3, 0), (0, 3, 2), (4, 3, 0), (0, 4, 2), (4, 3, 2), (4, 3, 0), (0, 4, 2), (0, 4, 2), (0, 4, 2)]"
"(8, 5, 12, 0)","[(4, 6, 2)]"
"(8, 8, 3, 0)","[(0, 3, 2), (0, 4, 2), (4, 3, 2), (4, 3, 0)]"
"(8, 8, 7, 0)","[(0, 1, 6), (0, 1, 0), (0, 1, 6), (0, 1, 6), (4, 1, 0), (0, 1, 0), (0, 1, 6), (0, 1, 0), (0, 1, 6), (0, 1, 0), (0, 1, 6), (0, 1, 0), (4, 1, 0), (4, 1, 0), (0, 1, 6), (0, 1, 6)]"
"(8, 8, 12, 0)","[(0, 0, 0), (0, 0, 0), (0, 0, 0), (4, 6, 0), (0, 0, 0)]"
"(8, 8, 13, 0)","[(4, '?', 2), (0, '?', 2), (4, '?', 2), (4, '?', 2), (4, '?', 2), (4, '?', 2), (4, '?', 2), (0, '?', 2), (0, '?', 2), (0, '?', 2), (4, '?', 2)]"
"(8, 8, 14, 0)","[(4, 6, 0)]"
"(8, 8, 16, 0)","[(0, '?', 6), (0, '?', 2), (0, '?', 6), (0, '?', 6), (0, '?', 6), (4, '?', 6), (4, '?', 6), (4, '?', 2), (0, '?', 6), (4, '?', 2), (4, '?', 6), (4, '?', 6), (0, '?', 6), (0, '?', 2)]"
"(8, 8, 25, 0)","[(0, '?', 0), (0, '?', 0), (0, '?', 0)]"
"(8, 12, 13, 0)","[(0, 6, 2), (0, 6, 2), (4, 6, 2), (4, 6, 2), (0, 6, 2), (4, 6, 2), (0, 6, 2), (0, 6, 2), (4, 6, 2), (4, 6, 2), (1, 6, 0), (4, 6, 2), (0, 6, 2)]"
"(8, 12, 16, 0)","[(0, 5, 0), (0, 5, 0)]"
"(8, 12, 17, 0)","[(0, 6, 4)]"
"(8, 13, 3, 0)","[(0, 3, 2)]"
"(8, 13, 7, 0)","[(1, 1, 0), (1, 1, 0)]"
"(8, 14, 13, 0)","[(4, 6, 2)]"
"(8, 14, 24, 0)","[(1, 6, 0)]"
"(8, 16, 3, 0)","[(4, 3, 0), (4, 3, 0)]"
"(8, 16, 7, 0)","[(4, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (4, 1, 0)]"
"(8, 16, 8, 0)","[(4, '?', 6), (4, '?', 6), (0, 7, 0), (0, 7, 0), (4, '?', 6), (0, '?', 6), (4, '?', 6), (4, '?', 6), (0, '?', 0), (4, 2, 2), (0, '?', 0)]"
"(8, 16, 12, 0)","[(4, '?', 0), (4, 5, 0), (4, '?', 0), (0, 0, 0), (4, 5, 0), (4, 5, 0), (4, 5, 0), (4, 5, 0), (4, 5, 0)]"
"(8, 16, 15, 0)","[(0, 3, '?')]"
"(8, 16, 20, 0)","[(4, 7, 6), (4, 7, 0), (4, 7, 2), (4, 7, 0), (4, 7, 2), (4, 7, 6), (4, 7, 0), (4, 7, 0)]"
"(8, 16, 25, 0)","[(4, '?', 0), (4, '?', 0), (4, '?', 0), (4, '?', 0), (4, '?', 0), (0, '?', 0), (0, '?', 0), (0, '?', 0)]"
"(8, 17, 8, 0)","[(0, 2, 6), (4, 2, 0), (4, 2, 6), (0, 2, 0), (0, 2, 0), (4, 2, 6), (4, 2, 2), (4, 2, 0), (4, 2, 0), (4, 2, 0), (4, 2, 0), (0, 2, 0), (0, 2, 0), (4, 2, 0)]"
"(8, 17, 12, 0)","[(4, 6, 4), (0, 6, 4), (4, 6, 4), (4, 6, 4), (4, 6, 4), (0, 6, 4), (4, 6, 4), (0, 6, 4)]"
"(8, 17, 25, 0)","[(4, 6, 4)]"
"(8, 20, 3, 0)","[(0, 3, 6), (4, 3, 2), (0, 3, 2), (0, 3, 2), (0, 3, '?'), (0, 3, 2), (0, 3, 2), (0, 3, 2)]"
"(8, 20, 7, 0)","[(0, 1, 4)]"
"(8, 20, 16, 0)","[(0, 7, 2), (0, 7, 2), (4, 7, 0)]"
"(8, 20, 17, 0)","[(0, 2, 2), (0, 2, 2)]"
"(8, 20, 20, 0)","[(0, 2, 2), (4, 2, 2), (0, 7, 0), (0, 7, 0), (4, 2, 2), (0, 2, 2), (4, 7, 2), (0, 7, 2), (4, 2, 2), (0, 7, 2), (0, 7, 0), (0, 7, 0), (0, 2, 2), (0, 7, 2)]"
"(8, 25, 8, 0)","[(1, '?', 0), (1, '?', 0), (1, '?', 6), (1, '?', 0), (1, '?', 0), (1, '?', 0)]"
"(9, 2, 2, 0)","[(5, 3, 2), (5, 3, 6), (5, 3, 6), (5, 3, 2), (5, 3, 2), (5, 3, 6)]"
"(9, 2, 3, 0)","[(2, 3, 2)]"
"(9, 3, 3, 0)","[(3, 4, 0), (3, 4, 5), (3, 4, 4), (3, 4, 4), (3, 4, 4), (3, 4, 0), (6, 4, 0), (6, 4, 0), (3, 4, 5), (3, 4, 0), (3, 4, 5), (6, 4, 0), (3, 4, 0), (3, 4, 5), (3, 4, 4), (3, 4, 0)]"
"(9, 9, 2, 0)","[(5, 4, 0), (5, 4, 6), (5, 4, 0), (5, 4, 0)]"
"(9, 9, 3, 0)","[(2, 4, 0), (2, 4, 6), (2, 4, 4), (2, 4, 6), (2, 4, 3), (2, 4, 3), (2, 4, 5), (2, 4, 3), (2, 4, 3), (2, 4, 5), (2, 4, 3), (2, 4, 0), (2, 4, 0), (2, 4, 4), (2, 4, 0), (2, 4, 5), (2, 4, 4), (2, 4, 4), (2, 4, 0), (2, 4, 0), (2, 4, 3), (2, 4, 0), (2, 4, 4), (2, 4, 0), (2, 4, 2), (2, 4, 6), (2, 4, 3)]"
"(9, 9, 9, 0)","[(5, 4, 5), (5, 4, 5), (5, 4, 1), (5, 4, 7), (5, 4, 7), (5, 4, 5), (5, 4, 5), (5, 4, 5), (5, 4, 7), (5, 4, 1), (5, 4, 7), (5, 4, 5), (2, 4, 5), (5, 4, 7), (5, 4, 1)]"
"(9, 9, 23, 0)","[(5, 4, 7), (5, 4, 1), (5, 4, 6), (5, 4, 1), (5, 4, 1), (5, 4, 4), (5, 4, 0), (5, 4, '?'), (5, 4, 7), (5, 4, 4), (5, 4, 0), (5, 4, 7), (5, 4, 7), (5, 3, 7), (5, 4, 1), (5, 3, 1), (5, 4, 6)]"
"(9, 9, 27, 0)","[(5, 3, 7), (5, 3, 7), (5, 3, 5), (5, 3, 7), (5, 3, 7), (5, 3, 5), (5, 3, 5), (5, 3, 1), (5, 3, 5), (5, 3, 1), (5, 3, 1), (5, 3, 5)]"
"(9, 23, 2, 0)","[(5, '?', 2), (5, 3, 4), (5, 3, 0), (5, 3, 2), (5, 3, 6), (5, 4, 0), (5, 3, 0), (5, 3, 0), (5, 4, 2), (5, 3, 6), (5, 3, 2), (5, 4, 2), (5, 3, 0), (5, 4, 2), (5, 3, '?'), (5, 3, 2), (5, 3, 0), (5, 4, 2), (5, 3, 0), (5, 3, 2), (5, 3, 6), (5, 3, 6)]"
"(9, 23, 9, 0)","[(5, 4, '?'), (5, 3, 4), (5, 3, 5), (5, 4, 6), (5, 3, 4), (5, 4, 6), (5, 4, 4), (5, 4, 1), (5, 4, 4), (5, 3, 1), (5, 4, 2), (5, 4, 5), (5, 3, '?'), (5, 3, '?'), (5, 4, '?'), (5, 4, '?'), (5, 4, 1), (5, 4, 2), (5, 4, '?'), (5, 4, 2), (5, 3, 4), (5, 4, 0), (5, 4, 4), (5, 3, 1), (5, 4, 4), (5, 3, 4), (5, 3, 5), (5, 3, 5), (5, 4, '?'), (5, 3, 7), (5, 3, 2), (5, 4, '?'), (5, 4, '?'), (5, 4, 2), (5, 3, 6), (5, 4, 2), (5, 3, 4), (5, 4, 6), (5, 4, 0), (5, 3, 7), (5, 3, '?')]"
"(9, 23, 23, 0)","[(5, 3, 1), (5, 3, 4), (5, 4, 6), (5, 3, 7)]"
"(9, 27, 3, 0)","[(2, 4, 4), (2, 3, 4), (2, 3, '?'), (2, 4, 2), (2, 3, 6), (2, 3, '?'), (2, 3, 1), (2, '?', '?'), (2, 3, 4), (2, 3, '?'), (2, 3, 7), (2, 3, 5), (2, 3, 4), (2, 3, 6), (2, 3, 6), (2, 3, 6), (2, 3, 5), (2, '?', 3), (2, '?', 3), (2, 3, 3), (2, 3, '?'), (2, '?', 4), (2, 3, 1), (2, 3, 1), (2, 3, 3), (2, 3, '?'), (2, 3, 6), (2, '?', 3)]"
"(10, 2, 13, 0)","[(2, 1, 0)]"
"(10, 2, 25, 0)","[(2, '?', 2)]"
"(10, 6, 12, 0)","[(2, 5, '?'), (2, 5, 5), (2, 5, 3), (2, 0, 7), (2, 0, 6), (2, 5, 7), (2, 0, 7), (2, 5, '?'), (2, 5, '?'), (2, 5, 5), (2, 0, 2), (2, 0, 1), (2, 0, 1), (2, 5, '?'), (2, 0, 5), (2, 5, 1), (2, 5, '?'), (2, 5, 3), (2, 0, 5), (2, 0, 2), (2, 0, 6), (2, 0, 7), (2, 0, 2), (2, 5, 7), (2, 0, 7), (2, 0, 1), (2, 0, 2), (2, 0, 1), (2, 0, 2), (2, 5, '?'), (2, 0, 2), (2, 5, 7), (2, 0, 6), (2, 5, 0), (2, 5, '?'), (2, 5, 3), (2, 0, 6), (2, 0, 2), (2, 5, 7), (2, 0, 5), (2, 0, 6)]"
"(10, 10, 12, 0)","[(2, 0, 0), (2, 0, 0), (2, 0, 0), (2, 5, 0), (2, 6, 2), (2, 5, 0), (2, 6, 0), (2, 0, 0), (2, 6, 2)]"
"(10, 10, 13, 0)","[(2, 7, 0), (2, 7, 0), (2, 7, 0)]"
"(10, 10, 25, 0)","[(2, '?', '?'), (2, '?', 2), (2, '?', '?'), (2, '?', 0), (2, '?', '?'), (2, '?', '?'), (2, '?', 0), (2, '?', 0), (2, '?', 4), (2, '?', 2), (2, '?', 0), (2, '?', 0), (2, '?', 7), (2, '?', '?'), (2, '?', 0), (2, '?', 7), (2, '?', '?'), (2, '?', 0), (2, '?', '?')]"
"(10, 12, 12, 0)","[(6, 0, '?'), (6, 0, '?'), (6, 0, '?'), (3, 0, 1), (6, 0, '?'), (6, 0, 1), (6, 0, '?'), (6, 0, 5), (6, 0, '?'), (6, 0, 1), (6, 0, 6), (3, 0, 5), (6, 0, 6), (6, 0, 1), (6, 0, '?'), (6, 0, 1), (3, 0, 5), (6, 0, 1), (3, 0, 1), (3, 0, 5), (3, 0, 5), (6, 0, 5), (3, 0, 1)]"
