message,concepts
"(7, 5, 7, 0)","[(2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0)]"
"(7, 7, 7, 0)","[(2, 1, '?'), (2, 1, '?'), (2, 1, '?'), (2, 1, '?'), (2, 1, '?'), (2, 1, '?'), (2, 1, '?')]"
"(7, 7, 10, 0)","[(2, 1, '?')]"
"(7, 11, 7, 0)","[(2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1)]"
"(7, 11, 10, 0)","[(2, 1, 1)]"
"(8, 1, 1, 0)","[(2, 3, 2), (2, 3, 2), (2, 3, 2), (2, 3, 2), (2, 3, 2), (2, 3, 2)]"
"(8, 1, 5, 0)","[(2, 3, 0), (2, 3, 0), (2, 3, 0), (2, 3, 2), (2, 3, 0), (2, 3, 0), (2, 3, 0), (2, 3, 0)]"
"(8, 3, 3, 0)","[(1, 3, 0)]"
"(8, 3, 5, 0)","[(1, 3, 0)]"
"(8, 3, 12, 0)","[(3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0)]"
"(8, 5, 3, 0)","[(1, 3, 0), (1, 3, 0), (1, 3, 0)]"
"(8, 5, 5, 0)","[('?', 3, 0), ('?', 3, 0), ('?', 3, 0), (0, 3, 0), ('?', 3, 0), ('?', 3, 0)]"
"(8, 5, 8, 0)","[(1, 3, 0)]"
"(8, 5, 13, 0)","[('?', 3, 0)]"
"(8, 8, 4, 0)","[(1, 3, 2), (1, 3, 2), (1, 3, 2), (1, 3, 2), (1, 3, 2)]"
"(8, 8, 7, 0)","[(0, 3, '?'), (0, 3, '?'), (0, 3, '?')]"
"(8, 8, 8, 0)","[(1, 3, 2), (1, 3, 2), ('?', 3, 2), ('?', 3, 2), (1, 3, 2)]"
"(8, 8, 10, 0)","[(0, 3, 2)]"
"(8, 8, 13, 0)","[('?', 3, '?'), ('?', 3, '?'), ('?', 3, '?'), ('?', 3, '?'), ('?', 3, '?'), ('?', 3, '?'), (0, 3, '?'), (0, 3, '?'), ('?', 3, '?'), (0, 3, '?'), ('?', 3, 2), ('?', 3, 1), ('?', 3, '?')]"
"(8, 8, 14, 0)","[('?', 3, 2), (1, 3, 2), ('?', 3, 2), ('?', 3, 2), (0, 3, 2), (0, 3, 2), ('?', 3, 2)]"
"(8, 11, 7, 0)","[(2, 3, 3)]"
"(8, 11, 8, 0)","[('?', 3, 1), ('?', 3, 1), (1, 3, 3), ('?', 3, 1), ('?', 3, 1), ('?', 3, 1), ('?', 3, 1), ('?', 3, 1)]"
"(8, 11, 11, 0)","[(1, 3, 1), (1, 3, 1), (1, 3, 1), (1, 3, 1), (1, 3, 3), (1, 3, 3), (1, 3, 1), (1, 3, 3), (1, 3, 1), (1, 3, 1), (1, 3, 1)]"
"(8, 11, 12, 0)","[(3, 3, 1), (3, 3, 3)]"
"(8, 12, 4, 0)","[(3, 3, 2), (3, 3, 2), (3, 3, 2), (3, 3, 2), (3, 3, 2), (3, 3, 2)]"
"(8, 12, 8, 0)","[(3, 3, '?')]"
"(8, 12, 11, 0)","[(3, 3, 3), (3, 3, 3), (3, 3, 1), (3, 3, 1)]"
"(8, 12, 12, 0)","[(3, 3, 2), (3, 3, '?'), (3, 3, '?'), (3, 3, 1), (3, 3, 3), (3, 3, '?'), (3, 3, 1), (3, 3, '?'), (3, 3, '?')]"
"(8, 12, 13, 0)","[(3, 3, 3), (3, 3, '?'), (3, 3, 1), (3, 3, 3), (3, 3, '?')]"
"(8, 14, 5, 0)","[(0, 3, 0), (0, 3, 0), (0, 3, 0), (0, 3, 0), (0, 3, 0)]"
"(8, 14, 7, 0)","[(0, 3, '?')]"
"(8, 14, 14, 0)","[(0, 3, 2), (0, 3, 2), (0, 3, 2), (0, 3, 2), (0, 3, 2)]"
"(9, 2, 9, 0)","[(3, 0, 0), (3, 0, 0), (3, 0, 0)]"
"(9, 3, 3, 0)","[(1, 0, 0), (1, 0, 0)]"
"(9, 9, 2, 0)","[(3, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0)]"
"(9, 9, 4, 0)","[(3, 0, 0)]"
"(9, 9, 5, 0)","[('?', 0, 0)]"
"(9, 9, 9, 0)","[('?', 0, 0), (2, 0, 0), (3, 0, 0), ('?', 0, 0), ('?', 0, 0), ('?', 0, 0), (1, 0, 0), (3, 0, 0), ('?', 0, 0), ('?', 0, 0), ('?', 0, 0), (1, 0, 0), ('?', 0, 0)]"
"(10, 1, 1, 0)","[(2, '?', 2), (2, '?', 2), (2, '?', 2), (2, '?', 2), (2, '?', 2), (2, '?', 2), (2, '?', 2)]"
"(10, 1, 5, 0)","[(2, '?', 2)]"
"(10, 2, 2, 0)","[(0, 0, '?'), (0, 0, 1), (0, 0, '?'), (0, 0, '?')]"
"(10, 2, 9, 0)","[(0, 0, '?')]"
"(10, 2, 10, 0)","[(0, 0, 3), (0, 0, 3), (0, 0, 1), (0, 0, '?'), (0, 0, '?'), (0, 0, 3)]"
"(10, 2, 11, 0)","[(0, 0, 3), (0, 0, 3), (0, 0, 3), (0, 0, 1), (0, 0, 1), (0, 0, 3)]"
"(10, 2, 14, 0)","[(0, 0, '?')]"
"(10, 4, 4, 0)","[(2, 2, 1), (2, 2, '?'), (2, 2, 2), (2, 2, '?')]"
"(10, 4, 8, 0)","[(1, 2, 2), (1, 2, 2), (1, 2, 2), (1, 2, 2)]"
"(10, 4, 10, 0)","[(0, 2, 3)]"
"(10, 4, 11, 0)","[(2, 2, 1), (2, 2, 1), (2, 2, 1), (0, 2, 3), (0, 2, 3), (2, 2, 1), (2, 2, 1), (0, 2, 3)]"
"(10, 4, 14, 0)","[(2, 2, 2), (2, 2, 2), (2, 2, 2), (2, 2, 2)]"
"(10, 7, 2, 0)","[(2, 0, 3), (2, 0, 3), (2, '?', 3), (2, 0, 3), (2, 0, 3), (2, 0, 3), (2, 0, 3), (2, 0, 3)]"
"(10, 7, 5, 0)","[(2, '?', '?')]"
"(10, 7, 7, 0)","[(2, '?', '?'), (2, '?', '?'), (2, '?', 3), (2, '?', '?'), (2, '?', '?'), (2, '?', '?')]"
"(10, 7, 11, 0)","[(2, '?', 3), (2, 1, 3), (2, 3, 3), (2, 3, 3), (2, 3, 3), (2, '?', 3), (2, 3, 3), (2, '?', 3), (2, '?', 3)]"
"(10, 7, 13, 0)","[(2, 3, 3)]"
"(10, 8, 8, 0)","[(1, '?', 2), (1, '?', 2), (1, '?', 2), (1, '?', 2), (1, '?', 2), (1, '?', 2), (1, '?', 2)]"
"(10, 9, 9, 0)","[(0, 0, '?')]"
"(10, 10, 7, 0)","[(0, '?', '?'), (0, '?', '?'), (0, '?', '?'), (0, '?', '?'), (0, '?', '?'), (0, '?', '?'), (0, '?', '?'), (0, '?', '?')]"
"(10, 10, 10, 0)","[(0, '?', 2), ('?', '?', 2), ('?', '?', 2), (1, '?', 2), ('?', '?', 2), ('?', '?', 2), ('?', '?', 2), ('?', '?', 2), (0, '?', 2), ('?', '?', 2), ('?', '?', 2), ('?', '?', 2), ('?', '?', 2)]"
"(10, 10, 11, 0)","[(0, '?', 3)]"
"(10, 11, 2, 0)","[(0, 0, 3), (0, 0, 3)]"
"(10, 11, 4, 0)","[('?', 2, 3), ('?', 2, 3), (0, 2, 3)]"
"(10, 11, 7, 0)","[(2, '?', 3), (2, 3, 3), (2, 3, 3), (2, '?', 3), (2, '?', 3)]"
"(10, 11, 10, 0)","[(0, '?', 3), (0, '?', 3), (0, '?', 3), (0, '?', 3), (0, '?', 3), (0, '?', 3), (0, '?', 3)]"
"(10, 14, 14, 0)","[(0, '?', 2), (0, '?', 2), (0, '?', 2), (0, '?', 2)]"
"(11, 4, 4, 0)","[('?', 2, 3), ('?', 2, 1)]"
"(11, 4, 11, 0)","[(1, 2, 3), (3, 2, 1), ('?', 2, 1), ('?', 2, 1), (1, 2, 3), ('?', 2, 1), (3, 2, 1), (3, 2, 1), ('?', 2, 1), ('?', 2, 1), (3, 2, 1), (3, 2, 1), ('?', 2, 1), (3, 2, 1), ('?', 2, 1)]"
"(11, 4, 12, 0)","[(3, 2, 3), (3, 2, 3), (3, 2, 3)]"
"(11, 7, 10, 0)","[(2, 1, 3), (2, 1, 3), (2, 1, 3), (2, 1, 3)]"
"(11, 8, 11, 0)","[(1, 3, 3), (1, 3, 3), (1, 3, 3)]"
"(11, 10, 4, 0)","[('?', 2, 3), ('?', 2, 3), ('?', 2, 3), ('?', 2, 3)]"
"(11, 10, 7, 0)","[(2, 1, 3)]"
"(11, 10, 10, 0)","[('?', '?', 3), (0, '?', 3), ('?', '?', 3)]"
"(11, 10, 11, 0)","[('?', '?', 1), ('?', '?', 1), ('?', '?', 1), ('?', '?', 1), ('?', '?', 1), ('?', '?', 1), ('?', '?', 1)]"
"(11, 11, 4, 0)","[(1, 2, 3), (3, 2, 3), (1, 2, 3), (3, 2, 1), (3, 2, 1), (1, 2, 1), (1, 2, 1), (1, 2, 1), (3, 2, 3), (1, 2, 1), (3, 2, 1), (3, 2, 1), (1, 2, 1)]"
"(11, 11, 10, 0)","[(1, '?', 1), (1, '?', 1), (1, '?', 1), (1, '?', 1), (1, '?', 1), (1, '?', 1), (1, '?', 1)]"
"(11, 11, 11, 0)","[(1, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3)]"
"(11, 11, 12, 0)","[(3, '?', 3)]"
"(11, 12, 4, 0)","[(3, 2, 3), (3, 2, 3), (3, 2, 3), (3, 2, 3), (3, 2, 3)]"
"(11, 12, 11, 0)","[(3, 1, 3), (3, '?', 3)]"
"(11, 12, 12, 0)","[(3, '?', 3), (3, '?', 3), (3, '?', 3), (3, '?', 3), (3, '?', 3), (3, '?', 3)]"
"(11, 12, 13, 0)","[(3, 1, 3), (3, 1, 3), (3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 3), (3, 1, 3), (3, 1, 1), (3, 1, 3)]"
"(11, 13, 10, 0)","[('?', 1, 3), ('?', 1, 3), ('?', 1, 3), ('?', 1, 3), ('?', 1, 3), (0, 1, 3), ('?', '?', 3), ('?', 1, 3)]"
"(11, 13, 11, 0)","[(1, 1, '?'), (1, 1, 3), (1, 1, 3), (1, 1, 1), (1, 1, 1), (1, 1, 3), (1, 1, '?'), (1, 1, 1), (1, 1, 3), (1, 1, 1), (1, 1, '?'), (1, 1, 1), (1, 1, 3), (1, 1, 1), (1, 1, 1), (1, 1, 3), (1, 1, 1), (1, 1, '?')]"
"(11, 13, 12, 0)","[(3, 1, 3), (3, 1, '?'), (3, 1, '?'), (3, 1, 3), (3, 1, '?'), (3, 1, 1), (3, 1, '?'), (3, 1, '?'), (3, 1, '?'), (3, 1, '?'), (3, 1, 1)]"
"(11, 13, 13, 0)","[('?', 1, 3), (1, 1, '?'), ('?', 1, 3)]"
"(12, 3, 12, 0)","[(3, '?', '?')]"
"(12, 4, 12, 0)","[(3, 2, '?')]"
"(12, 12, 3, 0)","[(3, '?', '?')]"
"(12, 12, 5, 0)","[(3, '?', '?')]"
"(12, 12, 12, 0)","[(3, '?', '?'), (3, '?', '?')]"
"(13, 5, 10, 0)","[(0, 1, 0), (0, 1, 0), (0, 1, 0)]"
"(13, 5, 14, 0)","[(0, 1, 0), (0, 1, 0)]"
"(13, 7, 7, 0)","[(0, 1, '?')]"
"(13, 7, 13, 0)","[(0, 1, '?')]"
"(13, 8, 8, 0)","[('?', 1, 2), ('?', 1, 2)]"
"(13, 8, 11, 0)","[(1, 1, 2), (1, 1, 2), (1, 1, 2), (1, 1, 2), (1, 1, 2), (1, 1, 2)]"
"(13, 8, 14, 0)","[(0, 1, 2)]"
"(13, 10, 5, 0)","[(0, 1, 2), (0, 1, 2), (0, 1, 2)]"
"(13, 10, 7, 0)","[(0, 1, 2), (0, 1, '?'), (0, 1, '?'), (0, 1, '?'), (0, 1, '?'), (0, 1, '?'), (0, 1, '?'), (0, 1, '?')]"
"(13, 10, 10, 0)","[(0, 1, 2), (0, 1, 2), (0, 1, 2)]"
"(13, 10, 11, 0)","[(0, 1, 3), (0, 1, 3), (0, 1, 3), (0, 1, 3)]"
"(13, 10, 13, 0)","[('?', 1, 2), (0, 1, 2)]"
"(13, 12, 12, 0)","[(3, 1, 2), (3, 1, 2), (3, 1, 2), (3, 1, 2), (3, 1, 2), (3, 1, 2)]"
"(13, 12, 13, 0)","[(3, 1, '?'), (3, 1, '?'), (3, 1, 2), (3, 1, 2), (3, 1, '?'), (3, 1, 2), (3, 1, 2)]"
"(13, 13, 8, 0)","[(1, 1, 2), (1, 1, 2), ('?', 1, 2), (1, 1, 2)]"
"(13, 13, 11, 0)","[(1, 1, '?')]"
"(13, 13, 13, 0)","[('?', 1, '?'), ('?', 1, 2), (1, 1, 0), ('?', 1, 2), (1, 1, '?'), ('?', 1, '?'), ('?', 1, '?'), ('?', 1, '?'), ('?', 1, '?'), ('?', 1, '?'), ('?', 1, 2), ('?', 1, 2), ('?', 1, 2)]"
"(14, 3, 3, 0)","[(0, 2, 0), (0, 2, 0), (0, 2, 0), (0, 2, 0)]"
"(14, 3, 4, 0)","[(0, 2, 0), (0, 2, 0)]"
"(14, 3, 14, 0)","[(0, 2, 0)]"
"(14, 5, 5, 0)","[(0, '?', 0), (0, '?', 0)]"
"(14, 5, 8, 0)","[(0, '?', 0)]"
"(14, 5, 14, 0)","[(0, '?', 0), (0, '?', 0), (0, '?', 0), (0, '?', 0)]"
"(14, 9, 9, 0)","[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]"
"(14, 14, 3, 0)","[(0, 2, 0)]"
"(14, 14, 4, 0)","[(0, 2, 2)]"
"(14, 14, 14, 0)","[(0, 2, 2)]"
