message,concepts
"(1, 10, 10, 27, 0)","[(3, 6, '?', 0), (3, 6, '?', 0), (3, 6, '?', 0)]"
"(1, 10, 12, 27, 0)","[(5, 0, 3, 2), (5, 0, 5, 0), (5, 0, 3, 0), (5, 0, 3, 0), (7, 0, 3, 0), (5, 0, 3, 2), (7, 0, 3, 0), (5, 0, 3, 2), (5, 0, 3, 2), (5, 0, 3, 2), (5, 0, 5, 0)]"
"(1, 10, 13, 15, 0)","[(3, 6, 4, 2), (3, 6, 4, 2), (3, 6, 4, 2), (3, 6, 4, 2), (3, 6, 4, 2), (3, 6, 4, 2), (3, 6, 4, 2), (3, 6, 4, 0), (3, 6, 4, 2), (3, 6, 4, 2)]"
"(1, 10, 13, 21, 0)","[(3, 6, 6, 2)]"
"(1, 10, 13, 27, 0)","[(3, 6, '?', 0)]"
"(1, 10, 15, 15, 0)","[(5, 6, 1, 2), (5, 6, 4, 2), (5, 6, 1, 0), (7, 6, 4, 0), (7, 6, 1, 2), (7, 6, 1, 0), (7, 6, 1, 2), (7, 6, 1, 2), (5, 6, 1, 0), (5, 6, 4, 2), (7, 6, 4, 0), (5, 6, 4, 0), (5, 6, 4, 0), (5, 6, 4, 0), (7, 6, 1, 2), (5, 6, 1, 0), (5, 6, 1, 2), (7, 6, 4, 0), (5, 6, 4, 0), (7, 6, 1, 2), (5, 6, 1, 0), (5, 6, 4, 0), (7, 6, 1, 2), (7, 6, 4, 0), (7, 6, 1, 2), (5, 6, 1, 2), (7, 6, 1, 0), (5, 6, 1, 0), (5, 6, 1, 0), (7, 6, 1, 0), (5, 6, 1, 2), (5, 6, 1, 2), (7, 6, 4, 0), (5, 6, 4, 2), (5, 6, 4, 2), (5, 6, 1, 2), (5, 6, 1, 0), (7, 6, 1, 2), (5, 6, 4, 2), (7, 6, 1, 2), (5, 6, 4, 0), (5, 6, 4, 2)]"
"(1, 10, 15, 21, 0)","[(7, 6, 2, 0), (5, 6, 2, 0), (7, 6, 2, 2), (7, 6, 2, 0), (5, 6, 2, 2), (7, 6, 2, 2), (7, 6, 2, 2), (5, 6, 2, 2), (5, 6, 6, 2), (7, 6, 2, 0), (5, 6, 2, 0), (7, 6, 6, 0), (5, 6, 2, 2), (5, 6, 2, 0), (5, 6, 2, 2), (5, 6, 2, 2), (5, 6, 2, 0), (5, 6, 2, 0), (5, 6, 2, 2), (7, 6, 2, 2), (5, 6, 6, 2)]"
"(1, 10, 15, 25, 0)","[(7, 6, 2, 0), (5, 6, 2, 0), (5, 6, 6, 2), (5, 6, 2, 0)]"
"(1, 10, 15, 27, 0)","[(7, 6, '?', 2), (5, 6, '?', 2), (5, 6, '?', 2), (5, 6, '?', 2), (7, 6, '?', 2), (7, 6, '?', 2), (5, 6, '?', 2), (5, 6, '?', 2), (5, 6, '?', 2), (7, 6, '?', 2), (5, 6, '?', 2), (7, 6, '?', 2)]"
"(1, 10, 16, 10, 0)","[(3, 6, 3, 0), (3, 6, 5, 0)]"
"(1, 10, 16, 13, 0)","[(3, 6, 7, 2)]"
"(1, 10, 16, 14, 0)","[(3, 0, 3, 2), (3, 0, 3, 2), (3, 0, 3, 2), (3, 0, 3, 2), (3, 0, 7, 0)]"
"(1, 10, 16, 16, 0)","[(3, 6, 3, 2), (3, 6, 7, 0), (3, 6, 5, 0), (3, 6, 7, 0), (3, 6, 3, 0), (3, 6, 7, 0), (3, 6, 7, 0), (3, 6, 7, 0), (3, 6, 5, 0), (3, 6, 3, 2), (3, 6, 3, 2), (3, 6, 3, 0), (3, 6, 7, 0), (3, 6, 3, 2), (3, 6, 7, 2), (3, 6, 3, 0), (3, 6, 7, 2), (3, 6, 3, 2), (3, 6, 5, 0), (3, 6, 5, 0), (3, 6, 3, 0), (3, 6, 5, 0), (3, 6, 3, 2), (3, 6, 3, 0), (3, 6, 3, 0), (3, 6, 3, 2), (3, 6, 7, 2), (3, 6, 3, 2), (3, 6, 5, 0), (3, 6, 5, 0), (3, 6, 3, 2), (3, 6, 3, 0), (3, 6, 7, 2), (3, 6, 7, 0), (3, 6, 7, 2)]"
"(1, 10, 21, 13, 0)","[(3, 6, 6, '?')]"
"(1, 10, 21, 15, 0)","[(5, 6, 6, 2), (7, 6, 2, 2)]"
"(1, 10, 24, 25, 0)","[(5, 6, 2, 2)]"
"(1, 10, 25, 1, 0)","[(7, 6, 6, 0)]"
"(1, 10, 25, 15, 0)","[(5, 6, 6, 2), (5, 6, 6, 2), (5, 6, 2, 0), (7, 6, 2, 2), (7, 6, 2, 0), (7, 6, 2, 2), (7, 6, 2, 0), (7, 6, 6, 0), (5, 6, 2, 2)]"
"(1, 10, 25, 21, 0)","[(5, 6, 6, 2)]"
"(1, 10, 25, 25, 0)","[(7, 6, 2, 0)]"
"(1, 10, 25, 27, 0)","[(7, 6, 6, 0), (7, 6, 2, 0), (5, 6, 2, 0), (5, 6, 6, 2), (7, 6, 2, 2)]"
"(1, 10, 27, 1, 0)","[(7, 6, 5, 2)]"
"(1, 10, 27, 12, 0)","[(5, 0, 3, 0), (5, 0, 3, 0), (5, 0, 3, 2), (5, 0, 3, 2), (5, 0, 3, 0)]"
"(1, 10, 27, 15, 0)","[(7, 6, 7, 2), (5, 6, 5, 2)]"
"(1, 10, 27, 27, 0)","[(7, 6, 7, 0), (7, 6, 3, 2), (7, 6, 7, 2), (7, 6, 3, 2), (5, 6, 5, 2), (7, 6, 7, 2), (7, 6, 7, 2), (7, 6, 7, 2), (5, 6, 5, 2), (5, 6, 7, 2), (7, 6, 7, 0), (5, 6, 7, 2), (5, 6, 5, 2), (5, 6, 5, 2), (5, 6, 3, 0), (5, 6, 5, 0), (5, 6, 5, 0), (5, 6, 5, 2), (7, 6, 5, 0), (7, 6, 5, 2), (7, 6, 5, 2), (5, 6, 3, 0), (5, 6, 7, 0), (7, 6, 3, 2), (7, 6, 3, 2), (5, 6, 5, 0), (5, 6, 7, 2), (7, 6, 3, 2), (7, 6, 3, 0), (7, 6, 3, 0), (7, 6, 7, 2), (7, 6, 5, 2), (5, 6, 3, 0), (5, 6, 5, 0), (7, 6, 5, 0), (7, 6, 5, 2), (5, 6, 3, 0), (5, 6, 3, 0), (5, 6, 3, 0), (7, 6, 5, 2), (7, 6, 5, 2), (5, 6, 3, 0), (7, 6, 3, 0), (5, 6, 5, 0), (7, 6, 3, 0), (7, 6, 5, 2), (7, 6, 5, 0), (7, 6, 5, 0), (5, 6, 7, 0), (7, 6, 7, 0), (5, 6, 7, 0), (7, 6, 3, 2), (5, 6, 5, 0), (5, 6, 7, 0), (5, 6, 7, 0), (5, 6, 5, 2), (7, 6, 3, 0), (5, 6, 5, 0), (7, 6, 3, 0), (7, 6, 7, 0), (7, 6, 7, 0), (5, 6, 7, 0), (7, 6, 3, 2), (7, 6, 7, 0), (7, 6, 5, 0), (7, 6, 7, 2), (7, 6, 3, 2), (5, 6, 7, 2), (5, 6, 3, 0), (5, 6, 7, 2), (5, 6, 3, 0), (7, 6, 5, 0), (7, 6, 7, 2), (7, 6, 3, 0), (5, 6, 5, 2), (7, 6, 3, 0)]"
"(1, 13, 1, 20, 0)","[(7, 6, '?', 1)]"
"(1, 13, 3, 3, 0)","[(7, 0, 0, '?')]"
"(1, 13, 3, 6, 0)","[(3, 0, 0, 7), (3, 0, 0, 7), (3, 0, 0, 7), (3, 0, 0, 7), (3, 0, 0, 7)]"
"(1, 13, 3, 7, 0)","[(7, 0, 0, 7)]"
"(1, 13, 3, 10, 0)","[(3, 0, 0, 1), (3, 0, 0, 1), (3, 6, 0, 1), (3, 6, 0, 5), (3, 0, 0, 1), (3, 0, 0, 5), (3, 0, 0, 1), (3, 0, 0, 5), (3, 0, 0, 5), (3, 0, 0, 5), (3, 0, 0, 1), (3, 0, 0, 5), (3, 0, 0, 1), (3, 0, 0, 5), (3, 0, 0, 1), (3, 0, 0, 1)]"
"(1, 13, 3, 12, 0)","[(7, 0, 0, '?'), (7, 0, 0, '?'), (7, 0, 0, '?'), (5, 0, 0, 1), (7, 0, 0, '?'), (7, 0, 0, '?'), (7, 0, 0, '?')]"
"(1, 13, 3, 13, 0)","[(3, 6, 0, '?'), (3, 6, 0, '?'), (3, 6, 0, '?'), (3, 6, 0, '?')]"
"(1, 13, 3, 14, 0)","[(3, 0, 0, '?'), (3, 0, 0, '?'), (3, 0, 0, 5), (3, 0, 0, '?'), (3, 0, 0, '?'), (3, 0, 0, '?'), (3, 0, 0, '?'), (3, 0, 0, '?'), (3, 0, 0, '?'), (3, 0, 0, 5), (3, 0, 0, '?')]"
"(1, 13, 3, 15, 0)","[(5, 6, 0, '?'), (7, 6, 0, '?'), (5, 6, 0, '?'), (5, 6, 0, '?'), (5, 6, 0, '?'), (5, 6, 0, '?'), (5, 6, 0, '?'), (7, 6, 0, '?'), (7, 6, 0, '?'), (7, 6, 0, '?')]"
"(1, 13, 3, 17, 0)","[(5, 0, 0, 5), (5, 6, 0, 1), (7, 6, 0, 5), (7, 6, 0, 5), (7, 0, 0, 1), (5, 0, 0, 5), (5, 6, 0, 1), (7, 0, 0, 1), (7, 6, 0, 1), (5, 0, 0, 5), (7, 0, 0, 1), (5, 0, 0, 1), (7, 6, 0, 5), (5, 6, 0, 1), (5, 6, 0, 1), (5, 6, 0, 1), (7, 6, 0, 1), (7, 6, 0, 1), (7, 0, 0, 1), (5, 0, 0, 5), (5, 0, 0, 5), (7, 6, 0, 5), (5, 0, 0, 5), (7, 6, 0, 5), (7, 6, 0, 1), (5, 0, 0, 1), (5, 6, 0, 1), (5, 0, 0, 1), (5, 0, 0, 5), (7, 6, 0, 5), (5, 0, 0, 5), (7, 6, 0, 5), (5, 0, 0, 1), (7, 0, 0, 1), (7, 6, 0, 5), (5, 6, 0, 1), (5, 6, 0, 1), (7, 0, 0, 1), (5, 0, 0, 1), (7, 6, 0, 1), (7, 6, 0, 5), (7, 6, 0, 1)]"
"(1, 13, 3, 18, 0)","[(7, 0, 0, 7), (7, 0, 0, 7), (7, 0, 0, 7), (5, 0, 0, 7), (5, 0, 0, 7), (5, 0, 0, 7), (7, 0, 0, 7), (7, 0, 0, 7), (5, 0, 0, 7), (5, 0, 0, 7), (5, 0, 0, 7), (7, 0, 0, 7), (5, 0, 0, 7), (7, 0, 0, 7), (5, 0, 0, 7)]"
"(1, 13, 3, 20, 0)","[(5, 6, 0, 1)]"
"(1, 13, 6, 10, 0)","[(3, 6, 1, 5), (3, 6, 2, 5)]"
"(1, 13, 6, 15, 0)","[(3, 6, 4, '?'), (3, 6, 4, '?'), (3, 6, 4, '?')]"
"(1, 13, 6, 16, 0)","[(3, 6, 2, 7)]"
"(1, 13, 6, 17, 0)","[(3, 6, 1, 5), (3, 6, 1, 5), (3, 6, 1, 5), (3, 6, 4, 1), (3, 6, 1, 5), (3, 6, 4, 1), (3, 6, 4, 5), (3, 6, 4, 1), (3, 6, 4, 1), (3, 6, 1, 1), (3, 6, 1, 1), (3, 6, 4, 1), (3, 6, 1, 1), (3, 6, 4, 5), (3, 6, 1, 1), (3, 6, 4, 5), (3, 6, 1, 5), (3, 6, 4, 5), (3, 6, 4, 5)]"
"(1, 13, 6, 25, 0)","[(3, 6, 2, 5), (3, 6, 2, 1), (3, 6, 2, 1)]"
"(1, 13, 7, 14, 0)","[(3, 0, '?', 7), (3, 0, '?', 7)]"
"(1, 13, 7, 15, 0)","[(5, 6, '?', 7), (5, 6, '?', 7), (5, 6, '?', 7), (5, 6, '?', 7)]"
"(1, 13, 7, 27, 0)","[(5, 6, '?', 7)]"
"(1, 13, 8, 14, 0)","[(3, 0, 2, 7), (3, 0, 6, 7), (3, 0, 2, 7), (3, 0, 6, 7), (3, 0, 2, 7), (3, 0, 2, 7), (3, 0, 2, 7), (3, 0, 6, 7), (3, 0, 6, 7), (3, 0, 6, 7), (3, 0, 6, 7), (3, 0, 2, 7), (3, 0, 2, 7), (3, 0, 6, 7)]"
"(1, 13, 12, 3, 0)","[(7, 0, 0, '?')]"
"(1, 13, 12, 7, 0)","[(5, 0, '?', 7), (7, 0, '?', 7), (7, 0, '?', 7), (7, 0, '?', 7), (7, 0, '?', 7), (5, 0, '?', 7), (7, 0, '?', 7), (7, 0, '?', 7), (5, 0, '?', 7), (7, 0, '?', 7), (5, 0, '?', 7), (5, 0, '?', 7), (5, 0, '?', 7), (7, 0, '?', 7)]"
"(1, 13, 12, 8, 0)","[(7, 0, 2, 7), (7, 0, 2, 7), (5, 0, 6, 7), (5, 0, 6, 7), (5, 0, 2, 7), (5, 0, 2, 7), (5, 0, 2, 7), (5, 0, 2, 7), (7, 0, 2, 7), (5, 0, 2, 7), (5, 0, 6, 7), (5, 0, 6, 7), (7, 0, 2, 7), (7, 0, 2, 7), (7, 0, 2, 7), (5, 0, 6, 7), (5, 0, 2, 7), (5, 0, 6, 7), (7, 0, 2, 7), (5, 0, 2, 7), (7, 0, 2, 7), (5, 0, 6, 7), (5, 0, 6, 7)]"
"(1, 13, 12, 15, 0)","[(5, 0, 4, '?'), (5, 0, 4, '?'), (5, 0, 4, '?'), (5, 0, 4, '?'), (5, 0, 4, '?')]"
"(1, 13, 12, 17, 0)","[(7, 0, 1, 5), (7, 0, 4, 1), (7, 0, 1, 5), (5, 0, 4, '?'), (5, 0, 1, 1), (5, 0, 1, 1), (7, 0, 4, 1), (7, 0, 4, 1), (7, 0, 4, 1), (7, 0, 4, 5), (7, 0, 4, 5), (5, 0, 1, 1), (7, 0, 4, 1), (7, 0, 4, 5), (7, 0, 4, 5), (7, 0, 1, 5), (5, 0, 1, 1), (5, 0, 1, 1), (7, 0, 1, 5), (5, 0, 1, 1), (5, 0, 1, 5), (7, 0, 4, 5), (5, 0, 1, 1), (7, 0, 4, 1), (7, 0, 1, 5), (7, 0, 4, 1), (5, 0, 1, 5), (7, 0, 4, 1), (5, 0, 1, 5), (7, 0, 1, 5), (7, 0, 4, 5), (5, 0, 1, 5)]"
"(1, 13, 12, 18, 0)","[(5, 0, 1, 7), (5, 0, 1, 7), (5, 0, 4, 7), (5, 0, 4, 7), (5, 0, 1, 7), (5, 0, 4, 7), (5, 0, 4, 7), (5, 0, 4, 7), (5, 0, 4, 7), (5, 0, 4, 7), (5, 0, 1, 7), (5, 0, 4, 7), (5, 0, 1, 7), (5, 0, 1, 7), (5, 0, 1, 7)]"
"(1, 13, 12, 20, 0)","[(7, 0, '?', 1), (5, 0, '?', 5), (5, 0, '?', 5), (7, 0, '?', 5), (5, 0, '?', 1), (7, 0, '?', 1), (5, 0, '?', 1), (7, 0, '?', 5), (7, 0, '?', 5), (7, 0, '?', 1), (5, 0, '?', 5), (5, 0, '?', 1), (7, 0, '?', 5), (5, 0, '?', 5), (7, 0, '?', 1), (7, 0, '?', 5), (5, 0, '?', 5), (5, 0, '?', 1), (5, 0, '?', 1), (7, 0, '?', 5), (5, 0, '?', 5), (5, 0, '?', 5), (5, 0, '?', 5), (7, 0, '?', 5), (5, 0, '?', 1), (5, 0, '?', 1), (7, 0, '?', 5), (7, 0, '?', 5), (7, 0, '?', 1), (7, 0, '?', 5), (7, 0, '?', 1)]"
