message,concepts
"(1, 28, 24, 0)","[(0, 14, 11), (0, 14, 11), (0, 14, 11), (0, 15, 11), (0, 15, 11), (0, 15, 11), (0, 15, 11), (0, 15, 11), (0, 14, 11), (0, 14, 11)]"
"(1, 36, 1, 0)","[(12, '?', 8), (0, '?', 2), (0, '?', 8), (0, '?', 2), (0, '?', 2), (0, '?', 8), (0, '?', 8), (12, '?', 8), (0, '?', 8), (12, '?', 8), (12, '?', 8), (0, '?', 8), (0, '?', 8), (12, '?', 8), (0, '?', 2), (12, '?', 8), (0, '?', 2), (12, '?', 2), (12, '?', 8), (0, '?', 2), (0, '?', 2), (12, '?', 2)]"
"(1, 36, 7, 0)","[(12, '?', 2), (0, '?', 2)]"
"(1, 36, 9, 0)","[(7, '?', 2), (7, '?', 2), (7, '?', 2), (7, '?', 2), (7, '?', 2), (7, '?', 2), (7, '?', 2), (7, '?', 2), (7, '?', 2)]"
"(1, 36, 16, 0)","[(7, '?', 8), (7, '?', 8), (7, '?', 8), (7, '?', 8), (7, '?', 8), (7, '?', 8), (7, '?', 8)]"
"(1, 36, 24, 0)","[(12, 14, 8), (12, 14, 8), (12, 15, 8), (12, 10, 8), (0, 14, 8), (12, 10, 2), (0, 14, 2), (12, 0, 2), (12, 15, 8), (0, 14, 2), (0, 14, 2), (0, 14, 2), (12, 10, 2), (12, 15, 8), (12, 14, 2), (12, 15, 8), (12, 14, 8), (12, 14, 8), (12, 14, 2), (12, 15, 8), (12, 14, 8), (12, 15, 8), (0, 10, 2), (12, 14, 8), (12, 14, 8), (12, 15, 8), (12, 10, 8), (0, 0, 2), (0, 0, 2), (12, 10, 8), (12, 10, 2), (12, 10, 8), (12, 14, 8), (12, 10, 2), (12, 0, 2), (12, 14, 8), (0, 10, 2)]"
"(1, 36, 36, 0)","[(12, '?', 2), (12, '?', 2), (12, '?', 2)]"
"(1, 36, 50, 0)","[(12, 10, 8)]"
"(1, 49, 1, 0)","[(12, 11, 11)]"
"(1, 49, 27, 0)","[(7, 14, 11)]"
"(1, 49, 39, 0)","[(0, '?', 4)]"
"(1, 50, 10, 0)","[(7, 10, 8), (7, 10, 8), (7, 0, 8), (7, 0, 8), (7, 10, 8), (7, 0, 8), (7, 10, 8), (7, 10, 8), (7, 0, 8), (7, 0, 8), (7, 0, 8), (7, 10, 8), (7, 0, 8), (7, 10, 8)]"
"(1, 50, 24, 0)","[(12, 10, 8), (0, 0, 2), (0, 0, 8), (12, 10, 2), (12, 0, 2), (0, 10, 8), (0, 0, 8), (0, 0, 2), (12, 10, 2), (0, 0, 8), (0, 10, 8), (0, 0, 2), (0, 0, 11), (0, 0, 8), (0, 0, 2), (0, 0, 8), (0, 0, 2), (0, 10, 2), (0, 10, 2), (0, 0, 2), (12, 0, 2), (12, 10, 8), (0, 10, 8), (0, 10, 8), (0, 0, 11), (0, 10, 2), (0, 0, 11), (0, 10, 2), (12, 0, 2), (0, 0, 8), (0, 10, 2), (0, 10, 2), (0, 10, 2), (12, 10, 2), (0, 0, 8), (0, 10, 8), (0, 0, 8), (12, 10, 2), (0, 0, 2), (12, 0, 2), (0, 0, 11), (12, 0, 2)]"
"(1, 50, 27, 0)","[(7, 0, 8)]"
"(1, 50, 36, 0)","[(0, 10, 2), (12, 10, 8)]"
"(1, 51, 16, 0)","[(7, 12, 11)]"
"(2, 1, 1, 0)","[(12, 9, 11), (0, 9, 11), (12, 9, 11), (12, 9, 11)]"
"(2, 1, 24, 0)","[(0, 5, 11), (0, 5, 11)]"
"(2, 2, 1, 0)","[(12, 7, 15), (12, 12, 4), (12, 7, 15), (0, 12, 4), (12, 12, 15), (12, 12, 4), (12, 7, 15), (12, 7, 15), (0, 12, 4), (12, 7, 15)]"
"(2, 2, 2, 0)","[(12, 3, 4), (12, 13, 4), (12, 1, 4), (12, 1, 15), (12, 3, 4), (0, 1, 4), (0, 1, 15), (12, 1, 4), (12, 1, 4), (12, 3, 15), (0, 6, 4), (0, 6, 15), (12, 6, 15), (12, 3, 15), (12, 13, 4), (12, 13, 15), (12, 13, 4), (0, 6, 15), (12, 13, 15), (12, 13, 4), (12, 3, 15), (0, 1, 4), (12, 3, 15), (12, 6, 15), (0, 1, 4), (12, 6, 15), (12, 1, 4), (12, 3, 15), (12, 6, 4), (0, 1, 4), (12, 13, 15), (0, 1, 15), (0, 1, 4), (12, 6, 15), (12, 6, 15), (0, 6, 15), (12, 3, 4), (12, 1, 15), (12, 1, 4), (12, 1, 4), (12, 3, 4), (0, 1, 15), (0, 6, 4), (0, 1, 15), (0, 3, 4), (0, 3, 15), (0, 3, 4), (12, 1, 4), (12, 13, 15), (0, 6, 4), (12, 6, 4), (0, 3, 15), (0, 6, 15), (12, 3, 4), (12, 3, 15), (0, 6, 4), (0, 13, 4), (0, 3, 4), (0, 1, 4), (12, 1, 4), (0, 6, 4), (12, 6, 4), (0, 3, 4), (0, 1, 4), (0, 6, 4), (12, 6, 15), (0, 3, 4), (0, 1, 15), (12, 3, 4), (0, 13, 4), (0, 3, 4), (0, 6, 15), (12, 13, 4), (0, 13, 4), (0, 3, 15), (12, 6, 4), (12, 3, 4), (0, 13, 4), (12, 13, 15), (12, 6, 15), (12, 13, 15), (12, 3, 15), (0, 6, 15), (12, 1, 15), (0, 3, 4), (0, 3, 15), (0, 3, 15), (0, 1, 4), (12, 1, 4), (0, 6, 15), (0, 13, 4), (12, 13, 4), (0, 6, 15), (12, 1, 15), (0, 3, 4), (12, 3, 15), (0, 6, 4), (12, 3, 4), (12, 6, 4), (12, 13, 4), (0, 6, 4), (12, 1, 15), (12, 3, 15), (12, 1, 15), (12, 13, 15), (12, 6, 15), (0, 13, 4), (0, 13, 4)]"
"(2, 2, 19, 0)","[(12, 1, 11), (0, 6, 11), (0, 13, 11), (0, 3, 11), (0, 6, 11), (0, 3, 11), (0, 13, 11)]"
"(2, 2, 49, 0)","[(0, 9, 4), (12, 9, 4)]"
"(2, 7, 24, 0)","[(0, 5, 11), (0, 5, 15), (12, 5, 11), (12, 5, 11), (0, 5, 15), (12, 5, 11), (0, 5, 15), (0, 5, 15), (0, 5, 11), (0, 5, 11), (0, 5, 15), (12, 5, 11), (12, 5, 11), (12, 5, 11), (12, 5, 11), (0, 5, 11), (0, 5, 11)]"
"(2, 16, 16, 0)","[(7, 12, 11), (7, 12, 11), (7, 9, 11), (7, 9, 11)]"
"(2, 19, 2, 0)","[(0, 13, 11)]"
"(2, 19, 19, 0)","[(12, 1, 11), (12, 13, 11), (0, 6, 11), (12, 13, 11), (0, 6, 11), (0, 6, 11), (0, 13, 11), (0, 6, 11), (12, 13, 11), (0, 13, 11), (12, 1, 11), (0, 6, 11), (0, 13, 11), (0, 13, 11), (0, 3, 11), (0, 3, 11), (0, 3, 11), (12, 1, 11), (12, 13, 11), (0, 3, 11), (0, 13, 11), (0, 6, 11)]"
"(2, 31, 4, 0)","[(7, 5, 4)]"
"(2, 31, 24, 0)","[(0, 5, 15), (0, 5, 15), (0, 5, 15)]"
"(2, 31, 31, 0)","[(12, 5, 14), (12, 5, 14)]"
"(2, 31, 35, 0)","[(7, 5, 4), (7, 5, 4), (7, 5, 15), (7, 5, 15), (7, 5, 4)]"
"(2, 31, 49, 0)","[(0, 9, 4)]"
"(2, 36, 1, 0)","[(12, 7, 11), (12, 9, 11), (12, 7, 11), (12, 7, 11), (0, 9, 11), (12, 7, 11), (0, 7, 11), (0, 9, 11), (12, 9, 11), (12, 9, 11), (12, 7, 11), (0, 9, 11), (12, 7, 11), (12, 9, 11), (0, 7, 11), (12, 9, 11), (0, 9, 11), (0, 9, 11), (12, 7, 11), (12, 7, 11), (12, 9, 11), (12, 7, 11), (0, 12, 11)]"
"(2, 36, 4, 0)","[(7, 5, 11), (7, 5, 11), (7, 5, 11), (7, 5, 11), (7, 5, 11)]"
"(2, 36, 16, 0)","[(0, 7, 11), (7, 5, 11), (0, 12, 11), (0, 9, 11), (0, 12, 11), (7, 12, 11), (7, 12, 11), (7, 12, 11), (0, 12, 11), (0, 12, 11)]"
"(2, 36, 24, 0)","[(0, 5, 11), (12, 5, 11), (12, 5, 11)]"
"(2, 39, 1, 0)","[(12, 7, 15), (0, 9, 15), (12, 12, 4), (12, 12, 15), (0, 7, 15), (12, 12, 15), (0, 9, 15), (0, 7, 15), (0, 9, 15), (12, 12, 4), (12, 12, 15), (12, 7, 15), (12, 7, 15), (12, 12, 15), (12, 9, 15), (0, 12, 15), (0, 12, 15), (12, 9, 15), (12, 9, 4), (12, '?', 15), (0, 12, 4), (12, 9, 4), (12, 9, 15), (12, 9, 4), (12, 12, 15), (0, 9, 15), (12, 9, 15), (12, 9, 15)]"
"(2, 39, 15, 0)","[(0, 9, 4), (0, 9, 4), (0, 9, 15), (0, 12, 15), (12, 9, 15), (0, 9, 15), (12, 9, 4), (12, 9, 4), (0, 9, 4), (0, 12, 4), (12, 9, 4), (0, 9, 4), (0, 12, 4)]"
"(2, 39, 16, 0)","[(0, 12, 4), (0, 12, 15), (0, 12, 15), (0, 12, 4), (7, 12, 4), (0, 12, 15), (0, 12, 15)]"
"(2, 39, 37, 0)","[(7, 12, 4), (7, 12, 15)]"
"(2, 39, 39, 0)","[(12, 9, 15), (0, 9, 4)]"
"(2, 41, 2, 0)","[(0, 6, 11)]"
"(2, 41, 16, 0)","[(7, 12, 4), (7, 12, 11), (7, 9, 11), (7, 9, 11)]"
"(2, 41, 19, 0)","[(0, 6, 11)]"
"(2, 41, 41, 0)","[(7, 6, 11), (7, 6, 15), (7, 3, 11), (7, 3, 11), (7, 3, 4), (7, 3, 11), (7, 6, 15), (7, 6, 11), (7, 3, 11), (7, 6, 11), (7, 6, 11), (7, 3, 4), (7, 3, 11), (7, 3, 11), (7, 6, 11)]"
"(2, 41, 45, 0)","[(7, 6, 15), (7, 1, 4), (7, 6, 4), (7, 1, 15), (7, 6, 4), (7, 3, 4), (7, 6, 4), (7, 1, 15), (7, 6, 4), (7, 6, 15), (7, 6, 4), (7, 6, 15), (7, 6, 4), (7, 1, 15)]"
"(2, 41, 51, 0)","[(7, 3, 11), (7, 3, 11)]"
"(2, 43, 6, 0)","[(7, 5, 11), (7, 5, 11)]"
"(2, 43, 35, 0)","[(7, 5, 15), (7, 5, 15), (7, 5, 4), (7, 5, 15), (7, 5, 15), (7, 5, 15), (7, 5, 15), (7, 5, 15), (7, 5, 4), (7, 5, 4)]"
"(2, 45, 15, 0)","[(0, 9, 15)]"
"(2, 45, 16, 0)","[(7, 12, 15), (7, 12, 4), (7, 12, 15), (7, 12, 4), (7, 12, 4), (7, 12, 4), (7, 12, 4), (7, 12, 15)]"
"(2, 45, 37, 0)","[(7, 9, 15), (7, 9, 15), (7, 12, 15), (7, 12, 15), (7, 9, 15), (7, 9, 15), (7, 12, 15)]"
"(2, 45, 41, 0)","[(7, 1, 4), (7, 6, 4), (7, 1, 15), (7, 1, 15), (7, 6, 4), (7, 1, 4), (7, 6, 4), (7, 1, 15), (7, 1, 4), (7, 3, 4), (7, 3, 4), (7, 1, 4), (7, 3, 4), (7, 3, 4), (7, 1, 4)]"
"(2, 45, 44, 0)","[(7, 12, 15)]"
"(2, 45, 45, 0)","[(7, 1, 4), (7, 6, 15)]"
"(2, 51, 16, 0)","[(7, 12, 11), (7, 9, 11), (7, 9, 11), (7, 9, 11)]"
"(3, 1, 1, 0)","[(8, '?', 3)]"
"(3, 3, 1, 0)","[(1, '?', 6), (8, '?', 6), (1, '?', 5), (8, '?', 5), (1, '?', 5), (8, '?', 5), (1, '?', 6), (8, '?', 12), (1, '?', 6), (1, '?', 6), (8, '?', 6), (1, '?', 6), (1, '?', 6), (8, '?', 6), (1, '?', 5), (8, '?', 5), (8, '?', 5), (8, '?', 12), (8, '?', 12), (1, '?', 5), (8, '?', 12), (8, '?', 12), (8, '?', 6), (8, '?', 6), (1, '?', 6), (1, '?', 5), (8, '?', 5), (8, '?', 5), (8, '?', 6), (1, '?', 6), (1, '?', 5)]"
"(3, 3, 3, 0)","[(1, '?', 9), (1, '?', 9), (8, '?', 13), (1, '?', 13), (1, '?', 9), (1, '?', 13), (1, '?', 10), (1, '?', 10), (8, '?', 10), (1, '?', 10), (8, '?', 10), (8, '?', 10), (8, '?', 13), (8, '?', 10), (1, '?', 10), (8, '?', 13), (1, '?', 9), (1, '?', 9), (8, '?', 10), (1, '?', 13), (1, '?', 10), (1, '?', 9), (8, '?', 13), (1, '?', 10), (1, '?', 9), (1, '?', 13), (8, '?', 13), (1, '?', 13), (8, '?', 10), (1, '?', 13), (8, '?', 13), (8, '?', 13), (1, '?', 10), (8, '?', 10), (1, '?', 10), (1, '?', 9)]"
"(3, 3, 4, 0)","[(6, 10, 12), (6, 10, 6), (6, 10, 6), (6, 10, 12), (13, 0, 12), (6, 10, 5), (6, 10, 5), (6, 10, 12), (13, 10, 6), (6, 10, 12), (13, 10, 6), (6, 10, 12), (13, 10, 12), (6, 10, 6), (13, 10, 12), (13, 0, 5), (13, 0, 5), (6, 10, 5), (6, 10, 6), (13, 10, 6), (13, 10, 12), (6, 10, 12), (6, 10, 6), (13, 0, 5), (13, 0, 5), (6, 10, 6), (6, 10, 6), (6, 0, 5), (13, 10, 12), (13, 10, 12), (13, 10, 12), (6, 0, 6), (13, 10, 12), (13, 10, 5), (6, 10, 6), (6, 0, 6), (13, 10, 6), (6, 0, 6), (6, 0, 6), (13, 10, 12), (13, 10, 12), (13, 0, 12)]"
"(3, 3, 5, 0)","[(1, 0, 10), (1, 0, 13), (8, 0, 13), (1, 10, 9), (1, 0, 13), (1, 0, 9), (1, 10, 10), (8, 10, 9), (1, 10, 13), (8, 10, 13), (1, 10, 9), (8, 0, 10), (1, 0, 9), (8, 10, 9), (1, 10, 13), (8, 0, 9), (1, 0, 9), (8, 0, 9), (8, 0, 13), (1, 0, 10), (8, 0, 10), (8, 0, 10), (8, 0, 9), (8, 10, 13), (1, 10, 9), (1, 10, 10), (8, 10, 10), (8, 0, 9), (1, 0, 13), (8, 0, 13), (1, 10, 9), (8, 0, 9), (1, 10, 10), (8, 10, 10), (1, 0, 13), (1, 10, 13), (1, 10, 10), (1, 10, 9), (8, 10, 13), (8, 0, 9), (1, 10, 9), (1, 10, 10), (1, 10, 13), (1, 0, 13), (8, 10, 13), (1, 0, 10), (8, 0, 10), (8, 10, 10), (8, 0, 13), (8, 10, 9), (8, 10, 10), (8, 10, 10), (8, 10, 9), (1, 10, 10), (1, 10, 13), (8, 10, 13), (1, 0, 13), (8, 10, 10), (1, 10, 13), (1, 0, 10), (8, 10, 10), (1, 10, 13), (8, 10, 13), (1, 10, 9), (1, 0, 10), (8, 0, 10), (8, 10, 13), (8, 10, 9), (1, 0, 9), (8, 0, 10), (8, 10, 10), (8, 0, 9), (1, 10, 13), (8, 0, 13), (1, 10, 10), (1, 0, 10), (1, 0, 9), (1, 0, 9), (1, 10, 10), (1, 10, 13), (8, 10, 13), (1, 0, 10), (8, 0, 13), (8, 0, 13), (8, 10, 10), (8, 10, 10), (1, 10, 9), (8, 10, 9)]"
"(3, 3, 16, 0)","[(13, 0, 12)]"
"(3, 3, 22, 0)","[(13, 10, 13), (13, 0, 13), (6, 0, 13), (13, 10, 13), (6, 10, 10), (6, 10, 13), (13, 0, 13), (13, 10, 9), (6, 10, 13), (6, 0, 13), (6, 0, 13), (6, 10, 10), (13, 0, 10), (13, 10, 13), (6, 0, 13), (13, 0, 13), (6, 10, 13), (6, 10, 13), (6, 0, 13), (13, 0, 10), (6, 10, 13), (6, 10, 9), (13, 10, 10), (13, 10, 10), (13, 0, 10), (6, 10, 13), (6, 0, 10), (6, 10, 9), (6, 0, 9), (13, 0, 13), (6, 0, 10), (6, 0, 9), (13, 0, 10), (6, 0, 13), (13, 0, 10), (13, 0, 13), (13, 10, 13), (13, 0, 13), (13, 10, 10), (6, 10, 10), (13, 10, 9), (13, 0, 13), (13, 0, 10), (13, 0, 13), (6, 0, 10), (13, 0, 10), (6, 0, 10), (13, 10, 13), (6, 0, 13), (6, 0, 10), (6, 10, 13), (13, 0, 10), (6, 0, 10), (13, 10, 13), (13, 10, 13), (13, 10, 13)]"
"(3, 3, 24, 0)","[(8, 0, 12), (1, 0, 12), (8, 0, 12), (8, 10, 6), (1, 0, 5), (1, 10, 6), (1, 10, 12), (1, 0, 6), (1, 10, 12), (1, 0, 12), (8, 10, 6), (8, 10, 12), (1, 0, 6), (1, 10, 6), (8, 10, 12), (8, 0, 6), (1, 10, 12), (8, 10, 12), (1, 0, 12), (1, 10, 6), (8, 0, 12), (8, 0, 6), (1, 0, 6), (8, 0, 6), (1, 0, 12), (1, 10, 6), (1, 10, 6), (1, 10, 12), (8, 0, 12), (1, 0, 6), (8, 0, 12), (8, 0, 12), (8, 10, 12), (8, 10, 6), (8, 10, 6), (1, 0, 12), (1, 10, 12), (1, 0, 12), (1, 10, 6), (8, 0, 6), (8, 10, 6), (8, 0, 12), (8, 0, 6), (1, 10, 6), (8, 0, 6), (1, 0, 5), (1, 10, 12), (1, 0, 5), (1, 0, 6), (8, 0, 6), (1, 10, 12), (1, 0, 6), (8, 0, 6), (1, 10, 6), (1, 0, 5), (1, 10, 6), (1, 0, 12), (8, 10, 12), (1, 0, 6), (1, 0, 5), (8, 10, 12), (8, 10, 12), (1, 0, 5), (8, 0, 12)]"
"(3, 4, 37, 0)","[(6, 10, 3)]"
"(3, 5, 5, 0)","[(8, 14, 10), (8, 15, 9), (8, 14, 9), (8, 14, 9), (8, 14, 10), (8, 15, 10), (1, 15, 13), (8, 15, 10), (8, 15, 13), (8, 15, 10), (1, 15, 10), (1, 15, 13), (8, 15, 9), (1, 14, 13), (8, 15, 10), (1, 15, 13), (1, 14, 9), (1, 14, 13), (8, 15, 9), (1, 14, 9), (1, 15, 10), (8, 15, 10), (1, 15, 10), (1, 15, 13), (1, 14, 9), (1, 14, 9), (8, 15, 9), (8, 15, 10), (1, 15, 10), (8, 15, 13), (8, 15, 13), (1, 14, 9), (1, 14, 13), (8, 15, 13), (8, 14, 9), (8, 15, 9), (8, 15, 10), (1, 15, 10), (1, 14, 13), (8, 14, 10), (1, 15, 13), (8, 14, 9), (8, 14, 10), (1, 14, 13), (1, 14, 13), (8, 15, 13), (8, 15, 13), (8, 15, 13), (8, 15, 10), (8, 14, 10), (8, 15, 13), (1, 15, 10), (1, 14, 9), (8, 15, 13), (1, 14, 9), (8, 15, 9), (8, 14, 10), (8, 14, 9), (1, 15, 10), (8, 15, 9), (8, 14, 9), (8, 15, 10)]"
"(3, 5, 22, 0)","[(13, 15, 10)]"
"(3, 5, 24, 0)","[(8, 15, 6), (1, 14, 5), (1, 15, 6), (1, 14, 5), (8, 15, 6), (1, 14, 5), (1, 14, 6), (8, 15, 12), (1, 14, 6), (1, 14, 5), (1, 14, 6), (8, 15, 6), (1, 14, 5), (8, 15, 6), (8, 14, 6), (1, 14, 5), (1, 15, 6), (8, 14, 6), (8, 15, 12), (1, 15, 5), (1, 14, 12), (1, 15, 12), (1, 15, 5), (1, 15, 12), (8, 14, 6), (1, 14, 5), (8, 15, 12), (8, 14, 6), (1, 15, 5), (8, 14, 6), (1, 15, 6), (1, 14, 6), (8, 15, 6), (1, 14, 5), (1, 15, 6), (1, 15, 12), (1, 14, 12), (1, 14, 6), (1, 15, 5), (1, 14, 6), (1, 15, 5), (1, 15, 12), (8, 15, 6), (8, 14, 6), (1, 14, 12), (8, 14, 5), (1, 15, 6), (1, 14, 5), (1, 15, 6), (1, 15, 12), (8, 15, 6), (8, 15, 6), (1, 14, 6), (8, 14, 5), (1, 15, 12), (1, 14, 6), (1, 15, 5), (1, 15, 12), (8, 15, 12), (1, 15, 5), (1, 15, 12), (1, 15, 6), (1, 14, 12), (1, 15, 6), (8, 14, 6), (8, 15, 6), (8, 15, 6), (8, 15, 12), (1, 15, 12)]"
"(3, 6, 22, 0)","[(13, 10, 9), (6, 0, 9), (6, 0, 9), (6, 0, 9), (13, 10, 10), (6, 10, 13), (6, 0, 9), (6, 10, 9), (6, 10, 9), (13, 0, 10), (6, 10, 10), (6, 0, 13), (6, 10, 9), (6, 10, 9), (6, 10, 13), (13, 10, 10), (13, 10, 9), (6, 10, 9), (6, 0, 9), (13, 10, 9), (6, 10, 9), (6, 10, 9), (6, 0, 9), (13, 10, 9), (6, 10, 10), (13, 10, 10), (6, 10, 10), (13, 10, 9)]"
"(3, 12, 4, 0)","[(13, 10, 3)]"
"(3, 12, 15, 0)","[(8, 0, 3)]"
"(3, 12, 24, 0)","[(8, 10, 3), (8, 10, 3), (8, 10, 3), (1, 10, 3), (1, 10, 3), (8, 0, 3), (8, 10, 3), (1, 10, 3), (1, 10, 3), (1, 10, 3), (8, 10, 3)]"
"(3, 12, 31, 0)","[(8, 15, 3), (8, 0, 3), (8, 0, 3), (8, 0, 3), (8, 10, 3), (1, 10, 3), (8, 10, 3), (1, 10, 3), (1, 10, 3), (8, 10, 3)]"
"(3, 12, 35, 0)","[(13, 0, 3), (13, 10, 3), (13, 0, 3), (13, 10, 3), (13, 10, 3), (13, 10, 3), (13, 0, 3), (13, 10, 3), (13, 0, 3), (13, 0, 3), (13, 10, 3), (13, 10, 3), (13, 0, 3)]"
"(3, 15, 1, 0)","[(8, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3), (8, '?', 3)]"
"(3, 15, 15, 0)","[(1, '?', 3), (1, '?', 3), (8, '?', 3)]"
"(3, 15, 24, 0)","[(8, 0, 3), (8, 0, 3)]"
"(3, 24, 24, 0)","[(1, 15, 3), (1, 15, 3)]"
"(3, 24, 31, 0)","[(1, 15, 3), (1, 14, 3), (1, 15, 3), (1, 15, 3), (1, 15, 3), (1, 15, 3)]"
"(5, 4, 4, 0)","[(7, 15, 3), (7, 14, 3), (7, 14, 3)]"
"(5, 4, 10, 0)","[(7, 15, 3), (7, 14, 3), (7, 14, 3), (7, 15, 3), (7, 14, 3), (7, 15, 3), (7, 14, 3), (7, 14, 3), (7, 14, 3), (7, 14, 3), (7, 15, 3), (7, 14, 3), (7, 15, 3), (7, 15, 3), (7, 15, 3), (7, 15, 3)]"
"(5, 4, 16, 0)","[(7, 10, 3), (7, 10, 3), (7, 10, 3), (7, 10, 3), (7, 10, 3)]"
"(5, 5, 4, 0)","[(7, 14, 12)]"
"(5, 5, 5, 0)","[(0, 4, 9), (0, 4, 13), (0, 4, 9), (0, 4, 9), (0, 11, 9), (0, 11, 9), (0, 4, 13), (0, 4, 13), (0, 11, 9), (1, 11, 13), (0, 11, 9), (0, 4, 13), (0, 11, 10), (1, 11, 13), (0, 4, 9), (0, 11, 9)]"
"(5, 5, 22, 0)","[(7, 4, 10), (7, 11, 10), (7, 11, 13), (7, 11, 13), (7, 11, 13), (7, 4, 13), (7, 11, 10), (7, 4, 10), (7, 4, 13), (7, 11, 10), (7, 4, 10), (7, 4, 13), (7, 4, 10), (7, 4, 10), (7, 4, 13), (7, 11, 13), (7, 4, 10), (7, 11, 10), (7, 11, 10), (7, 11, 10), (7, 4, 13), (7, 4, 10), (7, 4, 13), (7, 11, 13), (7, 4, 10), (7, 4, 10)]"
"(5, 5, 24, 0)","[(0, 11, 6), (0, 11, 12), (0, 11, 5), (0, 4, 6), (0, 4, 6), (0, 4, 5), (0, 4, 12), (0, 11, 12), (0, 4, 5), (1, 11, 6), (0, 4, 6), (0, 11, 12), (0, 4, 5), (0, 11, 6), (0, 11, 6), (0, 4, 5), (0, 4, 12), (0, 11, 6), (0, 11, 5), (0, 4, 12), (1, 11, 6), (0, 11, 12), (0, 11, 5), (0, 4, 6), (0, 4, 5), (0, 11, 12), (0, 11, 5), (0, 11, 6), (0, 11, 5), (0, 11, 6), (1, 11, 6), (0, 4, 12), (1, 11, 6), (0, 4, 5), (1, 11, 6), (0, 4, 6), (0, 11, 12), (0, 11, 5), (0, 4, 12), (0, 11, 5), (0, 4, 12), (0, 4, 6), (0, 4, 6), (0, 11, 6), (0, 4, 12), (0, 4, 12), (0, 4, 6), (1, 11, 6), (0, 11, 5), (0, 11, 6), (0, 4, 5)]"
"(5, 5, 29, 0)","[(7, 4, 12), (7, 11, 6), (7, 11, 12), (7, 11, 6), (7, 4, 5), (7, 11, 6), (7, 4, 12), (7, 4, 12), (7, 4, 12), (7, 11, 6), (7, 11, 6), (7, 11, 12), (7, 4, 12), (7, 4, 12), (7, 4, 5), (7, 4, 12), (7, 4, 5), (7, 4, 5), (7, 11, 6), (7, 11, 6), (7, 4, 5), (7, 4, 5), (7, 4, 5), (7, 11, 12), (7, 4, 12), (7, 11, 12), (7, 11, 6), (7, 11, 12), (7, 4, 5), (7, 11, 12)]"
"(5, 29, 22, 0)","[(7, 4, 0)]"
"(5, 29, 29, 0)","[(7, 4, 3), (7, 11, 3), (7, 4, 3), (7, 11, 3), (7, 4, 3), (7, 4, 3), (7, 4, 3), (7, 11, 3), (7, 11, 3), (7, 4, 3)]"
