message,concepts
"(1, 23, 20, 0)","[(2, 6, 4), (2, 6, 4), (3, 6, 4), (3, 6, 4), (2, 6, 4), (3, 6, 4), (2, 6, 4), (2, 6, 4), (2, 6, 4), (2, 6, 4), (3, 1, 4)]"
"(2, 2, 2, 0)","[('?', 2, 2), ('?', 2, 6), ('?', 2, 2), (4, 2, 6), ('?', 5, 6), ('?', 0, 6), ('?', 5, 2), ('?', 4, 2), ('?', 4, 2), ('?', 0, 6), ('?', 5, 6), ('?', 5, 2), ('?', 0, 2), ('?', 2, 2), ('?', 4, 6), ('?', 2, 2), ('?', 4, 2), ('?', 5, 2), ('?', 0, 6), ('?', 0, 6), (4, 2, 6), ('?', 5, 2), ('?', 4, 2), ('?', 0, 6), (4, 2, 2), ('?', 5, 6), ('?', 5, 6), ('?', 2, 6), ('?', 2, 2), ('?', 0, 6), ('?', 0, 2), ('?', 5, 2), ('?', 4, 2), ('?', 0, 2), ('?', 5, 6), ('?', 2, 2), ('?', 0, 2), ('?', 4, 6), ('?', 4, 2), ('?', 2, 6), ('?', 0, 2), ('?', 5, 2), ('?', 5, 2), (4, 2, 2), ('?', 0, 6), ('?', 4, 2)]"
"(2, 2, 4, 0)","[(6, 2, 6), (6, 4, 2), (6, 4, 2)]"
"(2, 2, 5, 0)","[('?', 7, 6), ('?', '?', 2), ('?', 5, 2)]"
"(2, 2, 16, 0)","[(6, 0, 6), (6, 2, 6), (6, 5, 2), (6, 5, 2), (6, 2, 6), (6, 5, 2), (6, 0, 2), (6, 2, 6), (6, 2, 6), (6, 0, 6), (6, 5, 2), (6, 2, 6), (6, 5, 2), (6, 5, 2), (6, 0, 2), (6, 2, 6), (6, 0, 6), (6, 2, 2), (6, 2, 6), (6, 0, 6), (6, 0, 2), (6, 5, 2), (6, 2, 2), (6, 2, 2), (6, 0, 6), (6, 0, 2), (6, 5, 2), (6, 0, 6)]"
"(2, 2, 20, 0)","[('?', '?', 2), ('?', 2, 6), ('?', 2, 6), ('?', 4, 6), ('?', '?', 2), ('?', '?', 2), ('?', 4, 6), ('?', '?', 2), ('?', '?', 6), ('?', '?', 6), ('?', '?', 6), ('?', '?', 6), ('?', 5, 2), ('?', 0, 2), ('?', '?', 6), ('?', 4, 6), ('?', '?', 6), ('?', 4, 6), ('?', '?', 2), ('?', 4, 6), ('?', 5, 6), ('?', '?', 2), ('?', 5, 2), ('?', '?', 2), ('?', '?', 6), ('?', 2, 6), ('?', 4, 2)]"
"(2, 2, 27, 0)","[(6, 0, 2), (6, 4, 2), (6, 4, 2), (6, 0, 2), (6, 0, 2), (6, 2, 2), (6, 2, 2), (6, 0, 6), (6, 2, 2), (6, 2, 6)]"
"(2, 4, 2, 0)","[(0, 2, 2), (0, 4, 2), (0, 2, 2), (0, 7, 2), (0, 2, 6), (0, '?', 6), (0, '?', 2), (0, 6, 2), (0, '?', 6), (0, 1, 6), (0, '?', 2), (0, 4, 2), (0, 3, 6), (0, 2, 6), (0, 2, 2), (0, 4, 6), (0, 4, 2), (0, 1, 6), (0, 0, 6), (0, 4, 6), (0, 3, 6), (0, '?', 6), (0, 3, 6), (0, 7, 2), (0, 3, 6), (0, 0, 6), (0, '?', 2), (0, 1, 6), (0, 0, 6), (0, 7, 2), (0, 4, 2), (0, 6, 2), (0, '?', 6), (0, '?', 2), (0, 7, 2), (0, 6, 2), (0, '?', 6), (0, 2, 6), (0, '?', 6), (0, '?', 2), (0, 2, 6), (0, 0, 2), (0, 0, 2), (0, 2, 2), (0, 6, 2), (0, 4, 6), (0, '?', 6), (0, 0, 2), (0, '?', 2)]"
"(2, 4, 16, 0)","[(0, 4, 6), (0, 4, 6), (0, 2, 2), (0, 2, 2), (0, 4, 6), (0, 2, 2), (0, 4, 6), (0, 4, 2), (0, 0, 2), (0, 2, 6), (0, 0, 2)]"
"(2, 4, 19, 0)","[(0, 7, 2), (0, 3, 2), (0, 7, 2), (0, 3, 2), (0, 3, 6), (0, 3, 6), (0, 3, 6), (0, 3, 2), (0, 3, 2), (0, 3, 2), (0, 3, 6), (0, 3, 2), (0, 3, 2), (0, 3, 2)]"
"(2, 4, 21, 0)","[(0, 1, 6), (0, 6, 2), (0, 1, 6), (0, 1, 6), (0, 1, 6), (0, 6, 2), (0, 6, 2), (0, 6, 2), (0, 1, 6)]"
"(2, 5, 5, 0)","[('?', 3, 2), ('?', 7, 2), ('?', 3, 2)]"
"(2, 5, 20, 0)","[('?', 7, 6), ('?', 7, 2), ('?', 3, 2), ('?', 7, 2), ('?', 3, 2), ('?', 3, 2), ('?', 3, 2), ('?', 3, 2), ('?', 7, 2), ('?', 7, 2)]"
"(2, 16, 2, 0)","[(0, 4, 2)]"
"(2, 16, 16, 0)","[(0, 4, 2), (0, 0, 6), (0, 4, 2), (0, 2, 6), (0, 2, 6), (0, 0, 6), (0, 0, 6), (0, 0, 6), (0, 0, 2), (0, 2, 6), (0, 0, 2), (0, 0, 6), (0, 0, 2), (0, 0, 6), (0, 2, 2), (0, 0, 2)]"
"(2, 20, 4, 0)","[(6, 6, 6), (6, 6, 6), (6, 6, 2)]"
"(2, 20, 5, 0)","[('?', 7, 2), ('?', 7, 6), ('?', 7, 6), ('?', 7, 6), ('?', 7, 2), ('?', 3, 2), ('?', '?', 2), ('?', 7, 6), ('?', 3, 2)]"
"(2, 20, 20, 0)","[(4, 6, 2), ('?', 1, 2), ('?', 6, 2), ('?', 6, 2), ('?', 1, 2), ('?', 1, 2), ('?', 1, 2), ('?', 1, 6), ('?', 1, 6), (4, 6, 2), ('?', 1, 6), ('?', 1, 6), (4, 6, 2), ('?', 6, 2), ('?', 6, 2), ('?', 1, 2), ('?', 1, 6), ('?', 6, 2), ('?', 1, 2), (4, 6, 2), ('?', 6, 2), ('?', 1, 2), ('?', 6, 2), ('?', 6, 2), ('?', 1, 2), ('?', 1, 2), (2, 1, 6), ('?', 1, 6), ('?', 1, 6), (4, 6, 2), ('?', 1, 6), ('?', 6, 2), (4, 6, 2), ('?', 1, 6)]"
"(2, 20, 22, 0)","[(4, 7, 2), (4, 7, 2), (4, 7, 6), (4, 3, 2), (4, 7, 6), (4, 7, 2), (4, 3, 2), (4, 7, 2), (4, 7, 2), (4, 7, 6), (4, 7, 6), (4, 7, 6), (4, 7, 6), (4, 3, 2)]"
"(2, 20, 23, 0)","[(4, 6, 2), (4, 3, 6), (4, 6, 2), (4, 3, 6), (4, 7, 2), (4, 7, 6)]"
"(2, 20, 27, 0)","[(6, 6, 2), (6, 6, 6), (6, 1, 2), (6, 7, 6), (6, 6, 2), (6, 1, 6), (6, 6, 2), (6, 6, 2), (6, 6, 6), (6, 1, 2), (6, 1, 6), (6, 6, 6), (6, 1, 2), (6, 6, 2), (6, 6, 2), (6, 6, 2), (6, 1, 2), (6, 6, 2), (6, 6, 6), (6, 1, 6), (6, 1, 2), (6, 1, 6), (6, 1, 6), (6, 6, 6)]"
"(2, 22, 2, 0)","[(4, 5, 6), (4, 5, 2), (4, 0, 2), (4, 5, 2), (4, 2, 6), (4, 5, 2), (4, 5, 6), (4, 2, 6), (4, 2, 2), (4, 5, 2), (4, 5, 2), (4, 2, 2), (4, 2, 2)]"
"(2, 22, 20, 0)","[('?', 7, 2)]"
"(2, 22, 22, 0)","[(4, 5, 2), (4, '?', 2), (4, '?', 2), (4, 4, 6), (4, '?', 2), (4, '?', 6), (4, '?', 6), (4, '?', 6), (4, '?', 6), (4, 3, 6), (4, '?', 2), (4, 2, 6), (4, 2, 6), (4, '?', 2), (4, '?', 6), (4, '?', 2), (4, 0, 2), (4, 5, 2), (4, '?', 6), (4, '?', 2), (4, '?', 2), (4, '?', 6), (4, '?', 2), (4, 2, 6)]"
"(2, 22, 23, 0)","[(4, 7, 6), (4, 3, 6), (4, 3, 2), (4, 3, 2), (4, 3, 6)]"
"(2, 23, 22, 0)","[(4, 3, 6)]"
"(2, 23, 23, 0)","[(4, 3, 6)]"
"(2, 27, 27, 0)","[(6, 7, 6), (6, 3, 6), (6, 3, 2), (6, 3, 2), (6, 3, 6), (6, 3, 2), (6, 7, 6), (6, 7, 6), (6, 7, 6), (6, 3, 6), (6, 3, 6), (6, 3, 2), (6, 3, 6), (6, 3, 2), (6, 3, 6), (6, 7, 6), (6, 7, 6), (6, 3, 6), (6, 3, 2), (6, 7, 6), (6, 7, 6), (6, 3, 2), (6, 7, 6), (6, 3, 6)]"
"(4, 2, 2, 0)","[(7, 6, 6)]"
"(4, 2, 20, 0)","[(7, 6, 6), (7, 6, 6), (7, 6, 2), (7, 6, 6), (7, 1, 2), (7, 6, 6), (7, 1, 6), (7, 6, 2), (7, 6, 6), (7, 1, 2), (7, 1, 6), (7, 1, 6), (7, 1, 2), (7, 6, 2), (7, 6, 2), (7, 6, 6), (7, 1, 2), (7, 1, 2), (7, 1, 2), (7, 6, 2), (7, 1, 2), (7, 1, 6), (7, 6, 2), (7, 1, 6), (7, 6, 2)]"
"(4, 4, 2, 0)","[(7, 3, 6)]"
"(4, 4, 4, 0)","[(7, 4, '?'), (7, 4, '?'), (7, 4, '?'), (7, 5, '?'), (7, 2, '?'), (7, 2, '?'), (7, 2, '?'), (7, 5, '?'), (7, 4, '?'), (7, 2, '?'), (7, 4, '?'), (7, 5, '?'), (7, 4, '?'), (7, 4, '?'), (7, 5, '?'), (7, 5, '?'), (7, 4, '?')]"
"(4, 4, 6, 0)","[(7, 6, 1)]"
"(4, 4, 19, 0)","[(0, '?', '?'), (0, '?', '?')]"
"(4, 4, 20, 0)","[(7, 3, '?'), (7, 6, '?'), (5, 6, '?'), (7, 7, '?'), (5, 6, '?'), (7, 3, '?'), (7, 6, '?'), (7, 3, '?'), (5, 6, '?'), (7, 7, '?'), (5, 6, '?'), (5, 6, '?'), (7, 6, '?'), (5, 6, '?'), (5, 6, '?'), (7, 6, '?'), (7, 7, '?'), (5, 6, '?'), (7, 7, '?'), (5, 6, '?'), (7, 6, '?'), (7, 7, '?'), (7, 7, '?')]"
"(4, 4, 21, 0)","[(0, 6, '?')]"
"(4, 6, 20, 0)","[(7, 1, 1), (7, 6, 1), (7, 1, 1), (7, 6, 1), (7, 1, 1), (7, 1, 1), (5, 6, 1), (7, 1, 1), (7, 1, 1), (5, 6, 1), (7, 1, 1)]"
"(4, 10, 2, 0)","[(7, 6, 4)]"
"(4, 10, 20, 0)","[(7, 1, 4), (7, 6, 4), (7, 1, 1), (7, 6, 4), (7, 6, 1), (7, 1, 4), (7, 6, 4)]"
"(4, 12, 20, 0)","[(7, 6, 4), (7, 1, 4), (7, 6, 4)]"
"(4, 19, 4, 0)","[(0, 4, '?'), (0, 7, '?'), (0, 4, '?'), (0, 7, '?'), (0, '?', '?'), (0, 1, '?'), (0, 2, '?'), (0, 5, '?'), (0, 1, '?')]"
"(4, 19, 16, 0)","[(0, 4, '?'), (0, 2, '?'), (0, 2, '?'), (0, 2, '?')]"
"(4, 20, 4, 0)","[(0, 1, '?'), (0, 1, '?'), (0, 6, '?')]"
"(4, 20, 5, 0)","[(2, 6, '?'), (3, 6, '?'), (3, 6, '?'), (2, 6, '?'), (3, 6, '?'), (2, 6, '?'), (2, 6, '?'), (3, 6, '?'), (2, 6, '?'), (2, 6, '?'), (3, 6, '?'), (2, 6, '?')]"
"(4, 20, 20, 0)","[('?', 1, '?'), ('?', 1, '?'), (7, 1, '?'), (7, 6, '?'), ('?', 1, '?'), ('?', 1, '?'), ('?', 1, '?'), ('?', 7, '?'), ('?', 1, '?'), ('?', 7, '?'), (7, 1, '?'), (7, 1, 2), ('?', 1, '?'), ('?', 6, '?'), ('?', 1, '?'), (7, 1, '?'), (7, 1, '?'), (7, 1, 2), ('?', 1, '?'), ('?', 1, '?'), ('?', 6, '?'), ('?', 7, '?'), (7, 1, '?')]"
"(4, 20, 23, 0)","[('?', 6, '?'), ('?', 6, '?'), ('?', 6, '?'), ('?', 6, '?'), ('?', 6, '?'), ('?', 6, '?'), ('?', 6, '?')]"
"(4, 21, 20, 0)","[(7, 1, '?')]"
"(4, 23, 5, 0)","[(3, 6, '?')]"
"(4, 24, 4, 0)","[(0, 2, '?'), (0, 0, '?'), (0, 4, '?'), (0, 1, '?')]"
"(5, 2, 2, 0)","[(3, 2, 6), (3, 5, 6), (3, 2, 6), (2, 2, 6), (2, 2, 2), (2, 2, 6), (3, 5, 2), (3, 2, 6), (2, 2, 6), (3, 5, 6), (2, 4, 6), (3, 5, 2), (3, 2, 6), (2, 4, 6), (3, 5, 6), (3, 5, 2), (3, 5, 6), (3, 5, 2), (3, 5, 6), (2, 0, 6), (3, 5, 6), (2, 0, 6), (3, 2, 6), (2, 0, 6), (3, 0, 2), (2, 2, 2), (2, 4, 6), (2, 0, 6), (3, 5, 6), (2, 4, 6), (3, 0, 2), (3, 2, 6), (3, 2, 6), (3, 4, 2), (2, 2, 6), (3, 5, 2)]"
"(5, 2, 5, 0)","[(3, 7, 6), (3, 5, 2), (3, '?', 2), (2, 7, 6), (2, 3, 6), (3, 7, 6), (3, 2, 6), (2, 7, 6), (3, 0, 2), (3, 7, 2), (3, 0, 2), (3, 5, 6), (3, 7, 2), (3, '?', 2), (3, 4, 2), (3, 4, 2), (3, '?', 2), (3, 4, 2), (3, 7, 6), (3, '?', 2), (3, '?', 2), (3, 4, 2), (3, '?', 2), (3, 7, 2), (2, 7, 2), (3, 7, 6), (3, '?', 2)]"
"(5, 2, 20, 0)","[(2, 0, 6), (3, 4, 2), (2, '?', 2), (3, 4, 2), (2, '?', 2), (2, 4, 2), (2, 4, 6), (3, 0, 2), (2, 0, 2), (2, 4, 2), (3, 4, 2)]"
"(5, 5, 5, 0)","[(3, 3, '?'), (3, 5, 5), (3, 7, '?'), (3, 3, '?'), (3, 3, '?'), (3, 7, '?'), (3, 3, '?'), (3, 7, 6), (3, 3, '?'), (3, 3, '?'), (3, 2, '?'), (3, 3, '?'), (3, 7, '?'), (3, 7, '?'), (3, 7, '?')]"
"(5, 5, 20, 0)","[(3, 5, '?'), (3, 5, '?'), (3, 5, '?'), (3, 2, '?'), (3, 5, '?'), (3, 2, '?')]"
"(5, 5, 24, 0)","[(3, 5, 5), (3, 7, 0)]"
"(5, 18, 5, 0)","[(3, 7, 0)]"
"(5, 20, 5, 0)","[(3, 4, '?'), (2, 5, '?'), (3, 2, '?'), (3, '?', '?'), (3, 4, '?'), (3, 7, '?'), (3, 5, '?'), (3, 2, '?'), (3, '?', '?'), (3, 7, '?'), (2, 5, '?'), (3, 5, '?'), (3, 2, '?'), (3, 4, '?'), (3, 5, '?'), (3, '?', '?'), (3, 7, '?'), (3, 2, '?'), (3, 4, '?'), (3, 7, '?'), (3, '?', '?'), (3, '?', '?'), (3, 7, '?'), (3, 4, '?'), (3, 5, '?'), (3, 2, '?'), (2, 5, '?'), (3, 4, '?'), (2, 5, '?'), (3, '?', '?')]"
"(5, 20, 16, 0)","[(3, 5, 0), (3, 5, 0)]"
"(5, 20, 18, 0)","[(3, 5, 0), (3, 5, 0)]"
"(5, 20, 20, 0)","[(2, 5, '?'), (3, '?', '?'), (2, '?', '?'), (2, 5, '?'), (2, 5, '?'), (3, 2, '?')]"
"(5, 21, 5, 0)","[(3, 3, 3), (3, 3, 3), (3, 3, 3), (3, 3, 3)]"
"(5, 24, 2, 0)","[(2, 5, 3), (2, 2, 3), (2, 5, 3), (2, 2, 3), (2, 2, 3), (2, 5, 3)]"
"(5, 24, 5, 0)","[(3, 5, 5), (3, '?', 3), (3, 4, 3), (3, 4, 3), (3, 4, 3), (3, 3, 3), (3, '?', 3), (3, '?', 3), (3, '?', 3), (3, '?', 3), (2, 4, 3), (3, 4, 3), (3, 3, 3)]"
"(5, 24, 18, 0)","[(3, 0, 0), (3, 0, 5), (3, 2, 5), (3, 4, 5), (3, '?', 5), (3, 4, 0), (3, 7, 5), (2, 5, 0), (3, 4, 5), (3, '?', 0), (3, 0, 0), (3, 0, 5), (3, 2, 5), (2, 2, 5), (3, 5, 5), (3, 7, 0), (3, 4, 5), (3, 5, 5), (3, '?', 0), (2, 5, 5), (3, 0, 0), (2, 2, 5), (3, 0, 0), (3, 4, 5), (3, 4, 5), (3, 2, 5), (3, '?', 5), (3, 0, 5), (3, 7, 0), (3, 0, 5), (3, 0, 5), (3, 0, 0), (3, '?', 5), (3, 0, 0), (3, 0, 0), (2, 0, 5), (2, 5, 5), (3, 5, 0), (2, 5, 0), (3, 5, 0), (2, 5, 0), (3, 5, 0), (3, '?', 5), (2, 0, 0), (2, 5, 5), (3, 0, 5), (3, '?', 0), (2, 5, 5), (3, 0, 5), (2, 0, 5), (2, 5, 0), (2, 0, 5), (2, 5, 0), (3, '?', 5), (2, 0, 0), (3, 7, 5), (3, 2, 5), (3, 5, 0), (3, 5, 5), (3, 5, 5), (3, 7, 0), (2, 5, 5), (2, 0, 5), (3, 0, 5), (2, '?', 0), (2, 0, 5), (3, 2, 5), (2, 5, 5), (3, '?', 0), (3, 2, 5), (3, 5, 5), (2, 5, 5), (2, 2, 5), (3, 0, 0), (3, '?', 5), (3, '?', 0), (3, 4, 5), (3, 0, 5), (3, 7, 5), (3, 4, 5), (2, 0, 5), (3, 2, 5), (3, 7, 0), (3, '?', 0), (3, '?', 5), (3, 2, 5), (3, 0, 0), (3, 0, 0), (2, 5, 5)]"
"(5, 24, 20, 0)","[(3, '?', 3), (3, 5, 5), (2, 2, 3), (2, '?', 3), (3, 3, 3), (2, 2, 3), (3, '?', 3), (2, '?', 3), (2, '?', 3), (3, '?', 3), (3, 4, 3), (3, 4, 3)]"
"(5, 24, 24, 0)","[(2, 4, 3), (2, '?', 3), (2, 4, 3), (2, '?', 3), (2, 4, 3), (2, '?', 3), (2, 2, 3), (2, 4, 3), (2, 5, 3), (2, 4, 3), (2, 4, 3), (2, '?', 3), (2, 5, 3), (2, 2, 3), (2, 5, 3), (2, 5, 3), (2, '?', 3), (3, 4, 3), (2, 2, 3), (2, 4, 3), (2, 2, 3)]"
"(6, 1, 1, 0)","[(3, 4, 7), (2, 2, 7), (2, 5, 7), (3, 4, 7), (3, 4, 7), (3, 5, 7), (3, 5, 7), (2, 5, 7), (3, 4, 7), (2, 0, 7), (3, 0, 7), (2, 0, 7), (2, '?', 7), (2, 5, 1), (3, 4, 7), (3, 0, 7), (2, 5, 1), (3, 2, 7)]"
"(6, 1, 2, 0)","[(2, 5, 1), (3, 2, 1), (3, 4, 7)]"
"(6, 1, 3, 0)","[(3, 5, 7)]"
"(6, 1, 14, 0)","[(3, 2, 7), (3, 4, 7)]"
"(6, 2, 2, 0)","[(3, 0, 1), (3, 2, 1), (3, 0, 1), (2, 5, 1), (3, 2, 1), (3, 0, 1), (3, 2, 1), (3, 2, 1), (3, 0, 1), (2, 2, 1), (2, 0, 1), (2, 0, 1), (2, 2, 1), (2, 0, 1), (3, 2, 1), (2, 0, 1), (2, 2, 1)]"
"(6, 4, 4, 0)","[(5, 6, 7)]"
"(6, 4, 6, 0)","[(7, 6, 7), (5, 6, 7), ('?', 6, 7)]"
"(6, 4, 20, 0)","[(7, 1, 7), (7, 6, 1), (7, 1, 7), (5, 6, 7), (7, 6, 7), (7, 1, 7), (7, 1, 7), (7, 1, 7), (7, 1, 7), (7, 1, 7), (7, 6, 7), (7, 1, 7), (7, 6, 7), (7, 6, 7), (7, 1, 7), (5, 6, 1), (5, 6, 1)]"
"(6, 4, 21, 0)","[(0, 6, 1), (0, 6, 1), (0, 6, 7), (0, 6, 1), (0, 1, 7)]"
"(6, 5, 2, 0)","[(2, '?', 1), (2, '?', 1), (2, '?', 1), (2, '?', 1), (3, 3, 1)]"
"(6, 5, 5, 0)","[(2, 7, 1), (2, 7, '?'), (3, 3, 1), (3, 3, 1), (3, 3, 1), (2, 3, 1), (2, 7, 1)]"
"(6, 5, 20, 0)","[(2, 7, 1), (2, 3, 1), (2, 3, 1), (2, 3, 1), (2, 3, 1), (2, 3, 1), (2, 3, 1), (3, 3, 1)]"
"(6, 5, 24, 0)","[(2, 7, 1), (3, 3, 1), (2, 7, 1), (2, 7, 1), (2, 3, 1), (2, 3, 1)]"
"(6, 6, 1, 0)","[(3, 0, 7), (3, 2, 7), (3, 5, 7), (2, '?', 7), (2, 3, 7), (3, 7, 7)]"
"(6, 6, 2, 0)","[(3, 2, 7), (3, 0, 7), (2, 2, 7), (2, '?', 7), (3, 0, 7), (3, 5, 7), (2, 0, 7), (3, 0, 7), (2, '?', 7), (2, 0, 7), (3, 5, 7), (2, 5, 7), (2, 0, 7), (2, 5, 7)]"
"(6, 6, 4, 0)","[(0, '?', 7)]"
"(6, 6, 5, 0)","[(2, 3, 7), (3, 7, 7), (3, 7, 7), (2, 3, 7), (3, 7, 7), (2, 3, 7), (2, 3, 7), (2, 3, 7), (3, 7, 7), (2, 3, 7), (2, 3, 7), (3, 7, 7), (3, 7, 7), (3, 7, 7)]"
"(6, 6, 6, 0)","[('?', 5, 7), ('?', 0, 7), ('?', 0, 7), ('?', 3, 7), ('?', 3, 7), ('?', 3, 7), ('?', 7, 7), ('?', 5, 7), ('?', 0, 7), ('?', 2, 7), ('?', 2, 7), ('?', 3, 7), ('?', 0, 7), ('?', 0, 7), ('?', 7, 7), ('?', 0, 7), ('?', 5, 7), ('?', 3, 7), ('?', 3, 7), ('?', 7, 7), ('?', 7, 7)]"
"(6, 6, 7, 0)","[(4, 2, 7), (4, 5, 7), (4, 2, 7), (1, 2, 7), (1, 0, 7), (4, 2, 7), (1, 5, 7), (1, 0, 7), (4, 5, 7)]"
"(6, 6, 8, 0)","[(1, 2, 7), (1, 0, 7), (4, 5, 7), (1, 2, 7), (1, 5, 7), (4, 5, 7), (1, 2, 7), (1, 5, 7), (1, 5, 7), (4, 2, 7), (1, 2, 7), (1, 2, 7), (4, 5, 7)]"
"(6, 6, 10, 0)","[(2, '?', 7), ('?', '?', 7), ('?', 5, 7), (2, '?', 7), ('?', '?', 7), (7, 6, 7), ('?', 2, 7), ('?', 7, 7), ('?', 0, 7), ('?', '?', 7), ('?', 6, 7), ('?', '?', 7), (2, 5, 7), ('?', 3, 7), ('?', 2, 7), ('?', 2, 7), ('?', 7, 7), ('?', 6, 7), (2, 5, 7), ('?', 5, 7), ('?', '?', 7), ('?', 6, 7), ('?', 0, 7), (7, 6, 7), ('?', 2, 7), ('?', 1, 7), ('?', 5, 7), (2, '?', 7), ('?', '?', 7), ('?', 6, 7), ('?', 7, 7), ('?', 0, 7), (7, 6, 7), ('?', '?', 7), ('?', 3, 7), ('?', '?', 7), ('?', 1, 7), (2, 6, 7), ('?', '?', 7), ('?', 2, 7), ('?', 3, 7)]"
"(6, 6, 11, 0)","[(6, 7, 7), (6, 3, 7)]"
"(6, 6, 14, 0)","[(3, 5, 7), (2, 5, 7), (3, 2, 7), (2, 5, 7), (2, 5, 7), (2, 0, 7), (2, 0, 7), (2, 5, 7), (3, 5, 7), (2, 2, 7), (3, 5, 7), (2, 2, 7), ('?', 2, 7), (2, 0, 7)]"
"(6, 6, 16, 0)","[(0, 0, 7)]"
"(6, 6, 17, 0)","[(6, 7, 7)]"
"(6, 6, 20, 0)","[('?', 1, 7), ('?', 1, 7), ('?', 1, 7), (7, 1, 7), (2, 1, 7), (2, 6, 7), (2, 6, 7), (2, 6, 7), ('?', 6, 7), ('?', 1, 7), ('?', 6, 7), (2, 1, 7), (2, 1, 7), (2, 1, 7)]"
"(6, 6, 23, 0)","[(2, 6, 7), (2, 6, 7), (4, 7, 7), (2, 1, 7), (2, 6, 7), (2, 1, 7), (2, 1, 7), (2, 6, 7), (2, 1, 7), (2, 1, 7)]"
"(6, 6, 27, 0)","[(6, 7, 7), (6, 3, 7), (6, 7, 7), (6, 3, 7)]"
"(6, 7, 6, 0)","[(4, 5, 7), (4, 2, 7), (1, 5, 7), (4, 2, 7), (1, 2, 7), (4, 5, 7), (1, 5, 7)]"
"(6, 7, 7, 0)","[(1, 4, 7), (1, 2, 7), (4, 4, 7), (1, 4, 7), (1, 4, 7), (4, 2, 7), (1, 0, 7), (1, '?', 7), (1, 4, 7), (1, 0, 7), (1, '?', 7), (1, 6, 7), (1, '?', 7), (4, 2, 7), (4, 2, 7), (1, 0, 7), (1, 4, 7), (4, 3, 7), (1, 3, 7), (1, 5, 7), (1, '?', 7), (4, 5, 7), (1, 6, 7), (1, 2, 7), (4, 2, 7), (4, 3, 7), (1, 0, 7), (1, 4, 7), (1, 6, 7)]"
"(6, 7, 8, 0)","[(1, 6, 7), (1, '?', 7), (1, '?', 7), (1, '?', 7), (1, 3, 7), (1, 6, 7), (1, '?', 7), (1, 6, 7), (1, 6, 7), (1, 3, 7)]"
"(6, 7, 23, 0)","[(4, 3, 7), (4, 7, 7), (4, 6, 7), (4, 7, 7), (4, 1, 7), (4, 3, 7), (4, 6, 7), (4, 6, 7), (4, 1, 7), (4, 7, 7), (4, 1, 7), (1, 6, 1), (4, 1, 7), (4, 7, 7), (4, 7, 7), (4, 6, 7), (4, 7, 7), (4, 3, 7), (4, 1, 7), (4, 6, 7), (4, 7, 7), (4, 6, 7)]"
"(6, 8, 7, 0)","[(1, 3, 7)]"
"(6, 8, 8, 0)","[(1, 3, 7), (1, 3, 7), (1, 3, 7)]"
"(6, 8, 23, 0)","[(4, 3, 7)]"
"(6, 10, 2, 0)","[('?', 5, 1), (3, 2, 1)]"
"(6, 10, 5, 0)","[(2, '?', 1)]"
"(6, 10, 10, 0)","[('?', 5, 1), ('?', 5, 1), ('?', 5, 1)]"
"(6, 10, 20, 0)","[(7, 6, 1)]"
