message,concepts
"(1, 5, 5, 0)","[(7, 5, '?'), (7, 5, '?')]"
"(1, 5, 6, 0)","[(7, 5, 0), (7, 5, 0), (7, 5, 0), (7, 5, 0), (7, 5, 0), (7, 5, 0), (7, 5, 0)]"
"(1, 5, 7, 0)","[(7, 0, 4), (7, 0, 4), (7, 0, 4), (7, 0, 4), (7, 0, 4), (7, 0, 4), (7, 0, 4)]"
"(1, 5, 12, 0)","[(7, 5, '?'), (7, 5, '?'), (7, 5, '?'), (7, 5, '?'), (7, 5, '?'), (7, 5, '?'), (7, 5, '?')]"
"(1, 5, 24, 0)","[(7, 0, '?'), (7, 0, '?'), (7, 0, '?'), (7, 0, '?')]"
"(1, 6, 6, 0)","[('?', 0, 6), ('?', 0, 6)]"
"(1, 7, 7, 0)","[(5, '?', '?'), (5, '?', 3)]"
"(1, 7, 18, 0)","[(4, '?', 3), (4, '?', 3), (4, '?', 3), (4, '?', 3), (4, '?', 3), (4, '?', 3)]"
"(1, 7, 24, 0)","[('?', '?', 3), ('?', '?', 3), ('?', '?', 3)]"
"(1, 7, 27, 0)","[(5, '?', 3), (5, '?', 3)]"
"(1, 9, 9, 0)","[(1, 5, 0), (1, 5, 0), (1, 5, 6), (1, 5, 0), (1, 5, 6), (1, 5, 0), (1, 5, 6), (1, 5, 6), (1, 5, 6), (1, 5, 0), (1, 5, 6), (1, 5, 0)]"
"(1, 9, 14, 0)","[(1, 5, 0), (1, 5, 6), (1, 5, 6)]"
"(1, 10, 6, 0)","[('?', 0, 6), ('?', 0, 0), ('?', 0, 6), ('?', 0, 6), ('?', 0, 6), ('?', 0, 6), ('?', 0, 6), ('?', 0, 0), ('?', 0, 0), ('?', 0, 6)]"
"(1, 10, 22, 0)","[(4, 0, 6), (4, 0, 6), (4, 0, 6), (4, 0, 6), (4, 0, 6), (4, 0, 6)]"
"(1, 10, 24, 0)","[(4, '?', 0), (4, '?', 6), (4, '?', 0)]"
"(1, 11, 1, 0)","[(1, '?', 7), (0, '?', 7), (1, '?', 7), (1, '?', 7), (0, '?', 7), (1, '?', 7), (1, '?', 7), (1, '?', 7)]"
"(1, 11, 2, 0)","[(0, '?', 7), (0, '?', 7)]"
"(1, 11, 9, 0)","[(1, 5, 7)]"
"(1, 11, 13, 0)","[(1, 5, 7)]"
"(1, 11, 16, 0)","[(0, '?', 7)]"
"(1, 12, 1, 0)","[('?', 0, '?'), ('?', 0, '?'), ('?', 0, '?'), ('?', 0, '?'), ('?', 0, '?'), ('?', 0, 0), ('?', 0, '?'), ('?', 0, '?'), ('?', 0, '?'), ('?', 0, '?')]"
"(1, 12, 6, 0)","[('?', 0, 0), ('?', 0, 0), ('?', 0, 0), ('?', 0, 0)]"
"(1, 12, 7, 0)","[('?', 0, 4), ('?', 0, 4), ('?', 0, 4), ('?', 0, 4), ('?', 0, 4), ('?', 0, 4), ('?', 0, 4), ('?', 0, 4)]"
"(1, 12, 17, 0)","[(4, 0, 4), (4, 0, 4)]"
"(1, 12, 24, 0)","[(4, 0, '?'), (4, 0, '?'), (4, 0, '?'), (4, 0, '?'), (4, 0, '?')]"
"(1, 12, 25, 0)","[(4, 0, 4), (4, 0, 4), (4, 0, 4), (4, 0, 4), (4, 0, 4)]"
"(1, 13, 3, 0)","[(1, 0, 7), (1, 0, 7), (1, 0, 7), (1, 0, 7), (1, 0, 7), (1, 0, 7)]"
"(1, 13, 6, 0)","[(7, 0, 0), (7, 0, 0), (7, 0, 0), (7, 0, 0), (7, 0, 0), (7, 0, 0)]"
"(1, 13, 9, 0)","[(1, 0, 0), (1, 0, 6), (1, 0, 6), (1, 0, 6), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 6), (1, 0, 6), (1, 0, 6), (1, 0, 6), (1, 0, 6), (1, 0, 0)]"
"(1, 14, 1, 0)","[(0, 5, '?'), (0, 5, '?'), (0, 5, '?'), (0, 5, '?'), (1, 4, '?'), (0, 5, '?'), (1, 4, '?'), (0, 5, '?'), (0, 5, '?'), (1, 4, '?')]"
"(1, 14, 4, 0)","[(0, 5, 4), (0, 5, 4), (0, 5, 4), (0, '?', 4)]"
"(1, 14, 6, 0)","[(7, 6, 0), (7, 6, 6), (7, 4, 0), (7, 4, 6), (7, 4, 6), (7, 4, 6), (7, 4, 0), (7, 6, 0), (7, 6, 0), (7, 4, 6), (7, 4, 0), (7, 4, 0), (7, 6, 6), (7, 6, 0), (7, 4, 6), (7, 4, 0), (7, 6, 0), (7, 6, 6), (7, 6, 6), (7, 4, 0), (7, 6, 0), (7, 6, 0), (7, 4, 0), (7, 6, 0), (7, 6, 0)]"
"(1, 14, 9, 0)","[(0, 5, 6), (0, 5, 6), (0, 5, 6), (0, 5, 6), (0, 5, 6), (0, 5, 6)]"
"(1, 14, 12, 0)","[(7, 6, '?'), (7, 6, '?'), (7, 6, '?'), (7, 6, '?'), (7, 4, '?'), (7, 4, '?'), (7, 6, '?'), (7, 6, '?'), (7, 4, '?'), (7, 4, '?'), (7, 4, '?'), (7, 4, '?'), (7, 6, '?'), (7, 6, '?')]"
"(1, 14, 14, 0)","[(0, 5, 6)]"
"(1, 14, 21, 0)","[(7, 6, 3), (7, 4, 3), (7, 4, 3), (7, 4, 3), (7, 6, 3), (7, 6, 3), (7, 4, 3), (7, 4, 3), (7, 6, 3), (7, 4, 3), (7, 4, 3), (7, 6, 3)]"
"(1, 14, 24, 0)","[(7, 4, '?'), (7, 4, '?')]"
"(1, 16, 1, 0)","[(5, '?', 0), (5, '?', 0), (5, '?', 0), (5, '?', 0), (5, '?', 0), (5, '?', 0), (5, '?', 0)]"
"(1, 16, 16, 0)","[(7, '?', 7), (7, '?', 7), (7, '?', 7), (7, '?', 7), (7, '?', 7), (7, '?', 7), (7, '?', 7), (7, '?', 7)]"
"(1, 20, 1, 0)","[(0, 3, '?'), (0, 7, 4)]"
"(1, 20, 2, 0)","[(0, 7, 6), (0, 7, 6), (0, 7, 0), (0, 7, 0), (0, 7, 6), (0, 7, 6), (0, 7, 6), (0, 7, 6), (0, 7, 0), (0, 7, 6), (0, 7, 0), (0, 7, 0), (0, 7, 0), (0, 7, 6)]"
"(1, 20, 7, 0)","[(0, 3, 3), (0, 7, 4), (0, 3, 3), (0, 7, 4), (0, 7, 4)]"
"(1, 20, 16, 0)","[(0, 3, 0), (0, 3, 0), (0, 1, 6), (0, 3, 0), (0, 1, 6), (0, 1, 6), (0, 7, 0), (0, 7, 0), (0, 1, 6), (0, 1, 6), (0, 1, 6), (0, 3, 0)]"
"(1, 20, 18, 0)","[(0, 3, 0), (0, 3, 0)]"
"(1, 20, 19, 0)","[(0, 1, 4)]"
"(1, 20, 20, 0)","[(0, 1, 4), (0, 1, 4), (0, 1, '?'), (0, 1, 4), (0, 1, '?'), (0, 1, '?'), (0, 3, '?'), (0, 3, '?'), (0, 1, 4), (0, 3, '?'), (0, 1, '?'), (0, 3, '?'), (0, 1, '?'), (0, 1, '?'), (0, 3, '?'), (0, 1, '?'), (0, 1, 4)]"
"(1, 20, 25, 0)","[(0, 1, 4)]"
"(1, 20, 26, 0)","[(0, 1, 6), (0, 1, 6)]"
"(1, 21, 5, 0)","[(7, 5, 3), (7, 5, 3)]"
"(1, 21, 7, 0)","[(7, 0, 3)]"
"(1, 21, 12, 0)","[(7, 5, 3)]"
"(1, 21, 21, 0)","[(7, 5, 3)]"
"(1, 21, 27, 0)","[(7, 0, 3), (7, 0, 3), (7, 0, 3), (7, 0, 3), (7, 0, 3), (7, 0, 3), (7, 0, 3)]"
"(1, 23, 2, 0)","[(0, 2, 0), (0, 2, 0), (0, 2, 6), (0, 2, 0), (0, 2, 0), (0, 2, 0), (0, 2, 6), (0, 2, 0), (0, 2, 6), (0, 2, 0), (0, 2, 6), (0, 2, 6), (0, 2, 0)]"
"(1, 24, 1, 0)","[(5, '?', '?'), (5, '?', '?'), (5, '?', '?'), (5, '?', '?'), (5, '?', '?')]"
"(1, 24, 2, 0)","[(4, '?', 0), (4, '?', 0), (6, '?', 0)]"
"(1, 24, 7, 0)","[('?', '?', 4), ('?', '?', 4), ('?', '?', 4), ('?', '?', 4), ('?', '?', 4), ('?', '?', 4), ('?', '?', 4), ('?', '?', 4), ('?', '?', 4)]"
"(1, 24, 16, 0)","[(4, '?', 0), (4, '?', 0), (4, '?', 0), (4, '?', 0)]"
"(1, 24, 17, 0)","[(4, '?', 4), (4, '?', 4)]"
"(1, 24, 24, 0)","[(4, '?', '?'), (4, '?', '?'), (4, '?', '?'), (4, '?', '?'), (4, '?', '?'), (4, '?', '?'), (4, '?', '?')]"
"(1, 24, 25, 0)","[(4, '?', 4), (4, '?', 4), (4, '?', 4)]"
"(1, 25, 21, 0)","[(0, 2, 3)]"
"(1, 27, 1, 0)","[(0, '?', 3), (0, '?', 3)]"
"(1, 27, 7, 0)","[(7, '?', 3)]"
"(1, 27, 20, 0)","[(0, 7, 3)]"
"(1, 27, 24, 0)","[(7, '?', 3)]"
"(1, 27, 27, 0)","[(1, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3), (1, '?', 3)]"
"(2, 2, 3, 0)","[(7, 4, 7), (7, 4, 7), (7, 4, 7), (7, 4, 7), (7, 4, 7), (7, 4, 7)]"
"(2, 2, 6, 0)","[('?', 6, 7), ('?', 6, 7), ('?', 6, 7), ('?', 6, 7), ('?', 6, 7), ('?', 6, 7), ('?', 6, 7), ('?', 6, 7)]"
"(2, 2, 15, 0)","[(4, 4, 7), (4, 4, 7), (4, 4, 7), (4, 4, 7), (4, 4, 7), (4, 4, 7)]"
"(2, 6, 6, 0)","[('?', 5, 7), ('?', 5, 7), ('?', 5, 7), ('?', 5, 7), ('?', 5, 7), ('?', 5, 7)]"
"(2, 8, 2, 0)","[('?', 2, 7)]"
"(2, 9, 14, 0)","[(5, 4, 7), (5, 6, 7), (5, 4, 7), (5, 4, 7), (5, 6, 7), (5, 4, 7), (5, 6, 7), (5, 6, 7), (5, 6, 7), (5, 4, 7), (5, 6, 7), (5, 4, 7), (5, 4, 7), (5, 4, 7)]"
"(2, 14, 9, 0)","[(5, 4, 7)]"
"(2, 15, 6, 0)","[(6, 6, 7), (6, 4, 7), (6, 6, 7), (6, 4, 7), (6, 6, 7), (6, 6, 7), (6, 6, 7), (6, 4, 7), (6, 6, 7), (6, 6, 7), (6, 4, 7), (6, 6, 7), (6, 4, 7)]"
"(2, 16, 1, 0)","[('?', '?', 7), ('?', '?', 7), ('?', '?', 7), ('?', '?', 7), ('?', '?', 7), ('?', '?', 7), ('?', '?', 7), ('?', '?', 7)]"
"(2, 16, 6, 0)","[('?', 5, 7)]"
"(2, 16, 24, 0)","[(4, '?', 7), (4, '?', 7), (4, '?', 7), (4, '?', 7), (4, '?', 7), (4, '?', 7), (4, '?', 7), (4, '?', 7)]"
"(2, 18, 2, 0)","[('?', 2, 7)]"
"(2, 20, 2, 0)","[('?', 2, 7), ('?', 2, 7), ('?', 2, 7), ('?', 2, 7)]"
"(2, 22, 6, 0)","[(6, 4, 7)]"
"(2, 23, 2, 0)","[('?', 2, 7), (4, 2, 7), (4, 2, 7)]"
"(2, 24, 1, 0)","[(6, '?', 7), (6, '?', 7), (6, '?', 7)]"
"(2, 24, 2, 0)","[(6, '?', 7), (6, '?', 7), (6, '?', 7)]"
"(2, 24, 16, 0)","[(6, '?', 7)]"
"(2, 24, 24, 0)","[(3, '?', 7), (3, '?', 7), (3, '?', 7), (3, '?', 7), (3, '?', 7), (3, '?', 7)]"
"(3, 1, 1, 0)","[(5, '?', 1), (5, '?', 1), (5, '?', 1), (5, '?', 1), (5, '?', 1), (5, '?', 1), (5, '?', 1)]"
"(3, 1, 3, 0)","[(1, '?', 1), (1, '?', 1), (1, '?', 1), (1, '?', 1), (1, '?', 1), (1, '?', 1), (1, '?', 1), (1, '?', 1), (1, '?', 1)]"
"(3, 1, 16, 0)","[(7, '?', 1), (7, '?', 1), (7, '?', 1), (7, '?', 1), (7, '?', 1), (7, '?', 1), (7, '?', 1), (7, '?', 1)]"
"(3, 2, 2, 0)","[(7, 4, 1)]"
"(3, 2, 3, 0)","[(7, 4, 1), (7, 4, 1), (7, 6, 1), (7, 4, 1), (7, 6, 1), (7, 6, 1), (7, 4, 1), (7, 6, 1), (7, 4, 1), (7, 4, 1), (7, 6, 1), (7, 6, 1), (7, 6, 1), (7, 6, 1)]"
"(3, 2, 6, 0)","[('?', 4, 1), ('?', 6, 1), ('?', 6, 1), ('?', 4, 1), ('?', 4, 1), ('?', 4, 1), ('?', 4, 1), ('?', 6, 1), ('?', 6, 1), ('?', 6, 1), ('?', 6, 1), ('?', 4, 1), ('?', 6, 1)]"
"(3, 2, 9, 0)","[(0, 6, 1), (0, 6, 1), (0, 4, 1), (0, 6, 1), (0, 4, 1), (0, 4, 1), (0, 6, 1), (0, 4, 1), (0, 4, 1), (0, 6, 1), (0, 4, 1), (0, 4, 1), (0, 6, 1), (0, 4, 1)]"
"(3, 2, 15, 0)","[(4, 4, 1), (4, 6, 1), (4, 4, 1), (4, 4, 1), (4, 6, 1), (4, 6, 1), (4, 6, 1), (4, 4, 1), (4, 4, 1)]"
"(3, 2, 16, 0)","[(0, '?', 1), (0, '?', 1), (0, '?', 1), (0, '?', 1), (0, '?', 1), (0, '?', 1)]"
"(3, 2, 22, 0)","[(4, 4, 1), (4, 4, 1), (4, 6, 1)]"
"(3, 5, 6, 0)","[('?', 5, 1), ('?', 5, 1)]"
"(3, 5, 12, 0)","[('?', 5, 1)]"
"(3, 6, 6, 0)","[('?', 5, 1)]"
"(3, 9, 9, 0)","[(1, 4, 1), (1, 4, 1), (1, 6, 1), (1, 4, 1), (1, 4, 1), (1, 6, 1), (1, 4, 1), (1, 4, 1), (1, 4, 1), (1, 6, 1), (1, 4, 1)]"
"(3, 9, 14, 0)","[(1, 6, 1)]"
"(3, 13, 3, 0)","[(7, 5, 1), (7, 5, 1), (7, 5, 1), (7, 5, 1), (7, 5, 1), (7, 5, 1), (7, 5, 1), (7, 5, 1)]"
"(3, 13, 6, 0)","[('?', 5, 1), ('?', 5, 1), ('?', 5, 1), ('?', 5, 1)]"
"(3, 13, 9, 0)","[(0, 5, 1), (0, 5, 1), (1, 5, 1), (1, 5, 1), (1, 5, 1), (1, 5, 1), (1, 5, 1), (1, 5, 1), (0, 5, 1), (0, 5, 1), (0, 5, 1), (1, 5, 1), (0, 5, 1), (1, 5, 1), (0, 5, 1), (0, 5, 1), (1, 5, 1)]"
"(3, 13, 11, 0)","[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]"
"(3, 13, 22, 0)","[(4, 5, 1), (4, 5, 1), (4, 5, 1), (4, 5, 1), (4, 5, 1), (4, 5, 1)]"
"(3, 14, 6, 0)","[(5, 4, 1), (5, 4, 1), (5, 6, 1), (5, 4, 1), (5, 6, 1), (5, 4, 1), (5, 6, 1), (5, 4, 1), (5, 6, 1), (5, 6, 1), (5, 6, 1), (5, 4, 1), (5, 6, 1)]"
"(3, 14, 9, 0)","[(1, 6, 1), (1, 6, 1), (1, 6, 1), (1, 6, 1), (1, 6, 1)]"
"(3, 15, 6, 0)","[(6, 6, 1), (6, 6, 1), (6, 6, 1), (6, 4, 1), (6, 6, 1), (6, 4, 1), (6, 4, 1), (6, 6, 1), (6, 4, 7), (6, 4, 1), (6, 4, 1), (6, 6, 1), (6, 4, 1), (6, 6, 1), (6, 6, 1), (6, 4, 1)]"
"(3, 15, 15, 0)","[(3, 4, 1)]"
"(3, 15, 22, 0)","[(3, 4, 1), (3, 6, 1), (3, 4, 1), (3, 6, 1), (3, 6, 1), (3, 6, 1), (3, 4, 1), (3, 6, 1), (3, 6, 1), (3, 4, 1), (3, 6, 1), (3, 4, 1)]"
"(3, 16, 1, 0)","[('?', '?', 1), ('?', '?', 1), ('?', '?', 1), ('?', '?', 1), ('?', '?', 1), ('?', '?', 1)]"
"(3, 16, 16, 0)","[(0, '?', 1), (0, '?', 1)]"
"(3, 16, 24, 0)","[(4, '?', 1), (4, '?', 1), (4, '?', 1), (4, '?', 1), (4, '?', 1)]"
"(3, 18, 15, 0)","[(2, 6, 1), (2, 4, 1), (2, 6, 1), (2, 6, 1), (2, 6, 1), (2, 4, 1), (2, 4, 1), (2, 4, 1), (2, 4, 1), (2, 6, 1), (2, 4, 1), (2, 6, 1), (2, 4, 1), (2, 6, 1), (2, 6, 1)]"
"(3, 18, 24, 0)","[(2, '?', 1), (2, '?', 1), (2, '?', 1), (2, '?', 1), (2, '?', 1), (2, '?', 1)]"
"(3, 24, 12, 0)","[(2, 5, 1)]"
"(3, 24, 15, 0)","[(2, 5, 1)]"
"(3, 24, 22, 0)","[(2, 5, 1), (2, 5, 1), (2, 5, 1), (2, 5, 1), (2, 5, 1), (2, 5, 1)]"
"(3, 24, 24, 0)","[(3, '?', 1), (3, '?', 1), (3, '?', 1), (3, '?', 1), (3, '?', 1), (3, '?', 1)]"
"(3, 26, 16, 0)","[(0, 7, 1)]"
"(4, 1, 4, 0)","[(0, 5, 3), (0, 5, 3), (0, 5, 3), (0, 5, 3)]"
"(4, 4, 1, 0)","[(0, 5, 2), (0, 5, 2), (0, 5, 2), (0, 5, 2), (0, 5, 2), (0, 5, 2), (0, 5, 2), (0, 5, 2), (0, 5, 2)]"
"(4, 4, 4, 0)","[(1, 5, 2), (1, 5, 2), (1, 4, 5), (1, 5, 2), (1, 5, 2), (1, 4, 5), (1, 4, 2), (1, 4, 2), (1, 4, 2), (1, 6, 2), (1, 6, 2), (1, 5, 2), (1, 5, 5), (1, 6, 2), (1, 5, 2), (1, 5, 5), (1, 4, 2), (1, 5, 2), (1, 6, 2), (1, 6, 2), (1, 5, 5), (1, 4, 2), (1, 5, 5), (1, 5, 5), (1, 5, 5), (1, 5, 2), (1, 4, 2), (1, 6, 2), (1, 4, 2), (1, 4, 5), (1, 4, 5), (1, 4, 5), (1, 4, 5), (1, 6, 2), (1, 5, 2)]"
"(4, 4, 14, 0)","[(0, 4, 5), (0, 4, 2), (0, 4, 2), (0, 6, 2), (0, 4, 5), (0, 6, 5), (0, 4, 2), (0, 6, 2), (0, 4, 2), (0, 6, 2), (0, 4, 5), (0, 6, 2)]"
"(4, 14, 4, 0)","[(0, 4, 3), (0, 6, 3), (0, 4, 2), (0, 4, 5), (0, 6, 5), (0, 6, 3), (0, 4, 5), (0, 6, 3), (0, 4, 3), (0, 4, 5), (0, 6, 3), (0, 6, 5), (0, 4, 2), (0, 6, 3), (0, 4, 5), (0, 4, 3), (0, 4, 3), (0, 6, 3), (0, 6, 3), (0, 6, 5), (0, 4, 3), (0, 4, 3), (0, 6, 3), (0, 6, 5), (0, 6, 3), (0, 4, 3), (0, 6, 5), (0, 4, 5)]"
"(4, 14, 14, 0)","[(0, 6, 2), (0, 6, 2), (0, 4, 2)]"
"(4, 21, 4, 0)","[(5, 6, 5), (5, 4, 5), (5, 6, 5), (5, 4, 5), (5, 4, 5), (5, 6, 5)]"
"(4, 21, 21, 0)","[(5, 6, 5), (5, 4, 5), (5, 6, 5), (5, 4, 5), (5, 4, 5), (5, 6, 5), (5, 6, 5)]"
"(5, 1, 1, 0)","[(5, 5, '?')]"
"(5, 1, 5, 0)","[(5, 5, '?')]"
"(5, 3, 1, 0)","[(5, 0, '?'), (5, 0, '?'), (5, 0, '?'), (5, 0, '?'), (5, 0, '?'), (5, 0, '?'), (5, 0, '?')]"
"(5, 3, 9, 0)","[(5, 5, 1), (5, 5, 1), (5, 5, 1), (5, 5, 1), (5, 5, 1), (5, 5, 1), (5, 5, 1), (5, 5, 1)]"
"(5, 3, 27, 0)","[(5, 0, 4), (5, 0, 4), (5, 0, 4), (5, 0, 4), (5, 0, 4)]"
"(5, 4, 4, 0)","[(5, 5, 3), (5, 5, 3), (5, 5, 3), (5, 5, 3), (5, 5, 3)]"
"(5, 5, 1, 0)","[(5, 5, '?'), (5, 5, '?'), (5, 5, '?'), (5, 5, '?'), (5, 5, '?')]"
"(5, 5, 4, 0)","[(5, 5, 4), (5, 5, 4), (5, 5, 4), (5, 5, 4), (5, 5, 4), (5, 5, 4), (5, 5, 4)]"
"(5, 5, 27, 0)","[(5, 0, 4)]"
"(5, 6, 6, 0)","[('?', 5, 0), ('?', 5, 0), ('?', 5, 0), ('?', 5, 0), ('?', 5, 0), ('?', 5, 0), ('?', 5, 0), ('?', 5, 0)]"
"(5, 6, 9, 0)","[(5, 5, 0), (5, 5, 0), (5, 5, 0), (5, 5, 0), (5, 5, 0), (5, 5, 0), (5, 5, 0), (5, 5, 0)]"
"(5, 6, 11, 0)","[(5, 0, 0), (5, 0, 0), (5, 0, 0), (5, 0, 0), (5, 0, 0)]"
"(5, 7, 4, 0)","[(5, 0, 3)]"
"(5, 7, 19, 0)","[(5, 0, 3), (5, 0, 3), (5, 0, 3)]"
"(5, 7, 27, 0)","[(5, 0, 3), (5, 0, 3)]"
"(5, 8, 27, 0)","[(5, 0, 4)]"
"(5, 9, 9, 0)","[(5, 5, 6), (5, 5, 6), (5, 5, 6), (5, 5, 6), (5, 5, 6), (5, 5, 6), (5, 5, 6), (5, 5, 6)]"
"(5, 11, 13, 0)","[(5, 0, 6)]"
"(5, 12, 7, 0)","[('?', '?', 4), ('?', 5, 4)]"
"(5, 12, 17, 0)","[(4, 5, 4), (4, 5, 4), (4, 5, 4), (4, 5, 4), (4, 5, 4), (4, 5, 4), (4, 5, 4)]"
"(5, 12, 20, 0)","[(4, 0, '?')]"
"(5, 12, 24, 0)","[(4, 5, '?'), (4, 5, '?'), (4, 5, '?'), (4, 5, '?'), (4, 5, '?'), (4, 5, '?'), (4, 5, '?')]"
"(5, 13, 11, 0)","[(5, 0, 0), (5, 0, 0)]"
"(5, 21, 4, 0)","[(5, 5, 3), (5, 5, 3)]"
"(5, 21, 7, 0)","[('?', 5, 3), ('?', 5, 3), ('?', 5, 3)]"
"(5, 21, 17, 0)","[(4, 5, 3), (4, 5, 3), (4, 5, 3), (4, 5, 3), (4, 5, 3), (4, 5, 3)]"
"(5, 21, 21, 0)","[('?', 5, 3), ('?', 5, 3), ('?', 5, 3), ('?', 5, 3)]"
"(5, 27, 4, 0)","[(5, 0, 3)]"
"(5, 27, 19, 0)","[(5, 0, 3)]"
"(7, 1, 7, 0)","[(5, '?', 5), (5, '?', 5), (5, '?', 5), (5, '?', 5)]"
"(7, 1, 24, 0)","[(4, '?', 5), (4, '?', 5), (4, '?', 5), (4, '?', 5), (4, '?', 5), (4, '?', 5)]"
"(7, 1, 27, 0)","[(5, '?', 5), (5, '?', 5), (5, '?', 5), (5, '?', 5), (5, '?', 5)]"
"(7, 4, 21, 0)","[(5, 4, 5)]"
"(7, 7, 1, 0)","[('?', '?', 2), ('?', '?', 2), ('?', '?', 5), ('?', '?', 2), ('?', '?', 2), ('?', '?', 5), ('?', '?', 2)]"
"(7, 7, 7, 0)","[('?', '?', 2), ('?', 2, 5)]"
"(7, 7, 12, 0)","[(6, 4, 2)]"
"(7, 7, 15, 0)","[(6, 6, 5), (6, 6, 5), (6, 6, 5), (6, 6, 5), (6, 4, 2), (6, 4, 2)]"
"(7, 7, 21, 0)","[('?', 6, 2), ('?', 6, 2), ('?', 4, 2), ('?', 4, 2), ('?', 4, 2), ('?', 6, 5), ('?', 6, 5), ('?', 4, 2), ('?', 6, 2), ('?', 6, 5), ('?', 6, 5), ('?', 6, 2), ('?', 6, 2), ('?', 6, 5), ('?', 6, 5), ('?', 4, 2)]"
"(7, 12, 7, 0)","[(6, 0, 5), (6, 0, 5), (6, 0, 2), (6, 0, 2), (6, 0, 2)]"
"(7, 12, 21, 0)","[(6, 5, 2), (6, 5, 2), (6, 5, 2), (6, 5, 2), (6, 5, 2), (6, 5, 2)]"
"(7, 17, 15, 0)","[(3, 4, 2), (3, 6, 2)]"
"(7, 17, 18, 0)","[(2, 6, 2)]"
"(7, 17, 21, 0)","[(6, 6, 5)]"
"(7, 18, 15, 0)","[(2, 4, 5), (2, 4, 2), (2, 4, 5), (2, 4, 5), (2, 6, 2), (2, 4, 5), (2, 6, 2), (2, 4, 2), (2, 4, 5), (2, 4, 5), (2, 4, 5), (2, 4, 2), (2, 6, 2), (2, 4, 2), (2, 4, 5), (2, 4, 5), (2, 6, 2), (2, 4, 2), (2, 6, 2), (2, 6, 2), (2, 6, 2)]"
