message,concepts
"(2, 2, 1, 14, 11, 0)","[(2, 2, 3, 0, 1)]"
"(2, 2, 3, 3, 3, 0)","[('?', 2, '?', 0, '?'), ('?', 2, '?', 0, 2)]"
"(2, 2, 3, 3, 6, 0)","[('?', 2, '?', 0, 3)]"
"(2, 2, 3, 3, 11, 0)","[('?', 2, '?', 0, 1), ('?', 2, '?', 0, 1)]"
"(2, 2, 3, 3, 13, 0)","[('?', 2, '?', 0, 0)]"
"(2, 2, 3, 4, 4, 0)","[(0, 2, '?', 0, 2), (0, 2, '?', 0, 2), (0, 2, '?', 0, 2)]"
"(2, 2, 3, 6, 3, 0)","[('?', 2, '?', 0, 2)]"
"(2, 2, 3, 6, 7, 0)","[(0, 2, 1, 3, 2)]"
"(2, 2, 3, 8, 3, 0)","[(0, 2, '?', 0, '?')]"
"(2, 2, 3, 8, 6, 0)","[(0, 2, '?', 0, 3)]"
"(2, 2, 3, 8, 11, 0)","[(0, 2, '?', 0, 1), (0, 2, '?', 0, 1), (0, 2, '?', 0, 1), (0, 2, '?', 0, 1)]"
"(2, 2, 3, 8, 13, 0)","[(0, 2, '?', 0, 0)]"
"(2, 2, 3, 9, 13, 0)","[(1, 2, '?', 0, 0)]"
"(2, 2, 3, 14, 3, 0)","[(2, 2, '?', 0, '?')]"
"(2, 2, 3, 14, 6, 0)","[(2, 2, '?', 0, 3)]"
"(2, 2, 4, 1, 3, 0)","[(3, 2, 3, 0, '?')]"
"(2, 2, 4, 1, 6, 0)","[(3, 2, 3, 0, 3)]"
"(2, 2, 4, 1, 11, 0)","[(3, 2, 3, 0, 1), (3, 2, 3, 0, 1)]"
"(2, 2, 4, 3, 11, 0)","[(3, 2, '?', 0, 1), (3, 2, '?', 0, 1), (3, 2, '?', 0, 1), (3, 2, '?', 0, 1)]"
"(2, 2, 4, 3, 13, 0)","[(3, 2, '?', 0, 0)]"
"(2, 2, 4, 4, 4, 0)","[(0, 2, 0, 0, 2)]"
"(2, 2, 4, 6, 1, 0)","[(3, 2, 3, 0, 2), (3, 2, 3, 0, 2), (3, 2, 3, 0, 2), (3, 2, 3, 0, 2)]"
"(2, 2, 4, 6, 10, 0)","[(3, 2, 1, 0, 2), (3, 2, 1, 0, 2)]"
"(2, 2, 4, 10, 3, 0)","[(3, 2, 1, 0, '?')]"
"(2, 2, 4, 10, 6, 0)","[(3, 2, 1, 0, 3), (3, 2, 1, 0, 3), (3, 2, 1, 0, 3)]"
"(2, 2, 4, 11, 6, 0)","[(3, 2, 2, 0, 3), (3, 2, 2, 0, 3), (3, 2, 2, 0, 3)]"
"(2, 2, 7, 3, 3, 0)","[('?', 2, 0, 0, '?')]"
"(2, 2, 7, 3, 6, 0)","[('?', 2, 0, 0, 3), ('?', 2, 0, 0, 3)]"
"(2, 2, 7, 3, 11, 0)","[('?', 2, 0, 0, 1), ('?', 2, 0, 0, 1)]"
"(2, 2, 7, 3, 13, 0)","[('?', 2, 0, 0, 0), ('?', 2, 0, 0, 0)]"
"(2, 2, 7, 4, 3, 0)","[(3, 2, 0, 0, '?')]"
"(2, 2, 7, 4, 4, 0)","[(0, 2, 0, 0, 2)]"
"(2, 2, 7, 4, 11, 0)","[(3, 2, 0, 0, 1), (3, 2, 0, 0, 1), (3, 2, 0, 0, 1)]"
"(2, 2, 7, 4, 13, 0)","[(3, 2, 0, 0, 0)]"
"(2, 2, 7, 6, 3, 0)","[('?', 2, 0, 0, 2), ('?', 2, 0, 0, 2)]"
"(2, 2, 7, 6, 9, 0)","[(1, 2, 0, 0, 2), (1, 2, 0, 0, 2)]"
"(2, 2, 7, 8, 3, 0)","[(0, 2, 0, 0, 2), (0, 2, 0, 0, '?'), (0, 2, 0, 0, '?'), (0, 2, 0, 0, '?')]"
"(2, 2, 7, 8, 6, 0)","[(0, 2, 0, 0, 3), (0, 2, 0, 0, 3)]"
"(2, 2, 7, 8, 11, 0)","[(0, 2, 0, 0, 1)]"
"(2, 2, 7, 8, 13, 0)","[(0, 2, 0, 0, 0), (0, 2, 0, 0, 0), (0, 2, 0, 0, 0), (0, 2, 0, 0, 0)]"
"(2, 2, 7, 9, 13, 0)","[(1, 2, 0, 0, 0), (1, 2, 0, 0, 0)]"
"(2, 2, 7, 14, 6, 0)","[(2, 2, 0, 0, 3), (2, 2, 0, 0, 3), (2, 2, 0, 0, 3), (2, 2, 0, 0, 3)]"
"(2, 2, 7, 14, 11, 0)","[(2, 2, 0, 0, 1)]"
"(2, 2, 9, 1, 9, 0)","[(1, 2, 3, 0, 2)]"
"(2, 2, 10, 3, 13, 0)","[('?', 2, 1, 0, 0)]"
"(2, 2, 10, 4, 4, 0)","[(0, 2, 1, 0, 2), (0, 2, 1, 0, 2), (0, 2, 1, 0, 2)]"
"(2, 2, 10, 6, 3, 0)","[('?', 2, 1, 0, 2), ('?', 2, 1, 0, 2), ('?', 2, 1, 0, 2), ('?', 2, 1, 0, 2)]"
"(2, 2, 10, 6, 9, 0)","[(1, 2, 1, 0, 2), (1, 2, 1, 0, 2)]"
"(2, 2, 10, 6, 14, 0)","[(2, 2, 1, 0, 2), (2, 2, 1, 0, 2), (2, 2, 1, 0, 2), (2, 2, 1, 0, 2)]"
"(2, 2, 10, 8, 3, 0)","[(0, 2, 1, 0, '?'), (0, 2, 1, 0, '?'), (0, 2, 1, 0, '?'), (0, 2, 1, 0, '?')]"
"(2, 2, 10, 8, 6, 0)","[(0, 2, 1, 0, 3), (0, 2, 1, 0, 3), (0, 2, 1, 0, 3), (0, 2, 1, 0, 3)]"
"(2, 2, 10, 8, 11, 0)","[(0, 2, 1, 0, 1), (0, 2, 1, 0, 1)]"
"(2, 2, 10, 8, 13, 0)","[(0, 2, 1, 0, 0), (0, 2, 1, 0, 0)]"
"(2, 2, 10, 9, 13, 0)","[(1, 2, 1, 0, 0), (1, 2, 1, 0, 0)]"
"(2, 2, 10, 10, 6, 0)","[('?', 2, 1, 0, 3)]"
"(2, 2, 10, 10, 11, 0)","[('?', 2, 1, 0, 1), ('?', 2, 1, 0, 1), ('?', 2, 1, 0, 1)]"
"(2, 2, 10, 10, 13, 0)","[('?', 2, 1, 0, 0)]"
"(2, 2, 10, 14, 3, 0)","[(2, 2, 1, 0, '?'), (2, 2, 1, 0, '?'), (2, 2, 1, 0, '?')]"
"(2, 2, 10, 14, 6, 0)","[(2, 2, 1, 0, 3)]"
"(2, 2, 11, 3, 3, 0)","[('?', 2, 2, 0, '?')]"
"(2, 2, 11, 3, 13, 0)","[('?', 2, 2, 0, 0), ('?', 2, 2, 0, 0), ('?', 2, 2, 0, 0), ('?', 2, 2, 0, 0), ('?', 2, 2, 0, 0)]"
"(2, 2, 11, 6, 3, 0)","[('?', 2, 2, 0, 2), ('?', 2, 2, 0, 2), ('?', 2, 2, 0, 2)]"
"(2, 2, 11, 6, 14, 0)","[(2, 2, 2, 0, 2), (2, 2, 2, 0, 2)]"
"(2, 2, 11, 8, 3, 0)","[(0, 2, 2, 0, '?')]"
"(2, 2, 11, 8, 6, 0)","[(0, 2, 2, 0, 3)]"
"(2, 2, 11, 9, 3, 0)","[(1, 2, 2, 0, '?'), (1, 2, 2, 0, 2)]"
"(2, 2, 11, 9, 9, 0)","[(1, 2, 2, 0, 1)]"
"(2, 2, 11, 9, 11, 0)","[(1, 2, 2, 0, 1)]"
"(2, 2, 11, 9, 13, 0)","[(1, 2, 2, 0, 0), (1, 2, 2, 0, 0)]"
"(2, 2, 11, 14, 3, 0)","[(2, 2, 2, 0, '?')]"
"(2, 2, 11, 14, 6, 0)","[(2, 2, 2, 0, 3)]"
"(2, 2, 11, 14, 11, 0)","[(2, 2, 2, 0, 1)]"
"(2, 2, 11, 14, 13, 0)","[(2, 2, 2, 0, 0), (2, 2, 2, 0, 0)]"
"(2, 2, 14, 1, 14, 0)","[(2, 2, 3, 0, '?')]"
"(2, 2, 14, 3, 13, 0)","[(2, 2, '?', 0, 0)]"
"(2, 2, 14, 3, 14, 0)","[(2, 2, '?', 0, '?')]"
"(2, 2, 14, 14, 11, 0)","[(2, 2, '?', 0, 1)]"
"(2, 3, 1, 3, 3, 0)","[('?', 2, 3, 2, '?')]"
"(2, 3, 1, 3, 11, 0)","[('?', 2, 3, 2, 1)]"
"(2, 3, 1, 3, 13, 0)","[('?', 2, 3, 2, 0)]"
"(2, 3, 1, 9, 13, 0)","[(1, 2, 3, 2, 0)]"
"(2, 3, 3, 3, 3, 0)","[('?', 2, '?', 2, '?'), ('?', 2, '?', 2, '?'), ('?', 2, '?', 2, '?'), ('?', 2, '?', 2, '?'), ('?', 2, '?', 2, '?')]"
"(2, 3, 3, 3, 6, 0)","[('?', 2, '?', 2, 3)]"
"(2, 3, 3, 3, 11, 0)","[('?', 2, '?', 2, 1), ('?', 2, '?', 2, 1)]"
"(2, 3, 3, 4, 7, 0)","[(0, 2, '?', 3, 2)]"
"(2, 3, 3, 6, 3, 0)","[('?', 2, 1, 2, 2)]"
"(2, 3, 3, 6, 9, 0)","[(1, 2, '?', 2, 2), (1, 2, 1, 2, 2)]"
"(2, 3, 3, 6, 14, 0)","[(2, 2, '?', 2, 2)]"
"(2, 3, 3, 7, 6, 0)","[('?', 2, '?', 3, 3), ('?', 2, '?', 3, 3)]"
"(2, 3, 3, 7, 7, 0)","[('?', 2, '?', 3, 1), ('?', 2, '?', 3, 1), ('?', 2, '?', 3, 1), ('?', 2, '?', 3, '?')]"
"(2, 3, 3, 7, 11, 0)","[('?', 2, '?', 3, 1), ('?', 2, '?', 3, 1), ('?', 2, '?', 3, 1)]"
"(2, 3, 3, 7, 13, 0)","[('?', 2, '?', 3, 0), ('?', 2, '?', 3, 0), ('?', 2, '?', 3, 0)]"
"(2, 3, 3, 8, 6, 0)","[(0, 2, '?', 2, 3), (0, 2, '?', 2, 3)]"
"(2, 3, 3, 9, 3, 0)","[(1, 2, '?', 2, '?'), (1, 2, '?', 2, '?'), (1, 2, '?', 2, '?'), (1, 2, '?', 2, '?')]"
"(2, 3, 3, 9, 6, 0)","[(1, 2, '?', 2, 3), (1, 2, '?', 2, 3), (1, 2, '?', 2, 3), (1, 2, '?', 2, 3)]"
"(2, 3, 3, 9, 13, 0)","[(1, 2, '?', 2, 0), (1, 2, '?', 2, 0), (1, 2, '?', 2, 0), (1, 2, '?', 2, 0), (1, 2, '?', 2, 0), (1, 2, '?', 2, 0), (1, 2, '?', 2, 0)]"
"(2, 3, 3, 14, 3, 0)","[(2, 2, 1, 2, '?'), (2, 2, '?', 2, '?')]"
"(2, 3, 3, 14, 13, 0)","[(2, 2, '?', 2, 0), (2, 2, '?', 2, 0)]"
"(2, 3, 6, 6, 3, 0)","[('?', 2, '?', 2, 2), ('?', 2, '?', 2, 2)]"
"(2, 3, 6, 6, 9, 0)","[(1, 2, 1, 2, 2)]"
"(2, 3, 7, 3, 13, 0)","[('?', 2, 0, 2, 0), ('?', 2, 0, 2, 0), ('?', 2, 0, 2, 0)]"
"(2, 3, 7, 9, 11, 0)","[(1, 2, 0, 2, 1)]"
"(2, 3, 7, 9, 13, 0)","[(1, 2, 0, 2, 0)]"
"(2, 3, 8, 7, 7, 0)","[(0, 2, '?', 3, '?')]"
"(2, 3, 8, 7, 11, 0)","[(0, 2, '?', 3, 1), (0, 2, '?', 3, 1)]"
"(2, 3, 10, 3, 13, 0)","[('?', 2, 1, 2, 0)]"
"(2, 3, 10, 7, 13, 0)","[('?', 2, 1, 3, 0)]"
"(2, 3, 10, 10, 6, 0)","[('?', 2, 1, 2, 3)]"
"(2, 3, 10, 10, 11, 0)","[('?', 2, 1, 2, 1)]"
"(2, 3, 11, 3, 3, 0)","[('?', 2, 2, 2, '?'), ('?', 2, 2, 2, '?')]"
"(2, 3, 11, 3, 13, 0)","[('?', 2, 2, 2, 0)]"
"(2, 3, 14, 3, 14, 0)","[(2, 2, '?', 2, '?')]"
"(2, 3, 14, 14, 3, 0)","[(2, 2, 1, 2, '?')]"
"(2, 4, 1, 3, 3, 0)","[(3, 2, 3, 2, 0), (3, 2, 3, 2, 0), (3, 2, 3, 2, 0), (3, 2, 3, 2, '?'), (3, 2, 3, 2, 0), (3, 2, 3, 2, '?'), (3, 2, 3, 2, '?'), (3, 2, 3, 2, '?'), (3, 2, 3, 2, '?'), (3, 2, 3, 2, '?')]"
"(2, 4, 1, 3, 6, 0)","[(3, 2, 3, 2, 3)]"
"(2, 4, 1, 3, 11, 0)","[(3, 2, 3, 2, 1), (3, 2, 3, 2, 1), (3, 2, 3, 2, 1), (3, 2, 3, 2, 1)]"
"(2, 4, 1, 6, 3, 0)","[(3, 2, 3, 2, 2), (3, 2, 3, 2, 2), (3, 2, 3, 2, 2)]"
"(2, 4, 1, 6, 7, 0)","[(3, 2, 3, 3, 2)]"
"(2, 4, 1, 7, 6, 0)","[(3, 2, 3, 3, 3)]"
"(2, 4, 1, 7, 7, 0)","[(3, 2, 3, 3, '?'), (3, 2, 3, 3, '?'), (3, 2, 3, 3, '?')]"
"(2, 4, 1, 7, 11, 0)","[(3, 2, 3, 3, 1), (3, 2, 3, 3, 1)]"
"(2, 4, 1, 7, 13, 0)","[(3, 2, 3, 3, 0), (3, 2, 3, 3, 0), (3, 2, 3, 3, 0), (3, 2, 3, 3, 0)]"
"(2, 4, 1, 9, 6, 0)","[(3, 2, 3, 2, 3), (3, 2, 3, 2, 3)]"
"(2, 4, 1, 9, 13, 0)","[(3, 2, 3, 2, 0), (3, 2, 3, 2, 0), (3, 2, 3, 2, 0), (3, 2, 3, 2, 0)]"
"(2, 4, 3, 3, 3, 0)","[(3, 2, '?', 2, '?'), (3, 2, '?', 2, '?'), (3, 2, 1, 2, '?')]"
"(2, 4, 3, 3, 11, 0)","[(3, 2, '?', 2, 1), (3, 2, '?', 2, 1), (3, 2, '?', 2, 1)]"
"(2, 4, 3, 6, 7, 0)","[(3, 2, 1, 3, 2), (3, 2, '?', 3, 2), (3, 2, '?', 3, 2), (3, 2, 1, 3, 2)]"
"(2, 4, 3, 6, 9, 0)","[(3, 2, '?', 2, 2), (3, 2, '?', 2, 2), (3, 2, '?', 2, 2)]"
"(2, 4, 3, 7, 6, 0)","[(3, 2, '?', 3, 3), (3, 2, '?', 3, 3)]"
"(2, 4, 3, 7, 13, 0)","[(3, 2, '?', 3, 0), (3, 2, '?', 3, 0), (3, 2, '?', 3, 0), (3, 2, '?', 3, 0), (3, 2, '?', 3, 0)]"
"(2, 4, 3, 8, 13, 0)","[(0, 2, '?', 2, 0), (0, 2, '?', 2, 0)]"
"(2, 4, 3, 9, 3, 0)","[(3, 2, '?', 2, '?'), (3, 2, '?', 2, '?'), (3, 2, '?', 2, '?'), (3, 2, '?', 2, '?')]"
"(2, 4, 3, 9, 11, 0)","[(3, 2, '?', 2, 1), (3, 2, '?', 2, 1)]"
"(2, 4, 6, 6, 3, 0)","[(3, 2, '?', 2, 2)]"
"(2, 4, 6, 6, 9, 0)","[(3, 2, 0, 2, 2)]"
"(2, 4, 6, 6, 11, 0)","[(3, 2, 2, 2, 2), (3, 2, 2, 2, 2)]"
"(2, 4, 6, 7, 7, 0)","[(3, 2, 2, 3, 2)]"
"(2, 4, 7, 6, 3, 0)","[(3, 2, 0, 2, 2)]"
"(2, 4, 7, 6, 9, 0)","[(3, 2, 0, 2, 2), (3, 2, 0, 2, 2)]"
"(2, 4, 7, 7, 6, 0)","[(3, 2, 0, 3, 3), (3, 2, 0, 3, 3)]"
"(2, 4, 7, 7, 11, 0)","[(3, 2, 0, 3, 1), (3, 2, 0, 3, 1), (3, 2, 0, 3, 1)]"
"(2, 4, 7, 7, 13, 0)","[(3, 2, 0, 3, 0), (3, 2, 0, 3, 0)]"
"(2, 4, 7, 8, 3, 0)","[(0, 2, 0, 2, '?'), (0, 2, 0, 2, '?'), (0, 2, 0, 2, '?'), (0, 2, 0, 2, '?')]"
"(2, 4, 7, 8, 11, 0)","[(0, 2, '?', 2, 1)]"
"(2, 4, 7, 9, 3, 0)","[(3, 2, 0, 2, '?'), (3, 2, 0, 2, '?'), (3, 2, 0, 2, '?'), (3, 2, 0, 2, '?'), (3, 2, 0, 2, '?')]"
"(2, 4, 7, 9, 6, 0)","[(3, 2, 0, 2, 3), (3, 2, 0, 2, 3), (3, 2, 0, 2, 3), (3, 2, 0, 2, 3), (3, 2, 0, 2, 3)]"
"(2, 4, 7, 9, 11, 0)","[(3, 2, 0, 2, 1), (3, 2, 0, 2, 1), (3, 2, 0, 2, 1), (3, 2, 0, 2, 1)]"
"(2, 4, 10, 3, 6, 0)","[(3, 2, 1, 2, 3)]"
"(2, 4, 10, 3, 13, 0)","[(3, 2, 1, 2, 0), (3, 2, 1, 2, 0), (3, 2, 1, 2, 0)]"
"(2, 4, 10, 6, 3, 0)","[(3, 2, 1, 2, 2), (3, 2, 1, 2, 2)]"
"(2, 4, 10, 6, 7, 0)","[(3, 2, 1, 3, 2), (3, 2, 1, 3, 2)]"
"(2, 4, 10, 6, 9, 0)","[(3, 2, 1, 2, 2), (3, 2, 1, 2, 2)]"
"(2, 4, 10, 7, 6, 0)","[(3, 2, 1, 3, 3)]"
"(2, 4, 10, 7, 7, 0)","[(3, 2, 1, 3, '?'), (3, 2, 1, 3, '?'), (3, 2, 1, 3, '?'), (3, 2, 1, 3, '?'), (3, 2, 1, 3, '?')]"
"(2, 4, 10, 8, 3, 0)","[(0, 2, 1, 2, '?')]"
"(2, 4, 10, 8, 6, 0)","[(0, 2, 1, 2, 3), (0, 2, 1, 2, 3)]"
"(2, 4, 10, 9, 3, 0)","[(3, 2, 1, 2, '?'), (3, 2, 1, 2, '?'), (3, 2, 1, 2, '?')]"
"(2, 4, 10, 9, 13, 0)","[(3, 2, 1, 2, 0), (3, 2, 1, 2, 0)]"
"(2, 4, 11, 3, 3, 0)","[(3, 2, 2, 2, '?'), (3, 2, 2, 2, '?'), (3, 2, 2, 2, '?')]"
"(2, 4, 11, 3, 6, 0)","[(3, 2, 2, 2, 3), (3, 2, 2, 2, 3)]"
"(2, 4, 11, 3, 11, 0)","[(3, 2, 2, 2, 1), (3, 2, 2, 2, 1), (3, 2, 2, 2, 1)]"
"(2, 4, 11, 3, 13, 0)","[(3, 2, 2, 2, 0), (3, 2, 2, 2, 0)]"
"(2, 4, 11, 4, 4, 0)","[(0, 2, 2, 2, 2), (0, 2, 2, 2, 2)]"
"(2, 4, 11, 6, 3, 0)","[(3, 2, 2, 2, 2)]"
"(2, 4, 11, 6, 7, 0)","[(3, 2, 2, 3, 2)]"
"(2, 4, 11, 7, 11, 0)","[(3, 2, 2, 3, 1)]"
"(2, 4, 11, 7, 13, 0)","[(3, 2, 2, 3, 0)]"
"(2, 4, 11, 8, 6, 0)","[(0, 2, 2, 2, 3)]"
"(2, 4, 11, 9, 3, 0)","[(3, 2, 2, 2, '?')]"
"(2, 4, 11, 9, 6, 0)","[(3, 2, 2, 2, 3)]"
"(2, 6, 1, 3, 3, 0)","[('?', 2, 3, 2, '?')]"
"(2, 6, 1, 6, 9, 0)","[(1, 2, 3, 2, 2)]"
"(2, 6, 1, 7, 6, 0)","[(3, 2, 3, 3, 3)]"
"(2, 6, 1, 7, 7, 0)","[('?', 2, 3, 3, '?'), ('?', 2, 3, 3, '?')]"
"(2, 6, 1, 7, 11, 0)","[('?', 2, 3, 3, 1), ('?', 2, 3, 3, 1), (3, 2, 3, 3, 1)]"
"(2, 6, 1, 7, 13, 0)","[(3, 2, 3, 3, 0)]"
"(2, 6, 1, 9, 3, 0)","[(1, 2, 3, 2, '?'), (1, 2, 3, 2, '?')]"
"(2, 6, 1, 9, 6, 0)","[(1, 2, 3, 2, 3), (1, 2, 3, 2, 3)]"
"(2, 6, 1, 9, 13, 0)","[(1, 2, 3, 2, 0)]"
"(2, 6, 1, 14, 13, 0)","[(2, 2, 3, 2, 0), (2, 2, 3, 2, 0)]"
"(2, 6, 3, 4, 7, 0)","[(0, 2, '?', 3, 2), (0, 2, '?', 3, 2)]"
"(2, 6, 3, 6, 14, 0)","[(2, 2, '?', 2, 2)]"
"(2, 6, 3, 7, 6, 0)","[('?', 2, '?', 3, 3), ('?', 2, '?', 3, 3)]"
"(2, 6, 3, 7, 7, 0)","[('?', 2, '?', 3, '?')]"
"(2, 6, 3, 7, 13, 0)","[('?', 2, '?', 3, 0)]"
"(2, 6, 3, 8, 13, 0)","[(0, 2, '?', 2, 0)]"
"(2, 6, 3, 9, 3, 0)","[(1, 2, '?', 2, '?'), (1, 2, '?', 2, '?')]"
"(2, 6, 3, 14, 13, 0)","[(2, 2, '?', 2, 0), (2, 2, '?', 2, 0)]"
"(2, 6, 4, 7, 6, 0)","[(3, 2, '?', 3, 3)]"
"(2, 6, 7, 3, 3, 0)","[('?', 2, 0, 2, 0)]"
"(2, 6, 7, 3, 6, 0)","[('?', 2, 0, 2, 3), ('?', 2, 0, 2, 3)]"
"(2, 6, 7, 3, 13, 0)","[('?', 2, 0, 2, 0)]"
"(2, 6, 7, 4, 4, 0)","[(0, 2, 0, 2, 2)]"
