message,concepts
"(3, 4, 36, 0)","[(10, 3, 10), (10, 3, 10), (8, 3, 10), (10, 3, 10), (10, 3, 10), (8, 3, 10), (10, 3, 10), (8, 3, 10), (10, 3, 10), (10, 3, 10), (8, 3, 10), (8, 3, 10), (8, 3, 10), (10, 3, 10), (8, 3, 10), (8, 3, 10)]"
"(3, 4, 37, 0)","[(2, 5, 10), (2, 5, 10), (2, 5, 10)]"
"(3, 4, 38, 0)","[(12, 3, 8), (12, 3, 12), (8, 3, 12), (10, 15, 8), (12, 3, 8), (12, 3, 12), (8, 3, 12), (10, 3, 8), (8, 3, 12), (12, 3, 12), (12, 3, 8), (10, 3, 8), (12, 3, 8), (12, 3, 8), (10, 3, 8), (12, 3, 8), (10, 3, 8), (12, 3, 12), (12, 3, 12), (8, 3, 12), (12, 3, 12), (12, 3, 8), (10, 3, 8), (10, 3, 8), (10, 3, 8), (12, 3, 12), (12, 3, 8), (12, 3, 8), (12, 3, 12)]"
"(3, 6, 3, 0)","[(2, 9, 0), (2, 9, 13), ('?', 12, 0), (2, 9, 13), (2, 12, 13), (2, 9, 13), (2, 12, 13), (2, 9, 0), (2, 9, 0), (2, 9, 0)]"
"(3, 6, 8, 0)","[('?', 9, 13), ('?', 12, 0), ('?', 9, 13), ('?', 12, 13), ('?', 12, 0), ('?', 9, 0), ('?', 12, 13), ('?', 9, 13), ('?', 9, 13), ('?', 12, 0), ('?', 9, 0), ('?', 9, 13), ('?', 9, 0)]"
"(3, 6, 10, 0)","[('?', 9, 12), ('?', 9, 12), ('?', 12, 12), ('?', 9, 12), ('?', 12, 12), ('?', 9, 8), ('?', 9, 8), ('?', 12, 12), ('?', 9, 8), ('?', 9, 12), ('?', 9, 8), ('?', 9, 8), ('?', 9, 8), ('?', 12, 8), ('?', 12, 8), ('?', 9, 12), ('?', 9, 12), ('?', 12, 8), ('?', 12, 8)]"
"(3, 6, 13, 0)","[(2, 9, 13), (2, 9, 13), (2, 12, 13), (2, 9, 0), (2, 9, 0), (2, 12, 13), (2, 12, 13), (2, 12, 13), (2, 9, 0), (2, 9, 0), (2, 12, 13), (2, 12, 13), (2, 9, 0), (2, 9, 13), (2, 9, 13)]"
"(3, 6, 14, 0)","[('?', 9, 0)]"
"(3, 6, 36, 0)","[(8, 12, 0), (12, 9, 0), (12, 12, 13), (8, 12, 0), (10, 12, 0), (12, 12, 0), (8, 12, 13), (10, 12, 13), (12, 12, 0), (12, 12, 0), (8, 9, 0), (12, 9, 13), (12, 12, 13), (12, 12, 13), (10, 12, 0), (8, 9, 13), (8, 9, 0), (8, 9, 0), (8, 12, 13), (10, 12, 13), (12, 9, 13), (8, 9, 0), (8, 12, 0), (12, 12, 0), (10, 12, 0), (12, 12, 13), (10, 9, 13), (8, 12, 13), (12, 9, 0), (12, 12, 13), (12, 12, 0), (10, 12, 0), (8, 12, 0), (10, 12, 13), (12, 9, 0), (10, 12, 13), (8, 9, 13), (8, 9, 13), (10, 12, 0), (12, 9, 13), (8, 12, 13), (8, 12, 13), (8, 12, 13), (10, 12, 0), (8, 9, 13), (12, 9, 13), (8, 12, 0), (12, 9, 13), (12, 9, 0), (10, 12, 13), (8, 12, 0), (10, 9, 13), (8, 9, 13), (10, 9, 13), (8, 12, 13), (12, 12, 13), (12, 12, 0), (8, 12, 0), (8, 9, 0), (8, 12, 0), (8, 12, 0), (12, 12, 0), (12, 12, 8), (12, 9, 13), (12, 12, 0), (10, 12, 13), (8, 12, 0), (12, 12, 13), (8, 9, 0), (10, 12, 0), (12, 12, 0), (10, 12, 0), (8, 9, 13), (12, 9, 0), (10, 12, 0), (8, 9, 13), (12, 9, 13), (12, 9, 0), (10, 12, 13), (10, 9, 13), (12, 9, 0), (12, 12, 0), (10, 9, 13), (8, 9, 13), (10, 12, 0), (8, 12, 13), (10, 9, 13), (10, 12, 13), (12, 12, 13), (12, 9, 13), (12, 9, 0), (10, 12, 13), (10, 9, 13), (10, 12, 13), (8, 9, 0), (8, 9, 0), (12, 9, 13), (8, 9, 0)]"
"(3, 6, 38, 0)","[(12, 9, 8), (10, 12, 12), (10, 12, 12), (8, 12, 8), (12, 12, 8), (8, 12, 8), (12, 9, 8), (8, 12, 8), (12, 12, 8), (12, 12, 8), (12, 9, 8), (12, 12, 12), (12, 12, 12), (8, 12, 8), (8, 12, 12), (12, 12, 8), (12, 12, 12), (10, 12, 12), (8, 12, 12), (8, 12, 8), (8, 12, 8), (8, 12, 12), (12, 12, 12), (8, 12, 12), (8, 12, 12), (10, 9, 12), (8, 12, 12), (10, 12, 12)]"
"(3, 6, 49, 0)","[(2, 12, 13)]"
"(3, 8, 2, 0)","[(10, 6, 5), (8, 6, 5), (10, 5, 14), (10, 6, 5), (8, 6, 5), (12, 6, 14), (12, 6, 14), (12, 5, 14), ('?', 6, 14), (12, 6, 14), (10, 6, 5), (10, 5, 14), (10, 6, 14), (8, 6, 5), (12, 6, 5), (12, 6, 5), (12, 5, 14), (10, 6, 5), (10, 6, 5), (12, 6, 9), (10, 5, 14), (12, 5, 14), (10, 5, 14), (12, 6, 14), (10, 6, 9), (8, 5, 5), (10, 6, 14), (12, 6, 5), (8, 6, 5), (12, 6, 14), (10, 6, 14), (12, 5, 14), (10, 6, 14), (10, 5, 14), (12, 5, 5), (8, 6, 5), (12, 6, 14), (12, 5, 5), (12, 5, 5), (10, 6, 14), (8, 6, 5), (10, 6, 14), (10, 6, 14), (12, 5, 14), (12, 6, 5), (8, 6, 5), (8, 6, 5), (12, 5, 5), (12, 6, 14), (10, 6, 14), (8, 6, 5), (10, 6, 14), (12, 6, 5), (10, 5, 14), (10, 6, 5), (12, 6, 14)]"
"(3, 8, 5, 0)","[(2, 6, 5), (2, 6, 14), (2, 6, 5), (2, 6, 14), (2, 6, 5), (2, 6, 14), (2, 6, 14), (2, 6, 14), (2, 6, 14), (2, 6, 5), (2, 6, 14), (2, 6, 5), (2, 6, 5), (2, 6, 5), (2, 6, 5), (2, 6, 14)]"
"(3, 8, 8, 0)","[(12, '?', '?'), (12, 14, '?')]"
"(3, 8, 12, 0)","[(2, '?', 5), (2, '?', 5), (2, '?', 5), (2, '?', 14), (2, '?', 5), (2, '?', 5), (2, '?', 5), (2, '?', 5)]"
"(3, 8, 19, 0)","[(2, '?', 5), (2, '?', 14), (2, '?', 14), (2, '?', 14), (2, '?', 14), (2, '?', 14), (2, '?', 14), (2, '?', 14), (2, '?', 14)]"
"(3, 8, 26, 0)","[(10, 5, 14)]"
"(3, 8, 32, 0)","[(12, 6, '?'), (8, 6, '?'), (8, 6, '?'), (12, 6, '?'), (10, 6, '?'), (12, 6, 0), (8, 6, '?'), (10, 6, 5), (12, 6, '?'), (10, 6, '?'), (12, 6, 0), (10, 6, '?'), (12, 6, '?'), (10, 6, '?'), (10, 6, '?'), (10, 6, '?'), (12, 6, '?'), (10, 6, '?'), (10, 6, '?'), (8, 6, '?'), (10, 6, '?'), (12, 6, '?'), (8, 6, '?'), (8, 6, '?')]"
"(3, 8, 36, 0)","[(12, '?', '?'), (10, '?', 14), (8, '?', '?'), (8, '?', '?'), (12, '?', '?'), (8, '?', '?'), (8, '?', '?'), (10, '?', 14), (8, '?', '?'), (8, '?', '?'), (12, '?', '?'), (12, '?', '?'), (12, '?', '?'), (12, '?', '?')]"
"(3, 8, 40, 0)","[(2, 6, '?'), (2, 6, '?'), (2, 6, '?'), (2, 6, '?'), (2, 6, '?'), (2, 6, '?')]"
"(3, 8, 41, 0)","[(2, '?', '?'), (2, '?', '?'), (2, '?', '?'), (2, '?', '?'), (2, '?', '?')]"
"(3, 8, 50, 0)","[(10, '?', 14), (10, '?', 14), (12, '?', 5), (12, '?', 5), (10, '?', 14), (10, '?', 14), (12, '?', 5), (10, '?', 14), (12, '?', 14), (12, '?', 14), (12, '?', 14), (12, '?', 5), (12, '?', 14), (12, '?', 14), (12, '?', 5), (10, '?', 14), (12, '?', 5), (10, '?', 14), (12, '?', 14), (12, '?', 14), (12, '?', 5), (12, '?', 14)]"
"(3, 9, 2, 0)","[(10, 6, 9)]"
"(3, 9, 15, 0)","[(10, 6, 3)]"
"(3, 9, 26, 0)","[(8, 6, 11), (8, 6, 3), (8, 6, 11)]"
"(3, 9, 32, 0)","[(10, 6, 3), (10, 6, 3), (8, 6, 11), (12, 6, 3), (8, 6, 3), (12, 6, 3), (10, 6, 3), (10, 6, 3), (10, 6, 3), (8, 6, 11), (10, 6, 3), (10, 6, 3), (8, 6, 3), (12, 6, 3), (8, 6, 3), (12, 6, 3), (12, 6, 3), (12, 6, 3), (8, 6, 11)]"
"(3, 9, 33, 0)","[(10, '?', 3), (2, '?', 11), (2, '?', 11), (2, '?', 3), (2, '?', 3), (2, '?', 11), (2, '?', 3)]"
"(3, 9, 36, 0)","[(10, '?', 11), (12, '?', 11), (10, '?', 11), (10, '?', 3), (12, '?', 3), (12, '?', 3), (8, '?', 3), (8, '?', 3), (8, '?', 11), (8, '?', 11), (8, '?', 11), (10, '?', 3), (12, '?', 11), (8, '?', 3), (10, '?', 3), (8, '?', 3), (10, '?', 3), (10, '?', 3), (10, '?', 3), (8, '?', 11), (10, '?', 11), (8, '?', 11), (12, '?', 11), (8, '?', 3), (10, '?', 11), (10, '?', 3), (8, 6, 11), (8, '?', 3), (8, '?', 11), (12, '?', 3), (12, '?', 11), (12, '?', 11), (8, 6, 11), (12, 6, 3), (10, '?', 11), (8, '?', 11), (10, '?', 11), (10, '?', 11), (12, '?', 3), (12, '?', 11), (10, '?', 3), (8, '?', 3), (8, '?', 3), (10, '?', 11), (12, '?', 3), (10, '?', 11), (12, '?', 3)]"
"(3, 9, 40, 0)","[(2, 6, 11), (2, 6, 11), (2, 6, 11), (2, 6, 11), (2, 6, 11), (2, 6, 11), (2, 6, 11), (2, 6, 11), (2, 6, 11)]"
"(3, 9, 41, 0)","[(2, '?', 11), (2, '?', 11), (2, '?', 3), (2, '?', 3), (2, '?', 3), (2, '?', 11), (2, '?', 11), (2, '?', 11), (2, '?', 3), (2, '?', 3), (2, '?', 3), (2, '?', 3), (2, '?', 11)]"
"(3, 11, 36, 0)","[(10, 9, '?'), (10, 9, '?')]"
"(3, 12, 2, 0)","[(10, 6, 9)]"
"(3, 12, 5, 0)","[(2, 6, 2)]"
"(3, 12, 11, 0)","[(2, 12, 5), (2, 9, 14), (2, 12, 14), (2, 9, 14), (2, 9, 14), (2, 9, 14), (2, 9, 14), (2, 9, 14), (2, 9, 14), (2, 12, 5), (2, 12, 14)]"
"(3, 12, 13, 0)","[(2, 12, 14), (2, 12, 5), (2, 9, 5), (2, 9, 5), (2, 12, 14), (2, 9, 14), (2, 12, 5), (2, 9, 14), (2, 9, 5), (2, 12, 14), (2, 9, 5), (2, 12, 5), (2, 9, 5), (2, 12, 14), (2, 9, 5), (2, 12, 14), (2, 9, 5)]"
"(3, 12, 36, 0)","[(10, 9, 14), (10, 9, 5), (10, 12, 5), (10, 9, 5), (8, 12, 14), (8, 12, 14), (8, 12, 14), (8, 9, 5), (10, 9, 5), (8, 9, 14), (12, 9, 14), (10, 9, 5), (8, 9, '?'), (8, 12, 5), (8, 9, 14), (10, 9, 5), (10, 12, 5), (12, 12, 5), (12, 12, 14), (8, 9, 14), (12, 12, 14), (12, 12, 5), (12, 12, 5), (8, 12, 14), (8, 12, 5), (10, 9, 5), (12, 12, 5), (10, 9, 5), (10, 9, 5), (10, 12, 14), (10, 12, 14), (10, 12, 14), (12, 12, 5), (8, 12, 5), (10, 12, 14), (8, 12, 5), (10, 9, 14), (8, 12, 14), (12, 12, 14), (8, 12, 14), (10, 12, 5), (10, 9, 14), (10, 12, 5), (10, 9, 14), (10, 12, 14), (10, 12, 5), (12, 12, 5), (10, 9, 5), (8, 9, '?'), (8, 9, 14), (10, 12, 14)]"
"(3, 12, 50, 0)","[(10, 12, 9)]"
"(3, 13, 8, 0)","[('?', 9, '?'), ('?', 12, '?'), ('?', 9, '?'), ('?', 9, '?'), ('?', 9, '?'), ('?', 12, '?')]"
"(3, 13, 11, 0)","[(2, 12, '?'), (2, 12, '?'), (2, 12, '?'), (2, 12, '?')]"
"(3, 13, 13, 0)","[(2, 12, '?'), (2, 12, '?'), (2, 12, '?')]"
"(3, 13, 33, 0)","[('?', 9, '?')]"
"(3, 13, 34, 0)","[(2, 3, 7)]"
"(3, 13, 36, 0)","[(8, 9, '?')]"
"(3, 13, 49, 0)","[('?', 12, '?')]"
"(3, 14, 4, 0)","[(10, 6, 10), (10, 6, 10), (10, 6, 10), (10, 6, 10), (10, 6, 10), (10, 6, 10), (10, 6, 10), (10, 6, 10), (8, 6, 10), (10, 6, 10), (8, 6, 10), (8, 6, 10), (10, 6, 10)]"
"(3, 14, 8, 0)","[(8, '?', 0), (10, '?', 0), (10, '?', 13), (12, '?', 13), (8, '?', 13), (10, '?', 0)]"
"(3, 14, 14, 0)","[(10, '?', 10), (10, '?', 10), (10, '?', 10), (10, '?', 10), (10, '?', 10), (10, '?', 0), (10, '?', 10)]"
"(3, 14, 15, 0)","[(10, 6, 0)]"
"(3, 14, 18, 0)","[(2, '?', 12), (2, '?', 12), (2, '?', 12), (2, '?', 12), (2, '?', 12), (2, '?', 12), (2, '?', 12), (2, '?', 12), (2, '?', 12), (2, '?', 12)]"
"(3, 14, 26, 0)","[(10, 6, 13), (10, 6, 13), (10, 6, 0), (12, 6, 0), (10, 6, 13), (10, 6, 13), (10, 6, 0), (12, 6, 0), (10, 6, 13), (10, 6, 13), (12, 6, 0), (12, 6, 0), (10, 6, 13), (10, 6, 13)]"
"(3, 14, 31, 0)","[(8, 6, 12), (8, 6, 12), (12, 6, 12), (12, 6, 8), (10, 6, 8), (8, 6, 8), (8, 6, 12), (8, 6, 8), (12, 6, 8), (10, 6, 8), (10, 6, 8), (8, 6, 8), (8, 6, 8), (10, 6, 8), (10, 6, 8), (8, 6, 12), (12, 6, 8), (12, 6, 12), (8, 6, 12), (10, 6, 8), (12, 6, 12), (12, 6, 12), (12, 6, 8), (12, 6, 8), (12, 6, 8), (12, 6, 8), (8, 6, 12), (12, 6, 12), (12, 6, 8), (12, 6, 12), (8, 6, 12), (10, 6, 8), (8, 6, 8), (12, 6, 12), (12, 6, 12), (8, 6, 8), (8, 6, 12)]"
"(3, 14, 32, 0)","[(10, 6, 0), (10, 6, 0), (12, 6, 0), (10, 6, 0)]"
"(3, 14, 34, 0)","[(2, 6, 12), (2, 6, 12), (2, 6, 12), (2, 6, 12), (2, 6, 12), (2, 6, 12), (2, 6, 12)]"
"(3, 14, 36, 0)","[(10, '?', 13), (12, '?', 13), (10, '?', 0), (8, '?', 0), (8, '?', 0), (8, '?', 13), (8, '?', 13), (12, '?', 13), (10, '?', 0), (12, '?', 13), (8, '?', 13), (10, '?', 0), (12, '?', 13), (8, '?', 13), (10, '?', 13), (12, '?', 13), (10, '?', 0), (10, '?', 0), (12, '?', 13), (10, '?', 13), (12, '?', 13), (8, '?', 13), (8, '?', 0), (8, '?', 13), (10, '?', 13), (10, '?', 13), (8, '?', 13), (10, '?', 13)]"
"(3, 14, 38, 0)","[(12, '?', 12), (8, '?', 8), (12, '?', 12), (12, '?', 8), (10, '?', 8), (12, '?', 8), (12, '?', 8), (8, '?', 8), (8, '?', 8), (12, '?', 12), (12, '?', 12), (8, '?', 8), (10, '?', 8), (12, '?', 12), (12, '?', 8), (8, '?', 8), (8, '?', 8), (10, '?', 8), (10, '?', 8), (10, '?', 8), (8, '?', 8), (10, '?', 8), (12, '?', 12), (8, '?', 8), (8, '?', 8), (10, '?', 8), (12, '?', 12), (12, '?', 12), (8, '?', 8)]"
"(3, 14, 40, 0)","[(2, 6, 0), (2, 6, 0), (2, 6, 0), (2, 6, 13), (2, 6, 13), (2, 6, 0), (2, 6, 13), (2, 6, 13), (2, 6, 0), (2, 6, 13), (2, 6, 13), (2, 6, 0), (2, 6, 13)]"
"(3, 14, 41, 0)","[(2, '?', 0), (2, '?', 0), (2, '?', 0), (2, '?', 0), (2, '?', 0), (2, '?', 0), (2, '?', 0), (2, '?', 0)]"
"(3, 15, 2, 0)","[(12, 5, 5), (8, 5, 5), (10, 5, 5), (10, 5, 5), (8, 5, '?')]"
"(3, 15, 15, 0)","[(12, 5, '?')]"
"(3, 15, 26, 0)","[(10, 5, '?'), (12, 5, '?'), (12, 5, '?'), (12, 5, '?'), (8, 5, '?'), (10, 5, 5), (12, 5, 5), (12, 5, '?'), (10, 5, '?'), (12, 5, '?'), (8, 5, '?'), (8, 5, '?'), (12, 5, '?'), (8, 5, '?'), (12, 5, '?'), (10, 5, '?'), (12, 5, '?'), (10, 5, '?'), (10, 5, 3), (10, 5, '?'), (8, 5, '?'), (8, 5, '?'), (10, 5, 5), (12, 5, '?'), (10, 5, '?')]"
"(3, 15, 36, 0)","[(12, 3, '?'), (8, 3, '?'), (10, 3, '?'), (12, 3, '?'), (10, 3, '?'), (10, 3, '?'), (12, 3, '?'), (10, 3, '?'), (10, 3, 5), (8, 3, '?'), (10, 3, 5), (10, 3, '?'), (10, 3, '?'), (12, 3, '?'), (12, 3, '?'), (8, 3, '?'), (12, 3, '?'), (12, 3, '?'), (10, 3, 5), (12, 3, '?'), (12, 3, '?'), (8, 3, '?'), (8, 3, '?'), (8, 3, '?'), (8, 3, '?'), (8, 3, '?'), (8, 3, '?')]"
"(3, 15, 41, 0)","[(2, 3, '?')]"
"(3, 17, 13, 0)","[(2, 12, 3), (2, 12, 11), (2, 9, 11), (2, 9, 11), (2, 12, 11), (2, 9, 3), (2, 9, 3), (2, 9, 3), (2, 12, 11), (2, 12, 3), (2, 9, 3), (2, 9, 3), (2, 9, 3), (2, 12, 3), (2, 9, 3), (2, 12, 11), (2, 12, 3), (2, 12, 11), (2, 9, 3), (2, 12, 3)]"
"(3, 17, 36, 0)","[(10, 12, 11), (10, 12, 11), (10, 9, 3)]"
"(3, 18, 11, 0)","[(2, 12, 7), (2, 12, 1), (2, 9, 7), (2, 12, 7), (2, 12, 7), (2, 12, 7), (2, 12, 1), (2, 12, 1), (2, 12, 1), (2, 12, 1), (2, 12, 7), (2, 12, 7), (2, 12, 1), (2, 12, 1), (2, 12, 1), (2, 9, 7)]"
"(3, 18, 13, 0)","[(2, 9, 7)]"
"(3, 18, 18, 0)","[(2, 12, 4), (2, 12, 4), (2, 12, 4), (2, 12, 4), (2, 12, 15), (2, 12, 4), (2, 12, 4), (2, 12, 15), (2, 9, 4), (2, 9, 4), (2, 12, 15), (2, 12, 4), (2, 12, 15)]"
"(3, 18, 38, 0)","[(12, 12, 15), (12, 12, 15), (8, 12, 4), (12, 9, 4), (12, 9, 4), (8, 12, 15), (8, 9, 15), (12, 12, 15), (8, 12, 4), (10, 9, 15), (12, 12, 15), (10, 12, 4), (8, 12, 4), (10, 9, 4), (12, 12, 15), (10, 12, 15), (10, 12, 4), (10, 9, 4), (8, 12, 15), (10, 9, 15), (8, 12, 4), (10, 12, 15), (10, 9, 15), (8, 12, 15), (8, 12, 4), (10, 12, 15), (12, 9, 4), (12, 9, 4), (10, 12, 15), (8, 12, 15), (10, 12, 4), (10, 9, 15), (8, 9, 15), (12, 12, 15), (10, 12, 4), (12, 9, 4), (8, 9, 15), (12, 9, 4), (10, 12, 4), (8, 12, 15), (8, 12, 15), (12, 9, 4), (12, 12, 15), (10, 9, 15), (8, 12, 4), (12, 9, 4), (10, 12, 15), (10, 9, 15), (10, 9, 15), (8, 9, 15), (10, 9, 4), (10, 9, 4), (10, 9, 4), (10, 9, 15), (10, 9, 15), (8, 12, 15), (10, 12, 15), (8, 9, 15), (10, 12, 4), (10, 12, 15), (8, 12, 4), (8, 12, 4), (12, 12, 15), (8, 9, 15), (8, 9, 15)]"
"(3, 19, 36, 0)","[(8, 12, 14), (12, 12, 14), (8, 9, 14), (12, 9, 14), (10, 9, 14), (10, 9, 14), (10, 12, 5), (8, 9, '?')]"
"(3, 22, 3, 0)","[(2, 12, 11)]"
"(3, 22, 13, 0)","[(2, 9, 11), (2, 12, 3), (2, 9, 11), (2, 9, 3), (2, 12, 11), (2, 9, 11), (2, 12, 11), (2, 12, 11)]"
"(3, 22, 36, 0)","[(12, 12, 3), (8, 12, 3), (8, 12, 3), (10, 12, 11), (12, 9, 11), (12, 9, 3), (8, 12, 3), (12, 12, 3), (12, 12, 3), (8, 12, 3), (8, 12, 3), (10, 9, 11), (8, 9, 3), (12, 9, 11), (12, 12, 3), (12, 12, 11), (8, 12, 3), (12, 12, 3), (12, 12, 3), (10, 9, 3), (8, 12, 11), (10, 12, 11), (10, 12, 3), (12, 12, 11), (10, 9, 3), (10, 12, 3), (8, 12, 11), (12, 12, 3), (12, 12, 11), (10, 9, 11), (10, 9, 11), (10, 12, 11), (12, 9, 11), (8, 9, 3), (12, 12, 11), (12, 12, 11), (10, 12, 3), (10, 9, 3), (12, 12, 11), (12, 9, 11), (8, 12, 11), (10, 9, 11), (12, 9, 11), (12, 9, 11), (8, 12, 3), (12, 9, 11), (10, 12, 11), (10, 9, 11), (12, 9, 11), (10, 12, 3), (12, 9, 3), (12, 9, 3), (12, 9, 3), (12, 9, 11), (12, 12, 11), (8, 9, 3), (12, 9, 11), (10, 9, 3), (8, 9, 3), (10, 9, 3), (10, 12, 11), (8, 12, 11), (12, 12, 3), (8, 9, 3), (12, 12, 3), (12, 9, 3), (12, 9, 3), (12, 12, 3), (10, 9, 11), (10, 12, 11), (10, 9, 3), (10, 12, 3), (12, 12, 11), (10, 9, 11), (8, 9, 3), (8, 9, 3), (8, 12, 11), (10, 9, 11), (10, 9, 11), (8, 9, 3)]"
"(3, 22, 49, 0)","[(2, 9, 11), (2, 9, 11)]"
"(3, 24, 51, 0)","[(2, '?', 7)]"
"(3, 25, 2, 0)","[(10, 5, 9), (10, 5, 9), (10, 5, 9), (10, 5, 9)]"
"(3, 25, 5, 0)","[(2, 5, 6), (2, 5, 9)]"
"(3, 25, 13, 0)","[(2, 3, 3), (2, 15, 11), (2, 3, 3), (2, 3, 3)]"
"(3, 25, 15, 0)","[(10, 5, 3)]"
"(3, 25, 17, 0)","[(2, 15, 3), (2, 15, 11), (2, 15, 11), (2, 15, 11), (2, 15, 11), (2, 15, 11)]"
"(3, 25, 25, 0)","[(2, 11, 11)]"
"(3, 25, 26, 0)","[(8, 5, 3), (8, 5, 3), (8, 5, 3), (12, 5, 3), (10, 5, 14), (12, 5, 3), (12, 5, 11), (12, 5, 3), (10, 5, 14), (12, 5, 3), (12, 5, 11), (8, 5, 3), (12, 5, 11), (12, 5, 11), (12, 5, 11), (8, 5, 3), (10, 5, 3), (12, 5, 11), (8, 5, 3), (10, 5, 3), (12, 5, 3), (10, 5, 3), (12, 5, 3), (8, 5, 3), (8, 5, 3), (10, 5, 3), (12, 5, 11), (12, 5, 3), (12, 5, 11), (8, 5, 3)]"
"(3, 25, 36, 0)","[(8, 3, 3), (8, 3, 3), (8, 3, 11), (12, 3, 11), (10, 3, 3), (8, 3, 11), (8, 3, 11), (10, 3, 11), (10, 3, 11), (8, 3, 3), (12, 3, 11), (10, 3, 3), (8, 3, 11), (12, 3, 11), (8, 3, 11), (8, 3, 3), (8, 3, 11), (10, 3, 11), (10, 15, 11), (12, 3, 11), (8, 3, 11), (8, 3, 3), (10, 3, 3), (8, 3, 3), (12, 3, 11), (12, 3, 11), (10, 3, 3), (8, 15, 11), (10, 3, 11), (10, 3, 11), (8, 3, 11), (8, 3, 3), (10, 3, 3), (12, 3, 11), (8, 3, 3), (12, 3, 11), (10, 3, 3), (10, 3, 11), (10, 3, 3), (8, 3, 3)]"
"(3, 25, 40, 0)","[(2, 5, 3), (2, 5, 3), (2, 5, 3), (2, 5, 3), (2, 5, 14), (2, 5, 3), (2, 5, 5), (2, 7, 11), (2, 11, 11), (2, 5, 14), (2, 5, 5), (2, 5, 3), (2, 11, 11), (2, 5, 14), (2, 11, 11), (2, 5, 3), (2, 7, 11), (2, 7, 11), (2, 5, 3), (2, 5, 3)]"
"(3, 25, 41, 0)","[(2, 3, 3), (2, 3, 3), (2, 3, 3), (2, 3, 3), (2, 3, 3)]"
"(3, 27, 27, 0)","[(2, 8, '?')]"
