message,concepts
"(1, 1, 2, 5, 9, 0)","[(1, 0, 3, 3, '?'), (1, 0, 3, 3, '?'), (1, 0, 3, 3, '?'), (1, 0, 3, 3, '?'), (1, 0, 3, 3, '?'), (1, 0, 3, 3, '?'), (1, 0, 3, 3, '?'), (1, 0, 3, 3, '?'), (1, 0, 3, 3, '?')]"
"(1, 1, 2, 5, 12, 0)","[(1, 0, 1, 3, '?'), (1, 0, 1, 3, '?'), (1, 0, 1, 3, '?'), (1, 0, 1, 3, '?'), (1, 0, 1, 3, '?'), (1, 0, 1, 3, '?')]"
"(1, 1, 2, 8, 8, 0)","[(0, 0, '?', 3, '?'), (0, 0, '?', 3, '?'), (0, 0, '?', 3, '?'), (0, 0, '?', 3, '?'), (0, 0, '?', 3, '?'), (0, 0, '?', 3, '?'), (0, 0, '?', 3, '?')]"
"(1, 1, 2, 8, 9, 0)","[(0, 0, 3, 3, '?'), (0, 0, 3, 3, '?'), (0, 0, 3, 3, '?'), (0, 0, 3, 3, '?'), (0, 0, 3, 3, '?'), (0, 0, 3, 3, '?'), (0, 0, 3, 3, '?')]"
"(1, 1, 2, 8, 13, 0)","[(0, 0, 0, 3, '?'), (0, 0, 0, 3, '?'), (0, 0, 0, 3, '?'), (0, 0, 0, 3, '?'), (0, 0, 0, 3, '?'), (0, 0, 0, 3, '?')]"
"(1, 1, 2, 8, 14, 0)","[(0, 0, 1, 3, '?')]"
"(1, 1, 2, 9, 8, 0)","[(0, 0, 3, 0, '?')]"
"(1, 1, 2, 10, 10, 0)","[(2, 0, 1, 3, '?')]"
"(1, 1, 2, 11, 5, 0)","[(1, 0, 3, 3, '?')]"
"(1, 1, 2, 11, 9, 0)","[(2, 0, 3, 3, '?'), (2, 0, 3, 3, '?'), (2, 0, 3, 3, '?'), (2, 0, 3, 3, '?'), (2, 0, 3, 3, '?'), (2, 0, 3, 3, '?'), (2, 0, 3, 3, '?'), (2, 0, 3, 3, '?')]"
"(1, 1, 2, 11, 11, 0)","[(2, 0, '?', 3, '?'), (2, 0, '?', 3, '?'), (2, 0, '?', 3, '?'), (2, 0, '?', 3, '?'), (2, 0, '?', 3, '?'), (2, 0, '?', 3, '?'), (2, 0, '?', 3, '?')]"
"(1, 1, 2, 12, 14, 0)","[(3, 0, 1, 3, '?'), (3, 0, 1, 3, '?'), (3, 0, 1, 3, '?')]"
"(1, 1, 2, 13, 13, 0)","[(0, 0, 2, 3, '?'), (0, 0, 2, 3, '?'), (0, 0, 2, 3, '?'), (0, 0, 2, 3, '?'), (0, 0, 2, 3, '?'), (0, 0, 2, 3, '?'), (0, 0, 2, 3, '?'), (0, 0, 2, 3, '?')]"
"(1, 1, 3, 2, 1, 0)","[(2, 2, 2, 3, '?'), (2, 2, 2, 3, '?'), (2, 2, 2, 3, '?'), ('?', 2, 2, 3, '?'), ('?', 2, 2, 3, '?'), (2, 2, 2, 3, '?'), ('?', 2, 2, 3, '?'), (2, 2, 2, 3, '?'), (2, 2, 2, 3, '?'), ('?', 2, 2, 3, '?'), (2, 2, 2, 3, '?'), ('?', 2, 2, 3, '?'), ('?', 2, 2, 3, '?'), (2, 2, 2, 3, '?'), ('?', 2, 2, 3, '?')]"
"(1, 1, 3, 2, 5, 0)","[(1, 2, 2, 3, '?'), (1, 2, 2, 3, '?'), (1, 2, 2, 3, '?')]"
"(1, 1, 3, 2, 11, 0)","[(2, 2, 2, 3, '?')]"
"(1, 1, 3, 3, 3, 0)","[(2, '?', 2, 3, '?'), (2, '?', 2, 3, '?')]"
"(1, 1, 3, 3, 4, 0)","[(2, '?', 2, 3, '?'), (2, '?', 2, 3, '?')]"
"(1, 1, 3, 3, 13, 0)","[(3, '?', 2, 3, '?')]"
"(1, 1, 3, 4, 3, 0)","[(2, '?', 2, 3, '?')]"
"(1, 1, 3, 4, 13, 0)","[(3, '?', 2, 3, '?'), (3, '?', 2, 3, '?'), (3, '?', 2, 3, '?'), (3, '?', 2, 3, '?')]"
"(1, 1, 3, 5, 2, 0)","[(1, 2, 2, 3, '?'), (1, 2, 2, 3, '?'), (1, 2, 2, 3, '?'), (1, 2, 2, 3, '?'), (1, 2, 2, 3, '?')]"
"(1, 1, 3, 13, 2, 0)","[(0, 2, 2, 3, '?'), (0, 2, 2, 3, '?'), (0, 2, 2, 3, '?'), (0, 2, 2, 3, '?')]"
"(1, 1, 3, 13, 13, 0)","[(0, '?', 2, 3, '?'), (0, '?', 2, 3, '?'), (0, '?', 2, 3, '?'), (0, '?', 2, 3, '?'), (0, '?', 2, 3, '?'), (0, '?', 2, 3, '?'), (0, '?', 2, 3, '?')]"
"(1, 1, 4, 2, 3, 0)","[('?', 2, 0, 3, '?'), ('?', 2, 0, 3, '?'), (2, 2, 0, 3, '?')]"
"(1, 1, 4, 2, 4, 0)","[(2, 2, '?', 3, '?')]"
"(1, 1, 4, 2, 5, 0)","[(1, 2, '?', 3, '?')]"
"(1, 1, 4, 2, 8, 0)","[(3, 2, '?', 3, '?')]"
"(1, 1, 4, 2, 13, 0)","[(3, 2, 0, 3, '?')]"
"(1, 1, 4, 4, 3, 0)","[('?', '?', 0, 3, '?'), ('?', '?', 0, 3, '?'), ('?', '?', 0, 3, '?'), ('?', '?', 0, 3, '?'), ('?', '?', 0, 3, '?'), ('?', '?', 0, 3, '?'), (2, '?', 0, 3, '?')]"
"(1, 1, 4, 4, 4, 0)","[(2, '?', '?', 3, '?'), (2, '?', '?', 3, '?'), (2, '?', '?', 3, '?'), ('?', '?', '?', 3, '?')]"
"(1, 1, 4, 4, 9, 0)","[(3, '?', 3, 3, '?'), (3, '?', 3, 3, '?'), (3, '?', 3, 3, '?'), (3, '?', 3, 3, '?'), (3, '?', 3, 3, '?'), (3, '?', 3, 3, '?')]"
"(1, 1, 4, 4, 13, 0)","[(3, '?', 0, 3, '?')]"
"(1, 1, 4, 5, 2, 0)","[(1, 2, 0, 3, '?')]"
"(1, 1, 4, 5, 3, 0)","[(1, 2, 0, 3, '?'), (1, '?', 0, 3, '?'), (1, '?', 0, 3, '?')]"
"(1, 1, 4, 5, 5, 0)","[(1, '?', '?', 3, '?'), (1, '?', '?', 3, '?'), (1, '?', '?', 3, '?'), (1, '?', '?', 3, '?')]"
"(1, 1, 4, 8, 2, 0)","[(0, 2, '?', 3, '?'), (0, 2, 0, 3, '?')]"
"(1, 1, 4, 8, 8, 0)","[(0, '?', '?', 3, '?')]"
"(1, 1, 4, 8, 9, 0)","[(0, '?', 3, 3, '?'), (0, '?', 3, 3, '?')]"
"(1, 1, 4, 8, 13, 0)","[(0, '?', 0, 3, '?'), (0, 2, 0, 3, '?'), (0, '?', 0, 3, '?'), (0, '?', 0, 3, '?')]"
"(1, 1, 4, 11, 2, 0)","[(2, 2, 0, 3, '?')]"
"(1, 1, 4, 11, 3, 0)","[(2, '?', 0, 3, '?'), (2, '?', 0, 3, '?')]"
"(1, 1, 5, 2, 3, 0)","[(1, 2, 0, 3, '?')]"
"(1, 1, 5, 5, 3, 0)","[(1, '?', 0, 3, '?'), (1, '?', 0, 3, '?'), (1, '?', 0, 3, '?'), (1, '?', 0, 3, '?'), (1, '?', 0, 3, '?'), (1, '?', 0, 3, '?')]"
"(1, 1, 5, 5, 5, 0)","[(1, '?', '?', 3, '?')]"
"(1, 1, 5, 5, 9, 0)","[(1, '?', 3, 3, '?'), (1, '?', 3, 3, '?'), (1, '?', 3, 3, '?')]"
"(1, 1, 8, 2, 13, 0)","[(0, 2, 0, 3, '?'), (0, 2, 0, 3, '?'), (0, 2, 0, 3, '?'), (0, 2, 0, 3, '?'), (0, 2, 0, 3, '?')]"
"(1, 1, 8, 8, 8, 0)","[(0, '?', '?', 3, '?'), (0, '?', '?', 3, '?'), (0, '?', '?', 3, '?'), (0, '?', '?', 3, '?'), (0, '?', '?', 3, '?')]"
"(1, 1, 8, 8, 13, 0)","[(0, 2, 0, 3, '?'), (0, '?', 0, 3, '?'), (0, '?', 0, 3, '?'), (0, '?', 0, 3, '?'), (0, '?', 0, 3, '?')]"
"(1, 1, 9, 2, 4, 0)","[('?', 0, 1, 3, '?'), ('?', 0, 1, 3, '?'), ('?', 0, 1, 3, '?'), (2, 0, 1, 3, '?'), ('?', 0, 1, 3, '?'), (2, 0, 1, 3, '?'), (2, 0, 1, 3, '?'), (2, 0, 1, 3, '?'), ('?', 0, 1, 3, '?'), (2, 0, 1, 3, '?'), (2, 0, 1, 3, '?'), ('?', 0, 1, 3, '?')]"
"(1, 1, 9, 2, 5, 0)","[(1, 0, 1, 3, '?'), (1, 0, 1, 3, '?')]"
"(1, 1, 9, 2, 8, 0)","[(0, 0, 1, 3, '?'), (0, 0, 1, 3, '?'), (0, 0, 1, 3, '?'), (0, 0, 1, 3, '?'), (0, 0, 1, 3, '?'), (0, 0, 1, 3, '?')]"
"(1, 1, 9, 2, 9, 0)","[(3, 0, 1, 3, '?'), (3, 0, 1, 3, '?')]"
"(1, 1, 9, 4, 2, 0)","[(3, 2, 1, 3, '?'), (3, 2, 1, 3, '?'), (3, 2, 1, 3, '?'), (3, 2, 1, 3, '?'), (3, 2, 1, 3, '?'), (3, 2, 1, 3, '?'), (3, 2, 1, 3, '?'), (3, 2, 1, 3, '?')]"
"(1, 1, 9, 4, 4, 0)","[(2, '?', 1, 3, '?'), ('?', '?', 1, 3, '?'), ('?', '?', 1, 3, '?'), (2, '?', 1, 3, '?'), ('?', '?', 1, 3, '?'), ('?', '?', 1, 3, '?'), (2, '?', 1, 3, '?'), ('?', '?', 1, 3, '?'), (2, '?', 1, 3, '?'), ('?', '?', 1, 3, '?'), ('?', '?', 1, 3, '?'), (2, '?', 1, 3, '?')]"
"(1, 1, 9, 4, 14, 0)","[(3, '?', 1, 3, '?'), (3, '?', 1, 3, '?'), (3, '?', 1, 3, '?'), (3, '?', 1, 3, '?')]"
"(1, 1, 9, 5, 2, 0)","[(1, 2, 1, 3, '?'), (1, 2, 1, 3, '?'), (1, 2, 1, 3, '?'), (1, 2, 1, 3, '?'), (1, 2, 1, 3, '?'), (1, 2, 1, 3, '?'), (1, 2, 1, 3, '?'), (1, 2, 1, 3, '?')]"
"(1, 1, 9, 8, 2, 0)","[(0, 2, 1, 3, '?'), (0, 2, 1, 3, '?'), (0, 2, 1, 3, '?'), (0, 2, 1, 3, '?'), (0, 2, 1, 3, '?'), (0, 2, 1, 3, '?'), (0, 2, 1, 3, '?')]"
"(1, 1, 9, 8, 8, 0)","[(0, '?', 1, 3, '?'), (0, '?', 1, 3, '?'), (0, '?', 1, 3, '?'), (0, '?', 1, 3, '?'), (0, '?', 1, 3, '?'), (0, '?', 1, 3, '?'), (0, '?', 1, 3, '?')]"
"(1, 1, 9, 8, 14, 0)","[(0, '?', 1, 3, '?')]"
"(1, 1, 9, 9, 2, 0)","[('?', 2, 1, 3, '?'), (2, 2, 1, 3, '?'), (2, 2, 1, 3, '?'), ('?', 2, 1, 3, '?'), ('?', 2, 1, 3, '?'), (2, 2, 1, 3, '?'), (2, 2, 1, 3, '?'), ('?', 2, 1, 3, '?'), ('?', 2, 1, 3, '?'), (2, 2, 1, 3, '?'), ('?', 2, 1, 3, '?'), ('?', 2, 1, 3, '?'), ('?', 2, 1, 3, '?'), (2, 2, 1, 3, '?'), (2, 2, 1, 3, '?'), ('?', 2, 1, 3, '?'), (2, 2, 1, 3, '?')]"
"(1, 1, 9, 9, 4, 0)","[('?', '?', 1, 3, '?'), ('?', '?', 1, 3, '?')]"
"(1, 1, 9, 11, 10, 0)","[(2, '?', 1, 3, '?')]"
"(1, 1, 9, 11, 11, 0)","[(2, '?', 1, 3, '?'), (2, '?', 1, 3, '?')]"
"(1, 1, 10, 1, 9, 0)","[(3, 1, 3, 0, '?'), (3, 1, 3, 0, '?'), (3, 1, 3, 0, '?'), (3, 1, 3, 0, '?')]"
"(1, 1, 10, 1, 14, 0)","[(3, 1, 1, 0, '?')]"
"(1, 1, 10, 3, 3, 0)","[(2, 1, 2, 3, '?'), (2, 1, 2, 3, '?'), (2, 1, 2, 3, '?'), (2, 1, 2, 3, '?')]"
"(1, 1, 10, 3, 4, 0)","[('?', 1, 2, 3, '?'), ('?', 1, 2, 3, '?'), ('?', 1, 2, 3, '?')]"
"(1, 1, 10, 4, 3, 0)","[('?', 1, 0, 3, '?'), ('?', 1, 0, 3, '?'), ('?', 1, 0, 3, '?'), ('?', 1, 0, 3, '?'), ('?', 1, 0, 3, '?'), ('?', 1, 0, 3, '?'), ('?', 1, 0, 3, '?'), ('?', 1, 0, 3, '?')]"
"(1, 1, 10, 4, 4, 0)","[(2, 1, 3, 3, '?'), (2, 1, 3, 3, '?')]"
"(1, 1, 10, 4, 8, 0)","[(3, 1, '?', 3, '?'), (3, 1, '?', 3, '?'), (3, 1, '?', 3, '?'), (3, 1, '?', 3, '?')]"
"(1, 1, 10, 4, 9, 0)","[(3, 1, 3, 3, '?'), (3, 1, 3, 3, '?'), (3, 1, 3, 3, '?'), (3, 1, 3, 3, '?'), (3, 1, 3, 3, '?'), (3, 1, 3, 3, '?')]"
"(1, 1, 10, 4, 13, 0)","[(3, 1, 0, 3, '?'), (3, 1, 0, 3, '?'), (3, 1, 0, 3, '?'), (3, 1, 0, 3, '?'), (3, 1, 0, 3, '?'), (3, 1, 0, 3, '?')]"
"(1, 1, 10, 4, 14, 0)","[(3, 1, 1, 3, '?')]"
"(1, 1, 10, 5, 5, 0)","[(1, 1, '?', 3, '?'), (1, 1, '?', 3, '?'), (1, 1, '?', 3, '?'), (1, 1, '?', 3, '?'), (1, 1, '?', 3, '?'), (1, 1, '?', 3, '?')]"
"(1, 1, 10, 5, 9, 0)","[(1, 1, 3, 3, '?'), (1, 1, 3, 3, '?'), (1, 1, 3, 3, '?'), (1, 1, 3, 3, '?'), (1, 1, 3, 3, '?'), (1, 1, 3, 3, '?')]"
"(1, 1, 10, 5, 12, 0)","[(1, 1, 1, 3, '?'), (1, 1, 1, 3, '?'), (1, 1, 1, 3, '?'), (1, 1, 1, 3, '?'), (1, 1, 1, 3, '?'), (1, 1, 1, 3, '?'), (1, 1, 1, 3, '?'), (1, 1, 1, 3, '?'), (1, 1, 1, 3, '?')]"
"(1, 1, 10, 8, 8, 0)","[(0, '?', '?', 3, '?'), (0, 1, '?', 3, '?'), (0, 1, '?', 3, '?'), (0, 1, '?', 3, '?'), (0, 1, '?', 3, '?'), (0, 1, '?', 3, '?'), (0, 1, '?', 3, '?')]"
"(1, 1, 10, 8, 13, 0)","[(0, 1, 0, 3, '?'), (0, 1, 0, 3, '?'), (0, 1, 0, 3, '?'), (0, 1, 0, 3, '?'), (0, 1, 0, 3, '?')]"
"(1, 1, 10, 9, 1, 0)","[(2, 1, 3, 0, '?'), (2, 1, 3, 0, '?'), (2, 1, 3, 0, '?')]"
"(1, 1, 10, 9, 4, 0)","[(2, 1, 3, 3, '?'), (2, 1, 3, 3, '?'), (2, 1, 3, 3, '?'), (2, 1, 3, 3, '?'), (2, 1, 3, 3, '?'), (2, 1, 3, 3, '?'), (2, 1, 3, 3, '?')]"
"(1, 1, 10, 11, 10, 0)","[(2, 1, 1, 3, '?'), (2, 1, 1, 3, '?')]"
"(1, 1, 10, 12, 12, 0)","[('?', 1, 1, 3, '?'), ('?', 1, 1, 3, '?'), ('?', 1, 1, 3, '?'), ('?', 1, 1, 3, '?'), (2, 1, 1, 3, '?'), ('?', 1, 1, 3, '?'), ('?', 1, 1, 3, '?'), (2, 1, 1, 3, '?'), (2, 1, 1, 3, '?'), ('?', 1, 1, 3, '?'), (2, 1, 1, 3, '?'), (2, 1, 1, 3, '?'), (2, 1, 1, 3, '?'), (2, 1, 1, 3, '?'), ('?', 1, 1, 3, '?')]"
"(1, 1, 10, 12, 14, 0)","[(3, 1, 1, 3, '?'), (3, 1, 1, 3, '?'), (3, 1, 1, 3, '?'), (3, 1, 1, 3, '?'), (3, 1, 1, 3, '?'), (3, 1, 1, 3, '?')]"
"(1, 1, 10, 13, 13, 0)","[(0, 1, 2, 3, '?'), (0, 1, 2, 3, '?'), (0, 1, 2, 3, '?'), (0, 1, 2, 3, '?')]"
"(1, 1, 10, 14, 14, 0)","[(0, 1, 1, 3, '?'), (0, 1, 1, 3, '?'), (0, 1, 1, 3, '?'), (0, 1, 1, 3, '?'), (0, 1, 1, 3, '?'), (0, 1, 1, 3, '?')]"
"(1, 1, 11, 2, 3, 0)","[(3, 2, 0, 3, 2), ('?', 2, 0, 3, '?'), (2, 2, 0, 3, '?'), ('?', 2, 0, 3, '?'), ('?', 2, 0, 3, '?'), ('?', 2, 0, 3, '?'), (2, 2, 0, 3, '?'), (2, 2, 0, 3, '?'), (2, 2, 0, 3, '?'), (2, 2, 0, 3, '?'), ('?', 2, 0, 3, '?')]"
"(1, 1, 11, 2, 4, 0)","[('?', 2, '?', 3, '?'), ('?', 2, '?', 3, '?'), (2, 2, '?', 3, '?'), ('?', 2, '?', 3, '?'), (2, 2, '?', 3, '?'), ('?', 2, '?', 3, '?'), ('?', 2, '?', 3, '?'), (2, 2, '?', 3, '?'), ('?', 2, '?', 3, '?'), ('?', 2, '?', 3, '?'), (2, 2, '?', 3, '?'), (2, 2, '?', 3, '?'), (2, 2, '?', 3, '?'), ('?', 2, '?', 3, '?')]"
"(1, 1, 11, 2, 5, 0)","[(1, 2, '?', 3, '?'), (1, 2, '?', 3, '?'), (1, 2, '?', 3, '?'), (1, 2, '?', 3, '?')]"
"(1, 1, 11, 2, 8, 0)","[(3, 2, '?', 3, '?'), (3, 2, '?', 3, '?'), (3, 2, '?', 3, '?'), (3, 2, '?', 3, '?'), (3, 2, '?', 3, '?'), (3, 2, '?', 3, '?')]"
"(1, 1, 11, 2, 11, 0)","[(2, 2, '?', 3, '?')]"
"(1, 1, 11, 2, 13, 0)","[(3, 2, 0, 3, '?'), (3, 2, 0, 3, '?'), (3, 2, 0, 3, '?'), (3, 2, 0, 3, '?'), (3, 2, 0, 3, '?'), (3, 2, 0, 3, '?')]"
"(1, 1, 11, 4, 4, 0)","[(2, '?', '?', 3, '?'), ('?', '?', '?', 3, '?'), ('?', '?', '?', 3, '?'), ('?', '?', '?', 3, '?'), (2, '?', '?', 3, '?'), ('?', '?', '?', 3, '?')]"
"(1, 1, 11, 4, 9, 0)","[(3, '?', 3, 3, '?')]"
"(1, 1, 11, 4, 13, 0)","[(3, '?', 0, 3, '?'), (3, '?', 0, 3, '?'), (3, '?', 0, 3, '?'), (3, '?', 0, 3, '?'), (3, '?', 0, 3, '?'), (3, '?', 0, 3, '?')]"
"(1, 1, 11, 5, 2, 0)","[(1, 2, 0, 3, '?'), (1, 2, 0, 3, '?'), (1, 2, 0, 3, '?'), (1, 2, 0, 3, '?'), (1, 2, 0, 3, '?'), (1, 2, 0, 3, '?')]"
"(1, 1, 11, 5, 3, 0)","[(1, 2, 0, 3, '?')]"
"(1, 1, 11, 5, 5, 0)","[(1, '?', '?', 3, '?'), (1, '?', '?', 3, '?'), (1, '?', '?', 3, '?'), (1, '?', '?', 3, '?')]"
"(1, 1, 11, 5, 9, 0)","[(1, '?', 3, 3, '?'), (1, '?', 3, 3, '?'), (1, '?', 3, 3, '?'), (1, '?', 3, 3, '?'), (1, '?', 3, 3, '?')]"
"(1, 1, 11, 8, 2, 0)","[(0, 2, '?', 3, '?'), (0, 2, '?', 3, '?'), (0, 2, '?', 3, '?'), (0, 2, 0, 3, '?'), (0, 2, 0, 3, '?'), (0, 2, '?', 3, '?'), (0, 2, '?', 3, '?'), (0, 2, '?', 3, '?'), (0, 2, '?', 3, '?'), (0, 2, '?', 3, '?')]"
"(1, 1, 11, 8, 8, 0)","[(0, '?', '?', 3, '?')]"
"(1, 1, 11, 8, 9, 0)","[(0, '?', 3, 3, '?'), (0, '?', 3, 3, '?'), (0, '?', 3, 3, '?'), (0, '?', 3, 3, '?'), (0, '?', 3, 3, '?')]"
"(1, 1, 11, 8, 13, 0)","[(0, '?', 0, 3, '?')]"
"(1, 1, 11, 9, 2, 0)","[('?', 2, 3, 3, '?'), ('?', 2, 3, 3, '?'), ('?', 2, 3, 3, '?'), (2, 2, 3, 3, '?'), ('?', 2, 3, 3, '?'), (2, 2, 3, 3, '?'), ('?', 2, 3, 3, '?'), ('?', 2, 3, 3, '?'), ('?', 2, 3, 3, '?'), ('?', 2, 3, 3, '?'), (2, 2, 3, 3, '?'), (2, 2, 3, 3, 2), (2, 2, 3, 3, '?'), (2, 2, 3, 3, '?'), (2, 2, 3, 3, '?')]"
"(1, 1, 11, 9, 5, 0)","[(1, 2, 3, 3, '?'), (1, 2, 3, 3, '?'), (1, 2, 3, 3, '?'), (1, 2, 3, 3, '?'), (1, 2, 3, 3, '?')]"
"(1, 1, 11, 11, 3, 0)","[(2, '?', 0, 3, '?'), (2, '?', 0, 3, '?'), (2, '?', 0, 3, '?'), (2, '?', 0, 3, '?')]"
"(1, 1, 11, 11, 11, 0)","[(2, '?', '?', 3, '?'), (2, '?', '?', 3, '?'), (2, '?', '?', 3, '?'), (2, '?', '?', 3, '?')]"
"(1, 1, 12, 1, 8, 0)","[(3, 3, '?', 0, '?')]"
"(1, 1, 12, 1, 9, 0)","[(3, 3, 3, 0, '?'), (3, 3, 3, 0, '?'), (3, 3, 3, 0, '?')]"
"(1, 1, 12, 3, 3, 0)","[(2, 3, 2, 3, '?'), (2, 3, 2, 3, '?')]"
"(1, 1, 12, 3, 4, 0)","[('?', 3, 2, 3, '?'), ('?', 3, 2, 3, '?'), ('?', 3, 2, 3, '?'), (2, 3, 2, 3, '?'), (2, 3, 2, 3, '?'), (2, 3, 2, 3, '?'), ('?', 3, 2, 3, '?'), ('?', 3, 2, 3, '?')]"
"(1, 1, 12, 3, 5, 0)","[(1, 3, 2, 3, '?'), (1, 3, 2, 3, '?'), (1, 3, 2, 3, '?'), (1, 3, 2, 3, '?'), (1, 3, 2, 3, '?'), (1, 3, 2, 3, '?'), (1, 3, 2, 3, '?'), (1, 3, 2, 3, '?')]"
"(1, 1, 12, 3, 13, 0)","[(3, 3, 2, 3, '?'), (3, 3, 2, 3, '?'), (3, 3, 2, 3, '?'), (3, 3, 2, 3, '?'), (3, 3, 2, 3, '?'), (3, 3, 2, 3, '?')]"
"(1, 1, 12, 4, 3, 0)","[(2, 3, 0, 3, '?'), ('?', 3, 0, 3, '?'), ('?', 3, 0, 3, '?'), ('?', 3, 0, 3, '?'), ('?', 3, 0, 3, '?'), (2, 3, 0, 3, '?'), ('?', 3, 0, 3, '?')]"
"(1, 1, 12, 4, 4, 0)","[('?', 3, '?', 3, '?'), (2, 3, '?', 3, '?'), ('?', 3, '?', 3, '?'), ('?', 3, '?', 3, '?'), ('?', 3, '?', 3, '?'), ('?', 3, '?', 3, '?'), (2, 3, 3, 3, '?'), ('?', 3, '?', 3, '?'), ('?', 3, '?', 3, '?'), (2, 3, '?', 3, '?'), ('?', 3, '?', 3, '?')]"
"(1, 1, 12, 4, 8, 0)","[(3, 3, '?', 3, '?'), (3, 3, '?', 3, '?'), (3, 3, '?', 3, '?')]"
"(1, 1, 12, 4, 13, 0)","[(3, 3, 0, 3, '?'), (3, 3, 0, 3, '?'), (3, 3, 0, 3, '?'), (3, 3, 0, 3, '?'), (3, 3, 0, 3, '?'), (3, 3, 0, 3, '?'), (3, 3, 0, 3, '?')]"
"(1, 1, 12, 5, 3, 0)","[(1, 3, 0, 3, '?'), (1, 3, 0, 3, '?'), (1, 3, 0, 3, '?'), (1, 3, 0, 3, '?'), (1, 3, 0, 3, '?'), (1, 3, 0, 3, '?'), (1, 3, 0, 3, '?'), (1, 3, 0, 3, '?'), (1, 3, 0, 3, '?')]"
"(1, 1, 12, 5, 5, 0)","[(1, 3, '?', 3, '?'), (1, 3, '?', 3, '?'), (1, 3, '?', 3, '?'), (1, 3, '?', 3, '?'), (1, 3, '?', 3, '?'), (1, 3, '?', 3, '?'), (1, 3, '?', 3, '?')]"
"(1, 1, 12, 5, 9, 0)","[(1, 3, 3, 3, '?'), (1, 3, 3, 3, '?'), (1, 3, 3, 3, '?'), (1, 3, 3, 3, '?'), (1, 3, 3, 3, '?'), (1, 3, 3, 3, '?')]"
