message,concepts
"(1, 12, 12, 12, 0)","[(5, 6, 4, 5), (5, 6, 4, 0), (5, 6, 6, 5), ('?', 6, 6, 5), ('?', 6, 6, 5), ('?', 6, 6, 0)]"
"(1, 12, 12, 21, 0)","[('?', 6, 6, 0)]"
"(1, 12, 12, 25, 0)","[('?', 6, 6, 5)]"
"(1, 12, 13, 2, 0)","[(3, 6, '?', 0)]"
"(1, 12, 15, 2, 0)","[(4, 6, 4, 0)]"
"(1, 12, 15, 10, 0)","[(4, 6, 4, 5)]"
"(1, 12, 15, 21, 0)","[(4, 6, 4, 5), (4, 6, 6, 5), (4, 6, 4, 0)]"
"(1, 12, 17, 12, 0)","[(5, 6, 4, 0)]"
"(1, 12, 21, 25, 0)","[(3, 6, '?', 0)]"
"(1, 12, 25, 12, 0)","[('?', 6, 6, 5)]"
"(1, 12, 27, 21, 0)","[(0, 6, 7, 5)]"
"(1, 12, 27, 24, 0)","[(0, 6, 7, 5)]"
"(1, 13, 2, 1, 0)","[(4, 6, 7, 0)]"
"(1, 13, 2, 9, 0)","[(4, 6, 2, 5), (4, 6, 2, 5)]"
"(1, 13, 2, 13, 0)","[(4, 6, 7, 0)]"
"(1, 13, 2, 16, 0)","[(4, 6, 7, 0)]"
"(1, 13, 2, 25, 0)","[(4, 6, 2, 5)]"
"(1, 13, 7, 9, 0)","[(0, 6, 2, 5)]"
"(1, 13, 7, 13, 0)","[(0, 6, 2, 5)]"
"(1, 13, 7, 16, 0)","[(0, 6, 2, 5)]"
"(1, 13, 10, 9, 0)","[(5, 6, 7, 5), (1, 6, 7, 5)]"
"(1, 13, 13, 9, 0)","[('?', 6, 2, 0), (3, 6, 7, 0), ('?', 6, 2, 5), (3, 6, 7, 0), ('?', 6, 2, 5), ('?', 6, 7, 5)]"
"(1, 13, 13, 16, 0)","[(3, 6, 2, 5), (3, 6, 7, 0), (3, 6, 2, 5), (3, 6, 7, 0)]"
"(1, 13, 15, 15, 0)","[(4, 6, 7, 0)]"
"(1, 13, 16, 13, 0)","[(4, 6, 7, 0), (4, 6, 2, 5)]"
"(1, 13, 17, 9, 0)","[(1, 6, 2, 5), (5, 6, 7, 0), (5, 6, 7, 5)]"
"(1, 13, 17, 17, 0)","[(1, 6, 7, 5), (5, 6, 7, 5)]"
"(1, 13, 25, 9, 0)","[('?', 6, 7, 5), ('?', 6, 2, 0), ('?', 6, 2, 5)]"
"(1, 15, 9, 13, 0)","[(4, 6, 5, 5), (4, 6, 5, 5)]"
"(1, 15, 11, 11, 0)","[(4, 6, 3, 0)]"
"(1, 15, 13, 11, 0)","[(4, 6, 7, 0)]"
"(1, 15, 15, 11, 0)","[(4, 6, 2, 5)]"
"(1, 16, 13, 9, 0)","[(6, 6, 5, 5)]"
"(1, 16, 13, 13, 0)","[(6, 6, 5, 0)]"
"(1, 17, 17, 1, 0)","[(1, 6, 6, 5)]"
"(1, 17, 17, 4, 0)","[(5, 6, 4, 5)]"
"(1, 17, 17, 11, 0)","[(5, 6, 6, 0)]"
"(1, 17, 17, 12, 0)","[(5, 6, 4, 5), (5, 6, 6, 0), (5, 6, 4, 0)]"
"(1, 17, 17, 17, 0)","[(1, 6, 4, 0), (1, 6, 4, 0), (1, 6, 4, 0), (5, 6, 6, 0), (1, 6, 6, 5), (1, 6, 6, 5), (5, 6, 6, 5), (5, 6, 6, 5), (1, 6, 4, 0)]"
"(1, 20, 10, 10, 0)","[(2, 6, 4, 0), (2, 6, 4, 5), (2, 6, 4, 5)]"
"(1, 20, 10, 17, 0)","[(2, 6, 4, 0), (2, 6, 6, 5)]"
"(1, 20, 11, 2, 0)","[(2, 6, '?', 0)]"
"(1, 20, 11, 11, 0)","[(2, 6, 0, 5)]"
"(1, 20, 13, 13, 0)","[(2, 6, 7, 5), (2, 6, 7, 5)]"
"(1, 20, 13, 25, 0)","[(2, 6, 7, 5)]"
"(1, 20, 17, 12, 0)","[(2, 6, 6, 0), (2, 6, 4, 0)]"
"(1, 20, 17, 17, 0)","[(2, 6, 6, 5), (2, 6, 6, 5), (2, 6, 4, 5), (2, 6, 4, 0), (2, 6, 6, 0), (2, 6, 4, 5)]"
"(1, 20, 20, 16, 0)","[(2, 6, '?', 0)]"
"(1, 20, 21, 13, 0)","[(2, 6, '?', 0)]"
"(1, 20, 25, 16, 0)","[(2, 6, '?', 0), (2, 6, '?', 0)]"
"(1, 25, 4, 2, 0)","[(3, 6, '?', 0)]"
"(1, 25, 6, 2, 0)","[(3, 6, '?', 5)]"
"(1, 25, 7, 2, 0)","[(0, 6, '?', 0), (0, 6, '?', 0)]"
"(1, 25, 7, 16, 0)","[(0, 6, '?', 0), (0, 6, '?', 0)]"
"(1, 25, 7, 20, 0)","[(0, 6, '?', 0)]"
"(1, 25, 9, 2, 0)","[(3, 6, '?', 5), (3, 6, '?', 5)]"
"(1, 25, 9, 13, 0)","[('?', 6, 5, 0), (5, 6, 5, 0)]"
"(1, 25, 10, 9, 0)","[(5, 6, '?', 0)]"
"(1, 25, 10, 10, 0)","[(5, 6, '?', 5), (5, 6, '?', 0)]"
"(1, 25, 10, 17, 0)","[(5, 6, '?', 5)]"
"(1, 25, 16, 13, 0)","[(4, 6, 5, 5)]"
"(1, 25, 17, 17, 0)","[(5, 6, '?', 0), (1, 6, '?', 5)]"
"(1, 25, 17, 25, 0)","[(5, 6, '?', 5), (5, 6, '?', 0), (1, 6, '?', 0), (5, 6, '?', 0), (1, 6, '?', 0), (1, 6, '?', 5), (5, 6, '?', 5)]"
"(1, 25, 21, 25, 0)","[('?', 6, '?', 0)]"
"(1, 25, 25, 2, 0)","[(3, 6, '?', 0), (3, 6, '?', 5), (3, 6, '?', 0)]"
"(1, 25, 25, 4, 0)","[('?', 6, '?', 5)]"
"(1, 25, 25, 9, 0)","[('?', 6, '?', 0), ('?', 6, '?', 5), ('?', 6, '?', 0)]"
"(1, 25, 25, 21, 0)","[('?', 6, '?', 0), ('?', 6, '?', 5)]"
"(1, 25, 25, 25, 0)","[('?', 6, '?', 0), ('?', 6, '?', 0), ('?', 6, '?', 0), ('?', 6, '?', 0), ('?', 6, '?', 5), ('?', 6, '?', 5), ('?', 6, '?', 0)]"
"(1, 25, 27, 16, 0)","[(0, 6, 2, 0), (0, 6, 2, 5)]"
"(1, 25, 27, 27, 0)","[(0, 6, 7, 0), (0, 6, 7, 5)]"
"(2, 1, 1, 11, 0)","[(6, 6, 0, 2)]"
"(2, 1, 11, 11, 0)","[(6, 6, 3, 1), (6, 6, 3, 1)]"
"(2, 1, 11, 12, 0)","[(6, 6, 0, 2)]"
"(2, 1, 11, 16, 0)","[(6, 6, 0, 2)]"
"(2, 1, 11, 25, 0)","[(6, 6, 0, 2), (6, 6, 0, 2)]"
"(2, 1, 13, 1, 0)","[(6, 6, 5, 1)]"
"(2, 1, 13, 11, 0)","[(6, 6, 5, 1)]"
"(2, 1, 16, 11, 0)","[(6, 6, 3, 1), (6, 6, 0, 2), (6, 6, 0, 2), (6, 6, 3, 1), (6, 6, 3, 1), (6, 6, 3, 1)]"
"(2, 1, 16, 16, 0)","[(6, 6, 3, 1)]"
"(2, 2, 3, 13, 0)","[(6, 5, 7, 6), (6, 5, 7, 6), (6, 5, 2, 7), (6, 5, 7, 7)]"
"(2, 2, 3, 17, 0)","[(6, 5, 6, 7)]"
"(2, 2, 8, 13, 0)","[(6, 5, 2, 1), (6, 5, 7, 2), (6, 5, 7, 2)]"
"(2, 2, 10, 1, 0)","[(6, 1, 6, 1), (6, 0, 6, 1), (6, 1, 6, 2), (6, 1, 6, 1), (6, 0, 6, 1), (6, 6, 6, 1)]"
"(2, 2, 10, 2, 0)","[(6, 5, 4, 7)]"
"(2, 2, 10, 3, 0)","[(6, 3, 4, '?'), (6, 3, 6, 3)]"
"(2, 2, 10, 5, 0)","[(6, 0, 4, '?'), (6, 1, 4, 4), (6, 0, 4, '?'), (6, 0, 6, 3), (6, 0, 4, '?')]"
"(2, 2, 10, 10, 0)","[(6, '?', 6, 7), (6, 3, 6, 3), (6, 3, 6, 4), (6, 5, 6, 4), (6, '?', 6, 4), (6, 3, 4, '?'), (6, '?', 6, '?'), (6, '?', 6, '?'), (6, '?', 6, '?')]"
"(2, 2, 10, 11, 0)","[(6, 7, 6, 1), (6, '?', 6, 1), (6, 2, 6, 2), (6, 2, 6, 2)]"
"(2, 2, 10, 12, 0)","[(6, '?', 6, 6)]"
"(2, 2, 10, 17, 0)","[(6, '?', 4, '?')]"
"(2, 2, 10, 19, 0)","[(6, 3, 4, 1)]"
"(2, 2, 10, 24, 0)","[(6, 0, 6, '?')]"
"(2, 2, 11, 5, 0)","[(6, 1, '?', 2)]"
"(2, 2, 11, 13, 0)","[(6, 3, 2, 2)]"
"(2, 2, 11, 25, 0)","[(6, '?', 7, 1)]"
"(2, 2, 11, 26, 0)","[(6, 7, '?', 1)]"
"(2, 2, 13, 3, 0)","[(6, 3, 7, 6), (6, 3, 2, 6), (6, 3, 2, 7), (6, 3, 7, 7), (6, 3, 7, '?'), (6, 3, 7, 1), (6, 3, 7, '?'), (6, 3, 2, 1), (6, 3, 7, '?'), (6, 3, 2, 6), (6, 3, 7, '?')]"
"(2, 2, 13, 8, 0)","[(6, 3, 2, 1), (6, 3, 2, 2)]"
"(2, 2, 13, 11, 0)","[(6, '?', 7, 1), (6, 6, 7, 2), (6, 1, 7, 1), (6, 6, 2, 1), (6, 6, 7, 1), (6, '?', 7, 2), (6, '?', 7, 2)]"
"(2, 2, 13, 13, 0)","[(6, 4, 7, '?'), (6, 4, 2, 6), (6, 5, 2, 7)]"
"(2, 2, 13, 19, 0)","[(6, 3, 2, 2)]"
"(2, 2, 13, 24, 0)","[(6, 1, 7, 4), (6, 0, 7, 4), (6, 1, 7, 4), (6, 1, 7, 3), (6, 6, 2, 3), (6, 1, 7, 4), (6, 6, 7, 4), (6, 1, 7, 1), (6, 6, 7, 3), (6, 6, 7, 4), (6, 1, 7, 4), (6, 1, 7, '?'), (6, 1, 7, 7), (6, 0, 7, '?'), (6, 6, 2, '?'), (6, 1, 7, '?')]"
"(2, 2, 13, 25, 0)","[(6, '?', 7, 3), (6, '?', 7, 4), (6, 3, 7, 7), (6, 4, 7, 4), (6, 0, 7, 3), (6, '?', 7, 4), (6, '?', 7, 3), (6, 3, 7, 6), (6, 4, 7, 4), (6, '?', 7, 7), (6, 3, 2, 3), (6, '?', 7, 4), (6, 1, 7, 7), (6, '?', 2, 6), (6, '?', 2, 7), (6, 3, 7, 4), (6, 6, 2, '?'), (6, 0, 7, 7), (6, 6, 2, 3), (6, 3, 7, 4), (6, 1, 7, 7), (6, 7, 7, '?'), (6, 5, 2, 6), (6, 0, 2, 4), (6, 3, 7, 4), (6, 2, 7, 6), (6, 6, 2, '?'), (6, 3, 7, '?'), (6, 4, 7, 4), (6, 3, 2, 7), (6, 4, 7, 4), (6, '?', 7, 6), (6, 5, 7, 3), (6, '?', 2, '?'), (6, '?', 7, 6), (6, '?', 7, 3), (6, 3, 2, 3), (6, 0, 7, 3), (6, 0, 7, 4), (6, 4, 7, '?'), (6, 4, 7, 4)]"
"(2, 2, 13, 26, 0)","[(6, 2, 7, 6), (6, 2, 7, 6), (6, 7, 7, 4)]"
"(2, 2, 17, 1, 0)","[(6, 0, 4, 2)]"
"(2, 2, 17, 4, 0)","[(6, 5, 4, '?')]"
"(2, 2, 17, 11, 0)","[(6, 7, 6, 1), (6, 5, 4, 2), (6, 5, 6, 1), (6, 4, 4, 1), (6, '?', 4, 2), (6, 5, 4, 2)]"
"(2, 2, 17, 12, 0)","[(6, 5, 6, '?')]"
"(2, 2, 17, 17, 0)","[(6, 4, 6, '?')]"
"(2, 2, 21, 10, 0)","[(6, 6, 4, '?'), (6, 6, 6, '?'), (6, 6, 6, '?')]"
"(2, 2, 21, 11, 0)","[(6, 6, 6, 2)]"
"(2, 2, 21, 13, 0)","[(6, 6, 2, 3)]"
"(2, 2, 22, 25, 0)","[(6, 5, '?', 6)]"
"(2, 2, 24, 2, 0)","[(6, 6, '?', '?')]"
"(2, 2, 24, 13, 0)","[(6, 6, 7, 6), (6, 6, 7, 3)]"
"(2, 2, 24, 16, 0)","[(6, 6, 7, 2)]"
"(2, 2, 25, 24, 0)","[(6, 1, 7, '?'), (6, 1, '?', 3)]"
"(2, 2, 26, 10, 0)","[(6, 2, 6, '?')]"
"(2, 2, 26, 13, 0)","[(6, 2, 7, 3)]"
"(2, 2, 26, 17, 0)","[(6, 2, 4, 3), (6, 7, 4, '?')]"
"(2, 2, 26, 25, 0)","[(6, 2, '?', '?'), (6, 2, '?', '?'), (6, 7, '?', '?')]"
"(2, 4, 11, 16, 0)","[(6, 4, 6, 2)]"
"(2, 4, 17, 17, 0)","[(6, 4, 6, 6)]"
"(2, 6, 4, 6, 0)","[(6, 7, 1, 2), (6, 7, 1, 2), (6, 2, 1, 2)]"
"(2, 6, 11, 4, 0)","[(6, 2, 3, 2)]"
"(2, 6, 11, 6, 0)","[(6, 2, 3, 2)]"
"(2, 6, 11, 19, 0)","[(6, 7, 3, 2)]"
"(2, 6, 13, 6, 0)","[(6, 2, 5, 2), (6, 2, 5, 2), (6, 7, 5, 1), (6, 7, 5, 1), (6, 2, 5, 1), (6, 7, 5, 1), (6, 2, 5, 1)]"
"(2, 6, 13, 11, 0)","[(6, 2, 5, 1)]"
"(2, 6, 16, 6, 0)","[(6, 2, 3, 1)]"
"(2, 8, 13, 16, 0)","[(6, 5, 5, 1)]"
"(2, 9, 1, 11, 0)","[(6, 6, 3, '?'), (6, 1, 3, '?'), (6, 6, 3, '?')]"
"(2, 9, 1, 15, 0)","[(6, 6, 3, '?'), (6, 6, 3, '?'), (6, 6, 3, '?')]"
"(2, 9, 1, 25, 0)","[(6, 1, 3, '?')]"
"(2, 9, 2, 9, 0)","[(6, '?', 1, 3)]"
"(2, 9, 2, 13, 0)","[(6, 4, 5, '?')]"
"(2, 9, 2, 24, 0)","[(6, 0, 5, '?')]"
"(2, 9, 3, 4, 0)","[(6, 5, 1, '?')]"
"(2, 9, 3, 9, 0)","[(6, 5, 1, 3), (6, 5, 1, 3), (6, 5, 1, 3)]"
"(2, 9, 3, 12, 0)","[(6, 5, 1, '?'), (6, 5, 1, '?'), (6, 5, 1, 3), (6, 5, 1, '?')]"
"(2, 9, 3, 13, 0)","[(6, 5, 5, '?'), (6, 5, 5, 0), (6, 5, 5, '?'), (6, 5, 5, '?'), (6, 5, 5, '?')]"
"(2, 9, 3, 17, 0)","[(6, 5, 1, '?')]"
"(2, 9, 3, 25, 0)","[(6, 5, 5, '?'), (6, 5, 2, 7), (6, 5, '?', 0), (6, 5, 5, '?'), (6, 5, '?', '?'), (6, 5, 5, 0)]"
"(2, 9, 4, 6, 0)","[(6, 2, 1, 2)]"
"(2, 9, 4, 9, 0)","[(6, 4, 1, 3), (6, 4, 1, 0)]"
"(2, 9, 4, 10, 0)","[(6, '?', 1, 0)]"
"(2, 9, 4, 12, 0)","[(6, 1, 1, '?'), (6, 1, 1, '?'), (6, 1, 1, '?')]"
"(2, 9, 6, 6, 0)","[(6, 7, 3, 2), (6, 2, 3, '?'), (6, 2, 3, '?'), (6, 2, 3, '?')]"
"(2, 9, 6, 11, 0)","[(6, 2, 3, '?'), (6, 2, 3, '?'), (6, 7, 0, '?'), (6, 2, 0, 1), (6, 2, 3, '?'), (6, 2, 3, '?'), (6, 7, 0, '?'), (6, 7, 0, '?'), (6, 2, 3, 0)]"
"(2, 9, 6, 25, 0)","[(6, 7, 0, '?'), (6, 2, 3, '?')]"
"(2, 9, 8, 2, 0)","[(6, 5, '?', 2)]"
"(2, 9, 8, 11, 0)","[(6, 5, 0, 2), (6, 5, 0, '?'), (6, 5, 3, 4), (6, 5, 0, '?'), (6, 5, 0, 0), (6, 5, 0, 2), (6, 5, 0, '?'), (6, 5, 0, 1), (6, 5, 0, 1)]"
"(2, 9, 8, 16, 0)","[(6, 5, 3, 2)]"
"(2, 9, 8, 25, 0)","[(6, 5, 0, '?'), (6, 5, 0, 3), (6, 5, 0, '?'), (6, 5, 0, 3), (6, 5, 0, '?')]"
"(2, 9, 10, 5, 0)","[(6, 1, 1, '?')]"
"(2, 9, 11, 1, 0)","[(6, 0, 0, '?'), (6, 0, 3, '?')]"
"(2, 9, 11, 3, 0)","[(6, 3, 3, '?')]"
"(2, 9, 11, 5, 0)","[(6, 0, 3, '?'), (6, 0, 0, '?'), (6, 1, 3, '?'), (6, 0, 3, '?'), (6, 0, 0, '?'), (6, 0, 0, '?'), (6, 1, 3, '?'), (6, 0, 0, '?'), (6, 0, 3, '?'), (6, 1, 3, '?'), (6, 1, 3, '?'), (6, 1, 0, '?')]"
"(2, 9, 11, 11, 0)","[(6, 4, 3, '?'), (6, 4, 3, '?')]"
"(2, 9, 11, 12, 0)","[(6, 4, 3, '?'), (6, 5, 3, 0), (6, 5, 3, 0)]"
"(2, 9, 11, 15, 0)","[(6, 3, 3, 3), (6, 3, 3, '?'), (6, 5, 3, 4)]"
"(2, 9, 11, 19, 0)","[(6, 3, 0, '?'), (6, 3, 3, '?'), (6, 3, 3, 2), (6, 3, 0, '?'), (6, 3, 3, '?')]"
"(2, 9, 11, 22, 0)","[(6, 3, 0, '?'), (6, 3, 0, '?'), (6, 3, 0, '?'), (6, 3, 0, 3), (6, 3, 0, '?')]"
"(2, 9, 11, 24, 0)","[(6, 0, 3, '?'), (6, 0, 3, '?'), (6, 0, 0, '?'), (6, 1, 0, '?'), (6, 0, 3, '?'), (6, 0, 0, '?'), (6, 1, 0, '?'), (6, 1, 3, '?'), (6, 0, 0, 0), (6, 0, 0, '?'), (6, 0, 3, '?'), (6, 1, 0, '?'), (6, 1, 0, '?')]"
"(2, 9, 11, 25, 0)","[(6, '?', 0, '?'), (6, '?', 0, '?'), (6, '?', 0, '?'), (6, 5, 0, 5), (6, 5, 0, 5), (6, 5, 3, 5), (6, 3, 0, '?'), (6, 3, 3, '?'), (6, 3, 3, 3), (6, '?', 0, '?'), (6, 5, 0, 0), (6, 5, 0, 3), (6, 4, 3, '?'), (6, 5, 0, '?'), (6, '?', 0, '?'), (6, 3, 3, '?'), (6, 5, 0, 3), (6, 5, 0, 0), (6, 3, 0, '?'), (6, '?', 0, '?'), (6, 3, 0, 3)]"
"(2, 9, 12, 3, 0)","[(6, 3, 1, 0), (6, 3, 1, 0), (6, 3, 1, 5), (6, 3, 1, 0)]"
