message,concepts
"(1, 1, 11, 11, 0)","[(1, 0, 2, '?'), (1, 0, 2, '?'), (1, 0, 2, '?'), (0, 0, 2, '?'), (1, 0, 2, '?'), (1, 0, 2, 2), (1, 0, 2, '?'), (1, 0, 2, 2), (1, 0, 2, '?'), (1, 0, 2, '?'), (0, 0, 2, '?')]"
"(1, 1, 11, 13, 0)","[(0, 0, 2, '?'), (0, 0, 2, '?')]"
"(1, 1, 11, 14, 0)","[(1, 0, 2, 2), (1, 0, 2, 2), (1, 0, 2, 2), (1, 0, 2, 2), (1, 0, 2, 2), (1, 0, 2, 2)]"
"(1, 1, 12, 1, 0)","[(0, 0, '?', 0)]"
"(1, 1, 12, 3, 0)","[(1, 0, 3, 0), (1, 0, 3, 0), (0, 0, 3, 0), (1, 0, 3, 0)]"
"(1, 1, 12, 4, 0)","[(1, 0, '?', 3)]"
"(1, 1, 12, 6, 0)","[(0, 0, '?', 0), (0, 0, '?', 0), (0, 0, '?', 0)]"
"(1, 1, 12, 7, 0)","[(0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0)]"
"(1, 1, 12, 12, 0)","[(0, 0, '?', 0), (1, 0, '?', 0), (0, 0, '?', 0), (0, 0, '?', 0), (1, 0, '?', 0), (1, 0, '?', 0), (0, 0, '?', 0)]"
"(1, 1, 13, 6, 0)","[(0, 0, '?', '?'), (0, 0, '?', '?')]"
"(1, 1, 13, 7, 0)","[(0, 0, 0, 0)]"
"(1, 1, 13, 9, 0)","[(0, 0, 1, 0), (0, 0, 1, 0), (0, 0, 1, 0), (0, 0, 1, 0), (0, 0, 1, 0), (0, 0, 1, 0), (0, 0, 1, 0), (0, 0, 1, 0)]"
"(1, 1, 13, 12, 0)","[(0, 0, '?', '?'), (0, 0, '?', 0)]"
"(1, 1, 13, 14, 0)","[(0, 0, '?', 2)]"
"(1, 1, 14, 9, 0)","[('?', 0, 1, 2), ('?', 0, 1, 2)]"
"(1, 1, 14, 11, 0)","[('?', 0, 2, 2)]"
"(1, 1, 14, 14, 0)","[(1, 0, '?', 2), ('?', 0, '?', 2), ('?', 0, '?', 2), (1, 0, '?', 2), (1, 0, '?', 2), ('?', 0, '?', 2), ('?', 0, '?', 2), (1, 0, '?', 2), ('?', 0, '?', 2), (1, 0, '?', 2), (1, 0, '?', 2), ('?', 0, '?', 2), ('?', 0, '?', 2)]"
"(1, 1, 15, 4, 0)","[(1, 0, 0, 3)]"
"(1, 1, 15, 6, 0)","[(0, 0, 0, '?')]"
"(1, 1, 15, 7, 0)","[(0, 0, 0, '?'), (0, 0, 0, '?')]"
"(1, 1, 15, 13, 0)","[(0, 0, 0, '?')]"
"(1, 1, 15, 14, 0)","[(0, 0, 0, 2), (0, 0, 0, 2), (0, 0, 0, 2), (0, 0, 0, 2), (0, 0, 0, 2), (0, 0, 0, 2)]"
"(1, 1, 15, 15, 0)","[(0, 0, 0, '?')]"
"(1, 3, 1, 3, 0)","[(1, 0, 3, '?'), (0, 0, 3, '?')]"
"(1, 3, 3, 1, 0)","[(1, 0, 3, 2), ('?', 0, 3, 2)]"
"(1, 3, 3, 3, 0)","[(1, 0, 3, 2)]"
"(1, 3, 3, 9, 0)","[('?', 0, 3, 2), (0, 0, 3, 2), (1, 0, 3, 2), (1, 0, 3, 2)]"
"(1, 3, 3, 13, 0)","[(0, 0, 3, 2)]"
"(1, 3, 4, 1, 0)","[(1, 0, 3, 3)]"
"(1, 3, 4, 3, 0)","[(1, 0, 3, '?'), (1, 0, 3, 3), (0, 0, 3, 3)]"
"(1, 3, 9, 2, 0)","[(1, 0, 3, 2)]"
"(1, 3, 13, 3, 0)","[(0, 0, 3, 2), (0, 0, 3, 2), (0, 0, 3, 2)]"
"(1, 4, 3, 3, 0)","[(0, 0, 3, 0)]"
"(1, 4, 4, 4, 0)","[(0, 0, '?', 3), (0, 0, '?', 3), (0, 0, '?', 3), (0, 0, '?', 3)]"
"(1, 4, 4, 9, 0)","[(0, 0, 1, 3), (0, 0, 1, 3), (0, 0, 1, 3), (0, 0, 1, 3), (0, 0, 1, 3)]"
"(1, 4, 4, 11, 0)","[(0, 0, 2, 3), (0, 0, 2, 3), (0, 0, 2, 3), (0, 0, 2, 3), (0, 0, 2, 3), (0, 0, 2, 3)]"
"(1, 4, 11, 4, 0)","[(1, 0, 2, 3), (1, 0, 2, 3), (0, 0, 2, 3)]"
"(1, 4, 15, 4, 0)","[(1, 0, 0, 3), (1, 0, 0, 3)]"
"(1, 7, 1, 7, 0)","[(1, 0, 0, '?')]"
"(1, 7, 4, 4, 0)","[(1, 0, 0, 3)]"
"(1, 7, 7, 7, 0)","[(1, 0, 0, 0)]"
"(1, 7, 7, 12, 0)","[(1, 0, 0, 0), ('?', 0, 0, 0), (1, 0, 0, 0), ('?', 0, 0, 0), ('?', 0, 0, '?'), ('?', 0, 0, 0)]"
"(1, 7, 7, 13, 0)","[('?', 0, 0, '?')]"
"(1, 7, 7, 14, 0)","[(3, 0, 0, '?')]"
"(1, 7, 12, 7, 0)","[('?', 0, 0, 0), (1, 0, 0, 0), ('?', 0, 0, 0)]"
"(1, 7, 12, 14, 0)","[(3, 0, 0, 0), (3, 0, 0, 0), (3, 0, 0, 0), (3, 0, 0, 0), (3, 0, 0, 0), (3, 0, 0, 0)]"
"(1, 7, 13, 7, 0)","[(1, 0, 0, '?'), (1, 0, 0, '?')]"
"(1, 7, 14, 7, 0)","[(3, 0, 0, 0), (3, 0, 0, '?'), (3, 0, 0, '?')]"
"(1, 7, 14, 14, 0)","[(3, 0, 0, 0), (3, 0, 0, 0)]"
"(1, 7, 14, 15, 0)","[(3, 0, 0, '?')]"
"(1, 8, 14, 3, 0)","[(3, 0, 3, 2)]"
"(1, 9, 9, 14, 0)","[('?', 0, 1, 2), ('?', 0, 1, 2), ('?', 0, 1, 2)]"
"(1, 9, 14, 9, 0)","[('?', 0, 1, 2)]"
"(1, 11, 4, 11, 0)","[('?', 0, 2, 3), (1, 0, 2, 3), (1, 0, 2, 3), (1, 0, 2, 3), (1, 0, 2, 3), ('?', 0, 2, 3), (1, 0, 2, 3), (1, 0, 2, 3)]"
"(1, 11, 11, 1, 0)","[('?', 0, 2, 2), ('?', 0, 2, 3), ('?', 0, 2, 3)]"
"(1, 11, 11, 11, 0)","[('?', 0, 2, '?'), ('?', 0, 2, 2), ('?', 0, 2, 3), ('?', 0, 2, 3), (1, 0, 2, '?')]"
"(1, 11, 11, 13, 0)","[(1, 0, 2, '?')]"
"(1, 11, 11, 14, 0)","[('?', 0, 2, '?'), ('?', 0, 2, '?'), ('?', 0, 2, 2), ('?', 0, 2, 3), ('?', 0, 2, '?')]"
"(1, 11, 14, 1, 0)","[('?', 0, 2, 3)]"
"(1, 11, 14, 11, 0)","[(3, 0, 2, '?'), (3, 0, 2, '?'), ('?', 0, 2, 2)]"
"(1, 12, 1, 4, 0)","[('?', 0, '?', 3), ('?', 0, '?', 3)]"
"(1, 12, 3, 3, 0)","[('?', 0, 3, 0), (1, 0, 3, 0), ('?', 0, 3, 0), (1, 0, 3, 0), (1, 0, 3, 0), ('?', 0, 3, 0)]"
"(1, 12, 3, 12, 0)","[('?', 0, 3, 0), (1, 0, 3, 0), (1, 0, 3, 0), (1, 0, 3, 0), ('?', 0, 3, 0)]"
"(1, 12, 8, 8, 0)","[(3, 0, 3, 0), (3, 0, 3, 0), (3, 0, 3, 0), (3, 0, 3, 0)]"
"(1, 12, 9, 4, 0)","[('?', 0, 1, 3), (1, 0, 1, 3)]"
"(1, 12, 9, 9, 0)","[('?', 0, 1, 0)]"
"(1, 12, 11, 11, 0)","[('?', 0, 2, 0), ('?', 0, 2, 0), ('?', 0, 2, 0), ('?', 0, 2, 0), ('?', 0, 2, 0), (1, 0, 2, 0), ('?', 0, 2, 0), ('?', 0, 2, 0), ('?', 0, 2, '?'), (1, 0, 2, 0), ('?', 0, 2, 0)]"
"(1, 12, 11, 12, 0)","[(1, 0, 2, 0), (1, 0, 2, 0), (1, 0, 2, 0)]"
"(1, 12, 11, 14, 0)","[(3, 0, 2, 0), (3, 0, 2, 0), (3, 0, 2, 0), (3, 0, 2, 0), (3, 0, 2, 0), (3, 0, 2, 0), (3, 0, 2, 0)]"
"(1, 12, 12, 3, 0)","[('?', 0, 3, 0), ('?', 0, 3, 0)]"
"(1, 12, 12, 9, 0)","[('?', 0, 1, 0)]"
"(1, 12, 12, 12, 0)","[(1, 0, '?', 0), (1, 0, '?', 0), (1, 0, '?', 0)]"
"(1, 12, 12, 14, 0)","[(1, 0, '?', 0)]"
"(1, 12, 14, 8, 0)","[(3, 0, 3, 0), (3, 0, 3, 0), (3, 0, 3, 0)]"
"(1, 12, 14, 9, 0)","[(3, 0, 1, 0), ('?', 0, 1, 0), (3, 0, 1, 0), ('?', 0, 1, 0), ('?', 0, 1, 0), ('?', 0, 1, 0), ('?', 0, 1, 0)]"
"(1, 12, 14, 14, 0)","[(3, 0, '?', 0), (3, 0, '?', 0), (3, 0, '?', 0), (3, 0, '?', 0), (3, 0, '?', 0), (3, 0, '?', 0), (3, 0, '?', 0)]"
"(1, 13, 3, 3, 0)","[(0, 0, 3, 0)]"
"(1, 13, 4, 3, 0)","[(0, 0, 3, 3)]"
"(1, 13, 4, 9, 0)","[(0, 2, 1, 3)]"
"(1, 13, 12, 3, 0)","[(0, 2, 3, 0)]"
"(1, 13, 12, 11, 0)","[(0, 2, 2, 0)]"
"(1, 14, 3, 3, 0)","[(3, 0, 3, '?'), (3, 0, 3, '?'), (3, 0, 3, '?')]"
"(1, 14, 3, 4, 0)","[(3, 0, 3, 3), (3, 0, 3, 3)]"
"(1, 14, 3, 14, 0)","[(3, 0, 3, 2)]"
"(1, 14, 4, 4, 0)","[(3, 0, '?', 3), ('?', 0, '?', 3), ('?', 0, '?', 3), ('?', 0, '?', 3), ('?', 0, '?', 3), ('?', 0, '?', 3), ('?', 0, '?', 3)]"
"(1, 14, 6, 4, 0)","[('?', 0, '?', 3)]"
"(1, 14, 8, 14, 0)","[(3, 0, 3, 2), (3, 0, 3, 2)]"
"(1, 14, 9, 4, 0)","[('?', 0, 1, 3), ('?', 0, 1, 3), ('?', 0, 1, 3), ('?', 0, 1, 3), ('?', 0, 1, 3), ('?', 0, 1, 3), ('?', 0, 1, 3)]"
"(1, 14, 9, 9, 0)","[('?', 0, 1, '?'), ('?', 0, 1, '?'), ('?', 0, 1, '?'), ('?', 0, 1, '?'), ('?', 0, 1, '?'), ('?', 0, 1, '?')]"
"(1, 14, 11, 11, 0)","[('?', 0, 2, '?')]"
"(1, 14, 11, 14, 0)","[(3, 0, 2, '?'), (3, 0, 2, '?'), (3, 0, 2, '?'), (3, 0, 2, '?')]"
"(1, 14, 14, 1, 0)","[(3, 0, '?', '?')]"
"(1, 14, 14, 4, 0)","[(3, 0, '?', '?'), (3, 0, '?', 3), (3, 0, '?', 3), (3, 0, '?', 3), (3, 0, '?', 3), (3, 0, '?', 3), (3, 0, '?', 3)]"
"(1, 14, 14, 6, 0)","[(3, 0, '?', '?')]"
"(1, 14, 14, 9, 0)","[(3, 0, 1, 0), (3, 0, 1, 0), (3, 0, 1, 0), (3, 0, 1, 0), (3, 0, 1, 0), (3, 0, 1, 0), (3, 0, 1, 0)]"
"(1, 14, 14, 12, 0)","[(3, 0, '?', '?'), (3, 0, '?', '?')]"
"(1, 14, 14, 13, 0)","[(3, 0, '?', '?'), (3, 0, '?', '?')]"
"(1, 14, 14, 14, 0)","[(3, 0, '?', 2), (3, 0, '?', 2), (3, 0, '?', 2), (3, 0, '?', 2), (3, 0, '?', 2), (3, 0, '?', 2), (3, 0, '?', 2)]"
"(1, 15, 4, 15, 0)","[(1, 0, 0, 3)]"
"(2, 2, 2, 2, 0)","[(2, 1, '?', '?')]"
"(2, 2, 2, 9, 0)","[(2, 1, 1, '?')]"
"(2, 2, 2, 11, 0)","[(2, 1, 2, '?')]"
"(2, 2, 5, 2, 0)","[(2, 1, '?', 1)]"
"(2, 2, 9, 9, 0)","[(2, 1, 1, '?'), (2, 1, 1, '?'), (2, 1, 1, '?')]"
"(2, 2, 10, 4, 0)","[(2, 1, '?', 3)]"
"(2, 2, 11, 2, 0)","[(2, 1, 2, '?'), (2, 1, 2, '?'), (2, 1, 2, '?'), (2, 1, 2, '?')]"
"(2, 2, 11, 11, 0)","[(2, 1, 2, '?'), (2, 1, 2, '?')]"
"(2, 2, 12, 2, 0)","[(2, 1, '?', '?')]"
"(2, 2, 12, 9, 0)","[(2, 1, 1, '?')]"
"(2, 2, 12, 11, 0)","[(2, 1, 2, 0), (2, 1, 2, 0), (2, 1, 2, 0), (2, 1, 2, 0), (2, 1, 2, 0), (2, 1, 2, 0)]"
"(2, 2, 12, 12, 0)","[(2, 1, '?', 0), (2, 1, '?', 0), (2, 1, '?', 0)]"
"(2, 2, 14, 9, 0)","[(2, 1, 1, '?')]"
"(2, 2, 14, 10, 0)","[(2, 1, '?', '?')]"
"(2, 2, 14, 12, 0)","[(2, 1, '?', '?')]"
"(2, 6, 4, 4, 0)","[(2, 1, '?', 3)]"
"(2, 6, 4, 6, 0)","[(2, 1, '?', 3)]"
"(2, 7, 2, 7, 0)","[(2, 1, 0, '?')]"
"(2, 7, 7, 2, 0)","[(2, 1, 0, '?')]"
"(2, 7, 10, 7, 0)","[(2, 1, 0, '?'), (2, 1, 0, '?'), (2, 1, 0, 0), (2, 1, 0, 0), (2, 1, 0, '?'), (2, 1, 0, 0)]"
"(2, 7, 10, 14, 0)","[(2, 1, 0, '?')]"
"(2, 7, 12, 7, 0)","[(2, 1, 0, 0), (2, 1, 0, 0), (2, 1, 0, 0), (2, 1, 0, 0), (2, 1, 0, 0), (2, 3, 0, 0)]"
"(2, 7, 14, 10, 0)","[(2, 1, 0, '?')]"
"(2, 8, 8, 8, 0)","[(2, 1, 3, 2)]"
"(2, 9, 9, 12, 0)","[(2, 1, 1, 3)]"
"(2, 9, 12, 9, 0)","[(2, 1, 1, 3), (2, 1, 1, 3)]"
"(2, 10, 2, 1, 0)","[(2, 1, '?', 3)]"
"(2, 10, 2, 11, 0)","[('?', 1, 2, '?')]"
"(2, 10, 2, 12, 0)","[(2, 1, '?', 0)]"
"(2, 10, 9, 9, 0)","[(2, 1, 1, '?')]"
"(2, 11, 2, 11, 0)","[(2, 1, 2, 3), (2, 1, 2, '?'), (2, 1, 2, '?'), (2, 1, 2, 3)]"
"(2, 11, 4, 4, 0)","[(2, 1, 2, 3)]"
"(2, 11, 4, 11, 0)","[(2, 3, 2, 3), (2, 3, 2, 3), (2, 3, 2, 3), (2, 3, 2, 3), (2, 3, 2, 3), (2, 3, 2, 3), (2, 3, 2, 3)]"
"(2, 11, 10, 11, 0)","[(2, 1, 2, 3), (2, 1, 2, 3), (2, 1, 2, 3)]"
"(2, 12, 11, 11, 0)","[(2, 3, 2, 0)]"
"(2, 12, 11, 12, 0)","[(2, 3, 2, 0), (2, 3, 2, 0), (2, 3, 2, 0)]"
"(2, 12, 12, 9, 0)","[(2, 1, 1, 0), (2, 1, 1, 0), (2, 1, 1, 0), (2, 1, 1, 0), (2, 3, 1, 0), (2, 1, 1, 0)]"
"(2, 12, 12, 12, 0)","[(2, 3, '?', 0), (2, 1, '?', 0), (2, 1, '?', 0), (2, 1, '?', 0), (2, 3, '?', 0), (2, 3, '?', 0)]"
"(2, 13, 12, 9, 0)","[(2, 1, 1, '?')]"
"(2, 14, 2, 14, 0)","[(2, 1, '?', 2)]"
"(2, 14, 4, 4, 0)","[(2, 1, '?', 3), (2, 1, '?', 3), (2, 1, '?', 3), (2, 1, '?', 3)]"
"(2, 14, 7, 10, 0)","[(2, 1, 0, 2)]"
"(2, 14, 9, 9, 0)","[(2, 1, 1, 1)]"
"(2, 14, 9, 12, 0)","[(2, 1, 1, 1)]"
"(2, 14, 10, 12, 0)","[(2, 1, '?', '?'), (2, 1, '?', '?')]"
"(2, 14, 10, 14, 0)","[(2, 1, '?', 2), (2, 1, '?', 2), (2, 1, '?', 2)]"
"(2, 14, 12, 4, 0)","[(2, 1, '?', '?')]"
"(2, 14, 14, 10, 0)","[(2, 3, '?', 2)]"
"(3, 1, 1, 3, 0)","[(1, 0, 3, '?')]"
"(3, 1, 3, 1, 0)","[(1, 0, 3, 3), (1, 0, 3, 3)]"
"(3, 1, 3, 3, 0)","[(1, 0, 3, 2), (0, 0, 3, '?'), (1, 0, 3, '?')]"
"(3, 1, 3, 6, 0)","[('?', 0, 3, '?')]"
"(3, 1, 3, 9, 0)","[('?', 0, 3, 2), (1, 0, 3, 2)]"
"(3, 1, 3, 12, 0)","[(1, 0, 3, '?')]"
"(3, 1, 4, 3, 0)","[(0, 0, 3, 3), (0, 0, 3, 3)]"
"(3, 1, 8, 8, 0)","[('?', 0, 3, 2)]"
"(3, 1, 12, 3, 0)","[(1, 0, 3, 3)]"
"(3, 2, 8, 8, 0)","[(2, 1, 3, 2)]"
"(3, 3, 1, 3, 0)","[('?', 0, 3, 2), (1, 0, 3, '?'), (0, 0, 3, '?'), ('?', 0, 3, '?')]"
"(3, 3, 3, 1, 0)","[('?', 0, 3, '?'), ('?', 0, 3, '?'), ('?', 0, 3, 2), ('?', 0, 3, '?'), (0, 0, 3, '?'), ('?', 0, 3, '?')]"
"(3, 3, 3, 2, 0)","[('?', 1, 3, 3)]"
"(3, 3, 3, 3, 0)","[('?', '?', 3, '?'), ('?', '?', 3, '?'), ('?', '?', 3, '?'), ('?', '?', 3, 3), ('?', '?', 3, '?'), ('?', '?', 3, 3), ('?', '?', 3, '?')]"
"(3, 3, 3, 4, 0)","[('?', '?', 3, 3)]"
"(3, 3, 3, 6, 0)","[('?', 0, 3, '?')]"
"(3, 3, 3, 9, 0)","[(2, '?', 3, 3), ('?', 0, 3, 2)]"
"(3, 3, 3, 12, 0)","[(2, 3, 3, 2), (2, 3, 3, 2)]"
"(3, 3, 3, 14, 0)","[('?', 0, 3, '?'), (2, '?', 3, 2)]"
"(3, 3, 4, 3, 0)","[('?', '?', 3, 3)]"
"(3, 3, 6, 3, 0)","[(2, 2, 3, '?')]"
"(3, 3, 6, 6, 0)","[(2, 2, 3, '?')]"
"(3, 3, 12, 3, 0)","[(2, 1, 3, '?'), ('?', '?', 3, '?'), (2, 1, 3, '?'), ('?', 1, 3, 3)]"
"(3, 3, 14, 3, 0)","[(2, '?', 3, 3), (2, '?', 3, '?'), (2, '?', 3, 3), ('?', 0, 3, '?'), (2, 3, 3, 2), (2, 3, 3, 2), (2, '?', 3, '?'), (2, '?', 3, '?'), (2, 0, 3, 3), (2, '?', 3, '?'), (2, 3, 3, 2)]"
"(3, 4, 3, 2, 0)","[('?', 3, 3, 3), ('?', 3, 3, 3), ('?', 3, 3, 3)]"
"(3, 4, 3, 3, 0)","[('?', 3, 3, '?'), ('?', 3, 3, 2), ('?', 3, 3, '?'), ('?', 3, 3, '?')]"
"(3, 4, 3, 4, 0)","[(1, 3, 3, 3)]"
"(3, 4, 3, 9, 0)","[('?', 3, 3, 2), (1, 3, 3, 2), (1, 3, 3, 2)]"
"(3, 4, 3, 12, 0)","[('?', 3, 3, '?'), ('?', 3, 3, '?'), ('?', 3, 3, 0), ('?', 3, 3, '?')]"
"(3, 4, 3, 14, 0)","[(3, 3, 3, 2), ('?', 3, 3, 2), ('?', 3, 3, 2), (3, 3, 3, 3), (3, 3, 3, 3)]"
"(3, 4, 4, 3, 0)","[(1, 3, 3, 3)]"
"(3, 4, 8, 8, 0)","[(3, 3, 3, 2), (3, 3, 3, 3), (3, 3, 3, 2)]"
"(3, 4, 12, 3, 0)","[('?', 3, 3, 3)]"
"(3, 4, 14, 8, 0)","[(3, 3, 3, 2)]"
"(3, 6, 3, 4, 0)","[(2, 2, 3, 3), (2, 2, 3, 3)]"
"(3, 6, 3, 6, 0)","[(2, 2, 3, 3), ('?', 2, 3, '?'), (2, 2, 3, 0), ('?', 2, 3, '?'), (2, 2, 3, 0)]"
"(3, 6, 6, 3, 0)","[(2, 2, 3, 3), ('?', 2, 3, 3)]"
"(3, 8, 8, 8, 0)","[(2, 1, 3, 2)]"
"(3, 9, 2, 3, 0)","[('?', 1, 3, 2)]"
"(3, 9, 9, 4, 0)","[(2, 1, 1, 3)]"
"(3, 10, 3, 2, 0)","[('?', 1, 3, '?')]"
"(3, 10, 3, 3, 0)","[('?', 1, 3, '?')]"
"(3, 10, 3, 4, 0)","[(1, 3, 3, 3)]"
"(3, 10, 8, 9, 0)","[('?', 1, 3, 2)]"
"(3, 12, 3, 2, 0)","[(2, 1, 3, '?'), (2, 1, 3, '?')]"
"(3, 12, 3, 3, 0)","[(2, 1, 3, 0), (2, 1, 3, '?'), (2, 1, 3, 0), (2, 1, 3, 0), (2, 1, 3, 0), (2, 1, 3, 0), (2, 1, 3, 0), (2, 1, 3, '?'), (2, 1, 3, 0)]"
"(3, 12, 3, 6, 0)","[(2, 2, 3, 0), (2, 2, 3, 0)]"
"(3, 12, 3, 9, 0)","[(2, '?', 3, 3)]"
"(3, 12, 3, 10, 0)","[(2, 3, 3, 3), (2, 3, 3, 3), (2, 3, 3, 3), ('?', 1, 3, 3)]"
"(3, 12, 3, 12, 0)","[(2, 1, 3, 0)]"
"(3, 13, 3, 3, 0)","[('?', '?', 3, '?'), ('?', '?', 3, '?'), ('?', '?', 3, 2)]"
"(3, 13, 3, 4, 0)","[(1, '?', 3, 3), (1, '?', 3, 3), (0, 0, 3, 3)]"
"(3, 13, 3, 9, 0)","[('?', '?', 3, 2), ('?', '?', 3, 2), ('?', '?', 3, 2)]"
"(3, 13, 3, 14, 0)","[('?', '?', 3, 2), ('?', '?', 3, 2)]"
"(3, 14, 3, 3, 0)","[(2, 3, 3, 2), (2, 0, 3, 3), (2, '?', 3, 2), (2, '?', 3, 2), (2, '?', 3, '?'), (2, '?', 3, 2), (2, 1, 3, '?'), (2, '?', 3, 2), (2, '?', 3, '?'), (2, 0, 3, 3), (2, '?', 3, '?'), (2, '?', 3, '?'), (2, '?', 3, 2), (2, 0, 3, '?'), (2, 0, 3, 3), (2, 0, 3, 3), (2, '?', 3, 2)]"
"(3, 14, 3, 4, 0)","[(2, 2, 3, 3), (3, 0, 3, 3), (3, 0, 3, 3)]"
"(3, 14, 3, 6, 0)","[(2, 2, 3, '?'), (2, 2, 3, '?'), (2, 2, 3, '?'), (2, 2, 3, '?'), (2, 2, 3, '?'), (2, 2, 3, '?'), (2, 2, 3, '?')]"
"(3, 14, 3, 13, 0)","[(2, '?', 3, 3), (2, 2, 3, 3), (2, '?', 3, 3), (2, '?', 3, 3), (2, 0, 3, 3)]"
"(3, 14, 3, 14, 0)","[(2, 0, 3, '?'), (2, 0, 3, '?'), (2, '?', 3, '?')]"
"(3, 14, 6, 3, 0)","[(2, 2, 3, 3)]"
"(3, 14, 8, 2, 0)","[(3, 1, 3, 2)]"
"(3, 14, 8, 8, 0)","[(2, 0, 3, 2)]"
"(3, 14, 8, 10, 0)","[(3, 1, 3, 2), (2, 1, 3, 2)]"
"(3, 14, 13, 4, 0)","[(2, 2, 3, 3)]"
"(4, 3, 2, 8, 0)","[('?', 3, 3, 2)]"
"(4, 3, 3, 3, 0)","[(1, 3, 3, 2)]"
"(4, 3, 3, 9, 0)","[(1, 3, 3, 2), ('?', 3, 3, 2), (1, 3, 3, 2)]"
"(4, 3, 4, 3, 0)","[(1, 3, 3, 3), (1, 3, 3, 3), (0, 3, 3, '?'), (1, 3, 3, 3), (0, 3, 3, 3)]"
"(4, 3, 9, 2, 0)","[('?', 3, 3, 2), (1, 3, 3, 2), (0, 3, 3, 2), (0, 3, 3, 2), (0, 3, 3, 2), ('?', 3, 3, 2), (1, 3, 3, 2), (1, 3, 3, 2), (0, 3, 3, 2)]"
"(4, 3, 12, 3, 0)","[(1, 3, 3, 3), ('?', 3, 3, '?'), ('?', 3, 3, 0), (1, 3, 3, 0)]"
"(4, 3, 13, 8, 0)","[(0, 3, 3, 2)]"
"(4, 3, 14, 8, 0)","[(3, 3, 3, 2), (3, 3, 3, 2)]"
"(4, 4, 3, 3, 0)","[(0, 3, 3, 3), (0, 3, 3, 3), (0, 3, 3, 0), (0, 3, 3, '?'), (0, 3, 3, '?'), (0, 3, 3, '?'), (0, 3, 3, 0), (0, 3, 3, '?'), (0, 3, 3, 0), (0, 3, 3, 0), (0, 3, 3, '?'), (0, 3, 3, 0)]"
"(4, 4, 3, 4, 0)","[(0, 3, 3, 3), (0, 3, 3, 3)]"
"(4, 4, 3, 8, 0)","[(0, 3, 3, 2)]"
