message,concepts
"(3, 4, 4, 0)","[(1, 2, 3), (1, 2, 3), (1, 2, 3)]"
"(3, 4, 14, 0)","[(2, 2, '?')]"
"(3, 5, 5, 0)","[('?', '?', 0), (2, '?', 0), ('?', 2, 0), ('?', 2, 0), ('?', 2, 0), (2, 2, 0), (2, 2, 0), ('?', 2, 0), (1, 2, 0), ('?', '?', 0), ('?', 2, 0), ('?', '?', 0), (1, 2, 0), (2, 2, 0), (2, 2, 0), (2, 2, 0), (0, '?', 0), (1, 2, 0), (0, 2, 0), (0, 2, 0), (1, 2, 0), ('?', 2, 0), ('?', '?', 0), (0, '?', 0), (0, 2, 0), (0, 2, 0), (0, '?', 0), (0, '?', 0), (2, '?', 0), (0, 2, 0), ('?', 2, 0), (0, 2, 0), ('?', 2, 0), (2, '?', 0), (1, 2, 0), (2, 2, 0), (0, 2, 0), ('?', '?', 0), (2, 2, 0), (2, '?', 0), (1, 2, 0), (0, 2, 0), (0, '?', 0), (2, '?', 0), (2, '?', 0), (2, '?', 0), (0, '?', 0), (2, '?', 0), (2, 2, 0), (1, 2, 0), ('?', 2, 0), (2, 2, 0)]"
"(3, 6, 5, 0)","[(0, 0, 0), (0, 0, 0), (0, 0, 0), (2, 0, 0), (0, 0, 0), (2, 0, 0), (0, 0, 0), (0, 0, 0), (2, 0, 0), (0, 0, 0), (0, 0, 0), (2, 0, 0), (0, 0, 0), (0, 0, 0)]"
"(3, 6, 6, 0)","[(1, 0, 0), ('?', 0, 0), (1, 0, 0), ('?', 0, 0), (1, 0, 0), ('?', 0, 0), (2, 0, 0), (2, 0, 0), ('?', 0, 0), (1, 0, 0), ('?', 0, 0), ('?', 0, 0), (2, 0, 0), (2, 0, 0), (1, 0, 0), ('?', 0, 0), ('?', 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), ('?', 0, 0)]"
"(3, 6, 7, 0)","[(2, 0, '?')]"
"(3, 7, 5, 0)","[(2, 2, '?'), (0, 2, '?')]"
"(3, 14, 2, 0)","[(1, 2, 1), (2, 2, 1), (1, 2, 1), (2, 2, 1), ('?', 2, 1), (1, 2, 1), (2, 2, 1), (2, 2, 1), (2, 2, 1), (2, 2, 1)]"
"(3, 14, 7, 0)","[(2, 2, '?')]"
"(3, 14, 14, 0)","[(0, 2, '?')]"
"(4, 2, 2, 0)","[(2, 2, 1)]"
"(4, 3, 3, 0)","[('?', 2, 3), (0, 2, 3), ('?', 2, 3), (0, 2, 3), ('?', 2, 3), (0, 2, 3), (0, 2, 3), ('?', 2, 3), ('?', 2, 3)]"
"(4, 3, 4, 0)","[(0, 2, 3), ('?', 2, 3), (0, 2, 3), (0, 2, 3), ('?', 2, 3), (0, 2, 3)]"
"(4, 4, 2, 0)","[('?', 2, 1), ('?', 2, 1), (1, 2, 1), ('?', 2, 1), ('?', 2, 1), ('?', 2, 1)]"
"(4, 4, 4, 0)","[('?', 2, '?'), (2, 2, '?'), (0, 2, '?'), ('?', 2, '?'), ('?', 2, '?'), (0, 2, '?'), (0, 2, '?'), ('?', 2, '?'), ('?', 2, '?')]"
"(4, 4, 5, 0)","[(0, 2, '?')]"
"(4, 4, 7, 0)","[(0, 2, '?')]"
"(4, 4, 14, 0)","[('?', 2, '?'), (2, 2, '?'), (0, 2, '?'), ('?', 2, 1)]"
"(4, 14, 2, 0)","[(1, 2, 1), ('?', 2, 1)]"
"(4, 14, 5, 0)","[(0, 2, '?'), (2, 2, '?')]"
"(4, 14, 14, 0)","[(0, 2, 2), (0, 2, 2)]"
"(5, 5, 5, 0)","[(0, '?', '?'), (2, '?', '?'), (1, 2, 0), (0, '?', '?'), (2, '?', '?'), (2, '?', '?'), (0, '?', '?'), (0, '?', '?'), (0, '?', 0), (0, '?', '?'), (0, '?', '?'), (0, '?', '?'), (2, '?', '?'), (0, '?', '?'), (2, '?', '?'), (2, '?', '?')]"
"(6, 1, 1, 0)","[(3, 0, 2), (3, 0, 2), (3, 0, 2), (3, 0, 2), (3, 0, 2), (3, 0, 2), (3, 0, 2)]"
"(6, 5, 5, 0)","[(0, 0, '?'), (0, 0, '?'), (0, 0, '?'), (0, 0, 1), (0, 0, '?'), (0, 0, '?'), (0, 0, 1), (2, 0, 1), (2, 0, 1), (0, 0, 1)]"
"(6, 6, 5, 0)","[(2, 0, '?'), (0, 0, '?'), (2, 0, '?')]"
"(6, 6, 6, 0)","[('?', 0, '?'), ('?', 0, '?'), ('?', 0, '?'), (2, 0, '?'), (0, 0, '?'), ('?', 0, '?'), ('?', 0, '?'), (0, 0, '?'), ('?', 0, '?'), ('?', 0, '?'), ('?', 0, '?'), ('?', 0, '?'), ('?', 0, '?'), (2, 0, '?')]"
"(6, 6, 7, 0)","[('?', 0, 1)]"
"(6, 7, 1, 0)","[(3, 0, 2)]"
"(6, 7, 5, 0)","[(2, 0, 1), (0, 0, 1), ('?', 0, 1), ('?', 0, 1), (0, 0, 1), (0, 0, 1), ('?', 0, 1), (2, 0, 1), (2, 0, 1), (2, 0, 1), (2, 0, 1), ('?', 0, 1), (2, 0, 1), (2, 0, 1), ('?', 0, 1)]"
"(6, 7, 7, 0)","[('?', 0, 2), ('?', 0, 2), ('?', 0, 2), ('?', 0, 2), ('?', 0, 2), (2, 0, 2), (2, 0, 2), ('?', 0, 2), ('?', 0, 2), ('?', 0, 2)]"
"(6, 9, 5, 0)","[(2, 0, 2), (2, 0, 2), (2, 0, 2), (2, 0, 2), (2, 0, 2), (2, 0, 2)]"
"(7, 1, 2, 0)","[('?', 3, 2)]"
"(7, 2, 2, 0)","[(0, 3, 2), (0, 3, 2), (0, 3, 2), (0, 3, 2)]"
"(7, 2, 9, 0)","[('?', 3, 2)]"
"(7, 5, 5, 0)","[(1, '?', 1), ('?', '?', 1), ('?', '?', 1), ('?', '?', 1), (1, '?', 1), ('?', '?', 1), ('?', '?', 1), (1, '?', 1), ('?', '?', 1), ('?', '?', 1), (1, '?', 1), (1, '?', 1)]"
"(7, 7, 2, 0)","[(0, 3, 2), ('?', 3, 2), ('?', 3, 2), ('?', 3, 2), ('?', 3, 2), (2, 3, 2), ('?', 3, 2)]"
"(7, 7, 5, 0)","[(1, '?', 1), (0, '?', 2), (0, '?', 2), (0, '?', 2), (1, '?', 1)]"
"(7, 7, 7, 0)","[(0, '?', 2), ('?', '?', 2), ('?', '?', 2), (0, '?', 2), ('?', '?', 2), ('?', '?', 2), (2, '?', 2), ('?', '?', 2), (2, '?', 2), (2, '?', 2), ('?', '?', 2), ('?', '?', 2), ('?', '?', 2), ('?', '?', 2), (2, '?', 2), (2, '?', 2), (2, '?', 2), ('?', '?', 2), (0, '?', 2)]"
"(7, 9, 2, 0)","[(1, 3, 2)]"
"(8, 1, 1, 0)","[(3, 3, 1), (3, 3, 1), (3, 3, '?'), (3, 3, '?'), (3, 3, '?'), (3, 3, '?'), (3, 3, '?'), (3, 3, '?'), (3, 3, '?'), (3, 3, 1), (3, 3, '?'), (3, 3, 1)]"
"(8, 1, 2, 0)","[(3, 3, 1), (3, 3, 1)]"
"(8, 3, 1, 0)","[(3, 3, 3)]"
"(8, 3, 3, 0)","[(3, 2, 3)]"
"(8, 3, 6, 0)","[(3, 3, 3)]"
"(8, 3, 8, 0)","[(3, 2, 3)]"
"(8, 3, 15, 0)","[(3, 3, 3), (3, 3, 3), (3, 3, 3), (3, '?', 3), (3, '?', 3), (3, 3, 3), (3, '?', 3), (3, '?', 3), (3, '?', 3)]"
"(8, 6, 2, 0)","[(3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0), (3, 3, 0)]"
"(8, 8, 2, 0)","[(3, 2, 1), (3, 2, 1), (3, 2, 1)]"
"(8, 8, 3, 0)","[(3, 2, 3), (3, 2, 3), (3, 2, 3), (3, 2, 3), (3, 2, 3), (3, 2, 3), (3, 2, 3), (3, 2, 3)]"
"(8, 8, 6, 0)","[(3, 2, 0), (3, 2, 0), (3, 2, 0), (3, 2, 0), (3, 2, 0), (3, 2, 0), (3, 2, 0), (3, 2, 0)]"
"(8, 8, 8, 0)","[(3, 2, 1), (3, 2, 1), (3, 2, '?'), (3, 2, 1), (3, 2, 1), (3, 2, '?'), (3, 2, '?'), (3, 2, '?'), (3, 2, '?'), (3, 2, 1)]"
"(8, 8, 14, 0)","[(3, 2, 1), (3, 2, 1)]"
"(8, 14, 1, 0)","[(3, 2, 2)]"
"(8, 14, 8, 0)","[(3, 2, 2)]"
"(8, 14, 14, 0)","[(3, 2, 2), (3, 2, 2), (3, 2, 2), (3, 2, 2)]"
"(9, 2, 2, 0)","[(2, 3, 2), (2, 3, 2), (2, 3, 2), (2, 3, 2), (2, 3, 2), (2, 3, 2)]"
"(9, 7, 2, 0)","[(1, 3, 2)]"
"(9, 7, 7, 0)","[(1, '?', 2)]"
"(9, 9, 2, 0)","[(1, 3, 2), (1, 3, 2), (1, 3, 2), (1, 3, 2), (1, 3, 2), (1, 3, 2), (1, 3, 2)]"
"(9, 9, 5, 0)","[(2, '?', 2), (2, '?', 2)]"
"(9, 9, 9, 0)","[(1, '?', 2), (1, '?', 2), (1, '?', 2), (1, '?', 2), (1, '?', 2), (1, '?', 2), (1, '?', 2)]"
"(10, 1, 1, 0)","[(3, 1, 2), (3, 1, 2), (3, 1, 2), (3, 1, 2), (3, 1, 2), (3, 1, 2), (3, 1, 2)]"
"(10, 3, 3, 0)","[('?', 1, 3), (1, 1, 3), ('?', 1, 3), (2, 1, 3), (1, 1, 3), ('?', 1, 3), ('?', 1, 3), (1, 1, 3), (1, 1, 3), (2, 1, 3), ('?', 1, 3), (2, 1, 3)]"
"(10, 3, 5, 0)","[(2, 1, 3), (0, 1, 3), (0, 1, 3), (2, 1, 3), (2, 1, 3)]"
"(10, 3, 6, 0)","[(3, 1, 3)]"
"(10, 3, 10, 0)","[('?', 1, 3)]"
"(10, 3, 15, 0)","[(3, 1, 3), (3, 1, 3), (3, 1, 3), (3, 1, 3), (3, 1, 3), (3, 1, 3), (3, 1, 3)]"
"(10, 5, 5, 0)","[(0, 1, '?'), (0, 1, 0), (0, 1, '?'), (0, 1, '?'), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, '?'), (0, 1, '?')]"
"(10, 6, 6, 0)","[(3, 1, 0), (3, 1, 0)]"
"(10, 6, 7, 0)","[(3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1), (3, 1, 1)]"
"(10, 7, 5, 0)","[(2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1), (2, 1, 1)]"
"(10, 7, 7, 0)","[(0, 1, 2), (0, 1, 2), (0, 1, 2), ('?', 1, 2), (0, 1, 2), (0, 1, 2), (1, 1, 1), (0, 1, 2), (0, 1, 2)]"
"(10, 7, 9, 0)","[('?', 1, 2)]"
"(10, 9, 9, 0)","[(1, 1, 2), (1, 1, 2), (1, 1, 2), (1, 1, 2), (1, 1, 2), (1, 1, 2), (1, 1, 2)]"
"(10, 10, 1, 0)","[(3, 1, 2), (3, 1, '?')]"
"(10, 10, 3, 0)","[('?', 1, 3), (1, 1, 3), (0, 1, 3), (1, 1, 3)]"
"(10, 10, 5, 0)","[(1, 1, 0), (1, 1, 0), (2, 1, 0), (1, 1, 0), (1, 1, 0), (2, 1, '?'), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, 0), (2, 1, '?'), (2, 1, 0), (2, 1, '?'), (2, 1, '?'), (2, 1, 0), (2, 1, '?'), (1, 1, 0), (2, 1, 0), (1, 1, 0), (1, 1, 0)]"
"(10, 10, 6, 0)","[(3, 1, '?'), (3, 1, 1), (3, 1, '?'), (3, 1, 0), (3, 1, '?'), (3, 1, '?'), (3, 1, 0), (3, 1, '?'), (3, 1, 0), (3, 1, '?'), (3, 1, 1)]"
"(10, 10, 7, 0)","[(1, 1, 1), (1, 1, '?'), (1, 1, '?'), (1, 1, '?'), (1, 1, 1), (1, 1, 1), (1, 1, 1)]"
"(10, 10, 10, 0)","[(0, 1, '?'), (1, 1, 1), (1, 1, 1), (1, 1, '?'), (0, 1, 2), ('?', 1, '?'), (2, 1, '?'), (3, 1, 2), (3, 1, '?'), (3, 1, 2), (1, 1, '?'), ('?', 1, 2), (1, 1, '?'), (1, 1, 1), ('?', 1, '?'), (0, 1, 3), ('?', 1, '?'), (2, 1, 0), (1, 1, '?'), (3, 1, '?'), (0, 1, '?'), (1, 1, 2), (0, 1, '?'), ('?', 1, 2), (0, 1, '?'), ('?', 1, '?'), ('?', 1, '?'), (2, 1, '?'), ('?', 1, '?'), ('?', 1, 2), (0, 1, 0), ('?', 1, 2), (0, 1, 3), (1, 1, 2), (2, 1, '?'), ('?', 1, 2), ('?', 1, 3), ('?', 1, 2), (3, 1, '?'), ('?', 1, 2), (1, 1, 0), (0, 1, 2)]"
"(14, 2, 2, 0)","[(2, 2, 2), (2, 2, 2)]"
"(14, 7, 5, 0)","[(0, 2, 2), (0, 2, 2)]"
"(14, 14, 2, 0)","[(1, 2, 2), (2, 2, 2), (2, 2, 2), (1, 2, 2), (1, 2, 2)]"
"(14, 14, 4, 0)","[(2, 2, 2), ('?', 2, 2)]"
"(14, 14, 14, 0)","[(2, 2, 2), ('?', 2, 2), (0, 2, 2), (2, 2, 2), (0, 2, 2), (1, 2, 2), ('?', 2, 2), ('?', 2, 2), ('?', 2, 2), (1, 2, 2), (3, 2, 2), (1, 2, 2), (1, 2, 2), (2, 2, 2), ('?', 2, 2), (0, 2, 2), ('?', 2, 2), (2, 2, 2)]"
"(15, 3, 15, 0)","[(3, '?', 3), (3, 0, 3), (3, 0, 3), (3, 0, 3), (3, 0, 3), (3, '?', 3), (3, '?', 3), (3, 0, 3), (3, 0, 3)]"
"(15, 6, 6, 0)","[(3, 0, 0), (3, 0, 0)]"
"(15, 6, 7, 0)","[(3, 0, 1), (3, 0, 1), (3, 0, 1), (3, 0, 1), (3, 0, 1), (3, 0, 1), (3, 0, 1)]"
"(15, 15, 6, 0)","[(3, '?', 0), (3, '?', 0), (3, '?', 0), (3, '?', 0), (3, 0, 0), (3, '?', 0), (3, 0, 0), (3, 0, 0), (3, 0, 0), (3, 0, 0)]"
"(15, 15, 15, 0)","[(3, '?', 0), (3, '?', 0), (3, '?', '?'), (3, '?', '?'), (3, '?', '?'), (3, '?', 0), (3, '?', '?'), (3, '?', '?'), (3, '?', '?')]"
