message,concepts
"(1, 18, 43, 0)","[(14, 8, 14), (3, 10, 14), (11, 8, 15), (3, 8, 15), (14, 8, 13), (11, 10, 14), (11, 8, 15), (14, 8, 15), (14, 10, 14), (3, 10, 13), (14, 10, 13), (14, 8, 15), (14, 10, 5), (11, 8, 5), (14, 8, 15), (3, 8, 5), (11, 10, 15), (11, 10, 15), (3, 10, 15), (11, 8, 15), (11, 8, 5), (11, 10, 14), (11, 10, 14), (11, 10, 5), (11, 8, 13), (14, 10, 14), (3, 10, 13), (11, 8, 13), (14, 10, 13), (11, 10, 14), (3, 10, 15), (11, 8, 13), (11, 8, 13), (14, 8, 15), (14, 10, 5), (3, 8, 5), (3, 8, 15), (3, 8, 15), (14, 10, 14), (14, 8, 15), (3, 10, 15), (14, 10, 13), (14, 8, 14), (11, 8, 13), (14, 10, 5), (11, 10, 14), (14, 8, 14), (3, 10, 13), (11, 8, 13), (11, 10, 5), (3, 8, 5), (11, 8, 5), (3, 10, 15), (3, 8, 15), (3, 8, 13), (11, 10, 14), (11, 8, 15), (11, 10, 15), (11, 10, 5), (3, 10, 14), (11, 8, 5), (11, 10, 15), (11, 10, 15), (14, 8, 15), (14, 10, 14), (3, 8, 5), (11, 8, 15), (3, 8, 13), (14, 10, 13), (14, 8, 15), (11, 8, 5), (11, 8, 5), (11, 8, 15), (14, 10, 5), (3, 10, 15), (14, 8, 13), (14, 8, 14), (3, 10, 15), (3, 10, 15), (14, 8, 14), (11, 8, 5), (14, 10, 14), (11, 10, 15), (11, 8, 5), (14, 8, 14), (3, 8, 15), (11, 10, 14), (11, 8, 15), (14, 10, 13), (11, 10, 14), (11, 8, 14), (14, 8, 15), (3, 10, 14), (14, 8, 13), (3, 10, 15), (11, 8, 13), (3, 10, 13), (14, 8, 15), (14, 10, 5), (14, 10, 13), (11, 10, 15), (14, 10, 14), (3, 8, 13), (14, 10, 13), (14, 10, 13), (11, 8, 13), (11, 10, 15), (11, 10, 14), (3, 10, 15), (3, 8, 5), (11, 8, 15), (3, 8, 5), (11, 10, 5), (3, 8, 5), (11, 10, 5), (11, 8, 5), (11, 10, 15), (3, 8, 5), (3, 10, 14), (3, 8, 15), (3, 8, 13), (11, 10, 14), (14, 10, 13), (14, 8, 13)]"
"(1, 21, 7, 0)","[(3, '?', 1), (3, '?', 1)]"
"(1, 24, 20, 0)","[(11, 5, 9)]"
"(1, 27, 1, 0)","[('?', 11, '?'), ('?', 11, '?'), ('?', 11, '?'), ('?', 11, '?'), ('?', 11, '?'), ('?', 11, '?'), ('?', 11, '?'), ('?', 11, '?')]"
"(1, 27, 25, 0)","[(1, 8, 1)]"
"(1, 27, 27, 0)","[('?', 14, 1), ('?', 11, 1), ('?', 14, 1), ('?', 14, 1), ('?', 11, 1), ('?', 14, 1), ('?', 11, 1), ('?', 14, 1), ('?', 11, 1), ('?', 11, 1), ('?', 14, 1), ('?', 11, 1), ('?', 14, 1), ('?', 14, 1)]"
"(1, 27, 28, 0)","[('?', 10, 12), ('?', 10, 12)]"
"(1, 27, 29, 0)","[('?', 10, 1), ('?', 10, 1), ('?', 8, 1), ('?', 10, 1), ('?', 10, 1), ('?', 10, 1), ('?', 8, 1), ('?', 10, 1), ('?', 10, 1), ('?', 8, 1), ('?', 8, 1), ('?', 8, 1), ('?', 10, 1), ('?', '?', 1), ('?', 10, 1), ('?', 8, 1), ('?', 8, 1), ('?', 10, 1), ('?', 8, 1)]"
"(1, 27, 44, 0)","[('?', 11, 4), ('?', 10, 4), ('?', 11, 12), ('?', 14, 12), ('?', 11, 4), (10, 7, 4), ('?', 11, 12), ('?', 11, 4), ('?', 11, 12), ('?', 14, 12), ('?', 14, 4), ('?', 14, 8), ('?', 11, 12), (11, 14, 12), ('?', 11, 4), ('?', 14, 8), ('?', 14, 12), ('?', 14, 4), ('?', 14, 8), ('?', 11, 12), ('?', 14, 8), ('?', 14, 12), ('?', 11, 12), ('?', 14, 12), ('?', 14, 4), ('?', 14, 12), ('?', 14, 4), (10, 7, 4), ('?', 14, 12), ('?', 11, 4), ('?', 14, 8), ('?', 14, 12), ('?', 11, 4), ('?', 14, 8), ('?', 14, 8), ('?', 11, 12), ('?', 11, 12), ('?', 11, 4), ('?', 14, 4), ('?', 14, 4), ('?', 14, 12), ('?', 11, 12)]"
"(1, 27, 47, 0)","[('?', 14, 5), ('?', 11, 14), ('?', 14, 15), ('?', 11, 15), ('?', 11, 15), ('?', 11, 13), ('?', 14, 14), ('?', 14, 13), ('?', 11, 15), ('?', 14, 13), ('?', 14, 15), ('?', 11, 14), ('?', 14, 15), ('?', 14, 13), ('?', 11, 14), ('?', 14, 5), ('?', 14, 15), ('?', 14, 15), ('?', 11, 15), ('?', 11, 14), ('?', 11, 13), ('?', 14, 14), ('?', 11, 13), ('?', 11, 15), ('?', 14, 5), ('?', 11, 15), ('?', 14, 14), ('?', 14, 13), ('?', 11, 14), ('?', 14, 13), ('?', 11, 13), ('?', 11, 13), ('?', 14, 13), ('?', 14, 5), (5, 11, 15), ('?', 14, 14), ('?', 11, 13), ('?', 14, 14), ('?', 11, 14), ('?', 14, 5), ('?', 11, 15), ('?', 11, 15), ('?', 14, 13), (2, 11, 15), ('?', 14, 15), ('?', 14, 15), ('?', 14, 5), (10, 9, 15), ('?', 14, 14), ('?', 14, 13), ('?', 14, 5), (7, 14, 15), ('?', 11, 14), ('?', 14, 14)]"
"(1, 28, 28, 0)","[('?', '?', 12), ('?', '?', 4), ('?', '?', 4)]"
"(1, 28, 41, 0)","[('?', 5, 4), ('?', 1, 4), ('?', 5, 4), ('?', 1, 4)]"
"(1, 28, 44, 0)","[('?', 10, 8), ('?', 10, 4), ('?', 10, 4), ('?', 10, 8), ('?', 10, 8), ('?', 10, 4), ('?', 8, 4), ('?', 10, 4), ('?', 8, 4), ('?', 10, 4), ('?', 10, 4), ('?', 10, 4), ('?', 10, 8), ('?', 10, 12), ('?', 8, 4), ('?', 10, 8), ('?', 10, 8), ('?', 8, 4), ('?', 10, 12), ('?', 10, 12), ('?', 10, 12), ('?', 10, 8), ('?', 8, '?'), ('?', 10, 12), ('?', 8, 4), ('?', 8, 4), ('?', 8, 4), ('?', 10, 4), ('?', 10, 8)]"
"(1, 29, 15, 0)","[('?', 5, '?'), ('?', 5, '?'), ('?', 5, '?')]"
"(1, 29, 18, 0)","[(11, 13, 13), (14, 13, 14), (3, 13, 14), (14, 13, 13), (14, 13, 13), (11, 13, 15), (11, 13, 13), (11, 13, 13), (14, 13, 14), (11, 13, 13), (14, 13, 13), (11, 13, 13), (3, 13, 14), (3, 13, 14), (3, 13, 15)]"
"(1, 29, 27, 0)","[('?', '?', 1), ('?', '?', 1), ('?', '?', 1), ('?', 1, 1), (1, '?', 1), ('?', '?', 1), ('?', '?', 1)]"
"(1, 29, 28, 0)","[('?', '?', 12), ('?', '?', 8), ('?', '?', 8), ('?', '?', 4), ('?', '?', 8), ('?', '?', 12), ('?', '?', 12), ('?', '?', 4), ('?', '?', 4), ('?', '?', 8), ('?', '?', 12), ('?', '?', 8), ('?', '?', 8), ('?', '?', 8), ('?', '?', 4), ('?', '?', 12), ('?', '?', 12), ('?', '?', 12), ('?', '?', 8)]"
"(1, 29, 29, 0)","[('?', 13, 15), ('?', 13, 15), ('?', 13, 15), ('?', 13, 15), ('?', 13, 15), ('?', 13, 15), ('?', 13, 13), ('?', 13, 15), ('?', 13, 15), ('?', 13, 14), ('?', 13, 14), (11, 13, 13), ('?', 13, 5), ('?', 13, 14), ('?', 13, 13)]"
"(1, 29, 47, 0)","[('?', '?', 5), ('?', '?', 5), ('?', '?', 14), ('?', '?', 13), ('?', '?', 13), ('?', '?', 13), (1, 5, 15), ('?', '?', 13), ('?', '?', 13), ('?', '?', 14), ('?', '?', 14), ('?', '?', 13), ('?', '?', 14), ('?', '?', 5), ('?', '?', 5), ('?', '?', 14), ('?', '?', 5), ('?', '?', 14), ('?', '?', 5), ('?', '?', 14), ('?', '?', 14), ('?', '?', 13), ('?', '?', 5), ('?', '?', 5), ('?', '?', 13)]"
"(1, 29, 50, 0)","[('?', 5, 12), ('?', 5, 8), ('?', 1, 4), ('?', 1, 4)]"
"(1, 30, 43, 0)","[(14, 8, 14), (3, 8, 14), (3, 10, 14), (3, 8, 14), (3, 10, 14), (3, 10, 14), (14, 10, 14)]"
"(1, 34, 1, 0)","[(4, 7, 15), (7, 9, 13), (7, 9, 15)]"
"(1, 34, 35, 0)","[(7, 9, 14)]"
"(1, 34, 44, 0)","[(4, 9, 5), (4, 9, 14), (4, 7, 14), (4, 9, 13), (4, 9, 5)]"
"(1, 34, 48, 0)","[('?', 8, 5), ('?', 8, 5), ('?', 8, 5), ('?', 8, 13), ('?', 8, 5), ('?', 8, 13), ('?', 8, 5), ('?', 8, 5), ('?', 8, 13)]"
"(1, 35, 1, 0)","[(11, 14, '?'), (3, 14, '?'), (14, 11, '?'), (14, 14, '?'), (14, 14, '?'), (11, 14, '?'), (14, 11, '?'), (14, 11, '?'), (3, 11, '?'), (3, 11, '?'), (3, 11, '?'), (14, 14, '?'), (11, 11, '?'), (11, 14, '?'), (11, 11, '?'), (3, 14, '?'), (3, 14, '?'), (11, 11, '?'), (11, 11, '?'), (11, 11, '?'), (14, 11, '?'), (3, 11, '?'), (14, 11, '?'), (14, 11, '?'), (11, 11, '?'), (3, 14, '?'), (14, 11, '?'), (3, 11, '?'), (14, 14, '?'), (3, 11, '?'), (11, 14, '?'), (11, 14, '?'), (11, 11, '?'), (14, 11, '?'), (14, 11, '?'), (3, 11, '?'), (3, 14, '?'), (11, 14, '?'), (3, 11, '?'), (11, 11, '?'), (3, 14, '?'), (14, 11, '?'), (14, 14, '?')]"
"(1, 35, 44, 0)","[(14, 14, 12), (11, 14, 12)]"
"(1, 35, 46, 0)","[(3, 14, 1), (3, 14, 1), (11, 14, 1), (11, 14, 1), (11, 14, 1), (14, 11, 1), (14, 14, 1), (14, 14, 1), (3, 14, 1), (3, 14, 1), (3, 11, 1), (14, 14, 1), (3, 14, 1), (11, 14, 1), (3, 11, 1), (11, 8, 1), (11, 14, 1), (3, 11, 1), (3, 14, 1), (14, 14, 1), (3, 11, 1), (11, 14, 1), (14, 11, 1), (11, 14, 1), (11, 14, 1), (14, 11, 1), (14, 14, 1), (14, 14, 1), (11, 14, 1), (3, 14, 1), (3, 11, 1), (14, 11, 1), (3, 14, 1), (11, 10, 1), (3, 11, 1), (14, 11, 1)]"
"(1, 35, 47, 0)","[(11, 14, 15), (14, 14, 15), (14, 14, 5), (3, 11, 15), (11, 11, 13), (3, 11, 14), (14, 11, 15), (14, 14, 14), (14, 11, 13), (14, 11, 13), (11, 11, 13), (3, 14, 15), (3, 14, 5), (14, 14, 5), (3, 14, 13), (14, 14, 14), (3, 11, 15), (3, 11, 5), (3, 11, 14), (11, 11, 15), (14, 11, 15), (14, 14, 5), (3, 14, 13), (14, 11, 15), (11, 14, 13), (14, 14, 5), (11, 11, 13), (3, 14, 15), (3, 14, 13), (14, 11, 13), (11, 14, 15), (11, 11, 13), (11, 14, 15), (11, 14, 13), (11, 14, 13), (3, 14, 5), (11, 14, 5), (3, 11, 15), (14, 14, 15), (11, 11, 15), (11, 11, 15), (11, 11, 15), (3, 14, 13), (3, 14, 15), (14, 14, 13), (11, 11, 15), (11, 14, 5), (3, 11, 14), (11, 14, 15), (3, 11, 15), (11, 14, 5), (3, 14, 14), (14, 14, 14), (3, 11, 5), (14, 14, 15), (11, 14, 15), (14, 14, 5), (14, 11, 15), (3, 11, 15), (11, 14, 5), (11, 11, 15), (3, 14, 5), (3, 11, 5), (3, 14, 14), (11, 14, 5), (3, 11, 5), (3, 14, 15), (3, 14, 5), (14, 11, 15), (14, 14, 5), (14, 11, 15), (3, 14, 5), (14, 14, 14), (3, 14, 13), (11, 11, 13), (3, 11, 5), (14, 11, 13), (14, 14, 15), (3, 11, 5), (14, 14, 15), (11, 11, 15), (3, 14, 14), (14, 11, 13), (14, 14, 14), (14, 14, 15), (11, 11, 15), (14, 14, 5), (3, 14, 15), (3, 14, 15), (11, 14, 15), (11, 14, 13), (14, 11, 15), (3, 14, 5), (3, 11, 14), (11, 11, 13), (3, 11, 5), (3, 11, 15), (3, 14, 13), (14, 14, 15), (3, 11, 14), (14, 14, 14), (3, 11, 14), (3, 11, 15), (3, 14, 5), (14, 14, 13), (11, 14, 13), (14, 14, 13), (14, 14, 13), (11, 14, 15), (14, 14, 14), (14, 14, 13), (3, 14, 13), (14, 14, 13), (11, 14, 5), (3, 14, 15), (11, 14, 15), (11, 11, 15), (3, 11, 14), (3, 14, 15), (14, 14, 13), (3, 14, 14), (3, 14, 13), (14, 14, 15), (3, 14, 14)]"
