mu1,mu2,nu,sigma1,sigma2
0.456676966769629,0.866071127801112,76.6103997098542,0.0413492385717702,0.0678493295617521
0.47316640279841,0.858630616794767,140.141438792397,0.0554608367307645,0.072110348713761
0.466073650898119,0.845327930589205,65.7728646805556,0.0504699921955072,0.056548534019758
0.462604289824916,0.84471846543763,64.2722319614126,0.0625536272327303,0.0679250411634014
0.454163379099804,0.862233770584192,17.807852177309,0.0525854511700695,0.0673095050747033
0.456418983340456,0.864476195347164,15.7604466330241,0.0509094153512516,0.0732670549645798
0.459684939349985,0.863955892412076,15.4474414982858,0.066751593935439,0.0679109639572449
0.464832792227695,0.871469519642287,15.7470115567762,0.0620617550989548,0.0695660726553679
0.454750885313691,0.854019041199921,20.7153045224806,0.0417814504892747,0.0753838209822295
0.454338775964757,0.850014788574885,35.2666583014662,0.0715650154237343,0.0757831574708272
0.462591336916495,0.850656635577918,91.9393794773336,0.0767601755577225,0.0692460519935949
0.466077976680296,0.847108460368006,84.0063615529524,0.0717580981643475,0.0866454620615316
0.470837622976063,0.847622632767587,29.9514509227764,0.0712112593680553,0.0828788502649975
0.469495921506728,0.843642612966114,22.8537593149811,0.077963153997916,0.0663256800076004
0.48236478619956,0.865362849015207,7.84295445721444,0.0444542969860073,0.0681377879736176
0.467745568745656,0.846989669761213,24.2652249294391,0.0486654550793314,0.0673085507873808
0.471187979650826,0.851802520393791,19.9025279375072,0.0517534839929797,0.06915076724601
0.461353461701767,0.856498129240321,4.26178665737315,0.0525651251256501,0.0680933275471917
0.471999438347472,0.852684801791413,55.4927191680096,0.0697431833179208,0.0622045118779928
0.470086280667415,0.853598750520297,62.941204993091,0.0560871229235056,0.0641366113246511
0.456286830078059,0.84662635145731,77.289404854093,0.0515631502329146,0.0735280844254468
0.452930155794195,0.854646244649297,66.4084279818228,0.0662352870764567,0.0890722384274054
0.449415200982348,0.850409687899583,26.5194754169703,0.0679988418462969,0.088974497139604
0.466594291617925,0.841018917241647,22.821088922373,0.0456777039895162,0.0861747774160977
0.46315707211098,0.846513183745202,24.5899692901721,0.0440728323141885,0.0969675698840019
0.468745646640288,0.842639092505688,43.2297772579509,0.0866160785318058,0.0720966659996284
0.472823033704247,0.860589132720517,138.566385807174,0.0848402837153296,0.0787816728267494
0.48034481034614,0.851747397521953,171.29474445449,0.0686848485405153,0.0660172144295929
0.47288379504197,0.832136661082312,152.695383303801,0.0625352651767368,0.0751189900631285
0.467654915856252,0.837462953969401,136.969978959655,0.05875727827838,0.0710039509441354
0.473791556958263,0.8672656355285,62.2435103355373,0.0692248154850456,0.0955260950533053
0.469867881510015,0.871407955121968,79.1925021806583,0.066816048320524,0.109904950221462
0.467543837189752,0.890418706428871,85.1623015626076,0.0690267453520628,0.070453842653765
0.480590914806271,0.864926071753009,44.8465368841048,0.0558684406170617,0.0660963673705159
