mu1,mu2,nu,sigma1,sigma2
0.904554893260771,0.86389299446914,37.7462897411742,0.0625467000098966,0.0221135864597065
0.89651812202846,0.862729469766996,32.0094204681309,0.0696277114663808,0.014915615260919
0.881926953130156,0.860982861715917,23.8866775392475,0.0585405386597336,0.0144516075159843
0.883591015080405,0.865656303110058,48.3057308421206,0.0497087980969064,0.0155011602583503
0.876905665274782,0.867354548094445,46.9607350006286,0.0566458406612446,0.0197623310257772
0.88919293804543,0.868545169890704,23.221170728142,0.0566098361858407,0.0192597048021652
0.906755262608356,0.868786397682632,28.0424343442095,0.0562022899327954,0.0220903900437928
0.910444114893937,0.871938231846592,34.8228644639056,0.0501466310497992,0.0178657140063508
0.911203218951912,0.865495263694583,33.5323561962602,0.0611525263564845,0.0177604974150332
0.913741173211256,0.858148846234114,61.945693324419,0.0511226087721836,0.0173802306160168
0.917918828471328,0.862038769742874,34.5567506595572,0.0658640222127315,0.0193807885518558
0.936899658082763,0.867205087847217,29.5851576538186,0.0642917173992804,0.0162667926797479
0.887651694787748,0.862192251593671,17.0878427831494,0.0643933948429418,0.0185870317369016
0.9129679965258,0.862765730575373,14.6798336766984,0.0507020184706994,0.0190956362069767
0.903854083944057,0.868597080174482,18.7183975839705,0.0509344853639208,0.0188766617870222
0.887442778334599,0.867811438012876,67.7862815150926,0.0523210183569511,0.0204446910351875
0.8925990125568,0.8680655884042,93.8226424318671,0.0538023045434532,0.0193079496122052
0.894113011192818,0.866092018253138,81.3799477900518,0.0539788718784799,0.023414667041114
0.898767532803341,0.864076227030393,89.7432924681213,0.0691584146972074,0.0248753933314276
0.906552396617819,0.868711387868474,72.0151546534844,0.0449545091386999,0.0182672673418159
0.909345965912185,0.865871823115539,82.9714546687978,0.0691551593337831,0.0197567343486704
0.879655956543066,0.868505349427944,36.2134328693558,0.0642345833189633,0.018082427767001
0.914158081946618,0.867574795965371,58.7887887466234,0.0619406551902799,0.0191523340937541
0.885524959487039,0.86325060567768,64.0748586865707,0.0605702656035286,0.0173806917228238
0.880863506144097,0.862727830197094,31.0734807872432,0.051262077098965,0.0189196891859474
0.892729909513636,0.861261452375831,25.5873851219652,0.0528046163735903,0.0189455123834928
0.90407246698975,0.859809086684367,21.5793754574051,0.0501643579666714,0.0185901996657311
0.907409269667544,0.866279214605614,22.2927602512556,0.055231244323315,0.017905457382732
0.905020181572685,0.866618139441042,34.2131501809196,0.0650764399069643,0.0178799180576248
0.905305274020067,0.865158597406491,8.30811825931313,0.0662191678118845,0.0170875584569857
0.917091206424127,0.86713726948863,6.44192971583672,0.0573714190856421,0.0136640101969655
0.921892028419204,0.860723809452529,4.5386894029055,0.0552939818688388,0.0134106459647436
0.922913590287858,0.860057149321529,5.28902478948583,0.0552991689225755,0.0145848348594336
0.892728991425044,0.868886889419234,10.9704481733455,0.043817557527499,0.0178192077788835
0.900337403284183,0.864259051884986,5.24347427824901,0.0481309001745094,0.0181805902184461
0.896962191573438,0.86957453826605,20.0640685851772,0.0559170339683918,0.0151666772230595
0.898756975005123,0.864265755921932,4.76057637768262,0.0494250428466742,0.016379981223192
0.900204831635082,0.864225287484088,35.9369174072502,0.0513178955775751,0.015955468687521
0.90292501519704,0.868714790746591,6.5392763922735,0.0556177403557373,0.0163395529352894
0.885608086918932,0.865489851425261,6.81599524945289,0.0656121847253826,0.0148461290904236
0.907858032266416,0.866354169943204,8.47650649971365,0.0623522588108917,0.0163925423271934
0.913228299048646,0.861809355028584,9.99533932814586,0.0562329831224175,0.0196224097122382
0.88902620853963,0.862718720487723,4.9836394224339,0.0446058302069562,0.0161046942000266
0.892000693244598,0.865458731185243,13.9052605825021,0.0466413124927172,0.0179283075021618
0.902434834211766,0.863665291040688,7.46608241732325,0.052786824851222,0.0144180679658797
0.897270247981696,0.864822900258844,14.7854806753905,0.0489037532955776,0.0146603564407033
0.901794638078027,0.868140619587223,30.5998918274029,0.0539305501890476,0.0232291501551947
0.89235205072371,0.866638541289237,26.307530625341,0.0536319901698507,0.0198544492897054
0.897820566772527,0.87028694863585,153.950389377446,0.0585967090799224,0.0195940438291245
0.891829325965784,0.865761720384778,61.0110928321101,0.0634557168283852,0.0172667078281219
