mu1,mu2,nu,sigma1,sigma2
0.600351571432496,0.869838600764555,8.95414362410394,0.0426364178267292,0.0324990747903547
0.604963820482275,0.868535770790586,28.842120973354,0.0436660160842244,0.0381764280294543
0.617866661378179,0.858114780565649,46.0063303235834,0.0412050297877519,0.0334384924220769
0.611621327321079,0.857986216912207,38.8108151684537,0.0415638073768577,0.0364820362525676
0.613851413536975,0.861135916155328,29.7025696070729,0.0331369754099206,0.0387529414857769
0.610332891069192,0.86043467976277,28.0358596374358,0.0405729150797975,0.0365621892982721
0.603168506799614,0.857931487295161,44.3741181623706,0.0333834669914806,0.0361825412865221
0.614849469989946,0.85686213110445,20.8902943602022,0.0439976727271672,0.0361789303630709
0.61328407742879,0.869356941801895,24.9448469100635,0.0440736345235227,0.0366983738718479
0.610038727909696,0.863896479088093,29.9686452084818,0.0443171269497695,0.0427726987440894
0.610330857437713,0.856048436551135,19.2195807551765,0.0349144104444356,0.0366793874265956
0.608430573787027,0.860044284636451,12.5849557499009,0.0335814448743346,0.0396686778099085
0.609480683967631,0.854273493442467,7.78039691076311,0.0331639277356496,0.0366529487923941
0.609583833541977,0.862747385898305,13.74289086504,0.0326195849854072,0.040722633129411
0.600319597333849,0.866951362593383,5.97272403467649,0.0320645665953047,0.0296992280812287
0.62039048314434,0.860185428706404,22.318575449524,0.0333685568836931,0.0360475221660702
0.620266144854508,0.863961190785481,38.5162333880219,0.0410949512599877,0.0375186801648801
0.616837234111822,0.858921563414095,65.7988560345714,0.0414144413916938,0.0409141621238179
0.604031814041257,0.86063936318109,12.7416999177353,0.0506312202953378,0.035275038238761
0.603615105663707,0.861256795630477,21.710315976022,0.0377612592933153,0.0401883166380873
0.62027109887352,0.853615451097253,28.5640267154201,0.0353419396446767,0.0377110063025433
0.598995308277788,0.864122986669853,60.0676301269046,0.0453580955275821,0.0374932657319337
0.621247953069564,0.865767493452723,78.5185844904011,0.0412827621006328,0.0400556535387421
0.612392100690609,0.86824219103076,78.9575316760573,0.0539706087492165,0.0411577844840282
0.610885285307789,0.868801181911066,105.159655717382,0.0540427940456761,0.0440285305587781
0.604530476858649,0.853031980923305,58.6106300793657,0.0543550479749242,0.0441945198631172
0.605345259691165,0.858718059365783,26.8155513979085,0.0348891448074852,0.0321153258479585
0.616393231335727,0.85610057921661,43.3046545995144,0.0388735398020554,0.035032902181668
0.601432108329872,0.856731269170655,6.12989549314612,0.0439628894036642,0.035144615652213
0.604126143977684,0.858041590005073,5.5840041315742,0.062216721106844,0.0328569515191217
0.608175343447861,0.863177978153376,30.3213249958103,0.0614954283029851,0.0333746042696174
0.597131976705895,0.863560511133124,28.6882957967322,0.0406147096302792,0.0407154935926815
0.615524577368713,0.853266652203394,71.2880330098401,0.0357496425776323,0.0414277313755441
0.609779682470182,0.865940898009411,41.5474315888785,0.0377054127678066,0.0339469671444707
0.607631988133557,0.871039282473843,75.4953489595731,0.0392116352430864,0.0289348046121658
0.609590954984114,0.85665798935783,82.3891639015041,0.0406064399988262,0.0331816674437515
0.601927703743207,0.863412936017721,83.2331361551626,0.0400657302998271,0.0466684790946798
0.606822762517566,0.850971738717983,51.8668191594691,0.0477579527944285,0.0335910050260897
0.601885373625581,0.846790044798261,25.205776748472,0.048100625575981,0.0458588189467262
0.614262183264674,0.852027807930534,59.0446701573141,0.0320860951230555,0.0344028213715729
0.602583134884244,0.864474255093437,9.36437292844688,0.0407465885209276,0.0341536464749355
0.617340679630004,0.859504517866492,9.72997225377049,0.0374110041615602,0.0346635645083892
0.622850682257483,0.859832292647698,7.15062595424446,0.0413708708617717,0.0376903351399528
0.620991051207053,0.857198543794652,56.8636667343967,0.0422224828542015,0.0384601628928617
0.620751938329108,0.853360337953271,63.6267118911452,0.0379285920339597,0.0327108749718658
0.620508841041018,0.866621131639351,62.6476561542137,0.0389072234630242,0.0520270018637365
0.6152005792366,0.867202084791673,62.0403237944476,0.0466938979354405,0.0308470975293633
0.604051947410815,0.856866853086103,35.7069430930775,0.0429264578559009,0.0544090066142598
0.618404317641408,0.874512621475752,23.5825098137815,0.0449845977921216,0.0572326818070374
0.610196177250122,0.872014268420873,38.1597656316308,0.0442663485643884,0.0675647756468919
0.615183264462468,0.873759835855952,91.4369348325002,0.0424633791924605,0.0671196386596879
0.61541257254167,0.860651007805952,103.9770138615,0.0422827292149244,0.0649779244631728
0.610708812809338,0.867994915943741,69.8866602668602,0.0414692199543507,0.032083675437226
0.609946159808739,0.87012672270619,6.19428912523368,0.0344148534512077,0.0524676568662126
0.606857231972272,0.86073665816603,6.34570768123984,0.0367114935620595,0.033556840638931
0.612551233707001,0.870446583203883,59.5750483092864,0.0363222728313778,0.040228020151217
0.611878366369173,0.86325545495974,33.7554545102974,0.0426050930913787,0.0424969111226691
0.606783427261008,0.874714714529662,10.3265579486272,0.0431713188713215,0.0445763104323745
0.607910801739858,0.857643364230458,39.3786737067796,0.0431123060771797,0.0334643281897153
0.610231113433774,0.863768322292305,16.9862819040171,0.0378179348639581,0.0333755733415492
0.602817767178457,0.866073227526449,15.3806524246377,0.0404431711164932,0.0336676897265677
0.618009566813139,0.855595114484622,14.7314831429624,0.0369288122856026,0.0360892636298926
0.616632315632726,0.849583454933109,14.2902030846602,0.0403535663506083,0.0352695232207419
0.618917327746854,0.869811772855391,17.3884947963531,0.0354073260048204,0.0404103569337854
0.621563282408181,0.851788111709253,32.3692551777321,0.0416861519833426,0.0416547773357797
0.616642956175235,0.864346346714851,24.0666048105797,0.0459752665203795,0.029896485106764
0.606280286853583,0.866706608060738,11.4141750334458,0.0421440362630236,0.0309170689765072
0.618640905304877,0.859799500355533,15.8948790889125,0.042488476299029,0.0320437110930461
0.610320014754933,0.861273349783017,9.83470300941089,0.0442276814571586,0.0364034515141319
0.609880452817203,0.86110666784994,14.1116722976193,0.0420544944361226,0.0299513800940002
0.615759787348788,0.856324419549885,31.4814089455138,0.0426189141026581,0.0319330572187845
0.605546445864581,0.859943763912551,14.1170467821824,0.0413057580089581,0.035975455994991
0.603391388694798,0.862358112462033,19.2428754316811,0.0310882060193903,0.0337729559260935
0.610249522284485,0.859694281943424,31.8113776624328,0.0293192854446674,0.0331682052811077
0.609005854462142,0.861344917923793,30.2291465675885,0.0463222844777698,0.0446793569911209
0.607212365002856,0.852084104648432,35.9948018674079,0.0486801176963799,0.0336128317384673
0.603217644034516,0.858972402685508,30.2235760434193,0.0439468646527242,0.036284314208902
0.614436207341198,0.852793336877461,27.9983871880453,0.0394110538097953,0.0379332452368234
0.605513717814658,0.851870536148798,18.0605248629332,0.0415002505786822,0.042468166486695
0.605367610277838,0.841486860108469,29.2035322073595,0.0366458512652811,0.0387380128071598
0.61306089418879,0.854334602014942,29.9180932956539,0.0358828964420561,0.0377894257507287
0.614561456480301,0.853740948703505,40.5098999877141,0.0466518419701959,0.0518156820588877
0.606823753560487,0.854245723711271,5.8630422110483,0.0387689885957999,0.0305532635170594
0.604368029291792,0.859627256718326,9.8230103358761,0.0376265294663799,0.0291149388222771
0.60910311875153,0.851821555953095,26.7067008184025,0.0364031594141809,0.0397700069553755
0.611081829283234,0.872609415115579,28.0056291427819,0.0405733817218116,0.038515599247193
0.609467363971501,0.855014761425618,12.5769669281353,0.0356326225110668,0.0467175909330734
0.610063533746832,0.844195989814921,8.19370554767621,0.0409431926972974,0.0328311636958368
0.611864493418839,0.84536833690119,50.6461259275828,0.0371589817597687,0.0447323346802223
0.60506878876539,0.858124077784405,59.5371471670083,0.0385180571800307,0.0402101500087295
0.605404720140336,0.85714575718002,31.7835664237726,0.0407697566369354,0.0414215716511443
0.60801494830837,0.855573036210495,7.95401145621454,0.0527689549994653,0.0365685007415946
0.60630042355984,0.854988199512805,11.6058370582538,0.0316956712800669,0.0375567292877563
0.608421625358375,0.849248183124387,6.99251041712996,0.0373062621859286,0.0360836389062823
0.595797775630248,0.859389525270611,6.60176467254774,0.0494228195941495,0.034952874658963
0.602903270634368,0.863118655188245,31.536621968226,0.0466048805474975,0.0333699315879648
0.598685488233104,0.860837339643884,33.069279529679,0.0488327281774847,0.0418345668348738
0.598277220305799,0.866863056582674,24.6288770948936,0.0493511099032898,0.0426816509109903
0.596896075009855,0.856338444751597,20.9345979920647,0.0480277226570918,0.0334542654506781
0.598829668393319,0.853896185025495,29.3126570853766,0.0455297706988017,0.0370100999545302
0.612744692266703,0.85550792822875,10.2139634691241,0.0309595322145604,0.0339069533440681
