mu1,mu2,nu,sigma1,sigma2
0.915625711401132,0.854568143139449,45.3361482271944,0.0899851581999059,0.061939640834233
0.920563113397617,0.861161286787414,10.0624665278811,0.0758437432066917,0.0732175331377225
0.899054743591146,0.862645080963201,10.0195758693181,0.0661322185388922,0.0650079418450968
0.90007066650995,0.859381664865284,39.5977815497792,0.105563597095555,0.0741306869221724
0.92257589996671,0.856565525715042,11.5742253507303,0.0701293009779287,0.0686645624690708
0.904190907124878,0.856623919442299,17.2741309958086,0.0856114080009697,0.0736273286403892
0.915653508399235,0.855144332892996,22.1495597567668,0.0855657298471843,0.0728924275265548
0.878448296940218,0.847994685777455,40.1020671528098,0.0749104937720124,0.0773394152404545
0.87484254958181,0.856212788384128,62.0153528102096,0.0996471355415542,0.0681358354236669
0.896036730869505,0.856464485498334,33.9527762858682,0.0753197927063168,0.0685479860565572
0.90480863394862,0.858533859821497,63.6303875688573,0.095943434466257,0.0783230742357485
0.884321566762634,0.847695149220294,41.8876838679951,0.0763949442358678,0.0689651293783814
0.898601537442002,0.854841976342199,48.2549499112706,0.0639121191585625,0.0750833287568181
0.890723941946172,0.857231970619451,47.4482048573522,0.0680620810590362,0.0598643023893974
0.912502296250309,0.866422837577472,34.5055037275521,0.0865482673188445,0.0629473302651703
0.903544244167435,0.846641811238083,37.1665980411573,0.0745166628007146,0.0761841659634102
0.896798215085968,0.85238131556851,23.4752136485064,0.0749547560637242,0.0755369567674482
0.920442345502691,0.851621891264689,58.9912748910082,0.0831183651988855,0.0631075409525087
0.904589211720524,0.850932053476033,60.2906037628368,0.0837581601490605,0.0557605734695372
0.918914422339803,0.876461179146374,29.2445818605799,0.0819625363175012,0.0650781095359523
0.911350284484065,0.835060689461017,10.754907059828,0.0882891279465482,0.0662988104243176
0.93664203634697,0.842391260934338,73.6223967391382,0.0990209751437423,0.0734803306300346
0.92633916266632,0.854995655914675,59.9797415655934,0.107125911174955,0.0628763504588005
0.877202247486686,0.852124209482629,10.7633694658925,0.11111013917367,0.0770613739061987
0.879163705356108,0.862444711140189,38.2363608925173,0.0912762382627329,0.0717664874115651
0.89353599990416,0.853300118127886,56.5718867418985,0.0906165388481614,0.0745119509799982
0.927536301637635,0.833856250675216,33.3865767691187,0.103819322170485,0.0722496762962498
0.918536108114124,0.861148395995849,27.8878410998048,0.104233373600429,0.0776839501915844
0.903617529084472,0.830819634026511,30.2803249124589,0.0979723375843637,0.0773636805480193
0.899324563300498,0.832382252061515,23.9062944180904,0.117852579843249,0.0810010638695979
0.882936287062505,0.862268307329114,11.0658959175805,0.119497561207539,0.0632739507379897
0.905888614265172,0.870522769480603,49.1444358623568,0.117359579504918,0.0649761763193839
0.903474336684869,0.8649227165032,10.242075959261,0.112217919611674,0.0686564451507718
0.924306317426939,0.84933852984886,70.152716731743,0.11265298532112,0.069504511283188
0.91279188418219,0.86395209669162,14.015274804366,0.0912619635174444,0.0595654081136514
0.912806057535519,0.852975847137309,28.4579473739238,0.0792403321392613,0.0941321479708908
