mu1,mu2,nu,sigma1,sigma2
0.927692192374134,0.862193197039568,95.167794404422,0.0474511480873602,0.0181462927886867
0.934750790399211,0.864427319619235,101.110713890292,0.0391890281333759,0.0187698775332848
0.932487477308399,0.867826168683624,60.9052868021777,0.0330397889854547,0.0168058083463963
0.926611646652111,0.861561647070587,34.1130385390438,0.0369122684193521,0.0229698397989773
0.944567996683705,0.86119992660968,12.8670830713083,0.0264366868790894,0.0257753666088184
0.939055268230334,0.860788742151243,19.1939030527238,0.0307620017004205,0.0211653360824618
0.949050603461209,0.86131872514106,19.8404287724325,0.0329593574777448,0.0181308026997966
0.923265069833193,0.866667601898843,15.5245877643058,0.037879252364071,0.0157580036169499
0.93578729658743,0.866816000957619,12.1434317753934,0.0332084357517548,0.0140946814913281
0.937095371772774,0.866247441017102,13.4680107311585,0.0297305201596726,0.0179356435429811
0.930861134452132,0.862339886164517,11.4912986233673,0.0326469702256888,0.0178465223455451
0.931057335606484,0.866368132349611,24.3364728916195,0.0283858171261175,0.0142410782297317
0.929892841725813,0.86357299819372,10.7600853717396,0.0327421800847152,0.0146760695336234
0.94653806664296,0.865483481687139,15.3617708940832,0.0376792796343584,0.0131417097394262
0.93295260472895,0.867554221470085,15.9613733969117,0.0360977264722033,0.0160856115436168
0.927898402280085,0.863695228278841,13.4898904057709,0.0274691182123519,0.0175851666782691
0.927557264940116,0.867418953181065,5.55023907398103,0.02568544793433,0.0175226541175445
0.939453182496446,0.869549297809327,9.80484307959899,0.0208510273597175,0.0176637260506848
0.93820432192539,0.868324413507611,11.8160012020941,0.0214838700880728,0.0164090192504855
0.940763784932344,0.86350716358471,18.1772994058597,0.0312357230978027,0.0193629670230536
0.940654561723891,0.862941446234433,12.7232606036572,0.0309170146926688,0.0247245425111617
0.934466498066203,0.868021112914183,28.7648733772202,0.0362461603857305,0.0304841817047079
0.936908480898808,0.867808630829778,67.9633124621106,0.0245511420173488,0.0328709155019309
0.93233410171243,0.860914651749943,31.1485344399579,0.0226651562001895,0.0341916329668989
0.937533141842622,0.871853007571791,30.5367133955079,0.0322910830118796,0.0279865386972408
0.937282371126356,0.874829326097725,27.9658537268726,0.02593113658462,0.0279503983248008
