mu1,mu2,nu,sigma1,sigma2
0.920572418602546,0.84730043368828,28.9567663445179,0.0525177450851379,0.0454275738440167
0.921380334762706,0.870381630137754,23.4113098382902,0.0530298742574707,0.0324905660185253
0.925411503341326,0.86852572864367,23.031300509687,0.0465362063361206,0.0349623309657782
0.922294571497324,0.853890412712349,50.1080843482974,0.0454449525977002,0.0282943953535972
0.91875656719179,0.864983646459314,53.8462571604741,0.045531772861063,0.0289922568793877
0.908242715452847,0.866390351238499,23.8144033590436,0.0460827451486671,0.0416748113861515
0.929076047402513,0.860372107494273,15.3851889184215,0.0444795307701485,0.0389664984399209
0.918801973579253,0.855342126169017,47.4103033402854,0.0449696598386324,0.0327065463384282
0.923943535757246,0.854885924963107,40.3579545261398,0.0360006414381444,0.0373523021202125
0.915618475501656,0.859070910095232,31.4348495402342,0.0333666302099011,0.0357412606286748
0.919895567058987,0.851457834858731,33.8733013921669,0.0549572194420892,0.0377127844972198
0.917442920948433,0.863316997384285,83.6677202506595,0.037146420092276,0.0451325929038546
0.91752109355094,0.863097373747869,45.4460007741113,0.0515850376441721,0.0329817608200639
0.892561683538313,0.857135230317566,32.4599983596426,0.0530621755077536,0.0354504501075626
0.927092312969489,0.857665459595102,60.474485641961,0.0515996995028275,0.0499113555911179
0.916021792964462,0.858829553146685,68.153601166799,0.0435111882514337,0.032445620611838
0.915724422445721,0.855543267554108,88.3581663261877,0.0426946083170105,0.0368553547372957
0.912170822143914,0.858224467824953,93.8190729325345,0.0446345671781675,0.0544061447718127
0.917157048441156,0.850955059758182,103.524663932871,0.0431907358810037,0.0551463451252729
0.919593447466546,0.861965128231955,82.5561370914907,0.0409660478375772,0.04860789499057
0.928935232410293,0.848626311795363,101.494651155045,0.0477793598332848,0.0416445251606419
0.91073605190315,0.855622868601165,4.13510720192023,0.045906210991252,0.0350445194402223
0.908143201366227,0.865544562131152,6.52455753896855,0.0303056506645696,0.0336813657648296
0.908912492437592,0.863033159870423,3.91087274795995,0.029226911470922,0.0336807162018318
0.909729135444852,0.858419604854836,4.82438145156514,0.0278301659206321,0.029313386991955
0.913383121107095,0.858071438806965,12.9950302469016,0.0524201384156748,0.0277394898144164
0.920820399937903,0.860889546245653,22.3741219306723,0.0468532584839252,0.0368202520554692
0.92407658825409,0.865948700871818,24.1718519396732,0.0478281799536918,0.0418610943573653
0.911642196946702,0.859263403853138,38.9942983012678,0.0482235509728475,0.0403411915781187
0.908700971568813,0.859391354633763,15.8172914407745,0.0476306866885485,0.0388223043185667
0.920019367260806,0.856291508023027,18.2234546656078,0.0364858148096341,0.030387130230688
0.911205310509957,0.868686600993897,10.7164024630173,0.0372024764347235,0.0384803101213053
0.926785107072805,0.854371597518977,4.05915111903801,0.0369405667171907,0.0304838516485222
0.918147413523749,0.858906811845143,12.9732860140853,0.0355223512729276,0.0325399554029057
0.913201815936829,0.858550606940847,13.1457342588088,0.0455521472322846,0.0369283963253418
0.913166485002523,0.870337050344152,11.2355151219445,0.0335025310285386,0.036915032915398
0.925085602717373,0.869787744883725,39.5255833393356,0.0547751163360455,0.0341241513123293
0.91933575784214,0.867348919226201,45.1425285723785,0.0530236752984296,0.0392485148068976
0.9229754497803,0.855329005587689,21.4691637800075,0.049687888837915,0.0334503768922192
0.918807303668679,0.859669697032323,8.75205804177721,0.0492337476508251,0.0339144384564326
0.923236022019788,0.858642915704013,18.8049475785286,0.0335552588014917,0.0361987212791154
0.911056261202707,0.853821550007093,43.3470443162506,0.0435558790911232,0.0420858816662366
0.924609216735453,0.855651558160864,36.8366814620534,0.0426206779172415,0.037257702222054
0.926510709688138,0.861216059752858,58.0369360815799,0.0405191553919552,0.0368341726712639
0.93383794660259,0.860543581574777,45.4146590546322,0.0373268320654269,0.0374990831547127
0.903782281181614,0.866124537121361,15.9000573603043,0.0451427650293832,0.0356166125466339
0.909369265851774,0.8660546115108,7.93302708539187,0.0418986100554185,0.0345355285265679
0.918593852209298,0.857318757253186,63.3737112923117,0.0413743387720746,0.0425476488744823
0.921881142891482,0.861186211787891,67.5959566611483,0.0427921509427868,0.0408828386728093
0.92310580246481,0.849582620931687,135.412125529631,0.0498239203237645,0.0403253205953122
0.921336887365179,0.858646700252862,26.3895004982875,0.0491298901356862,0.0433418718089594
0.91368396976926,0.866173802460571,9.5864626974372,0.0489859379279035,0.0330658365073839
0.916640771388744,0.858307053512415,30.0074722875966,0.055316447129135,0.0353498751465701
0.914498016433453,0.857631333067414,62.306876405533,0.0517848975845309,0.0344281730238374
0.921145031526492,0.862777071625066,12.2996353629953,0.0581086543689592,0.0376761822014732
0.912072821217703,0.854144368319126,18.674282462867,0.051123939724283,0.041150394689134
0.91162971028012,0.852854731953452,35.9173310734641,0.0440612825673785,0.0341880871735028
0.90048841192524,0.864251194730637,50.9070741422821,0.0450162307786671,0.034985052537781
0.926307461042781,0.856397197698656,44.3406943935531,0.0503647249499511,0.0346873502649863
0.931595421032907,0.856716184920113,43.4823656034061,0.046265441904409,0.0367154431125492
0.929576441785191,0.853975391505083,22.6570024771253,0.0473811220479674,0.0308995263152974
0.914067574436279,0.865894350003536,51.3868987314564,0.0406224227284746,0.0455296368739227
0.913304282001302,0.859384054667366,17.1498441919049,0.047585173652968,0.0583368981963167
0.908027302042981,0.864435860720153,38.0329840926711,0.0387591206738064,0.0628232236985682
0.910997628101238,0.866241345487578,39.4846887980034,0.0523784634845635,0.0258829025030328
0.93800164698731,0.864190234105291,86.2060002755309,0.0461175794432529,0.0272171227099398
0.895003689918505,0.852225016077096,78.0577879199694,0.0453771855117438,0.0320825963875466
0.900850490050922,0.8581518426101,118.638340286599,0.0457841656624087,0.0360745190050131
0.921150405983154,0.844753639129841,221.261201515083,0.0450342368431625,0.0422083381296995
0.910341988823546,0.855597212368955,212.063165765317,0.0451842516063574,0.0418605797331882
0.908718924055635,0.857189189969433,240.217837601916,0.0433390949311492,0.0497585088328298
0.915023209367842,0.86147008698333,154.32383935424,0.0562226884426311,0.0448652496028206
0.911925858077553,0.862233912153357,129.839220232124,0.0460008519681491,0.0393171502945329
0.922625304428922,0.858666281909131,26.2882781071495,0.0441000277052192,0.0346571028516123
0.913717983219459,0.857447012964265,23.7548040473758,0.0439266547067601,0.0340200750074866
0.911345835859436,0.861465701007938,23.1128878084086,0.0434679670458339,0.0346162491571976
0.916170169456113,0.852471111094423,13.3400908139062,0.046477996315402,0.0364756679738491
0.915339655297567,0.86024270744501,19.663181389325,0.0446761069433456,0.0274927233727278
0.913825221632303,0.856426555253834,13.2394297785733,0.0427443448020725,0.0275042031378447
0.921933727099648,0.860188008863505,17.6107492389156,0.0462990799861909,0.0369882743849509
0.923051156901348,0.862331166215666,60.0394670120819,0.0470375477328569,0.0390167204927196
0.912010004573469,0.86991139650392,71.8479607572944,0.0453332589192842,0.0295063568762173
0.925073365459925,0.854473770886076,21.3242230411322,0.0432299606718581,0.0292724601932911
0.93116345797484,0.867034452954312,10.4465968358871,0.0436166986819949,0.0406854958398689
0.91841536081894,0.87639770884792,12.1590866510001,0.0344721866552711,0.0445847009869637
0.915505904901746,0.845532006019347,11.8104707699121,0.0446239386534348,0.0478627544533715
0.916751557326352,0.857676289740804,35.0593316502678,0.0525532278120891,0.0336578119147174
0.912061573810117,0.856413546298763,20.1050388317829,0.0363842387056843,0.0416987618141816
0.916921073080409,0.86075806988147,16.5762430673166,0.0424497462684721,0.0319373848700929
0.920040350995616,0.859981246397372,50.3745103304322,0.040256144575784,0.0394142469162112
0.927670034557009,0.853305928841521,68.7078735416751,0.0466260501012289,0.034151609888219
0.925990537242787,0.853532885070123,89.3926374252749,0.0453254777092783,0.037074214337143
0.931866637533063,0.858870146766799,118.625212938049,0.0592064245676906,0.0442523057991783
0.914760721791159,0.856656333221111,118.631496861572,0.0546551080155222,0.0413158205934031
0.920160253180811,0.868059805636504,44.8485387114519,0.0545894726692297,0.0398575575507253
0.9201002377208,0.845629182572901,9.56854818960753,0.0454573671696229,0.0335915708650117
0.911038275477106,0.846763677608218,24.3015707276871,0.0392103251512559,0.0318853298350597
0.922743301227388,0.86562827876722,24.6676671884342,0.0403153823079824,0.0336629312883112
0.90130511530833,0.866851124662578,53.7830527242635,0.0441658010940066,0.0331845477263597
0.911737784216829,0.86849857710859,77.0235342628897,0.0441984419016801,0.0415647931737425
0.903915570385575,0.877677401247054,27.5732062882265,0.0471868359646006,0.0437110652915939
0.911579070224427,0.84517264474845,17.539129739631,0.0403502125148806,0.0490623533111078
0.926298282461493,0.846429283783899,30.3131651074932,0.0530423901919155,0.0489382714097866
0.903067498939135,0.841147813124471,7.68212085030634,0.0544321766537793,0.0382236047241288
0.903403437398708,0.845630697408421,14.3409526693114,0.0434184735780534,0.0250911228675575
0.909814581919884,0.854459132685403,21.8163121346673,0.0416777385743702,0.0422679139429662
0.912373266538413,0.863781103415414,11.7265398717153,0.0354908806532256,0.0419409114855845
0.928740612631427,0.858942847474667,12.3733649863603,0.0347671588297971,0.0418373166188435
0.923932793694887,0.861293107092643,46.8584389894799,0.0435867527139917,0.0425668945086058
0.909461752923385,0.861660682947382,18.0440304240472,0.0474187014622253,0.0377074143388512
0.910933454788944,0.859233566776791,12.0698126694588,0.0435674064835425,0.0365363301603689
0.914708375337566,0.859587590085042,16.0976359137463,0.045825267565182,0.0248982735880822
0.92540389025859,0.86143006503459,4.06869720443065,0.0541247444575029,0.0279467771558123
0.921960241314109,0.863777709872017,24.2542940979896,0.0553478067948566,0.0275762685760914
0.919779534057546,0.850722872324716,5.60245783387822,0.0528071754563198,0.027627267392009
0.918742843779269,0.85656855598709,39.5196868772215,0.0437214191350604,0.0342604091132829
0.918671873292678,0.862415013039634,6.97162969174127,0.0464109170824391,0.0335568102607278
0.928214961935304,0.860244541181347,57.468407674581,0.0539380020773709,0.0445438303331637
0.906893825339375,0.854775775986825,47.5923339818761,0.0482631426123785,0.0392302204601694
0.918386097050318,0.866829755486549,38.3639537263803,0.040082979392057,0.04539855024639
0.920793494066455,0.846185842696462,48.047510738032,0.0404143621006933,0.035318633727837
0.90995101612184,0.858952513054654,47.986974198942,0.0533166229257263,0.0321791619491483
0.92620844450757,0.86558354256845,22.9979704503113,0.0391003955342608,0.0428518336713328
0.905430942227037,0.867334611587445,60.0982645159813,0.0549857919824793,0.0348748753641867
0.925323018638675,0.862620528571523,54.1340646032588,0.0395042788576977,0.0424805997301389
0.917677179187417,0.862471321230132,22.6031882389679,0.0425260485861769,0.0444372269592962
0.908904753108234,0.858477124605411,27.831907121754,0.0388802128926629,0.0404573297872344
0.914381898062876,0.868474694691938,31.193059869624,0.0425792620016709,0.0433473676557102
0.920942624718599,0.863764491881508,14.8385789497998,0.0605448587155596,0.0435792919898367
0.926650975174596,0.861889070415613,92.9355564430842,0.055721952263457,0.047758507092834
0.920480093568915,0.858417816503967,4.58978520656863,0.0486939678520254,0.0407500597211995
0.919314072524361,0.847371671616901,13.6193147069996,0.0360140358651163,0.0338247968726043
0.918918268602989,0.856479137767259,5.64089550041762,0.0371090641405178,0.0314275766545472
0.921241294867935,0.853625370214634,29.9932672702628,0.0381177554915401,0.0338563292642657
0.91762551063923,0.855362453055967,72.4397148469411,0.0506800066322882,0.0303501056622634
0.914298802241767,0.855318649720847,29.0100206212137,0.0402454294788902,0.029957353307692
0.928065745445923,0.858830328552158,19.3682111199353,0.0450542020245704,0.0308063858889099
0.929271553374302,0.853105370784145,27.9438673297769,0.0401206367487596,0.0433400053145553
0.920208634994556,0.860638075620146,4.18021553524169,0.0378190181223873,0.0437457562122851
0.92752662170181,0.864729827165796,5.07408976653426,0.026328730918779,0.0232402593934661
0.928280208768785,0.856833799915283,3.73173675071856,0.0333909087605703,0.025534664484124
0.911650642825069,0.855072096752456,46.7987584551212,0.0317897595066805,0.0412769510917079
0.90991358184766,0.854398598691477,4.10514680919032,0.0371795358216178,0.0325119770871437
0.911552560889774,0.854801757318091,34.529279771342,0.043183512436157,0.0311246728961556
0.913519370734564,0.866153487429143,35.0968744227786,0.0440961716176312,0.0340314841941483
0.912091319782601,0.853851840957691,13.5525531730176,0.0515570284435338,0.0341150249993428
0.922578795997005,0.85838710528029,31.1602632412928,0.0486311860116864,0.0482236491364926
0.915539750198138,0.863844854489714,26.8107872258639,0.0477372677867234,0.0531511860846608
0.920195430848166,0.859640460794033,15.4137854067582,0.0399079481031642,0.0475705044919702
0.919401832150561,0.857593332125865,38.07430343242,0.0397421815974557,0.0460905818392007
0.909093409841639,0.862175097450332,53.8427879636647,0.0425836926679576,0.0409402445205239
0.905980683201418,0.85759150826207,42.3831021824976,0.0376733268762557,0.041094104605054
0.911926241020113,0.853402741120177,24.8624349389813,0.0575368963005484,0.0413016229258983
0.909782541887943,0.854331379079952,52.5111159260622,0.0579269475614749,0.044500326130806
0.897761055995753,0.852091631626594,55.8405578471929,0.0567969245920688,0.0393950994115539
0.922211233134095,0.844954323076099,31.1059259570005,0.0627997952416618,0.0442393640943438
0.909149310485063,0.849511030689431,20.272387971425,0.0545354717937776,0.0423408090842926
0.914908014494219,0.853541130315251,45.4538694652611,0.0496895036743768,0.0451658997192893
0.919069243369167,0.861912106266642,55.4236730118901,0.0389515526733827,0.0339352138440494
0.919634734242052,0.860919140853942,26.9040258176422,0.041566357916354,0.0422804631682681
0.914795859989713,0.859024794767997,32.1996912445071,0.0483585875652392,0.0319334713994527
